group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
B1,2025-03-31,0,plan,36124.41320917911,0.0,0.02542259986512363,2.220446049250313e-12,144,B1 2025-03-31 00:00 plan
B1,2025-04-01,0,plan,43433.78493672426,0.0,0.027356999926269054,9.251858538542972e-13,144,B1 2025-04-01 00:00 plan
B1,2025-04-02,0,plan,41610.77120630824,0.0,0.0288635001052171,8.384404281969182e-13,144,B1 2025-04-02 00:00 plan
B1,2025-04-03,0,plan,43285.774060481795,0.0,0.020562599878758192,1.8503717077085944e-11,144,B1 2025-04-03 00:00 plan
B1,2025-04-04,0,plan,14508.65266985092,0.0,0.020370699930936098,9.251858538542972e-13,144,B1 2025-04-04 00:00 plan
B1,2025-04-05,0,plan,14226.040612838071,0.0,0.022444100119173527,7.958078640513122e-13,144,B1 2025-04-05 00:00 plan
B1,2025-04-06,0,plan,39673.830775869676,0.0,0.03242459986358881,8.597567102697212e-13,144,B1 2025-04-06 00:00 plan
B1,2025-04-07,0,plan,35096.51673933236,0.0,0.026084999786689878,8.526512829121202e-13,144,B1 2025-04-07 00:00 plan
B1,2025-04-08,0,plan,41351.46180138733,0.0,0.021370800212025642,9.094947017729282e-13,144,B1 2025-04-08 00:00 plan
B1,2025-04-09,0,plan,39871.86883882024,0.0,0.057230700040236115,8.455458555545192e-13,144,B1 2025-04-09 00:00 plan
B1,2025-04-10,0,plan,39631.365848107715,0.0,0.023106100037693977,9.094947017729282e-13,144,B1 2025-04-10 00:00 plan
B1,2025-04-11,0,plan,13417.697985073848,0.0,0.027103499975055456,3.700743415417189e-12,144,B1 2025-04-11 00:00 plan
B1,2025-04-12,0,plan,14907.737494457035,0.0,0.040510799968615174,1.0089706847793423e-12,144,B1 2025-04-12 00:00 plan
B1,2025-04-13,0,plan,36727.40534738375,0.0,0.021241300040856004,8.810729923425242e-13,144,B1 2025-04-13 00:00 plan
B1,2025-04-14,0,plan,39731.545887480774,0.0,0.027292999904602766,8.810729923425242e-13,144,B1 2025-04-14 00:00 plan
B1,2025-04-15,0,plan,34244.00976500707,0.0,0.03204980003647506,2.2453150450019166e-12,144,B1 2025-04-15 00:00 plan
B1,2025-04-16,0,plan,37739.62710165678,0.0,0.05121190007776022,9.094947017729282e-13,144,B1 2025-04-16 00:00 plan
B1,2025-04-17,0,plan,35088.53862016167,0.0,0.057288500014692545,1.4068746168049984e-12,144,B1 2025-04-17 00:00 plan
B1,2025-04-18,0,plan,13667.183801636898,0.0,0.056050000013783574,2.9558577807620168e-12,144,B1 2025-04-18 00:00 plan
B1,2025-04-19,0,plan,13056.179270107912,0.0,0.03515830007381737,7.958078640513122e-13,144,B1 2025-04-19 00:00 plan
B1,2025-04-20,0,plan,35086.376184421155,0.0,0.021395999938249588,9.344377123928402e-11,144,B1 2025-04-20 00:00 plan
B1,2025-04-21,0,plan,37300.87995493826,0.0,0.021799199981614947,9.094947017729282e-13,144,B1 2025-04-21 00:00 plan
B1,2025-04-22,0,plan,33676.51456264931,0.0,0.02887489995919168,7.771561172376096e-12,144,B1 2025-04-22 00:00 plan
B1,2025-04-23,0,plan,32799.98309371621,0.0,0.03058940009213984,1.3073986337985843e-12,144,B1 2025-04-23 00:00 plan
B1,2025-04-24,0,plan,34021.73822896575,0.0,0.021976999938488007,2.4054832200211726e-12,144,B1 2025-04-24 00:00 plan
B1,2025-04-25,0,plan,13240.4788634561,0.0,0.025684300111606717,2.035408878479454e-12,144,B1 2025-04-25 00:00 plan
B1,2025-04-26,0,plan,13282.401163060096,0.0,0.023131599882617593,8.242295734817162e-13,144,B1 2025-04-26 00:00 plan
B1,2025-04-27,0,plan,33216.50642858715,0.0,0.05290469992905855,1.0231815394945443e-12,144,B1 2025-04-27 00:00 plan
B1,2025-04-28,0,plan,39981.64639013496,0.0,0.02588380011729896,1.0231815394945443e-12,144,B1 2025-04-28 00:00 plan
B1,2025-04-29,0,plan,34301.80779240591,0.0,0.027178999967873096,1.295260195396016e-12,144,B1 2025-04-29 00:00 plan
B1,2025-04-30,0,plan,33159.609117549735,0.0,0.03375239996239543,1.7479351299698465e-12,144,B1 2025-04-30 00:00 plan
B1,2025-05-01,0,plan,34793.20865794464,0.0,0.05182299995794892,1.5489831639570184e-12,144,B1 2025-05-01 00:00 plan
B1,2025-05-02,0,plan,14689.408589607898,0.0,0.02454150002449751,9.992007221626409e-12,144,B1 2025-05-02 00:00 plan
B1,2025-05-03,0,plan,14093.084922471799,0.0,0.042526899836957455,9.094947017729282e-13,144,B1 2025-05-03 00:00 plan
B1,2025-05-04,0,plan,37573.16012232473,0.0,0.020998500054702163,3.1456319031046105e-12,144,B1 2025-05-04 00:00 plan
B1,2025-05-05,0,plan,40553.28215212149,0.0,0.025154100032523274,1.628327102783563e-11,144,B1 2025-05-05 00:00 plan
B1,2025-05-06,0,plan,35464.96091016068,0.0,0.03456899989396334,1.0231815394945443e-12,144,B1 2025-05-06 00:00 plan
B1,2025-05-07,0,plan,38062.80931745893,0.0,0.022326300153508782,3.700743415417189e-12,144,B1 2025-05-07 00:00 plan
B1,2025-05-08,0,plan,41898.69436511584,0.0,0.022296599810943007,9.094947017729282e-13,144,B1 2025-05-08 00:00 plan
B1,2025-05-09,0,plan,14551.304702406498,0.0,0.024370099883526564,1.1102230246251565e-12,144,B1 2025-05-09 00:00 plan
B1,2025-05-10,0,plan,14963.837679349366,2.4311803462772486e-16,0.04425710020586848,1.1368683772161603e-12,144,B1 2025-05-10 00:00 plan
B1,2025-05-11,0,plan,38212.35261493948,0.0,0.02110840007662773,9.094947017729282e-13,144,B1 2025-05-11 00:00 plan
B1,2025-05-12,0,plan,34842.68590390012,0.0,0.030987400095909834,1.4779288903810084e-12,144,B1 2025-05-12 00:00 plan
B1,2025-05-13,0,plan,40027.21792642968,0.0,0.029394999844953418,1.8503717077085944e-11,144,B1 2025-05-13 00:00 plan
B1,2025-05-14,0,plan,39684.58520027889,0.0,0.023444200167432427,3.700743415417189e-12,144,B1 2025-05-14 00:00 plan
B1,2025-05-15,0,plan,39326.26756117879,0.0,0.0270112999714911,2.960594732333751e-12,144,B1 2025-05-15 00:00 plan
B1,2025-05-16,0,plan,15281.545352808747,0.0,0.028629600070416927,1.7393494052460788e-11,144,B1 2025-05-16 00:00 plan
B1,2025-05-17,0,plan,15263.885839505694,0.0,0.05461180000565946,1.0231815394945443e-12,144,B1 2025-05-17 00:00 plan
B1,2025-05-18,0,plan,40712.34393259535,0.0,0.036123699974268675,8.171241461241152e-13,144,B1 2025-05-18 00:00 plan
B1,2025-05-19,0,plan,37011.28285563614,0.0,0.029321199981495738,8.810729923425242e-13,144,B1 2025-05-19 00:00 plan
B1,2025-05-20,0,plan,37073.09440185724,0.0,0.020694399951025844,1.0231815394945443e-12,144,B1 2025-05-20 00:00 plan
B1,2025-05-21,0,plan,35327.06092721272,0.0,0.02242870000191033,6.106226635438361e-12,144,B1 2025-05-21 00:00 plan
B1,2025-05-22,0,plan,37231.75820310853,0.0,0.02455170010216534,9.094947017729282e-13,144,B1 2025-05-22 00:00 plan
B1,2025-05-23,0,plan,14826.27022829217,0.0,0.022647300036624074,1.8503717077085944e-12,144,B1 2025-05-23 00:00 plan
B1,2025-05-24,0,plan,15465.079897297095,0.0,0.026159999892115593,5.643633708511213e-11,144,B1 2025-05-24 00:00 plan
B1,2025-05-25,0,plan,36647.16934022216,0.0,0.023135599913075566,9.094947017729282e-13,144,B1 2025-05-25 00:00 plan
B1,2025-05-26,0,plan,36629.117630616885,0.0,0.037407999858260155,2.2168933355715126e-12,144,B1 2025-05-26 00:00 plan
B1,2025-05-27,0,plan,35056.86354315442,0.0,0.04789260006509721,1.2789769243681803e-12,144,B1 2025-05-27 00:00 plan
B1,2025-05-28,0,plan,38949.360254958585,0.0,0.025767500046640635,9.094947017729282e-13,144,B1 2025-05-28 00:00 plan
B1,2025-05-29,0,plan,38339.274462657064,0.0,0.022423600079491735,8.526512829121202e-13,144,B1 2025-05-29 00:00 plan
B1,2025-05-30,0,plan,15705.066892317203,0.0,0.06442159996367991,1.1368683772161603e-11,144,B1 2025-05-30 00:00 plan
B1,2025-05-31,0,plan,16797.58646948673,0.0,0.01981960004195571,1.1102230246251565e-12,144,B1 2025-05-31 00:00 plan
B1,2025-06-01,0,plan,47787.186343056506,0.0,0.022612900007516146,9.094947017729282e-13,144,B1 2025-06-01 00:00 plan
B1,2025-06-02,0,plan,53153.02257686151,0.0,0.012588300043717027,9.094947017729282e-13,144,B1 2025-06-02 00:00 plan
B1,2025-06-03,0,plan,48622.14957256568,1.4964286190853184e-16,0.029385499889031053,2.4054832200211726e-12,144,B1 2025-06-03 00:00 plan
B1,2025-06-04,0,plan,58227.8770894155,0.0,0.012808999978005886,9.094947017729282e-13,144,B1 2025-06-04 00:00 plan
B1,2025-06-05,0,plan,49977.0986377051,0.0,0.023396699922159314,3.833609502444766e-11,144,B1 2025-06-05 00:00 plan
B1,2025-06-06,0,plan,24470.357089806417,0.0,0.036187199875712395,9.237055564881302e-13,144,B1 2025-06-06 00:00 plan
B1,2025-06-07,0,plan,25589.718422647424,0.0,0.025198600022122264,9.094947017729282e-13,144,B1 2025-06-07 00:00 plan
B1,2025-06-08,0,plan,51530.64794395525,0.0,0.0217399001121521,8.171241461241152e-13,144,B1 2025-06-08 00:00 plan
B1,2025-06-09,0,plan,52445.82388688365,2.7746566170364215e-16,0.033994099823758006,6.106226635438361e-12,144,B1 2025-06-09 00:00 plan
B1,2025-06-10,0,plan,48767.16639460573,0.0,0.025293600047007203,9.094947017729282e-13,144,B1 2025-06-10 00:00 plan
B1,2025-06-11,0,plan,53629.21055651035,0.0,0.019790900172665715,7.958078640513122e-13,144,B1 2025-06-11 00:00 plan
B1,2025-06-12,0,plan,52046.76618735461,0.0,0.023798299953341484,7.958078640513122e-13,144,B1 2025-06-12 00:00 plan
B1,2025-06-13,0,plan,21177.43808650159,0.0,0.036168300081044436,9.094947017729282e-13,144,B1 2025-06-13 00:00 plan
B1,2025-06-14,0,plan,21575.761777051383,0.0,0.03274779999628663,1.9326762412674725e-12,144,B1 2025-06-14 00:00 plan
B1,2025-06-15,0,plan,48260.08438067629,0.0,0.020368700148537755,9.094947017729282e-13,144,B1 2025-06-15 00:00 plan
B1,2025-06-16,0,plan,50736.7280202548,1.4340612605682345e-16,0.05413070018403232,1.577775211295167e-12,144,B1 2025-06-16 00:00 plan
B1,2025-06-17,0,plan,51715.90194567752,0.0,0.024903899990022182,7.958078640513122e-13,144,B1 2025-06-17 00:00 plan
B1,2025-06-18,0,plan,52298.48504451676,1.3912367840081965e-16,0.0313784999307245,8.526512829121202e-13,144,B1 2025-06-18 00:00 plan
B1,2025-06-19,0,plan,48750.51208063168,0.0,0.026029099943116307,9.094947017729282e-13,144,B1 2025-06-19 00:00 plan
B1,2025-06-20,0,plan,21485.17663973853,0.0,0.030584999825805426,1.295260195396016e-12,144,B1 2025-06-20 00:00 plan
B1,2025-06-21,0,plan,20461.245490073936,0.0,0.021565400063991547,8.526512829121202e-13,144,B1 2025-06-21 00:00 plan
B1,2025-06-22,0,plan,47384.27971981092,0.0,0.020790900103747845,9.094947017729282e-13,144,B1 2025-06-22 00:00 plan
B1,2025-06-23,0,plan,48944.443627565335,0.0,0.019971400033682585,1.0231815394945443e-12,144,B1 2025-06-23 00:00 plan
B1,2025-06-24,0,plan,56590.61634647295,0.0,0.025646100053563714,9.094947017729282e-13,144,B1 2025-06-24 00:00 plan
B1,2025-06-25,0,plan,49325.22509869341,0.0,0.02082380000501871,1.4062824978585317e-11,144,B1 2025-06-25 00:00 plan
B1,2025-06-26,0,plan,48313.25301761505,0.0,0.019876199774444103,3.885780586188048e-12,144,B1 2025-06-26 00:00 plan
B1,2025-06-27,0,plan,21783.022483022334,0.0,0.025167400017380714,1.4802973661668755e-12,144,B1 2025-06-27 00:00 plan
B1,2025-06-28,0,plan,20410.683410015623,0.0,0.021700199926272035,7.958078640513122e-13,144,B1 2025-06-28 00:00 plan
B1,2025-06-29,0,plan,47371.65828485252,1.535930528425257e-16,0.023082499857991934,8.668621376273222e-13,144,B1 2025-06-29 00:00 plan
B1,2025-06-30,0,plan,52341.54025521223,0.0,0.02892539999447763,7.958078640513122e-13,144,B1 2025-06-30 00:00 plan
B1,2025-07-01,0,plan,44379.663286835515,0.0,0.033362200018018484,8.668621376273222e-13,144,B1 2025-07-01 00:00 plan
B1,2025-07-02,0,plan,49869.51643612522,0.0,0.02104749996215105,9.094947017729282e-13,144,B1 2025-07-02 00:00 plan
B1,2025-07-03,0,plan,55452.7708378868,0.0,0.03654310014098883,8.810729923425242e-13,144,B1 2025-07-03 00:00 plan
B1,2025-07-04,0,plan,24724.97993010252,0.0,0.07742310012690723,1.8332002582610585e-12,144,B1 2025-07-04 00:00 plan
B1,2025-07-05,0,plan,26084.56315447659,0.0,0.04770289990119636,1.4802973661668755e-12,144,B1 2025-07-05 00:00 plan
B1,2025-07-06,0,plan,48881.06411088762,0.0,0.027515799971297383,9.094947017729282e-13,144,B1 2025-07-06 00:00 plan
B1,2025-07-07,0,plan,55153.365617988915,0.0,0.018517399905249476,7.958078640513122e-13,144,B1 2025-07-07 00:00 plan
B1,2025-07-08,0,plan,63958.36508367207,3.412825330040013e-16,0.022894799942150712,2.1094237467877974e-11,144,B1 2025-07-08 00:00 plan
B1,2025-07-09,0,plan,54168.48923402118,0.0,0.017540799919515848,9.094947017729282e-13,144,B1 2025-07-09 00:00 plan
B1,2025-07-10,0,plan,51415.38119870617,0.0,0.028804299887269735,9.094947017729282e-13,144,B1 2025-07-10 00:00 plan
B1,2025-07-11,0,plan,26999.52793851893,0.0,0.02641160017810762,2.1899473435245527e-12,144,B1 2025-07-11 00:00 plan
B1,2025-07-12,0,plan,25188.122190724236,0.0,0.032312799943611026,1.0177044392397269e-11,144,B1 2025-07-12 00:00 plan
B1,2025-07-13,0,plan,55409.98048533899,0.0,0.02868410013616085,9.094947017729282e-13,144,B1 2025-07-13 00:00 plan
B1,2025-07-14,0,plan,52505.170046942054,0.0,0.03734829998575151,3.885780586188048e-12,144,B1 2025-07-14 00:00 plan
B1,2025-07-15,0,plan,55230.443198092085,0.0,0.01781470002606511,7.958078640513122e-13,144,B1 2025-07-15 00:00 plan
B1,2025-07-16,0,plan,53245.37265949338,0.0,0.01960129989311099,1.0231815394945443e-12,144,B1 2025-07-16 00:00 plan
B1,2025-07-17,0,plan,51554.21206294048,0.0,0.03171070013195276,3.885780586188048e-12,144,B1 2025-07-17 00:00 plan
B1,2025-07-18,0,plan,31660.287775710505,0.0,0.022212800104171038,8.526512829121202e-13,144,B1 2025-07-18 00:00 plan
B1,2025-07-19,0,plan,27458.792279062898,0.0,0.035282300086691976,9.094947017729282e-13,144,B1 2025-07-19 00:00 plan
B1,2025-07-20,0,plan,54297.045148318124,0.0,0.027662500040605664,9.094947017729282e-13,144,B1 2025-07-20 00:00 plan
B1,2025-07-21,0,plan,56636.55262018329,0.0,0.01937759993597865,4.625929269271486e-12,144,B1 2025-07-21 00:00 plan
B1,2025-07-22,0,plan,55244.867333059236,2.6340755134113244e-16,0.013163200113922358,9.094947017729282e-13,144,B1 2025-07-22 00:00 plan
B1,2025-07-23,0,plan,62724.0943099013,0.0,0.020543200196698308,9.094947017729282e-13,144,B1 2025-07-23 00:00 plan
B1,2025-07-24,0,plan,60635.74910018854,0.0,0.02326410007663071,7.958078640513122e-13,144,B1 2025-07-24 00:00 plan
B1,2025-07-25,0,plan,25780.667777759692,0.0,0.05364769999869168,7.389644451905042e-13,144,B1 2025-07-25 00:00 plan
B1,2025-07-26,0,plan,25795.548474672352,0.0,0.03912340011447668,1.3926637620897964e-12,144,B1 2025-07-26 00:00 plan
B1,2025-07-27,0,plan,54185.62907348767,0.0,0.024511000141501427,9.094947017729282e-13,144,B1 2025-07-27 00:00 plan
B1,2025-07-28,0,plan,55935.55825018569,0.0,0.02039439999498427,9.094947017729282e-13,144,B1 2025-07-28 00:00 plan
B1,2025-07-29,0,plan,56663.97178865519,0.0,0.02376949996687472,2.5908087390375604e-12,144,B1 2025-07-29 00:00 plan
B1,2025-07-30,0,plan,50903.21443484789,0.0,0.020858199801295996,7.958078640513122e-13,144,B1 2025-07-30 00:00 plan
B1,2025-07-31,0,plan,53847.16260036414,0.0,0.022368199890479445,8.526512829121202e-13,144,B1 2025-07-31 00:00 plan
B1,2025-08-01,0,plan,26342.76376152469,0.0,0.05093299993313849,2.5263741715914672e-12,144,B1 2025-08-01 00:00 plan
B1,2025-08-02,0,plan,26865.85595027072,0.0,0.0400329998228699,2.2737367544323206e-12,144,B1 2025-08-02 00:00 plan
B1,2025-08-03,0,plan,45334.27368564387,0.0,0.026612899964675307,9.094947017729282e-13,144,B1 2025-08-03 00:00 plan
B1,2025-08-04,0,plan,48890.976248535146,1.4882005172480933e-16,0.020534100010991096,9.094947017729282e-13,144,B1 2025-08-04 00:00 plan
B1,2025-08-05,0,plan,47954.585226538016,0.0,0.020849900087341666,5.551115123125783e-12,144,B1 2025-08-05 00:00 plan
B1,2025-08-06,0,plan,53166.862088792914,0.0,0.02481880015693605,9.094947017729282e-13,144,B1 2025-08-06 00:00 plan
B1,2025-08-07,0,plan,52534.57665195426,0.0,0.019330699928104877,1.1102230246251565e-12,144,B1 2025-08-07 00:00 plan
B1,2025-08-08,0,plan,24729.84818595232,0.0,0.03101889998652041,4.255854927729767e-12,144,B1 2025-08-08 00:00 plan
B1,2025-08-09,0,plan,23998.612444220613,0.0,0.07363109989091754,1.9326762412674725e-12,144,B1 2025-08-09 00:00 plan
B1,2025-08-10,0,plan,48859.83239792993,0.0,0.023317100014537573,1.8503717077085944e-12,144,B1 2025-08-10 00:00 plan
B1,2025-08-11,0,plan,46910.766388204946,0.0,0.01976760011166334,8.668621376273222e-13,144,B1 2025-08-11 00:00 plan
B1,2025-08-12,0,plan,50758.77019450089,0.0,0.022646399913355708,8.952838470577262e-13,144,B1 2025-08-12 00:00 plan
B1,2025-08-13,0,plan,45227.40807991479,0.0,0.028617900097742677,2.1600499167107046e-12,144,B1 2025-08-13 00:00 plan
B1,2025-08-14,0,plan,47215.99770203109,0.0,0.021792500047013164,1.8503717077085944e-12,144,B1 2025-08-14 00:00 plan
B1,2025-08-15,0,plan,24936.29440083268,0.0,0.050789100117981434,8.955042344458418e-12,144,B1 2025-08-15 00:00 plan
B1,2025-08-16,0,plan,26215.628034914913,0.0,0.05113520007580519,9.094947017729282e-13,144,B1 2025-08-16 00:00 plan
B1,2025-08-17,0,plan,47864.750570711105,0.0,0.02270839991979301,7.401486830834377e-12,144,B1 2025-08-17 00:00 plan
B1,2025-08-18,0,plan,47679.56829386791,0.0,0.03054060018621385,9.094947017729282e-13,144,B1 2025-08-18 00:00 plan
B1,2025-08-19,0,plan,47542.909456293935,0.0,0.022028200095519423,1.6653345369377348e-12,144,B1 2025-08-19 00:00 plan
B1,2025-08-20,0,plan,51270.710955203074,0.0,0.019986199913546443,2.4054832200211726e-12,144,B1 2025-08-20 00:00 plan
B1,2025-08-21,0,plan,49071.90374485418,0.0,0.02452500001527369,8.526512829121202e-13,144,B1 2025-08-21 00:00 plan
B1,2025-08-22,0,plan,24807.27762074699,0.0,0.024963000090792775,3.999204388352716e-12,144,B1 2025-08-22 00:00 plan
B1,2025-08-23,0,plan,23444.492581401417,0.0,0.03173879999667406,1.4802973661668755e-12,144,B1 2025-08-23 00:00 plan
B1,2025-08-24,0,plan,47258.38118288344,0.0,0.03466459992341697,5.3660779523549235e-12,144,B1 2025-08-24 00:00 plan
B1,2025-08-25,0,plan,60555.62878867352,0.0,0.0235661999322474,1.0231815394945443e-12,144,B1 2025-08-25 00:00 plan
B1,2025-08-26,0,plan,48092.560194538775,0.0,0.022496899822726846,1.295260195396016e-12,144,B1 2025-08-26 00:00 plan
B1,2025-08-27,0,plan,47260.78648806397,0.0,0.022000599885359406,7.958078640513122e-13,144,B1 2025-08-27 00:00 plan
