group,decision,published_at,interval_start,q0_kWh,previous_kWh,previous_version,candidate_kWh,accepted
B2,initial_plan,2025-02-01 00:00,2025-02-01 05:40:00,1417.9209595867069,1417.9209595867069,2025-02-01 00:00,1417.9209595867069,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 05:50:00,539.0874182979529,539.0874182979529,2025-02-01 00:00,539.0874182979529,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:00:00,484.84982306891993,484.84982306891993,2025-02-01 00:00,484.84982306891993,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:10:00,500.60700000867735,500.60700000867735,2025-02-01 00:00,500.60700000867735,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:20:00,554.2429649038668,554.2429649038668,2025-02-01 00:00,554.2429649038668,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:30:00,552.458546215928,552.458546215928,2025-02-01 00:00,552.458546215928,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:40:00,555.115597300767,555.115597300767,2025-02-01 00:00,555.115597300767,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 15:00:00,189.44282074952244,189.44282074952244,2025-02-01 00:00,189.44282074952244,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 15:10:00,565.825634989847,565.825634989847,2025-02-01 00:00,565.825634989847,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 15:20:00,254.51784523600415,254.51784523600415,2025-02-01 00:00,254.51784523600415,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 15:30:00,312.06174200092266,312.06174200092266,2025-02-01 00:00,312.06174200092266,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 15:40:00,342.14248606773265,342.14248606773265,2025-02-01 00:00,342.14248606773265,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 15:50:00,388.2798563237014,388.2798563237014,2025-02-01 00:00,388.2798563237014,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 16:00:00,437.87266743481246,437.87266743481246,2025-02-01 00:00,437.87266743481246,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 16:10:00,438.3991003829215,438.3991003829215,2025-02-01 00:00,438.3991003829215,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 16:20:00,462.0407436170663,462.0407436170663,2025-02-01 00:00,462.0407436170663,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 16:30:00,517.9469927625191,517.9469927625191,2025-02-01 00:00,517.9469927625191,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 16:40:00,511.63004019215043,511.63004019215043,2025-02-01 00:00,511.63004019215043,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 16:50:00,475.05126391541097,475.05126391541097,2025-02-01 00:00,475.05126391541097,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 17:00:00,441.56112899918196,441.56112899918196,2025-02-01 00:00,441.56112899918196,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 17:10:00,469.82412751400807,469.82412751400807,2025-02-01 00:00,469.82412751400807,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 17:20:00,482.3491730433076,482.3491730433076,2025-02-01 00:00,482.3491730433076,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 17:30:00,484.470607700241,484.470607700241,2025-02-01 00:00,484.470607700241,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 17:40:00,481.09218828180803,481.09218828180803,2025-02-01 00:00,481.09218828180803,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 17:50:00,465.5044830379535,465.5044830379535,2025-02-01 00:00,465.5044830379535,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 18:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 18:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 18:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 18:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 18:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 18:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 19:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 19:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 19:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 19:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 19:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 19:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 20:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 20:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 20:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 20:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 20:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 20:50:00,138.73177676336525,138.73177676336525,2025-02-01 00:00,138.73177676336525,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 21:00:00,526.8298332698803,526.8298332698803,2025-02-01 00:00,526.8298332698803,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 21:10:00,513.6789792395213,513.6789792395213,2025-02-01 00:00,513.6789792395213,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 21:20:00,507.5446650200275,507.5446650200275,2025-02-01 00:00,507.5446650200275,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 21:30:00,523.595768610423,523.595768610423,2025-02-01 00:00,523.595768610423,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 21:40:00,517.7403094638366,517.7403094638366,2025-02-01 00:00,517.7403094638366,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 21:50:00,487.51413419936364,487.51413419936364,2025-02-01 00:00,487.51413419936364,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 22:00:00,437.29565572364766,437.29565572364766,2025-02-01 00:00,437.29565572364766,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 22:10:00,422.42848556223805,422.42848556223805,2025-02-01 00:00,422.42848556223805,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 22:20:00,451.3522193946083,451.3522193946083,2025-02-01 00:00,451.3522193946083,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 22:30:00,458.5694428710059,458.5694428710059,2025-02-01 00:00,458.5694428710059,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 22:40:00,431.3741495267044,431.3741495267044,2025-02-01 00:00,431.3741495267044,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 22:50:00,442.9480928436377,442.9480928436377,2025-02-01 00:00,442.9480928436377,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 23:00:00,438.85965583598187,438.85965583598187,2025-02-01 00:00,438.85965583598187,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 23:10:00,431.7857406258645,431.7857406258645,2025-02-01 00:00,431.7857406258645,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 23:20:00,442.4123175615158,442.4123175615158,2025-02-01 00:00,442.4123175615158,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 23:30:00,450.38403711265596,450.38403711265596,2025-02-01 00:00,450.38403711265596,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 23:40:00,443.88511728906144,443.88511728906144,2025-02-01 00:00,443.88511728906144,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 23:50:00,496.2880860365739,496.2880860365739,2025-02-01 00:00,496.2880860365739,True
B2,initial_plan,2025-02-01 00:00,2025-02-02 00:00:00,619.1178638173968,619.1178638173968,2025-02-01 00:00,619.1178638173968,True
B2,revision,2025-02-01 06:00,2025-02-01 06:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 06:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 06:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 06:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 06:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 06:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 07:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 07:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 07:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 07:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 07:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 07:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 08:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 08:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 08:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 08:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 08:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 08:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 09:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 09:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 09:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 09:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 09:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 09:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 10:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 10:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 10:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 10:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 10:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 10:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 11:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 11:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 11:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 11:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 11:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 11:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 12:00:00,484.84982306891993,484.84982306891993,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 12:10:00,500.60700000867735,500.60700000867735,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 12:20:00,554.2429649038668,554.2429649038668,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 12:30:00,552.458546215928,552.458546215928,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 12:40:00,555.115597300767,555.115597300767,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 12:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 13:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 13:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 13:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 13:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 13:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 13:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 14:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 14:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 14:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 14:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 14:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 14:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 15:00:00,189.44282074952244,189.44282074952244,2025-02-01 00:00,37.53613324952221,True
B2,revision,2025-02-01 06:00,2025-02-01 15:10:00,565.825634989847,565.825634989847,2025-02-01 00:00,82.35790434768342,True
B2,revision,2025-02-01 06:00,2025-02-01 15:20:00,254.51784523600415,254.51784523600415,2025-02-01 00:00,116.5707086270914,True
B2,revision,2025-02-01 06:00,2025-02-01 15:30:00,312.06174200092266,312.06174200092266,2025-02-01 00:00,170.08391977870053,True
B2,revision,2025-02-01 06:00,2025-02-01 15:40:00,342.14248606773265,342.14248606773265,2025-02-01 00:00,188.5754188860463,True
B2,revision,2025-02-01 06:00,2025-02-01 15:50:00,388.2798563237014,388.2798563237014,2025-02-01 00:00,247.32966049036796,True
B2,revision,2025-02-01 06:00,2025-02-01 16:00:00,437.87266743481246,437.87266743481246,2025-02-01 00:00,294.8683146570347,True
B2,revision,2025-02-01 06:00,2025-02-01 16:10:00,438.3991003829215,438.3991003829215,2025-02-01 00:00,309.0508043352766,True
B2,revision,2025-02-01 06:00,2025-02-01 16:20:00,462.0407436170663,462.0407436170663,2025-02-01 00:00,372.75718111706635,True
B2,revision,2025-02-01 06:00,2025-02-01 16:30:00,517.9469927625191,517.9469927625191,2025-02-01 00:00,437.0208926563463,True
B2,revision,2025-02-01 06:00,2025-02-01 16:40:00,511.63004019215043,511.63004019215043,2025-02-01 00:00,465.5516193588171,True
B2,revision,2025-02-01 06:00,2025-02-01 16:50:00,475.05126391541097,475.05126391541097,2025-02-01 00:00,443.4535343955058,True
B2,revision,2025-02-01 06:00,2025-02-01 17:00:00,441.56112899918196,441.56112899918196,2025-02-01 00:00,424.17485355906297,True
B2,revision,2025-02-01 06:00,2025-02-01 17:10:00,469.82412751400807,469.82412751400807,2025-02-01 00:00,442.40661501400797,True
B2,revision,2025-02-01 06:00,2025-02-01 17:20:00,482.3491730433076,482.3491730433076,2025-02-01 00:00,473.48768415441856,True
B2,revision,2025-02-01 06:00,2025-02-01 17:30:00,484.470607700241,484.470607700241,2025-02-01 00:00,474.82235820320403,True
B2,revision,2025-02-01 06:00,2025-02-01 17:40:00,481.09218828180803,481.09218828180803,2025-02-01 00:00,475.57561744847476,True
B2,revision,2025-02-01 06:00,2025-02-01 17:50:00,465.5044830379535,465.5044830379535,2025-02-01 00:00,462.45809276017565,True
B2,revision,2025-02-01 06:00,2025-02-01 18:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 18:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 18:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 18:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 18:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 18:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,revision,2025-02-01 06:00,2025-02-01 19:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
