group,date,update_hour,published_at,remaining_intervals,state_at_update_kWh,old_ordinary_yuan,old_adjustment_yuan,old_predicted_emergency_yuan,old_predicted_total_yuan,new_ordinary_yuan,new_adjustment_yuan,new_predicted_emergency_yuan,new_predicted_total_yuan,delta_predicted_yuan,accepted,revision_kWh
B2,2025-02-04,12,2025-02-04 12:00,73,6963.760056079105,31254.479579937542,1604.8884216830897,104.82562796892505,32964.19362958956,29784.146940192088,2340.0547415558167,8.723873179405928e-12,32124.201681747913,-839.991947841645,True,2155.655095827812
B2,2025-02-04,18,2025-02-04 18:00,37,10800.0,12692.894357413468,0.0,8.723873179405928e-12,12692.894357413477,12692.89435741347,2.365179341268231e-12,1.1475549399619922e-11,12692.894357413485,7.275957614183426e-12,False,7.474909580196254e-12
B2,2025-02-05,6,2025-02-05 06:00,109,10800.0,42206.84448489704,0.0,3283.6279371534993,45490.47242205054,42488.35035101061,374.5591691265195,0.0,42862.90952013713,-2627.5629019134067,True,1003.9589200344749
B2,2025-02-05,12,2025-02-05 12:00,73,6282.3116321165235,31145.89511658232,155.14154028397056,0.0,31301.03665686629,29572.541692321654,865.3414079160923,9.516952559351921e-12,30437.883100237756,-863.1535566285347,True,2083.896048486789
B2,2025-02-05,18,2025-02-05 18:00,37,10761.664413605642,12778.243356544337,0.0,240.68614561833496,13018.929502162671,12822.685418495454,22.22103097555765,0.0,12844.906449471011,-174.02305269166027,True,34.50202775492221
B2,2025-02-06,6,2025-02-06 06:00,109,10800.0,46011.83119026732,0.0,0.0,46011.83119026732,42050.89027693085,1980.4704566682362,2.8239583116373983e-12,44031.36073359909,-1980.470456668234,True,5367.348537560027
B2,2025-02-06,12,2025-02-06 12:00,73,6737.686355638018,31163.29232228169,1669.1862026766742,2.823958311637398e-12,32832.478524958366,29043.284675090472,2729.1900262722825,0.0,31772.474701362753,-1060.0038235956126,True,2993.168764136902
B2,2025-02-06,18,2025-02-06 18:00,37,10722.701646345517,12700.550901746345,0.0,485.3099835843007,13185.860885330645,12790.162110154452,44.80560420405304,0.0,12834.967714358505,-350.89317097214007,True,69.56851828903507
B2,2025-02-07,6,2025-02-07 06:00,109,10800.0,12217.66922162319,0.0,1.1178327069833696,12218.787054330172,10985.150474343984,616.4323972462371,0.0,11601.58287159022,-617.2041827399516,True,2254.7595363618557
B2,2025-02-07,12,2025-02-07 12:00,73,6973.029725370374,10985.150474343985,404.6869732549352,0.0,11389.83744759892,9564.255837979837,1114.9612678303756,3.1273543754650743e-12,10679.217105810216,-710.6203417887045,True,2693.9321564654206
B2,2025-02-07,18,2025-02-07 18:00,37,10570.82151127387,5000.490853121003,0.0,0.0,5000.490853121003,4968.270844657317,16.110004231842773,0.0,4984.38084888916,-16.11000423184305,True,32.64107837471943
B2,2025-02-08,6,2025-02-08 06:00,109,8976.322697818112,8966.624585445426,0.0,3525.0962677812427,12491.720853226669,9426.988802745336,230.18210864995513,0.0,9657.170911395291,-2834.5499418313775,True,566.608381165071
B2,2025-02-08,12,2025-02-08 12:00,73,7185.344660040333,9426.988802745336,230.18210864995513,0.0,9657.170911395291,9259.22427209488,146.29984332472566,0.0,9405.524115419605,-251.64679597568647,True,206.16491774506596
B2,2025-02-08,18,2025-02-08 18:00,37,10522.953793156004,5010.89824523049,0.0,244.68825679554445,5255.586502026034,5059.835896589601,24.468825679555938,0.0,5084.3047222691575,-171.28177975687686,True,40.02752442263363
B2,2025-02-09,6,2025-02-09 06:00,109,10800.0,44006.23798961475,0.0,290.2590391859579,44296.4970288007,42887.85105355863,594.5493089636495,9.516952559351921e-12,43482.40036252229,-814.0966662784122,True,1449.4679045813455
B2,2025-02-09,12,2025-02-09 12:00,73,7660.382826066456,30949.841163779874,17.677920467798078,14.470065437262368,30981.989149684934,29630.535359173366,655.1206429247075,0.0,30285.656002098072,-696.3331475868617,True,2187.176214226981
B2,2025-02-09,18,2025-02-09 18:00,37,10800.0,12999.948871609966,0.0,0.0,12999.948871609966,12999.948871609964,2.36285018218041e-12,0.0,12999.948871609966,0.0,False,8.29913915367797e-12
B2,2025-02-10,6,2025-02-10 06:00,109,10800.0,41068.141928971025,0.0,2.874278049999914,41071.01620702103,35321.16052967053,2874.065555260251,6.220837178716465e-13,38195.226084930786,-2875.790122090242,True,8215.546014759915
B2,2025-02-10,12,2025-02-10 12:00,73,6578.942179117981,27284.97902822095,1838.6622837153577,10940.301425682488,40063.942737618796,28572.50945122416,1208.7853060545112,0.0,29781.294757278672,-10282.647980340123,True,2241.054970287072
B2,2025-02-10,18,2025-02-10 18:00,37,10800.0,13088.916721384103,0.0,0.0,13088.916721384103,13088.916721384103,1.6282868386952032e-12,2.216131633758778e-12,13088.916721384106,3.637978807091713e-12,False,5.258016244624741e-12
B2,2025-02-11,6,2025-02-11 06:00,109,10800.0,41738.56318080923,0.0,1.8672184912770724,41740.43039930051,37705.51108606863,2016.8994910685562,2.34473418458947e-12,39722.41057713719,-2018.0198221633182,True,5372.306486237434
B2,2025-02-11,12,2025-02-11 12:00,73,6480.646463806389,28724.35701574227,1879.4522301002514,7.930793799459934e-13,30603.80924584252,27907.625701891462,2287.817887025656,7.930793799459934e-13,30195.443588917118,-408.3656569254017,True,1238.957543217929
B2,2025-02-11,18,2025-02-11 18:00,37,10800.0,13051.33449476208,0.17605208746098147,7.930793799459934e-13,13051.510546849542,13051.33449476208,0.17605208746109077,1.0847543308045714e-12,13051.510546849542,0.0,False,6.821210263296962e-13
B2,2025-02-12,6,2025-02-12 06:00,109,10800.0,41100.90036664182,0.0,0.0,41100.90036664182,36513.77414511124,2293.5631107652953,1.0344365364289843e-12,38807.33725587653,-2293.563110765288,True,6407.703025911884
B2,2025-02-12,12,2025-02-12 12:00,73,6309.119272570297,28219.039890315147,1297.5206124290755,309.1171775014881,29825.67768024571,28042.09638149915,1385.9923668370757,0.0,29428.088748336224,-397.58893190948584,True,412.9813685455357
B2,2025-02-12,18,2025-02-12 18:00,37,10800.0,12882.122700314398,0.0,0.0,12882.122700314398,12882.122700314398,1.5314100210161995e-12,0.0,12882.1227003144,1.8189894035458565e-12,False,5.172751116333529e-12
B2,2025-02-13,6,2025-02-13 06:00,109,10798.413241397375,37404.04483667999,0.0,0.0,37404.04483667999,34117.55175227386,1643.246542203066,0.0,35760.798294476925,-1643.2465422030655,True,4733.220601082593
B2,2025-02-13,12,2025-02-13 12:00,73,6284.615567266561,27183.198741307973,510.55465885055605,4978.535935754326,32672.289335912854,27741.20159321556,404.85037657841747,0.0,28146.051969793978,-4526.237366118876,True,786.3062943269482
B2,2025-02-13,18,2025-02-13 18:00,37,10800.0,12979.685936158352,0.0,0.0,12979.685936158352,12979.685936158357,2.286228095726983e-12,4.7850789997028174e-14,12979.68593615836,7.275957614183426e-12,False,5.9685589803848416e-12
B2,2025-02-14,6,2025-02-14 06:00,109,10178.03638888889,9021.039095104736,0.0,3599.4618266141133,12620.500921718849,9351.461592987454,309.1114911636688,0.0,9660.573084151123,-2959.927837567726,True,925.7958683437562
B2,2025-02-14,12,2025-02-14 12:00,73,7958.178143888889,9351.461592987454,309.1114911636688,207.37334886642265,9867.946433017545,9333.421869897014,300.09162961844936,0.0,9633.513499515464,-234.43293350208114,True,109.49427602852913
B2,2025-02-14,18,2025-02-14 18:00,37,10559.517197476542,4997.214242851423,0.0,432.0512292049431,5429.265472056366,5083.624488692411,43.20512292049435,0.0,5126.829611612906,-302.4358604434601,True,70.6774462955903
B2,2025-02-15,6,2025-02-15 06:00,109,9036.23967833743,9313.74507010157,0.0,0.0,9313.74507010157,8532.471220105559,390.6369249980054,1.2856901321356417e-11,8923.108145103577,-390.63692499799254,True,1200.7571252453981
B2,2025-02-15,12,2025-02-15 12:00,73,7828.116169263356,8532.471220105559,390.6369249980054,1219.3083430176316,10142.416488121196,8697.66531345415,308.03987832370956,0.0,9005.705191777859,-1136.7112963433374,True,199.46153165673502
B2,2025-02-15,18,2025-02-15 18:00,37,10377.662703793641,4839.091313107466,0.0,279.68945500796565,5118.780768115432,4895.029204109059,27.9689455007966,0.0,4922.998149609855,-195.78261850557647,True,45.753223459506955
B2,2025-02-16,6,2025-02-16 06:00,109,10800.0,40794.04324335573,0.0,0.0,40794.04324335573,35342.84463629341,2725.599303531156,1.5516548046434764e-12,38068.44393982457,-2725.599303531162,True,7665.094023414027
B2,2025-02-16,12,2025-02-16 12:00,73,5491.512716800612,26894.577068315557,1891.9294906695789,54.93204067731031,28841.438599662448,26711.6170760158,1983.409486819457,0.0,28695.026562835257,-146.4120368271906,True,340.7191628514825
B2,2025-02-16,18,2025-02-16 18:00,37,10273.332271525487,12526.658703498479,0.0,3306.6306664543713,15833.28936995285,13137.219334441694,305.2803154716091,3.0992623578640634e-12,13442.499649913307,-2390.7897200395437,True,474.0009556270644
B2,2025-02-17,6,2025-02-17 06:00,109,10800.0,40015.20021718071,0.0,803.740640239948,40818.94085742066,34627.5285986947,2785.5377959766256,4.6549644139304294e-12,37413.06639467133,-3405.874462749329,True,8385.793759970044
B2,2025-02-17,12,2025-02-17 12:00,73,6982.844607732313,27356.080673721077,1373.3323120096002,0.0,28729.412985730676,25656.00816399588,2131.666580138581,0.0,27787.674744134463,-941.7382415962129,True,2751.8906082096883
B2,2025-02-17,18,2025-02-17 18:00,37,10800.0,12620.388903031315,2.1966002350382042e-13,0.0,12620.388903031315,12620.38890303132,2.9316780114641e-12,2.3006009541859385e-12,12620.388903031326,1.0913936421275139e-11,False,6.622258297284134e-12
B2,2025-02-18,6,2025-02-18 06:00,109,10800.0,34463.50207066694,0.0,3395.7091738627187,37859.21124452966,34787.69783460639,172.8951116902383,1.3654698705067859e-11,34960.592946296645,-2898.618298233014,True,649.0663929406373
B2,2025-02-18,12,2025-02-18 12:00,73,7487.314978041871,26971.45000233479,95.46907859901947,9.516952559351921e-12,27066.919080933818,25945.611054682522,428.24762494761956,9.516952559351921e-12,26373.85867963015,-693.0604013036682,True,1728.4313518207582
B2,2025-02-18,18,2025-02-18 18:00,37,10618.19560609051,12788.676852692131,0.0,1141.4407067213485,13930.11755941348,12999.440868507463,105.38200790766611,9.516952559351921e-12,13104.822876415139,-825.2946829983412,True,163.62395451854064
B2,2025-02-19,6,2025-02-19 06:00,109,10800.0,34507.49499544712,0.0,340.4193384471862,34847.91433389431,33655.64989694164,468.6767088896265,7.896289844211424e-12,34124.32660583128,-723.5877280630302,True,1326.8211356441561
B2,2025-02-19,12,2025-02-19 12:00,73,5707.965537258189,26583.343087649915,206.08482412019714,8098.8011998162765,34888.22911158639,27574.282474457417,380.4186026377304,6.344635039567947e-12,27954.701077095153,-6933.528034491239,True,1378.8972665314313
B2,2025-02-19,18,2025-02-19 18:00,37,10800.0,12685.128938609092,0.0,6.344635039567947e-12,12685.128938609098,12685.128938609092,1.7768925886230132e-12,6.344635039567947e-12,12685.1289386091,1.8189894035458565e-12,False,5.258016244624741e-12
B2,2025-02-20,6,2025-02-20 06:00,109,10800.0,36710.15154342585,0.0,6321.289988318252,43031.4415317441,35334.93242055914,1440.1085623545187,4.137746145715937e-12,36775.04098291366,-6256.400548830439,True,4219.263832606453
B2,2025-02-20,12,2025-02-20 12:00,73,6481.599563214977,27565.475443888186,745.8799383361345,0.0,28311.35538222432,26076.632027516196,895.0738926707736,0.0,26971.70592018697,-1339.6494620373487,True,2160.8469592535175
B2,2025-02-20,18,2025-02-20 18:00,37,10779.02097631638,12901.650533690728,0.5409243082548921,131.71470229522345,13033.906160294207,12925.971306056912,12.701310491346652,0.0,12938.672616548258,-95.23354374594965,True,18.881121315257758
B2,2025-02-21,6,2025-02-21 06:00,109,8110.62985541344,8134.6841506088,0.0,240.85548293355356,8375.539633542354,8135.187266263998,36.61173828935349,0.0,8171.799004553352,-203.7406289890023,True,83.15708680034987
B2,2025-02-21,12,2025-02-21 12:00,73,8203.806578931959,8135.187266263999,36.61173828935349,727.3347455892066,8899.133750142559,8241.953528098971,53.63468874508496,0.0,8295.588216844057,-603.545533298502,True,121.54317653780299
B2,2025-02-21,18,2025-02-21 18:00,37,10464.439968771363,4864.679031477801,0.0,338.02389686915853,5202.702928346959,4932.283810851634,33.8023896869169,0.0,4966.086200538552,-236.61672780840763,True,55.295909842821686
B2,2025-02-22,6,2025-02-22 06:00,109,6992.883270748459,8647.232366082899,0.0,1797.0942032515393,10444.326569334438,8770.596220598682,185.3889390644067,5.55974111193791e-12,8955.985159663094,-1488.341409671344,True,478.5281201937307
B2,2025-02-22,12,2025-02-22 12:00,73,6743.567092131762,8765.194801307507,182.68822941881967,0.0,8947.883030726327,8445.167003857721,108.29301669114187,5.55974111193791e-12,8553.46002054887,-394.4230101774574,True,394.4235313628582
B2,2025-02-22,18,2025-02-22 18:00,37,10349.928436188053,4923.136994869449,0.5409243082548921,664.2663983958726,5587.944317573577,5055.990274548624,66.96756414784262,0.0,5122.957838696467,-464.98647887711013,True,108.66455069456526
B2,2025-02-23,6,2025-02-23 06:00,109,10800.0,35443.17810267045,0.0,1356.2909331969888,36799.469035867434,35284.27381425225,280.39928494169425,0.0,35564.67309919395,-1234.7959366734867,True,898.4899193911858
B2,2025-02-23,12,2025-02-23 12:00,73,6073.848580225096,28127.139644409268,225.47761960618803,0.0,28352.617264015455,25826.33778902045,1266.3046140587514,0.0,27092.6424030792,-1259.9748609362541,True,3119.4951570669077
B2,2025-02-23,18,2025-02-23 18:00,37,10798.427883355067,12546.125587956267,0.8081528824335162,9.870377143540216,12556.804117982241,12547.948127061572,1.7194224350857055,0.0,12549.667549496658,-7.136568485582757,True,1.414904980439701
B2,2025-02-24,6,2025-02-24 06:00,109,10800.0,33936.921043469796,0.0,2488.7969188798975,36425.71796234969,34008.40031335157,153.0912587236203,0.0,34161.491572075196,-2264.226390274496,True,617.0521952677873
B2,2025-02-24,12,2025-02-24 12:00,73,7380.796494005283,27451.436807293594,138.5143002595111,0.0,27589.951107553105,25464.99117033688,943.3944422805355,0.0,26408.385612617418,-1181.5654949356867,True,2989.0601404027566
B2,2025-02-24,18,2025-02-24 18:00,37,10699.543972038045,12747.58420383866,0.24410860358735764,630.7031259563139,13378.53143839856,12864.041872494674,58.47294293159453,0.0,12922.514815426268,-456.0166229722927,True,90.41042516575914
B2,2025-02-25,6,2025-02-25 06:00,109,10751.559923425526,35353.12711361282,0.0,2120.5495991133635,37473.676712726185,32958.19738082162,1466.8540021118274,4.758476279675961e-12,34425.05138293345,-3048.6253297927324,True,3806.5094987532934
B2,2025-02-25,12,2025-02-25 12:00,73,6733.247224606547,27448.138384050366,178.11778363551568,4.758476279675961e-12,27626.256167685886,24966.932354320947,1174.605086681564,4.758476279675961e-12,26141.537441002514,-1484.7187266833716,True,3983.3338543306027
B2,2025-02-25,18,2025-02-25 18:00,37,10800.0,12739.492872136332,0.0,4.758476279675961e-12,12739.492872136338,12739.492872136329,2.6053513124679738e-12,1.8528282907936957e-11,12739.49287213635,1.2732925824820995e-11,False,6.849631972727366e-12
B2,2025-02-26,6,2025-02-26 06:00,109,10800.0,30308.761577910445,0.0,6091.163999260467,36399.925577170914,30937.760404587996,319.003019487962,4.137746145715937e-12,31256.76342407596,-5143.162153094952,True,1081.7761124590565
B2,2025-02-26,12,2025-02-26 12:00,73,5956.616261487633,25872.180910936167,263.9498430766707,6506.186232090108,32642.316986102946,26626.129028262167,641.3344896063356,0.0,27267.463517868502,-5374.853468234443,True,1104.5540515902317
B2,2025-02-26,18,2025-02-26 18:00,37,10776.723216668619,12792.617622331925,0.0,146.14095646773208,12938.758578799658,12819.60216448016,13.492271074118332,0.0,12833.094435554278,-105.66414324537982,True,20.949104998242888
B2,2025-02-27,6,2025-02-27 06:00,109,10800.0,31682.420783789257,0.0,3918.31785344063,35600.738637229886,31504.549496604053,537.336375308804,4.137746145715937e-12,32041.885871912862,-3558.852765317024,True,1834.5501560377238
B2,2025-02-27,12,2025-02-27 12:00,73,6241.90605998418,25386.429898812446,400.6774467939801,468.2100990060796,26255.317444612505,25329.44195609767,381.52504723543075,0.0,25710.967003333102,-544.3504412794027,True,367.9909777426011
B2,2025-02-27,18,2025-02-27 18:00,37,10788.04669467596,12768.235099052406,0.0,75.04763214644561,12843.282731198851,12782.092446381512,6.928673664552728,0.0,12789.021120046065,-54.26161115278592,True,10.75797479163532
B2,2025-02-28,6,2025-02-28 06:00,109,6867.684361812151,8311.495539198095,0.0,0.0,8311.495539198095,7969.519395293217,170.9880719524376,0.0,8140.507467245654,-170.9880719524408,True,382.02800925447536
B2,2025-02-28,12,2025-02-28 12:00,73,8782.3211199603,7969.519395293217,170.9880719524376,1672.763111813502,9813.270579059157,8222.747507547556,44.37401582526918,0.0,8267.121523372825,-1546.1490556863318,True,291.05985342459246
B2,2025-02-28,18,2025-02-28 18:00,37,10569.928109866163,4888.552355960661,0.0,0.0,4888.552355960661,4854.102535347323,17.224910306668168,3.5068836723439746e-14,4871.327445653991,-17.2249103066697,True,34.90003101340932
B2,2025-03-01,6,2025-03-01 06:00,109,10269.782574074074,8889.756122838993,0.0,12.704971752809232,8902.461094591803,8333.554318978207,280.33346869906075,0.0,8613.887787677268,-288.57330691453535,True,962.2397093081623
B2,2025-03-01,12,2025-03-01 12:00,73,10789.194353703704,8333.554318978207,280.33346869906075,0.0,8613.887787677268,8321.1004702662,284.8779780311768,0.0,8605.978448297376,-7.909339379892117,True,77.6290658034974
B2,2025-03-01,18,2025-03-01 18:00,37,10571.829949346262,4920.051189990428,0.0,0.0,4920.051189990428,4888.925883627069,15.562653181679176,0.0,4904.488536808748,-15.562653181679707,True,31.53207006722556
B2,2025-03-02,6,2025-03-02 06:00,109,10800.0,35386.192390310345,0.0,5292.200468901534,40678.392859211875,36030.26017775395,611.989856692903,4.137746145715937e-12,36642.25003444686,-4036.1428247650183,True,1519.4712458313652
B2,2025-03-02,12,2025-03-02 12:00,73,7665.953064426676,28983.5435669192,145.4229264225212,291.9353806200049,29420.901873961728,27121.057134821374,1076.7140159847697,0.0,28197.771150806144,-1223.1307231555838,True,3189.6201569738405
B2,2025-03-02,18,2025-03-02 18:00,37,10704.235675440184,12115.462037127681,0.0,601.2467353163275,12716.70877244401,12225.907730149038,55.222846510677485,0.0,12281.130576659716,-435.5781957842937,True,86.18789210383352
B2,2025-03-03,6,2025-03-03 06:00,109,10800.0,37490.016266206934,0.0,6709.233374026276,44199.24964023321,34142.53021026635,2516.079975507004,4.137746145715937e-12,36658.61018577336,-7540.639454459852,True,7382.534920342556
B2,2025-03-03,12,2025-03-03 12:00,73,6398.204944636538,26901.252378353533,1580.0404355744104,0.0,28481.292813927943,26687.32024470195,1562.5740212963478,0.0,28249.894265998297,-231.39854792964616,True,553.372699636954
B2,2025-03-03,18,2025-03-03 18:00,37,10800.0,12486.300182474693,0.24410860358735764,0.0,12486.54429107828,12486.300182474693,0.2441086035879819,0.0,12486.544291078282,1.8189894035458565e-12,False,2.0463630789890885e-12
B2,2025-03-04,6,2025-03-04 06:00,109,10739.556231894549,31699.171793017664,0.0,8168.1843831028955,39867.35617612056,32724.939245918486,515.240835374205,0.0,33240.18008129269,-6627.176094827868,True,1559.5809885898625
B2,2025-03-04,12,2025-03-04 12:00,73,7160.094729812619,25808.924235250575,96.33502011074354,0.0,25905.259255361318,25041.616099453502,288.4471363454843,2.3792381398379804e-12,25330.06323579899,-575.1960195623287,True,1400.2870355039574
B2,2025-03-04,18,2025-03-04 18:00,37,10709.804531980992,12604.217755405643,0.5640442788461586,566.2832264105327,13171.065026095022,12708.780459525398,52.84539633872428,0.0,12761.625855864122,-409.43917023090034,True,81.17592121710754
B2,2025-03-05,6,2025-03-05 06:00,109,10774.254323591282,34260.666784402194,0.0,1733.9270071612452,35994.59379156344,32020.864741591628,1346.3377178089897,0.0,33367.202459400614,-2627.391332162828,True,3816.120317845537
B2,2025-03-05,12,2025-03-05 12:00,73,7276.5595260918,26692.085096216164,766.6495077929624,0.0,27458.734604009125,24530.38415228267,1641.9309525105755,0.0,26172.315104793244,-1286.419499215881,True,3429.1897133833745
B2,2025-03-05,18,2025-03-05 18:00,37,10555.162548571534,12752.29464364264,0.7576701009241679,1537.187455048464,14290.239768792027,13036.132252709147,142.6764746341773,0.0,13178.808727343325,-1111.4310414487027,True,220.35370628561935
B2,2025-03-06,6,2025-03-06 06:00,109,10794.20509561324,30906.204059550335,0.0,2372.8007030000867,33279.00476255042,30596.39391129882,570.637202805285,0.0,31167.031114104106,-2111.9736484463174,True,1593.2440999762166
B2,2025-03-06,12,2025-03-06 12:00,73,7030.590481671447,26014.133659951964,331.748501792705,1496.4506835821696,27842.332845326837,25633.25389973609,538.7894509081957,0.0,26172.043350644286,-1670.2894946825509,True,1313.4745519570122
B2,2025-03-06,18,2025-03-06 18:00,37,10750.59617974238,12692.460013771126,0.6663833865630676,310.17694510543464,13003.303342263123,12749.733368557581,29.30306077979088,0.0,12779.036429337371,-224.26691292575197,True,44.46343823185748
B2,2025-03-07,6,2025-03-07 06:00,109,6758.585178196431,8904.315888517032,0.0,9.223447235236675,8913.53933575227,8087.565107447997,410.2200799815648,2.3736568266485845e-14,8497.785187429563,-415.7541483227069,True,1039.2674945448032
B2,2025-03-07,12,2025-03-07 12:00,73,10737.7511185668,8087.565107447997,410.2200799815648,2.665197876954736,8500.450385306516,8063.692502488923,421.4949042655472,0.0,8485.18740675447,-15.262978552045752,True,36.44477276919839
B2,2025-03-07,18,2025-03-07 18:00,37,10568.623991326951,4905.395642738455,0.5916056257462065,0.0,4905.987248364201,4893.196405596927,5.508012945017748,0.0,4898.704418541945,-7.282829822255735,True,13.927088100972469
B2,2025-03-08,6,2025-03-08 06:00,109,5224.9802663951,7887.463877582822,0.0,951.8038853241029,8839.267762906924,7983.873224176985,127.64617359954184,0.0,8111.519397776527,-727.7483651303974,True,333.9791341648271
B2,2025-03-08,12,2025-03-08 12:00,73,9540.447383385577,7808.022377280361,39.720750151229915,951.7040504243056,8799.447177855896,7944.4351950861865,28.485658751683133,0.0,7972.92085383787,-826.5263240180266,True,156.90313253140005
B2,2025-03-08,18,2025-03-08 18:00,37,10496.078924690246,4937.295929597768,0.0,0.0,4937.295929597768,4911.288718145939,13.003605725914504,0.0,4924.292323871854,-13.003605725913985,True,26.347088898621223
B2,2025-03-09,6,2025-03-09 06:00,109,10800.0,33413.45703089643,0.0,0.0,33413.45703089643,28193.89179695071,2609.7826169728587,0.0,30803.674413923567,-2609.782616972865,True,8361.211447241942
B2,2025-03-09,12,2025-03-09 12:00,73,6663.424979604492,23631.927178734386,1931.3766279510119,10214.998243731916,35778.30205041731,24435.338253874517,1580.6616549274204,1.3482349459081888e-11,26015.99990880195,-9762.30214161536,True,2562.718368314057
B2,2025-03-09,18,2025-03-09 18:00,37,10800.0,12836.344610988697,0.0,0.0,12836.344610988697,12836.344610988694,2.1096767000017283e-12,3.336253939778544e-12,12836.344610988699,1.8189894035458565e-12,False,5.7127635955112055e-12
B2,2025-03-10,6,2025-03-10 06:00,109,10800.0,31358.116924758982,0.0,4599.639004882567,35957.75592964155,31901.009525660695,534.8884928277704,0.0,32435.898018488464,-3521.8579111530853,True,1442.6808234783987
B2,2025-03-10,12,2025-03-10 12:00,73,6574.63410719027,26331.589900964773,131.721096188458,1741.2762697635005,28204.587266916733,26043.338365286578,353.87275443547395,0.0,26397.21111972205,-1807.3761471946818,True,1158.8981350296158
B2,2025-03-10,18,2025-03-10 18:00,37,10800.0,13009.909721219816,0.0,0.0,13009.909721219816,13009.90972121982,2.841190394065052e-12,0.0,13009.909721219823,7.275957614183426e-12,False,7.44648787076585e-12
B2,2025-03-11,6,2025-03-11 06:00,109,10800.0,26660.621919973255,0.0,48030.57693675537,74691.19885672863,31745.919928265805,2542.649004146275,0.0,34288.568932412076,-40402.629924316556,True,8541.433142809912
B2,2025-03-11,12,2025-03-11 12:00,73,6960.050072551816,27747.107381983406,1336.7093120253899,0.0,29083.816694008794,25507.829373267108,217.07030766724333,0.0,25724.89968093435,-3358.9170130744424,True,3416.6048911050952
B2,2025-03-11,18,2025-03-11 18:00,37,10800.0,13011.214347523475,0.0,0.0,13011.214347523475,13011.214347523475,1.829150164667226e-12,8.96312712939107e-12,13011.214347523486,1.0913936421275139e-11,False,5.286437954055145e-12
B2,2025-03-12,6,2025-03-12 06:00,109,10779.536450579948,32813.794435647964,0.0,0.0,32813.794435647964,27480.65185608286,2666.571289782554,0.0,30147.223145865413,-2666.5712897825506,True,8056.077851928738
B2,2025-03-12,12,2025-03-12 12:00,73,6684.180344783355,24214.981183188167,1819.0706315259968,8667.864490788877,34701.916305503044,24995.43449148247,1428.843977378845,7.930793799459934e-13,26424.278468861314,-8277.63783664173,True,1965.3003591445372
B2,2025-03-12,18,2025-03-12 18:00,37,10800.0,12997.571247754184,0.0,0.0,12997.571247754184,12997.571247754184,2.9483743446689918e-12,1.4736542652826755e-12,12997.571247754187,3.637978807091713e-12,False,8.128608897095546e-12
B2,2025-03-13,6,2025-03-13 06:00,109,10800.0,32431.349441047998,0.0,8114.7843557681845,40546.13379681618,32619.81145970906,881.926941068348,4.758476279675961e-12,33501.738400777416,-7044.395396038766,True,2327.5585697276324
