date,update_hour,accepted,max_abs_delta_kWh,mean_abs_delta_kWh,delta_predicted_yuan,revision_kWh
2025-03-04,6,True,108.39702538322355,23.591379819637744,-6627.176094827868,1559.5809885898625
2025-03-04,12,True,34.57228446370655,5.129636121542481,-575.1960195623287,1400.2870355039574
2025-03-04,18,True,0.0,0.0,-409.43917023090034,81.17592121710754
2025-03-05,6,True,162.23600184797405,36.57453666080156,-2627.391332162828,3816.120317845537
2025-03-05,12,True,114.9079940076737,25.59366529363053,-1286.419499215881,3429.1897133833745
2025-03-05,18,True,0.0,0.0,-1111.431041448703,220.35370628561932
2025-03-06,6,True,114.97244827459775,21.949408737963115,-2111.9736484463174,1593.2440999762166
2025-03-06,12,True,57.82615516669162,8.033367478803338,-1670.2894946825509,1313.4745519570122
2025-03-06,18,True,0.0,0.0,-224.266912925752,44.46343823185748
2025-03-07,6,True,263.750047465231,53.35975887701353,-415.7541483227069,1039.2674945448032
2025-03-07,12,True,31.991350523894937,4.58185434794557,-15.262978552045752,36.44477276919839
2025-03-07,18,True,0.0,0.0,-7.282829822255735,13.927088100972467
2025-03-08,6,True,147.18066461197947,30.621922058761253,-727.7483651303974,333.9791341648271
2025-03-08,12,True,83.43019298617747,14.083200435436709,-826.5263240180266,156.90313253140005
2025-03-08,18,True,0.0,0.0,-13.003605725913983,26.347088898621223
2025-03-09,6,True,354.8311368342019,80.85408411399463,-2609.782616972865,8361.211447241942
2025-03-09,12,True,118.80570623000781,26.56519206892336,-9762.30214161536,2562.718368314057
2025-03-09,18,False,0.0,0.0,1.8189894035458565e-12,5.7127635955112055e-12
2025-03-10,6,True,106.31872587211743,21.468090566420443,-3521.8579111530853,1442.680823478399
2025-03-10,12,True,47.58820202139229,11.651665712331898,-1807.3761471946816,1158.8981350296158
2025-03-10,18,False,0.0,0.0,7.275957614183426e-12,7.44648787076585e-12
2025-03-11,6,True,289.95763333333366,76.84866657724741,-40402.62992431656,8541.433142809912
2025-03-11,12,True,170.58787364033418,33.305182821863866,-3358.9170130744424,3416.6048911050952
2025-03-11,18,False,0.0,0.0,1.091393642127514e-11,5.2864379540551446e-12
2025-03-12,6,True,305.5393305555555,72.14283384277982,-2666.5712897825506,8056.077851928738
2025-03-12,12,True,106.99645479916991,27.066210313752237,-8277.63783664173,1965.3003591445367
2025-03-12,18,False,0.0,0.0,3.637978807091713e-12,8.128608897095546e-12
2025-03-13,6,True,212.42147325361458,34.855147630548096,-7044.395396038766,2327.5585697276324
2025-03-13,12,True,39.11768781574119,6.842480610693458,-757.1075515192315,1390.36516669658
2025-03-13,18,False,0.0,0.0,5.4569682106375694e-12,3.751665644813329e-12
2025-03-14,6,True,118.24263277873246,35.08150892943583,-2774.4610060734776,559.8251528168275
2025-03-14,12,True,66.7430380108071,12.836520059524469,-414.3755632010889,255.03795620093652
2025-03-14,18,True,0.0,0.0,-17.38090648470643,35.216100668030435
2025-03-15,6,True,181.96397477097935,39.86592329802422,-3535.359227355497,695.1508507539424
2025-03-15,12,True,185.76784433570413,43.820195800320086,-414.7906822579917,261.0669498898652
2025-03-15,18,True,0.0,0.0,-30.225555097666984,61.241120651741085
2025-03-16,6,True,174.20021250000005,27.7740987949066,-9433.649799504514,2010.757642367501
2025-03-16,12,True,117.33640128699335,29.762770046660957,-1637.480926015451,3099.3944087317423
2025-03-16,18,False,0.0,0.0,5.4569682106375694e-12,2.387423592153937e-12
2025-03-17,6,True,275.755307972904,65.04698683465088,-1698.7464312509364,6377.420730649435
2025-03-17,12,True,112.7470621639105,26.742017587304897,-11925.629077137744,2199.492586928587
2025-03-17,18,False,0.0,0.0,0.0,2.273736754432321e-12
2025-03-18,6,True,272.44565864232777,59.460431783640054,-3752.221545839937,5431.582975463397
2025-03-18,12,True,139.83723065841176,38.25338985713861,-1503.94272321033,4177.928344197311
2025-03-18,18,False,0.0,0.0,5.4569682106375694e-12,6.0538241086760536e-12
2025-03-19,6,True,235.02841854775767,49.28869409263663,-26578.09483417577,5519.552833731579
2025-03-19,12,True,91.83168241011066,23.40209956102909,-2024.83413204414,2018.2509857404707
2025-03-19,18,False,0.0,0.0,7.275957614183426e-12,8.071765478234738e-12
2025-03-20,6,True,427.99593376106463,80.14069816968478,-3718.344564381812,7730.519194216959
2025-03-20,12,True,159.67877252501663,26.426538516646954,-12890.12020211692,2396.373271215753
2025-03-20,18,False,0.0,0.0,1.8189894035458565e-12,3.808509063674137e-12
2025-03-21,6,True,274.0009069564892,71.73676327234668,-232.67362242064064,520.0786959006211
2025-03-21,12,True,72.53131469379036,13.297638325970796,-2010.6736160898745,362.2702538976642
2025-03-21,18,True,0.0,0.0,-26.378898810793544,53.44726737066918
2025-03-22,6,True,316.47318195648904,50.063253333997864,-97.9542155147683,224.86304149870975
2025-03-22,12,True,130.04482106140563,19.449745201559416,-42.46969425258612,96.76370859195482
2025-03-22,18,True,0.0,0.0,-13.992171971464812,28.35005971323312
2025-03-23,6,True,222.9690427658765,37.362864202965156,-1385.9541034805006,3785.555501166865
2025-03-23,12,True,129.74578282904113,23.845051629696652,-995.6186167741251,3558.7058720156474
2025-03-23,18,False,0.0,0.0,1.8189894035458565e-12,6.252776074688882e-12
2025-03-24,6,True,158.91367385885889,40.967900810395435,-7085.394393877068,4266.062046147923
2025-03-24,12,True,115.53570990869676,20.03717017989148,-1212.612252486069,2195.9882040002803
2025-03-24,18,False,0.0,0.0,3.637978807091713e-12,1.1425527191022413e-11
2025-03-25,6,True,419.62529211653157,95.68384625836939,-3516.604339651625,10742.26385999197
2025-03-25,12,True,57.267848352713784,14.33687861869129,-4746.69383747489,945.8996368552704
2025-03-25,18,False,0.0,0.0,7.275957614183426e-12,6.707523425575346e-12
2025-03-26,6,True,151.14057911699865,33.43784962167605,-3076.5686349836724,1437.2788531761532
2025-03-26,12,True,145.5961988418605,34.18672577291375,-1215.6814678640003,4322.432138458081
2025-03-26,18,False,0.0,0.0,1.8189894035458565e-12,4.149569576838985e-12
2025-03-27,6,True,178.40530257618593,43.476009591379764,-7258.617315963769,3861.386738332275
2025-03-27,12,True,201.79178451989912,48.838094066152365,-2091.4268663770017,3374.200996534236
2025-03-27,18,True,0.0,0.0,-1.2099957938862644,1.9412000000041305
2025-03-28,6,True,248.2255923822833,63.709755759611035,-21.20880711094196,44.00477518266197
2025-03-28,12,True,62.334219247716476,9.960589987000372,-57.01055161886961,49.85811157731243
2025-03-28,18,True,0.0,0.0,-17.103981977189505,34.65501363020968
2025-03-29,6,True,170.4835290295215,37.4652047197087,-2742.4766235731777,561.2748831835049
2025-03-29,12,True,52.0404714829599,9.73310084858458,-213.90038839255607,166.78424165481215
2025-03-29,18,True,0.0,0.0,-29.472482280374606,59.71529182529616
2025-03-30,6,True,290.8185560041929,67.82806461443792,-1817.6381805121052,6321.721277245151
2025-03-30,12,True,122.40109111311828,26.401417989068275,-613.8254502120471,1989.5405106345347
2025-03-30,18,True,0.0,0.0,-352.77121257762883,69.92294024735236
2025-03-31,6,True,338.67615850113145,80.16185108662862,-45369.58389239408,9252.312822025418
2025-03-31,12,True,250.87079852493505,66.17129236659636,-5613.394530031332,6003.153253193284
2025-03-31,18,False,0.0,0.0,5.4569682106375694e-12,3.637978807091713e-12
2025-04-01,6,True,224.31216359912634,56.74968891912481,-8069.709353352893,4702.711234340757
2025-04-01,12,True,177.26683693792376,37.13834366859289,-2195.4197352159463,4698.521117991131
2025-04-01,18,True,0.0,0.0,-3.755181859121876,5.981501839972452
2025-04-02,6,True,152.91885711224236,42.949256369457316,-9317.955808629811,1902.477267134432
2025-04-02,12,True,119.49923203841723,35.5542160816197,-2424.7791797385216,4225.327830219732
2025-04-02,18,False,0.0,0.0,5.4569682106375694e-12,1.1368683772161605e-11
2025-04-03,6,True,187.70336805555542,50.889375438389536,-2023.790265115549,5677.840520686292
2025-04-03,12,True,69.97640416666701,12.515318783682902,-905.4462396817398,2394.342410890504
2025-04-03,18,False,0.0,0.0,-1.8189894035458565e-12,5.5706550483591855e-12
2025-04-04,6,True,195.44000138888907,35.65420054260641,-125.00465726370294,266.77197650122105
2025-04-04,12,True,54.76323548751275,9.63685485210377,-1621.028930699922,293.44172561240447
2025-04-04,18,True,0.0,0.0,-21.595774292793976,43.75600099846986
2025-04-05,6,True,160.07781470461856,37.517940192664476,-598.3531862360724,124.58160147092296
2025-04-05,12,True,70.60881415463365,11.423912887579393,-74.16149029103326,61.03323494765917
2025-04-05,18,True,0.0,0.0,-83.97129585665152,19.62358810419306
2025-04-06,6,True,203.69519715763283,50.58219185933362,-3402.736594484202,5606.937256200448
2025-04-06,12,True,42.81235333328743,8.149978067565254,-2372.272054170455,1888.83133404932
2025-04-06,18,False,0.0,0.0,1.8189894035458565e-12,5.3148596634855486e-12
2025-04-07,6,True,261.3880713309636,71.78885036641806,-17039.339468330487,3235.331830156979
2025-04-07,12,True,112.60902688808828,31.13086926035947,-2265.1490511005177,3291.347254468429
2025-04-07,18,True,0.0,0.0,-0.8430998530548095,1.3694466873300826
2025-04-08,6,True,278.87870148674756,55.352653127719506,-3184.896271838876,5443.164441999549
2025-04-08,12,True,93.51858054415646,18.758208225757983,-1112.174721135285,3038.476979113901
2025-04-08,18,False,0.0,0.0,1.8189894035458565e-12,5.4569682106375694e-12
2025-04-09,6,True,190.76800700897317,38.04250211818902,-11106.000576740298,2427.68354603598
2025-04-09,12,True,108.6349778339178,22.65561385967847,-1594.9076424216837,3015.437169963755
2025-04-09,18,False,0.0,0.0,0.0,2.614797267597169e-12
2025-04-10,6,True,178.14054824637208,39.314568666575404,-7418.950167424577,1519.429232052836
2025-04-10,12,True,175.21314428209695,46.34674210971164,-1838.1446732766744,4789.932748137106
2025-04-10,18,True,0.0,0.0,-318.10784600336046,62.8191605471863
2025-04-11,6,True,178.06442738582052,44.30176493786787,-1879.6276681406307,401.145156287556
2025-04-11,12,True,81.87211317501288,20.55642479953773,-495.10718312258814,351.7562559047825
2025-04-11,18,True,0.0,0.0,-199.3416943825869,46.58495814133517
2025-04-12,6,True,250.70546209194615,66.99183753877314,-388.96805097681226,867.5700697993907
2025-04-12,12,True,76.77077622654133,12.559663315657962,-973.501456447696,174.216618877586
2025-04-12,18,True,0.0,0.0,-54.18400864592513,12.662477774750585
2025-04-13,6,True,136.51664768591417,29.398420033356285,-501.93400507844126,1380.5391778915105
2025-04-13,12,True,78.7171887265414,18.011906287576792,-3924.4563456737233,1749.0169380894963
2025-04-13,18,True,0.0,0.0,-20.52085089962384,32.89868652242416
2025-04-14,6,True,318.7437055431017,80.83805341898653,-2885.4460767379715,8715.222931746892
2025-04-14,12,True,73.3225624682324,10.509470200653347,-205.32384362324592,935.5917768256598
2025-04-14,18,True,0.0,0.0,-1493.325633499213,295.75113138715966
2025-04-15,6,True,213.71332228357326,50.08910137097392,-18836.268345326876,3648.234737183111
2025-04-15,12,True,133.41903258278765,33.07789259896475,-2734.1786702804493,4338.699441763145
2025-04-15,18,True,0.0,0.0,-261.8376226040509,51.91225405276782
2025-04-16,6,True,149.5234930496907,47.758203941580284,-12930.437609037974,3382.78682963326
2025-04-16,12,True,157.37008733071556,40.698426778153014,-2288.15183744545,3645.735255166917
2025-04-16,18,False,0.0,0.0,-1.8189894035458565e-12,6.366462912410498e-12
2025-04-17,6,True,265.9033147629044,53.91270716157641,-26211.49726762343,5463.505890328442
2025-04-17,12,True,152.71792996143148,31.688109071202675,-1994.251979974546,3479.4614385428013
2025-04-17,18,False,0.0,0.0,-5.4569682106375694e-12,8.355982572538778e-12
2025-04-18,6,True,126.66934042202382,25.149784811516117,-111.88542172717644,233.83470721026123
2025-04-18,12,True,52.58079763247065,8.872835013972027,-1263.6791914625646,234.1241092362569
2025-04-18,18,True,0.0,0.0,-35.99066751186547,72.92202920041774
2025-04-19,6,True,177.801801931807,36.82487731819566,-98.80439798840324,204.39294388580413
2025-04-19,12,True,141.33760198384857,35.35008205005256,-3763.912005659853,784.5548378964372
2025-04-19,18,True,0.0,0.0,-58.38117345628052,39.42942184600048
2025-04-20,6,True,207.82650245203672,33.02266697918093,-4171.146840862675,830.2071119959608
2025-04-20,12,True,80.54209091480698,14.08865329066995,-2330.445855752656,1716.7272084940084
2025-04-20,18,False,0.0,0.0,7.275957614183426e-12,6.565414878423326e-12
2025-04-21,6,True,333.37982818339873,92.10105390533712,-2362.153151048755,8138.025704726651
2025-04-21,12,True,49.54966907565359,12.99229111217258,-3291.0073377805056,505.8950281682803
2025-04-21,18,False,0.0,0.0,1.8189894035458565e-12,2.614797267597169e-12
2025-04-22,6,True,292.2070371103327,72.93552372233904,-27619.89384932067,5576.750523139985
2025-04-22,12,True,119.98502464088915,26.48659593415906,-2928.14105829829,3803.744689800355
2025-04-22,18,False,0.0,0.0,3.637978807091713e-12,5.002220859751105e-12
2025-04-23,6,True,182.20191082723636,41.8874203155552,-21558.258508935487,4412.968764394114
2025-04-23,12,True,77.81615008440781,12.442721440450647,-1277.1315380611522,1974.2837663410164
2025-04-23,18,False,0.0,0.0,1.8189894035458565e-12,6.821210263296962e-13
2025-04-24,6,True,128.90883318664635,30.59164612996447,-1003.416396680892,2020.929759345894
2025-04-24,12,True,106.85836473307887,23.480717405196984,-3957.8831151887352,688.543718601369
2025-04-24,18,False,0.0,0.0,0.0,2.8421709430404007e-12
2025-04-25,6,True,181.63050495124696,36.55241617660384,-298.7628377132987,273.04883867338395
2025-04-25,12,True,65.27358297422273,19.320538713675738,-278.2991657520897,466.8751634037413
2025-04-25,18,True,0.0,0.0,-5.186940474728544,10.50945289176127
2025-04-26,6,True,186.7111651093308,42.87300519749374,-119.5829096393336,250.8926864452232
2025-04-26,12,True,139.7139253504384,27.689357820491914,-1564.7707686287667,321.1942598568954
2025-04-26,18,True,0.0,0.0,-12.197568920635604,24.71394776747303
2025-04-27,6,True,207.4970309473363,63.857955622772295,-11854.711599695856,2469.622834568393
2025-04-27,12,True,58.80630928808043,10.021448474929525,-2621.0951539401794,3204.8143890104475
2025-04-27,18,True,0.0,0.0,-435.1156713201999,86.266576389112
2025-04-28,6,True,99.08850390020378,23.631365952909476,-4438.344836786106,1069.5626664834756
2025-04-28,12,True,162.02974966451364,33.85037711373772,-1362.65576337936,4368.679555497187
2025-04-28,18,False,0.0,0.0,1.8189894035458565e-12,2.273736754432321e-13
2025-04-29,6,True,298.82325899122867,54.9598667673861,-3488.904599046182,2477.7634593306348
2025-04-29,12,True,33.408445697764805,5.837998168147177,-868.215337897127,205.07388708169503
2025-04-29,18,False,0.0,0.0,0.0,4.433786671143025e-12
2025-04-30,6,True,74.47331451505731,23.686794310382496,-231.1330968182192,45.9371750211522
2025-04-30,12,True,119.41070160056479,26.283100188821965,-675.590850251665,1670.6409345097914
2025-04-30,18,False,0.0,0.0,1.091393642127514e-11,8.753886504564434e-12
2025-05-01,6,True,208.63734618272625,54.98136457242374,-1215.5980523107355,1717.5691735136563
2025-05-01,12,True,78.83556244181881,14.452201951377248,-285.0161388827619,957.1671285822812
2025-05-01,18,True,0.0,0.0,-1124.7804612960715,222.68699287034892
2025-05-02,6,True,151.7089472222221,32.02635259612847,-64.5107471005922,132.6647191011401
2025-05-02,12,True,141.10034432244436,24.25459071210852,-134.14848910320416,287.5332791852186
2025-05-02,18,True,0.0,0.0,-1056.8087969166263,252.91946926184687
2025-05-03,6,True,189.23226627438663,31.42813379827368,-136.5762307846744,295.22499978798464
2025-05-03,12,True,95.84489848911119,17.555762578319634,-848.712360576541,152.10559815488014
2025-05-03,18,True,0.0,0.0,-221.66331001404436,53.43559735584972
2025-05-04,6,True,293.81171474198214,56.15994958240627,-1685.9333063568156,5864.814138388445
2025-05-04,12,True,219.75108992838463,46.99164602640785,-772.5288627017035,1797.61831961203
2025-05-04,18,True,0.0,0.0,-2552.2630719505178,506.6526400847373
2025-05-05,6,True,196.15561249999996,51.40071614214842,-1102.5243733106836,2444.784016751861
2025-05-05,12,True,128.48904701224185,23.655925168347355,-2571.061136524695,3052.785031806802
2025-05-05,18,True,0.0,0.0,-1378.1309255841334,272.5973226162755
2025-05-06,6,True,146.03388611111123,38.45103448489143,-17204.138084336682,3569.5964571736386
2025-05-06,12,True,160.5163568084633,31.314924464415643,-3134.8314741422,2864.889385097905
2025-05-06,18,True,0.0,0.0,-221.74360057404735,44.51958949933146
2025-05-07,6,True,165.40854690194027,30.031389515668984,-15498.311524769051,3183.86352987802
2025-05-07,12,True,105.05244548931782,18.521558925265172,-1646.8267753645596,2605.1473530205594
2025-05-07,18,True,0.0,0.0,-245.3837853489058,49.088060108778
2025-05-08,6,True,186.27832369870518,45.80928161405596,-3002.466351713865,5329.149634637016
2025-05-08,12,True,82.40114944214528,16.5665366588529,-2558.306873393685,2298.985397094763
2025-05-08,18,True,0.0,0.0,-86.84725208326199,17.488371341776485
2025-05-09,6,True,445.7003875861045,94.54273854709565,-2440.4145565323006,517.7219980197499
2025-05-09,12,True,70.16255710475502,13.379257439728585,-195.3257455679068,137.1507484688131
2025-05-09,18,True,0.0,0.0,-99.0890524204051,23.15651712285529
2025-05-10,6,True,148.82921289334655,38.013905046272,-5149.158950885658,945.228009102527
2025-05-10,12,True,106.25453665251575,32.68816891188481,-754.4775088928754,522.2685874500136
2025-05-10,18,True,0.0,0.0,-0.1682723772910321,0.2733247418106685
2025-05-11,6,True,157.4377611830144,36.597223165605925,-7559.599731655246,3241.4598341670926
2025-05-11,12,True,180.64761312628343,41.9804648355302,-2829.6663322574423,4074.551722667084
2025-05-11,18,True,0.0,0.0,-248.9562175603496,50.13214207820272
2025-05-12,6,True,212.67261825782387,55.97722878656996,-28074.653175200605,5560.027377975455
2025-05-12,12,True,153.1775248667941,38.12823000807255,-3649.832167535322,4847.763478732132
2025-05-12,18,False,0.0,0.0,0.0,3.410605131648481e-13
2025-05-13,6,True,322.0714443299615,73.79340966442504,-7560.008923382677,8549.83593605215
2025-05-13,12,True,39.86300392853295,8.10898104173557,-408.0811488116451,564.3386583763986
2025-05-13,18,False,0.0,0.0,0.0,0.0
2025-05-14,6,True,223.16911819426406,39.479056649785214,-7060.307743030855,1441.188740400455
2025-05-14,12,True,230.39868982352846,59.79777542994131,-1960.596862552444,6245.287841678355
2025-05-14,18,False,0.0,0.0,-1.8189894035458565e-12,5.684341886080801e-13
2025-05-15,6,True,170.28761922272963,38.51545067640301,-15413.332256654783,3133.9252397095934
2025-05-15,12,True,272.7308348557537,67.95009916753271,-3012.6497258104537,6353.085705109032
2025-05-15,18,False,0.0,0.0,0.0,0.0
2025-05-16,6,True,151.6073550197599,39.96287897552212,-280.4946878616556,563.9661545292169
2025-05-16,12,True,58.34889815686188,11.422531175071144,-92.36929900874748,195.65975306881975
2025-05-16,18,True,0.0,0.0,-51.03426308009057,8.023813639200682
2025-05-17,6,True,153.2383185580585,39.57139421819877,-189.3664768832259,404.7794740283013
2025-05-17,12,True,57.97839123134361,9.524330765068923,-915.2621172153758,151.3552035120261
2025-05-17,18,True,0.0,0.0,-2.052138021628707,3.333286805229534
2025-05-18,6,True,148.67869488331502,39.780796248962595,-2074.514139086081,4612.963318136467
2025-05-18,12,True,69.68829683010176,14.693691979624539,-1026.1948012034843,3577.5648573073795
2025-05-18,18,True,0.0,0.0,-2.1142893075993925,3.4342391092328626
2025-05-19,6,True,191.48277413362314,44.874496189445196,-3314.2218810552586,4152.139402140566
2025-05-19,12,True,93.87252431822344,11.89492738262817,-342.0222223923447,481.0780190583517
2025-05-19,18,True,0.0,0.0,-20.03317181872444,32.19449505615887
2025-05-20,6,True,234.52075160193726,45.86306107294316,-13067.674293174645,2582.1885661793185
2025-05-20,12,True,96.36371388888907,16.607343574931143,-1752.7146617931649,3190.106161706884
2025-05-20,18,True,0.0,0.0,-52.111694979705135,83.64833612563359
2025-05-21,6,True,263.82734465749263,51.08701950081988,-27100.27964479419,5401.32668426831
