date,slot,load_forecast_kW,pv_forecast_kW,support_start_slot,support_end_slot,support_valid,support_defined
2025-01-01,114,,,0,143,0,False
2025-01-01,115,,,0,143,0,False
2025-01-01,116,,,0,143,0,False
2025-01-01,117,,,0,143,0,False
2025-01-01,118,,,0,143,0,False
2025-01-01,119,,,0,143,0,False
2025-01-01,120,,,0,143,0,False
2025-01-01,121,,,0,143,0,False
2025-01-01,122,,,0,143,0,False
2025-01-01,123,,,0,143,0,False
2025-01-01,124,,,0,143,0,False
2025-01-01,125,,,0,143,0,False
2025-01-01,126,,,0,143,0,False
2025-01-01,127,,,0,143,0,False
2025-01-01,128,,,0,143,0,False
2025-01-01,129,,,0,143,0,False
2025-01-01,130,,,0,143,0,False
2025-01-01,131,,,0,143,0,False
2025-01-01,132,,,0,143,0,False
2025-01-01,133,,,0,143,0,False
2025-01-01,134,,,0,143,0,False
2025-01-01,135,,,0,143,0,False
2025-01-01,136,,,0,143,0,False
2025-01-01,137,,,0,143,0,False
2025-01-01,138,,,0,143,0,False
2025-01-01,139,,,0,143,0,False
2025-01-01,140,,,0,143,0,False
2025-01-01,141,,,0,143,0,False
2025-01-01,142,,,0,143,0,False
2025-01-01,143,,,0,143,0,False
2025-01-02,0,3529.7296,0.0,0,143,0,True
2025-01-02,1,3609.5287,0.0,0,143,0,True
2025-01-02,2,3726.56,0.0,0,143,0,True
2025-01-02,3,3510.6311,0.0,0,143,0,True
2025-01-02,4,3502.5625,0.0,0,143,0,True
2025-01-02,5,3787.01,0.0,0,143,0,True
2025-01-02,6,3900.3205,0.0,0,143,0,True
2025-01-02,7,3916.8376,0.0,0,143,0,True
2025-01-02,8,3817.28,0.0,0,143,0,True
2025-01-02,9,3533.0136,0.0,0,143,0,True
2025-01-02,10,3694.6613,0.0,0,143,0,True
2025-01-02,11,4064.73,0.0,0,143,0,True
2025-01-02,12,3810.671,0.0,0,143,0,True
2025-01-02,13,3844.9495,0.0,0,143,0,True
2025-01-02,14,4234.62,0.0,0,143,0,True
2025-01-02,15,4109.9755,0.0,0,143,0,True
2025-01-02,16,3996.8945,0.0,0,143,0,True
2025-01-02,17,4102.19,0.0,0,143,0,True
2025-01-02,18,4086.0577,0.0,0,143,0,True
2025-01-02,19,4133.7626,0.0,0,143,0,True
2025-01-02,20,4179.18,0.0,0,143,0,True
2025-01-02,21,3953.3711,0.0,0,143,0,True
2025-01-02,22,3910.7496,0.0,0,143,0,True
2025-01-02,23,4099.31,0.0,0,143,0,True
2025-01-02,24,4123.8623,0.0,0,143,0,True
2025-01-02,25,4169.0068,0.0,0,143,0,True
2025-01-02,26,4260.24,0.0,0,143,0,True
2025-01-02,27,4217.2222,0.0,0,143,0,True
2025-01-02,28,4261.857,0.0,0,143,0,True
2025-01-02,29,4341.9,0.0,0,143,0,True
2025-01-02,30,4208.2208,0.0021,0,143,0,True
2025-01-02,31,4302.1233,0.0,0,143,0,True
2025-01-02,32,4456.59,0.0,0,143,0,True
2025-01-02,33,4148.637,0.0299,0,143,0,True
2025-01-02,34,4498.1333,0.0,0,143,0,True
2025-01-02,35,5369.38,0.0,0,143,0,True
2025-01-02,36,5440.8991,0.4169,0,143,0,True
2025-01-02,37,5316.893,0.0,0,143,0,True
2025-01-02,38,5399.82,0.0,0,143,0,True
2025-01-02,39,5447.4007,5.8062,0,143,0,True
2025-01-02,40,5444.401,0.0,0,143,0,True
2025-01-02,41,5433.63,3.075,0,143,0,True
2025-01-02,42,5449.2818,175.7953,0,143,0,True
2025-01-02,43,5510.0042,421.496,0,143,0,True
2025-01-02,44,5476.0,677.1,0,143,0,True
2025-01-02,45,5329.4215,950.8112,0,143,0,True
2025-01-02,46,6084.1163,1255.5705,0,143,0,True
2025-01-02,47,7316.0,1592.2875,0,143,0,True
2025-01-02,48,7469.4947,1937.5212,0,143,0,True
2025-01-02,49,7225.691,2225.1261,0,143,0,True
2025-01-02,50,7216.13,2490.1125,0,143,0,True
2025-01-02,51,7361.7004,2826.3146,0,143,0,True
2025-01-02,52,7275.513,3122.1315,0,143,0,True
2025-01-02,53,7077.29,3350.9625,0,143,0,True
2025-01-02,54,7221.8762,3601.7977,0,143,0,True
2025-01-02,55,7229.5513,3875.6352,0,143,0,True
2025-01-02,56,7099.33,4149.825,0,143,0,True
2025-01-02,57,7297.1521,4403.4802,0,143,0,True
2025-01-02,58,7313.1756,4624.7505,0,143,0,True
2025-01-02,59,7099.46,4836.6375,0,143,0,True
2025-01-02,60,7125.5214,5080.7024,0,143,0,True
2025-01-02,61,7096.3104,5338.7528,0,143,0,True
2025-01-02,62,6986.17,5494.725,0,143,0,True
2025-01-02,63,7098.9702,5437.9778,0,143,0,True
2025-01-02,64,7193.993,5396.2126,0,143,0,True
2025-01-02,65,7135.18,5372.1,0,143,0,True
2025-01-02,66,7042.947,5182.9722,0,143,0,True
2025-01-02,67,7069.1675,5131.5011,0,143,0,True
2025-01-02,68,7129.17,5294.775,0,143,0,True
2025-01-02,69,6971.0393,5434.7444,0,143,0,True
2025-01-02,70,6648.4937,5455.5011,0,143,0,True
2025-01-02,71,6471.29,5331.7125,0,143,0,True
2025-01-02,72,6681.1855,5126.6533,0,143,0,True
2025-01-02,73,6585.2714,5118.4895,0,143,0,True
2025-01-02,74,6283.97,5302.575,0,143,0,True
2025-01-02,75,6547.9322,5399.7996,0,143,0,True
2025-01-02,76,6747.6789,5377.6488,0,143,0,True
2025-01-02,77,6682.36,5261.8125,0,143,0,True
2025-01-02,78,6790.9628,5097.6164,0,143,0,True
2025-01-02,79,6916.0165,5029.4534,0,143,0,True
2025-01-02,80,6834.78,5043.8625,0,143,0,True
2025-01-02,81,6546.5252,4973.5844,0,143,0,True
2025-01-02,82,6539.873,4769.7524,0,143,0,True
2025-01-02,83,6773.97,4478.625,0,143,0,True
2025-01-02,84,6736.8117,4209.3909,0,143,0,True
2025-01-02,85,6623.3813,4060.4316,0,143,0,True
2025-01-02,86,6548.98,3934.425,0,143,0,True
2025-01-02,87,6398.5627,3648.1229,0,143,0,True
2025-01-02,88,6196.5854,3431.0164,0,143,0,True
2025-01-02,89,6154.69,3327.3375,0,143,0,True
2025-01-02,90,6459.5818,3139.1175,0,143,0,True
2025-01-02,91,6622.8857,2860.4253,0,143,0,True
2025-01-02,92,6493.61,2505.0,0,143,0,True
2025-01-02,93,6375.0516,2089.695,0,143,0,True
2025-01-02,94,6354.113,1762.1562,0,143,0,True
2025-01-02,95,6404.25,1525.8,0,143,0,True
2025-01-02,96,6444.972,1249.2025,0,143,0,True
2025-01-02,97,6399.4586,968.2219,0,143,0,True
2025-01-02,98,6292.15,706.6125,0,143,0,True
2025-01-02,99,6236.9153,440.4383,0,143,0,True
2025-01-02,100,6299.9437,180.885,0,143,0,True
2025-01-02,101,6389.06,2.9625,0,143,0,True
2025-01-02,102,6325.1833,0.0,0,143,0,True
2025-01-02,103,6169.4734,5.9578,0,143,0,True
2025-01-02,104,6191.99,0.0,0,143,0,True
2025-01-02,105,6464.5067,0.0,0,143,0,True
2025-01-02,106,5764.0309,0.4277,0,143,0,True
2025-01-02,107,4529.45,0.0,0,143,0,True
2025-01-02,108,4490.5328,0.0,0,143,0,True
2025-01-02,109,4644.0206,0.0307,0,143,0,True
2025-01-02,110,4469.21,0.0,0,143,0,True
2025-01-02,111,4470.465,0.0,0,143,0,True
2025-01-02,112,4510.8756,0.0022,0,143,0,True
2025-01-02,113,4486.17,0.0,0,143,0,True
2025-01-02,114,4471.7293,0.0,0,143,0,True
2025-01-02,115,4439.8235,0.0,0,143,0,True
2025-01-02,116,4387.19,0.0,0,143,0,True
2025-01-02,117,4347.9765,0.0,0,143,0,True
2025-01-02,118,4300.6345,0.0,0,143,0,True
2025-01-02,119,4315.99,0.0,0,143,0,True
2025-01-02,120,4483.2744,0.0,0,143,0,True
2025-01-02,121,4551.706,0.0,0,143,0,True
2025-01-02,122,4499.8,0.0,0,143,0,True
2025-01-02,123,4535.0935,0.0,0,143,0,True
2025-01-02,124,4528.916,0.0,0,143,0,True
2025-01-02,125,4483.51,0.0,0,143,0,True
2025-01-02,126,4548.2302,0.0,0,143,0,True
2025-01-02,127,4595.6841,0.0,0,143,0,True
2025-01-02,128,4620.9,0.0,0,143,0,True
2025-01-02,129,4653.7148,0.0,0,143,0,True
2025-01-02,130,4131.9845,0.0,0,143,0,True
2025-01-02,131,3363.0,0.0,0,143,0,True
2025-01-02,132,3305.7588,0.0,0,143,0,True
2025-01-02,133,3470.932,0.0,0,143,0,True
2025-01-02,134,3521.37,0.0,0,143,0,True
2025-01-02,135,3561.5279,0.0,0,143,0,True
2025-01-02,136,3386.068,0.0,0,143,0,True
2025-01-02,137,3289.99,0.0,0,143,0,True
2025-01-02,138,3774.2552,0.0,0,143,0,True
2025-01-02,139,3883.62,0.0,0,143,0,True
2025-01-02,140,3525.14,0.0,0,143,0,True
2025-01-02,141,3553.5909,0.0,0,143,0,True
2025-01-02,142,3697.1141,0.0,0,143,0,True
2025-01-02,143,3696.7,0.0,0,143,0,True
2025-01-03,0,3622.5509,0.0,0,143,0,True
2025-01-03,1,3622.7611,0.0,0,143,0,True
2025-01-03,2,3708.23,0.0,0,143,0,True
2025-01-03,3,3750.5226,0.0,0,143,0,True
2025-01-03,4,3684.9038,0.0,0,143,0,True
2025-01-03,5,3644.14,0.0,0,143,0,True
2025-01-03,6,3809.298,0.0,0,143,0,True
2025-01-03,7,3855.1226,0.0,0,143,0,True
2025-01-03,8,3783.78,0.0,0,143,0,True
2025-01-03,9,3907.3849,0.0,0,143,0,True
2025-01-03,10,3968.2398,0.0,0,143,0,True
2025-01-03,11,3886.77,0.0,0,143,0,True
2025-01-03,12,3865.3901,0.0,0,143,0,True
2025-01-03,13,3931.6861,0.0,0,143,0,True
2025-01-03,14,4055.98,0.0,0,143,0,True
2025-01-03,15,4164.982,0.0,0,143,0,True
2025-01-03,16,4067.4326,0.0,0,143,0,True
2025-01-03,17,3919.44,0.0,0,143,0,True
2025-01-03,18,4068.323,0.0,0,143,0,True
2025-01-03,19,4140.4792,0.0,0,143,0,True
2025-01-03,20,4061.12,0.0,0,143,0,True
2025-01-03,21,4138.7041,0.0,0,143,0,True
2025-01-03,22,4283.3011,0.0,0,143,0,True
2025-01-03,23,4330.98,0.0,0,143,0,True
2025-01-03,24,4225.1585,0.0,0,143,0,True
2025-01-03,25,4201.989,0.0,0,143,0,True
2025-01-03,26,4273.9,0.0,0,143,0,True
2025-01-03,27,4219.0352,0.0,0,143,0,True
2025-01-03,28,4069.3885,0.0,0,143,0,True
2025-01-03,29,4030.95,0.0,0,143,0,True
2025-01-03,30,4262.9553,0.0022,0,143,0,True
2025-01-03,31,4330.5086,0.0,0,143,0,True
2025-01-03,32,4149.13,0.0,0,143,0,True
2025-01-03,33,4130.3346,0.0307,0,143,0,True
2025-01-03,34,4641.7286,0.0,0,143,0,True
2025-01-03,35,5411.59,0.0,0,143,0,True
2025-01-03,36,5738.8011,0.4279,0,143,0,True
2025-01-03,37,5695.3891,0.0,0,143,0,True
2025-01-03,38,5537.66,0.0,0,143,0,True
2025-01-03,39,5461.5746,5.9596,0,143,0,True
2025-01-03,40,5483.6005,0.0,0,143,0,True
2025-01-03,41,5540.88,6.6375,0,143,0,True
2025-01-03,42,5575.3367,192.5583,0,143,0,True
2025-01-03,43,5669.9633,445.6222,0,143,0,True
2025-01-03,44,5566.66,701.3625,0,143,0,True
2025-01-03,45,5081.9454,976.5695,0,143,0,True
2025-01-03,46,5737.5547,1257.8499,0,143,0,True
2025-01-03,47,7205.75,1536.3375,0,143,0,True
2025-01-03,48,7519.6199,1820.2924,0,143,0,True
2025-01-03,49,7253.8265,2132.9788,0,143,0,True
2025-01-03,50,7156.62,2471.7375,0,143,0,True
2025-01-03,51,7351.5694,2797.3932,0,143,0,True
2025-01-03,52,7430.2399,3047.7556,0,143,0,True
2025-01-03,53,7295.25,3267.2625,0,143,0,True
2025-01-03,54,7207.6569,3546.8485,0,143,0,True
2025-01-03,55,7113.8825,3726.689,0,143,0,True
2025-01-03,56,7023.12,3844.2375,0,143,0,True
2025-01-03,57,7047.9517,4096.3408,0,143,0,True
2025-01-03,58,7129.0191,4283.6623,0,143,0,True
2025-01-03,59,7151.1,4356.1125,0,143,0,True
2025-01-03,60,7053.4551,4491.6281,0,143,0,True
2025-01-03,61,7028.7906,4766.409,0,143,0,True
2025-01-03,62,7115.54,5019.45,0,143,0,True
2025-01-03,63,7158.8016,5019.8625,0,143,0,True
2025-01-03,64,7104.1648,5077.3715,0,143,0,True
2025-01-03,65,6988.45,5277.5625,0,143,0,True
2025-01-03,66,6905.2356,5389.699,0,143,0,True
2025-01-03,67,6918.8526,5368.919,0,143,0,True
2025-01-03,68,7053.45,5329.9875,0,143,0,True
2025-01-03,69,7224.2372,5412.6331,0,143,0,True
2025-01-03,70,7061.4737,5429.3182,0,143,0,True
2025-01-03,71,6627.88,5328.3,0,143,0,True
2025-01-03,72,6385.5315,5248.9495,0,143,0,True
2025-01-03,73,6379.3415,5219.2319,0,143,0,True
2025-01-03,74,6517.08,5222.85,0,143,0,True
2025-01-03,75,6677.4158,5242.2942,0,143,0,True
2025-01-03,76,6740.259,5308.1571,0,143,0,True
2025-01-03,77,6776.29,5393.2875,0,143,0,True
2025-01-03,78,6923.5069,5413.5261,0,143,0,True
2025-01-03,79,6851.0971,5337.3076,0,143,0,True
2025-01-03,80,6622.15,5168.2125,0,143,0,True
2025-01-03,81,6654.8176,4960.5615,0,143,0,True
2025-01-03,82,6745.2794,4873.504,0,143,0,True
2025-01-03,83,6768.73,4791.45,0,143,0,True
2025-01-03,84,6785.5204,4440.5059,0,143,0,True
2025-01-03,85,6651.4681,4102.9755,0,143,0,True
2025-01-03,86,6519.73,3897.7875,0,143,0,True
2025-01-03,87,6699.3894,3672.4272,0,143,0,True
2025-01-03,88,6745.2289,3411.625,0,143,0,True
2025-01-03,89,6621.14,3140.175,0,143,0,True
2025-01-03,90,6686.5383,2878.1578,0,143,0,True
2025-01-03,91,6510.334,2617.8995,0,143,0,True
2025-01-03,92,6220.79,2359.9875,0,143,0,True
2025-01-03,93,6406.2703,2119.3514,0,143,0,True
2025-01-03,94,6474.5982,1904.7231,0,143,0,True
2025-01-03,95,6290.24,1662.6,0,143,0,True
2025-01-03,96,6307.331,1326.1056,0,143,0,True
2025-01-03,97,6312.2172,1011.5001,0,143,0,True
2025-01-03,98,6239.28,757.725,0,143,0,True
2025-01-03,99,6276.4877,494.5646,0,143,0,True
2025-01-03,100,6335.5438,213.8643,0,143,0,True
2025-01-03,101,6317.75,6.675,0,143,0,True
2025-01-03,102,6215.7285,0.0,0,143,0,True
2025-01-03,103,6137.0958,6.7246,0,143,0,True
2025-01-03,104,6185.23,0.0,0,143,0,True
2025-01-03,105,6275.9932,0.0,0,143,0,True
2025-01-03,106,5749.3845,0.4828,0,143,0,True
2025-01-03,107,4825.29,0.0,0,143,0,True
2025-01-03,108,4462.7208,0.0,0,143,0,True
2025-01-03,109,4487.596,0.0347,0,143,0,True
2025-01-03,110,4531.35,0.0,0,143,0,True
2025-01-03,111,4433.2667,0.0,0,143,0,True
2025-01-03,112,4446.1905,0.0025,0,143,0,True
2025-01-03,113,4522.69,0.0,0,143,0,True
2025-01-03,114,4365.4081,0.0,0,143,0,True
2025-01-03,115,4272.9727,0.0,0,143,0,True
2025-01-03,116,4365.74,0.0,0,143,0,True
2025-01-03,117,4459.5799,0.0,0,143,0,True
2025-01-03,118,4483.9677,0.0,0,143,0,True
2025-01-03,119,4509.26,0.0,0,143,0,True
2025-01-03,120,4622.8615,0.0,0,143,0,True
2025-01-03,121,4560.6006,0.0,0,143,0,True
2025-01-03,122,4323.46,0.0,0,143,0,True
2025-01-03,123,4224.7758,0.0,0,143,0,True
2025-01-03,124,4398.0305,0.0,0,143,0,True
2025-01-03,125,4648.27,0.0,0,143,0,True
2025-01-03,126,4633.6,0.0,0,143,0,True
2025-01-03,127,4538.5738,0.0,0,143,0,True
2025-01-03,128,4588.87,0.0,0,143,0,True
2025-01-03,129,4752.9518,0.0,0,143,0,True
2025-01-03,130,4388.3683,0.0,0,143,0,True
2025-01-03,131,3695.47,0.0,0,143,0,True
2025-01-03,132,3549.5286,0.0,0,143,0,True
2025-01-03,133,3568.6566,0.0,0,143,0,True
2025-01-03,134,3527.23,0.0,0,143,0,True
2025-01-03,135,3577.6994,0.0,0,143,0,True
2025-01-03,136,3478.244,0.0,0,143,0,True
2025-01-03,137,3323.61,0.0,0,143,0,True
2025-01-03,138,3478.4063,0.0,0,143,0,True
2025-01-03,139,3640.9395,0.0,0,143,0,True
2025-01-03,140,3700.96,0.0,0,143,0,True
2025-01-03,141,3769.729,0.0,0,143,0,True
2025-01-03,142,3428.202,0.0,0,143,0,True
2025-01-03,143,2919.12,0.0,0,143,0,True
2025-01-04,0,2954.3509,0.0,0,143,0,True
2025-01-04,1,2960.6102,0.0,0,143,0,True
2025-01-04,2,2756.51,0.0,0,143,0,True
2025-01-04,3,2725.0654,0.0,0,143,0,True
2025-01-04,4,2639.7341,0.0,0,143,0,True
2025-01-04,5,2583.76,0.0,0,143,0,True
2025-01-04,6,2902.6811,0.0,0,143,0,True
2025-01-04,7,3131.051,0.0,0,143,0,True
2025-01-04,8,3056.82,0.0,0,143,0,True
2025-01-04,9,2923.5412,0.0,0,143,0,True
2025-01-04,10,2940.6553,0.0,0,143,0,True
2025-01-04,11,3047.21,0.0,0,143,0,True
2025-01-04,12,3000.6237,0.0,0,143,0,True
2025-01-04,13,2860.5275,0.0,0,143,0,True
2025-01-04,14,2800.1,0.0,0,143,0,True
2025-01-04,15,2953.2923,0.0,0,143,0,True
2025-01-04,16,3161.0061,0.0,0,143,0,True
2025-01-04,17,3294.0,0.0,0,143,0,True
2025-01-04,18,3346.735,0.0,0,143,0,True
2025-01-04,19,3390.5777,0.0,0,143,0,True
2025-01-04,20,3426.62,0.0,0,143,0,True
2025-01-04,21,3375.8805,0.0,0,143,0,True
2025-01-04,22,3204.2096,0.0,0,143,0,True
2025-01-04,23,3155.14,0.0,0,143,0,True
2025-01-04,24,3470.3443,0.0,0,143,0,True
2025-01-04,25,3371.4266,0.0,0,143,0,True
2025-01-04,26,2945.58,0.0,0,143,0,True
2025-01-04,27,3074.9809,0.0,0,143,0,True
2025-01-04,28,3342.863,0.0,0,143,0,True
2025-01-04,29,3341.55,0.0,0,143,0,True
2025-01-04,30,3130.4364,0.0019,0,143,0,True
2025-01-04,31,3224.3627,0.0,0,143,0,True
2025-01-04,32,3607.85,0.0,0,143,0,True
2025-01-04,33,3733.6991,0.0271,0,143,0,True
2025-01-04,34,3503.3718,0.0,0,143,0,True
2025-01-04,35,3256.78,0.0,0,143,0,True
2025-01-04,36,3421.25,0.3772,0,143,0,True
2025-01-04,37,3519.6603,0.0,0,143,0,True
2025-01-04,38,3365.9,0.0,0,143,0,True
2025-01-04,39,3274.086,5.2535,0,143,0,True
2025-01-04,40,3462.1699,0.0,0,143,0,True
2025-01-04,41,3787.21,10.1625,0,143,0,True
2025-01-04,42,3895.0622,189.0764,0,143,0,True
2025-01-04,43,3904.9573,442.0453,0,143,0,True
2025-01-04,44,3913.93,703.4625,0,143,0,True
2025-01-04,45,3897.2707,972.3564,0,143,0,True
2025-01-04,46,3918.3208,1241.8825,0,143,0,True
2025-01-04,47,4025.58,1529.2875,0,143,0,True
2025-01-04,48,4146.3263,1846.5381,0,143,0,True
2025-01-04,49,3906.1017,2087.1569,0,143,0,True
2025-01-04,50,3524.22,2292.9375,0,143,0,True
2025-01-04,51,3689.646,2620.4459,0,143,0,True
2025-01-04,52,4284.7343,2975.4743,0,143,0,True
2025-01-04,53,4753.54,3263.25,0,143,0,True
2025-01-04,54,4591.2578,3471.5364,0,143,0,True
2025-01-04,55,4391.5782,3661.6122,0,143,0,True
2025-01-04,56,4496.24,3906.0,0,143,0,True
2025-01-04,57,4673.3336,4237.6324,0,143,0,True
2025-01-04,58,4538.2138,4559.3408,0,143,0,True
2025-01-04,59,4253.49,4799.25,0,143,0,True
2025-01-04,60,4355.1198,4933.6175,0,143,0,True
2025-01-04,61,4561.5437,4909.6483,0,143,0,True
2025-01-04,62,4553.01,4880.7,0,143,0,True
2025-01-04,63,4289.7362,5076.8898,0,143,0,True
2025-01-04,64,4146.1721,5196.2418,0,143,0,True
2025-01-04,65,4247.72,5189.7375,0,143,0,True
2025-01-04,66,4376.5197,5315.8751,0,143,0,True
2025-01-04,67,4356.2528,5513.9595,0,143,0,True
2025-01-04,68,4292.25,5731.875,0,143,0,True
2025-01-04,69,4431.7662,5984.1501,0,143,0,True
2025-01-04,70,4528.7137,6182.2434,0,143,0,True
2025-01-04,71,4406.42,6232.0875,0,143,0,True
2025-01-04,72,4161.4411,6124.346,0,143,0,True
2025-01-04,73,4175.5384,6089.4288,0,143,0,True
2025-01-04,74,4332.03,6095.775,0,143,0,True
2025-01-04,75,4156.8051,5886.2195,0,143,0,True
2025-01-04,76,3998.4468,5586.2759,0,143,0,True
2025-01-04,77,4008.75,5384.3625,0,143,0,True
2025-01-04,78,4000.4293,5377.1542,0,143,0,True
2025-01-04,79,4052.8564,5440.3984,0,143,0,True
2025-01-04,80,4047.69,5414.175,0,143,0,True
2025-01-04,81,3788.9507,5218.57,0,143,0,True
2025-01-04,82,3812.7819,5010.9891,0,143,0,True
2025-01-04,83,4095.07,4870.5,0,143,0,True
2025-01-04,84,4064.0778,4735.9305,0,143,0,True
2025-01-04,85,3932.6141,4538.4948,0,143,0,True
2025-01-04,86,3892.01,4289.0625,0,143,0,True
2025-01-04,87,3900.8667,4035.8747,0,143,0,True
2025-01-04,88,3890.6631,3666.7497,0,143,0,True
2025-01-04,89,3800.74,3262.425,0,143,0,True
2025-01-04,90,3650.1373,3026.2269,0,143,0,True
2025-01-04,91,3708.4101,2730.9581,0,143,0,True
2025-01-04,92,3860.93,2374.575,0,143,0,True
2025-01-04,93,3736.1478,2171.7749,0,143,0,True
2025-01-04,94,3699.9877,1878.1535,0,143,0,True
2025-01-04,95,3817.2,1480.1625,0,143,0,True
2025-01-04,96,3751.9521,1222.9729,0,143,0,True
2025-01-04,97,3533.1584,995.2058,0,143,0,True
2025-01-04,98,3406.26,725.3625,0,143,0,True
2025-01-04,99,3544.1616,461.2553,0,143,0,True
2025-01-04,100,3385.5316,200.2176,0,143,0,True
2025-01-04,101,2996.54,9.75,0,143,0,True
2025-01-04,102,2994.4949,0.0,0,143,0,True
2025-01-04,103,2976.805,5.7669,0,143,0,True
2025-01-04,104,2847.22,0.0,0,143,0,True
2025-01-04,105,2930.8792,0.0,0,143,0,True
2025-01-04,106,2970.7432,0.414,0,143,0,True
2025-01-04,107,2859.03,0.0,0,143,0,True
2025-01-04,108,2767.8666,0.0,0,143,0,True
2025-01-04,109,2778.7108,0.0297,0,143,0,True
2025-01-04,110,2809.88,0.0,0,143,0,True
2025-01-04,111,2711.9698,0.0,0,143,0,True
2025-01-04,112,2609.4796,0.0021,0,143,0,True
2025-01-04,113,2608.92,0.0,0,143,0,True
2025-01-04,114,2689.2879,0.0,0,143,0,True
2025-01-04,115,2685.1189,0.0,0,143,0,True
2025-01-04,116,2707.6,0.0,0,143,0,True
2025-01-04,117,2988.2372,0.0,0,143,0,True
2025-01-04,118,3022.4875,0.0,0,143,0,True
2025-01-04,119,2798.06,0.0,0,143,0,True
