group,date,update_hour,segment_index,interval_start,q_nominal_kWh,state_nominal_kWh
B2,2025-02-01,0,34,2025-02-01 05:50:00,11.64288010883115,10800.0
B2,2025-02-01,0,35,2025-02-01 06:00:00,0.0,10187.663004374946
B2,2025-02-01,0,36,2025-02-01 06:10:00,0.0,9581.735697169825
B2,2025-02-01,0,37,2025-02-01 06:20:00,0.0,8945.239150658183
B2,2025-02-01,0,38,2025-02-01 06:30:00,0.0,8319.602242886323
B2,2025-02-01,0,39,2025-02-01 06:40:00,0.0,7713.043795890818
B2,2025-02-01,0,40,2025-02-01 06:50:00,0.0,7112.538108300234
B2,2025-02-01,0,41,2025-02-01 07:00:00,0.0,6462.954479112809
B2,2025-02-01,0,42,2025-02-01 07:10:00,0.0,5792.081433123641
B2,2025-02-01,0,43,2025-02-01 07:20:00,0.0,5156.36164691646
B2,2025-02-01,0,44,2025-02-01 07:30:00,0.0,4575.060974606156
B2,2025-02-01,0,45,2025-02-01 07:40:00,0.0,4051.666432197123
B2,2025-02-01,0,46,2025-02-01 07:50:00,0.0,3564.6270029639304
B2,2025-02-01,0,47,2025-02-01 08:00:00,0.0,3154.80939988546
B2,2025-02-01,0,48,2025-02-01 08:10:00,0.0,2818.285677313465
B2,2025-02-01,0,49,2025-02-01 08:20:00,0.0,2543.1223031655045
B2,2025-02-01,0,50,2025-02-01 08:30:00,0.0,2320.0001080393668
B2,2025-02-01,0,51,2025-02-01 08:40:00,0.0,2145.4059063197924
B2,2025-02-01,0,52,2025-02-01 08:50:00,0.0,2013.0805320691986
B2,2025-02-01,0,53,2025-02-01 09:00:00,0.0,1889.7411211617364
B2,2025-02-01,0,54,2025-02-01 09:10:00,0.0,1771.2675834101656
B2,2025-02-01,0,55,2025-02-01 09:20:00,0.0,1691.3622791695989
B2,2025-02-01,0,56,2025-02-01 09:30:00,0.0,1701.2612352407505
B2,2025-02-01,0,57,2025-02-01 09:40:00,0.0,1748.0310851080872
B2,2025-02-01,0,58,2025-02-01 09:50:00,0.0,1843.3194226421128
B2,2025-02-01,0,59,2025-02-01 10:00:00,0.0,1998.7222534863672
B2,2025-02-01,0,60,2025-02-01 10:10:00,0.0,2193.5884103687754
B2,2025-02-01,0,61,2025-02-01 10:20:00,0.0,2421.8268011614928
B2,2025-02-01,0,62,2025-02-01 10:30:00,0.0,2696.2379989337574
B2,2025-02-01,0,63,2025-02-01 10:40:00,0.0,3028.708998464712
B2,2025-02-01,0,64,2025-02-01 10:50:00,0.0,3360.205346829848
B2,2025-02-01,0,65,2025-02-01 11:00:00,0.0,3703.3906914715108
B2,2025-02-01,0,66,2025-02-01 11:10:00,0.0,4075.0784175491676
B2,2025-02-01,0,67,2025-02-01 11:20:00,0.0,4450.292994915699
B2,2025-02-01,0,68,2025-02-01 11:30:00,0.0,4803.168274138049
B2,2025-02-01,0,69,2025-02-01 11:40:00,0.0,5162.182199993843
B2,2025-02-01,0,70,2025-02-01 11:50:00,0.0,5484.695740214181
B2,2025-02-01,0,71,2025-02-01 12:00:00,448.862995291142,5815.622490625834
B2,2025-02-01,0,72,2025-02-01 12:10:00,476.587953005396,6565.622490625834
B2,2025-02-01,0,73,2025-02-01 12:20:00,496.2241843483114,7315.622490625834
B2,2025-02-01,0,74,2025-02-01 12:30:00,543.608027414057,8065.622490625834
B2,2025-02-01,0,75,2025-02-01 12:40:00,545.6890353112883,8815.622490625834
B2,2025-02-01,0,76,2025-02-01 12:50:00,0.0,9565.622490625834
B2,2025-02-01,0,77,2025-02-01 13:00:00,0.0,9797.837604612563
B2,2025-02-01,0,78,2025-02-01 13:10:00,0.0,10006.12147858478
B2,2025-02-01,0,79,2025-02-01 13:20:00,0.0,10204.807722075664
B2,2025-02-01,0,80,2025-02-01 13:30:00,0.0,10387.751673789046
B2,2025-02-01,0,81,2025-02-01 13:40:00,0.0,10529.179345554156
B2,2025-02-01,0,82,2025-02-01 13:50:00,0.0,10637.24663551671
B2,2025-02-01,0,83,2025-02-01 14:00:00,0.0,10702.075207482098
B2,2025-02-01,0,84,2025-02-01 14:10:00,0.0,10734.73849656812
B2,2025-02-01,0,85,2025-02-01 14:20:00,0.0,10782.48636921386
B2,2025-02-01,0,86,2025-02-01 14:30:00,0.0,10800.0
B2,2025-02-01,0,87,2025-02-01 14:40:00,0.0,10784.548296200424
B2,2025-02-01,0,88,2025-02-01 14:50:00,0.0,10734.335805395884
B2,2025-02-01,0,89,2025-02-01 15:00:00,150.57829852730015,10637.353382970303
B2,2025-02-01,0,90,2025-02-01 15:10:00,369.23659271401357,10637.353382970303
B2,2025-02-01,0,91,2025-02-01 15:20:00,239.73441696042465,10800.0
B2,2025-02-01,0,92,2025-02-01 15:30:00,298.3455322787006,10800.0
B2,2025-02-01,0,93,2025-02-01 15:40:00,339.5265169730025,10800.0
B2,2025-02-01,0,94,2025-02-01 15:50:00,383.59025384427383,10800.0
B2,2025-02-01,0,95,2025-02-01 16:00:00,399.1507271570347,10800.0
B2,2025-02-01,0,96,2025-02-01 16:10:00,416.09650203826845,10800.0
B2,2025-02-01,0,97,2025-02-01 16:20:00,455.4938672281773,10800.0
B2,2025-02-01,0,98,2025-02-01 16:30:00,508.223492762519,10800.0
B2,2025-02-01,0,99,2025-02-01 16:40:00,502.1969193588171,10800.0
B2,2025-02-01,0,100,2025-02-01 16:50:00,464.5647625025036,10800.0
B2,2025-02-01,0,101,2025-02-01 17:00:00,437.6299174479518,10800.0
B2,2025-02-01,0,102,2025-02-01 17:10:00,446.53311499122793,10800.0
B2,2025-02-01,0,103,2025-02-01 17:20:00,476.85763970997425,10800.0
B2,2025-02-01,0,104,2025-02-01 17:30:00,480.5953512587596,10800.0
B2,2025-02-01,0,105,2025-02-01 17:40:00,474.9704819807797,10800.0
B2,2025-02-01,0,106,2025-02-01 17:50:00,454.57554542349084,10800.0
B2,2025-02-01,0,107,2025-02-01 18:00:00,0.0,10800.0
B2,2025-02-01,0,108,2025-02-01 18:10:00,0.0,10263.643230277245
B2,2025-02-01,0,109,2025-02-01 18:20:00,0.0,9727.136450521886
B2,2025-02-01,0,110,2025-02-01 18:30:00,0.0,9182.352095452252
B2,2025-02-01,0,111,2025-02-01 18:40:00,0.0,8661.060967389636
B2,2025-02-01,0,112,2025-02-01 18:50:00,0.0,8137.274204584252
B2,2025-02-01,0,113,2025-02-01 19:00:00,0.0,7598.605834463062
B2,2025-02-01,0,114,2025-02-01 19:10:00,0.0,7052.509038127059
B2,2025-02-01,0,115,2025-02-01 19:20:00,0.0,6541.40062686311
B2,2025-02-01,0,116,2025-02-01 19:30:00,0.0,6034.548642861225
B2,2025-02-01,0,117,2025-02-01 19:40:00,0.0,5519.758773795124
B2,2025-02-01,0,118,2025-02-01 19:50:00,0.0,4989.1058658666925
B2,2025-02-01,0,119,2025-02-01 20:00:00,0.0,4457.057668737552
B2,2025-02-01,0,120,2025-02-01 20:10:00,0.0,3905.5240243815124
B2,2025-02-01,0,121,2025-02-01 20:20:00,0.0,3355.134260257676
B2,2025-02-01,0,122,2025-02-01 20:30:00,0.0,2814.189525067178
B2,2025-02-01,0,123,2025-02-01 20:40:00,0.0,2271.1773588083865
B2,2025-02-01,0,124,2025-02-01 20:50:00,25.877440693463996,1726.1641415702197
B2,2025-02-01,0,125,2025-02-01 21:00:00,520.0909112253277,1200.0
B2,2025-02-01,0,126,2025-02-01 21:10:00,508.0092125728545,1200.0
B2,2025-02-01,0,127,2025-02-01 21:20:00,502.02403168669406,1200.0
B2,2025-02-01,0,128,2025-02-01 21:30:00,518.6636882305274,1200.0
B2,2025-02-01,0,129,2025-02-01 21:40:00,511.2628316255887,1200.0
B2,2025-02-01,0,130,2025-02-01 21:50:00,481.09090086603044,1200.0
B2,2025-02-01,0,131,2025-02-01 22:00:00,429.77698436858975,1200.0
B2,2025-02-01,0,132,2025-02-01 22:10:00,415.1948022289047,1200.0
B2,2025-02-01,0,133,2025-02-01 22:20:00,446.0069337639993,1200.0
B2,2025-02-01,0,134,2025-02-01 22:30:00,455.16777620433925,1200.0
B2,2025-02-01,0,135,2025-02-01 22:40:00,430.61586041692976,1200.0
B2,2025-02-01,0,136,2025-02-01 22:50:00,423.96509980086955,1200.0
B2,2025-02-01,0,137,2025-02-01 23:00:00,430.22798916931526,1200.0
B2,2025-02-01,0,138,2025-02-01 23:10:00,426.7783739591978,1200.0
B2,2025-02-01,0,139,2025-02-01 23:20:00,441.52038106370594,1200.0
B2,2025-02-01,0,140,2025-02-01 23:30:00,434.9257037793227,1200.0
B2,2025-02-01,0,141,2025-02-01 23:40:00,438.84876728906147,1200.0
B2,2025-02-01,0,142,2025-02-01 23:50:00,492.6310458695757,1200.0
B2,2025-02-01,0,143,2025-02-02 00:00:00,619.1078638173968,1200.0
B2,2025-02-01,6,0,2025-02-01 06:00:00,0.0,10222.73523715796
B2,2025-02-01,6,1,2025-02-01 06:10:00,0.0,9296.809311232035
B2,2025-02-01,6,2,2025-02-01 06:20:00,0.0,8416.892300872458
B2,2025-02-01,6,3,2025-02-01 06:30:00,0.0,7790.463070569735
B2,2025-02-01,6,4,2025-02-01 06:40:00,0.0,7182.79537203102
B2,2025-02-01,6,5,2025-02-01 06:50:00,0.0,6581.15100388488
B2,2025-02-01,6,6,2025-02-01 07:00:00,0.0,5930.985427166592
B2,2025-02-01,6,7,2025-02-01 07:10:00,0.0,5258.26230556014
B2,2025-02-01,6,8,2025-02-01 07:20:00,0.0,4625.542903598698
B2,2025-02-01,6,9,2025-02-01 07:30:00,0.0,4052.284504436543
B2,2025-02-01,6,10,2025-02-01 07:40:00,0.0,3521.9798293955487
B2,2025-02-01,6,11,2025-02-01 07:50:00,0.0,3042.460286150691
B2,2025-02-01,6,12,2025-02-01 08:00:00,0.0,2638.9656768993814
B2,2025-02-01,6,13,2025-02-01 08:10:00,0.0,2304.3282675989913
B2,2025-02-01,6,14,2025-02-01 08:20:00,0.0,2025.5069142030113
B2,2025-02-01,6,15,2025-02-01 08:30:00,0.0,1811.3069467836417
B2,2025-02-01,6,16,2025-02-01 08:40:00,0.0,1653.7044590013502
B2,2025-02-01,6,17,2025-02-01 08:50:00,0.0,1541.9021568473781
B2,2025-02-01,6,18,2025-02-01 09:00:00,0.0,1452.230727524384
B2,2025-02-01,6,19,2025-02-01 09:10:00,0.0,1351.8723857604678
B2,2025-02-01,6,20,2025-02-01 09:20:00,0.0,1289.0439066697754
B2,2025-02-01,6,21,2025-02-01 09:30:00,0.0,1289.0439066697754
B2,2025-02-01,6,22,2025-02-01 09:40:00,0.0,1355.9991740371122
B2,2025-02-01,6,23,2025-02-01 09:50:00,0.0,1480.511831571138
B2,2025-02-01,6,24,2025-02-01 10:00:00,0.0,1655.6156086653923
B2,2025-02-01,6,25,2025-02-01 10:10:00,0.0,1861.9188530478002
B2,2025-02-01,6,26,2025-02-01 10:20:00,0.0,2109.1519988405175
B2,2025-02-01,6,27,2025-02-01 10:30:00,0.0,2387.955854112782
B2,2025-02-01,6,28,2025-02-01 10:40:00,0.0,2687.1300138909364
B2,2025-02-01,6,29,2025-02-01 10:50:00,0.0,2993.04171862656
B2,2025-02-01,6,30,2025-02-01 11:00:00,0.0,3328.9003895182227
B2,2025-02-01,6,31,2025-02-01 11:10:00,0.0,3683.24539684588
B2,2025-02-01,6,32,2025-02-01 11:20:00,0.0,4048.2296217124112
B2,2025-02-01,6,33,2025-02-01 11:30:00,0.0,4430.344578434762
B2,2025-02-01,6,34,2025-02-01 11:40:00,0.0,4824.682916898186
B2,2025-02-01,6,35,2025-02-01 11:50:00,0.0,5200.835498004138
B2,2025-02-01,6,36,2025-02-01 12:00:00,0.0,5578.001372166343
B2,2025-02-01,6,37,2025-02-01 12:10:00,0.0,5988.817441404315
B2,2025-02-01,6,38,2025-02-01 12:20:00,0.0,6400.877333896506
B2,2025-02-01,6,39,2025-02-01 12:30:00,0.0,6805.998846708513
B2,2025-02-01,6,40,2025-02-01 12:40:00,0.0,7202.997928325857
B2,2025-02-01,6,41,2025-02-01 12:50:00,0.0,7617.1799632551665
B2,2025-02-01,6,42,2025-02-01 13:00:00,0.0,8043.933087241895
B2,2025-02-01,6,43,2025-02-01 13:10:00,0.0,8444.921259964112
B2,2025-02-01,6,44,2025-02-01 13:20:00,0.0,8821.755239704995
B2,2025-02-01,6,45,2025-02-01 13:30:00,0.0,9167.965612668375
B2,2025-02-01,6,46,2025-02-01 13:40:00,0.0,9492.519351933486
B2,2025-02-01,6,47,2025-02-01 13:50:00,0.0,9795.319653146042
B2,2025-02-01,6,48,2025-02-01 14:00:00,0.0,10062.13566636143
B2,2025-02-01,6,49,2025-02-01 14:10:00,0.0,10298.447541697453
B2,2025-02-01,6,50,2025-02-01 14:20:00,0.0,10473.033156843194
B2,2025-02-01,6,51,2025-02-01 14:30:00,0.0,10616.457395129333
B2,2025-02-01,6,52,2025-02-01 14:40:00,0.0,10732.968491301677
B2,2025-02-01,6,53,2025-02-01 14:50:00,0.0,10800.0
B2,2025-02-01,6,54,2025-02-01 15:00:00,29.16095269396677,10800.0
B2,2025-02-01,6,55,2025-02-01 15:10:00,63.82568351435003,10800.0
B2,2025-02-01,6,56,2025-02-01 15:20:00,115.1783669604247,10800.0
B2,2025-02-01,6,57,2025-02-01 15:30:00,152.17358088981177,10800.0
B2,2025-02-01,6,58,2025-02-01 15:40:00,177.04566940106582,10800.0
B2,2025-02-01,6,59,2025-02-01 15:50:00,230.04312583959327,10800.0
B2,2025-02-01,6,60,2025-02-01 16:00:00,284.9108170201281,10800.0
B2,2025-02-01,6,61,2025-02-01 16:10:00,302.98052703826835,10800.0
B2,2025-02-01,6,62,2025-02-01 16:20:00,368.84554083928856,10800.0
B2,2025-02-01,6,63,2025-02-01 16:30:00,434.87628581807473,10800.0
B2,2025-02-01,6,64,2025-02-01 16:40:00,454.0889818588171,10800.0
B2,2025-02-01,6,65,2025-02-01 16:50:00,433.42382606217234,10800.0
B2,2025-02-01,6,66,2025-02-01 17:00:00,419.5641438368407,10800.0
B2,2025-02-01,6,67,2025-02-01 17:10:00,432.5681274912279,10800.0
B2,2025-02-01,6,68,2025-02-01 17:20:00,465.37441193219655,10800.0
B2,2025-02-01,6,69,2025-02-01 17:30:00,472.8951840891298,10800.0
B2,2025-02-01,6,70,2025-02-01 17:40:00,471.2171255997923,10800.0
B2,2025-02-01,6,71,2025-02-01 17:50:00,452.9457995901575,10800.0
B2,2025-02-01,6,72,2025-02-01 18:00:00,0.0,10800.0
B2,2025-02-01,6,73,2025-02-01 18:10:00,0.0,10263.643230277245
B2,2025-02-01,6,74,2025-02-01 18:20:00,0.0,9727.136450521886
B2,2025-02-01,6,75,2025-02-01 18:30:00,0.0,9182.352095452252
B2,2025-02-01,6,76,2025-02-01 18:40:00,0.0,8661.060967389636
B2,2025-02-01,6,77,2025-02-01 18:50:00,0.0,8137.274204584252
B2,2025-02-01,6,78,2025-02-01 19:00:00,0.0,7598.605834463062
B2,2025-02-01,6,79,2025-02-01 19:10:00,0.0,7052.509038127059
B2,2025-02-01,6,80,2025-02-01 19:20:00,0.0,6541.40062686311
B2,2025-02-01,6,81,2025-02-01 19:30:00,0.0,6034.548642861225
B2,2025-02-01,6,82,2025-02-01 19:40:00,0.0,5519.758773795124
B2,2025-02-01,6,83,2025-02-01 19:50:00,0.0,4989.1058658666925
B2,2025-02-01,6,84,2025-02-01 20:00:00,0.0,4457.057668737552
B2,2025-02-01,6,85,2025-02-01 20:10:00,0.0,3905.5240243815124
B2,2025-02-01,6,86,2025-02-01 20:20:00,0.0,3355.134260257676
B2,2025-02-01,6,87,2025-02-01 20:30:00,0.0,2814.189525067178
B2,2025-02-01,6,88,2025-02-01 20:40:00,0.0,2271.1773588083865
B2,2025-02-01,6,89,2025-02-01 20:50:00,25.877440693463996,1726.1641415702197
B2,2025-02-01,6,90,2025-02-01 21:00:00,520.0909112253277,1200.0
B2,2025-02-01,6,91,2025-02-01 21:10:00,508.0092125728545,1200.0
B2,2025-02-01,6,92,2025-02-01 21:20:00,502.02403168669406,1200.0
B2,2025-02-01,6,93,2025-02-01 21:30:00,518.6636882305274,1200.0
B2,2025-02-01,6,94,2025-02-01 21:40:00,511.2628316255887,1200.0
B2,2025-02-01,6,95,2025-02-01 21:50:00,481.09090086603044,1200.0
B2,2025-02-01,6,96,2025-02-01 22:00:00,429.77698436858975,1200.0
B2,2025-02-01,6,97,2025-02-01 22:10:00,415.1948022289047,1200.0
B2,2025-02-01,6,98,2025-02-01 22:20:00,446.0069337639993,1200.0
B2,2025-02-01,6,99,2025-02-01 22:30:00,455.16777620433925,1200.0
B2,2025-02-01,6,100,2025-02-01 22:40:00,430.61586041692976,1200.0
B2,2025-02-01,6,101,2025-02-01 22:50:00,423.96509980086955,1200.0
B2,2025-02-01,6,102,2025-02-01 23:00:00,430.22798916931526,1200.0
B2,2025-02-01,6,103,2025-02-01 23:10:00,426.7783739591978,1200.0
B2,2025-02-01,6,104,2025-02-01 23:20:00,441.52038106370594,1200.0
B2,2025-02-01,6,105,2025-02-01 23:30:00,434.9257037793227,1200.0
B2,2025-02-01,6,106,2025-02-01 23:40:00,438.84876728906147,1200.0
B2,2025-02-01,6,107,2025-02-01 23:50:00,492.6310458695757,1200.0
B2,2025-02-01,6,108,2025-02-02 00:00:00,617.8978638173969,1200.0
B2,2025-02-01,12,0,2025-02-01 12:00:00,0.0,6722.503925491295
B2,2025-02-01,12,1,2025-02-01 12:10:00,0.0,7130.119073479267
B2,2025-02-01,12,2,2025-02-01 12:20:00,0.0,7440.074996591168
B2,2025-02-01,12,3,2025-02-01 12:30:00,0.0,7809.150248516969
B2,2025-02-01,12,4,2025-02-01 12:40:00,0.0,8164.1288988843135
B2,2025-02-01,12,5,2025-02-01 12:50:00,0.0,8512.875556313624
B2,2025-02-01,12,6,2025-02-01 13:00:00,0.0,8847.595670300352
B2,2025-02-01,12,7,2025-02-01 13:10:00,0.0,9154.08847677257
B2,2025-02-01,12,8,2025-02-01 13:20:00,0.0,9453.417839939271
B2,2025-02-01,12,9,2025-02-01 13:30:00,0.0,9737.94801253904
B2,2025-02-01,12,10,2025-02-01 13:40:00,0.0,9986.79284680415
B2,2025-02-01,12,11,2025-02-01 13:50:00,0.0,10204.836064266707
B2,2025-02-01,12,12,2025-02-01 14:00:00,0.0,10391.295378732095
B2,2025-02-01,12,13,2025-02-01 14:10:00,0.0,10557.259822818118
B2,2025-02-01,12,14,2025-02-01 14:20:00,0.0,10697.39560546386
B2,2025-02-01,12,15,2025-02-01 14:30:00,0.0,10800.0
B2,2025-02-01,12,16,2025-02-01 14:40:00,0.0,10800.0
B2,2025-02-01,12,17,2025-02-01 14:50:00,0.0,10800.0
B2,2025-02-01,12,18,2025-02-01 15:00:00,21.93688602730026,10795.028605352198
B2,2025-02-01,12,19,2025-02-01 15:10:00,79.14554284524145,10795.028605352198
B2,2025-02-01,12,20,2025-02-01 15:20:00,134.93556903888913,10800.0
B2,2025-02-01,12,21,2025-02-01 15:30:00,177.40059367769368,10800.0
B2,2025-02-01,12,22,2025-02-01 15:40:00,220.59859023439927,10800.0
B2,2025-02-01,12,23,2025-02-01 15:50:00,257.1607535459237,10800.0
B2,2025-02-01,12,24,2025-02-01 16:00:00,299.05095771259016,10800.0
B2,2025-02-01,12,25,2025-02-01 16:10:00,326.47806870493514,10800.0
B2,2025-02-01,12,26,2025-02-01 16:20:00,388.81891167262194,10800.0
B2,2025-02-01,12,27,2025-02-01 16:30:00,460.04995515634624,10800.0
B2,2025-02-01,12,28,2025-02-01 16:40:00,467.21644852548366,10800.0
B2,2025-02-01,12,29,2025-02-01 16:50:00,446.65185800661686,10800.0
B2,2025-02-01,12,30,2025-02-01 17:00:00,429.81262022572963,10800.0
B2,2025-02-01,12,31,2025-02-01 17:10:00,437.92769415789456,10800.0
B2,2025-02-01,12,32,2025-02-01 17:20:00,471.4201855433075,10800.0
B2,2025-02-01,12,33,2025-02-01 17:30:00,477.053920200241,10800.0
B2,2025-02-01,12,34,2025-02-01 17:40:00,473.02529643312573,10800.0
B2,2025-02-01,12,35,2025-02-01 17:50:00,453.59056764571307,10800.0
B2,2025-02-01,12,36,2025-02-01 18:00:00,0.0,10800.0
B2,2025-02-01,12,37,2025-02-01 18:10:00,0.0,10263.643230277245
B2,2025-02-01,12,38,2025-02-01 18:20:00,0.0,9727.136450521886
B2,2025-02-01,12,39,2025-02-01 18:30:00,0.0,9182.352095452252
B2,2025-02-01,12,40,2025-02-01 18:40:00,0.0,8661.060967389636
B2,2025-02-01,12,41,2025-02-01 18:50:00,0.0,8137.274204584252
B2,2025-02-01,12,42,2025-02-01 19:00:00,0.0,7598.605834463062
B2,2025-02-01,12,43,2025-02-01 19:10:00,0.0,7052.509038127059
B2,2025-02-01,12,44,2025-02-01 19:20:00,0.0,6541.40062686311
B2,2025-02-01,12,45,2025-02-01 19:30:00,0.0,6034.548642861225
B2,2025-02-01,12,46,2025-02-01 19:40:00,0.0,5519.758773795124
B2,2025-02-01,12,47,2025-02-01 19:50:00,0.0,4989.1058658666925
B2,2025-02-01,12,48,2025-02-01 20:00:00,0.0,4457.057668737552
B2,2025-02-01,12,49,2025-02-01 20:10:00,0.0,3905.5240243815124
B2,2025-02-01,12,50,2025-02-01 20:20:00,0.0,3355.134260257676
B2,2025-02-01,12,51,2025-02-01 20:30:00,0.0,2814.189525067178
B2,2025-02-01,12,52,2025-02-01 20:40:00,0.0,2271.1773588083865
B2,2025-02-01,12,53,2025-02-01 20:50:00,25.877440693463996,1726.1641415702197
B2,2025-02-01,12,54,2025-02-01 21:00:00,520.0909112253277,1200.0
B2,2025-02-01,12,55,2025-02-01 21:10:00,508.0092125728545,1200.0
B2,2025-02-01,12,56,2025-02-01 21:20:00,502.02403168669406,1200.0
B2,2025-02-01,12,57,2025-02-01 21:30:00,518.6636882305274,1200.0
B2,2025-02-01,12,58,2025-02-01 21:40:00,511.2628316255887,1200.0
B2,2025-02-01,12,59,2025-02-01 21:50:00,481.09090086603044,1200.0
B2,2025-02-01,12,60,2025-02-01 22:00:00,429.77698436858975,1200.0
B2,2025-02-01,12,61,2025-02-01 22:10:00,415.1948022289047,1200.0
B2,2025-02-01,12,62,2025-02-01 22:20:00,446.0069337639993,1200.0
B2,2025-02-01,12,63,2025-02-01 22:30:00,455.16777620433925,1200.0
B2,2025-02-01,12,64,2025-02-01 22:40:00,430.61586041692976,1200.0
B2,2025-02-01,12,65,2025-02-01 22:50:00,423.96509980086955,1200.0
B2,2025-02-01,12,66,2025-02-01 23:00:00,430.22798916931526,1200.0
B2,2025-02-01,12,67,2025-02-01 23:10:00,426.7783739591978,1200.0
B2,2025-02-01,12,68,2025-02-01 23:20:00,441.52038106370594,1200.0
B2,2025-02-01,12,69,2025-02-01 23:30:00,434.9257037793227,1200.0
B2,2025-02-01,12,70,2025-02-01 23:40:00,438.84876728906147,1200.0
B2,2025-02-01,12,71,2025-02-01 23:50:00,492.6310458695757,1200.0
B2,2025-02-01,12,72,2025-02-02 00:00:00,617.8978638173969,1200.0
B2,2025-02-01,18,0,2025-02-01 18:00:00,0.0,10800.0
B2,2025-02-01,18,1,2025-02-01 18:10:00,0.0,10263.643230277243
B2,2025-02-01,18,2,2025-02-01 18:20:00,0.0,9727.136450521884
B2,2025-02-01,18,3,2025-02-01 18:30:00,0.0,9182.35209545225
B2,2025-02-01,18,4,2025-02-01 18:40:00,0.0,8661.060967389634
B2,2025-02-01,18,5,2025-02-01 18:50:00,0.0,8137.274204584251
B2,2025-02-01,18,6,2025-02-01 19:00:00,0.0,7598.60583446306
B2,2025-02-01,18,7,2025-02-01 19:10:00,0.0,7052.5090381270575
B2,2025-02-01,18,8,2025-02-01 19:20:00,0.0,6541.400626863108
B2,2025-02-01,18,9,2025-02-01 19:30:00,0.0,6034.548642861223
B2,2025-02-01,18,10,2025-02-01 19:40:00,0.0,5519.758773795123
B2,2025-02-01,18,11,2025-02-01 19:50:00,0.0,4989.105865866691
B2,2025-02-01,18,12,2025-02-01 20:00:00,0.0,4457.057668737551
B2,2025-02-01,18,13,2025-02-01 20:10:00,0.0,3905.5240243815106
B2,2025-02-01,18,14,2025-02-01 20:20:00,0.0,3355.134260257674
B2,2025-02-01,18,15,2025-02-01 20:30:00,0.0,2814.189525067176
B2,2025-02-01,18,16,2025-02-01 20:40:00,0.0,2271.1773588083847
B2,2025-02-01,18,17,2025-02-01 20:50:00,25.877440693465495,1726.164141570218
B2,2025-02-01,18,18,2025-02-01 21:00:00,520.0909112253277,1200.0
B2,2025-02-01,18,19,2025-02-01 21:10:00,508.0092125728545,1200.0
B2,2025-02-01,18,20,2025-02-01 21:20:00,502.02403168669406,1200.0
B2,2025-02-01,18,21,2025-02-01 21:30:00,518.6636882305274,1200.0
B2,2025-02-01,18,22,2025-02-01 21:40:00,511.2628316255888,1200.0
B2,2025-02-01,18,23,2025-02-01 21:50:00,481.09090086603044,1200.0
