group,date,update_hour,published_at,remaining_intervals,state_at_update_kWh,old_ordinary_yuan,old_adjustment_yuan,old_predicted_emergency_yuan,old_predicted_total_yuan,new_ordinary_yuan,new_adjustment_yuan,new_predicted_emergency_yuan,new_predicted_total_yuan,delta_predicted_yuan,accepted,revision_kWh
B2,2025-02-07,6,2025-02-07 06:00,109,10800.0,11519.23091058437,0.0,2.57477861942479,11521.805689203795,10380.356100967223,569.8898548646844,0.0,10950.245955831908,-571.559733371887,True,2105.76976542929
B2,2025-02-07,12,2025-02-07 12:00,73,6973.029725370374,10380.356100967223,510.87883921627497,0.0,10891.234940183498,9289.977100266395,1055.6158895105782,0.0,10345.592989776973,-545.6419504065252,True,1998.1000750713908
B2,2025-02-07,18,2025-02-07 18:00,37,10448.544664409876,4920.834178330367,0.4329450000000073,0.0,4921.267123330366,4893.719951126457,13.990058601954784,0.0,4907.710009728412,-13.55711360195437,True,27.468571779869876
B2,2025-02-08,6,2025-02-08 06:00,109,8615.889414980893,8700.693908300142,0.0,3450.7136093888207,12151.407517688962,9152.708338546005,226.8731051229306,0.0,9379.581443668936,-2771.8260740200258,True,557.4504016411194
B2,2025-02-08,12,2025-02-08 12:00,73,6824.911377203114,9152.708338546005,226.8731051229306,0.0,9379.581443668936,9009.558847716324,155.29835970809114,0.0,9164.857207424415,-214.7242362445213,True,171.95952366977238
B2,2025-02-08,18,2025-02-08 18:00,37,10388.606758127156,4937.142280560614,0.4329450000000194,421.9771948119482,5359.552420372563,5021.537719523007,42.63066448119613,0.0,5064.168384004202,-295.3840363683603,True,69.0294773126061
B2,2025-02-09,6,2025-02-09 06:00,109,10800.0,43015.859377045395,0.0,1113.2260331615173,44129.08541020691,42040.212152936,619.4663134991188,0.0,42659.67846643512,-1469.4069437717917,True,1557.7513255942276
B2,2025-02-09,12,2025-02-09 12:00,73,7486.630113038818,30393.035037778438,66.3965119154149,0.0,30459.431549693854,29300.54020825624,494.6526937189153,0.0,29795.192901975155,-664.2386477186992,True,1838.3673031501462
B2,2025-02-09,18,2025-02-09 18:00,37,10800.0,12814.48296503459,0.57516119320554,0.0,12815.058126227796,12814.48296503459,0.575161193206455,2.1959749574307355e-12,12815.058126227797,1.8189894035458565e-12,False,4.433786671143025e-12
B2,2025-02-10,6,2025-02-10 06:00,109,10800.0,40075.69442342136,0.0,3.3652978666668223,40079.059721288024,34530.2173473781,2773.411597594956,0.0,37303.628944973054,-2775.43077631497,True,8091.722212824985
B2,2025-02-10,12,2025-02-10 12:00,73,6260.346531114181,26749.71341863581,1784.8372089656725,13504.740766951461,42039.29139455294,28343.387442830426,1007.3816113642513,0.0,29350.769054194676,-12688.522340358268,True,2279.4416581531586
B2,2025-02-10,18,2025-02-10 18:00,37,10800.0,12883.11764487104,0.57516119320554,0.0,12883.692806064246,12883.117644871036,0.5751611932084519,8.874394552549348e-12,12883.692806064253,7.275957614183426e-12,False,8.242295734817162e-12
B2,2025-02-11,6,2025-02-11 06:00,109,10800.0,40771.591213078864,0.0,3.1174011395833094,40774.70861421845,36934.09236808733,1919.3729027236836,4.137746145715937e-12,38853.46527081102,-1921.2433434074264,True,5170.621586309571
B2,2025-02-11,12,2025-02-11 12:00,73,6112.025495091683,28266.21296548682,1793.0326775817402,0.0,30059.24564306856,27757.717869761185,2047.2802254445578,0.0,29804.998095205745,-254.24754786281483,True,849.175291689493
B2,2025-02-11,18,2025-02-11 18:00,37,10800.0,12857.996386084395,0.0,0.0,12857.996386084395,12857.996386084395,2.494896023108595e-12,1.0597887012409046e-11,12857.996386084407,1.2732925824820995e-11,False,6.565414878423326e-12
B2,2025-02-12,6,2025-02-12 06:00,109,10800.0,40172.46178932675,0.0,0.0,40172.46178932675,35778.2895785746,2197.08610537607,0.0,37975.37568395067,-2197.086105376082,True,6207.657608262364
B2,2025-02-12,12,2025-02-12 12:00,73,6063.266398252967,27693.875193195054,1293.6229720119302,1427.0788645081966,30414.57702971518,27848.41668772384,1216.352224747539,0.0,29064.768912471376,-1349.8081172438033,True,371.8103183681235
B2,2025-02-12,18,2025-02-12 18:00,37,10611.976058719343,12712.134168049037,0.5751611932055644,1180.489512936475,13893.198842178717,12930.108442936289,109.56229863683188,0.0,13039.670741573122,-853.5281006055957,True,169.22154715259114
B2,2025-02-13,6,2025-02-13 06:00,109,10793.44709590943,36537.75578762993,0.0,22.360914725308977,36560.11670235524,33369.24358262598,1587.4077577892745,1.3881134464099887e-11,34956.65134041527,-1603.4653619399687,True,4658.094596852487
B2,2025-02-13,12,2025-02-13 12:00,73,6081.959678954138,26635.67565102667,570.3226174263485,7765.951935982057,34971.950204435074,27542.24014014509,334.5250687535549,1.1896190699189901e-11,27876.765208898658,-7095.184995536416,True,1268.9092645430012
B2,2025-02-13,18,2025-02-13 18:00,37,10800.0,12822.865833294987,0.5751611932055523,1.1896190699189901e-11,12823.440994488205,12822.865833294987,0.5751611932074548,1.1962697499257046e-12,12823.440994488195,-9.094947017729282e-12,False,6.0254023992456496e-12
B2,2025-02-14,6,2025-02-14 06:00,109,9352.239604911845,8772.420108187785,0.0,3469.327082854996,12241.747191042781,9094.149329848175,302.0851047223149,0.0,9396.23443457049,-2845.5127564722916,True,900.4642720484635
B2,2025-02-14,12,2025-02-14 12:00,73,7132.381359911845,9094.149329848176,302.0851047223149,216.58149456197583,9612.815929132466,9096.598118840919,303.30949921868677,0.0,9399.907618059606,-212.90831107286067,True,90.2373860999891
B2,2025-02-14,18,2025-02-14 18:00,37,10442.572883107661,4936.197104502344,0.5751611932055523,560.8327048670429,5497.604970562592,5048.363645475753,56.65843167991061,0.0,5105.022077155664,-392.5828934069277,True,91.744267113864
B2,2025-02-15,6,2025-02-15 06:00,109,8044.202528001693,9018.5040952833,0.0,0.0,9018.5040952833,8263.092942433868,377.7055764247176,1.3899352779844775e-12,8640.798518858588,-377.7055764247125,True,1168.6188089386612
B2,2025-02-15,12,2025-02-15 12:00,73,6836.079018927621,8263.092942433868,377.7055764247176,1378.1030251913098,10018.901544049895,8448.029951644592,285.2370718193559,1.3899352779844775e-12,8733.26702346395,-1285.6345205859452,True,225.438086895354
B2,2025-02-15,18,2025-02-15 18:00,37,10246.040077838561,4778.071346155401,0.5170004734611054,425.661249961982,5204.249596590845,4863.203596147799,43.08312546966029,7.232188181660603e-13,4906.28672161746,-297.9628749733847,True,69.63213642434117
B2,2025-02-16,6,2025-02-16 06:00,109,10800.0,39818.73188509791,0.0,0.05063846249973068,39818.78252356041,34605.35052153856,2606.700809472176,4.976669742973172e-12,37212.05133101074,-2606.731192549669,True,7386.745848848024
B2,2025-02-16,12,2025-02-16 12:00,73,5370.736079013413,26468.902293671425,1774.792292305211,46.95040216387151,28290.644988140506,26431.82938826262,1793.3287450096118,0.0,28225.15813327223,-65.48685486827526,True,357.22928600188453
B2,2025-02-16,18,2025-02-16 18:00,37,10006.620787915666,12351.679684548755,0.297609229230057,4981.152045150281,17333.129338928265,13271.159740807661,460.0376373586841,0.0,13731.197378166346,-3601.93196076192,True,714.0412908759062
B2,2025-02-17,6,2025-02-17 06:00,109,10800.0,39060.90798979266,0.0,1000.3457988622848,40061.25378865494,33871.78816016926,2707.4224249187296,6.344635039567947e-12,36579.210585087996,-3482.0432035669437,True,8084.314146668496
B2,2025-02-17,12,2025-02-17 12:00,73,6520.624403532435,27000.86560349996,1188.584182837321,6.344635039567947e-12,28189.449786337285,25502.66433376584,1824.822307597354,6.344635039567947e-12,27327.4866413632,-861.9631449740846,True,2311.686897584888
B2,2025-02-17,18,2025-02-17 18:00,37,10540.8895793396,12436.547064061311,0.5409243082548921,1626.7988650742593,14063.886853443826,12736.931183628705,150.73298409195215,6.344635039567947e-12,12887.664167720664,-1176.2226857231617,True,233.19937859435953
B2,2025-02-18,6,2025-02-18 06:00,109,10800.0,33550.70762727876,0.0,4866.040380666373,38416.748007945134,34062.80667658083,266.96968111714375,4.137746145715937e-12,34329.77635769798,-4086.9716502471565,True,940.0661697991044
B2,2025-02-18,12,2025-02-18 12:00,73,7183.462569490373,26448.17329970553,107.87520963221814,0.0,26556.048509337747,25734.658819232358,259.8021870704791,0.0,25994.461006302838,-561.5875030349089,True,1226.5728107966154
B2,2025-02-18,18,2025-02-18 18:00,37,10378.843061028074,12609.768016325268,0.8776422090228583,2644.1917256413435,15254.837384175635,13098.011044106033,244.99915609940498,0.0,13343.01020020544,-1911.8271839701956,True,379.0412450747335
B2,2025-02-19,6,2025-02-19 06:00,109,10727.68893190202,33667.27254170785,0.0,286.9348762282142,33954.207417936064,32962.266053649146,388.24967149937834,0.0,33350.51572514852,-603.6916927875427,True,1078.1902616413154
B2,2025-02-19,12,2025-02-19 12:00,73,5451.229065627272,26198.366244881534,167.22743970556922,9498.655992215015,35864.249676802116,27357.454113923697,487.5565948433437,7.137714419513941e-12,27845.010708767048,-8019.238968035068,True,1628.9739915089453
B2,2025-02-19,18,2025-02-19 18:00,37,10788.298316055234,12508.811033080194,0.8776422090228583,73.46785247881438,12583.156527768031,12522.376678260523,7.660464799186773,0.0,12530.03714305971,-53.11938470832138,True,10.531515550289441
B2,2025-02-20,6,2025-02-20 06:00,109,10800.0,35756.18192375206,0.0,6075.869558701166,41832.05148245323,34547.48316544732,1328.986403462232,3.103309609286953e-12,35876.46956890955,-5955.581913543676,True,3931.5037859989457
B2,2025-02-20,12,2025-02-20 12:00,73,6026.427947081042,27172.921815800386,694.524971357195,0.0,27867.44678715758,25953.95265242638,745.2774737071779,0.0,26699.230126133556,-1168.2166610240238,True,1769.6486342862643
B2,2025-02-20,18,2025-02-20 18:00,37,10743.418889264365,12726.474963250463,0.0,355.23884564260806,13081.713808893071,12792.068879115177,32.79695793235708,0.0,12824.865837047533,-256.84797184553827,True,50.92299966207139
B2,2025-02-21,6,2025-02-21 06:00,109,7719.224083774955,7888.303552168051,0.0,175.5567095731862,8063.860261741237,7886.021998093168,27.928675782545554,5.55974111193791e-12,7913.950673875719,-149.909587865518,True,66.12763150444036
B2,2025-02-21,12,2025-02-21 12:00,73,7812.400807293474,7886.021998093169,27.928675782545554,760.6600740680236,8674.610747943738,7993.722848839707,54.46493275387339,5.55974111193791e-12,8048.187781593586,-626.4229663501519,True,124.43318731686978
B2,2025-02-21,18,2025-02-21 18:00,37,10336.281601085888,4801.473144002981,0.8776422090228583,430.7722458036062,5233.12303201561,4887.627593163702,43.954866789383516,0.0,4931.582459953085,-301.5405720625249,True,70.46822277173345
B2,2025-02-22,6,2025-02-22 06:00,109,6692.596084464452,8309.34269922839,0.0,2970.417525066256,11279.760224294645,8618.460476606047,235.11261434291995,0.0,8853.573090948967,-2426.1871333456784,True,610.8958046776274
B2,2025-02-22,12,2025-02-22 12:00,73,6639.279196731023,8491.361137612545,171.56294484616797,0.0,8662.924082458712,8204.772206612131,83.485218186634,0.0,8288.257424798765,-374.6666576599473,True,347.64077841941474
B2,2025-02-22,18,2025-02-22 18:00,37,10206.51944295319,4872.366185200544,0.0,790.9548098927883,5663.320995093332,5030.5571471791045,79.09548098928039,0.0,5109.652628168385,-553.6683669249478,True,129.38897593535216
B2,2025-02-23,6,2025-02-23 06:00,109,10756.620647374022,34424.14690745567,0.0,2204.555386027728,36628.7022934834,34532.61952477495,287.5577756280958,1.1884750961144164e-12,34820.17730040305,-1808.5249930803548,True,882.1192207024906
B2,2025-02-23,12,2025-02-23 12:00,73,5805.122979924592,27600.058239648726,168.65141723768932,0.0,27768.709656886414,25651.470792423326,1030.2642472459193,0.0,26681.735039669245,-1086.974617217169,True,2621.825996320273
B2,2025-02-23,18,2025-02-23 18:00,37,10739.178616629437,12372.127666291019,0.0,381.8609733537299,12753.98863964475,12442.63728781868,35.25481076383005,0.0,12477.89209858251,-276.09654106223934,True,54.73924503350679
B2,2025-02-24,6,2025-02-24 06:00,109,10800.0,32983.71508579082,0.0,4736.743235567096,37720.45832135792,33224.732225136766,244.4091706666179,0.0,33469.14139580338,-4251.316925554536,True,1024.0998132263273
B2,2025-02-24,12,2025-02-24 12:00,73,7021.757859358984,26949.118459450612,229.88935599539263,0.0,27179.007815446006,25338.57071847033,670.2454861459445,0.0,26008.816204616276,-1170.19161082973,True,2494.3996616289787
B2,2025-02-24,18,2025-02-24 18:00,37,10659.762132659424,12584.29854371076,0.0,880.4694263110648,13464.767970021825,12746.874900940016,81.28817861462844,0.0,12828.163079554644,-636.6048904671807,True,126.21408060651879
B2,2025-02-25,6,2025-02-25 06:00,109,10748.838010026258,34354.345107720495,0.0,2010.563972176931,36364.90907989743,32219.264380402095,1321.2842646859146,3.1723175197839737e-12,33540.54864508801,-2824.360434809416,True,3480.4026953353628
B2,2025-02-25,12,2025-02-25 12:00,73,6549.5103457968835,26884.671809871124,163.60740099962322,3.1723175197839737e-12,27048.27921087075,24688.37716318531,1026.92419351931,3.1723175197839737e-12,25715.301356704622,-1332.977854166129,True,3521.9532388499074
B2,2025-02-25,18,2025-02-25 18:00,37,10800.0,12574.664914900266,0.5409243082548921,3.1723175197839737e-12,12575.205839208524,12574.664914900268,0.5409243082563512,3.1723175197839737e-12,12575.205839208527,3.637978807091713e-12,False,3.794298208958935e-12
B2,2025-02-26,6,2025-02-26 06:00,109,10755.222027412228,29345.230030725215,0.0,8180.585680061358,37525.81571078657,30213.54321189678,442.4428931560966,0.0,30655.986105052878,-6869.829605733692,True,1475.5968371791669
B2,2025-02-26,12,2025-02-26 12:00,73,5857.339733007341,25290.596348937805,322.86187168309306,8576.084873198184,34189.543093819084,26288.112712914433,821.6200536714061,0.0,27109.73276658584,-7079.810327233245,True,1434.8651217481502
B2,2025-02-26,18,2025-02-26 18:00,37,10769.88948870222,12595.784221330503,0.5409243082548921,189.04583413197955,12785.370979770738,12630.691035972906,17.994331629456724,0.0,12648.685367602364,-136.68561216837406,True,27.099460168002224
B2,2025-02-27,6,2025-02-27 06:00,109,10800.0,30712.182478830833,0.0,4063.072087002604,34775.254565833435,30746.691610182803,473.1364386938071,0.0,31219.82804887661,-3555.4265169568243,True,1598.863181322803
B2,2025-02-27,12,2025-02-27 12:00,73,6040.584691869362,24828.30910650453,329.1782361084005,2500.897660395122,27658.385003008054,25080.083932126003,298.84236134957916,0.0,25378.926293475582,-2279.4587095324714,True,428.99327438648703
B2,2025-02-27,18,2025-02-27 18:00,37,10774.357013543455,12591.309441282747,0.4368471848817944,160.99692616876916,12752.743214636397,12621.037099051953,15.300676069485986,0.0,12636.33777512144,-116.40543951495783,True,23.078687810890756
B2,2025-02-28,6,2025-02-28 06:00,109,6613.463165048593,8073.204922416283,0.0,604.0492094245225,8677.254131840806,7813.832804904507,201.48168099110333,9.034579306899104e-12,8015.314485895619,-661.9396459451864,True,475.3602725897003
B2,2025-02-28,12,2025-02-28 12:00,73,8643.72959937399,7742.037182669292,165.58386987349544,1614.2764859433105,9521.897538486097,7987.551287654033,42.826817381125025,0.0,8030.378105035158,-1491.5194334509388,True,279.71822075971636
B2,2025-02-28,18,2025-02-28 18:00,37,10449.284703193733,4839.169991709157,0.981719332395956,0.0,4840.151711041553,4807.038595918555,17.04741722769702,1.0520651017031923e-13,4824.086013146252,-16.065697895301128,True,32.55130765940851
B2,2025-03-01,6,2025-03-01 06:00,109,9485.84216939139,8641.68129940894,0.0,7.752387736099931,8649.43368714504,8125.696670101484,259.2300588759511,0.0,8384.926728977436,-264.50695816760344,True,894.004010873841
B2,2025-03-01,12,2025-03-01 12:00,73,10005.25394902102,8125.696670101484,259.2300588759511,40.362689301425775,8425.28941827886,8120.612530134683,260.5343846371289,0.0,8381.146914771813,-44.14250350704788,True,70.53394550083584
B2,2025-03-01,18,2025-03-01 18:00,37,10468.70905493818,4877.697381650182,0.08056411888985662,0.0,4877.777945769072,4854.160230550605,11.849139668678925,0.0,4866.0093702192835,-11.768575549788693,True,23.844748353336172
B2,2025-03-02,6,2025-03-02 06:00,109,10800.0,34434.53225236512,0.0,5960.928616183641,40395.46086854876,35247.293740882014,647.0011676852382,0.0,35894.29490856725,-4501.16595998151,True,1608.3150403288928
B2,2025-03-02,12,2025-03-02 12:00,73,7381.008918391157,28438.190537758466,121.30044255832146,0.0,28559.490980316787,26900.372491412676,888.2290040413625,0.0,27788.601495454037,-770.8894848627497,True,2559.8720017438363
B2,2025-03-02,18,2025-03-02 18:00,37,10693.723926820216,11975.845576450889,0.08056411888983232,667.2436978519564,12643.169838421736,12096.73553260964,60.52554219826528,0.0,12157.261074807906,-485.90876361383016,True,95.64846586180556
B2,2025-03-03,6,2025-03-03 06:00,109,10800.0,36500.52249634487,0.0,7151.473226453603,43651.99572279847,33401.965648039775,2437.4158204415335,7.930793799459934e-13,35839.38146848131,-7812.614254317159,True,7145.947029789351
B2,2025-03-03,12,2025-03-03 12:00,73,6047.643830754505,26442.30690034115,1427.8764265766472,1607.8835029911838,29478.06682990898,26543.42174094666,1255.6562261755926,7.930793799459934e-13,27799.07796712225,-1678.9888627867294,True,567.6512238611026
B2,2025-03-03,18,2025-03-03 18:00,37,10632.199273756896,12326.667005250425,0.0,1053.5200796447036,13380.18708489513,12521.196709176793,97.26485196318389,7.930793799459934e-13,12618.461561139977,-761.7255237551526,True,151.0206536187934
B2,2025-03-04,6,2025-03-04 06:00,109,10578.579819367034,30806.263831521253,0.0,10469.17731617589,41275.44114769714,32151.045862710434,678.161948131136,0.0,32829.20781084157,-8446.23333685557,True,2011.9846760934727
B2,2025-03-04,12,2025-03-04 12:00,73,6885.140827690466,25338.324959389705,142.427887981912,0.0,25480.752847371616,24839.0262747429,107.2214543414928,3.9653968997299674e-12,24946.247729084396,-534.5051182872194,True,943.8017407495732
B2,2025-03-04,18,2025-03-04 18:00,37,10526.410043241469,12431.483062033762,0.0,1717.707184512754,14149.190246546515,12748.653163004357,158.58505048529872,0.0,12907.238213489656,-1241.9520330568594,True,246.23096108267794
B2,2025-03-05,6,2025-03-05 06:00,109,10773.949916082449,33291.079482781875,0.0,1864.8284397277353,35155.907922509614,31288.064560281488,1243.8325973514075,7.930793799459934e-13,32531.897157632895,-2624.010764876719,True,3557.2497656408286
B2,2025-03-05,12,2025-03-05 12:00,73,7054.291875560151,26166.281011336894,726.0944101396051,7.930793799459934e-13,26892.3754214765,24229.89729828853,1482.6612828201214,7.930793799459934e-13,25712.558581108653,-1179.8168403678465,True,3034.7138951145826
B2,2025-03-05,18,2025-03-05 18:00,37,10269.682416887592,12555.67127757885,0.0,3329.545913812944,15885.217191391794,13170.463148505234,307.3959354631927,4.735738912131637e-12,13477.859083968431,-2407.3581074233625,True,477.28582480117143
B2,2025-03-06,6,2025-03-06 06:00,109,10791.483182213975,30064.670685091944,0.0,2436.316964967209,32500.987650059153,29912.54357840848,502.6842478160538,0.0,30415.227826224535,-2085.759823834618,True,1397.6205900626555
B2,2025-03-06,12,2025-03-06 12:00,73,6776.03794165493,25518.730303087814,265.3571187999813,1143.623454934051,26927.710876821846,25353.95552642911,373.97346332834337,0.0,25727.928989757453,-1199.7818870643932,True,793.8334520574227
B2,2025-03-06,18,2025-03-06 18:00,37,10729.665199337182,12506.605650941689,0.0,441.5900124814352,12948.195663423125,12588.144082002089,40.76921553019939,0.0,12628.913297532288,-319.28236589083645,True,63.301320596536584
B2,2025-03-07,6,2025-03-07 06:00,109,6496.829417863201,8593.718001149466,0.0,0.0,8593.718001149466,7870.939331897187,361.38933462614,0.0,8232.328666523326,-361.3893346261393,True,904.2320975798557
B2,2025-03-07,12,2025-03-07 12:00,73,10475.995358233571,7870.939331897186,361.38933462614,3.243922881941856,8235.572589405268,7846.985867845117,373.3660666521746,0.0,8220.351934497292,-15.220654907976495,True,51.48285285448892
B2,2025-03-07,18,2025-03-07 18:00,37,10459.860801372837,4851.189530788874,0.0,0.0,4851.189530788874,4844.714991781458,3.2372695037081947,0.0,4847.952261285166,-3.237269503708376,True,6.559152069107881
B2,2025-03-08,6,2025-03-08 06:00,109,4947.895013541112,7656.670181810547,0.0,1590.4617591904146,9247.131941000962,7932.243960170977,170.1815833529198,2.269953114364398e-13,8102.4255435238965,-1144.7063974770654,True,451.5785748050681
B2,2025-03-08,12,2025-03-08 12:00,73,9450.694787529323,7624.275487637842,16.19734708635227,818.7162416623604,8459.189076386554,7739.650067187031,42.822709461368035,0.0,7782.472776648398,-676.7162997381556,True,134.17594110034784
B2,2025-03-08,18,2025-03-08 18:00,37,10398.27435252424,4890.99041134643,0.6663833865630676,0.0,4891.656794732993,4869.945504191545,11.18883696400575,0.0,4881.134341155551,-10.52245357744232,True,21.31993430745149
B2,2025-03-09,6,2025-03-09 06:00,109,10800.0,32539.641622843752,0.0,0.0,32539.641622843752,27579.683009086613,2479.9793068785675,0.0,30059.66231596518,-2479.979306878573,True,8097.868856536237
B2,2025-03-09,12,2025-03-09 12:00,73,6312.714816272173,23277.659808483688,1806.9704951956112,10218.22179996172,35302.85210364102,24238.6469675271,1386.1826314605098,0.0,25624.82959898761,-9678.022504653407,True,2206.807371342391
B2,2025-03-09,18,2025-03-09 18:00,37,10800.0,12691.944206157628,0.6663833865630676,0.0,12692.61058954419,12691.944206157632,0.6663833865659597,1.3125372788636013e-12,12692.6105895442,9.094947017729282e-12,False,6.849631972727366e-12
B2,2025-03-10,6,2025-03-10 06:00,109,10800.0,30481.942537862826,0.0,5183.717694606412,35665.660232469236,31226.972508756153,530.0632764708862,0.0,31757.03578522704,-3908.6244472421968,True,1367.9063826912327
B2,2025-03-10,12,2025-03-10 12:00,73,6310.706123699039,25885.139163733544,78.77414551211149,1339.91222349738,27303.825532743034,25825.808652913758,177.24142535026277,0.0,26003.05007826402,-1300.775454479015,True,648.7779766167051
B2,2025-03-10,18,2025-03-10 18:00,37,10800.0,12859.098157557319,0.6663833865630676,0.0,12859.764540943881,12859.098157557319,0.6663833865650969,0.0,12859.764540943885,3.637978807091713e-12,False,7.048583938740194e-12
B2,2025-03-11,6,2025-03-11 06:00,109,10800.0,25903.628045107496,0.0,49716.920185365234,75620.54823047273,31106.398138347955,2601.5948699355745,1.5861587598919868e-12,33707.993008283534,-41912.5552221892,True,8867.087613441476
B2,2025-03-11,12,2025-03-11 12:00,73,6708.1489263779495,27344.960627438395,1359.8746906707163,1.5861587598919868e-12,28704.83531810911,25289.067203905197,331.9279789041172,1.5861587598919868e-12,25620.995182809314,-3083.840135299797,True,3082.387388724872
B2,2025-03-11,18,2025-03-11 18:00,37,10800.0,12863.784032807076,0.10491165767084266,1.5861587598919868e-12,12863.888944464748,12863.78403280708,0.1049116576738783,5.833499017171561e-13,12863.888944464754,5.4569682106375694e-12,False,6.707523425575346e-12
B2,2025-03-12,6,2025-03-12 06:00,109,10776.81453718068,31917.52603612049,0.0,7.930793799459934e-13,31917.52603612049,26887.82308347692,2514.851476321784,7.930793799459934e-13,29402.674559798706,-2514.8514763217827,True,7708.642362070721
B2,2025-03-12,12,2025-03-12 12:00,73,6371.7533352248975,23877.680632539086,1718.5920076776072,9010.338357486453,34606.610997703145,24840.63627758727,1237.1141851535178,7.930793799459934e-13,26077.750462740787,-8528.860534962358,True,1759.2140275273484
B2,2025-03-12,18,2025-03-12 18:00,37,10800.0,12853.780878548298,0.10491165767084266,7.930793799459934e-13,12853.88579020597,12853.780878548301,0.10491165767356736,1.6743797459639609e-12,12853.885790205977,7.275957614183426e-12,False,6.16751094639767e-12
B2,2025-03-13,6,2025-03-13 06:00,109,10798.207429031716,31585.412764434524,0.0,7678.845809187379,39264.258573621904,32033.74491722611,697.0571568757153,0.0,32730.802074101826,-6533.456499520078,True,1860.655595227749
