strategy_id,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,theta,theta_preset,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan,loss_kWh,planned_fee,emergency_fee,total_fee,morning_fee
A_base,2025-03-20,2025-03-20,10,2025-03-20 01:40:00,2025-03-20 01:50:00,0.4333,3545.9703,0.0,3552.8392,0.0,592.1398666666666,0.0,592.1398666666666,base,base,28,,592.1398666666666,1.1448166666666566,0.0,0.0,0.0,9862.534916296296,9863.565251296295,10050.0,256.57420422666667,0.0,0.11448166666666564,256.57420422666667,0.0,256.57420422666667,0.0
A_base,2025-03-20,2025-03-20,11,2025-03-20 01:50:00,2025-03-20 02:00:00,0.4311,3590.66,0.0,3655.73,0.0,609.2883333333333,0.0,609.2883333333333,base,base,28,,609.2883333333333,10.845000000000027,0.0,0.0,0.0,9863.565251296295,9873.325751296295,10050.0,262.6642005,0.0,1.0845000000000025,262.6642005,0.0,262.6642005,0.0
A_base,2025-03-20,2025-03-20,12,2025-03-20 02:00:00,2025-03-20 02:10:00,0.4293,3395.9017,0.0,3484.6496,0.0,580.7749333333334,0.0,580.7749333333334,base,base,28,,580.7749333333334,14.791316666666717,0.0,0.0,0.0,9873.325751296295,9886.637936296296,10050.0,249.32667888000003,0.0,1.4791316666666714,249.32667888000003,0.0,249.32667888000003,0.0
A_base,2025-03-20,2025-03-20,13,2025-03-20 02:10:00,2025-03-20 02:20:00,0.4324,3276.7246,0.0,3416.4269,0.0,569.4044833333332,0.0,569.4044833333332,base,base,28,,569.4044833333332,23.283716666666574,0.0,0.0,0.0,9886.637936296296,9907.593281296296,10050.0,246.2104985933333,0.0,2.3283716666666567,246.2104985933333,0.0,246.2104985933333,0.0
A_base,2025-03-20,2025-03-20,14,2025-03-20 02:20:00,2025-03-20 02:30:00,0.4367,3394.28,0.0,3529.19,0.0,588.1983333333333,0.0,588.1983333333333,base,base,28,,588.1983333333333,22.4849999999999,0.0,0.0,0.0,9907.593281296296,9927.829781296296,10050.0,256.8662121666666,0.0,2.2484999999999893,256.8662121666666,0.0,256.8662121666666,0.0
A_base,2025-03-20,2025-03-20,15,2025-03-20 02:30:00,2025-03-20 02:40:00,0.4348,3587.5594,0.0,3565.0967,0.0,594.1827833333333,0.0,594.1827833333333,base,base,28,,594.1827833333333,0.0,3.74378333333334,0.0,0.0,9927.829781296296,9923.670022037037,10050.0,258.3506741933333,0.0,0.41597592592592686,258.3506741933333,0.0,258.3506741933333,0.0
A_base,2025-03-20,2025-03-20,16,2025-03-20 02:40:00,2025-03-20 02:50:00,0.4335,3605.7268,0.0,3662.8512,0.0,610.4752,0.0,610.4752,base,base,28,,610.4752,9.520733333333396,0.0,0.0,0.0,9923.670022037037,9932.238682037038,10050.0,264.6409992,0.0,0.9520733333333394,264.6409992,0.0,264.6409992,0.0
A_base,2025-03-20,2025-03-20,17,2025-03-20 02:50:00,2025-03-20 03:00:00,0.4357,3522.79,0.0,3749.14,0.0,624.8566666666666,0.0,624.8566666666666,base,base,28,,624.8566666666666,37.72499999999991,0.0,0.0,0.0,9932.238682037038,9966.191182037035,10050.0,272.2500496666666,0.0,3.77249999999999,272.2500496666666,0.0,272.2500496666666,0.0
A_base,2025-03-20,2025-03-20,18,2025-03-20 03:00:00,2025-03-20 03:10:00,0.4374,3631.2618,0.0,3576.3344,0.0,596.0557333333334,0.0,596.0557333333334,base,base,28,,596.0557333333334,0.0,9.154566666666597,0.0,0.0,9966.191182037035,9956.019441296296,10050.0,260.71477776,0.0,1.0171740740740667,260.71477776,0.0,260.71477776,0.0
A_base,2025-03-20,2025-03-20,19,2025-03-20 03:10:00,2025-03-20 03:20:00,0.4371,3731.3543,0.0,3450.3953,0.0,575.0658833333333,0.0,575.0658833333333,base,base,28,,575.0658833333333,0.0,46.82650000000001,0.0,0.0,9956.019441296296,9903.989996851851,10050.0,251.361297605,0.0,5.202944444444448,251.36129760499998,0.0,251.36129760499998,0.0
A_base,2025-03-20,2025-03-20,20,2025-03-20 03:20:00,2025-03-20 03:30:00,0.4356,3721.01,0.0,3522.37,0.0,587.0616666666666,0.0,587.0616666666666,base,base,28,,587.0616666666666,0.0,33.10666666666668,0.0,0.0,9903.989996851851,9867.204811666668,10050.0,255.724062,0.0,3.678518518518522,255.72406199999998,0.0,255.72406199999998,0.0
A_base,2025-03-20,2025-03-20,21,2025-03-20 03:30:00,2025-03-20 03:40:00,0.4353,3699.7385,0.0,3631.228,0.0,605.2046666666666,0.0,605.2046666666666,base,base,28,,605.2046666666666,0.0,11.418416666666644,0.0,0.0,9867.204811666668,9854.517682037036,10050.0,263.4455914,0.0,1.268712962962961,263.4455914,0.0,263.4455914,0.0
A_base,2025-03-20,2025-03-20,22,2025-03-20 03:40:00,2025-03-20 03:50:00,0.436,3674.7825,0.0,3569.4386,0.0,594.9064333333333,0.0,594.9064333333333,base,base,28,,594.9064333333333,0.0,17.557316666666566,0.0,0.0,9854.517682037036,9835.009552407406,10050.0,259.3792049333333,0.0,1.9508129629629527,259.3792049333333,0.0,259.3792049333333,0.0
A_base,2025-03-20,2025-03-20,23,2025-03-20 03:50:00,2025-03-20 04:00:00,0.4378,3623.58,0.0,3455.04,0.0,575.8399999999999,0.0,575.8399999999999,base,base,28,,575.8399999999999,0.0,28.090000000000032,0.0,0.0,9835.009552407406,9803.798441296294,10050.0,252.102752,0.0,3.121111111111116,252.10275199999998,0.0,252.10275199999998,0.0
A_base,2025-03-20,2025-03-20,24,2025-03-20 04:00:00,2025-03-20 04:10:00,0.4401,3538.7697,0.0019,3583.9838,0.0018,597.3303333333333,0.0,597.3303333333333,base,base,28,,597.3303333333333,7.535700000000133,0.0,0.0,0.0,9803.798441296294,9810.580571296294,10050.0,262.8850797,0.0,0.7535700000000131,262.8850797,0.0,262.8850797,0.0
A_base,2025-03-20,2025-03-20,25,2025-03-20 04:10:00,2025-03-20 04:20:00,0.4389,3488.7843,0.0,3645.8233,0.0,607.6372166666666,0.0,607.6372166666666,base,base,28,,607.6372166666666,26.173166666666702,0.0,0.0,0.0,9810.580571296294,9834.136421296294,10050.0,266.691974395,0.0,2.6173166666666696,266.691974395,0.0,266.691974395,0.0
A_base,2025-03-20,2025-03-20,26,2025-03-20 04:20:00,2025-03-20 04:30:00,0.4364,3513.51,0.0,3577.07,0.0,596.1783333333333,0.0,596.1783333333333,base,base,28,,596.1783333333333,10.593333333333248,0.0,0.0,0.0,9834.136421296294,9843.670421296294,10050.0,260.17222466666664,0.0,1.0593333333333246,260.17222466666664,0.0,260.17222466666664,0.0
A_base,2025-03-20,2025-03-20,27,2025-03-20 04:30:00,2025-03-20 04:40:00,0.4393,3598.3779,0.0271,3630.4401,0.0254,605.0691166666666,0.0,605.0691166666666,base,base,28,,605.0691166666666,5.343983333333199,0.0,0.0,0.0,9843.670421296294,9848.480006296291,10050.0,265.80686295166663,0.0,0.5343983333333198,265.80686295166663,0.0,265.80686295166663,0.0
A_base,2025-03-20,2025-03-20,28,2025-03-20 04:40:00,2025-03-20 04:50:00,0.4422,3700.4359,0.0,3717.5034,0.0,619.5839,0.0,619.5839,base,base,28,,619.5839,2.8445833333333894,0.0,0.0,0.0,9848.480006296291,9851.040131296291,10050.0,273.98000058,0.0,0.28445833333333886,273.98000057999997,0.0,273.98000057999997,0.0
A_base,2025-03-20,2025-03-20,29,2025-03-20 04:50:00,2025-03-20 05:00:00,0.4395,3753.57,0.0,3727.07,0.0,621.1783333333333,0.0,621.1783333333333,base,base,28,,621.1783333333333,0.0,4.416666666666743,0.0,0.0,9851.040131296291,9846.132723888886,10050.0,273.0078775,0.0,0.49074074074074947,273.0078775,0.0,273.0078775,0.0
A_base,2025-03-20,2025-03-20,30,2025-03-20 05:00:00,2025-03-20 05:10:00,0.4333,3716.9811,0.3776,3652.3286,0.3537,608.6624833333333,0.0,608.6624833333333,base,base,28,,608.6624833333333,0.0,10.771433333333334,0.0,0.0,9846.132723888886,9834.164464629626,10050.0,263.7334540283333,0.0,1.1968259259259266,263.7334540283333,0.0,263.7334540283333,0.0
A_base,2025-03-20,2025-03-20,31,2025-03-20 05:10:00,2025-03-20 05:20:00,0.4439,3707.0664,0.0,3627.5869,0.0,604.5978166666666,0.0,604.5978166666666,base,base,28,,604.5978166666666,0.0,13.24658333333332,0.0,0.0,9834.164464629626,9819.4460387037,10050.0,268.3809708183333,0.0,1.4718425925925918,268.3809708183333,0.0,268.3809708183333,0.0
A_base,2025-03-20,2025-03-20,32,2025-03-20 05:20:00,2025-03-20 05:30:00,0.4301,3642.69,0.0,3625.87,0.0,604.3116666666666,0.0,604.3116666666666,base,base,28,,604.3116666666666,0.0,2.8033333333333985,0.0,0.0,9819.4460387037,9816.331223888885,10050.0,259.9144478333333,0.0,0.31148148148148885,259.9144478333333,0.0,259.9144478333333,0.0
A_base,2025-03-20,2025-03-20,33,2025-03-20 05:30:00,2025-03-20 05:40:00,0.3713,3457.8398,5.2594,3603.0838,4.9264,599.6929,0.0,599.6929,base,base,28,,1433.0262333333333,833.3333333333333,0.0,0.0,24.262833333333333,9816.331223888885,10566.331223888885,10800.0,532.0826404366667,0.0,83.3333333333333,532.0826404366667,0.0,532.0826404366667,0.0
A_base,2025-03-20,2025-03-20,34,2025-03-20 05:40:00,2025-03-20 05:50:00,0.5708,4028.7787,0.0,4178.7819,0.0,696.4636499999999,0.0,696.4636499999999,base,base,28,,696.4636499999999,25.00053333333335,0.0,0.0,0.0,10566.331223888885,10588.831703888884,10800.0,397.54145141999993,0.0,2.5000533333333346,397.54145141999993,0.0,397.54145141999993,0.0
A_base,2025-03-20,2025-03-20,35,2025-03-20 05:50:00,2025-03-20 06:00:00,0.9099,4962.09,0.0,4976.26,0.0,829.3766666666667,0.0,829.3766666666667,base,base,28,,0.0,0.0,827.015,0.0,0.0,10588.831703888884,9669.92614833333,9878.47037037037,0.0,0.0,91.8905555555556,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,36,2025-03-20 06:00:00,2025-03-20 06:10:00,0.9368,4905.1198,153.4202,4927.8193,144.6043,797.2025,0.0,797.2025,base,base,28,,0.0,0.0,791.9499333333334,0.0,0.0,9669.92614833333,8789.98177796296,8992.689814814816,0.0,0.0,87.99443703703709,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,37,2025-03-20 06:10:00,2025-03-20 06:20:00,0.8758,4660.8239,401.044,4816.9758,383.3165,738.9432166666667,0.0,738.9432166666667,base,base,28,,0.0,0.0,709.9633166666667,0.0,0.0,8789.98177796296,8001.13364833333,8171.641796296297,0.0,0.0,78.88481296296301,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,38,2025-03-20 06:20:00,2025-03-20 06:30:00,0.8759,4703.75,675.525,4945.2,669.975,712.5374999999999,0.0,712.5374999999999,base,base,28,,0.0,0.0,671.3708333333333,0.0,0.0,8001.13364833333,7255.166055740738,7379.933462962964,0.0,0.0,74.59675925925929,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,39,2025-03-20 06:30:00,2025-03-20 06:40:00,0.8601,4726.9008,952.6316,4841.0708,986.6364,642.4057333333334,0.0,642.4057333333334,base,base,28,,0.0,0.0,629.0448666666666,0.0,0.0,7255.166055740738,6556.227314999997,6666.149314814816,0.0,0.0,69.8938740740741,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,40,2025-03-20 06:40:00,2025-03-20 06:50:00,0.8442,4819.4733,1302.5378,4756.7742,1316.594,573.3633666666666,0.0,573.3633666666666,base,base,28,,0.0,0.0,586.1559166666666,0.0,0.0,6556.227314999997,5904.942963148145,6029.078907407408,0.0,0.0,65.12843518518521,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,41,2025-03-20 06:50:00,2025-03-20 07:00:00,0.8334,4880.33,1693.2375,4785.54,1643.8875,523.60875,0.0,523.60875,base,base,28,,212.8069999999988,0.0,318.37508333333443,0.0,0.0,5904.942963148145,5551.192870555551,5683.743629629629,177.353353799999,0.0,35.3750092592594,177.353353799999,0.0,177.353353799999,0.0
A_base,2025-03-20,2025-03-20,42,2025-03-20 07:00:00,2025-03-20 07:10:00,0.8092,4689.3761,2009.9231,4770.8891,1956.0234,469.14428333333336,0.0,469.14428333333336,base,base,28,,469.14428333333336,22.56878333333333,0.0,0.0,0.0,5551.192870555551,5571.504775555551,5683.743629629629,379.63155407333335,0.0,2.2568783333333324,379.63155407333335,0.0,379.63155407333335,0.0
A_base,2025-03-20,2025-03-20,43,2025-03-20 07:10:00,2025-03-20 07:20:00,0.7972,4713.3646,2305.9149,4933.7109,2250.2085,447.2504,0.0,447.2504,base,base,28,,447.2504,46.00878333333338,0.0,0.0,0.0,5571.504775555551,5612.912680555551,5683.743629629629,356.54801888,0.0,4.600878333333338,356.54801888000003,0.0,356.54801888000003,0.0
A_base,2025-03-20,2025-03-20,44,2025-03-20 07:20:00,2025-03-20 07:30:00,0.7644,4827.2,2609.7375,5017.07,2498.925,419.6908333333332,0.0,419.6908333333332,base,base,28,,419.6908333333332,50.11374999999998,0.0,0.0,0.0,5612.912680555551,5658.015055555551,5683.743629629629,320.81167299999987,0.0,5.0113749999999975,320.81167299999987,0.0,320.81167299999987,0.0
A_base,2025-03-20,2025-03-20,45,2025-03-20 07:30:00,2025-03-20 07:40:00,0.6899,4578.156,2894.0148,4678.8593,2691.9663,331.1488333333333,0.0,331.1488333333333,base,base,28,,331.1488333333333,50.458633333333296,0.0,0.0,0.0,5658.015055555551,5703.427825555551,5683.743629629629,228.45958011666664,0.0,5.045863333333329,228.45958011666664,0.0,228.45958011666664,0.0
A_base,2025-03-20,2025-03-20,46,2025-03-20 07:40:00,2025-03-20 07:50:00,0.86,5187.0368,3179.5684,5430.5741,2986.3327,407.37356666666665,0.0,407.37356666666665,base,base,28,,0.0,0.0,334.5780666666666,0.0,0.0,5703.427825555551,5331.674418148144,5231.106333333333,0.0,0.0,37.17534074074075,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,47,2025-03-20 07:50:00,2025-03-20 08:00:00,1.1617,6405.59,3476.5125,6755.97,3339.9375,569.33875,0.0,569.33875,base,base,28,,0.0,0.0,488.17958333333337,0.0,0.0,5331.674418148144,4789.252658888884,4598.507722222222,0.0,0.0,54.242175925925956,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,48,2025-03-20 08:00:00,2025-03-20 08:10:00,1.1683,6658.0486,3761.2255,6545.8122,3552.9582,498.809,0.0,498.809,base,base,28,,0.0,0.0,482.80385,0.0,0.0,4789.252658888884,4252.803936666662,4044.2755,0.0,0.0,53.64487222222225,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,49,2025-03-20 08:10:00,2025-03-20 08:20:00,1.0956,6606.6001,3976.3717,6234.5498,3752.2552,413.7157666666666,0.0,413.7157666666666,base,base,28,,0.0,0.0,438.3713999999999,0.0,0.0,4252.803936666662,3765.724603333329,3584.5913148148147,0.0,0.0,48.707933333333344,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,50,2025-03-20 08:20:00,2025-03-20 08:30:00,1.0849,6687.27,4220.325,6481.09,3987.0,415.6816666666667,0.0,415.6816666666667,base,base,28,,0.0,0.0,411.1575000000001,0.0,0.0,3765.724603333329,3308.882936666662,3122.722796296296,0.0,0.0,45.6841666666667,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,51,2025-03-20 08:30:00,2025-03-20 08:40:00,1.061,6649.776,4653.7429,6510.8474,4178.399,388.7413999999999,0.0,388.7413999999999,base,base,28,,0.0,0.0,332.67218333333324,0.0,0.0,3308.882936666662,2939.247177407403,2690.787907407407,0.0,0.0,36.96357592592593,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,52,2025-03-20 08:40:00,2025-03-20 08:50:00,1.043,6705.5335,5037.5027,6551.7773,4381.418,361.72655,0.0,361.72655,base,base,28,,0.0,0.0,278.0051333333332,0.0,0.0,2939.247177407403,2630.3525848148106,2288.8695185185184,0.0,0.0,30.88945925925926,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,53,2025-03-20 08:50:00,2025-03-20 09:00:00,1.036,6757.81,5180.8875,6666.06,4631.2125,339.1412500000001,0.0,339.1412500000001,base,base,28,,0.0,0.0,262.82041666666674,0.0,0.0,2630.3525848148106,2338.3298996296253,1912.045907407407,0.0,0.0,29.20226851851854,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,54,2025-03-20 09:00:00,2025-03-20 09:10:00,1.0147,6494.2004,5166.4978,6601.3223,4933.6498,277.9454166666666,0.0,277.9454166666666,base,base,28,,0.0,0.0,221.2837666666666,0.0,0.0,2338.3298996296253,2092.4590477777733,1603.2176666666664,0.0,0.0,24.587085185185188,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,55,2025-03-20 09:10:00,2025-03-20 09:20:00,0.9922,6436.4392,5533.329,6573.4361,5388.1737,197.54373333333325,0.0,197.54373333333325,base,base,28,,0.0,0.0,150.51836666666668,0.0,0.0,2092.4590477777733,1925.216418148144,1383.7246296296296,0.0,0.0,16.72426296296297,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,56,2025-03-20 09:20:00,2025-03-20 09:30:00,0.97,6570.85,6107.7375,6614.79,5904.4875,118.38374999999996,0.0,118.38374999999996,base,base,28,,0.0,0.0,77.1854166666667,0.0,0.0,1925.216418148144,1839.4548440740696,1252.1871296296297,0.0,0.0,8.576157407407415,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,57,2025-03-20 09:30:00,2025-03-20 09:40:00,0.9422,6399.3635,6182.795,6548.6468,6266.8363,46.96841666666675,0.0,46.96841666666675,base,base,28,,0.0,0.0,36.09475000000005,0.0,0.0,1839.4548440740696,1799.3495662962916,1200.0,0.0,0.0,4.010527777777785,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,58,2025-03-20 09:40:00,2025-03-20 09:50:00,0.9569,6445.9301,6198.386,6569.7745,6602.2852,-5.418449999999969,0.0,-5.418449999999969,base,base,28,,0.0,0.0,41.25734999999986,0.0,0.0,1799.3495662962916,1753.508066296292,1204.876605,0.0,0.0,4.584149999999987,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,59,2025-03-20 09:50:00,2025-03-20 10:00:00,0.9977,6697.43,6426.1875,6666.81,6891.525,-37.45249999999987,0.0,-37.45249999999987,base,base,28,,0.0,0.0,45.20708333333338,0.0,0.0,1753.508066296292,1703.2779737036992,1238.583855,0.0,0.0,5.023009259259267,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,60,2025-03-20 10:00:00,2025-03-20 10:10:00,0.9919,6577.9956,6675.2481,6615.2017,6963.2464,-58.00745000000006,0.0,-58.00745000000006,base,base,28,,0.0,16.20874999999993,0.0,0.0,0.0,1703.2779737036992,1717.8658487036992,1290.79056,0.0,0.0,1.6208749999999927,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,61,2025-03-20 10:10:00,2025-03-20 10:20:00,0.9588,6445.2772,6774.004,6539.3464,6970.7827,-71.9060499999999,0.0,-71.9060499999999,base,base,28,,0.0,54.78779999999991,0.0,0.0,0.0,1717.8658487036992,1767.174868703699,1355.5060049999995,0.0,0.0,5.47877999999999,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,62,2025-03-20 10:20:00,2025-03-20 10:30:00,0.9549,6473.61,6879.075,6477.96,7035.9375,-92.99625,0.0,-92.99625,base,base,28,,0.0,67.57750000000001,0.0,0.0,0.0,1767.174868703699,1827.9946187036992,1439.2026299999998,0.0,0.0,6.75775,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,63,2025-03-20 10:30:00,2025-03-20 10:40:00,0.9839,6454.2353,7268.5137,6366.0057,7192.6555,-137.77496666666667,0.0,-137.77496666666667,base,base,28,,0.0,135.7130666666667,0.0,0.0,0.0,1827.9946187036992,1950.1363787036992,1563.2000999999998,0.0,0.0,13.571306666666667,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,64,2025-03-20 10:40:00,2025-03-20 10:50:00,0.799,6352.336,7455.3554,6413.9505,7566.2113,-192.04346666666663,0.0,-192.04346666666663,base,base,28,,0.0,183.83656666666667,0.0,0.0,0.0,1950.1363787036992,2115.5892887037,1736.03922,0.0,0.0,18.383656666666663,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,65,2025-03-20 10:50:00,2025-03-20 11:00:00,0.5025,6279.9,7263.0,6574.38,7889.7,-219.21999999999997,0.0,-219.21999999999997,base,base,28,,0.0,163.85000000000005,0.0,0.0,0.0,2115.5892887037,2263.0542887036995,1933.33722,0.0,0.0,16.385,0.0,0.0,0.0,0.0
A_base,2025-03-20,2025-03-20,66,2025-03-20 11:00:00,2025-03-20 11:10:00,0.4662,6362.0436,7021.6679,6549.5232,7767.7134,-203.0317,0.0,-203.0317,base,base,28,,630.3016333333333,740.2390166666667,0.0,0.0,0.0,2263.0542887036995,2929.2694037036995,2683.33722,293.84662146,0.0,74.02390166666665,293.84662146,0.0,293.84662146,0.0
A_base,2025-03-20,2025-03-20,67,2025-03-20 11:10:00,2025-03-20 11:20:00,0.5007,6393.8373,7052.8842,6360.3078,7910.4133,-258.3509166666668,0.0,-258.3509166666668,base,base,28,,321.504450000005,431.34560000000505,0.0,0.0,0.0,2929.2694037036995,3317.480443703704,3205.2070500000045,160.97727811500252,0.0,43.1345600000005,160.97727811500252,0.0,160.97727811500252,0.0
A_base,2025-03-20,2025-03-20,68,2025-03-20 11:20:00,2025-03-20 11:30:00,0.4827,6360.1,7317.5625,6232.56,8273.025,-340.0774999999999,0.0,-340.0774999999999,base,base,28,,493.2558333333334,652.8329166666666,0.0,0.0,0.0,3317.480443703704,3905.030068703704,3955.207050000005,238.09459075000004,0.0,65.28329166666664,238.09459075000004,0.0,238.09459075000004,0.0
A_base,2025-03-20,2025-03-20,69,2025-03-20 11:30:00,2025-03-20 11:40:00,0.4785,6424.0276,7505.6333,6357.7494,8103.1089,-290.8932500000001,0.0,-290.8932500000001,base,base,28,,542.4400833333332,722.7076999999998,0.0,0.0,0.0,3905.030068703704,4555.466998703704,4705.2070500000045,259.557579875,0.0,72.27076999999997,259.55757987499993,0.0,259.55757987499993,0.0
A_base,2025-03-20,2025-03-20,70,2025-03-20 11:40:00,2025-03-20 11:50:00,0.4662,6379.6216,7635.0323,6325.6393,7934.0714,-268.0720166666666,0.0,-268.0720166666666,base,base,28,,565.2613166666666,774.4964333333332,0.0,0.0,0.0,4555.466998703704,5252.513788703704,5455.2070500000045,263.52482583,0.0,77.44964333333331,263.52482583,0.0,263.52482583,0.0
A_base,2025-03-20,2025-03-20,71,2025-03-20 11:50:00,2025-03-20 12:00:00,0.4432,6168.32,7818.45,6078.6,8015.4375,-322.8062499999999,0.0,-322.8062499999999,base,base,28,,510.5270833333333,785.5487499999999,0.0,0.0,0.0,5252.513788703704,5959.507663703705,6205.2070500000045,226.26560333333333,0.0,78.55487499999998,226.2656033333333,0.0,226.2656033333333,0.0
