group,date,update_hour,published_at,remaining_intervals,state_at_update_kWh,old_ordinary_yuan,old_adjustment_yuan,old_predicted_emergency_yuan,old_predicted_total_yuan,new_ordinary_yuan,new_adjustment_yuan,new_predicted_emergency_yuan,new_predicted_total_yuan,delta_predicted_yuan,accepted,revision_kWh
Q43_S0,2025-02-04,12,2025-02-04 12:00,73,7006.801038345384,34144.39447441311,1656.0245521245358,85.61538624291853,35886.034412780566,32606.193865175548,2425.124856743315,0.0,35031.31872191886,-854.7156908617035,True,1980.5273430796499
Q43_S0,2025-02-04,18,2025-02-04 18:00,37,10754.505149147237,12590.27168435041,1.7339350000000069,268.19214577703934,12860.197765127448,12642.46447092319,27.83032828638979,0.0,12670.29479920958,-189.90296591786864,True,40.94536576748715
Q43_S0,2025-02-05,6,2025-02-05 06:00,109,10800.0,47298.901102925345,0.0,4316.696323466349,51615.597426391694,47854.97720208842,492.9723930450045,0.0,48347.949595133425,-3267.6478312582694,True,1086.294373776426
Q43_S0,2025-02-05,12,2025-02-05 12:00,73,6023.844608243415,33714.48918551435,160.32446562545798,0.0,33874.81365113981,32180.727276431946,821.2440322129614,0.0,33001.971308644905,-872.8423424949069,True,1738.0927037373986
Q43_S0,2025-02-05,18,2025-02-05 18:00,37,10743.631972766801,12200.69758457054,0.4515,332.31488615195707,12533.463970722498,12264.37034445289,32.287879941174346,0.0,12296.658224394063,-236.8057463284349,True,50.73122450987864
Q43_S0,2025-02-06,6,2025-02-06 06:00,109,10800.0,51981.67918849308,0.0,1.2417287496206975,51982.9209172427,47338.03911800817,2322.038330192038,0.0,49660.07744820021,-2322.843469042491,True,5095.495630243765
Q43_S0,2025-02-06,12,2025-02-06 12:00,73,6977.9168815603825,33487.3060908388,1962.0843733726826,0.0,35449.39046421148,31327.760322184637,3041.638962750176,0.0,34369.399284934814,-1079.9911792766652,True,2528.869298685893
Q43_S0,2025-02-06,18,2025-02-06 18:00,37,10656.29999422409,12152.810078573075,0.3268350000000055,865.7350547975503,13018.871968370626,12314.886441087609,81.36501625726704,0.0,12396.251457344875,-622.6205110257506,True,129.33000519831955
Q43_S0,2025-02-07,6,2025-02-07 06:00,109,10232.339703703703,9439.394462317745,0.0,1.784191433330549,9441.178653751076,8549.630565280473,445.2377759319691,0.0,8994.868341212443,-446.3103125386333,True,2150.0337140149068
Q43_S0,2025-02-07,12,2025-02-07 12:00,73,6405.369429074075,8549.630565280471,283.43617570526624,0.0,8833.066740985738,7549.178346412577,783.3064577258808,0.0,8332.484804138458,-500.5819368472803,True,2628.8337376228314
Q43_S0,2025-02-07,18,2025-02-07 18:00,37,10800.0,3705.314636932298,0.3403012500006799,0.0,3705.654938182299,3705.314636932298,0.3403012500006396,0.0,3705.654938182299,0.0,False,8.526512829121202e-13
Q43_S0,2025-02-08,6,2025-02-08 06:00,109,8553.101541939359,6898.41101584553,0.0,2548.580792267354,9446.991808112884,7277.795450952126,190.3973225532979,0.0,7468.192773505424,-1978.7990346074594,True,557.4504016411211
Q43_S0,2025-02-08,12,2025-02-08 12:00,73,6762.12350416158,7277.795450952125,190.3973225532979,0.0,7468.192773505423,7159.156818135555,131.0780061450126,0.0,7290.234824280567,-177.95794922485584,True,171.95952366977403
Q43_S0,2025-02-08,18,2025-02-08 18:00,37,10723.384243681217,3645.3750868929483,0.35255250000003563,294.60673698478985,3940.334376377738,3704.2964342899086,29.81322619847991,0.0,3734.1096604883883,-206.22471588934968,True,68.95418068690432
Q43_S0,2025-02-09,6,2025-02-09 06:00,109,10800.0,49129.20577433293,0.0,1070.0914685194336,50199.297242852364,47942.604370713845,748.8956280935117,2.0335733097454067e-11,48691.499998807376,-1507.7972440449885,True,1560.326176888826
Q43_S0,2025-02-09,12,2025-02-09 12:00,73,7477.393447071188,33402.76416883054,78.37801134425365,0.0,33481.14218017479,31991.92471170675,646.9798656914369,0.0,32638.904577398185,-842.2376027766077,True,1829.2105427997851
Q43_S0,2025-02-09,18,2025-02-09 18:00,37,10800.0,12558.075897109664,0.5805482022677844,0.0,12558.656445311932,12558.075897109664,0.5805482022679259,0.0,12558.656445311932,0.0,False,2.2737367544323206e-13
Q43_S0,2025-02-10,6,2025-02-10 06:00,109,10800.0,44098.3904922312,0.0,3.7144726666668384,44102.104964897866,37683.663482405485,3208.1063994461915,0.0,40891.76988185168,-3210.335083046186,True,7773.957747833427
Q43_S0,2025-02-10,12,2025-02-10 12:00,73,6265.389384740272,28573.22751802776,1804.1650643669125,12622.520131953159,42999.91271434783,30405.43395772315,910.4473592700024,0.0,31315.881316993153,-11684.03139735468,True,2187.767018598009
Q43_S0,2025-02-10,18,2025-02-10 18:00,37,10800.0,12760.201702827697,0.6155139429627369,0.0,12760.81721677066,12760.201702827693,0.615513942965241,3.013212790392572e-12,12760.817216770662,1.8189894035458565e-12,False,7.418066161335446e-12
Q43_S0,2025-02-11,6,2025-02-11 06:00,109,10800.0,44960.31356650512,0.0,344.4054630244048,45304.71902952953,40641.374890405925,2216.768379944074,0.0,42858.143270349996,-2446.5757591795336,True,5297.834504648575
Q43_S0,2025-02-11,12,2025-02-11 12:00,73,5686.915001724291,30598.263331273018,2102.4361389763753,0.0,32700.699470249394,30063.635815642083,2369.749896791842,0.0,32433.385712433927,-267.3137578154674,True,787.4480657914055
Q43_S0,2025-02-11,18,2025-02-11 18:00,37,10800.0,12733.423223319534,0.0,0.0,12733.423223319534,12733.423223319538,2.677438715181779e-12,0.0,12733.42322331954,5.4569682106375694e-12,False,6.821210263296962e-12
Q43_S0,2025-02-12,6,2025-02-12 06:00,109,10800.0,44411.96982062508,0.0,0.0,44411.96982062508,39307.78027694478,2552.09477184015,0.0,41859.87504878493,-2552.094771840151,True,6194.8229839265205
Q43_S0,2025-02-12,12,2025-02-12 12:00,73,5640.977605462289,30178.53320770763,1234.1730522541266,619.1589928642181,32031.865252825977,30256.62112467628,1195.1290937698022,0.0,31451.750218446083,-580.1150343798945,True,199.23986630618037
Q43_S0,2025-02-12,18,2025-02-12 18:00,37,10558.397931916876,12612.181155277836,0.5813486148349974,1398.042447066405,14010.804950959076,12883.28766791527,136.1346049335532,0.0,13019.422272848824,-991.3826781102525,True,217.44186127481265
Q43_S0,2025-02-13,6,2025-02-13 06:00,109,10793.44709590943,39735.367332520516,0.0,21.14092471410079,39756.508257234615,36123.81930014439,1809.332850459351,3.0054252420086414e-12,37933.15215060374,-1823.3561066308757,True,4777.765173351511
Q43_S0,2025-02-13,12,2025-02-13 12:00,73,6044.982424821546,28260.207555198926,746.432850669502,7683.003048557201,36689.643454425626,29290.239602975096,428.5998727934179,3.0054252420086414e-12,29718.839475768516,-6970.80397865711,True,1358.8127874284323
Q43_S0,2025-02-13,18,2025-02-13 18:00,37,10800.0,12752.63661210933,0.40702473588400395,3.0054252420086414e-12,12753.043636845217,12752.63661210933,0.40702473588414406,3.0054252420086414e-12,12753.043636845217,0.0,False,2.2737367544323206e-13
Q43_S0,2025-02-14,6,2025-02-14 06:00,109,9089.879298227463,6773.312299895807,0.0,2853.940001750216,9627.252301646024,6979.527353543356,264.9062832135623,0.0,7244.4336367569185,-2382.818664889105,True,1119.4484089358218
Q43_S0,2025-02-14,12,2025-02-14 12:00,73,6870.021053227462,6979.527353543357,264.9062832135623,177.8923088820024,7422.325945638921,6979.6557827230445,264.97049780340575,0.0,7244.6262805264505,-177.69966511247094,True,90.2373860999891
Q43_S0,2025-02-14,18,2025-02-14 18:00,37,10442.572883107661,3781.457765880654,0.42868071158701937,460.64796517870485,4242.534411770946,3873.587358916396,46.493477229458136,0.0,3920.0808361458544,-322.45357562509116,True,91.744267113864
Q43_S0,2025-02-15,6,2025-02-15 06:00,109,7221.758552477249,7551.851225003654,0.0,491.05517707155707,8042.906402075211,6715.388285457489,484.9081887271819,1.1472138794488275e-12,7200.296474184672,-842.6099278905394,True,2158.1640088982685
Q43_S0,2025-02-15,12,2025-02-15 12:00,73,6129.266763837597,6648.711566503389,364.3841017235376,1137.4478674305178,8150.543535657444,6800.6264524097605,288.4266587703524,1.1472138794488275e-12,7089.053111180114,-1061.4904244773306,True,225.438086895354
Q43_S0,2025-02-15,18,2025-02-15 18:00,37,10246.040077838561,3896.247930604069,0.43840164182374886,351.3289443290006,4248.0152765748935,3966.5137194698696,35.57129607472381,0.0,4002.0850155445933,-245.93026103030024,True,69.63213642433863
Q43_S0,2025-02-16,6,2025-02-16 06:00,109,10800.0,44573.84607568826,0.0,0.0,44573.84607568826,38452.18734803749,3060.829363825383,9.152358870778698e-13,41513.016711862874,-3060.829363825389,True,7386.723587736913
Q43_S0,2025-02-16,12,2025-02-16 12:00,73,5370.736079013413,28419.743808629737,2087.195098934505,44.95824060417431,30551.897148168417,28377.957884536918,2108.0880609809133,8.353708835784346e-12,30486.04594551784,-65.85120265057776,True,357.22928600188226
Q43_S0,2025-02-16,18,2025-02-16 18:00,37,10006.620787915665,12120.995602088808,0.3006716254148378,4769.795823051021,16891.092096765242,13017.505852762728,448.5557969623758,1.2639702617889271e-11,13466.061649725116,-3425.030447040126,True,714.0412908759038
Q43_S0,2025-02-17,6,2025-02-17 06:00,109,10800.0,43108.90301073655,0.0,858.1153379279658,43967.01834866451,37013.7124109602,3163.4366043931964,7.416360858769622e-13,40177.149015353396,-3789.869333311115,True,8184.092023462901
Q43_S0,2025-02-17,12,2025-02-17 12:00,73,6548.361796445027,28977.21271875892,1494.1133908591114,7.416360858769622e-13,30471.326109618032,27231.188049768956,2251.2844208490683,7.416360858769622e-13,29482.472470618024,-988.8536390000081,True,2265.9410337623603
Q43_S0,2025-02-17,18,2025-02-17 18:00,37,10547.11559675005,12450.476845607087,0.5822905965615951,1484.72226414094,13935.78140034459,12739.54647811807,145.1171068520538,7.416360858769622e-13,12884.663584970125,-1051.117815374464,True,227.59596292495428
Q43_S0,2025-02-18,6,2025-02-18 06:00,109,10800.0,36452.835178985326,0.0,5121.818361737653,41574.65354072298,37022.3171432379,286.3345307957995,4.5542947191279384e-12,37308.6516740337,-4266.001866689279,True,974.3091037232813
Q43_S0,2025-02-18,12,2025-02-18 12:00,73,7402.069220796802,27982.846582568192,127.78385744652265,57.415635692260864,28168.046075706974,27224.30689962621,260.272756509743,2.632930318213766e-11,27484.579656135982,-683.466419570992,True,1186.6568369219558
Q43_S0,2025-02-18,18,2025-02-18 18:00,37,10402.059821984576,12508.47744160236,0.7967743347583572,2369.853142135248,14879.127358072366,12961.138373496684,227.1272402819208,0.0,13188.265613778605,-1690.8617442937611,True,358.1461602138815
Q43_S0,2025-02-19,6,2025-02-19 06:00,109,10633.114783700361,36394.65173863448,0.0,264.2507328451965,36658.902471479676,35670.49392949951,401.61724320043925,0.0,36072.11117269995,-586.7912987797245,True,1004.631066697622
Q43_S0,2025-02-19,12,2025-02-19 12:00,73,5451.229065627272,27874.12301527431,205.8271368014538,8104.626643942439,36184.5767960182,29044.77789303406,464.9137596740302,6.5734298004827e-12,29509.691652708098,-6674.885143310101,True,1474.458931934747
Q43_S0,2025-02-19,18,2025-02-19 18:00,37,10788.298316055234,12528.241675957219,0.8993985406777747,67.65972165283013,12596.800796150726,12541.421867668407,7.489494396271393,0.0,12548.911362064679,-47.88943408604791,True,10.531515550289441
Q43_S0,2025-02-20,6,2025-02-20 06:00,109,10800.0,39295.670520619664,0.0,5812.786485277127,45108.457005896795,37770.73734468761,1562.2990974546187,3.5712446333491244e-12,39333.03644214223,-5775.420563754567,True,3931.503785998947
Q43_S0,2025-02-20,12,2025-02-20 12:00,73,5865.935999905426,29052.16122740206,740.5288341147941,0.0,29792.690061516852,27704.651613160364,802.0085963947115,0.0,28506.660209555077,-1286.0298519617754,True,1744.2583101071916
Q43_S0,2025-02-20,18,2025-02-20 18:00,37,10743.418889264365,12523.14232889997,0.0,341.0058672370538,12864.148196137025,12587.142354875261,32.000012987645626,0.0,12619.142367862907,-245.00582827411745,True,50.922999662071334
Q43_S0,2025-02-21,6,2025-02-21 06:00,109,7535.0768296691185,6181.852504058931,0.0,145.8616927731413,6327.714196832072,6179.436904080357,21.306355066349735,4.619323590304703e-12,6200.743259146711,-126.9709376853607,True,66.12763150444056
Q43_S0,2025-02-21,12,2025-02-21 12:00,73,7628.253553187637,6179.436904080358,21.306355066349735,631.9961583823807,6832.739417529088,6262.521104576711,41.62490227253193,4.619323590304703e-12,6304.146006849248,-528.5934106798404,True,124.43318731686998
Q43_S0,2025-02-21,18,2025-02-21 18:00,37,10336.281601085888,3845.0206015962367,0.6453010068212971,357.90810345763396,4203.574006060692,3916.6022222877637,36.43611135258472,0.0,3953.0383336403484,-250.53567242034387,True,70.46822277173345
Q43_S0,2025-02-22,6,2025-02-22 06:00,109,6724.366809367987,6698.208122125834,0.0,2372.286003391816,9070.494125517649,6948.968678895073,185.55628874378715,0.0,7134.52496763886,-1935.9691578787888,True,582.3021522644461
Q43_S0,2025-02-22,12,2025-02-22 12:00,73,6639.279196731023,6845.922753366713,134.03332597960699,0.0,6979.95607934632,6623.055651511733,62.55769111420071,0.0,6685.613342625934,-294.3427367203858,True,347.64077841941526
Q43_S0,2025-02-22,18,2025-02-22 18:00,37,10206.51944295319,3976.519527862798,0.0,660.660111125892,4637.1796389886895,4108.651550087977,66.0660111125892,0.0,4174.717561200566,-462.4620777881237,True,129.38897593534898
Q43_S0,2025-02-23,6,2025-02-23 06:00,109,10655.33308489656,37451.68330304431,0.0,4560.329414626422,42012.01271767073,37579.78669555627,726.7921762254819,1.8822277070285055e-13,38306.578871781756,-3705.433845888976,True,1690.722785355931
Q43_S0,2025-02-23,12,2025-02-23 12:00,73,5802.853298579797,29463.44135465831,387.7495214809592,0.0,29851.19087613927,27364.767176065034,1311.0139568219297,0.0,28675.781132886965,-1175.409743252305,True,2501.502218336913
Q43_S0,2025-02-23,18,2025-02-23 18:00,37,10739.125929125285,12255.838085269725,0.0,361.8933076466367,12617.731392916361,12324.858324308892,34.51011951958495,0.0,12359.368443828478,-258.36294908788295,True,54.786663787243924
Q43_S0,2025-02-24,6,2025-02-24 06:00,109,10800.0,35514.411880073596,0.0,4595.514009388051,40109.92588946165,35800.873110456676,280.70075362520294,3.0840965337119997e-12,36081.57386408188,-4028.3520253797687,True,1023.7810940323908
Q43_S0,2025-02-24,12,2025-02-24 12:00,73,6956.925413240109,28696.637473232164,264.2829475614555,3.0840965337119997e-12,28960.920420793624,26939.735641872467,718.8024944245597,3.0840965337119997e-12,27658.53813629703,-1302.3822844965944,True,2420.633880080737
Q43_S0,2025-02-24,18,2025-02-24 18:00,37,10659.762132659424,12615.796568517208,0.0,855.9838946734143,13471.780463190622,12775.38165203609,79.79254175944118,3.0840965337119997e-12,12855.174193795536,-616.6062693950862,True,126.21408060651879
Q43_S0,2025-02-25,6,2025-02-25 06:00,109,10748.838010026258,36404.05517035315,0.0,2081.5341198130914,38485.589290166245,34018.61399803146,1491.7896070114753,1.4769483414056594e-12,35510.40360504294,-2975.1856851233024,True,3439.3807767286244
Q43_S0,2025-02-25,12,2025-02-25 12:00,73,6667.008190416403,28186.805363262807,179.23406883619597,0.0,28366.039432099,25738.367720137194,1124.7664433318291,0.0,26863.13416346902,-1502.9052686299801,True,3503.3799811312347
Q43_S0,2025-02-25,18,2025-02-25 18:00,37,10800.0,12581.159447659355,0.47122147994608826,0.0,12581.6306691393,12581.159447659356,0.47122147994816266,0.0,12581.630669139304,3.637978807091713e-12,False,5.9117155615240335e-12
Q43_S0,2025-02-26,6,2025-02-26 06:00,109,10800.0,31450.473451617116,0.0,7642.838360753283,39093.3118123704,32437.489785252583,510.779509611766,4.564299160847441e-12,32948.26929486435,-6145.0425175060445,True,1460.4593775271674
Q43_S0,2025-02-26,12,2025-02-26 12:00,73,5857.339733007341,26941.291005571446,384.1676696737791,8006.818856676469,35332.277531921696,28033.349943619087,930.1971386976006,0.0,28963.547082316687,-6368.730449605009,True,1426.796407396088
Q43_S0,2025-02-26,18,2025-02-26 18:00,37,10769.88948870222,12450.433221720192,0.5401652937905495,174.7779683535267,12625.751355367509,12484.659839912378,17.653474389883954,0.0,12502.313314302262,-123.43804106524658,True,27.099460168002224
Q43_S0,2025-02-27,6,2025-02-27 06:00,109,10800.0,31866.003936562705,0.0,4047.95896486552,35913.962901428225,31939.20657504128,533.7685236219401,0.0,32472.97509866322,-3440.9878027650047,True,1646.2062522777633
Q43_S0,2025-02-27,12,2025-02-27 12:00,73,6038.576717218457,25556.550085614745,355.64051326196136,2410.4686901161735,28322.65928899288,25822.206305083626,329.41536800516667,0.0,26151.621673088794,-2171.037615904086,True,431.24336829933475
Q43_S0,2025-02-27,18,2025-02-27 18:00,37,10774.357013543455,12268.805049774897,0.33049594085421075,154.3964214548546,12423.531967170606,12297.77803445269,14.816988279750268,0.0,12312.59502273244,-110.93694443816639,True,23.078687810890642
Q43_S0,2025-02-28,6,2025-02-28 06:00,109,6573.522933132757,6273.952202075513,0.0,669.9151065311669,6943.86730860668,6121.544958190196,170.46031785809654,7.685230229981245e-12,6292.0052760483,-651.8620325583797,True,511.3064813139518
Q43_S0,2025-02-28,12,2025-02-28 12:00,73,8643.72959937399,6027.2882622747575,123.3319699003776,1373.1781002625905,7523.798332437726,6208.153718137318,32.89924196909749,0.0,6241.052960106415,-1282.7453723313101,True,279.71822075971863
Q43_S0,2025-02-28,18,2025-02-28 18:00,37,10449.284703193733,3849.137746292932,0.719759145711254,0.0,3849.8575054386433,3820.795322713885,14.89097093523475,9.280043400394789e-14,3835.6862936491198,-14.171211789523568,True,32.55130765940851
Q43_S0,2025-03-01,6,2025-03-01 06:00,109,7775.336240263156,7397.587884213366,0.0,6.418261791657411,7404.006146005024,6513.928535617921,442.77256654077803,0.0,6956.701102158699,-447.30504384632513,True,2682.566505498044
Q43_S0,2025-03-01,12,2025-03-01 12:00,73,8294.748019892786,6513.9285356179225,383.9765237446386,33.4165827833332,6931.321642145895,6509.756733525792,385.1195325476474,0.0,6894.876266073439,-36.445376072455474,True,70.53394550083561
Q43_S0,2025-03-01,18,2025-03-01 18:00,37,10468.40580099442,4009.0203471662317,0.06895806247355465,0.0,4009.089305228705,3989.257733442597,9.950264924290686,0.0,3999.2079983668878,-9.881306861817393,True,23.571819803953076
Q43_S0,2025-03-02,6,2025-03-02 06:00,109,10800.0,37748.9960677988,0.0,6639.585702075426,44388.581769874225,38525.83191115678,711.662352457349,1.4323404684546404e-12,39237.494263614135,-5151.08750626009,True,1759.2801706549753
Q43_S0,2025-03-02,12,2025-03-02 12:00,73,7429.327812258141,30633.382653212742,186.68227541395916,1.4323404684546404e-12,30820.064928626703,28964.806384009433,970.8502899660489,1.4323404684546404e-12,29935.65667397548,-884.4082546512218,True,2277.7893726225693
Q43_S0,2025-03-02,18,2025-03-02 18:00,37,10693.723926820216,11705.32662929886,0.07947134085063441,602.5375106964477,12307.943611336157,11823.318576785987,59.075445084413566,0.0,11882.394021870401,-425.54958946575607,True,95.64846586180761
Q43_S0,2025-03-03,6,2025-03-03 06:00,109,10669.589028326207,39958.652568015175,0.0,6815.767070374604,46774.41963838978,36364.38914893112,2791.88581350233,0.0,39156.274962433454,-7618.144675956326,True,6970.990032102522
Q43_S0,2025-03-03,12,2025-03-03 12:00,73,6178.882144457746,28105.1539274739,1708.6636681778436,1500.5623804785416,31314.379976130287,28245.008567664907,1507.0341070550398,0.0,29752.042674719945,-1562.3373014103418,True,556.5175857406957
Q43_S0,2025-03-03,18,2025-03-03 18:00,37,10594.24652556479,12243.998473200445,0.0,1217.6387740338387,13461.637247234285,12476.211844448026,116.10668562378932,0.0,12592.318530071814,-869.3187171624704,True,185.1781269916895
Q43_S0,2025-03-04,6,2025-03-04 06:00,109,10499.840180766274,32921.58075863495,0.0,10739.029644764407,43660.610403399354,34550.283568336876,820.536399078421,0.0,35370.8199674153,-8289.790435984054,True,2082.85035083416
Q43_S0,2025-03-04,12,2025-03-04 12:00,73,6849.8860430906625,26638.65980127185,173.34254454418237,0.0,26812.002345816032,26067.852575292378,112.0610684455554,1.0236476555292029e-11,26179.913643737942,-632.0887020780901,True,904.629757860904
Q43_S0,2025-03-04,18,2025-03-04 18:00,37,10526.41004324147,12371.927502391307,0.0,1583.6344262032299,13955.561928594536,12681.981528586613,155.02701309765303,0.0,12837.008541684267,-1118.5533869102692,True,246.23096108267634
Q43_S0,2025-03-05,6,2025-03-05 06:00,109,10773.949916082449,35278.75553336307,0.0,1778.3502286824482,37057.105762045525,33072.33114910538,1367.4433346699354,7.563016879430506e-13,34439.77448377532,-2617.331278270205,True,3687.258993363568
Q43_S0,2025-03-05,12,2025-03-05 12:00,73,7054.291875560151,27438.772065236048,867.3962723828447,7.563016879430506e-13,28306.168337618892,25279.914510988994,1715.664665535591,7.563016879430506e-13,26995.579176524585,-1310.5891610943072,True,3034.7138951145826
Q43_S0,2025-03-05,18,2025-03-05 18:00,37,10269.682416887592,12526.258516302854,0.0,3175.1439494897663,15701.40246579262,13131.456942150733,302.59921292394085,3.9905657445160615e-12,13434.056155074679,-2267.3463107179414,True,477.28582480117075
Q43_S0,2025-03-06,6,2025-03-06 06:00,109,10764.301435632075,31716.74326629655,0.0,2653.0634061455,34369.80667244205,31523.844510562445,574.5050143238161,0.0,32098.34952488626,-2271.4571475557896,True,1408.4279815701884
Q43_S0,2025-03-06,12,2025-03-06 12:00,73,6728.578810354184,26700.56064096385,306.02977498797475,1101.1638111800512,28107.754227131874,26535.162458878374,416.3153718509377,0.0,26951.477830729313,-1156.2763964025617,True,905.4861836187496
Q43_S0,2025-03-06,18,2025-03-06 18:00,37,10729.665199337182,12317.337126039594,0.0,425.19497044693543,12742.53209648653,12397.755123725434,40.20899884292004,0.0,12437.964122568354,-304.567973918176,True,63.301320596536584
Q43_S0,2025-03-07,6,2025-03-07 06:00,109,6358.012796720535,6624.439222978543,0.0,0.0,6624.439222978543,6079.58961486872,272.424804054911,0.0,6352.014418923631,-272.4248040549119,True,904.2320975798561
Q43_S0,2025-03-07,12,2025-03-07 12:00,73,10337.178737090906,6079.589614868719,272.424804054911,2.640032118053449,6354.654451041683,6062.17300885383,281.13310706235586,0.0,6343.306115916185,-11.348335125498124,True,51.48285285448892
Q43_S0,2025-03-07,18,2025-03-07 18:00,37,10459.860801372837,3786.1235573515155,6.059508450562135e-14,0.0,3786.1235573515155,3780.651912695465,2.735822328024958,0.0,3783.3877350234898,-2.7358223280257334,True,6.559152069107881
Q43_S0,2025-03-08,6,2025-03-08 06:00,109,4936.062374951809,5993.243690951136,0.0,1344.2370448261788,7337.480735777315,6228.732215647812,142.28643876672172,1.8754420239019962e-13,6371.0186544145345,-966.4620813627807,True,460.82173463302786
Q43_S0,2025-03-08,12,2025-03-08 12:00,73,9450.694787529323,5968.701514532751,12.27108820919191,583.8548709554215,6564.827473697364,6055.729067700126,32.3117692986814,0.0,6088.040836998807,-476.78663669855723,True,133.5929810605553
Q43_S0,2025-03-08,18,2025-03-08 18:00,37,10800.0,3610.3783275693568,0.5345404620934161,0.0,3610.91286803145,3610.3783275693586,0.5345404620951016,0.0,3610.912868031454,3.637978807091713e-12,False,5.098588218288569e-12
Q43_S0,2025-03-09,6,2025-03-09 06:00,109,10800.0,33622.15311006954,0.0,7.490825737477281e-13,33622.15311006954,28309.7321466508,2656.2104817093727,7.490825737477281e-13,30965.942628360175,-2656.2104817093677,True,7946.587984702301
Q43_S0,2025-03-09,12,2025-03-09 12:00,73,5830.470562145774,23862.06923407828,1760.8491939541068,9829.372683252906,35452.291111285296,24900.57560456786,1304.364186235678,7.490825737477281e-13,26204.93979080354,-9247.351320481757,True,2150.2108768746884
Q43_S0,2025-03-09,18,2025-03-09 18:00,37,10800.0,12475.576906450462,0.5956308006183453,7.490825737477281e-13,12476.172537251081,12475.576906450466,0.5956308006204514,0.0,12476.172537251086,5.4569682106375694e-12,False,5.002220859751105e-12
Q43_S0,2025-03-10,6,2025-03-10 06:00,109,10800.0,32951.16325204705,0.0,5112.23496409765,38063.398216144706,33745.70809840533,424.56767929676954,0.0,34170.2757777021,-3893.1224384426023,True,1039.9897899627476
Q43_S0,2025-03-10,12,2025-03-10 12:00,73,6372.930793429393,27375.19014603764,45.29274349549911,1328.6525343080539,28749.13542384119,27421.279605450087,140.68044358396727,0.0,27561.960049034053,-1187.1753748071387,True,451.526577871166
Q43_S0,2025-03-10,18,2025-03-10 18:00,37,10800.0,12871.265202193916,0.7231101294790743,0.0,12871.988312323394,12871.265202193914,0.7231101294808988,0.0,12871.988312323394,0.0,False,4.462208380573429e-12
Q43_S0,2025-03-11,6,2025-03-11 06:00,109,10800.0,26904.73774553468,0.0,48105.47833327868,75010.21607881336,32818.96337174419,2957.301879810562,0.0,35776.26525155475,-39233.95082725861,True,8718.111903564073
Q43_S0,2025-03-11,12,2025-03-11 12:00,73,6708.1489263779495,28515.05669640572,1508.3690528300108,0.0,30023.425749235732,26219.98424377046,360.83282651237903,0.0,26580.81707028284,-3442.6086789528927,True,2937.2035260696925
Q43_S0,2025-03-11,18,2025-03-11 18:00,37,10800.0,12686.795223650544,0.09453335290125275,0.0,12686.889757003446,12686.795223650546,0.0945333529030685,0.0,12686.88975700345,3.637978807091713e-12,False,5.343281372915953e-12
