strategy_id,date,slot,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,load_kW,pv_kW,net_actual_kWh,residual_kWh,residual_available_at,valid
G3_joint_gate,2025-01-01,30,,,,4208.2208,0.0021,701.3697833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,31,,,,4302.1233,0.0,717.02055,,2025-01-02,0
G3_joint_gate,2025-01-01,32,,,,4456.59,0.0,742.765,,2025-01-02,0
G3_joint_gate,2025-01-01,33,,,,4148.637,0.0299,691.4345166666665,,2025-01-02,0
G3_joint_gate,2025-01-01,34,,,,4498.1333,0.0,749.6888833333334,,2025-01-02,0
G3_joint_gate,2025-01-01,35,,,,5369.38,0.0,894.8966666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,36,,,,5440.8991,0.4169,906.7470333333332,,2025-01-02,0
G3_joint_gate,2025-01-01,37,,,,5316.893,0.0,886.1488333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,38,,,,5399.82,0.0,899.9699999999999,,2025-01-02,0
G3_joint_gate,2025-01-01,39,,,,5447.4007,5.8062,906.9324166666667,,2025-01-02,0
G3_joint_gate,2025-01-01,40,,,,5444.401,0.0,907.4001666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,41,,,,5433.63,3.075,905.0925,,2025-01-02,0
G3_joint_gate,2025-01-01,42,,,,5449.2818,175.7953,878.9144166666666,,2025-01-02,0
G3_joint_gate,2025-01-01,43,,,,5510.0042,421.496,848.0847,,2025-01-02,0
G3_joint_gate,2025-01-01,44,,,,5476.0,677.1,799.8166666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,45,,,,5329.4215,950.8112,729.7683833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,46,,,,6084.1163,1255.5705,804.7576333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,47,,,,7316.0,1592.2875,953.9520833333332,,2025-01-02,0
G3_joint_gate,2025-01-01,48,,,,7469.4947,1937.5212,921.9955833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,49,,,,7225.691,2225.1261,833.4274833333332,,2025-01-02,0
G3_joint_gate,2025-01-01,50,,,,7216.13,2490.1125,787.6695833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,51,,,,7361.7004,2826.3146,755.8976333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,52,,,,7275.513,3122.1315,692.2302499999998,,2025-01-02,0
G3_joint_gate,2025-01-01,53,,,,7077.29,3350.9625,621.0545833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,54,,,,7221.8762,3601.7977,603.3464166666665,,2025-01-02,0
G3_joint_gate,2025-01-01,55,,,,7229.5513,3875.6352,558.9860166666666,,2025-01-02,0
G3_joint_gate,2025-01-01,56,,,,7099.33,4149.825,491.58416666666665,,2025-01-02,0
G3_joint_gate,2025-01-01,57,,,,7297.1521,4403.4802,482.27865,,2025-01-02,0
G3_joint_gate,2025-01-01,58,,,,7313.1756,4624.7505,448.0708499999999,,2025-01-02,0
G3_joint_gate,2025-01-01,59,,,,7099.46,4836.6375,377.13708333333335,,2025-01-02,0
G3_joint_gate,2025-01-01,60,,,,7125.5214,5080.7024,340.8031666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,61,,,,7096.3104,5338.7528,292.92626666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,62,,,,6986.17,5494.725,248.5741666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,63,,,,7098.9702,5437.9778,276.83206666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,64,,,,7193.993,5396.2126,299.6300666666667,,2025-01-02,0
G3_joint_gate,2025-01-01,65,,,,7135.18,5372.1,293.84666666666664,,2025-01-02,0
G3_joint_gate,2025-01-01,66,,,,7042.947,5182.9722,309.9958,,2025-01-02,0
G3_joint_gate,2025-01-01,67,,,,7069.1675,5131.5011,322.94439999999986,,2025-01-02,0
G3_joint_gate,2025-01-01,68,,,,7129.17,5294.775,305.7325000000001,,2025-01-02,0
G3_joint_gate,2025-01-01,69,,,,6971.0393,5434.7444,256.0491500000001,,2025-01-02,0
G3_joint_gate,2025-01-01,70,,,,6648.4937,5455.5011,198.8320999999999,,2025-01-02,0
G3_joint_gate,2025-01-01,71,,,,6471.29,5331.7125,189.92958333333337,,2025-01-02,0
G3_joint_gate,2025-01-01,72,,,,6681.1855,5126.6533,259.0886999999999,,2025-01-02,0
G3_joint_gate,2025-01-01,73,,,,6585.2714,5118.4895,244.46364999999997,,2025-01-02,0
G3_joint_gate,2025-01-01,74,,,,6283.97,5302.575,163.5658333333334,,2025-01-02,0
G3_joint_gate,2025-01-01,75,,,,6547.9322,5399.7996,191.3554333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,76,,,,6747.6789,5377.6488,228.33835,,2025-01-02,0
G3_joint_gate,2025-01-01,77,,,,6682.36,5261.8125,236.7579166666666,,2025-01-02,0
G3_joint_gate,2025-01-01,78,,,,6790.9628,5097.6164,282.22440000000006,,2025-01-02,0
G3_joint_gate,2025-01-01,79,,,,6916.0165,5029.4534,314.42718333333323,,2025-01-02,0
G3_joint_gate,2025-01-01,80,,,,6834.78,5043.8625,298.4862499999999,,2025-01-02,0
G3_joint_gate,2025-01-01,81,,,,6546.5252,4973.5844,262.15680000000003,,2025-01-02,0
G3_joint_gate,2025-01-01,82,,,,6539.873,4769.7524,295.02009999999984,,2025-01-02,0
G3_joint_gate,2025-01-01,83,,,,6773.97,4478.625,382.5575,,2025-01-02,0
G3_joint_gate,2025-01-01,84,,,,6736.8117,4209.3909,421.23679999999996,,2025-01-02,0
G3_joint_gate,2025-01-01,85,,,,6623.3813,4060.4316,427.1582833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,86,,,,6548.98,3934.425,435.75916666666654,,2025-01-02,0
G3_joint_gate,2025-01-01,87,,,,6398.5627,3648.1229,458.4066333333334,,2025-01-02,0
G3_joint_gate,2025-01-01,88,,,,6196.5854,3431.0164,460.92816666666664,,2025-01-02,0
G3_joint_gate,2025-01-01,89,,,,6154.69,3327.3375,471.22541666666655,,2025-01-02,0
G3_joint_gate,2025-01-01,90,,,,6459.5818,3139.1175,553.4107166666666,,2025-01-02,0
G3_joint_gate,2025-01-01,91,,,,6622.8857,2860.4253,627.0767333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,92,,,,6493.61,2505.0,664.7683333333332,,2025-01-02,0
G3_joint_gate,2025-01-01,93,,,,6375.0516,2089.695,714.2260999999999,,2025-01-02,0
G3_joint_gate,2025-01-01,94,,,,6354.113,1762.1562,765.3261333333332,,2025-01-02,0
G3_joint_gate,2025-01-01,95,,,,6404.25,1525.8,813.0749999999999,,2025-01-02,0
G3_joint_gate,2025-01-01,96,,,,6444.972,1249.2025,865.9615833333332,,2025-01-02,0
G3_joint_gate,2025-01-01,97,,,,6399.4586,968.2219,905.2061166666665,,2025-01-02,0
G3_joint_gate,2025-01-01,98,,,,6292.15,706.6125,930.9229166666665,,2025-01-02,0
G3_joint_gate,2025-01-01,99,,,,6236.9153,440.4383,966.0794999999999,,2025-01-02,0
G3_joint_gate,2025-01-01,100,,,,6299.9437,180.885,1019.8431166666666,,2025-01-02,0
G3_joint_gate,2025-01-01,101,,,,6389.06,2.9625,1064.3495833333334,,2025-01-02,0
G3_joint_gate,2025-01-01,102,,,,6325.1833,0.0,1054.1972166666665,,2025-01-02,0
G3_joint_gate,2025-01-01,103,,,,6169.4734,5.9578,1027.2525999999998,,2025-01-02,0
G3_joint_gate,2025-01-01,104,,,,6191.99,0.0,1031.9983333333332,,2025-01-02,0
G3_joint_gate,2025-01-01,105,,,,6464.5067,0.0,1077.4177833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,106,,,,5764.0309,0.4277,960.6005333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,107,,,,4529.45,0.0,754.9083333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,108,,,,4490.5328,0.0,748.4221333333332,,2025-01-02,0
G3_joint_gate,2025-01-01,109,,,,4644.0206,0.0307,773.9983166666666,,2025-01-02,0
G3_joint_gate,2025-01-01,110,,,,4469.21,0.0,744.8683333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,111,,,,4470.465,0.0,745.0775,,2025-01-02,0
G3_joint_gate,2025-01-01,112,,,,4510.8756,0.0022,751.8122333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,113,,,,4486.17,0.0,747.6949999999999,,2025-01-02,0
G3_joint_gate,2025-01-01,114,,,,4471.7293,0.0,745.2882166666666,,2025-01-02,0
G3_joint_gate,2025-01-01,115,,,,4439.8235,0.0,739.9705833333334,,2025-01-02,0
G3_joint_gate,2025-01-01,116,,,,4387.19,0.0,731.1983333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,117,,,,4347.9765,0.0,724.66275,,2025-01-02,0
G3_joint_gate,2025-01-01,118,,,,4300.6345,0.0,716.7724166666667,,2025-01-02,0
G3_joint_gate,2025-01-01,119,,,,4315.99,0.0,719.3316666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,120,,,,4483.2744,0.0,747.2124,,2025-01-02,0
G3_joint_gate,2025-01-01,121,,,,4551.706,0.0,758.6176666666667,,2025-01-02,0
G3_joint_gate,2025-01-01,122,,,,4499.8,0.0,749.9666666666667,,2025-01-02,0
G3_joint_gate,2025-01-01,123,,,,4535.0935,0.0,755.8489166666666,,2025-01-02,0
G3_joint_gate,2025-01-01,124,,,,4528.916,0.0,754.8193333333334,,2025-01-02,0
G3_joint_gate,2025-01-01,125,,,,4483.51,0.0,747.2516666666667,,2025-01-02,0
G3_joint_gate,2025-01-01,126,,,,4548.2302,0.0,758.0383666666667,,2025-01-02,0
G3_joint_gate,2025-01-01,127,,,,4595.6841,0.0,765.94735,,2025-01-02,0
G3_joint_gate,2025-01-01,128,,,,4620.9,0.0,770.1499999999999,,2025-01-02,0
G3_joint_gate,2025-01-01,129,,,,4653.7148,0.0,775.6191333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,130,,,,4131.9845,0.0,688.6640833333332,,2025-01-02,0
G3_joint_gate,2025-01-01,131,,,,3363.0,0.0,560.5,,2025-01-02,0
G3_joint_gate,2025-01-01,132,,,,3305.7588,0.0,550.9598,,2025-01-02,0
G3_joint_gate,2025-01-01,133,,,,3470.932,0.0,578.4886666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,134,,,,3521.37,0.0,586.895,,2025-01-02,0
G3_joint_gate,2025-01-01,135,,,,3561.5279,0.0,593.5879833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,136,,,,3386.068,0.0,564.3446666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,137,,,,3289.99,0.0,548.3316666666666,,2025-01-02,0
G3_joint_gate,2025-01-01,138,,,,3774.2552,0.0,629.0425333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,139,,,,3883.62,0.0,647.27,,2025-01-02,0
G3_joint_gate,2025-01-01,140,,,,3525.14,0.0,587.5233333333333,,2025-01-02,0
G3_joint_gate,2025-01-01,141,,,,3553.5909,0.0,592.26515,,2025-01-02,0
G3_joint_gate,2025-01-01,142,,,,3697.1141,0.0,616.1856833333333,,2025-01-02,0
G3_joint_gate,2025-01-01,143,,,,3696.7,0.0,616.1166666666666,,2025-01-02,0
G3_joint_gate,2025-01-02,0,,,,3622.5509,0.0,603.7584833333333,,2025-01-03,0
G3_joint_gate,2025-01-02,1,,,,3622.7611,0.0,603.7935166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,2,,,,3708.23,0.0,618.0383333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,3,,,,3750.5226,0.0,625.0871,,2025-01-03,0
G3_joint_gate,2025-01-02,4,,,,3684.9038,0.0,614.1506333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,5,,,,3644.14,0.0,607.3566666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,6,,,,3809.298,0.0,634.8829999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,7,,,,3855.1226,0.0,642.5204333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,8,,,,3783.78,0.0,630.63,,2025-01-03,0
G3_joint_gate,2025-01-02,9,,,,3907.3849,0.0,651.2308166666667,,2025-01-03,0
G3_joint_gate,2025-01-02,10,,,,3968.2398,0.0,661.3733,,2025-01-03,0
G3_joint_gate,2025-01-02,11,,,,3886.77,0.0,647.795,,2025-01-03,0
G3_joint_gate,2025-01-02,12,,,,3865.3901,0.0,644.2316833333333,,2025-01-03,0
G3_joint_gate,2025-01-02,13,,,,3931.6861,0.0,655.2810166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,14,,,,4055.98,0.0,675.9966666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,15,,,,4164.982,0.0,694.1636666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,16,,,,4067.4326,0.0,677.9054333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,17,,,,3919.44,0.0,653.24,,2025-01-03,0
G3_joint_gate,2025-01-02,18,,,,4068.323,0.0,678.0538333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,19,,,,4140.4792,0.0,690.0798666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,20,,,,4061.12,0.0,676.8533333333332,,2025-01-03,0
G3_joint_gate,2025-01-02,21,,,,4138.7041,0.0,689.7840166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,22,,,,4283.3011,0.0,713.8835166666665,,2025-01-03,0
G3_joint_gate,2025-01-02,23,,,,4330.98,0.0,721.8299999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,24,,,,4225.1585,0.0,704.1930833333332,,2025-01-03,0
G3_joint_gate,2025-01-02,25,,,,4201.989,0.0,700.3314999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,26,,,,4273.9,0.0,712.3166666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,27,,,,4219.0352,0.0,703.1725333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,28,,,,4069.3885,0.0,678.2314166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,29,,,,4030.95,0.0,671.8249999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,30,,,,4262.9553,0.0022,710.4921833333333,,2025-01-03,0
G3_joint_gate,2025-01-02,31,,,,4330.5086,0.0,721.7514333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,32,,,,4149.13,0.0,691.5216666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,33,,,,4130.3346,0.0307,688.3839833333333,,2025-01-03,0
G3_joint_gate,2025-01-02,34,,,,4641.7286,0.0,773.6214333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,35,,,,5411.59,0.0,901.9316666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,36,,,,5738.8011,0.4279,956.3955333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,37,,,,5695.3891,0.0,949.2315166666667,,2025-01-03,0
G3_joint_gate,2025-01-02,38,,,,5537.66,0.0,922.9433333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,39,,,,5461.5746,5.9596,909.2691666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,40,,,,5483.6005,0.0,913.9334166666665,,2025-01-03,0
G3_joint_gate,2025-01-02,41,,,,5540.88,6.6375,922.37375,,2025-01-03,0
G3_joint_gate,2025-01-02,42,,,,5575.3367,192.5583,897.1297333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,43,,,,5669.9633,445.6222,870.7235166666667,,2025-01-03,0
G3_joint_gate,2025-01-02,44,,,,5566.66,701.3625,810.8829166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,45,,,,5081.9454,976.5695,684.2293166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,46,,,,5737.5547,1257.8499,746.6174666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,47,,,,7205.75,1536.3375,944.9020833333334,,2025-01-03,0
G3_joint_gate,2025-01-02,48,,,,7519.6199,1820.2924,949.8879166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,49,,,,7253.8265,2132.9788,853.4746166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,50,,,,7156.62,2471.7375,780.8137499999999,,2025-01-03,0
G3_joint_gate,2025-01-02,51,,,,7351.5694,2797.3932,759.0293666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,52,,,,7430.2399,3047.7556,730.41405,,2025-01-03,0
G3_joint_gate,2025-01-02,53,,,,7295.25,3267.2625,671.33125,,2025-01-03,0
G3_joint_gate,2025-01-02,54,,,,7207.6569,3546.8485,610.1347333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,55,,,,7113.8825,3726.689,564.53225,,2025-01-03,0
G3_joint_gate,2025-01-02,56,,,,7023.12,3844.2375,529.8137499999999,,2025-01-03,0
G3_joint_gate,2025-01-02,57,,,,7047.9517,4096.3408,491.9351499999999,,2025-01-03,0
G3_joint_gate,2025-01-02,58,,,,7129.0191,4283.6623,474.2261333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,59,,,,7151.1,4356.1125,465.83125,,2025-01-03,0
G3_joint_gate,2025-01-02,60,,,,7053.4551,4491.6281,426.9711666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,61,,,,7028.7906,4766.409,377.06360000000006,,2025-01-03,0
G3_joint_gate,2025-01-02,62,,,,7115.54,5019.45,349.34833333333336,,2025-01-03,0
G3_joint_gate,2025-01-02,63,,,,7158.8016,5019.8625,356.48984999999993,,2025-01-03,0
G3_joint_gate,2025-01-02,64,,,,7104.1648,5077.3715,337.7988833333332,,2025-01-03,0
G3_joint_gate,2025-01-02,65,,,,6988.45,5277.5625,285.1479166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,66,,,,6905.2356,5389.699,252.58943333333337,,2025-01-03,0
G3_joint_gate,2025-01-02,67,,,,6918.8526,5368.919,258.3222666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,68,,,,7053.45,5329.9875,287.2437499999999,,2025-01-03,0
G3_joint_gate,2025-01-02,69,,,,7224.2372,5412.6331,301.9340166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,70,,,,7061.4737,5429.3182,272.0259166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,71,,,,6627.88,5328.3,216.59666666666664,,2025-01-03,0
G3_joint_gate,2025-01-02,72,,,,6385.5315,5248.9495,189.43033333333338,,2025-01-03,0
G3_joint_gate,2025-01-02,73,,,,6379.3415,5219.2319,193.3516000000001,,2025-01-03,0
G3_joint_gate,2025-01-02,74,,,,6517.08,5222.85,215.70499999999993,,2025-01-03,0
G3_joint_gate,2025-01-02,75,,,,6677.4158,5242.2942,239.18693333333323,,2025-01-03,0
G3_joint_gate,2025-01-02,76,,,,6740.259,5308.1571,238.68364999999994,,2025-01-03,0
G3_joint_gate,2025-01-02,77,,,,6776.29,5393.2875,230.50041666666658,,2025-01-03,0
G3_joint_gate,2025-01-02,78,,,,6923.5069,5413.5261,251.6634666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,79,,,,6851.0971,5337.3076,252.29824999999997,,2025-01-03,0
G3_joint_gate,2025-01-02,80,,,,6622.15,5168.2125,242.32291666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,81,,,,6654.8176,4960.5615,282.3760166666667,,2025-01-03,0
G3_joint_gate,2025-01-02,82,,,,6745.2794,4873.504,311.9625666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,83,,,,6768.73,4791.45,329.5466666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,84,,,,6785.5204,4440.5059,390.83575,,2025-01-03,0
G3_joint_gate,2025-01-02,85,,,,6651.4681,4102.9755,424.7487666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,86,,,,6519.73,3897.7875,436.9904166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,87,,,,6699.3894,3672.4272,504.4937,,2025-01-03,0
G3_joint_gate,2025-01-02,88,,,,6745.2289,3411.625,555.60065,,2025-01-03,0
G3_joint_gate,2025-01-02,89,,,,6621.14,3140.175,580.1608333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,90,,,,6686.5383,2878.1578,634.7300833333334,,2025-01-03,0
G3_joint_gate,2025-01-02,91,,,,6510.334,2617.8995,648.7390833333333,,2025-01-03,0
G3_joint_gate,2025-01-02,92,,,,6220.79,2359.9875,643.4670833333332,,2025-01-03,0
G3_joint_gate,2025-01-02,93,,,,6406.2703,2119.3514,714.4864833333334,,2025-01-03,0
G3_joint_gate,2025-01-02,94,,,,6474.5982,1904.7231,761.64585,,2025-01-03,0
G3_joint_gate,2025-01-02,95,,,,6290.24,1662.6,771.2733333333332,,2025-01-03,0
G3_joint_gate,2025-01-02,96,,,,6307.331,1326.1056,830.2042333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,97,,,,6312.2172,1011.5001,883.4528499999999,,2025-01-03,0
G3_joint_gate,2025-01-02,98,,,,6239.28,757.725,913.5924999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,99,,,,6276.4877,494.5646,963.6538499999999,,2025-01-03,0
G3_joint_gate,2025-01-02,100,,,,6335.5438,213.8643,1020.2799166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,101,,,,6317.75,6.675,1051.8458333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,102,,,,6215.7285,0.0,1035.9547499999999,,2025-01-03,0
G3_joint_gate,2025-01-02,103,,,,6137.0958,6.7246,1021.7285333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,104,,,,6185.23,0.0,1030.8716666666664,,2025-01-03,0
G3_joint_gate,2025-01-02,105,,,,6275.9932,0.0,1045.9988666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,106,,,,5749.3845,0.4828,958.1502833333334,,2025-01-03,0
G3_joint_gate,2025-01-02,107,,,,4825.29,0.0,804.2149999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,108,,,,4462.7208,0.0,743.7868,,2025-01-03,0
G3_joint_gate,2025-01-02,109,,,,4487.596,0.0347,747.9268833333332,,2025-01-03,0
G3_joint_gate,2025-01-02,110,,,,4531.35,0.0,755.225,,2025-01-03,0
G3_joint_gate,2025-01-02,111,,,,4433.2667,0.0,738.8777833333334,,2025-01-03,0
G3_joint_gate,2025-01-02,112,,,,4446.1905,0.0025,741.0313333333334,,2025-01-03,0
G3_joint_gate,2025-01-02,113,,,,4522.69,0.0,753.7816666666665,,2025-01-03,0
G3_joint_gate,2025-01-02,114,,,,4365.4081,0.0,727.5680166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,115,,,,4272.9727,0.0,712.1621166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,116,,,,4365.74,0.0,727.6233333333332,,2025-01-03,0
G3_joint_gate,2025-01-02,117,,,,4459.5799,0.0,743.2633166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,118,,,,4483.9677,0.0,747.32795,,2025-01-03,0
G3_joint_gate,2025-01-02,119,,,,4509.26,0.0,751.5433333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,120,,,,4622.8615,0.0,770.4769166666666,,2025-01-03,0
G3_joint_gate,2025-01-02,121,,,,4560.6006,0.0,760.1000999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,122,,,,4323.46,0.0,720.5766666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,123,,,,4224.7758,0.0,704.1293000000001,,2025-01-03,0
G3_joint_gate,2025-01-02,124,,,,4398.0305,0.0,733.0050833333332,,2025-01-03,0
G3_joint_gate,2025-01-02,125,,,,4648.27,0.0,774.7116666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,126,,,,4633.6,0.0,772.2666666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,127,,,,4538.5738,0.0,756.4289666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,128,,,,4588.87,0.0,764.8116666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,129,,,,4752.9518,0.0,792.1586333333332,,2025-01-03,0
G3_joint_gate,2025-01-02,130,,,,4388.3683,0.0,731.3947166666667,,2025-01-03,0
G3_joint_gate,2025-01-02,131,,,,3695.47,0.0,615.9116666666666,,2025-01-03,0
G3_joint_gate,2025-01-02,132,,,,3549.5286,0.0,591.5880999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,133,,,,3568.6566,0.0,594.7760999999999,,2025-01-03,0
G3_joint_gate,2025-01-02,134,,,,3527.23,0.0,587.8716666666667,,2025-01-03,0
G3_joint_gate,2025-01-02,135,,,,3577.6994,0.0,596.2832333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,136,,,,3478.244,0.0,579.7073333333333,,2025-01-03,0
G3_joint_gate,2025-01-02,137,,,,3323.61,0.0,553.935,,2025-01-03,0
G3_joint_gate,2025-01-02,138,,,,3478.4063,0.0,579.7343833333333,,2025-01-03,0
