group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
Q42,2025-03-22,0,plan,12158.204009153824,0.0,0.042280100053176284,7.958078640513122e-13,144,Q42 2025-03-22 00:00 plan
Q42,2025-03-23,0,plan,39068.029682980115,0.0,0.04071280010975897,9.094947017729282e-13,144,Q42 2025-03-23 00:00 plan
Q42,2025-03-24,0,plan,39356.41343365552,0.0,0.023017799947410822,9.094947017729282e-13,144,Q42 2025-03-24 00:00 plan
Q42,2025-03-25,0,plan,40692.73116830952,0.0,0.02208439982496202,8.171241461241152e-13,144,Q42 2025-03-25 00:00 plan
Q42,2025-03-26,0,plan,40118.54365928841,0.0,0.03395890002138913,1.295260195396016e-12,144,Q42 2025-03-26 00:00 plan
Q42,2025-03-27,0,plan,39854.408051058446,0.0,0.025227100122720003,5.551115123125783e-12,144,Q42 2025-03-27 00:00 plan
Q42,2025-03-28,0,plan,11760.733476944923,0.0,0.024202600121498108,9.094947017729282e-13,144,Q42 2025-03-28 00:00 plan
Q42,2025-03-29,0,plan,11421.720773884526,0.0,0.024634300032630563,2.4054832200211726e-12,144,Q42 2025-03-29 00:00 plan
Q42,2025-03-30,0,plan,36975.14384058229,0.0,0.028145199874415994,8.810729923425242e-13,144,Q42 2025-03-30 00:00 plan
Q42,2025-03-31,0,plan,37241.65348854063,0.0,0.031006300123408437,1.0231815394945443e-12,144,Q42 2025-03-31 00:00 plan
Q42,2025-04-01,0,plan,38168.02517491975,0.0,0.023612499935552478,3.3306690738754696e-12,144,Q42 2025-04-01 00:00 plan
Q42,2025-04-02,0,plan,38998.54756568605,0.0,0.03739170008338988,9.094947017729282e-13,144,Q42 2025-04-02 00:00 plan
Q42,2025-04-03,0,plan,40623.72515499709,0.0,0.02353979996405542,3.1456319031046105e-12,144,Q42 2025-04-03 00:00 plan
Q42,2025-04-04,0,plan,11189.867629415829,0.0,0.03614949993789196,9.094947017729282e-13,144,Q42 2025-04-04 00:00 plan
Q42,2025-04-05,0,plan,11358.842190850772,0.0,0.07008110010065138,5.551115123125783e-12,144,Q42 2025-04-05 00:00 plan
Q42,2025-04-06,0,plan,38751.45294889297,0.0,0.025466700084507465,2.7755575615628914e-12,144,Q42 2025-04-06 00:00 plan
Q42,2025-04-07,0,plan,37820.94991950579,0.0,0.03884729999117553,9.094947017729282e-13,144,Q42 2025-04-07 00:00 plan
Q42,2025-04-08,0,plan,37699.604349512956,0.0,0.024579500081017613,9.094947017729282e-13,144,Q42 2025-04-08 00:00 plan
Q42,2025-04-09,0,plan,38102.17248606453,0.0,0.03228099993430078,9.511806564656209e-13,144,Q42 2025-04-09 00:00 plan
Q42,2025-04-10,0,plan,38489.75142096347,0.0,0.051238000160083175,1.8189894035458565e-12,144,Q42 2025-04-10 00:00 plan
Q42,2025-04-11,0,plan,10999.808936698211,0.0,0.07289050007238984,2.2737367544323206e-12,144,Q42 2025-04-11 00:00 plan
Q42,2025-04-12,0,plan,10706.85510831841,0.0,0.027273200219497085,9.094947017729282e-13,144,Q42 2025-04-12 00:00 plan
Q42,2025-04-13,0,plan,37670.00333999738,0.0,0.030478599946945906,7.958078640513122e-13,144,Q42 2025-04-13 00:00 plan
Q42,2025-04-14,0,plan,36921.28387556246,0.0,0.021075000055134296,9.094947017729282e-13,144,Q42 2025-04-14 00:00 plan
Q42,2025-04-15,0,plan,35988.066068101005,0.0,0.022517899982631207,9.094947017729282e-13,144,Q42 2025-04-15 00:00 plan
Q42,2025-04-16,0,plan,37170.87690080754,0.0,0.024623499950394034,1.0231815394945443e-12,144,Q42 2025-04-16 00:00 plan
Q42,2025-04-17,0,plan,36358.14357443773,0.0,0.020079100038856268,1.0231815394945443e-12,144,Q42 2025-04-17 00:00 plan
Q42,2025-04-18,0,plan,10645.053175384097,0.0,0.04032129980623722,3.0579857081973796e-12,144,Q42 2025-04-18 00:00 plan
Q42,2025-04-19,0,plan,10687.335823877378,0.0,0.02680390002205968,8.810729923425242e-13,144,Q42 2025-04-19 00:00 plan
Q42,2025-04-20,0,plan,36028.986558600125,0.0,0.020472300006076694,3.885780586188048e-12,144,Q42 2025-04-20 00:00 plan
Q42,2025-04-21,0,plan,35798.92790492525,0.0,0.025576200103387237,8.029132914089132e-13,144,Q42 2025-04-21 00:00 plan
Q42,2025-04-22,0,plan,34520.23609815425,0.0,0.024116299813613296,4.810966440042345e-12,144,Q42 2025-04-22 00:00 plan
Q42,2025-04-23,0,plan,36099.74195641867,0.0,0.03104430017992854,9.094947017729282e-13,144,Q42 2025-04-23 00:00 plan
Q42,2025-04-24,0,plan,35550.23786941853,0.0,0.020561200100928545,1.295260195396016e-12,144,Q42 2025-04-24 00:00 plan
Q42,2025-04-25,0,plan,9828.155044946041,0.0,0.04466790007427335,1.295260195396016e-12,144,Q42 2025-04-25 00:00 plan
Q42,2025-04-26,0,plan,10106.52558076186,0.0,0.03174520004540682,9.094947017729282e-13,144,Q42 2025-04-26 00:00 plan
Q42,2025-04-27,0,plan,32115.335500412486,0.0,0.031886300072073936,1.6484591469634324e-12,144,Q42 2025-04-27 00:00 plan
Q42,2025-04-28,0,plan,34563.52319203235,0.0,0.05697939987294376,7.401486830834377e-12,144,Q42 2025-04-28 00:00 plan
Q42,2025-04-29,0,plan,34708.283309558625,0.0,0.03555270005017519,1.8004116716004623e-10,144,Q42 2025-04-29 00:00 plan
Q42,2025-04-30,0,plan,34127.789180194435,0.0,0.04941429989412427,9.663381206337363e-13,144,Q42 2025-04-30 00:00 plan
Q42,2025-05-01,0,plan,34032.9814054864,0.0,0.036526399897411466,1.5489831639570184e-12,144,Q42 2025-05-01 00:00 plan
Q42,2025-05-02,0,plan,10722.728199712608,0.0,0.07081920001655817,2.590520390792032e-12,144,Q42 2025-05-02 00:00 plan
Q42,2025-05-03,0,plan,11130.141363791436,0.0,0.02287620003335178,7.958078640513122e-13,144,Q42 2025-05-03 00:00 plan
Q42,2025-05-04,0,plan,39154.80006169888,0.0,0.029577899957075715,4.2392015823603896e-10,144,Q42 2025-05-04 00:00 plan
Q42,2025-05-05,0,plan,38152.03866332285,0.0,0.02943970006890595,1.8189894035458565e-12,144,Q42 2025-05-05 00:00 plan
Q42,2025-05-06,0,plan,39855.58309125528,0.0,0.04452530015259981,9.521272659185342e-13,144,Q42 2025-05-06 00:00 plan
Q42,2025-05-07,0,plan,39376.3977839541,0.0,0.02265800000168383,8.668621376273222e-13,144,Q42 2025-05-07 00:00 plan
Q42,2025-05-08,0,plan,40492.86274046946,0.0,0.030714699998497963,9.094947017729282e-13,144,Q42 2025-05-08 00:00 plan
Q42,2025-05-09,0,plan,11729.593931541362,0.0,0.026300800032913685,5.551115123125783e-12,144,Q42 2025-05-09 00:00 plan
Q42,2025-05-10,0,plan,12151.108460544878,0.0,0.07552399998530746,9.094947017729282e-13,144,Q42 2025-05-10 00:00 plan
Q42,2025-05-11,0,plan,39223.28533792946,0.0,0.024759199935942888,2.035408878479454e-12,144,Q42 2025-05-11 00:00 plan
Q42,2025-05-12,0,plan,39882.86355798507,0.0,0.04873079992830753,6.47630097698008e-12,144,Q42 2025-05-12 00:00 plan
Q42,2025-05-13,0,plan,38952.948384039904,0.0,0.023976899916306138,5.181040781584064e-12,144,Q42 2025-05-13 00:00 plan
Q42,2025-05-14,0,plan,38820.40412476696,0.0,0.04909969982691109,7.958078640513122e-13,144,Q42 2025-05-14 00:00 plan
Q42,2025-05-15,0,plan,39011.58549738641,0.0,0.027922499924898148,9.094947017729282e-13,144,Q42 2025-05-15 00:00 plan
Q42,2025-05-16,0,plan,11908.761912266513,0.0,0.028454799903556705,7.2164496600635175e-12,144,Q42 2025-05-16 00:00 plan
Q42,2025-05-17,0,plan,12066.07748039228,0.0,0.03571399999782443,2.035408878479454e-12,144,Q42 2025-05-17 00:00 plan
Q42,2025-05-18,0,plan,38151.69962869005,0.0,0.02822109987027943,4.625929269271486e-12,144,Q42 2025-05-18 00:00 plan
Q42,2025-05-19,0,plan,37110.197232999315,0.0,0.025092900032177567,9.251858538542972e-12,144,Q42 2025-05-19 00:00 plan
Q42,2025-05-20,0,plan,37126.58463546804,0.0,0.03141579986549914,1.8189894035458565e-12,144,Q42 2025-05-20 00:00 plan
Q42,2025-05-21,0,plan,38271.51805422499,0.0,0.02963489992544055,1.4068746168049984e-12,144,Q42 2025-05-21 00:00 plan
Q42,2025-05-22,0,plan,37580.20630715804,0.0,0.027542700059711933,1.6653345369377348e-12,144,Q42 2025-05-22 00:00 plan
Q42,2025-05-23,0,plan,11847.669400348996,0.0,0.07048749993555248,1.1937117960769683e-12,144,Q42 2025-05-23 00:00 plan
Q42,2025-05-24,0,plan,12354.672697101381,0.0,0.021162200020626187,9.094947017729282e-13,144,Q42 2025-05-24 00:00 plan
Q42,2025-05-25,0,plan,37033.61356365609,0.0,0.03484009997919202,1.9895196601282805e-12,144,Q42 2025-05-25 00:00 plan
Q42,2025-05-26,0,plan,36913.3434716434,0.0,0.029513500165194273,4.440892098500626e-12,144,Q42 2025-05-26 00:00 plan
Q42,2025-05-27,0,plan,37537.58420805909,0.0,0.04454750008881092,9.094947017729282e-13,144,Q42 2025-05-27 00:00 plan
Q42,2025-05-28,0,plan,37220.775647220566,0.0,0.033160699997097254,7.673861546209082e-13,144,Q42 2025-05-28 00:00 plan
Q42,2025-05-29,0,plan,37625.96587918158,0.0,0.024311300134286284,6.846375318521799e-12,144,Q42 2025-05-29 00:00 plan
Q42,2025-05-30,0,plan,12179.863994437013,0.0,0.023232300067320466,2.035408878479454e-12,144,Q42 2025-05-30 00:00 plan
Q42,2025-05-31,0,plan,11703.471424424335,0.0,0.029343899805098772,1.8651437967700245e-12,144,Q42 2025-05-31 00:00 plan
Q42,2025-06-01,0,plan,40871.044146012275,0.0,0.03715290012769401,9.094947017729282e-13,144,Q42 2025-06-01 00:00 plan
Q42,2025-06-02,0,plan,47237.288109916335,0.0,0.020729900104925036,9.023892744153272e-13,144,Q42 2025-06-02 00:00 plan
Q42,2025-06-03,0,plan,47946.184668288945,0.0,0.023356500081717968,4.3024358938784794e-12,144,Q42 2025-06-03 00:00 plan
Q42,2025-06-04,0,plan,52020.92963565372,0.0,0.0196492001414299,9.094947017729282e-13,144,Q42 2025-06-04 00:00 plan
Q42,2025-06-05,0,plan,53829.65527945794,0.0,0.038472099928185344,7.958078640513122e-13,144,Q42 2025-06-05 00:00 plan
Q42,2025-06-06,0,plan,18821.400011103553,0.0,0.030257399892434478,2.8138970726078044e-10,144,Q42 2025-06-06 00:00 plan
Q42,2025-06-07,0,plan,19732.794375988702,0.0,0.044047199888154864,1.7557399697116073e-12,144,Q42 2025-06-07 00:00 plan
Q42,2025-06-08,0,plan,62112.417539610564,0.0,0.012449299916625023,9.094947017729282e-13,144,Q42 2025-06-08 00:00 plan
Q42,2025-06-09,0,plan,54146.77696890242,0.0,0.03070180001668632,2.4054832200211726e-12,144,Q42 2025-06-09 00:00 plan
Q42,2025-06-10,0,plan,57683.12152325448,0.0,0.018123799934983253,7.958078640513122e-13,144,Q42 2025-06-10 00:00 plan
Q42,2025-06-11,0,plan,57769.707045179006,0.0,0.011782400077208877,7.958078640513122e-13,144,Q42 2025-06-11 00:00 plan
Q42,2025-06-12,0,plan,61403.23712038611,0.0,0.01940630003809929,9.094947017729282e-13,144,Q42 2025-06-12 00:00 plan
Q42,2025-06-13,0,plan,19072.358768987095,0.0,0.035198100144043565,1.8189894035458565e-12,144,Q42 2025-06-13 00:00 plan
Q42,2025-06-14,0,plan,20296.549292367057,0.0,0.05038199992850423,1.1652900866465643e-12,144,Q42 2025-06-14 00:00 plan
Q42,2025-06-15,0,plan,58005.38818491982,0.0,0.013452599989250302,9.094947017729282e-13,144,Q42 2025-06-15 00:00 plan
Q42,2025-06-16,0,plan,58910.54483010889,0.0,0.01867430005222559,9.094947017729282e-13,144,Q42 2025-06-16 00:00 plan
Q42,2025-06-17,0,plan,59505.13652055648,0.0,0.030281899962574244,1.0231815394945443e-12,144,Q42 2025-06-17 00:00 plan
Q42,2025-06-18,0,plan,61014.32139136809,0.0,0.014316299930214882,8.526512829121202e-13,144,Q42 2025-06-18 00:00 plan
Q42,2025-06-19,0,plan,57571.628250304995,1.2638095942935017e-16,0.01307499990798533,9.094947017729282e-13,144,Q42 2025-06-19 00:00 plan
Q42,2025-06-20,0,plan,18386.233340193627,0.0,0.036662899889051914,2.6343371928305714e-12,144,Q42 2025-06-20 00:00 plan
Q42,2025-06-21,0,plan,17785.865508356415,0.0,0.04493320011533797,1.0231815394945443e-12,144,Q42 2025-06-21 00:00 plan
Q42,2025-06-22,0,plan,55396.5746844347,0.0,0.025503699900582433,9.094947017729282e-13,144,Q42 2025-06-22 00:00 plan
Q42,2025-06-23,0,plan,55679.53254845726,0.0,0.01826220005750656,2.220446049250313e-12,144,Q42 2025-06-23 00:00 plan
Q42,2025-06-24,0,plan,56250.921075398415,0.0,0.02873570006340742,9.094947017729282e-13,144,Q42 2025-06-24 00:00 plan
Q42,2025-06-25,0,plan,57504.21772981119,0.0,0.03665470005944371,9.094947017729282e-13,144,Q42 2025-06-25 00:00 plan
Q42,2025-06-26,0,plan,54770.82523850194,0.0,0.029859500005841255,7.958078640513122e-13,144,Q42 2025-06-26 00:00 plan
Q42,2025-06-27,0,plan,17275.514037823177,0.0,0.03906150022521615,7.958078640513122e-13,144,Q42 2025-06-27 00:00 plan
Q42,2025-06-28,0,plan,17573.73374049331,2.0701228667810645e-16,0.04502570000477135,2.2737367544323206e-12,144,Q42 2025-06-28 00:00 plan
Q42,2025-06-29,0,plan,56864.44779684989,0.0,0.02936209994368255,9.094947017729282e-13,144,Q42 2025-06-29 00:00 plan
Q42,2025-06-30,0,plan,56415.6834125101,0.0,0.02300360007211566,8.242295734817162e-13,144,Q42 2025-06-30 00:00 plan
Q42,2025-07-01,0,plan,60045.29743246285,0.0,0.03201470011845231,7.958078640513122e-13,144,Q42 2025-07-01 00:00 plan
Q42,2025-07-02,0,plan,65892.05571866877,0.0,0.027327500050887465,8.526512829121202e-13,144,Q42 2025-07-02 00:00 plan
Q42,2025-07-03,0,plan,64688.95316236852,0.0,0.021571699995547533,9.251858538542972e-13,144,Q42 2025-07-03 00:00 plan
Q42,2025-07-04,0,plan,24997.6856204359,0.0,0.03672800003550947,2.035408878479454e-12,144,Q42 2025-07-04 00:00 plan
Q42,2025-07-05,0,plan,24943.87542436041,0.0,0.026951199863106012,9.094947017729282e-13,144,Q42 2025-07-05 00:00 plan
Q42,2025-07-06,0,plan,57136.00396450019,0.0,0.02173690008930862,2.220446049250313e-12,144,Q42 2025-07-06 00:00 plan
Q42,2025-07-07,0,plan,65887.7848607731,0.0,0.019683699822053313,8.526512829121202e-13,144,Q42 2025-07-07 00:00 plan
Q42,2025-07-08,0,plan,67471.11865144924,2.1567621108434496e-16,0.022360000060871243,9.094947017729282e-13,144,Q42 2025-07-08 00:00 plan
Q42,2025-07-09,0,plan,60054.35516944128,0.0,0.018675500061362982,8.668621376273222e-13,144,Q42 2025-07-09 00:00 plan
Q42,2025-07-10,0,plan,61043.20431408714,0.0,0.02309639984741807,2.312964634635743e-11,144,Q42 2025-07-10 00:00 plan
Q42,2025-07-11,0,plan,25234.9056308436,0.0,0.0507207999471575,9.094947017729282e-13,144,Q42 2025-07-11 00:00 plan
Q42,2025-07-12,0,plan,24383.557761598688,0.0,0.04533230001106858,9.992007221626409e-12,144,Q42 2025-07-12 00:00 plan
Q42,2025-07-13,0,plan,58645.250792240964,0.0,0.029203100129961967,3.3306690738754696e-12,144,Q42 2025-07-13 00:00 plan
Q42,2025-07-14,0,plan,58439.75710181987,0.0,0.019985000137239695,5.551115123125783e-12,144,Q42 2025-07-14 00:00 plan
Q42,2025-07-15,0,plan,60273.02158329965,0.0,0.024014599854126573,8.668621376273222e-13,144,Q42 2025-07-15 00:00 plan
Q42,2025-07-16,0,plan,60503.89897179363,0.0,0.029859900008887053,1.7023419710919068e-11,144,Q42 2025-07-16 00:00 plan
Q42,2025-07-17,0,plan,60134.059773622714,0.0,0.029293800005689263,8.810729923425242e-13,144,Q42 2025-07-17 00:00 plan
Q42,2025-07-18,0,plan,27764.004181131488,0.0,0.04693200020119548,2.5579538487363607e-12,144,Q42 2025-07-18 00:00 plan
Q42,2025-07-19,0,plan,24241.518201057617,0.0,0.04710570001043379,4.774847184307873e-12,144,Q42 2025-07-19 00:00 plan
Q42,2025-07-20,0,plan,58505.594855413576,0.0,0.026989399921149015,4.9960036108132044e-12,144,Q42 2025-07-20 00:00 plan
Q42,2025-07-21,0,plan,61872.36466032476,0.0,0.01945060002617538,9.094947017729282e-13,144,Q42 2025-07-21 00:00 plan
Q42,2025-07-22,0,plan,62991.58671551888,0.0,0.053907399997115135,1.0231815394945443e-12,144,Q42 2025-07-22 00:00 plan
Q42,2025-07-23,0,plan,63100.652364552756,1.1530716944331857e-16,0.026710700010880828,2.7755575615628914e-12,144,Q42 2025-07-23 00:00 plan
Q42,2025-07-24,0,plan,62166.05538003817,2.340813670645016e-16,0.03463769983500242,8.326672684688674e-12,144,Q42 2025-07-24 00:00 plan
Q42,2025-07-25,0,plan,24616.567141790107,0.0,0.03929780004546046,1.8189894035458565e-12,144,Q42 2025-07-25 00:00 plan
Q42,2025-07-26,0,plan,24987.31379354418,0.0,0.09192449995316565,2.7755575615628914e-12,144,Q42 2025-07-26 00:00 plan
Q42,2025-07-27,0,plan,60944.05072504202,0.0,0.02576779993250966,8.810729923425242e-13,144,Q42 2025-07-27 00:00 plan
Q42,2025-07-28,0,plan,61226.54502468004,0.0,0.021378299919888377,8.668621376273222e-13,144,Q42 2025-07-28 00:00 plan
Q42,2025-07-29,0,plan,65835.98260843192,0.0,0.03268069983460009,9.094947017729282e-13,144,Q42 2025-07-29 00:00 plan
Q42,2025-07-30,0,plan,64315.09562636809,0.0,0.03135089995339513,2.960594732333751e-12,144,Q42 2025-07-30 00:00 plan
Q42,2025-07-31,0,plan,62994.238971864106,0.0,0.01957049989141524,9.094947017729282e-13,144,Q42 2025-07-31 00:00 plan
Q42,2025-08-01,0,plan,25196.728681090895,0.0,0.04033899982459843,3.2972556139650406e-12,144,Q42 2025-08-01 00:00 plan
Q42,2025-08-02,0,plan,24341.397581206063,0.0,0.044619299937039614,7.382983113757291e-11,144,Q42 2025-08-02 00:00 plan
Q42,2025-08-03,0,plan,56973.53422174245,0.0,0.02557219984009862,7.958078640513122e-13,144,Q42 2025-08-03 00:00 plan
Q42,2025-08-04,0,plan,56219.74749451814,0.0,0.022467599948868155,9.094947017729282e-13,144,Q42 2025-08-04 00:00 plan
Q42,2025-08-05,0,plan,53353.8478136264,0.0,0.021366900065913796,2.627527824946204e-11,144,Q42 2025-08-05 00:00 plan
Q42,2025-08-06,0,plan,53893.01477458924,0.0,0.02192429988645017,7.958078640513122e-13,144,Q42 2025-08-06 00:00 plan
Q42,2025-08-07,0,plan,54441.46928202664,0.0,0.019488200079649687,1.8503717077085944e-12,144,Q42 2025-08-07 00:00 plan
Q42,2025-08-08,0,plan,22899.380766673723,0.0,0.020151899894699454,1.8503717077085944e-12,144,Q42 2025-08-08 00:00 plan
Q42,2025-08-09,0,plan,22294.871643633862,0.0,0.0512850999366492,5.7980287238024175e-12,144,Q42 2025-08-09 00:00 plan
Q42,2025-08-10,0,plan,52950.6606005674,0.0,0.021780499955639243,3.3306690738754696e-12,144,Q42 2025-08-10 00:00 plan
Q42,2025-08-11,0,plan,52848.26993786914,2.753527266923733e-16,0.028299099998548627,1.8189894035458565e-12,144,Q42 2025-08-11 00:00 plan
Q42,2025-08-12,0,plan,54233.064237079176,0.0,0.029148299945518374,5.181040781584064e-12,144,Q42 2025-08-12 00:00 plan
Q42,2025-08-13,0,plan,52997.37341110843,2.7457804588701973e-16,0.02161059994250536,7.958078640513122e-13,144,Q42 2025-08-13 00:00 plan
Q42,2025-08-14,0,plan,52969.49401716197,0.0,0.035180400125682354,7.771561172376096e-12,144,Q42 2025-08-14 00:00 plan
Q42,2025-08-15,0,plan,22454.268248536402,0.0,0.052129900082945824,1.0362081563168129e-11,144,Q42 2025-08-15 00:00 plan
Q42,2025-08-16,0,plan,22711.064635446368,0.0,0.028639100026339293,2.7755575615628914e-12,144,Q42 2025-08-16 00:00 plan
Q42,2025-08-17,0,plan,52292.28909281958,1.3914016273543687e-16,0.021548300050199032,4.070817756958908e-12,144,Q42 2025-08-17 00:00 plan
Q42,2025-08-18,0,plan,52702.24087785508,0.0,0.021531900158151984,1.9984014443252818e-11,144,Q42 2025-08-18 00:00 plan
Q42,2025-08-19,0,plan,53655.718682315695,0.0,0.022990999976173043,8.810729923425242e-13,144,Q42 2025-08-19 00:00 plan
Q42,2025-08-20,0,plan,53222.12510430132,0.0,0.03133010002784431,2.4158453015843406e-12,144,Q42 2025-08-20 00:00 plan
Q42,2025-08-21,0,plan,53204.58644531602,0.0,0.03390679997391999,8.526512829121202e-13,144,Q42 2025-08-21 00:00 plan
