date,publication_hour,n,a_pv_mae_kW,a_pv_bias_kW,a_net_mae_kWh,a_shortfall_kWh,b_pv_mae_kW,b_pv_bias_kW,b_net_mae_kWh,b_shortfall_kWh,delta_pv_mae_kW,delta_pv_bias_kW,delta_net_mae_kWh,delta_shortfall_kWh
2025-02-03,12,73,65.96401940639274,-29.548168493150676,28.961798070035787,0.743658132704182,53.086441511741725,20.103029158512744,21.06971791553037,0.43939837335405707,-12.877577894651012,49.65119765166342,-7.892080154505418,-0.30425975935012495
2025-02-03,18,37,0.005537837837837838,-0.005537837837837838,19.316633423367414,0.17256606890078433,0.0019520270270270278,-0.00173426640926641,19.317149012170503,0.17256606890078433,-0.00358581081081081,0.003803571428571428,0.0005155888030898836,0.0
2025-02-04,0,144,193.49936076388892,-134.3505041666667,44.64260445595101,1.4026093124532706,164.36295254216273,-127.85512088293659,40.90437044395497,1.3729846021889063,-29.136408221726185,6.495383283730106,-3.7382340119960418,-0.029624710264364307
2025-02-04,6,109,118.18547140672783,-47.635377981651374,31.814450411482632,2.5534956756536067,83.87776382153778,-22.820826539973798,28.039239072980124,3.128448085846484,-34.307707585190045,24.814551441677576,-3.7752113385025083,0.5749524101928771
2025-02-04,12,73,65.81819383561643,-29.272398630136962,25.544539363254493,5.5815040103588425,74.3091083088715,19.87461511741686,23.841911354042846,5.898397384090527,8.490914473255074,49.14701374755382,-1.7026280092116473,0.31689337373168414
2025-02-04,18,37,0.0024135135135135138,-0.0024135135135135138,19.377814712152137,4.613628218160071,0.0015649613899613897,0.0015649613899613897,19.377243170968097,4.613666190060544,-0.0008485521235521241,0.0039784749034749035,-0.0005715411840405693,3.797190047283294e-05
2025-02-05,0,144,144.36800324074076,32.239260416666696,31.124269404073672,4.08123117134847,117.24092371858468,48.93411289682542,27.200148403433335,4.17032472659646,-27.12707952215608,16.694852480158723,-3.924121000640337,0.0890935552479899
2025-02-05,6,109,132.71136146788987,-54.58601559633025,31.370576173889468,1.556748612264073,64.65317841852334,-29.0581867300131,23.274584912431514,1.3629552753181549,-68.05818304936653,25.527828866317147,-8.095991261457954,-0.19379333694591816
2025-02-05,12,73,87.50080570776255,-66.11240000000002,25.558992670049648,1.3444916757913936,45.85156819145468,-18.310185127201574,18.64703437864827,1.3334166325007581,-41.64923751630787,47.802214872798444,-6.911958291401376,-0.011075043290635467
2025-02-05,18,37,0.001354054054054054,-0.001354054054054054,11.109666150407078,1.4991096078993058,0.002689478764478765,0.002689478764478765,11.110340072543492,1.4995350891841566,0.001335424710424711,0.004043532818532819,0.0006739221364142622,0.0004254812848507594
2025-02-06,0,144,273.0035826388888,-230.60104930555548,54.51587878614279,1.7094978609145497,244.76448990162032,-225.17452269345233,50.69098167745637,1.4701983928454467,-28.239092737268493,5.426526612103146,-3.8248971086864216,-0.23929946806910296
2025-02-06,6,109,185.4016544342508,-103.82043761467892,36.23693504161963,2.60322182647763,116.15305757972918,-76.08173826998691,27.839459900368084,2.370352777539273,-69.24859685452161,27.73869934469201,-8.397475141251547,-0.23286904893835692
2025-02-06,12,73,49.57089086757989,-17.62834931506844,20.56363846191328,4.472970636904724,48.47688381441625,30.585492661448207,21.463960467016264,4.064143032760754,-1.0940070531636437,48.21384197651665,0.9003220051029857,-0.40882760414397
2025-02-06,18,37,0.00026486486486486485,-0.00026486486486486485,17.47970682123553,3.0412408416388574,0.004270945945945946,0.003808204633204633,17.480296187387392,3.041242933015948,0.004006081081081081,0.004073069498069498,0.0005893661518605597,2.0913770906183515e-06
2025-02-07,0,144,230.62186030092593,-177.6369277777778,52.10589577323716,0.5724284606550865,190.08513505704366,-162.40267884424605,48.678362467693574,0.5425982420250636,-40.53672524388227,15.234248933531745,-3.4275333055435837,-0.029830218630022887
2025-02-07,6,109,259.71469006116206,-201.29975229357794,55.33702280788557,0.6011870756307888,183.92565143075572,-167.74642955439052,48.180761531434214,0.5632912762358713,-75.78903863040634,33.55332273918742,-7.156261276451353,-0.037895799394917495
2025-02-07,12,73,115.96517968036527,-94.68288082191776,32.04170191402103,0.8665859376976859,64.88154664872795,-47.43975670254399,25.23975609423677,0.8432371118659828,-51.08363303163732,47.243124119373775,-6.801945819784262,-0.023348825831703057
2025-02-07,18,37,0.001418918918918919,-0.001418918918918919,14.949973229251038,1.6594246059252407,0.005427702702702702,0.002651447876447876,14.950641359881667,1.6594256516137829,0.004008783783783783,0.004070366795366795,0.0006681306306290935,1.0456885422005513e-06
2025-02-08,0,144,151.49523576388896,151.02247916666673,32.918565663006056,10.256428096752233,168.11451883680562,165.6042655505953,36.741499818687004,9.783190026660817,16.61928307291666,14.581786383928574,3.8229341556809473,-0.4732380700914156
2025-02-08,6,109,127.169721559633,-4.697358715596323,28.27264970916407,4.290339814211176,73.63568368829178,40.51827326343382,22.487344278735716,5.546582099474385,-53.534037871341226,45.21563197903014,-5.785305430428355,1.256242285263209
2025-02-08,12,73,78.01697123287668,-41.54180136986299,25.152085079914983,4.5030173435876,47.745678506196995,10.558979598825891,22.397101725250273,4.797978351308162,-30.27129272667969,52.10078096868888,-2.7549833546647093,0.2949610077205618
2025-02-08,18,37,0.002221621621621622,-0.002221621621621622,15.50591781297176,1.734942503455867,0.006189768339768339,0.0018893822393822389,15.50651350151745,1.7349445948329574,0.003968146718146718,0.0041110038610038604,0.0005956885456903649,2.091377090396307e-06
2025-02-09,0,144,133.19630914351853,-72.95405833333331,33.96142676062949,0.17862078344941856,143.18744934275796,-63.21295922619048,35.27799485122223,0.1655923553177906,9.991140199239425,9.74109910714283,1.3165680905927388,-0.013028428131627967
2025-02-09,6,109,210.557026911315,-140.15407339449547,43.51992450646655,0.21265401487073632,119.68727330166016,-96.23898538663177,31.318109120111146,0.22576655133134577,-90.86975360965485,43.9150880078637,-12.201815386355406,0.013112536460609447
2025-02-09,12,73,136.53757579908674,-114.94370684931505,36.59745991604174,0.11117244155091718,77.04352225212,-62.41771775929548,27.1175260762047,0.10394182076158845,-59.49405354696674,52.52598909001957,-9.479933839837042,-0.007230620789328734
2025-02-09,18,37,0.00327027027027027,-0.00327027027027027,14.321612672802177,0.20507440312421504,0.007166602316602316,0.0009125482625482623,14.322217434706936,0.20507440312421504,0.0038963320463320456,0.004182818532818533,0.0006047619047588881,0.0
2025-02-10,0,144,161.00679293981477,-116.18023888888885,39.600960280077516,0.3557811598188299,128.7487336309524,-104.91063229166666,35.73043642093912,0.2951325859512808,-32.258059308862386,11.269606597222193,-3.8705238591383946,-0.06064857386754913
2025-02-10,6,109,175.60752094801217,169.75192385321097,30.091472398304134,15.803657558393564,219.54957763215376,212.28535904325028,40.12153006682231,19.449409399638927,43.94205668414159,42.53343519003931,10.030057668518175,3.6457518412453638
2025-02-10,12,73,100.85605502283099,-44.02836438356161,31.579399887945492,2.955885073204904,59.07800837410308,9.953132681017646,25.034180891532408,3.419625017271171,-41.77804664872791,53.98149706457926,-6.545218996413084,0.4637399440662673
2025-02-10,18,37,0.004448648648648648,-0.004448648648648648,14.740842241918244,1.0969124481525458,0.008231949806949806,-0.00015279922779922806,14.740131768945272,1.0969124481525458,0.003783301158301158,0.0042958494208494204,-0.0007104729729725534,0.0
2025-02-11,0,144,256.75929791666664,-116.0758534722222,51.62647222040591,1.331232214789428,220.3393784474206,-106.35638137400792,46.33816727663257,1.0181605160614464,-36.419919469246054,9.719472098214283,-5.2883049437733405,-0.3130716987279816
2025-02-11,6,109,169.33801620795103,22.883984403669707,30.307358098438556,3.1501603859437886,137.62966377238965,52.79083453473129,27.355674691737754,3.9527224032602226,-31.70835243556138,29.90685013106158,-2.951683406700802,0.8025620173164341
2025-02-11,12,73,59.33367191780818,-26.055110958904102,21.209393508739925,1.1744746342675463,48.336474469993476,25.93788126223093,17.214335212706168,1.3271198782157494,-10.997197447814706,51.99299222113503,-3.9950582960337577,0.1526452439482031
2025-02-11,18,37,0.005213513513513513,-0.005213513513513513,13.909384410879744,0.5464504661371042,0.008828474903474905,-0.0007682432432432433,13.908737194020027,0.5464504661371042,0.003614961389961392,0.00444527027027027,-0.0006472168597166927,0.0
2025-02-12,0,144,146.1652357638889,-114.94072291666664,35.13721320168184,0.8148524319280123,121.13220766782405,-102.80319977678568,31.637994118850415,0.6680525843924658,-25.03302809606484,12.137523139880969,-3.4992190828314236,-0.14679984753554642
2025-02-12,6,109,118.87889266055052,84.55058256880731,23.510946123945736,5.352212751884323,115.91031310615989,111.81805668414152,23.512689208594175,5.40559012811536,-2.9685795543906295,27.26747411533421,0.001743084648438753,0.05337737623103678
2025-02-12,12,73,58.60853401826487,10.249521917808252,19.98563226705308,4.906123941195812,67.89199233529028,59.90301712328771,21.357765496095777,4.954379156880398,9.283458317025413,49.65349520547946,1.3721332290426957,0.048255215684585906
2025-02-12,18,37,0.006299999999999999,-0.006299999999999999,14.542132428561223,2.152460404271935,0.009716216216216217,-0.0016810810810810799,14.542884873863672,2.1524917789501825,0.0034162162162162174,0.00461891891891892,0.0007524453024494449,3.137467824743112e-05
2025-02-13,0,144,119.1686521990741,-69.53122916666668,34.674418150516736,0.703329048029432,118.5974002149471,-48.77555749007937,32.012586672400275,0.620339760873341,-0.5712519841270023,20.755671676587305,-2.6618314781164614,-0.082989287156091
2025-02-13,6,109,126.10816743119271,92.75720000000004,24.085377965832834,2.9017178621668434,116.19094921363046,114.25467617955442,22.25783003398711,2.594158369266917,-9.917218217562251,21.497476179554383,-1.827547931845725,-0.30755949289992657
2025-02-13,12,73,108.36424794520542,-73.567905479452,32.493028563194144,0.48795845864894033,65.07109687703841,-25.334070009784657,24.560980941278103,0.48795854834235164,-43.293151068167006,48.23383546966734,-7.932047621916041,8.969341130926622e-08
2025-02-13,18,37,0.008837837837837837,-0.008837837837837837,15.259563427399641,0.9627288508479094,0.012000482625482626,-0.0040224903474903465,15.25885424142795,0.9627290278105857,0.003162644787644789,0.00481534749034749,-0.0007091859716901183,1.769626762904153e-07
2025-02-14,0,144,150.80425266203702,-15.187813888888854,35.6670549503834,2.347169729368728,176.23740930886245,12.020495386904814,39.08081089896812,3.370795374237442,25.433156646825438,27.208309275793667,3.413755948584715,1.023625644868714
2025-02-14,6,109,127.32899740061158,-8.183985321100835,31.87566853912296,1.778054842608366,65.92440187308867,10.076118807339522,23.012685508972346,1.231338295548179,-61.404595527522915,18.260104128440357,-8.862983030150613,-0.5467165470601869
2025-02-14,12,73,112.84166484018262,-94.33340136986297,35.61546920954882,1.0374639629338394,52.981188193085416,-43.042014872798426,25.228221639963763,0.5049455244259581,-59.8604766470972,51.29138649706454,-10.387247569585057,-0.5325184385078813
2025-02-14,18,37,0.008486486486486486,-0.008486486486486486,11.961189677408909,0.0812805878486452,0.011283590733590733,-0.0034054054054054052,11.962007148451379,0.0812805878486452,0.0027971042471042467,0.0050810810810810805,0.0008174710424704301,0.0
2025-02-15,0,144,226.73049965277775,-105.88732291666663,44.40946048209837,6.177937685807281,161.3099892195767,-78.56629786706345,34.49817756840149,5.690187835614013,-65.42051043320106,27.32102504960318,-9.91128291369688,-0.4877498501932678
2025-02-15,6,109,128.97386850152913,117.58566146789002,31.958869671202233,15.867147572765823,140.0970830602884,136.20057948885986,36.62940214909314,16.038694209445904,11.123214558759287,18.61491802096984,4.670532477890905,0.1715466366800804
2025-02-15,12,73,61.75017465753422,-1.6662356164384364,23.857001877433408,10.677163550200737,63.51692199934761,51.94613243639915,25.952060545756144,11.454265811939466,1.7667473418133923,53.61236805283758,2.0950586683227357,0.7771022617387295
2025-02-15,18,37,0.009437837837837837,-0.009437837837837837,17.95705877039663,6.831398447572823,0.011869787644787643,-0.00411573359073359,17.95785392805429,6.8321203386603395,0.0024319498069498065,0.005322104247104246,0.0007951576576630259,0.000721891087516191
2025-02-16,0,144,200.60389039351855,-162.30327013888888,44.83427565978838,3.508803699334047,153.29588883928577,-136.36480838293653,36.50031077893713,3.1558238780592824,-47.30800155423279,25.938461755952346,-8.333964880851255,-0.35297982127476457
2025-02-16,6,109,147.5372125382262,124.9541917431192,31.638314668206167,11.381336346963444,135.5282100589776,133.75297290301432,30.305858958218135,9.88442990706183,-12.009002479248608,8.798781159895128,-1.3324557099880323,-1.4969064399016148
2025-02-16,12,73,44.987170319634664,33.961806849315074,21.85848810820606,11.467111099752364,87.2067871330724,87.1299006849315,27.425732001898044,12.585473967910449,42.21961681343773,53.168093835616425,5.567243893691984,1.1183628681580853
2025-02-16,18,37,0.010697297297297298,-0.010697297297297298,15.759299787909637,4.78406595263807,0.01272760617760618,-0.005102702702702703,15.758412850972693,4.784068993178607,0.002030308880308883,0.0055945945945945945,-0.0008869369369435276,3.0405405375688588e-06
2025-02-17,0,144,357.41197523148145,-323.6894895833333,69.9320873707133,1.850033768901974,308.99946800181874,-287.1044189980159,62.20310390358342,1.8362371871303422,-48.41250722966271,36.585070585317396,-7.728983467129886,-0.013796581771631677
2025-02-17,6,109,132.022158409786,-31.08481192660556,29.196371177928725,2.632279378772512,79.04169458824822,-24.803190366972554,23.144452724581598,2.1835813328545566,-52.98046382153777,6.281621559633006,-6.0519184533471275,-0.4486980459179555
2025-02-17,12,73,57.74379360730601,20.105568493150756,20.94666470524025,6.965110040902047,71.06085548760603,69.7078647749511,22.522832401611108,7.139062939639753,13.317061880300024,49.60229628180035,1.5761676963708595,0.17395289873770547
2025-02-17,18,37,0.012402702702702701,-0.012402702702702701,15.743032964258878,4.499325894882003,0.013953861003861003,-0.0065231660231660216,15.742861342637255,4.499350894882005,0.0015511583011583018,0.00587953667953668,-0.0001716216216234301,2.5000000001718092e-05
2025-02-18,0,144,158.9190997685184,65.5433187499999,34.54035451478378,9.327152009123255,193.65149806134252,116.60498732638878,42.44552092514999,14.320500444218986,34.732398292824115,51.06166857638888,7.905166410366213,4.993348435095731
2025-02-18,6,109,135.85660443425067,15.869253211009212,31.17280393372768,8.652901152187665,162.05580158366095,25.06294059633032,37.17443771534612,8.456017409087385,26.19919714941028,9.193687385321109,6.001633781618445,-0.19688374310027967
2025-02-18,12,73,46.40749999999997,-0.8324972602739279,18.354994860733704,5.935153783095045,53.19912369536859,47.21310660469672,21.89327548273659,6.133081469911806,6.791623695368621,48.045603864970644,3.538280622002887,0.19792768681676076
2025-02-18,18,37,0.014343243243243245,-0.014343243243243245,13.330641060066366,0.7407638616920966,0.015348938223938223,-0.008123262548262549,13.33167772351552,0.7407638616920966,0.001005694980694978,0.006219980694980696,0.001036663449154318,0.0
2025-02-19,0,144,93.99436967592594,70.25535694444446,27.747463520860126,8.901865224769876,125.60463897982805,115.84170223214288,33.5137973497105,11.282857593767334,31.610269303902115,45.58634528769842,5.7663338288503745,2.3809923689974575
2025-02-19,6,109,141.39245688073402,113.71561743119273,32.695751670485926,12.635562418897218,125.25524782656187,122.54462634338147,31.587327799094215,11.439490766120723,-16.137209054172146,8.82900891218874,-1.108423871391711,-1.196071652776494
2025-02-19,12,73,104.06486917808215,-48.09578904109582,27.634150043029916,6.081425841895423,59.24183669275927,-3.045841780821843,23.756520629131337,5.814129564187494,-44.82303248532288,45.049947260273974,-3.8776294138985783,-0.26729627770792863
2025-02-19,18,37,0.015194594594594596,-0.015194594594594596,18.721778888184524,7.700404866754552,0.015561872586872586,-0.008588513513513512,18.72273315137629,7.700761196460886,0.00036727799227798986,0.006606081081081084,0.0009542631917653921,0.00035632970633336924
2025-02-20,0,144,165.14102638888886,-106.84603333333331,39.625833119454285,2.0587945895250916,110.68743993882272,-65.07987502480154,29.941361619430918,1.9071760774125097,-54.45358645006614,41.76615830853177,-9.684471500023367,-0.15161851211258193
2025-02-20,6,109,201.41656529051988,-49.503029357798205,42.23412264028391,3.9703046097241375,146.71391574923547,-47.101398558322465,32.54221100091423,3.112056873528944,-54.702649541284416,2.4016307994757398,-9.691911639369678,-0.8582477361951937
2025-02-20,12,73,81.04301757990861,-40.45912739726027,27.098944467514315,2.922909349515428,39.610393664383515,3.395271232876712,20.229761855728132,2.5917293438129296,-41.43262391552509,43.85439863013698,-6.869182611786183,-0.3311800057024983
2025-02-20,18,37,0.010410810810810812,-0.010410810810810812,17.101427198939586,3.2899754023163017,0.010088320463320463,-0.0034091698841698845,17.101469171269063,3.2899712034746034,-0.0003224903474903489,0.007001640926640927,4.1972329476891446e-05,-4.198841698332956e-06
2025-02-21,0,144,167.60899513888884,-51.32320000000003,40.42331852374129,5.178810396415869,168.05541045800263,-1.0801917658730593,39.95394742562284,6.324828726582434,0.4464153191137825,50.24300823412697,-0.4693710981184438,1.146018330166565
2025-02-21,6,109,174.54130672782884,-115.25834678899088,38.33636092534067,2.7692553299551528,140.83065950742687,-107.16341379423335,33.863108858773934,2.8589183736531933,-33.71064722040197,8.094932994757528,-4.473252066566737,0.08966304369804057
2025-02-21,12,73,79.7448780821917,-50.80096164383555,25.512708007283052,3.807980303878157,36.04510048108278,-6.480363062622262,23.72475078585873,3.837196327507379,-43.69977760110893,44.32059858121329,-1.7879572214243211,0.029216023629222043
2025-02-21,18,37,0.0068378378378378376,-0.0068378378378378376,20.763100609201164,4.502922931527632,0.005979343629343629,0.0003714285714285716,20.764132365957916,4.503064453406652,-0.0008584942084942085,0.00720926640926641,0.0010317567567525998,0.00014152187902016777
2025-02-22,0,144,129.55060972222225,-26.594995138888876,31.99466897894093,5.213252466939377,109.29464996693125,28.77581882440478,30.32674866632079,6.295696236269519,-20.255959755291002,55.37081396329366,-1.66792031262014,1.0824437693301423
2025-02-22,6,109,165.45678379204892,-46.402066972477044,37.8644884417716,4.512459993421076,84.671746832678,-30.90653256880733,26.763690315809622,3.1933472117541823,-80.78503695937093,15.495534403669716,-11.100798125961976,-1.3191127816668935
2025-02-22,12,73,64.41544223744287,-21.415938356164368,24.47202725382277,5.080203470883812,47.87712644324847,22.564055234833653,21.866765825063595,4.763760449040045,-16.538315794194403,43.97999359099802,-2.6052614287591744,-0.31644302184376727
2025-02-22,18,37,0.003991891891891892,-0.003991891891891892,18.619903719188834,3.959455710752433,0.0032676640926640925,0.0032676640926640925,18.61877014454276,3.9594566277408503,-0.0007242277992277994,0.0072595559845559845,-0.0011335746460723328,9.16988417198894e-07
2025-02-23,0,144,192.13413506944448,-63.9875395833333,42.25699831437165,7.1508167566709595,146.11300009507275,-5.696906324404734,36.070660006360725,8.849462092631114,-46.02113497437173,58.290633258928565,-6.186338308010924,1.6986453359601548
2025-02-23,6,109,232.3753079510703,-90.4304779816514,45.069409259015885,4.613895886282801,159.55928962429013,-78.62082431192665,34.342613882996055,3.981712210458871,-72.81601832678018,11.809653669724753,-10.72679537601983,-0.6321836758239301
2025-02-23,12,73,102.57578515981737,17.306936986301352,29.383554214967667,9.987397604549546,91.1904210779517,59.35084667318978,27.318490513936425,9.401711330344478,-11.385364081865674,42.043909686888426,-2.0650637010312423,-0.5856862742050684
2025-02-23,18,37,0.0003594594594594594,-0.0003594594594594594,18.91264065353395,5.222816535117339,0.0068173745173745175,0.0068173745173745175,18.91366771273601,5.222616905130209,0.006457915057915058,0.007176833976833977,0.0010270592020624747,-0.0001996299871294127
2025-02-24,0,144,214.14708842592597,-46.092730555555605,45.89258241065698,8.27724232516582,210.64948544146822,6.931958556547557,45.06274411007908,9.881873691626389,-3.4976029844577567,53.02468911210316,-0.8298383005778973,1.604631366460568
2025-02-24,6,109,206.99817155963308,-130.7288467889909,43.57780960215461,4.433411041870197,167.25920114132813,-116.86207726081263,37.743040116305096,3.882259655740988,-39.738970418304945,13.866769528178267,-5.834769485849513,-0.5511513861292086
2025-02-24,12,73,104.99165456621009,-75.56172876712331,29.365740934229645,4.1455276228299125,68.55773285225054,-36.8703914383562,24.149139076852265,3.4310351553245675,-36.43392171395955,38.69133732876711,-5.2166018573773805,-0.714492467505345
2025-02-24,18,37,0.013059459459459459,-0.013059459459459459,16.168703375676486,3.893482952060112,0.014966312741312741,-0.006099324324324323,16.168480193565813,3.8935315524462153,0.001906853281853282,0.006960135135135136,-0.0002231821106732923,4.860038610310369e-05
2025-02-25,0,144,307.53665949074076,-272.85316458333335,60.20884902296237,2.6542263359892035,225.65533507357804,-214.46930942460318,47.28547001694047,2.420999448559247,-81.88132441716272,58.38385515873017,-12.923379006021896,-0.23322688742995634
2025-02-25,6,109,325.16994724770643,-221.64930642201844,63.33107201117095,3.9552952101713186,233.27292545871572,-204.1719120576672,49.15832577042315,3.4882331848903196,-91.89702178899071,17.477394364351227,-14.172746240747806,-0.46706202528099894
2025-02-25,12,73,73.3046082191781,-37.663856164383596,22.74855100919859,3.4819721958367276,69.22505552837575,2.470867612524383,23.28907394952306,3.231408640681483,-4.079552690802359,40.134723776907975,0.5405229403244718,-0.25056355515524453
2025-02-25,18,37,0.02203783783783784,-0.02203783783783784,15.16649944253769,3.636000717118519,0.023735038610038613,-0.01486805019305019,15.16762770830346,3.6360005240683315,0.001697200772200775,0.007169787644787649,0.0011282657657698536,-1.9305018739146362e-07
2025-02-26,0,144,138.09649548611105,136.02707152777768,32.84480222004002,13.45983106885397,203.8389157159391,201.84792487599196,43.182137837928586,18.024519893851036,65.74242022982804,65.82085334821429,10.337335617888563,4.564688824997065
2025-02-26,6,109,115.45890779816519,88.74993027522945,29.58388526191683,10.144515595165554,121.09634150283975,111.88456382699876,30.646385359654346,11.117805336213012,5.637433704674564,23.134633551769312,1.0625000977375159,0.9732897410474575
2025-02-26,12,73,87.71365502283105,-36.167038356164404,25.221104183677785,2.882269829839642,67.59852058871493,4.809052641878645,21.73866292443682,2.64153118942856,-20.115134434116115,40.97609099804305,-3.4824412592409644,-0.24073864041108184
2025-02-26,18,37,0.038567567567567566,-0.038567567567567566,13.985420002574246,1.5663690840569133,0.03978735521235521,-0.030920366795366794,13.985523911840659,1.5663690840569133,0.0012197876447876468,0.007647200772200772,0.00010390926641257181,0.0
2025-02-27,0,144,90.30351226851852,22.942519444444386,25.55374755523413,3.77913247516693,113.3641982101521,85.73083911210314,30.121695927364314,6.763846141630703,23.06068594163358,62.788319667658754,4.567948372130186,2.984713666463773
2025-02-27,6,109,126.29064281345563,40.89685229357795,26.328008846851997,4.945994034384658,79.82747692769775,55.631089908256826,23.099406296535832,4.417587011618819,-46.46316588575789,14.734237614678875,-3.2286025503161646,-0.5284070227658386
2025-02-27,12,73,84.36655319634706,-53.639671232876765,19.790761242667546,1.8977648715135729,34.046211285062036,-10.817536154598894,15.682850985349255,1.4777065959712021,-50.32034191128502,42.82213507827787,-4.1079102573182915,-0.42005827554237074
2025-02-27,18,37,0.04071621621621622,-0.04071621621621622,11.407995135012914,1.0161162481245607,0.04086196911196912,-0.0319949806949807,11.409442400135173,1.0163603922687,0.0001457528957529014,0.00872123552123552,0.0014472651222590116,0.00024414414413920227
2025-02-28,0,144,136.30587129629626,60.25569583333335,31.333016785699574,7.014240834504274,148.32394967344575,125.90115801091267,32.727200333881825,8.425941002799384,12.018078377149493,65.64546217757932,1.3941835481822515,1.41170016829511
2025-02-28,6,109,139.9576920489297,-17.269935779816517,27.82335168496313,3.1518940291059345,136.12180871013533,-7.279477588466575,31.001708667088792,3.2551359416179357,-3.8358833387943605,9.990458191349942,3.1783569821256634,0.10324191251200121
2025-02-28,12,73,77.98452191780827,-12.933800000000057,22.392220337802446,3.563667457260966,73.3173533594259,27.335594471624194,21.615481308701817,3.349491706325004,-4.667168558382372,40.26939447162425,-0.7767390291006286,-0.2141757509359623
2025-02-28,18,37,0.0630081081081081,-0.0630081081081081,16.073561394960745,1.8616384347180546,0.062047007722007726,-0.053180019305019297,16.072147221859076,1.8616384347180546,-0.0009611003861003733,0.009828088803088803,-0.001414173101668581,0.0
2025-03-01,0,144,279.9483046296296,-235.5754673611111,66.84143049684508,0.8229326627543949,180.50090500578702,-168.97039243551586,53.82055878642568,0.8655110368036674,-99.44739962384259,66.60507492559523,-13.0208717104194,0.04257837404927245
2025-03-01,6,109,225.43012262996942,164.98851834862387,34.58195877806112,10.75833367938366,203.9655881498471,172.87204085845346,39.87530081426027,10.452871024354918,-21.464534480122325,7.883522509829589,5.2933420361991494,-0.3054626550287427
2025-03-01,12,73,104.69725913242007,-35.794812328767144,28.460917216741578,1.776954471210962,64.28501819960857,1.807458708414836,21.633568990403564,1.4797018225037395,-40.4122409328115,37.60227103718198,-6.827348226338014,-0.29725264870722246
2025-03-01,18,37,0.06418378378378378,-0.06418378378378378,15.201029924152994,1.8126524993059885,0.06137413127413127,-0.05250714285714284,15.200635522608595,1.8128588699623587,-0.0028096525096525105,0.01167664092664094,-0.00039440154439951414,0.0002063706563701917
2025-03-02,0,144,173.99202789351855,-15.282842361111104,36.825665296056584,7.500275440745706,139.25000677910052,59.490108258928586,32.35287843262323,9.037185293354673,-34.74202111441804,74.7729506200397,-4.472786863433356,1.536909852608967
2025-03-02,6,109,127.48740244648319,-49.07849908256882,36.17092871569048,8.470284823794742,105.18121501201401,-41.33742188728706,37.344210777031776,8.657848638023498,-22.30618743446918,7.741077195281761,1.1732820613412969,0.18756381422875634
2025-03-02,12,73,86.3517287671233,-56.70396986301373,32.57397514365147,11.613461086493464,73.38196533757338,-19.313780968688885,29.698594349850985,11.417644782599695,-12.969763429549928,37.39018889432485,-2.875380793800481,-0.19581630389376947
