group,interval_start,interval_end,owner_date,effective_version,price_yuan_kWh,actual_load_kW,actual_pv_kW,net_kWh,q0_kWh,q_eff_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,ordinary_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan
PUBLIC_JAN,2025-01-01 11:40:00,2025-01-01 11:40:00,2025-01-01,public_January,0.7713,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 11:50:00,2025-01-01 11:50:00,2025-01-01,public_January,0.726,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 12:00:00,2025-01-01 12:00:00,2025-01-01,public_January,0.7133,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 12:10:00,2025-01-01 12:10:00,2025-01-01,public_January,0.8026,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 12:20:00,2025-01-01 12:20:00,2025-01-01,public_January,0.8183,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 12:30:00,2025-01-01 12:30:00,2025-01-01,public_January,0.7305,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 12:40:00,2025-01-01 12:40:00,2025-01-01,public_January,0.712,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 12:50:00,2025-01-01 12:50:00,2025-01-01,public_January,0.903,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 13:00:00,2025-01-01 13:00:00,2025-01-01,public_January,1.1525,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 13:10:00,2025-01-01 13:10:00,2025-01-01,public_January,1.1607,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 13:20:00,2025-01-01 13:20:00,2025-01-01,public_January,1.1437,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 13:30:00,2025-01-01 13:30:00,2025-01-01,public_January,1.1537,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 13:40:00,2025-01-01 13:40:00,2025-01-01,public_January,1.0571,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 13:50:00,2025-01-01 13:50:00,2025-01-01,public_January,1.1423,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01,public_January,1.3627,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 14:10:00,2025-01-01 14:10:00,2025-01-01,public_January,1.363,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 14:20:00,2025-01-01 14:20:00,2025-01-01,public_January,1.3215,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 14:30:00,2025-01-01 14:30:00,2025-01-01,public_January,1.3884,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 14:40:00,2025-01-01 14:40:00,2025-01-01,public_January,1.4736,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 14:50:00,2025-01-01 14:50:00,2025-01-01,public_January,1.2203,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 15:00:00,2025-01-01 15:00:00,2025-01-01,public_January,0.8295,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 15:10:00,2025-01-01 15:10:00,2025-01-01,public_January,0.8782,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 15:20:00,2025-01-01 15:20:00,2025-01-01,public_January,0.974,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 15:30:00,2025-01-01 15:30:00,2025-01-01,public_January,0.9257,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 15:40:00,2025-01-01 15:40:00,2025-01-01,public_January,0.9368,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 15:50:00,2025-01-01 15:50:00,2025-01-01,public_January,0.9885,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 16:00:00,2025-01-01 16:00:00,2025-01-01,public_January,1.0236,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 16:10:00,2025-01-01 16:10:00,2025-01-01,public_January,1.0256,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 16:20:00,2025-01-01 16:20:00,2025-01-01,public_January,1.0518,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 16:30:00,2025-01-01 16:30:00,2025-01-01,public_January,1.0918,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 16:40:00,2025-01-01 16:40:00,2025-01-01,public_January,1.0866,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 16:50:00,2025-01-01 16:50:00,2025-01-01,public_January,1.1196,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 17:00:00,2025-01-01 17:00:00,2025-01-01,public_January,1.1821,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 17:10:00,2025-01-01 17:10:00,2025-01-01,public_January,1.1719,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 17:20:00,2025-01-01 17:20:00,2025-01-01,public_January,1.1271,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 17:30:00,2025-01-01 17:30:00,2025-01-01,public_January,1.1001,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 17:40:00,2025-01-01 17:40:00,2025-01-01,public_January,1.1206,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 17:50:00,2025-01-01 17:50:00,2025-01-01,public_January,1.2125,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 18:00:00,2025-01-01 18:00:00,2025-01-01,public_January,1.3246,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 18:10:00,2025-01-01 18:10:00,2025-01-01,public_January,1.3543,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 18:20:00,2025-01-01 18:20:00,2025-01-01,public_January,1.2951,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 18:30:00,2025-01-01 18:30:00,2025-01-01,public_January,1.2214,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 18:40:00,2025-01-01 18:40:00,2025-01-01,public_January,1.2363,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 18:50:00,2025-01-01 18:50:00,2025-01-01,public_January,1.3339,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 19:00:00,2025-01-01 19:00:00,2025-01-01,public_January,1.4613,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 19:10:00,2025-01-01 19:10:00,2025-01-01,public_January,1.5521,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 19:20:00,2025-01-01 19:20:00,2025-01-01,public_January,1.5622,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 19:30:00,2025-01-01 19:30:00,2025-01-01,public_January,1.5218,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 19:40:00,2025-01-01 19:40:00,2025-01-01,public_January,1.5047,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 19:50:00,2025-01-01 19:50:00,2025-01-01,public_January,1.4843,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 20:00:00,2025-01-01 20:00:00,2025-01-01,public_January,1.4695,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 20:10:00,2025-01-01 20:10:00,2025-01-01,public_January,1.4993,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 20:20:00,2025-01-01 20:20:00,2025-01-01,public_January,1.4946,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 20:30:00,2025-01-01 20:30:00,2025-01-01,public_January,1.5029,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 20:40:00,2025-01-01 20:40:00,2025-01-01,public_January,1.5993,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 20:50:00,2025-01-01 20:50:00,2025-01-01,public_January,1.3716,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 21:00:00,2025-01-01 21:00:00,2025-01-01,public_January,0.9601,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 21:10:00,2025-01-01 21:10:00,2025-01-01,public_January,0.9485,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 21:20:00,2025-01-01 21:20:00,2025-01-01,public_January,1.0064,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 21:30:00,2025-01-01 21:30:00,2025-01-01,public_January,0.9622,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 21:40:00,2025-01-01 21:40:00,2025-01-01,public_January,0.947,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 21:50:00,2025-01-01 21:50:00,2025-01-01,public_January,0.7428,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 22:00:00,2025-01-01 22:00:00,2025-01-01,public_January,0.4482,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 22:10:00,2025-01-01 22:10:00,2025-01-01,public_January,0.4243,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 22:20:00,2025-01-01 22:20:00,2025-01-01,public_January,0.4595,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 22:30:00,2025-01-01 22:30:00,2025-01-01,public_January,0.4384,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 22:40:00,2025-01-01 22:40:00,2025-01-01,public_January,0.4506,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 22:50:00,2025-01-01 22:50:00,2025-01-01,public_January,0.4362,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 23:00:00,2025-01-01 23:00:00,2025-01-01,public_January,0.4111,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 23:10:00,2025-01-01 23:10:00,2025-01-01,public_January,0.459,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 23:20:00,2025-01-01 23:20:00,2025-01-01,public_January,0.4759,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 23:30:00,2025-01-01 23:30:00,2025-01-01,public_January,0.4314,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 23:40:00,2025-01-01 23:40:00,2025-01-01,public_January,0.4038,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-01 23:50:00,2025-01-01 23:50:00,2025-01-01,public_January,0.4179,,,,0.0,0.0,0.0,0.0,,,6000.0,6000.0,0.0,0.0,
PUBLIC_JAN,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02,public_January,0.4284,3696.7,0.0,616.1166666666666,0.0,0.0,0.0,616.1166666666666,0.0,0.0,6000.0,5315.425925925926,0.0,0.0,0.0
PUBLIC_JAN,2025-01-02 00:10:00,2025-01-02 00:10:00,2025-01-02,public_January,0.3809,3622.5509,0.0,603.7584833333333,0.0,0.0,0.0,603.7584833333333,0.0,0.0,5315.425925925926,4644.583166666667,0.0,0.0,0.0
PUBLIC_JAN,2025-01-02 00:20:00,2025-01-02 00:20:00,2025-01-02,public_January,0.3964,3622.7611,0.0,603.7935166666666,0.0,0.0,0.0,603.7935166666666,0.0,0.0,4644.583166666667,3973.701481481482,0.0,0.0,0.0
