publication_hour,kind,j,month,n,n_invalid,mean_b_kW,sd_b_kW,mean_y_kW,sd_y_kW,pearson_r,beta,intercept_a_kW,constant_b,constant_y
6,hour,1,2025-06,30,0,-27.6141809481482,80.58110953986018,-28.698574056918787,78.03137299105595,0.012641564280179225,0.012241561616238654,-28.360533359360065,False,False
6,hour,1,2025-07,31,0,32.26896456732121,163.60479686726916,-1.9868655681752403,164.67758894513386,0.7414968081440189,0.7463589632688725,-26.07109650840108,False,False
6,hour,1,2025-08,31,0,-77.06775656435958,111.08116600675505,-56.317206604628716,112.083723941888,0.08189363189336601,0.08263275908695845,-49.94888524307363,False,False
6,hour,1,2025-09,30,0,-2.487606756419334,131.6771908101365,29.01527587981675,108.64948448137292,0.5986591603265835,0.4939656500063168,30.24406816821153,False,False
6,hour,1,2025-10,31,0,52.769260526579,56.49291904126279,29.565453114363557,80.95933334953675,0.2833966509211125,0.4061323847561583,8.134147494885017,False,False
6,hour,1,2025-11,30,0,12.501397558075105,57.01744271996769,18.579411459637686,51.61869628398152,-0.10737833516147335,-0.09721112357497201,19.794686362515577,False,False
6,hour,1,2025-12,31,0,86.18991872434219,179.19968272121125,103.10429040369142,209.80256429570653,0.8525315006176075,0.9981228328998005,17.07616455914743,False,False
6,hour,2,2025-02,28,0,-63.417436445336044,82.48501012008228,-75.43013603557054,108.53557047920836,0.5803407675579261,0.7636250051681309,-27.002995802251192,False,False
6,hour,2,2025-03,31,0,-21.610872616114676,116.42293894097182,-31.49197118661324,97.84022684921642,0.6559141512631111,0.5512211763158772,-19.57960056194593,False,False
6,hour,2,2025-04,30,0,49.99211588327479,82.94987212292824,62.94270751198328,65.47674623641424,0.10759717321371894,0.08493217199695761,58.696768527293145,False,False
6,hour,2,2025-05,31,0,7.392500656398096,61.90550409322609,11.488196788308628,62.99651147463195,-0.3420757596249951,-0.34810441869525893,14.061558932008406,False,False
6,hour,2,2025-06,30,0,-27.6141809481482,80.58110953986018,-19.05269693536458,91.03127740942904,0.32992405632716726,0.37271028491741176,-8.7606076864193,False,False
6,hour,2,2025-07,31,0,32.26896456732121,163.60479686726916,0.18086552144690782,181.86022819005083,0.5030268265884289,0.5591558146263035,-17.862513648340908,False,False
6,hour,2,2025-08,31,0,-77.06775656435958,111.08116600675505,-56.36685958288827,79.68754565440278,-0.11551213016556512,-0.08286623625868332,-62.75317450627718,False,False
6,hour,2,2025-09,30,0,-2.487606756419334,131.6771908101365,32.84415183298992,125.35717444200353,0.7319804974884064,0.6968481507484825,34.57763600099017,False,False
6,hour,2,2025-10,31,0,52.769260526579,56.49291904126279,38.83242782463819,63.56729684338466,0.1548083689627521,0.17419438950406746,29.640318702629674,False,False
6,hour,2,2025-11,30,0,12.501397558075105,57.01744271996769,27.659591316097757,79.02157041307797,0.09043823274546267,0.12534008605102104,26.0926650704106,False,False
6,hour,2,2025-12,31,0,86.18991872434219,179.19968272121125,87.37566359663103,202.82873495041943,0.8788173278583576,0.9946971119325532,1.6428003638263675,False,False
6,hour,3,2025-02,28,0,-63.417436445336044,82.48501012008228,-55.85334161128784,75.04286665866869,0.48418948224661057,0.44050387701796373,-27.917714986577,False,False
6,hour,3,2025-03,31,0,-21.610872616114676,116.42293894097182,-20.717421664396536,124.91209869582991,0.6948069280503005,0.7454698563757204,-4.607167559107541,False,False
6,hour,3,2025-04,30,0,49.99211588327479,82.94987212292824,55.45771151218365,70.196248002461,0.38288864115600385,0.3240191373903632,39.25930924736588,False,False
6,hour,3,2025-05,31,0,7.392500656398096,61.90550409322609,7.094457897217277,73.05712188341536,-0.12241072350092737,-0.14446171269644628,8.162391203150149,False,False
6,hour,3,2025-06,30,0,-27.6141809481482,80.58110953986018,-11.892582127749955,85.0989289445446,0.1588625133337294,0.16776921801320563,-7.259772584003971,False,False
6,hour,3,2025-07,31,0,32.26896456732121,163.60479686726916,12.360070766865237,159.94068884433156,0.6564551134858791,0.6417530846084897,-8.34863678133521,False,False
6,hour,3,2025-08,31,0,-77.06775656435958,111.08116600675505,-54.596917726971625,99.85773268902932,-0.1756155488244668,-0.15787168213092354,-66.7637340938436,False,False
6,hour,3,2025-09,30,0,-2.487606756419334,131.6771908101365,19.576402655993213,113.04618549097954,0.7181113076592849,0.6165057409667353,21.11002650259337,False,False
6,hour,3,2025-10,31,0,52.769260526579,56.49291904126279,34.70147612808705,72.53241078854121,0.19737931242262563,0.25341932427568326,21.328725782913917,False,False
6,hour,3,2025-11,30,0,12.501397558075105,57.01744271996769,22.587627912786278,64.3127894038642,0.15615651138732556,0.1761366408560121,20.385673740901375,False,False
6,hour,3,2025-12,31,0,86.18991872434219,179.19968272121125,82.28246984388494,212.60850354136022,0.8786542756510501,1.042464851720832,-7.567490998916995,False,False
6,hour,4,2025-02,28,0,-63.417436445336044,82.48501012008228,-46.98652565476068,96.23966521892171,0.6547653563646597,0.7639496994877735,1.461205859938758,False,False
6,hour,4,2025-03,31,0,-21.610872616114676,116.42293894097182,-15.024231229543977,129.86230252700736,0.6975286305260567,0.7780483370596813,1.790072271832651,False,False
6,hour,4,2025-04,30,0,49.99211588327479,82.94987212292824,40.679658750478985,53.81377656096846,0.3239778281599416,0.21018079966982683,30.17227585694564,False,False
6,hour,4,2025-05,31,0,7.392500656398096,61.90550409322609,28.863095978957475,51.350881666952006,0.19643430993830652,0.1629431042154314,27.658538974089353,False,False
6,hour,4,2025-06,30,0,-27.6141809481482,80.58110953986018,-29.16063083544748,89.26755462044488,0.16918820039719454,0.18742627157076427,-23.98500785785563,False,False
6,hour,4,2025-07,31,0,32.26896456732121,163.60479686726916,25.241560864746102,197.96165623583184,0.777827108756155,0.9411700980834886,-5.129023682132221,False,False
6,hour,4,2025-08,31,0,-77.06775656435958,111.08116600675505,-53.64214053982272,87.86989976261025,0.09682055152661145,0.07658915064941453,-47.73958652210258,False,False
6,hour,4,2025-09,30,0,-2.487606756419334,131.6771908101365,-1.7772793965622156,125.42190702252879,0.741864598684535,0.7066225528282967,-0.01948035990826713,False,False
6,hour,4,2025-10,31,0,52.769260526579,56.49291904126279,37.98141614327829,57.23446118152281,0.36227790311813796,0.36703326602390174,18.613342106541843,False,False
6,hour,4,2025-11,30,0,12.501397558075105,57.01744271996769,15.152040476171697,63.90693740029136,-0.24568327978083088,-0.2753695225926598,18.594544353479883,False,False
6,hour,4,2025-12,31,0,86.18991872434219,179.19968272121125,87.53674746758396,195.73004426644565,0.8523131124544152,0.9309351484126736,7.299522688262201,False,False
6,hour,5,2025-02,28,0,-63.417436445336044,82.48501012008228,-38.37636035881051,85.71712515627559,0.44081735059827554,0.4580904573725778,-9.325437892170136,False,False
6,hour,5,2025-03,31,0,-21.610872616114676,116.42293894097182,-3.0359530300426756,96.6365839693404,0.672660853741714,0.5583405441126784,9.030273345188576,False,False
6,hour,5,2025-04,30,0,49.99211588327479,82.94987212292824,40.70043249363732,68.6038404264269,-0.07547581810427678,-0.062422410653103236,43.82106088072062,False,False
6,hour,5,2025-05,31,0,7.392500656398096,61.90550409322609,22.863008825892027,68.90440064496306,0.13908600890401898,0.1548107591079304,21.718570187569163,False,False
6,hour,5,2025-06,30,0,-27.6141809481482,80.58110953986018,-18.894454309203617,98.77632468966817,0.5190906473701217,0.6363013195125848,-1.3235145346376385,False,False
6,hour,5,2025-07,31,0,32.26896456732121,163.60479686726916,34.628108643989016,207.44438869534787,0.7291099238418655,0.9244824439089933,4.7960174183791935,False,False
6,hour,5,2025-08,31,0,-77.06775656435958,111.08116600675505,-78.79217796498826,111.89177506637324,0.09249567441376663,0.093170656810429,-71.61172446698062,False,False
6,hour,5,2025-09,30,0,-2.487606756419334,131.6771908101365,-25.605303276159663,140.48014057906508,0.836509119437419,0.892431847696985,-23.385283782184853,False,False
6,hour,5,2025-10,31,0,52.769260526579,56.49291904126279,40.84152704427119,71.23400743417848,0.4377611993370858,0.5519892591352242,11.713462021091217,False,False
6,hour,5,2025-11,30,0,12.501397558075105,57.01744271996769,9.971049464413381,73.78557488762208,0.06871974608411875,0.08892938246724283,8.859307899596265,False,False
6,hour,5,2025-12,31,0,86.18991872434219,179.19968272121125,86.41313182010863,181.23754120555242,0.8207028374831917,0.8300358687424598,14.872407754907258,False,False
6,hour,6,2025-02,28,0,-63.417436445336044,82.48501012008228,-49.55738576244006,98.29875702468965,0.44148182263467645,0.5261212231265459,-16.192126532269874,False,False
6,hour,6,2025-03,31,0,-21.610872616114676,116.42293894097182,-1.8239185387863737,89.01756736411971,0.47014644537422795,0.35947634764074277,5.944679018583874,False,False
6,hour,6,2025-04,30,0,49.99211588327479,82.94987212292824,48.60278258506288,76.5231069266518,0.1210342548229725,0.11165679930018664,43.020822935292394,False,False
6,hour,6,2025-05,31,0,7.392500656398096,61.90550409322609,5.941435485279566,69.0533681234491,-0.39119338107698026,-0.43636217726755094,9.167243167157238,False,False
6,hour,6,2025-06,30,0,-27.6141809481482,80.58110953986018,-12.797825496715726,118.45008154302717,0.20500013018502253,0.3013396350013728,-4.476578288938885,False,False
6,hour,6,2025-07,31,0,32.26896456732121,163.60479686726916,42.45870671904059,189.83518211672683,0.7981937655336658,0.9261663578693856,12.572277333508449,False,False
6,hour,6,2025-08,31,0,-77.06775656435958,111.08116600675505,-90.18754905640068,89.84315083271949,-0.17063189651614122,-0.13800815895865196,-100.82352825492151,False,False
6,hour,6,2025-09,30,0,-2.487606756419334,131.6771908101365,-48.166121825613494,171.27773656480582,0.80175986267559,1.0428808034459789,-45.571844492821256,False,False
6,hour,6,2025-10,31,0,52.769260526579,56.49291904126279,50.8446897786937,73.66646738775565,0.08364102472539191,0.10906745349290801,45.089280910355896,False,False
6,hour,6,2025-11,30,0,12.501397558075105,57.01744271996769,16.78539518486012,60.08601209519104,-0.16843741085986666,-0.17750238915335106,19.00442311917432,False,False
6,hour,6,2025-12,31,0,86.18991872434219,179.19968272121125,75.80675924737592,155.77439459565088,0.8204599508806812,0.7132080269207283,14.335417373529893,False,False
6,hour,7,2025-02,28,0,-63.417436445336044,82.48501012008228,-49.80805035024581,105.9481941194083,0.4781353014300348,0.6141427594844624,-10.860690932276611,False,False
6,hour,7,2025-03,31,0,-21.610872616114676,116.42293894097182,11.23691604155204,70.35604612159273,0.4493123031007869,0.2715258471183732,17.10482653560983,False,False
6,hour,7,2025-04,30,0,49.99211588327479,82.94987212292824,48.93457719418248,63.474483965318306,0.07918872330838503,0.06059639658543541,45.90523511397452,False,False
6,hour,7,2025-05,31,0,7.392500656398096,61.90550409322609,0.9591494995588188,66.52921667886194,0.01515041721224667,0.016281999545158552,0.8387848072337607,False,False
6,hour,7,2025-06,30,0,-27.6141809481482,80.58110953986018,13.550909656849761,129.41741810618885,-0.09462299860228167,-0.15196941618823556,9.354398699643383,False,False
6,hour,7,2025-07,31,0,32.26896456732121,163.60479686726916,22.44906037718211,212.2458645616492,0.6980721461171554,0.9056148047984469,-6.774191670500489,False,False
6,hour,7,2025-08,31,0,-77.06775656435958,111.08116600675505,-68.69784186854949,86.23579072474057,0.07887598033906518,0.061233895702127734,-63.97868290109052,False,False
6,hour,7,2025-09,30,0,-2.487606756419334,131.6771908101365,-95.79511617204453,209.06347879701678,0.6659415119340553,1.0573133304538969,-93.16493638755519,False,False
6,hour,7,2025-10,31,0,52.769260526579,56.49291904126279,79.48672711928666,70.5029086334939,0.049667377619369305,0.06198466366742307,76.21584225356803,False,False
6,hour,7,2025-11,30,0,12.501397558075105,57.01744271996769,15.537456822779513,86.73765893487024,0.10229748055999859,0.1556198165934634,13.591991627629893,False,False
6,hour,7,2025-12,31,0,86.18991872434219,179.19968272121125,66.25022601458339,122.09464095921618,0.7667812346743608,0.5224332884979439,21.221743340054786,False,False
6,hour,8,2025-02,28,0,-63.417436445336044,82.48501012008228,-50.563774035756936,88.83529663074057,0.4127329074453153,0.44450804102218144,-22.374213594791918,False,False
6,hour,8,2025-03,31,0,-21.610872616114676,116.42293894097182,39.8821403927846,80.59791237711441,0.06845260533958804,0.04738874604378938,40.90625254697434,False,False
6,hour,8,2025-04,30,0,49.99211588327479,82.94987212292824,35.3184504605725,67.90473663684982,0.2549834905251918,0.20873554506748782,24.88331890260012,False,False
6,hour,8,2025-05,31,0,7.392500656398096,61.90550409322609,-14.736429046525975,65.1343965022172,-0.4212317232140479,-0.4432024984049555,-11.460054286150065,False,False
6,hour,8,2025-06,30,0,-27.6141809481482,80.58110953986018,44.5861716370171,187.16604813977338,0.09450528979847117,0.21950779433155196,50.64769958921748,False,False
6,hour,8,2025-07,31,0,32.26896456732121,163.60479686726916,19.025128814857638,216.73054224090956,0.678473458623616,0.898787342420396,-9.977808091262919,False,False
6,hour,8,2025-08,31,0,-77.06775656435958,111.08116600675505,-87.51868847411939,116.48934566072774,0.1635622050847025,0.17152551535139704,-74.2996018124416,False,False
6,hour,8,2025-09,30,0,-2.487606756419334,131.6771908101365,-109.16814612668601,248.3052262338265,0.6339914633337368,1.1955251533303504,-106.19414967779217,False,False
6,hour,8,2025-10,31,0,52.769260526579,56.49291904126279,65.43207032439884,77.48085966380643,0.3098476697970362,0.424960583169132,43.007214597619964,False,False
6,hour,8,2025-11,30,0,12.501397558075105,57.01744271996769,35.659671077813606,62.03461672799261,-0.06530654889464375,-0.07105311177150302,36.54793427580751,False,False
6,hour,8,2025-12,31,0,86.18991872434219,179.19968272121125,37.87766486443031,118.96232831755913,0.811618054256868,0.5387954485900187,-8.561071058588894,False,False
6,hour,9,2025-02,28,0,-63.417436445336044,82.48501012008228,-45.115054991462564,96.69506246522664,0.4555672198255483,0.5340497711524932,-11.24698757075307,False,False
6,hour,9,2025-03,31,0,-21.610872616114676,116.42293894097182,60.0396073882168,64.52513001626389,-0.17303686367975396,-0.0959022871961993,57.967075276025696,False,False
6,hour,9,2025-04,30,0,49.99211588327479,82.94987212292824,37.662603755636724,62.08180828598081,-0.22394602017184076,-0.16760693579024433,46.041629112503216,False,False
6,hour,9,2025-05,31,0,7.392500656398096,61.90550409322609,-19.28922712389971,82.7085103103114,0.10449433193272539,0.13960908091486843,-20.32128734620201,False,False
6,hour,9,2025-06,30,0,-27.6141809481482,80.58110953986018,64.68139532654487,174.52837859685496,0.25619712215424034,0.5548902042437369,80.00423383288634,False,False
6,hour,9,2025-07,31,0,32.26896456732121,163.60479686726916,10.277362772923649,229.26382751635683,0.5882853485058055,0.8243801725425904,-16.32453180485535,False,False
6,hour,9,2025-08,31,0,-77.06775656435958,111.08116600675505,-76.70113794159442,90.87476845561234,0.04398290524946131,0.03598212437117262,-73.92807633988838,False,False
6,hour,9,2025-09,30,0,-2.487606756419334,131.6771908101365,-139.59063547143924,225.24053843527278,0.5691041374030906,0.9734815995523646,-137.16899606714287,False,False
6,hour,9,2025-10,31,0,52.769260526579,56.49291904126279,54.6243503248828,74.00140576609431,0.25046095792465684,0.32808471026978636,37.311562773869255,False,False
6,hour,9,2025-11,30,0,12.501397558075105,57.01744271996769,36.18541319248367,64.24450827831262,-0.2818941895223131,-0.3176247956492836,40.15616703719773,False,False
6,hour,9,2025-12,31,0,86.18991872434219,179.19968272121125,14.437583267343099,118.15830873857132,0.6958980658919959,0.4588520318317968,-25.11083606273874,False,False
6,hour,10,2025-02,28,0,-63.417436445336044,82.48501012008228,-25.531312313436167,81.59894662565186,0.48680044853734544,0.48157118196038373,5.008697512441827,False,False
6,hour,10,2025-03,31,0,-21.610872616114676,116.42293894097182,68.75828212305163,66.74046724616325,0.045853921241173115,0.026286161099714954,69.32634900214424,False,False
6,hour,10,2025-04,30,0,49.99211588327479,82.94987212292824,7.103488191515603,59.45643191125969,0.23299846996863438,0.1670075831411512,-1.2455742582624767,False,False
6,hour,10,2025-05,31,0,7.392500656398096,61.90550409322609,37.21338528648086,134.30003449898982,0.30771367244554376,0.6675651451446529,32.27840951281052,False,False
6,hour,10,2025-06,30,0,-27.6141809481482,80.58110953986018,52.24961394267148,192.399730079657,0.09901304633654498,0.23640879975836682,58.777849316933555,False,False
6,hour,10,2025-07,31,0,32.26896456732121,163.60479686726916,1.212689122369819,208.70220039639892,0.7498437159531938,0.9565369504404313,-29.653767838725944,False,False
6,hour,10,2025-08,31,0,-77.06775656435958,111.08116600675505,-54.64688435443171,88.60872117887031,0.3194666286213734,0.254836444728565,-35.00721126836379,False,False
6,hour,10,2025-09,30,0,-2.487606756419334,131.6771908101365,-122.03448604500335,268.3546894280218,0.5887616760711862,1.1998809798199472,-119.0496540127042,False,False
6,hour,10,2025-10,31,0,52.769260526579,56.49291904126279,12.50831675576332,91.23156831679,-0.060398461206169055,-0.09753870809428142,17.655362254616396,False,False
6,hour,10,2025-11,30,0,12.501397558075105,57.01744271996769,38.14841413352481,75.42633644679334,0.08421028006302785,0.1113987687506065,36.75577383789341,False,False
6,hour,10,2025-12,31,0,86.18991872434219,179.19968272121125,11.912163647791655,79.35248032451209,0.33344793065747774,0.147656066991545,-0.8143007653656333,False,False
6,hour,11,2025-02,28,0,-63.417436445336044,82.48501012008228,-4.571398465842263,91.4709879397524,0.5227052808576157,0.5796491795511242,32.18846653893233,False,False
6,hour,11,2025-03,31,0,-21.610872616114676,116.42293894097182,43.53226873369811,57.46472185847297,-0.28802340727307296,-0.1421642945817449,40.45997427293222,False,False
6,hour,11,2025-04,30,0,49.99211588327479,82.94987212292824,11.892083056427095,78.52041081524561,-0.15589559273642423,-0.1475708843506066,19.269463807879966,False,False
6,hour,11,2025-05,31,0,7.392500656398096,61.90550409322609,65.60822921728253,150.0670069595917,0.17125888740823916,0.41515385465371524,62.53920407424874,False,False
6,hour,11,2025-06,30,0,-27.6141809481482,80.58110953986018,29.531091675151867,201.56463815037048,0.16861519589656776,0.4217720647136734,41.17798178902932,False,False
6,hour,11,2025-07,31,0,32.26896456732121,163.60479686726916,5.507975657296974,217.11327037977176,0.7220719628453699,0.958232327564859,-25.413189368155194,False,False
6,hour,11,2025-08,31,0,-77.06775656435958,111.08116600675505,-83.43847745936806,120.10587016665394,-0.0030393066393834232,-0.0032862327768888927,-83.69174004703115,False,False
6,hour,11,2025-09,30,0,-2.487606756419334,131.6771908101365,-136.94720036360093,285.6065427127248,0.6469575466521233,1.4032446093693196,-133.4564795924248,False,False
6,hour,11,2025-10,31,0,52.769260526579,56.49291904126279,9.036708875518922,99.25481932617946,-0.3510463978972798,-0.6167683913261949,41.583120801969926,False,False
6,hour,11,2025-11,30,0,12.501397558075105,57.01744271996769,40.85996604866724,69.7666947465833,-0.1907232625597005,-0.23336949195399878,43.77741084551019,False,False
6,hour,11,2025-12,31,0,86.18991872434219,179.19968272121125,3.3878411962868205,77.86661209293891,0.17627184710142152,0.0765943964449194,-3.213823608040827,False,False
6,hour,12,2025-02,28,0,-63.417436445336044,82.48501012008228,11.161103569564833,55.24840071338034,0.17553907268489352,0.11757594518605755,18.61746860090195,False,False
6,hour,12,2025-03,31,0,-21.610872616114676,116.42293894097182,24.092065754251255,55.30214459513142,-0.33114612925269105,-0.15729796282960534,20.692719516766314,False,False
6,hour,12,2025-04,30,0,49.99211588327479,82.94987212292824,13.143503755177457,52.920099914278175,0.14773364234197603,0.09425064696726165,8.43171448991649,False,False
6,hour,12,2025-05,31,0,7.392500656398096,61.90550409322609,97.93398619518848,177.50886907343735,0.15517053220520613,0.44493855738238797,94.64477761768235,False,False
6,hour,12,2025-06,30,0,-27.6141809481482,80.58110953986018,8.07674901161878,177.50349259892536,0.16422137976665074,0.3617456825110575,18.06605974569049,False,False
6,hour,12,2025-07,31,0,32.26896456732121,163.60479686726916,5.913473891508237,189.84404894400188,0.6268158641600983,0.7273457983693946,-17.557221904263717,False,False
6,hour,12,2025-08,31,0,-77.06775656435958,111.08116600675505,-70.21347387048452,77.83451117766086,0.07879154981540742,0.05520919508928821,-65.95862506322902,False,False
6,hour,12,2025-09,30,0,-2.487606756419334,131.6771908101365,-142.21842133522992,275.44292223824755,0.5994670951911065,1.253967885168471,-139.09904235175196,False,False
6,hour,12,2025-10,31,0,52.769260526579,56.49291904126279,-0.8980098532815581,150.49580816278694,-0.07896312285473309,-0.21035590284156883,10.202315587068927,False,False
6,hour,12,2025-11,30,0,12.501397558075105,57.01744271996769,43.22168568746036,69.63648018157255,0.5170315766921589,0.6314604343165662,35.32754775587419,False,False
6,hour,12,2025-12,31,0,86.18991872434219,179.19968272121125,14.194945533018226,73.65159122856004,0.34109381615490775,0.14019055132544192,2.1119333083576635,False,False
6,hour,13,2025-02,28,0,-63.417436445336044,82.48501012008228,18.788957185455953,59.804555725290484,0.48454698887719827,0.3513137399830776,41.068373963206085,False,False
6,hour,13,2025-03,31,0,-21.610872616114676,116.42293894097182,32.8436685418858,75.43045914082171,-0.14660481268856873,-0.09498530473414447,30.790953220873366,False,False
6,hour,13,2025-04,30,0,49.99211588327479,82.94987212292824,3.234094437372842,60.91765932449432,0.1354137819081797,0.09944669500995801,-1.7374562637736637,False,False
6,hour,13,2025-05,31,0,7.392500656398096,61.90550409322609,103.89280854388504,148.1221065758269,0.0945549108522757,0.22624276770990936,102.22030873508422,False,False
6,hour,13,2025-06,30,0,-27.6141809481482,80.58110953986018,26.559505901225336,170.99548780857532,0.2732193503811049,0.5797795086706888,42.5696421636862,False,False
6,hour,13,2025-07,31,0,32.26896456732121,163.60479686726916,-7.41140861861763,198.8561726413867,0.7048832738182591,0.8567621040118297,-35.05823459559893,False,False
6,hour,13,2025-08,31,0,-77.06775656435958,111.08116600675505,-68.44938135796788,126.57183772919615,0.3580854019872067,0.40802171081605754,-37.004063475822434,False,False
6,hour,13,2025-09,30,0,-2.487606756419334,131.6771908101365,-135.91013972944916,240.76593840857097,0.5903739120996586,1.079472671645661,-133.22483621809337,False,False
6,hour,13,2025-10,31,0,52.769260526579,56.49291904126279,-7.272874634853344,136.74539968169475,-0.12969531275520155,-0.31393735145104656,9.293367252891123,False,False
6,hour,13,2025-11,30,0,12.501397558075105,57.01744271996769,49.158530051827064,77.15698726366239,-0.06306273804485302,-0.08533758520240346,50.225369131088414,False,False
6,hour,13,2025-12,31,0,86.18991872434219,179.19968272121125,-17.231160758987226,79.14992507550137,0.20935134707814468,0.0924674819958768,-25.200925516856422,False,False
6,hour,14,2025-02,28,0,-63.417436445336044,82.48501012008228,5.129315632430134,75.0211004114066,0.37503223999045704,0.34109629486471776,26.760768233752977,False,False
6,hour,14,2025-03,31,0,-21.610872616114676,116.42293894097182,33.136031921463626,74.26606077240272,0.027477650112573675,0.017527961857910654,33.51482647239505,False,False
6,hour,14,2025-04,30,0,49.99211588327479,82.94987212292824,9.042189429011648,69.69322202935098,0.07059690655981103,0.05931444808217225,6.076934666935207,False,False
6,hour,14,2025-05,31,0,7.392500656398096,61.90550409322609,110.46447087526566,163.03911585370082,0.12721487448622243,0.33504291683722476,107.98766589262495,False,False
6,hour,14,2025-06,30,0,-27.6141809481482,80.58110953986018,18.434494491947383,186.4307706051294,0.44268901071351885,1.0241960414421827,46.7168293067089,False,False
6,hour,14,2025-07,31,0,32.26896456732121,163.60479686726916,-4.5401476190244425,199.10549107601472,0.7498510951855457,0.9125616937865864,-33.98756858131843,False,False
6,hour,14,2025-08,31,0,-77.06775656435958,111.08116600675505,-61.39456753234041,75.1684050084013,0.2121051200628782,0.1435311146110264,-50.33294653208663,False,False
6,hour,14,2025-09,30,0,-2.487606756419334,131.6771908101365,-132.71325372289988,263.5905569122133,0.5788059110649155,1.158649964378929,-129.83098824318583,False,False
6,hour,14,2025-10,31,0,52.769260526579,56.49291904126279,-18.7191185596642,142.54994803391432,-0.20512414378493746,-0.5175947098022428,8.5939715290694,False,False
6,hour,14,2025-11,30,0,12.501397558075105,57.01744271996769,55.756583972730226,63.21114587562508,-0.1439425018855202,-0.15957871925395276,57.751540983932344,False,False
6,hour,14,2025-12,31,0,86.18991872434219,179.19968272121125,-1.5692379805850163,76.10610964475211,0.12899491045060077,0.054784141630661275,-6.291078695114563,False,False
6,hour,15,2025-02,28,0,-63.417436445336044,82.48501012008228,-0.3682957087966677,78.11200377155538,0.47742572788512966,0.45211463516716394,28.303655432923243,False,False
6,hour,15,2025-03,31,0,-21.610872616114676,116.42293894097182,40.907647549231356,88.58470521094242,-0.3625091874768902,-0.27582854204685747,34.94675206316809,False,False
6,hour,15,2025-04,30,0,49.99211588327479,82.94987212292824,8.923864192393825,57.22289449120659,0.0668739475654364,0.046132932430280396,6.6175812883039615,False,False
6,hour,15,2025-05,31,0,7.392500656398096,61.90550409322609,104.49566275486998,187.60875267077404,0.28020286062506616,0.849173428868074,98.21814762456692,False,False
6,hour,15,2025-06,30,0,-27.6141809481482,80.58110953986018,28.085194650864405,164.46906536520936,0.16585776106257386,0.3385219079421361,37.43319987169092,False,False
6,hour,15,2025-07,31,0,32.26896456732121,163.60479686726916,-3.387724653566523,210.46319648970754,0.6523561567600583,0.8391988782141282,-30.467803519593936,False,False
6,hour,15,2025-08,31,0,-77.06775656435958,111.08116600675505,-79.76540187153577,125.05287862853804,0.2035707171322785,0.22917570184957523,-62.10334467092646,False,False
6,hour,15,2025-09,30,0,-2.487606756419334,131.6771908101365,-119.91272292222828,301.59702325799566,0.5742563047307615,1.3152922767289297,-116.64079296797124,False,False
