group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
B2,2025-02-06,0,plan,59603.01569710416,0.0,0.022129399934783578,7.958078640513122e-13,144,B2 2025-02-06 00:00 plan
B2,2025-02-06,6,revision,43210.27170026941,0.0,0.012181799858808517,2.9274360713316128e-12,109,B2 2025-02-06 06:00
B2,2025-02-06,12,revision,31332.865782832345,0.0,0.012741199927404523,7.389644451905042e-13,73,B2 2025-02-06 12:00
B2,2025-02-06,18,revision,12691.131224931261,0.0,0.012814899906516075,6.821210263296962e-13,37,B2 2025-02-06 18:00
B2,2025-02-07,0,plan,23624.15848914228,0.0,0.03322879993356764,9.663381206337363e-13,144,B2 2025-02-07 00:00 plan
B2,2025-02-07,6,revision,10890.568457823914,0.0,0.0203428000677377,9.663381206337363e-13,109,B2 2025-02-07 06:00
B2,2025-02-07,12,revision,10361.584324688545,0.0,0.020540199941024184,8.881784197001252e-12,73,B2 2025-02-07 12:00
B2,2025-02-07,18,revision,4907.508549840497,0.0,0.007468600058928132,9.094947017729282e-13,37,B2 2025-02-07 18:00
B2,2025-02-08,0,plan,19180.558209756004,0.0,0.023561300011351705,2.220446049250313e-12,144,B2 2025-02-08 00:00 plan
B2,2025-02-08,6,revision,9352.597091499658,0.0,0.030881599988788366,1.9267687594004906e-11,109,B2 2025-02-08 06:00
B2,2025-02-08,12,revision,9187.774553265263,0.0,0.026535799959674478,3.4046839421838136e-11,73,B2 2025-02-08 12:00
B2,2025-02-08,18,revision,5029.758787980744,0.0,0.007990100188180804,5.684341886080801e-13,37,B2 2025-02-08 18:00
B2,2025-02-09,0,plan,57416.421196849784,0.0,0.033833099994808435,9.094947017729282e-13,144,B2 2025-02-09 00:00 plan
B2,2025-02-09,6,revision,42512.01994277841,0.0,0.03122899984009564,1.1937117960769683e-12,109,B2 2025-02-09 06:00
B2,2025-02-09,12,revision,29766.78974477596,0.0,0.017134799854829907,8.141635513917816e-12,73,B2 2025-02-09 12:00
B2,2025-02-09,18,revision,12815.057179656083,0.0,0.007674700114876032,2.7284841053187847e-12,37,B2 2025-02-09 18:00
B2,2025-02-10,0,plan,54378.49242470587,0.0,0.01394749991595745,9.094947017729282e-13,144,B2 2025-02-10 00:00 plan
B2,2025-02-10,6,revision,37247.52423932831,1.953407041883607e-16,0.018848200095817447,1.2505552149377763e-12,109,B2 2025-02-10 06:00
B2,2025-02-10,12,revision,29308.7916002453,0.0,0.0131222999189049,3.700743415417189e-12,73,B2 2025-02-10 12:00
B2,2025-02-10,18,revision,12883.691299142072,0.0,0.008183800149708986,2.7284841053187847e-12,37,B2 2025-02-10 18:00
B2,2025-02-11,0,plan,55196.08872317339,0.0,0.01436239993199706,7.958078640513122e-13,144,B2 2025-02-11 00:00 plan
B2,2025-02-11,6,revision,38873.49206293311,0.0,0.0238452001940459,9.094947017729282e-13,109,B2 2025-02-11 06:00
B2,2025-02-11,12,revision,29817.13291750823,0.0,0.018287000013515353,9.094947017729282e-13,73,B2 2025-02-11 12:00
B2,2025-02-11,18,revision,12857.99290111048,0.0,0.00850109988823533,2.071626820705003e-12,37,B2 2025-02-11 18:00
B2,2025-02-12,0,plan,54354.46421838118,0.0,0.02622610004618764,8.526512829121202e-13,144,B2 2025-02-12 00:00 plan
B2,2025-02-12,6,revision,37986.9994849958,0.0,0.01927280006930232,9.094947017729282e-13,109,B2 2025-02-12 06:00
B2,2025-02-12,12,revision,28982.158997875336,0.0,0.015233099926263094,8.100187187665142e-13,73,B2 2025-02-12 12:00
B2,2025-02-12,18,revision,13087.404296808041,0.0,0.014130899915471673,7.958078640513122e-13,37,B2 2025-02-12 18:00
B2,2025-02-13,0,plan,50684.7424115183,0.0,0.02469690004363656,8.810729923425242e-13,144,B2 2025-02-13 00:00 plan
B2,2025-02-13,6,revision,34944.465540031764,0.0,0.02052749996073544,3.066065919673141e-10,109,B2 2025-02-13 06:00
B2,2025-02-13,12,revision,27832.04662793163,0.0,0.010176700074225664,9.094947017729282e-13,73,B2 2025-02-13 12:00
B2,2025-02-13,18,revision,12823.435693312686,0.0,0.008557199966162443,1.8189894035458565e-12,37,B2 2025-02-13 18:00
B2,2025-02-14,0,plan,19438.207183280094,0.0,0.05640080012381077,1.8189894035458565e-12,144,B2 2025-02-14 00:00 plan
B2,2025-02-14,6,revision,9395.606413599811,0.0,0.02131880004890263,1.0231815394945443e-12,109,B2 2025-02-14 06:00
B2,2025-02-14,12,revision,9383.950688906882,0.0,0.02138529997318983,3.637978807091713e-12,73,B2 2025-02-14 12:00
B2,2025-02-14,18,revision,5029.58455599872,0.0,0.00809999997727573,5.684341886080801e-13,37,B2 2025-02-14 18:00
B2,2025-02-15,0,plan,18924.078607725714,0.0,0.034000900108367205,1.5916157281026244e-12,144,B2 2025-02-15 00:00 plan
B2,2025-02-15,6,revision,8654.375387468643,0.0,0.029822200071066618,3.700743415417189e-12,109,B2 2025-02-15 06:00
B2,2025-02-15,12,revision,8733.770585684346,0.0,0.014877199893817306,1.1472304587793285e-11,73,B2 2025-02-15 12:00
B2,2025-02-15,18,revision,4853.784065025552,0.0,0.007794700097292662,9.663381206337363e-13,37,B2 2025-02-15 18:00
B2,2025-02-16,0,plan,53822.08676465392,0.0,0.012990700080990791,9.094947017729282e-13,144,B2 2025-02-16 00:00 plan
B2,2025-02-16,6,revision,37246.15024517433,0.0,0.024912299821153283,9.094947017729282e-13,109,B2 2025-02-16 06:00
B2,2025-02-16,12,revision,28097.278183029503,0.0,0.014187099877744913,9.251858538542972e-13,73,B2 2025-02-16 12:00
B2,2025-02-16,18,revision,13875.090837445088,0.0,0.009131000144407153,1.9453081121254298e-12,37,B2 2025-02-16 18:00
B2,2025-02-17,0,plan,52842.43194432044,0.0,0.02206850005313754,9.094947017729282e-13,144,B2 2025-02-17 00:00 plan
B2,2025-02-17,6,revision,36586.04907419221,0.0,0.01994519983418286,9.094947017729282e-13,109,B2 2025-02-17 06:00
B2,2025-02-17,12,revision,27044.94709106059,0.0,0.014681800035759807,1.5894692969216825e-10,73,B2 2025-02-17 12:00
B2,2025-02-17,18,revision,12922.75294539569,0.0,0.008039400214329362,6.821210263296962e-13,37,B2 2025-02-17 18:00
B2,2025-02-18,0,plan,47257.26171724584,0.0,0.024484500056132674,2.960594732333751e-12,144,B2 2025-02-18 00:00 plan
B2,2025-02-18,6,revision,34848.15913427598,0.0,0.02767920005135238,2.7400304247748863e-12,109,B2 2025-02-18 06:00
B2,2025-02-18,12,revision,25838.166534731754,0.0,0.020830400055274367,9.094947017729282e-13,73,B2 2025-02-18 12:00
B2,2025-02-18,18,revision,13313.247082693239,0.0,0.007992499973624945,9.094947017729282e-13,37,B2 2025-02-18 18:00
B2,2025-02-19,0,plan,47114.88640240452,0.0,0.03022419987246394,8.313350008393172e-13,144,B2 2025-02-19 00:00 plan
B2,2025-02-19,6,revision,33309.16190476758,0.0,0.02186259999871254,7.958078640513122e-13,109,B2 2025-02-19 06:00
B2,2025-02-19,12,revision,27985.574322992015,0.0,0.01362930005416274,4.810966440042345e-12,73,B2 2025-02-19 12:00
B2,2025-02-19,18,revision,12509.677032869993,0.0,0.008653299883008003,1.5916157281026244e-12,37,B2 2025-02-19 18:00
B2,2025-02-20,0,plan,49719.60304325067,0.0,0.018601099960505962,8.881784197001252e-13,144,B2 2025-02-20 00:00 plan
B2,2025-02-20,6,revision,35864.57343957912,0.0,0.026306199841201305,9.094947017729282e-13,109,B2 2025-02-20 06:00
B2,2025-02-20,12,revision,26571.43622578681,0.0,0.014154699863865972,2.220446049250313e-12,73,B2 2025-02-20 12:00
B2,2025-02-20,18,revision,12736.27744694242,0.0,0.008243900025263429,6.821210263296962e-13,37,B2 2025-02-20 18:00
B2,2025-02-21,0,plan,17896.112492362638,0.0,0.02939489996060729,8.526512829121202e-13,144,B2 2025-02-21 00:00 plan
B2,2025-02-21,6,revision,7933.492935231044,0.0,0.05723949987441301,6.124730352515448e-11,109,B2 2025-02-21 06:00
B2,2025-02-21,12,revision,8114.059398964403,0.0,0.013449299847707152,1.0231815394945443e-12,73,B2 2025-02-21 12:00
B2,2025-02-21,18,revision,4901.727162942656,0.0,0.007573399925604463,8.526512829121202e-13,37,B2 2025-02-21 18:00
B2,2025-02-22,0,plan,17928.714190194136,0.0,0.03034719987772405,1.7684619201140271e-12,144,B2 2025-02-22 00:00 plan
B2,2025-02-22,6,revision,8904.336118965623,0.0,0.04890509997494519,8.526512829121202e-13,109,B2 2025-02-22 06:00
B2,2025-02-22,12,revision,8328.964783168683,0.0,0.04028100008144975,1.0231815394945443e-12,73,B2 2025-02-22 12:00
B2,2025-02-22,18,revision,5021.258952616777,0.0,0.011056700022891164,7.958078640513122e-13,37,B2 2025-02-22 18:00
B2,2025-02-23,0,plan,47807.199539249144,0.0,0.030974799999967217,7.958078640513122e-13,144,B2 2025-02-23 00:00 plan
B2,2025-02-23,6,revision,35186.44139654132,0.0,0.018862699856981635,9.023892744153272e-13,109,B2 2025-02-23 06:00
B2,2025-02-23,12,revision,26417.763204028888,0.0,0.014000399969518185,9.094947017729282e-13,73,B2 2025-02-23 12:00
B2,2025-02-23,18,revision,12430.192741965264,0.0,0.01282469998113811,7.958078640513122e-13,37,B2 2025-02-23 18:00
B2,2025-02-24,0,plan,46689.22368279183,0.0,0.023768600076436996,7.958078640513122e-13,144,B2 2025-02-24 00:00 plan
B2,2025-02-24,6,revision,33696.72479587412,0.0,0.029991599963977933,2.0179413695586845e-12,109,B2 2025-02-24 06:00
B2,2025-02-24,12,revision,25993.525643311325,0.0,0.014856199966743588,9.094947017729282e-13,73,B2 2025-02-24 12:00
B2,2025-02-24,18,revision,12748.915854628505,0.0,0.008462100056931376,4.547473508864641e-13,37,B2 2025-02-24 18:00
B2,2025-02-25,0,plan,47814.8432189821,0.0,0.028488399926573038,8.952838470577262e-13,144,B2 2025-02-25 00:00 plan
B2,2025-02-25,6,revision,33368.98710882145,0.0,0.019950400106608868,9.094947017729282e-13,109,B2 2025-02-25 06:00
B2,2025-02-25,12,revision,25636.30984628904,0.0,0.019737199880182743,9.094947017729282e-13,73,B2 2025-02-25 12:00
B2,2025-02-25,18,revision,12575.21426337495,0.0,0.010450500063598156,1.8189894035458565e-12,37,B2 2025-02-25 18:00
B2,2025-02-26,0,plan,42820.94266479702,0.0,0.019876500125974417,5.736152293896643e-12,144,B2 2025-02-26 00:00 plan
B2,2025-02-26,6,revision,30960.734552327078,0.0,0.018731300020590425,9.094947017729282e-13,109,B2 2025-02-26 06:00
B2,2025-02-26,12,revision,27357.424791602734,0.0,0.014263899996876717,3.1456319031046105e-12,73,B2 2025-02-26 12:00
B2,2025-02-26,18,revision,12635.297245133492,0.0,0.00794290006160736,7.958078640513122e-13,37,B2 2025-02-26 18:00
B2,2025-02-27,0,plan,44225.24248397428,0.0,0.021553900092840195,2.220446049250313e-12,144,B2 2025-02-27 00:00 plan
B2,2025-02-27,6,revision,31429.03060006564,1.1575217999514484e-16,0.01910929987207055,8.970602038971265e-13,109,B2 2025-02-27 06:00
B2,2025-02-27,12,revision,25383.42673702749,0.0,0.01716869999654591,9.094947017729282e-13,73,B2 2025-02-27 12:00
B2,2025-02-27,18,revision,12605.598268083435,0.0,0.012529599945992231,6.821210263296962e-13,37,B2 2025-02-27 18:00
B2,2025-02-28,0,plan,17499.12160070208,0.0,0.020389500074088573,7.958078640513122e-13,144,B2 2025-02-28 00:00 plan
B2,2025-02-28,6,revision,8072.9976471345,0.0,0.0724991001188755,4.547473508864641e-12,109,B2 2025-02-28 06:00
B2,2025-02-28,12,revision,8046.955505768635,0.0,0.0213085999712348,8.526512829121202e-13,73,B2 2025-02-28 12:00
B2,2025-02-28,18,revision,4822.799830100302,0.0,0.0076460998971015215,7.958078640513122e-13,37,B2 2025-02-28 18:00
B2,2025-03-01,0,plan,18763.827920685024,0.0,0.03169149998575449,2.5579538487363607e-12,144,B2 2025-03-01 00:00 plan
B2,2025-03-01,6,revision,8361.0290683643,0.0,0.019830299774184823,8.810729923425242e-13,109,B2 2025-03-01 06:00
B2,2025-03-01,12,revision,8373.193359802512,0.0,0.01424559997394681,1.0231815394945443e-12,73,B2 2025-03-01 12:00
B2,2025-03-01,18,revision,4862.253512502042,0.0,0.007922800024971366,1.0231815394945443e-12,37,B2 2025-03-01 18:00
B2,2025-03-02,0,plan,47366.908349876234,0.0,0.03413599985651672,7.958078640513122e-13,144,B2 2025-03-02 00:00 plan
B2,2025-03-02,6,revision,36231.8893526795,0.0,0.031124499859288335,9.094947017729282e-13,109,B2 2025-03-02 06:00
B2,2025-03-02,12,revision,27590.601098563333,0.0,0.0164425999391824,8.971157150483577e-09,73,B2 2025-03-02 12:00
B2,2025-03-02,18,revision,12113.668983973064,0.0,0.012212499976158142,6.821210263296962e-13,37,B2 2025-03-02 18:00
B2,2025-03-03,0,plan,49654.60315578436,0.0,0.011915500042960048,1.0231815394945443e-12,144,B2 2025-03-03 00:00 plan
B2,2025-03-03,6,revision,35753.75658182232,0.0,0.01909520011395216,1.0231815394945443e-12,109,B2 2025-03-03 06:00
B2,2025-03-03,12,revision,27683.214906337562,0.0,0.01567400014027953,9.094947017729282e-13,73,B2 2025-03-03 12:00
B2,2025-03-03,18,revision,12588.531634763518,0.0,0.008385499939322472,7.958078640513122e-13,37,B2 2025-03-03 18:00
B2,2025-03-04,0,plan,44020.395330562016,0.0,0.019178900169208646,9.094947017729282e-13,144,B2 2025-03-04 00:00 plan
B2,2025-03-04,6,revision,33288.48040654617,0.0,0.0240408000536263,3.1456319031046105e-12,109,B2 2025-03-04 06:00
B2,2025-03-04,12,revision,24931.448782511237,0.0,0.024139499990269542,1.2043699371133698e-12,73,B2 2025-03-04 12:00
B2,2025-03-04,18,revision,12853.908906284105,0.0,0.013132799882441759,6.821210263296962e-13,37,B2 2025-03-04 18:00
B2,2025-03-05,0,plan,46736.68153660854,0.0,0.02148790005594492,9.094947017729282e-13,144,B2 2025-03-05 00:00 plan
B2,2025-03-05,6,revision,32492.521159595773,0.0,0.023198300041258335,9.094947017729282e-13,109,B2 2025-03-05 06:00
B2,2025-03-05,12,revision,25618.63430185257,0.0,0.015247700037434697,9.094947017729282e-13,73,B2 2025-03-05 12:00
B2,2025-03-05,18,revision,13294.01968143597,0.0,0.012962499866262078,9.094947017729282e-13,37,B2 2025-03-05 18:00
B2,2025-03-06,0,plan,43258.163692422284,0.0,0.026808799942955375,2.590520390792032e-12,144,B2 2025-03-06 00:00 plan
B2,2025-03-06,6,revision,30481.64240721737,0.0,0.030947999795898795,1.8189894035458565e-12,109,B2 2025-03-06 06:00
B2,2025-03-06,12,revision,25611.093054576275,0.0,0.01592310005798936,9.094947017729282e-13,73,B2 2025-03-06 12:00
B2,2025-03-06,18,revision,12595.103671082705,0.0,0.012664100155234337,5.684341886080801e-13,37,B2 2025-03-06 18:00
B2,2025-03-07,0,plan,17564.04129045728,0.0,0.0439279000274837,6.402286108671737e-11,144,B2 2025-03-07 00:00 plan
B2,2025-03-07,6,revision,8189.0484341650035,0.0,0.020743400091305375,9.094947017729282e-13,109,B2 2025-03-07 06:00
B2,2025-03-07,12,revision,8186.753463957118,0.0,0.010817599948495626,8.526512829121202e-13,73,B2 2025-03-07 12:00
B2,2025-03-07,18,revision,4847.275688647885,0.0,0.009215899975970387,7.958078640513122e-13,37,B2 2025-03-07 18:00
B2,2025-03-08,0,plan,15918.370462788944,0.0,0.06046770000830293,9.094947017729282e-13,144,B2 2025-03-08 00:00 plan
B2,2025-03-08,6,revision,8120.8036298897505,0.0,0.026799499988555908,9.094947017729282e-13,109,B2 2025-03-08 06:00
B2,2025-03-08,12,revision,7798.0171075480175,0.0,0.015125300036743283,9.094947017729282e-13,73,B2 2025-03-08 12:00
B2,2025-03-08,18,revision,4880.016477233628,0.0,0.007826900109648705,7.958078640513122e-13,37,B2 2025-03-08 18:00
B2,2025-03-09,0,plan,45924.93324486941,0.0,0.03254889999516308,1.4802973661668755e-12,144,B2 2025-03-09 00:00 plan
B2,2025-03-09,6,revision,30106.4163104044,0.0,0.02191689983010292,1.7053025658242404e-12,109,B2 2025-03-09 06:00
B2,2025-03-09,12,revision,25529.558977736433,0.0,0.014482999918982387,1.979897727248196e-11,73,B2 2025-03-09 12:00
B2,2025-03-09,18,revision,12692.36928566092,0.0,0.007731900084763765,2.5011104298755527e-12,37,B2 2025-03-09 18:00
B2,2025-03-10,0,plan,43901.75908378396,0.0,0.024948500096797943,8.739675649849232e-13,144,B2 2025-03-10 00:00 plan
B2,2025-03-10,6,revision,32433.169878516434,0.0,0.02443460002541542,2.5011104298755527e-12,109,B2 2025-03-10 06:00
B2,2025-03-10,12,revision,25945.6495126789,0.0,0.0160608000587672,1.0231815394945443e-12,73,B2 2025-03-10 12:00
B2,2025-03-10,18,revision,12859.501411574774,0.0,0.008910599863156676,2.3747917212959793e-12,37,B2 2025-03-10 18:00
B2,2025-03-11,0,plan,39553.52570334504,0.0,0.03450120007619262,9.094947017729282e-13,144,B2 2025-03-11 00:00 plan
B2,2025-03-11,6,revision,34462.03610413469,0.0,0.018640499794855714,1.0231815394945443e-12,109,B2 2025-03-11 06:00
B2,2025-03-11,12,revision,25691.72572383228,0.0,0.014281100127846003,9.094947017729282e-13,73,B2 2025-03-11 12:00
B2,2025-03-11,18,revision,12863.614290628024,0.0,0.011347699910402298,1.8189894035458565e-12,37,B2 2025-03-11 18:00
B2,2025-03-12,0,plan,45569.945017458274,0.0,0.021070399787276983,3.700743415417189e-11,144,B2 2025-03-12 00:00 plan
B2,2025-03-12,6,revision,29642.483805099517,0.0,0.019158600131049752,2.220446049250313e-12,109,B2 2025-03-12 06:00
B2,2025-03-12,12,revision,25996.770988663302,0.0,0.014795100083574653,2.7755575615628914e-12,73,B2 2025-03-12 12:00
B2,2025-03-12,18,revision,12853.862023893173,0.0,0.012387600028887391,8.842309600570136e-13,37,B2 2025-03-12 18:00
B2,2025-03-13,0,plan,45392.67686489106,0.0,0.03611159999854863,1.1102230246251565e-12,144,B2 2025-03-13 00:00 plan
B2,2025-03-13,6,revision,33338.33598849663,0.0,0.032798900036141276,9.094947017729282e-13,109,B2 2025-03-13 06:00
B2,2025-03-13,12,revision,25859.671399596566,0.0,0.023925699992105365,7.779016648573838e-12,73,B2 2025-03-13 12:00
B2,2025-03-13,18,revision,12770.703446101787,0.0,0.008918500039726496,1.8189894035458565e-12,37,B2 2025-03-13 18:00
B2,2025-03-14,0,plan,16300.808205835163,0.0,0.03399150003679097,8.242295734817162e-13,144,B2 2025-03-14 00:00 plan
B2,2025-03-14,6,revision,8331.531248114807,0.0,0.056535900104790926,1.1937117960769683e-12,109,B2 2025-03-14 06:00
B2,2025-03-14,12,revision,8053.501568426901,0.0,0.009919699979946017,1.9326762412674725e-12,73,B2 2025-03-14 12:00
B2,2025-03-14,18,revision,4960.038809303374,0.0,0.007612999994307756,6.821210263296962e-13,37,B2 2025-03-14 18:00
B2,2025-03-15,0,plan,15772.67006004887,0.0,0.054421599954366684,1.565107435213092e-11,144,B2 2025-03-15 00:00 plan
B2,2025-03-15,6,revision,8343.620504183371,0.0,0.02677160012535751,1.0231815394945443e-12,109,B2 2025-03-15 06:00
B2,2025-03-15,12,revision,8060.015559113137,0.0,0.01790390000678599,1.0231815394945443e-12,73,B2 2025-03-15 12:00
B2,2025-03-15,18,revision,4953.455362062484,0.0,0.008253100095316768,9.094947017729282e-13,37,B2 2025-03-15 18:00
B2,2025-03-16,0,plan,43912.08298622528,0.0,0.021241999929770827,1.6653345369377348e-12,144,B2 2025-03-16 00:00 plan
B2,2025-03-16,6,revision,31781.94742683922,0.0,0.02129029994830489,8.908429549592256e-13,109,B2 2025-03-16 06:00
B2,2025-03-16,12,revision,26187.29027084248,0.0,0.0143177998252213,8.526512829121202e-13,73,B2 2025-03-16 12:00
B2,2025-03-16,18,revision,12856.94577502081,0.0,0.007844399893656373,1.1368683772161603e-12,37,B2 2025-03-16 18:00
B2,2025-03-17,0,plan,40275.012414679004,0.0,0.04222170007415116,1.8503717077085944e-12,144,B2 2025-03-17 00:00 plan
B2,2025-03-17,6,revision,25052.37024096828,0.0,0.02576390001922846,2.5011104298755527e-12,109,B2 2025-03-17 06:00
B2,2025-03-17,12,revision,25301.536307486855,0.0,0.01402520015835762,1.9296830924818444e-12,73,B2 2025-03-17 12:00
B2,2025-03-17,18,revision,12913.115548910675,0.0,0.007556099910289049,1.5916157281026244e-12,37,B2 2025-03-17 18:00
B2,2025-03-18,0,plan,46831.82892038993,0.0,0.013364400016143918,9.094947017729282e-13,144,B2 2025-03-18 00:00 plan
B2,2025-03-18,6,revision,31967.4381621918,0.0,0.0194561998359859,1.7053025658242404e-12,109,B2 2025-03-18 06:00
B2,2025-03-18,12,revision,24845.396938747126,0.0,0.015539000043645501,9.094947017729282e-13,73,B2 2025-03-18 12:00
B2,2025-03-18,18,revision,12737.750102847749,0.0,0.008243199903517962,1.8189894035458565e-12,37,B2 2025-03-18 18:00
B2,2025-03-19,0,plan,38253.29445764409,0.0,0.026230999967083335,9.023892744153272e-13,144,B2 2025-03-19 00:00 plan
B2,2025-03-19,6,revision,29756.01003959414,0.0,0.018039599992334843,9.094947017729282e-13,109,B2 2025-03-19 06:00
B2,2025-03-19,12,revision,24120.821975782546,0.0,0.02588370000012219,1.4566126083082054e-12,73,B2 2025-03-19 12:00
B2,2025-03-19,18,revision,12926.396605680864,0.0,0.0079369000159204,6.821210263296962e-13,37,B2 2025-03-19 18:00
B2,2025-03-20,0,plan,43137.130757074156,0.0,0.025421599857509136,2.4054832200211726e-12,144,B2 2025-03-20 00:00 plan
B2,2025-03-20,6,revision,27761.981856175906,0.0,0.020220200065523386,6.661338147750939e-12,109,B2 2025-03-20 06:00
B2,2025-03-20,12,revision,26360.302837015908,0.0,0.01492689992301166,5.736152293896643e-12,73,B2 2025-03-20 12:00
B2,2025-03-20,18,revision,13224.005168835076,0.0,0.008201800053939223,6.821210263296962e-13,37,B2 2025-03-20 18:00
B2,2025-03-21,0,plan,15208.715978835638,0.0,0.03833630005829036,2.9876360741201094e-12,144,B2 2025-03-21 00:00 plan
B2,2025-03-21,6,revision,6993.109536483611,0.0,0.019009999930858612,9.094947017729282e-13,109,B2 2025-03-21 06:00
B2,2025-03-21,12,revision,7160.2369371142295,0.0,0.01431649993173778,9.094947017729282e-13,73,B2 2025-03-21 12:00
B2,2025-03-21,18,revision,4859.5365912462485,0.0,0.007741900160908699,9.094947017729282e-13,37,B2 2025-03-21 18:00
B2,2025-03-22,0,plan,16292.251911381305,0.0,0.04930149996653199,4.9960036108132044e-12,144,B2 2025-03-22 00:00 plan
B2,2025-03-22,6,revision,7883.063816028026,0.0,0.027022400172427297,2.9585593234552716e-09,109,B2 2025-03-22 06:00
B2,2025-03-22,12,revision,7837.867538593342,0.0,0.018371500074863434,9.094947017729282e-13,73,B2 2025-03-22 12:00
B2,2025-03-22,18,revision,5036.203516342087,0.0,0.00842750002630055,6.821210263296962e-13,37,B2 2025-03-22 18:00
B2,2025-03-23,0,plan,43525.381788840816,0.0,0.02342860004864633,8.810729923425242e-13,144,B2 2025-03-23 00:00 plan
B2,2025-03-23,6,revision,29195.092222544987,0.0,0.019634299911558628,8.242295734817162e-13,109,B2 2025-03-23 06:00
B2,2025-03-23,12,revision,23735.584375263024,0.0,0.015120700001716614,8.526512829121202e-13,73,B2 2025-03-23 12:00
B2,2025-03-23,18,revision,12756.17608458799,0.0,0.011738700093701482,7.958078640513122e-13,37,B2 2025-03-23 18:00
B2,2025-03-24,0,plan,40791.59745960242,0.0,0.031204500002786517,9.094947017729282e-13,144,B2 2025-03-24 00:00 plan
B2,2025-03-24,6,revision,28310.759518126462,0.0,0.017405400052666664,9.094947017729282e-13,109,B2 2025-03-24 06:00
B2,2025-03-24,12,revision,24180.94287450978,0.0,0.014301400166004896,9.094947017729282e-13,73,B2 2025-03-24 12:00
B2,2025-03-24,18,revision,12864.263395436592,0.0,0.011657000053673983,2.7284841053187847e-12,37,B2 2025-03-24 18:00
B2,2025-03-25,0,plan,45226.9186222234,0.0,0.013977899914607406,6.821210263296962e-13,144,B2 2025-03-25 00:00 plan
B2,2025-03-25,6,revision,28756.879761905046,0.0,0.019689399981871247,4.810966440042345e-12,109,B2 2025-03-25 06:00
B2,2025-03-25,12,revision,24491.727229364205,0.0,0.01618209993466735,4.069522496763511e-12,73,B2 2025-03-25 12:00
B2,2025-03-25,18,revision,12810.037829929874,0.0,0.011493599973618984,6.821210263296962e-13,37,B2 2025-03-25 18:00
B2,2025-03-26,0,plan,39148.60389227056,0.0,0.02235580002889037,7.100743604105263e-12,144,B2 2025-03-26 00:00 plan
B2,2025-03-26,6,revision,26699.335841787735,0.0,0.03814639989286661,5.993353961268137e-10,109,B2 2025-03-26 06:00
B2,2025-03-26,12,revision,23267.95737336858,0.0,0.015263599809259176,7.958078640513122e-13,73,B2 2025-03-26 12:00
B2,2025-03-26,18,revision,12781.733508432142,0.0,0.011313699884340167,3.410605131648481e-12,37,B2 2025-03-26 18:00
