group,date,update_hour,segment_index,interval_start,q_nominal_kWh,state_nominal_kWh
Q43_S2,2025-02-01,0,27,2025-02-01 04:40:00,564.3463207771947,10800.0
Q43_S2,2025-02-01,0,28,2025-02-01 04:50:00,566.3063111484436,10800.0
Q43_S2,2025-02-01,0,29,2025-02-01 05:00:00,547.2175599992688,10800.0
Q43_S2,2025-02-01,0,30,2025-02-01 05:10:00,568.3316027612309,10800.0
Q43_S2,2025-02-01,0,31,2025-02-01 05:20:00,595.1249115256785,10800.0
Q43_S2,2025-02-01,0,32,2025-02-01 05:30:00,591.6888129171092,10800.0
Q43_S2,2025-02-01,0,33,2025-02-01 05:40:00,576.8687595867067,10800.0
Q43_S2,2025-02-01,0,34,2025-02-01 05:50:00,0.0,10800.0
Q43_S2,2025-02-01,0,35,2025-02-01 06:00:00,0.0,10174.72647092069
Q43_S2,2025-02-01,0,36,2025-02-01 06:10:00,0.0,9568.799163715568
Q43_S2,2025-02-01,0,37,2025-02-01 06:20:00,0.0,8932.302617203926
Q43_S2,2025-02-01,0,38,2025-02-01 06:30:00,0.0,8306.665709432067
Q43_S2,2025-02-01,0,39,2025-02-01 06:40:00,0.0,7700.1072624365615
Q43_S2,2025-02-01,0,40,2025-02-01 06:50:00,0.0,7099.601574845978
Q43_S2,2025-02-01,0,41,2025-02-01 07:00:00,0.0,6450.017945658554
Q43_S2,2025-02-01,0,42,2025-02-01 07:10:00,0.0,5779.144899669385
Q43_S2,2025-02-01,0,43,2025-02-01 07:20:00,0.0,5143.4251134622045
Q43_S2,2025-02-01,0,44,2025-02-01 07:30:00,0.0,4562.124441151901
Q43_S2,2025-02-01,0,45,2025-02-01 07:40:00,0.0,4038.7298987428676
Q43_S2,2025-02-01,0,46,2025-02-01 07:50:00,0.0,3551.690469509675
Q43_S2,2025-02-01,0,47,2025-02-01 08:00:00,0.0,3141.872866431205
Q43_S2,2025-02-01,0,48,2025-02-01 08:10:00,0.0,2805.3491438592096
Q43_S2,2025-02-01,0,49,2025-02-01 08:20:00,0.0,2530.185769711249
Q43_S2,2025-02-01,0,50,2025-02-01 08:30:00,0.0,2307.0635745851114
Q43_S2,2025-02-01,0,51,2025-02-01 08:40:00,0.0,2132.469372865537
Q43_S2,2025-02-01,0,52,2025-02-01 08:50:00,0.0,2000.143998614943
Q43_S2,2025-02-01,0,53,2025-02-01 09:00:00,0.0,1876.8045877074808
Q43_S2,2025-02-01,0,54,2025-02-01 09:10:00,0.0,1758.33104995591
Q43_S2,2025-02-01,0,55,2025-02-01 09:20:00,0.0,1678.425745715343
Q43_S2,2025-02-01,0,56,2025-02-01 09:30:00,0.0,1688.3247017864946
Q43_S2,2025-02-01,0,57,2025-02-01 09:40:00,0.0,1735.0945516538313
Q43_S2,2025-02-01,0,58,2025-02-01 09:50:00,0.0,1830.382889187857
Q43_S2,2025-02-01,0,59,2025-02-01 10:00:00,0.0,1985.7857200321114
Q43_S2,2025-02-01,0,60,2025-02-01 10:10:00,0.0,2180.6518769145196
Q43_S2,2025-02-01,0,61,2025-02-01 10:20:00,0.0,2408.890267707237
Q43_S2,2025-02-01,0,62,2025-02-01 10:30:00,0.0,2683.3014654795015
Q43_S2,2025-02-01,0,63,2025-02-01 10:40:00,0.0,3015.772465010456
Q43_S2,2025-02-01,0,64,2025-02-01 10:50:00,0.0,3347.268813375593
Q43_S2,2025-02-01,0,65,2025-02-01 11:00:00,0.0,3690.4541580172554
Q43_S2,2025-02-01,0,66,2025-02-01 11:10:00,0.0,4062.1418840949123
Q43_S2,2025-02-01,0,67,2025-02-01 11:20:00,441.24968975294365,4437.356461461443
Q43_S2,2025-02-01,0,68,2025-02-01 11:30:00,434.4289712713402,5187.356461461443
Q43_S2,2025-02-01,0,69,2025-02-01 11:40:00,0.0,5937.356461461443
Q43_S2,2025-02-01,0,70,2025-02-01 11:50:00,465.6369439870519,6259.870001681781
Q43_S2,2025-02-01,0,71,2025-02-01 12:00:00,448.862995291142,7009.870001681781
Q43_S2,2025-02-01,0,72,2025-02-01 12:10:00,189.478485816712,7759.870001681781
Q43_S2,2025-02-01,0,73,2025-02-01 12:20:00,0.0,8251.471481211966
Q43_S2,2025-02-01,0,74,2025-02-01 12:30:00,0.0,8554.869715298486
Q43_S2,2025-02-01,0,75,2025-02-01 12:40:00,545.6890353112883,8815.622490625834
Q43_S2,2025-02-01,0,76,2025-02-01 12:50:00,0.0,9565.622490625834
Q43_S2,2025-02-01,0,77,2025-02-01 13:00:00,0.0,9797.837604612563
Q43_S2,2025-02-01,0,78,2025-02-01 13:10:00,0.0,10006.12147858478
Q43_S2,2025-02-01,0,79,2025-02-01 13:20:00,0.0,10204.807722075664
Q43_S2,2025-02-01,0,80,2025-02-01 13:30:00,0.0,10387.751673789046
Q43_S2,2025-02-01,0,81,2025-02-01 13:40:00,0.0,10529.179345554156
Q43_S2,2025-02-01,0,82,2025-02-01 13:50:00,0.0,10637.24663551671
Q43_S2,2025-02-01,0,83,2025-02-01 14:00:00,0.0,10702.075207482098
Q43_S2,2025-02-01,0,84,2025-02-01 14:10:00,0.0,10734.73849656812
Q43_S2,2025-02-01,0,85,2025-02-01 14:20:00,0.0,10782.48636921386
Q43_S2,2025-02-01,0,86,2025-02-01 14:30:00,0.0,10800.0
Q43_S2,2025-02-01,0,87,2025-02-01 14:40:00,0.0,10784.548296200424
Q43_S2,2025-02-01,0,88,2025-02-01 14:50:00,0.0,10734.335805395884
Q43_S2,2025-02-01,0,89,2025-02-01 15:00:00,331.29676189363033,10637.353382970303
Q43_S2,2025-02-01,0,90,2025-02-01 15:10:00,188.51812934768338,10800.0
Q43_S2,2025-02-01,0,91,2025-02-01 15:20:00,239.73441696042465,10800.0
Q43_S2,2025-02-01,0,92,2025-02-01 15:30:00,298.3455322787006,10800.0
Q43_S2,2025-02-01,0,93,2025-02-01 15:40:00,339.5265169730025,10800.0
Q43_S2,2025-02-01,0,94,2025-02-01 15:50:00,383.59025384427383,10800.0
Q43_S2,2025-02-01,0,95,2025-02-01 16:00:00,399.1507271570347,10800.0
Q43_S2,2025-02-01,0,96,2025-02-01 16:10:00,416.09650203826845,10800.0
Q43_S2,2025-02-01,0,97,2025-02-01 16:20:00,455.4938672281773,10800.0
Q43_S2,2025-02-01,0,98,2025-02-01 16:30:00,508.223492762519,10800.0
Q43_S2,2025-02-01,0,99,2025-02-01 16:40:00,502.1969193588171,10800.0
Q43_S2,2025-02-01,0,100,2025-02-01 16:50:00,464.5647625025036,10800.0
Q43_S2,2025-02-01,0,101,2025-02-01 17:00:00,437.6299174479518,10800.0
Q43_S2,2025-02-01,0,102,2025-02-01 17:10:00,446.53311499122793,10800.0
Q43_S2,2025-02-01,0,103,2025-02-01 17:20:00,476.85763970997425,10800.0
Q43_S2,2025-02-01,0,104,2025-02-01 17:30:00,480.5953512587596,10800.0
Q43_S2,2025-02-01,0,105,2025-02-01 17:40:00,474.9704819807797,10800.0
Q43_S2,2025-02-01,0,106,2025-02-01 17:50:00,454.57554542349084,10800.0
Q43_S2,2025-02-01,0,107,2025-02-01 18:00:00,0.0,10800.0
Q43_S2,2025-02-01,0,108,2025-02-01 18:10:00,0.0,10263.643230277245
Q43_S2,2025-02-01,0,109,2025-02-01 18:20:00,0.0,9727.136450521886
Q43_S2,2025-02-01,0,110,2025-02-01 18:30:00,0.0,9182.352095452252
Q43_S2,2025-02-01,0,111,2025-02-01 18:40:00,0.0,8661.060967389636
Q43_S2,2025-02-01,0,112,2025-02-01 18:50:00,0.0,8137.274204584252
Q43_S2,2025-02-01,0,113,2025-02-01 19:00:00,0.0,7598.605834463062
Q43_S2,2025-02-01,0,114,2025-02-01 19:10:00,0.0,7052.509038127059
Q43_S2,2025-02-01,0,115,2025-02-01 19:20:00,0.0,6541.40062686311
Q43_S2,2025-02-01,0,116,2025-02-01 19:30:00,0.0,6034.548642861225
Q43_S2,2025-02-01,0,117,2025-02-01 19:40:00,0.0,5519.758773795124
Q43_S2,2025-02-01,0,118,2025-02-01 19:50:00,0.0,4989.1058658666925
Q43_S2,2025-02-01,0,119,2025-02-01 20:00:00,0.0,4457.057668737552
Q43_S2,2025-02-01,0,120,2025-02-01 20:10:00,0.0,3905.5240243815124
Q43_S2,2025-02-01,0,121,2025-02-01 20:20:00,0.0,3355.134260257676
Q43_S2,2025-02-01,0,122,2025-02-01 20:30:00,0.0,2814.189525067178
Q43_S2,2025-02-01,0,123,2025-02-01 20:40:00,0.0,2271.1773588083865
Q43_S2,2025-02-01,0,124,2025-02-01 20:50:00,25.877440693463996,1726.1641415702197
Q43_S2,2025-02-01,0,125,2025-02-01 21:00:00,520.0909112253277,1200.0
Q43_S2,2025-02-01,0,126,2025-02-01 21:10:00,508.0092125728545,1200.0
Q43_S2,2025-02-01,0,127,2025-02-01 21:20:00,502.02403168669406,1200.0
Q43_S2,2025-02-01,0,128,2025-02-01 21:30:00,518.6636882305274,1200.0
Q43_S2,2025-02-01,0,129,2025-02-01 21:40:00,511.2628316255887,1200.0
Q43_S2,2025-02-01,0,130,2025-02-01 21:50:00,481.09090086603044,1200.0
Q43_S2,2025-02-01,0,131,2025-02-01 22:00:00,429.77698436858975,1200.0
Q43_S2,2025-02-01,0,132,2025-02-01 22:10:00,1248.528135562238,1200.0
Q43_S2,2025-02-01,0,133,2025-02-01 22:20:00,1279.3402670973328,1950.0
Q43_S2,2025-02-01,0,134,2025-02-01 22:30:00,1288.5011095376726,2700.0
Q43_S2,2025-02-01,0,135,2025-02-01 22:40:00,368.0982438639697,3450.0
Q43_S2,2025-02-01,0,136,2025-02-01 22:50:00,0.0,3380.535981607822
Q43_S2,2025-02-01,0,137,2025-02-01 23:00:00,430.22798916931526,2909.463648495745
Q43_S2,2025-02-01,0,138,2025-02-01 23:10:00,0.0,2909.463648495745
Q43_S2,2025-02-01,0,139,2025-02-01 23:20:00,441.52038106370594,2435.2654552077474
Q43_S2,2025-02-01,0,140,2025-02-01 23:30:00,434.9257037793227,2435.2654552077474
Q43_S2,2025-02-01,0,141,2025-02-01 23:40:00,438.84876728906147,2435.2654552077474
Q43_S2,2025-02-01,0,142,2025-02-01 23:50:00,0.0,2435.2654552077474
Q43_S2,2025-02-01,0,143,2025-02-02 00:00:00,0.0,1887.8976264637743
Q43_S2,2025-02-01,6,35,2025-02-01 06:00:00,0.0,10209.798703703704
Q43_S2,2025-02-01,6,36,2025-02-01 06:10:00,0.0,9471.331701219808
Q43_S2,2025-02-01,6,37,2025-02-01 06:20:00,0.0,8914.368702478345
Q43_S2,2025-02-01,6,38,2025-02-01 06:30:00,0.0,8375.789014468935
Q43_S2,2025-02-01,6,39,2025-02-01 06:40:00,0.0,7853.393499862444
Q43_S2,2025-02-01,6,40,2025-02-01 06:50:00,0.0,7321.757613638437
Q43_S2,2025-02-01,6,41,2025-02-01 07:00:00,0.0,6750.866219178193
Q43_S2,2025-02-01,6,42,2025-02-01 07:10:00,0.0,6155.031304621787
Q43_S2,2025-02-01,6,43,2025-02-01 07:20:00,0.0,5596.2905582670255
Q43_S2,2025-02-01,6,44,2025-02-01 07:30:00,0.0,5093.12419202548
Q43_S2,2025-02-01,6,45,2025-02-01 07:40:00,0.0,4636.4578768187885
Q43_S2,2025-02-01,6,46,2025-02-01 07:50:00,0.0,4223.159101709996
Q43_S2,2025-02-01,6,47,2025-02-01 08:00:00,0.0,3889.179224945914
Q43_S2,2025-02-01,6,48,2025-02-01 08:10:00,0.0,3680.763228911197
Q43_S2,2025-02-01,6,49,2025-02-01 08:20:00,0.0,3532.099814919364
Q43_S2,2025-02-01,6,50,2025-02-01 08:30:00,0.0,3454.56940999175
Q43_S2,2025-02-01,6,51,2025-02-01 08:40:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,52,2025-02-01 08:50:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,53,2025-02-01 09:00:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,54,2025-02-01 09:10:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,55,2025-02-01 09:20:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,56,2025-02-01 09:30:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,57,2025-02-01 09:40:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,58,2025-02-01 09:50:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,59,2025-02-01 10:00:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,60,2025-02-01 10:10:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,61,2025-02-01 10:20:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,62,2025-02-01 10:30:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,63,2025-02-01 10:40:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,64,2025-02-01 10:50:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,65,2025-02-01 11:00:00,0.0,3414.5166364109828
Q43_S2,2025-02-01,6,66,2025-02-01 11:10:00,0.0,3414.516636410983
Q43_S2,2025-02-01,6,67,2025-02-01 11:20:00,0.0,3859.2054547938487
Q43_S2,2025-02-01,6,68,2025-02-01 11:30:00,0.0,4314.5062222828
Q43_S2,2025-02-01,6,69,2025-02-01 11:40:00,0.0,4780.6382603099055
Q43_S2,2025-02-01,6,70,2025-02-01 11:50:00,0.0,5246.420856182192
Q43_S2,2025-02-01,6,71,2025-02-01 12:00:00,0.0,5720.035518665043
Q43_S2,2025-02-01,6,72,2025-02-01 12:10:00,0.0,6204.921268243673
Q43_S2,2025-02-01,6,73,2025-02-01 12:20:00,0.0,6690.119938421289
Q43_S2,2025-02-01,6,74,2025-02-01 12:30:00,0.0,7167.716534098466
Q43_S2,2025-02-01,6,75,2025-02-01 12:40:00,0.0,7641.108309548524
Q43_S2,2025-02-01,6,76,2025-02-01 12:50:00,0.0,8136.354281068491
Q43_S2,2025-02-01,6,77,2025-02-01 13:00:00,0.0,8636.146759857753
Q43_S2,2025-02-01,6,78,2025-02-01 13:10:00,0.0,9112.686543790402
Q43_S2,2025-02-01,6,79,2025-02-01 13:20:00,0.0,9563.683897214709
Q43_S2,2025-02-01,6,80,2025-02-01 13:30:00,0.0,9996.675876388521
Q43_S2,2025-02-01,6,81,2025-02-01 13:40:00,0.0,10408.011221864062
Q43_S2,2025-02-01,6,82,2025-02-01 13:50:00,0.0,10800.0
Q43_S2,2025-02-01,6,83,2025-02-01 14:00:00,0.0,10800.0
Q43_S2,2025-02-01,6,84,2025-02-01 14:10:00,0.0,10800.0
Q43_S2,2025-02-01,6,85,2025-02-01 14:20:00,0.0,10800.0
Q43_S2,2025-02-01,6,86,2025-02-01 14:30:00,0.0,10800.0
Q43_S2,2025-02-01,6,87,2025-02-01 14:40:00,0.0,10800.0
Q43_S2,2025-02-01,6,88,2025-02-01 14:50:00,0.0,10800.0
Q43_S2,2025-02-01,6,89,2025-02-01 15:00:00,0.0,10800.0
Q43_S2,2025-02-01,6,90,2025-02-01 15:10:00,0.0,10800.0
Q43_S2,2025-02-01,6,91,2025-02-01 15:20:00,15.478827343178105,10800.0
Q43_S2,2025-02-01,6,92,2025-02-01 15:30:00,51.081699605898464,10800.0
Q43_S2,2025-02-01,6,93,2025-02-01 15:40:00,76.10609898598878,10800.0
Q43_S2,2025-02-01,6,94,2025-02-01 15:50:00,122.33677365089898,10800.0
Q43_S2,2025-02-01,6,95,2025-02-01 16:00:00,190.53252239569747,10800.0
Q43_S2,2025-02-01,6,96,2025-02-01 16:10:00,205.9171653324867,10800.0
Q43_S2,2025-02-01,6,97,2025-02-01 16:20:00,277.47895242657296,10800.0
Q43_S2,2025-02-01,6,98,2025-02-01 16:30:00,344.7271245711699,10800.0
Q43_S2,2025-02-01,6,99,2025-02-01 16:40:00,364.97867562865565,10800.0
Q43_S2,2025-02-01,6,100,2025-02-01 16:50:00,334.62172931612366,10800.0
Q43_S2,2025-02-01,6,101,2025-02-01 17:00:00,311.22175231601955,10800.0
Q43_S2,2025-02-01,6,102,2025-02-01 17:10:00,331.69696286006774,10800.0
Q43_S2,2025-02-01,6,103,2025-02-01 17:20:00,350.1159498942187,10800.0
Q43_S2,2025-02-01,6,104,2025-02-01 17:30:00,354.2604199609325,10800.0
Q43_S2,2025-02-01,6,105,2025-02-01 17:40:00,362.0512359547362,10800.0
Q43_S2,2025-02-01,6,106,2025-02-01 17:50:00,0.0,10800.0
Q43_S2,2025-02-01,6,107,2025-02-01 18:00:00,0.0,10406.868300981258
Q43_S2,2025-02-01,6,108,2025-02-01 18:10:00,0.0,9932.22422757184
Q43_S2,2025-02-01,6,109,2025-02-01 18:20:00,0.0,9446.851395974292
Q43_S2,2025-02-01,6,110,2025-02-01 18:30:00,0.0,8952.366462154736
Q43_S2,2025-02-01,6,111,2025-02-01 18:40:00,0.0,8488.675669957378
Q43_S2,2025-02-01,6,112,2025-02-01 18:50:00,0.0,8027.9748533354805
Q43_S2,2025-02-01,6,113,2025-02-01 19:00:00,0.0,7553.660559881931
Q43_S2,2025-02-01,6,114,2025-02-01 19:10:00,0.0,7066.61846047864
Q43_S2,2025-02-01,6,115,2025-02-01 19:20:00,0.0,6618.225205466403
Q43_S2,2025-02-01,6,116,2025-02-01 19:30:00,0.0,6183.541871893372
Q43_S2,2025-02-01,6,117,2025-02-01 19:40:00,0.0,5731.938054836399
Q43_S2,2025-02-01,6,118,2025-02-01 19:50:00,0.0,5268.664672237603
Q43_S2,2025-02-01,6,119,2025-02-01 20:00:00,0.0,4800.845013319908
Q43_S2,2025-02-01,6,120,2025-02-01 20:10:00,0.0,4302.418915701803
Q43_S2,2025-02-01,6,121,2025-02-01 20:20:00,0.0,3810.5636916128306
Q43_S2,2025-02-01,6,122,2025-02-01 20:30:00,0.0,3328.0525403516726
Q43_S2,2025-02-01,6,123,2025-02-01 20:40:00,0.0,2833.4100993129305
Q43_S2,2025-02-01,6,124,2025-02-01 20:50:00,0.0,2343.0457369244427
Q43_S2,2025-02-01,6,125,2025-02-01 21:00:00,466.89890473307406,1836.537251305193
Q43_S2,2025-02-01,6,126,2025-02-01 21:10:00,450.50365712080446,1836.537251305193
Q43_S2,2025-02-01,6,127,2025-02-01 21:20:00,447.5767031498881,1836.537251305193
Q43_S2,2025-02-01,6,128,2025-02-01 21:30:00,363.6815448259732,1836.537251305193
Q43_S2,2025-02-01,6,129,2025-02-01 21:40:00,0.0,1719.6021084374408
Q43_S2,2025-02-01,6,130,2025-02-01 21:50:00,429.87853206783586,1200.0
Q43_S2,2025-02-01,6,131,2025-02-01 22:00:00,403.2255647093938,1200.0
Q43_S2,2025-02-01,6,132,2025-02-01 22:10:00,1218.3290681031935,1200.0
Q43_S2,2025-02-01,6,133,2025-02-01 22:20:00,1249.5966163049548,1950.0
Q43_S2,2025-02-01,6,134,2025-02-01 22:30:00,1247.0780542756129,2700.0
Q43_S2,2025-02-01,6,135,2025-02-01 22:40:00,241.35442544235696,3450.0
Q43_S2,2025-02-01,6,136,2025-02-01 22:50:00,0.0,3274.3994834184305
Q43_S2,2025-02-01,6,137,2025-02-01 23:00:00,394.46950867531774,2834.343956865974
Q43_S2,2025-02-01,6,138,2025-02-01 23:10:00,0.0,2834.343956865974
Q43_S2,2025-02-01,6,139,2025-02-01 23:20:00,399.5854046575439,2399.408112275011
Q43_S2,2025-02-01,6,140,2025-02-01 23:30:00,396.32315934116895,2399.408112275011
Q43_S2,2025-02-01,6,141,2025-02-01 23:40:00,397.10748005578415,2399.408112275011
Q43_S2,2025-02-01,6,142,2025-02-01 23:50:00,0.0,2399.408112275011
Q43_S2,2025-02-01,6,143,2025-02-02 00:00:00,0.0,1894.5505784921052
Q43_S2,2025-02-01,12,71,2025-02-01 12:00:00,0.0,6709.567392037039
Q43_S2,2025-02-01,12,72,2025-02-01 12:10:00,0.0,7144.854335420051
Q43_S2,2025-02-01,12,73,2025-02-01 12:20:00,0.0,7547.915886424851
Q43_S2,2025-02-01,12,74,2025-02-01 12:30:00,0.0,7654.584933428436
Q43_S2,2025-02-01,12,75,2025-02-01 12:40:00,0.0,8022.1469396000575
Q43_S2,2025-02-01,12,76,2025-02-01 12:50:00,0.0,8022.1469396000575
Q43_S2,2025-02-01,12,77,2025-02-01 13:00:00,0.0,8374.981272198685
Q43_S2,2025-02-01,12,78,2025-02-01 13:10:00,0.0,8706.646532779589
Q43_S2,2025-02-01,12,79,2025-02-01 13:20:00,0.0,9031.54233443582
Q43_S2,2025-02-01,12,80,2025-02-01 13:30:00,0.0,9339.85964708541
Q43_S2,2025-02-01,12,81,2025-02-01 13:40:00,0.0,9621.306071421994
Q43_S2,2025-02-01,12,82,2025-02-01 13:50:00,0.0,9859.126437049898
Q43_S2,2025-02-01,12,83,2025-02-01 14:00:00,0.0,10065.970125126723
Q43_S2,2025-02-01,12,84,2025-02-01 14:10:00,0.0,10276.01526811325
Q43_S2,2025-02-01,12,85,2025-02-01 14:20:00,0.0,10448.341441862514
Q43_S2,2025-02-01,12,86,2025-02-01 14:30:00,0.0,10585.010084503538
Q43_S2,2025-02-01,12,87,2025-02-01 14:40:00,0.0,10705.91379365998
Q43_S2,2025-02-01,12,88,2025-02-01 14:50:00,0.0,10789.523497080585
Q43_S2,2025-02-01,12,89,2025-02-01 15:00:00,0.0,10789.523497080585
Q43_S2,2025-02-01,12,90,2025-02-01 15:10:00,46.57309845244939,10800.0
Q43_S2,2025-02-01,12,91,2025-02-01 15:20:00,98.99016380044009,10800.0
Q43_S2,2025-02-01,12,92,2025-02-01 15:30:00,142.84254995204955,10800.0
Q43_S2,2025-02-01,12,93,2025-02-01 15:40:00,179.47177040774832,10800.0
Q43_S2,2025-02-01,12,94,2025-02-01 15:50:00,231.5573378859391,10800.0
Q43_S2,2025-02-01,12,95,2025-02-01 16:00:00,276.12269694930103,10800.0
Q43_S2,2025-02-01,12,96,2025-02-01 16:10:00,294.600456552757,10800.0
Q43_S2,2025-02-01,12,97,2025-02-01 16:20:00,352.9599870204437,10800.0
Q43_S2,2025-02-01,12,98,2025-02-01 16:30:00,425.6004958881186,10800.0
Q43_S2,2025-02-01,12,99,2025-02-01 16:40:00,431.01625188634847,10800.0
Q43_S2,2025-02-01,12,100,2025-02-01 16:50:00,415.0938166877719,10800.0
Q43_S2,2025-02-01,12,101,2025-02-01 17:00:00,391.50236208554776,10800.0
Q43_S2,2025-02-01,12,102,2025-02-01 17:10:00,405.8410617720209,10800.0
Q43_S2,2025-02-01,12,103,2025-02-01 17:20:00,430.41042885479493,10800.0
Q43_S2,2025-02-01,12,104,2025-02-01 17:30:00,436.7448821760846,10800.0
Q43_S2,2025-02-01,12,105,2025-02-01 17:40:00,430.28863750132643,10800.0
Q43_S2,2025-02-01,12,106,2025-02-01 17:50:00,119.53866530478325,10800.0
Q43_S2,2025-02-01,12,107,2025-02-01 18:00:00,0.0,10467.898090083632
Q43_S2,2025-02-01,12,108,2025-02-01 18:10:00,0.0,9949.926903981175
Q43_S2,2025-02-01,12,109,2025-02-01 18:20:00,0.0,9430.617862045281
Q43_S2,2025-02-01,12,110,2025-02-01 18:30:00,0.0,8905.09750086708
Q43_S2,2025-02-01,12,111,2025-02-01 18:40:00,0.0,8401.477016720713
Q43_S2,2025-02-01,12,112,2025-02-01 18:50:00,0.0,7891.969683087665
Q43_S2,2025-02-01,12,113,2025-02-01 19:00:00,0.0,7375.297621672722
Q43_S2,2025-02-01,12,114,2025-02-01 19:10:00,0.0,6856.301713057996
Q43_S2,2025-02-01,12,115,2025-02-01 19:20:00,0.0,6369.517245070879
Q43_S2,2025-02-01,12,116,2025-02-01 19:30:00,0.0,5886.471423324265
Q43_S2,2025-02-01,12,117,2025-02-01 19:40:00,0.0,5393.046568680727
Q43_S2,2025-02-01,12,118,2025-02-01 19:50:00,0.0,4884.77531867668
Q43_S2,2025-02-01,12,119,2025-02-01 20:00:00,0.0,4374.042956168556
Q43_S2,2025-02-01,12,120,2025-02-01 20:10:00,0.0,3842.308824432817
Q43_S2,2025-02-01,12,121,2025-02-01 20:20:00,0.0,3310.0384614056666
Q43_S2,2025-02-01,12,122,2025-02-01 20:30:00,0.0,2788.0893929632184
Q43_S2,2025-02-01,12,123,2025-02-01 20:40:00,0.0,2265.1019990954183
Q43_S2,2025-02-01,12,124,2025-02-01 20:50:00,0.0,1740.936288533007
Q43_S2,2025-02-01,12,125,2025-02-01 21:00:00,499.4900608264618,1200.0
Q43_S2,2025-02-01,12,126,2025-02-01 21:10:00,488.998973412896,1200.0
Q43_S2,2025-02-01,12,127,2025-02-01 21:20:00,483.77285924327566,1200.0
Q43_S2,2025-02-01,12,128,2025-02-01 21:30:00,505.11932950033776,1200.0
Q43_S2,2025-02-01,12,129,2025-02-01 21:40:00,496.5253665270202,1200.0
Q43_S2,2025-02-01,12,130,2025-02-01 21:50:00,458.246536812072,1200.0
Q43_S2,2025-02-01,12,131,2025-02-01 22:00:00,416.9854262665031,1200.0
Q43_S2,2025-02-01,12,132,2025-02-01 22:10:00,1238.7995727717603,1200.0
Q43_S2,2025-02-01,12,133,2025-02-01 22:20:00,1270.0671209735215,1950.0
Q43_S2,2025-02-01,12,134,2025-02-01 22:30:00,1277.2132761589683,2700.0
Q43_S2,2025-02-01,12,135,2025-02-01 22:40:00,326.642790474027,3450.0
