strategy_id,interval_start,interval_end,owner_date,effective_version,price_yuan_kWh,actual_load_kW,actual_pv_kW,net_kWh,q0_kWh,q_eff_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,ordinary_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
C80,2025-02-01 02:30:00,2025-02-01 02:40:00,2025-02-01,2025-02-01 00:00,0.4367,3019.32,0.0,503.22,530.3478004869163,530.3478004869163,27.12780048691627,0.0,0.0,0.0,10569.219103660851,10593.634124099075,231.60288447263633,0.0,0.0,231.60288447263633
C80,2025-02-01 02:40:00,2025-02-01 02:50:00,2025-02-01,2025-02-01 00:00,0.4348,2844.4369,0.0,474.07281666666665,525.7886537772307,525.7886537772307,51.71583711056405,0.0,0.0,0.0,10593.634124099075,10640.178377498583,228.61290666233992,0.0,0.0,228.61290666233992
C80,2025-02-01 02:50:00,2025-02-01 03:00:00,2025-02-01,2025-02-01 00:00,0.4335,2768.3064,0.0,461.38439999999997,548.2874690539056,548.2874690539056,86.90306905390565,0.0,0.0,0.0,10640.178377498583,10718.391139647098,237.6826178348681,0.0,0.0,237.6826178348681
C80,2025-02-01 03:00:00,2025-02-01 03:10:00,2025-02-01,2025-02-01 00:00,0.4357,2861.65,0.0,476.94166666666666,557.5160193937859,557.5160193937859,80.57435272711922,0.0,0.0,0.0,10718.391139647098,10790.908057101506,242.9097296498725,0.0,0.0,242.9097296498725
C80,2025-02-01 03:10:00,2025-02-01 03:20:00,2025-02-01,2025-02-01 00:00,0.4374,2900.3973,0.0,483.39955,551.6359897408255,551.6359897408255,10.102158776104867,0.0,0.0,58.13428096472065,10790.908057101506,10800.0,241.28558191263707,0.0,0.0,241.28558191263707
C80,2025-02-01 03:20:00,2025-02-01 03:30:00,2025-02-01,2025-02-01 00:00,0.4371,2919.6115,0.0,486.6019166666666,550.3496987848387,550.3496987848387,0.0,0.0,0.0,63.74778211817204,10800.0,10800.0,240.55785333885296,0.0,0.0,240.55785333885296
C80,2025-02-01 03:30:00,2025-02-01 03:40:00,2025-02-01,2025-02-01 00:00,0.4356,2993.09,0.0,498.84833333333336,548.8317068090373,548.8317068090373,0.0,0.0,0.0,49.98337347570396,10800.0,10800.0,239.07109148601666,0.0,0.0,239.07109148601666
C80,2025-02-01 03:40:00,2025-02-01 03:50:00,2025-02-01,2025-02-01 00:00,0.4353,3109.8584,0.0,518.3097333333333,526.6274516586809,526.6274516586809,0.0,0.0,0.0,8.317718325347641,10800.0,10800.0,229.2409297070238,0.0,0.0,229.2409297070238
C80,2025-02-01 03:50:00,2025-02-01 04:00:00,2025-02-01,2025-02-01 00:00,0.436,3054.8008,0.0,509.13346666666666,527.7176381872251,527.7176381872251,0.0,0.0,0.0,18.58417152055847,10800.0,10800.0,230.08489024963015,0.0,0.0,230.08489024963015
C80,2025-02-01 04:00:00,2025-02-01 04:10:00,2025-02-01,2025-02-01 00:00,0.4378,2901.7,0.0,483.6166666666666,562.0150682987138,562.0150682987138,0.0,0.0,0.0,78.39840163204718,10800.0,10800.0,246.05019690117692,0.0,0.0,246.05019690117692
C80,2025-02-01 04:10:00,2025-02-01 04:20:00,2025-02-01,2025-02-01 00:00,0.4401,2947.1208,0.0,491.1868,557.0000194604846,557.0000194604846,0.0,0.0,0.0,65.81321946048462,10800.0,10800.0,245.13570856455928,0.0,0.0,245.13570856455928
C80,2025-02-01 04:20:00,2025-02-01 04:30:00,2025-02-01,2025-02-01 00:00,0.4389,3027.8717,0.0,504.64528333333334,558.75181410148,558.75181410148,0.0,0.0,0.0,54.10653076814668,10800.0,10800.0,245.2361712091396,0.0,0.0,245.2361712091396
C80,2025-02-01 04:30:00,2025-02-01 04:40:00,2025-02-01,2025-02-01 00:00,0.4364,3033.47,0.0,505.57833333333326,568.2782531872493,568.2782531872493,0.0,0.0,0.0,62.69991985391607,10800.0,10800.0,247.99662969091563,0.0,0.0,247.99662969091563
C80,2025-02-01 04:40:00,2025-02-01 04:50:00,2025-02-01,2025-02-01 00:00,0.4393,3019.3858,0.0,503.23096666666663,566.1102635142184,566.1102635142184,0.0,0.0,0.0,62.879296847551814,10800.0,10800.0,248.69223876179618,0.0,0.0,248.69223876179618
C80,2025-02-01 04:50:00,2025-02-01 05:00:00,2025-02-01,2025-02-01 00:00,0.4422,3017.0819,0.0014,502.84675,571.9122958379376,571.9122958379376,0.0,0.0,0.0,69.06554583793758,10800.0,10800.0,252.89961721953597,0.0,0.0,252.89961721953597
C80,2025-02-01 05:00:00,2025-02-01 05:10:00,2025-02-01,2025-02-01 00:00,0.4395,2997.85,0.0,499.64166666666665,554.8908933326021,554.8908933326021,0.0,0.0,0.0,55.24922666593545,10800.0,10800.0,243.87454761967862,0.0,0.0,243.87454761967862
C80,2025-02-01 05:10:00,2025-02-01 05:20:00,2025-02-01,2025-02-01 00:00,0.4333,2932.7015,0.0,488.78358333333335,573.9070045223554,573.9070045223554,0.0,0.0,0.0,85.123421189022,10800.0,10800.0,248.6739050595366,0.0,0.0,248.6739050595366
C80,2025-02-01 05:20:00,2025-02-01 05:30:00,2025-02-01,2025-02-01 00:00,0.4439,2991.1125,0.0199,498.51543333333336,605.9410728352022,605.9410728352022,0.0,0.0,0.0,107.42563950186889,10800.0,10800.0,268.9772422315463,0.0,0.0,268.9772422315463
C80,2025-02-01 05:30:00,2025-02-01 05:40:00,2025-02-01,2025-02-01 00:00,0.4301,3175.34,0.0,529.2233333333334,599.4171462504426,599.4171462504426,0.0,0.0,0.0,70.1938129171092,10800.0,10800.0,257.80931460231534,0.0,0.0,257.80931460231534
C80,2025-02-01 05:40:00,2025-02-01 05:50:00,2025-02-01,2025-02-01 00:00,0.3713,3284.4619,0.0,547.4103166666666,1417.9237013856487,1417.9237013856487,0.0,0.0,0.0,870.513384718982,10800.0,10800.0,526.4750703244914,0.0,0.0,526.4750703244914
C80,2025-02-01 05:50:00,2025-02-01 06:00:00,2025-02-01,2025-02-01 00:00,0.5708,3187.3644,0.2774,531.1811666666666,564.6877589094746,564.6877589094746,0.0,0.0,0.0,33.50659224280798,10800.0,10800.0,322.3237727855281,0.0,0.0,322.3237727855281
C80,2025-02-01 06:00:00,2025-02-01 06:10:00,2025-02-01,2025-02-01 06:00,0.9099,3065.9,0.0,510.98333333333335,0.0,0.0,0.0,510.98333333333335,0.0,0.0,10800.0,10232.24074074074,0.0,0.0,0.0,0.0
C80,2025-02-01 06:10:00,2025-02-01 06:20:00,2025-02-01,2025-02-01 06:00,0.9368,3211.1231,0.0,535.1871833333332,0.0,0.0,0.0,535.1871833333332,0.0,0.0,10232.24074074074,9637.588314814815,0.0,0.0,0.0,0.0
C80,2025-02-01 06:20:00,2025-02-01 06:30:00,2025-02-01,2025-02-01 06:00,0.8758,3203.9961,3.8641,533.3553333333333,0.0,0.0,0.0,533.3553333333333,0.0,0.0,9637.588314814815,9044.971277777779,0.0,0.0,0.0,0.0
C80,2025-02-01 06:30:00,2025-02-01 06:40:00,2025-02-01,2025-02-01 06:00,0.8759,3027.12,0.0,504.52,0.0,0.0,0.0,504.52,0.0,0.0,9044.971277777779,8484.3935,0.0,0.0,0.0,0.0
C80,2025-02-01 06:40:00,2025-02-01 06:50:00,2025-02-01,2025-02-01 06:00,0.8601,3117.3221,0.0,519.5536833333333,0.0,0.0,0.0,519.5536833333333,0.0,0.0,8484.3935,7907.1116296296295,0.0,0.0,0.0,0.0
C80,2025-02-01 06:50:00,2025-02-01 07:00:00,2025-02-01,2025-02-01 06:00,0.8442,3398.49,89.6095,551.4800833333333,0.0,0.0,0.0,551.4800833333333,0.0,0.0,7907.1116296296295,7294.355981481482,0.0,0.0,0.0,0.0
C80,2025-02-01 07:00:00,2025-02-01 07:10:00,2025-02-01,2025-02-01 06:00,0.8334,3652.75,340.5,552.0416666666666,0.0,0.0,0.0,552.0416666666666,0.0,0.0,7294.355981481482,6680.976351851852,0.0,0.0,0.0,0.0
C80,2025-02-01 07:10:00,2025-02-01 07:20:00,2025-02-01,2025-02-01 06:00,0.8092,3703.2843,615.936,514.5580499999999,0.0,0.0,0.0,514.5580499999999,0.0,0.0,6680.976351851852,6109.245185185186,0.0,0.0,0.0,0.0
C80,2025-02-01 07:20:00,2025-02-01 07:30:00,2025-02-01,2025-02-01 06:00,0.7972,3572.3788,884.9275,447.90854999999993,0.0,0.0,0.0,447.90854999999993,0.0,0.0,6109.245185185186,5611.569018518519,0.0,0.0,0.0,0.0
C80,2025-02-01 07:30:00,2025-02-01 07:40:00,2025-02-01,2025-02-01 06:00,0.7644,3477.22,1140.675,389.4241666666667,0.0,0.0,0.0,389.4241666666667,0.0,0.0,5611.569018518519,5178.875500000001,0.0,0.0,0.0,0.0
C80,2025-02-01 07:40:00,2025-02-01 07:50:00,2025-02-01,2025-02-01 06:00,0.6899,3654.0022,1388.0797,377.65374999999995,0.0,0.0,0.0,377.65374999999995,0.0,0.0,5178.875500000001,4759.260222222223,0.0,0.0,0.0,0.0
C80,2025-02-01 07:50:00,2025-02-01 08:00:00,2025-02-01,2025-02-01 06:00,0.86,3841.4201,1674.452,361.16134999999997,0.0,0.0,0.0,361.16134999999997,0.0,0.0,4759.260222222223,4357.9698333333345,0.0,0.0,0.0,0.0
C80,2025-02-01 08:00:00,2025-02-01 08:10:00,2025-02-01,2025-02-01 06:00,1.1617,3803.65,2004.1125,299.92291666666665,0.0,0.0,0.0,299.92291666666665,0.0,0.0,4357.9698333333345,4024.7221481481492,0.0,0.0,0.0,0.0
C80,2025-02-01 08:10:00,2025-02-01 08:20:00,2025-02-01,2025-02-01 06:00,1.1683,3545.4639,2332.1065,202.22623333333337,0.0,0.0,0.0,202.22623333333337,0.0,0.0,4024.7221481481492,3800.0263333333346,0.0,0.0,0.0,0.0
C80,2025-02-01 08:20:00,2025-02-01 08:30:00,2025-02-01,2025-02-01 06:00,1.0956,3411.349,2632.5934,129.7926,0.0,0.0,0.0,129.7926,0.0,0.0,3800.0263333333346,3655.8123333333347,0.0,0.0,0.0,0.0
C80,2025-02-01 08:30:00,2025-02-01 08:40:00,2025-02-01,2025-02-01 06:00,1.0849,3445.37,2927.6625,86.28458333333333,0.0,0.0,0.0,86.28458333333333,0.0,0.0,3655.8123333333347,3559.9405740740754,0.0,0.0,0.0,0.0
C80,2025-02-01 08:40:00,2025-02-01 08:50:00,2025-02-01,2025-02-01 06:00,1.061,3467.1139,3251.299,35.96914999999997,0.0,0.0,0.0,35.96914999999997,0.0,0.0,3559.9405740740754,3519.974851851853,0.0,0.0,0.0,0.0
C80,2025-02-01 08:50:00,2025-02-01 09:00:00,2025-02-01,2025-02-01 06:00,1.043,3894.4802,3519.7566,62.453933333333296,0.0,0.0,0.0,62.453933333333296,0.0,0.0,3519.974851851853,3450.581592592594,0.0,0.0,0.0,0.0
C80,2025-02-01 09:00:00,2025-02-01 09:10:00,2025-02-01,2025-02-01 06:00,1.036,4422.76,3731.7,115.17666666666673,0.0,0.0,0.0,115.17666666666673,0.0,0.0,3450.581592592594,3322.60751851852,0.0,0.0,0.0,0.0
C80,2025-02-01 09:10:00,2025-02-01 09:20:00,2025-02-01,2025-02-01 06:00,1.0147,4267.5205,3992.5758,45.82411666666659,0.0,0.0,0.0,45.82411666666659,0.0,0.0,3322.60751851852,3271.691833333335,0.0,0.0,0.0,0.0
C80,2025-02-01 09:20:00,2025-02-01 09:30:00,2025-02-01,2025-02-01 06:00,0.9922,4190.1702,4378.3332,-31.360500000000076,0.0,0.0,31.360500000000076,0.0,0.0,0.0,3271.691833333335,3299.9162833333353,0.0,0.0,0.0,0.0
C80,2025-02-01 09:30:00,2025-02-01 09:40:00,2025-02-01,2025-02-01 06:00,0.97,4418.32,4788.525,-61.70083333333332,0.0,0.0,61.70083333333332,0.0,0.0,0.0,3299.9162833333353,3355.447033333335,0.0,0.0,0.0,0.0
C80,2025-02-01 09:40:00,2025-02-01 09:50:00,2025-02-01,2025-02-01 06:00,0.9422,4399.2754,5029.9241,-105.10811666666662,0.0,0.0,105.10811666666662,0.0,0.0,0.0,3355.447033333335,3450.044338333335,0.0,0.0,0.0,0.0
C80,2025-02-01 09:50:00,2025-02-01 10:00:00,2025-02-01,2025-02-01 06:00,0.9569,4182.7342,5203.9177,-170.19725,0.0,0.0,170.19725,0.0,0.0,0.0,3450.044338333335,3603.221863333335,0.0,0.0,0.0,0.0
C80,2025-02-01 10:00:00,2025-02-01 10:10:00,2025-02-01,2025-02-01 06:00,0.9977,4071.53,5364.1125,-215.43041666666664,0.0,0.0,215.43041666666664,0.0,0.0,0.0,3603.221863333335,3797.109238333335,0.0,0.0,0.0,0.0
C80,2025-02-01 10:10:00,2025-02-01 10:20:00,2025-02-01,2025-02-01 06:00,0.9919,4268.5932,5471.099,-200.4176333333333,0.0,0.0,200.4176333333333,0.0,0.0,0.0,3797.109238333335,3977.4851083333347,0.0,0.0,0.0,0.0
C80,2025-02-01 10:20:00,2025-02-01 10:30:00,2025-02-01,2025-02-01 06:00,0.9588,4240.2423,5601.7634,-226.9201833333333,0.0,0.0,226.9201833333333,0.0,0.0,0.0,3977.4851083333347,4181.713273333335,0.0,0.0,0.0,0.0
C80,2025-02-01 10:30:00,2025-02-01 10:40:00,2025-02-01,2025-02-01 06:00,0.9549,4001.96,5755.3125,-292.22541666666666,0.0,0.0,292.22541666666666,0.0,0.0,0.0,4181.713273333335,4444.716148333335,0.0,0.0,0.0,0.0
C80,2025-02-01 10:40:00,2025-02-01 10:50:00,2025-02-01,2025-02-01 06:00,0.9839,4072.3226,5878.849,-301.08773333333335,0.0,0.0,301.08773333333335,0.0,0.0,0.0,4444.716148333335,4715.695108333335,0.0,0.0,0.0,0.0
C80,2025-02-01 10:50:00,2025-02-01 11:00:00,2025-02-01,2025-02-01 06:00,0.799,4068.783,6128.0874,-343.21740000000005,0.0,0.0,343.21740000000005,0.0,0.0,0.0,4715.695108333335,5024.590768333335,0.0,0.0,0.0,0.0
C80,2025-02-01 11:00:00,2025-02-01 11:10:00,2025-02-01,2025-02-01 06:00,0.5025,3917.55,6361.65,-407.3499999999999,0.0,0.0,407.3499999999999,0.0,0.0,0.0,5024.590768333335,5391.205768333335,0.0,0.0,0.0,0.0
C80,2025-02-01 11:10:00,2025-02-01 11:20:00,2025-02-01,2025-02-01 06:00,0.4662,3946.1661,6277.0669,-388.48346666666663,0.0,0.0,388.48346666666663,0.0,0.0,0.0,5391.205768333335,5740.840888333335,0.0,0.0,0.0,0.0
C80,2025-02-01 11:20:00,2025-02-01 11:30:00,2025-02-01,2025-02-01 06:00,0.5007,3936.6103,6308.0507,-395.2400666666666,0.0,0.0,395.2400666666666,0.0,0.0,0.0,5740.840888333335,6096.556948333335,0.0,0.0,0.0,0.0
C80,2025-02-01 11:30:00,2025-02-01 11:40:00,2025-02-01,2025-02-01 06:00,0.4827,3927.21,6594.375,-444.5275,0.0,0.0,444.5275,0.0,0.0,0.0,6096.556948333335,6496.6316983333345,0.0,0.0,0.0,0.0
C80,2025-02-01 11:40:00,2025-02-01 11:50:00,2025-02-01,2025-02-01 06:00,0.4785,4153.2513,6817.8939,-444.1071,0.0,0.0,444.1071,0.0,0.0,0.0,6496.6316983333345,6896.328088333335,0.0,0.0,0.0,0.0
C80,2025-02-01 11:50:00,2025-02-01 12:00:00,2025-02-01,2025-02-01 06:00,0.4662,4080.8969,6770.5009,-448.2673333333333,309.24271846909454,0.0,448.2673333333333,0.0,0.0,0.0,6896.328088333335,7299.7686883333345,0.0,72.08447767514593,0.0,72.08447767514593
C80,2025-02-01 12:00:00,2025-02-01 12:10:00,2025-02-01,2025-02-01 12:00,0.4432,3840.2,6603.9375,-460.6229166666667,485.65230307884053,0.0,460.6229166666667,0.0,0.0,0.0,7299.7686883333345,7714.3293133333345,0.0,107.62055036227106,0.0,107.62055036227106
C80,2025-02-01 12:10:00,2025-02-01 12:20:00,2025-02-01,2025-02-01 12:00,0.4411,4061.0483,6632.8992,-428.6418166666666,526.6044020805638,0.0,428.6418166666666,0.0,0.0,0.0,7714.3293133333345,8100.106948333335,0.0,116.14260087886834,0.0,116.14260087886834
C80,2025-02-01 12:20:00,2025-02-01 12:30:00,2025-02-01,2025-02-01 12:00,0.4551,3978.5628,6536.8864,-426.3872666666667,582.2880085126885,0.0,426.3872666666667,0.0,0.0,0.0,8100.106948333335,8483.855488333335,0.0,132.49963633706227,0.0,132.49963633706227
C80,2025-02-01 12:30:00,2025-02-01 12:40:00,2025-02-01,2025-02-01 12:00,0.4463,3564.13,6314.475,-458.3908333333334,579.0684696734938,0.0,458.3908333333334,0.0,0.0,0.0,8483.855488333335,8896.407238333335,0.0,129.21912900764013,0.0,129.21912900764013
C80,2025-02-01 12:40:00,2025-02-01 12:50:00,2025-02-01,2025-02-01 12:00,0.4113,3606.685,6312.5866,-450.9835999999999,576.6807084284123,0.0,450.9835999999999,0.0,0.0,0.0,8896.407238333335,9302.292478333335,0.0,118.594387688303,0.0,118.594387688303
C80,2025-02-01 12:50:00,2025-02-01 13:00:00,2025-02-01,2025-02-01 12:00,0.5682,3800.0122,6353.9385,-425.6543833333333,0.0,0.0,425.6543833333333,0.0,0.0,0.0,9302.292478333335,9685.381423333334,0.0,0.0,0.0,0.0
C80,2025-02-01 13:00:00,2025-02-01 13:10:00,2025-02-01,2025-02-01 12:00,0.8279,3832.09,6313.35,-413.54333333333335,0.0,0.0,413.54333333333335,0.0,0.0,0.0,9685.381423333334,10057.570423333334,0.0,0.0,0.0,0.0
C80,2025-02-01 13:10:00,2025-02-01 13:20:00,2025-02-01,2025-02-01 12:00,0.8636,3716.2454,6246.1375,-421.64868333333334,0.0,0.0,421.64868333333334,0.0,0.0,0.0,10057.570423333334,10437.054238333334,0.0,0.0,0.0,0.0
C80,2025-02-01 13:20:00,2025-02-01 13:30:00,2025-02-01,2025-02-01 12:00,0.8416,3639.0264,6175.373,-422.7244333333332,0.0,0.0,403.2730685185177,0.0,0.0,19.45136481481552,10437.054238333334,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 13:30:00,2025-02-01 13:40:00,2025-02-01,2025-02-01 12:00,0.8618,3642.08,6103.6875,-410.2679166666667,0.0,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 13:40:00,2025-02-01 13:50:00,2025-02-01,2025-02-01 12:00,0.8623,3637.91,5992.7643,-392.47571666666664,0.0,0.0,0.0,0.0,0.0,392.47571666666664,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 13:50:00,2025-02-01 14:00:00,2025-02-01,2025-02-01 12:00,0.9026,3749.5633,5691.8061,-323.70713333333333,0.0,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 14:00:00,2025-02-01 14:10:00,2025-02-01,2025-02-01 12:00,0.9754,3849.87,5251.125,-233.54250000000002,0.0,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 14:10:00,2025-02-01 14:20:00,2025-02-01,2025-02-01 12:00,1.0002,3676.3403,4893.7405,-202.90003333333334,0.0,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 14:20:00,2025-02-01 14:30:00,2025-02-01,2025-02-01 12:00,0.9978,3619.6065,4617.2194,-166.26881666666668,0.0,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 14:30:00,2025-02-01 14:40:00,2025-02-01,2025-02-01 12:00,1.0271,3664.87,4364.4,-116.58833333333328,0.0,0.0,0.0,0.0,0.0,116.58833333333328,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 14:40:00,2025-02-01 14:50:00,2025-02-01,2025-02-01 12:00,1.0906,3429.7385,4104.4044,-112.44431666666674,0.0,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 14:50:00,2025-02-01 15:00:00,2025-02-01,2025-02-01 12:00,0.9376,3327.5652,3890.1686,-93.76723333333332,0.0,0.0,0.0,0.0,0.0,93.76723333333332,10800.0,10800.0,0.0,0.0,0.0,0.0
C80,2025-02-01 15:00:00,2025-02-01 15:10:00,2025-02-01,2025-02-01 12:00,0.6694,3473.54,3688.35,-35.801666666666655,177.7324196086494,28.563275131136038,0.0,0.0,0.0,64.36494179780269,10800.0,10800.0,19.120256372782464,49.92691265662372,0.0,69.04716902940618
C80,2025-02-01 15:10:00,2025-02-01 15:20:00,2025-02-01,2025-02-01 12:00,0.66,3562.932,3392.3571,28.429149999999936,632.3937283891116,82.79263530704534,0.0,0.0,0.0,54.36348530704541,10800.0,10800.0,54.64313930264993,181.36836071708188,0.0,236.0115000197318
C80,2025-02-01 15:20:00,2025-02-01 15:30:00,2025-02-01,2025-02-01 12:00,0.7217,3620.2202,3032.6158,97.9340666666667,261.9898437296046,134.91664786320246,0.0,0.0,0.0,36.98258119653576,10800.0,10800.0,97.36934476287321,45.85436272839122,0.0,143.22370749126443
C80,2025-02-01 15:30:00,2025-02-01 15:40:00,2025-02-01,2025-02-01 12:00,0.7308,3651.93,2703.825,158.01749999999998,313.37057565943246,183.24890116224745,0.0,0.0,0.0,25.231401162247465,10800.0,10800.0,133.91829696937043,47.5464598612714,0.0,181.46475683064182
C80,2025-02-01 15:40:00,2025-02-01 15:50:00,2025-02-01,2025-02-01 12:00,0.7534,3580.7319,2481.7698,183.16035000000002,352.1632228236851,223.12456062130403,0.0,0.0,0.0,39.964210621304005,10800.0,10800.0,168.10204397209046,48.60886405163694,0.0,216.7109080237274
C80,2025-02-01 15:50:00,2025-02-01 16:00:00,2025-02-01,2025-02-01 12:00,0.7823,3420.6657,2255.8374,194.13805000000002,397.7855413931457,259.4111689829854,0.0,0.0,0.0,65.27311898298535,10800.0,10800.0,202.93735749538945,54.125135768234216,0.0,257.06249326362365
C80,2025-02-01 16:00:00,2025-02-01 16:10:00,2025-02-01,2025-02-01 12:00,0.8055,3292.5,1973.5875,219.81874999999997,444.3452194932335,310.62837026219347,0.0,0.0,0.0,90.8096202621935,10800.0,10800.0,250.21115224619683,53.85446102780138,0.0,304.0656132739982
C80,2025-02-01 16:10:00,2025-02-01 16:20:00,2025-02-01,2025-02-01 12:00,0.8271,3324.4944,1687.0443,272.90835,443.0501416968546,326.7218902249795,0.0,0.0,0.0,53.81354022497953,10800.0,10800.0,270.2316754050805,48.10754839619394,0.0,318.33922380127444
C80,2025-02-01 16:20:00,2025-02-01 16:30:00,2025-02-01,2025-02-01 12:00,0.8519,3354.2164,1442.6491,318.5945499999999,468.4154590684552,389.7620860277807,0.0,0.0,0.0,71.16753602778078,10800.0,10800.0,332.0383210870664,33.50240424667531,0.0,365.5407253337417
