group,date,update_hour,published_at,remaining_intervals,state_at_update_kWh,old_ordinary_yuan,old_adjustment_yuan,old_predicted_emergency_yuan,old_predicted_total_yuan,new_ordinary_yuan,new_adjustment_yuan,new_predicted_emergency_yuan,new_predicted_total_yuan,delta_predicted_yuan,accepted,revision_kWh
B2,2025-02-14,18,2025-02-14 18:00,37,10600.402506670764,4997.214242851423,0.0,206.94731068936386,5204.161553540786,5038.603704989296,20.694731068936424,0.0,5059.298436058232,-144.86311748255412,True,33.85364153269495
B2,2025-02-15,6,2025-02-15 06:00,109,8757.471370942902,9309.657064008137,0.0,0.0,9309.657064008137,8552.731400982708,378.4628315127139,0.0,8931.194232495422,-378.46283151271564,True,1172.0593137674366
B2,2025-02-15,12,2025-02-15 12:00,73,7549.34786186883,8552.731400982708,378.4628315127139,1140.785203618667,10071.979436114088,8705.554271988447,302.051396009844,0.0,9007.60566799829,-1064.3737681157982,True,186.63110243628506
B2,2025-02-15,18,2025-02-15 18:00,37,10406.79559382074,4839.091313107466,0.0,119.24041430018154,4958.331727407647,4862.939395967506,11.92404143002017,0.0,4874.8634373975265,-83.46829001012065,True,19.506038655357713
B2,2025-02-16,6,2025-02-16 06:00,109,10800.0,40608.00138286159,0.0,0.0,40608.00138286159,35580.3930022515,2513.8041903050466,2.586091341072461e-12,38094.197192556545,-2513.804190305047,True,7099.330161523119
B2,2025-02-16,12,2025-02-16 12:00,73,5680.741929750692,26953.75525146284,1779.4703725006505,8.574086828933149,28741.799710792424,26512.674241548684,2000.0108774577286,0.0,28512.68511900641,-229.11459178601217,True,648.977328720598
B2,2025-02-16,18,2025-02-16 18:00,37,10185.819291763351,12526.656506502228,0.0,3856.072158592964,16382.728665095192,13238.67005975389,356.0067766258329,0.0,13594.676836379722,-2788.05182871547,True,552.7626374129876
B2,2025-02-17,6,2025-02-17 06:00,109,10800.0,39610.872425500864,0.0,1453.6127496137376,41064.4851751146,34878.48209036548,2532.2894061222646,1.0344365364289843e-12,37410.77149648775,-3653.7136786268456,True,7643.823750764952
B2,2025-02-17,12,2025-02-17 12:00,73,7249.563209990929,27378.917453187973,1252.8842383719757,0.0,28631.801691559947,25525.689096393053,2013.404178214859,0.0,27539.093274607912,-1092.708416952035,True,3080.0831731671806
B2,2025-02-17,18,2025-02-17 18:00,37,10792.629091407405,12620.37642488919,0.0,46.27751250774362,12666.653937396934,12628.921445511498,4.272510311154576,0.0,12633.193955822653,-33.45998157428039,True,6.633817733335263
B2,2025-02-18,6,2025-02-18 06:00,109,10800.0,33881.45093682669,0.0,9690.912012627694,43572.362949454386,34909.24830286863,518.29557946094,4.137746145715937e-12,35427.54388232958,-8144.8190671248085,True,1820.5009052434966
B2,2025-02-18,12,2025-02-18 12:00,73,7801.326509085095,26729.165713360857,164.83017831947848,0.0,26893.995891680337,25873.760783915106,284.07637467855477,9.516952559351921e-12,26157.83715859367,-736.1587330866678,True,1713.7251966087274
B2,2025-02-18,18,2025-02-18 18:00,37,10646.081816064963,12788.66176842316,0.0,966.3599260177325,13755.021694440893,12967.097579877209,89.21790572702436,0.0,13056.315485604233,-698.7062088366602,True,138.52636554153304
B2,2025-02-19,6,2025-02-19 06:00,109,10800.0,34028.70107710195,0.0,589.9885426545624,34618.68961975651,33866.756589405035,155.7640015259695,9.965162917069392e-12,34022.52059093102,-596.1690288254904,True,459.34031912243006
B2,2025-02-19,12,2025-02-19 12:00,73,5955.214536088224,26572.880231939962,103.08492326318205,6996.310708212632,33672.27586341577,27409.86092683733,405.61588705092794,6.344635039567947e-12,27815.476813888265,-5856.799049527508,True,1172.102758693307
B2,2025-02-19,18,2025-02-19 18:00,37,10800.0,12685.1108896425,0.0,6.344635039567947e-12,12685.110889642505,12685.110889642501,2.1338735223253023e-12,0.0,12685.110889642503,-1.8189894035458565e-12,False,5.7980287238024175e-12
B2,2025-02-20,6,2025-02-20 06:00,109,10800.0,36285.47092624911,0.0,6801.2625008733,43086.73342712241,35587.457798658426,1161.824785112482,3.103309609286953e-12,36749.28258377091,-6337.4508433515,True,3457.712460370727
B2,2025-02-20,12,2025-02-20 12:00,73,6681.135502294292,27629.89386004432,710.36030933928,0.0,28340.254169383603,25990.077149201086,913.8847626552583,0.0,26903.961911856346,-1436.2922575272569,True,2419.2875732602815
B2,2025-02-20,18,2025-02-20 18:00,37,10797.241425398961,12901.650105968289,0.5409243082548921,17.319434775159745,12919.510465051704,12904.848093917526,2.139918282874185,0.0,12906.9880122004,-12.522452851304479,True,2.482717140935165
B2,2025-02-21,6,2025-02-21 06:00,109,8112.576329124901,8143.47580225816,0.0,209.64487010603932,8353.120672364199,8147.383553794271,29.948189571891866,0.0,8177.331743366163,-175.78892899803577,True,68.68245735249783
B2,2025-02-21,12,2025-02-21 12:00,73,8205.75305264342,8147.383553794271,29.948189571891866,898.7689425652783,9076.100685931442,8275.699503809254,66.11185077554632,0.0,8341.8113545848,-734.2893313466429,True,147.27233039816315
B2,2025-02-21,18,2025-02-21 18:00,37,10473.972899355174,4864.679031477801,0.0,285.56596953215734,5150.245001009958,4921.7922253842335,28.556596953216257,0.0,4950.34882233745,-199.89617867250854,True,46.714537793581314
B2,2025-02-22,6,2025-02-22 06:00,109,7032.648715039208,8655.74620910738,0.0,2062.8950580923006,10718.64126719968,8798.09219817825,208.61878765506503,6.299288202171737e-12,9006.710985833322,-1711.930281366358,True,545.5808679242335
B2,2025-02-22,12,2025-02-22 12:00,73,6847.72631050671,8752.708040620457,185.92670887616788,0.0,8938.634749496625,8487.59886757478,120.82569658447919,5.55974111193791e-12,8608.424564159264,-330.2101853373606,True,323.71783002988076
B2,2025-02-22,18,2025-02-22 18:00,37,10404.64243363076,4923.136994869449,0.5409243082548921,363.1760409462847,5286.853960123989,4995.772203058706,36.85852840288336,0.0,5032.630731461589,-254.2232286624003,True,59.410443472318775
B2,2025-02-23,6,2025-02-23 06:00,109,10800.0,34878.20933479461,0.0,4918.619783677486,39796.829118472095,35375.385895395346,441.131616344853,0.0,35816.517511740196,-3980.311606731899,True,1260.29512595317
B2,2025-02-23,12,2025-02-23 12:00,73,6366.208639060387,27943.81734066684,156.9452191133477,0.0,28100.762559780185,25706.82884287314,1177.9079965642327,0.0,26884.736839437373,-1216.0257203428118,True,3095.3309789568566
B2,2025-02-23,18,2025-02-23 18:00,37,10800.0,12546.112442279064,0.8081528824335162,0.0,12546.920595161497,12546.112442279064,0.8081528824340936,0.0,12546.920595161497,0.0,False,1.5916157281026244e-12
B2,2025-02-24,6,2025-02-24 06:00,109,10800.0,33485.90585614375,0.0,7608.584221017786,41094.490077161536,33976.90634169406,358.0921220333935,0.0,34334.998463727454,-6759.491613434082,True,1530.9391091578436
B2,2025-02-24,12,2025-02-24 12:00,73,7194.8844119579935,27493.357337796075,306.96486492326903,0.0,27800.322202719344,25686.85870666352,680.9056452959192,0.0,26367.76435195944,-1432.5578507599057,True,2916.1755843143537
B2,2025-02-24,18,2025-02-24 18:00,37,10752.22736975903,12747.57177492765,0.24410860358735764,299.93568170489635,13047.751565236134,12802.954107439704,27.935274859614474,0.0,12830.889382299318,-216.86218293681668,True,42.99536721687309
B2,2025-02-25,6,2025-02-25 06:00,109,10751.566469721822,34741.45526395908,0.0,3473.885437062533,38215.34070102161,33030.35442982128,1293.894497534212,1.0310031939297915e-11,34324.248927355504,-3891.0917736661067,True,3304.4920844950093
B2,2025-02-25,12,2025-02-25 12:00,73,6917.864644565103,27355.717915511566,242.16822910263775,1.0310031939297915e-11,27597.886144614215,24945.037596639442,1049.676322793312,1.0310031939297915e-11,25994.713919432765,-1603.17222518145,True,3938.953195003449
B2,2025-02-25,18,2025-02-25 18:00,37,10800.0,12739.479558537638,0.0,1.0310031939297915e-11,12739.479558537649,12739.47955853764,2.530106257836451e-12,2.6666953090170862e-12,12739.479558537645,-3.637978807091713e-12,False,6.707523425575346e-12
B2,2025-02-26,6,2025-02-26 06:00,109,10800.0,29678.451286551008,0.0,11084.478980398959,40762.93026694997,30943.889553390356,632.7191334196742,4.137746145715937e-12,31576.608686810036,-9186.321580139931,True,2045.834691792385
B2,2025-02-26,12,2025-02-26 12:00,73,6106.8037735732405,25729.778225648293,412.35190344812304,7469.437440552315,33611.56756964873,26589.20182248976,842.0637018688537,0.0,27431.265524358612,-6180.302045290118,True,1237.3104467681064
B2,2025-02-26,18,2025-02-26 18:00,37,10784.010519977706,12792.612664477818,0.0,100.3883513719635,12893.00101584978,12811.149108772863,9.268222147522458,0.0,12820.417330920385,-72.58368492939553,True,14.39053202006437
B2,2025-02-27,6,2025-02-27 06:00,109,10800.0,31141.46700261481,0.0,6353.88286810088,37495.34987071569,31602.29856282142,580.6880757260607,0.0,32182.98663854748,-5312.363232168209,True,1804.9719521501806
B2,2025-02-27,12,2025-02-27 12:00,73,6400.470916537588,25313.45514220448,384.5680541245038,802.4710325961832,26500.494228925167,25289.510678953306,464.3877532661969,0.0,25753.898432219503,-746.5957967056638,True,472.7189738871589
B2,2025-02-27,18,2025-02-27 18:00,37,10799.952969588368,12768.221918330262,0.0,0.2952757363847777,12768.517194066648,12768.276440216163,0.027260942950135956,0.0,12768.303701159113,-0.21349290753460082,True,0.04232737046834245
B2,2025-02-28,6,2025-02-28 06:00,109,6877.02569479131,8273.81370859636,0.0,260.318344187503,8534.132052783863,8003.2100466451375,166.73832593467898,0.0,8169.948372579816,-364.18368020404705,True,379.91197324898053
B2,2025-02-28,12,2025-02-28 12:00,73,8842.292165714367,7971.7735516860685,151.02007845514493,1902.8843357296641,10025.677965870878,8276.16636733411,1.1763293688749412,0.0,8277.342696702985,-1748.3352691678938,True,337.3525930423084
B2,2025-02-28,18,2025-02-28 18:00,37,10573.255277535,4888.552355960661,0.0,0.0,4888.552355960661,4851.130811151053,18.710772404803556,1.0520651017031923e-13,4869.841583555857,-18.71077240480372,True,37.910591439172435
B2,2025-03-01,6,2025-03-01 06:00,109,10045.58147008825,8821.312590061061,0.0,11.595369363593232,8832.907959424654,8360.300554513346,232.34056803336364,2.4323867364728356e-12,8592.64112254671,-240.2668368779432,True,845.5094803901006
B2,2025-03-01,12,2025-03-01 12:00,73,10564.99324971788,8360.300554513346,232.34056803336364,56.519821957321525,8649.16094450403,8362.408172723404,229.69910821045528,2.4323867364728356e-12,8592.107280933862,-57.05366357016828,True,48.52543030955104
B2,2025-03-01,18,2025-03-01 18:00,37,10575.027946929624,4920.051189990428,0.0,0.0,4920.051189990428,4886.057660490595,16.99676474991626,0.0,4903.054425240511,-16.99676474991702,True,34.437776820821114
B2,2025-03-02,6,2025-03-02 06:00,109,10800.0,34850.8167139465,0.0,9219.353974999145,44070.17068894565,36086.704484331545,771.803900740272,4.137746145715937e-12,36858.50838507182,-7211.662303873825,True,2082.0202737782115
B2,2025-03-02,12,2025-03-02 12:00,73,7841.922904103216,28842.33398162201,124.18354925581191,32.48846905637653,28999.005999934197,27125.8217870774,892.4602522445275,0.0,28018.282039321926,-980.7239606122712,True,3085.8076192678386
B2,2025-03-02,18,2025-03-02 18:00,37,10726.403218047684,12115.421718414646,0.0,462.0700358094006,12577.491754224046,12200.168795271315,42.373538428334136,0.0,12242.542333699648,-334.9494205243973,True,66.23710375708356
B2,2025-03-03,6,2025-03-03 06:00,109,10800.0,37035.2846458229,0.0,7858.427286537007,44893.71193235991,34259.31938109351,2363.0906008456045,4.137746145715937e-12,36622.40998193912,-8271.301950420791,True,6902.059940608839
B2,2025-03-03,12,2025-03-03 12:00,73,6577.53032892831,26879.15087911084,1497.7966839634043,0.0,28376.94756307424,26660.76361090008,1485.0564938748073,0.0,28145.820104774888,-231.12745829935375,True,622.1814460868956
B2,2025-03-03,18,2025-03-03 18:00,37,10800.0,12486.221319341123,0.24410860358735764,0.0,12486.46542794471,12486.22131934112,0.2441086035879819,0.0,12486.46542794471,0.0,False,2.0463630789890885e-12
B2,2025-03-04,6,2025-03-04 06:00,109,10739.495834652484,31317.71182759599,0.0,12706.872227126742,44024.584054722734,32864.98599064784,773.6370815259264,3.392937486523806e-12,33638.62307217377,-10385.960982548968,True,2397.794779068714
B2,2025-03-04,12,2025-03-04 12:00,73,7287.9691770192,25832.91982426165,261.1324370859609,2.3792381398379804e-12,26094.052261347613,25065.170409551683,271.7960592228295,1.4275428839027881e-11,25336.966468774528,-757.0857925730852,True,1583.5195062009539
B2,2025-03-04,18,2025-03-04 18:00,37,10766.991007599217,12604.118023015526,0.5640442788461586,207.24365788907534,12811.925725183448,12642.385017815828,19.69754167899774,2.3792381398379804e-12,12662.08255949483,-149.84316568861868,True,29.708093160704266
B2,2025-03-05,6,2025-03-05 06:00,109,10774.161719093927,33971.97312642391,0.0,2054.539399439411,36026.51252586332,32235.48238848953,1134.2721384918907,0.0,33369.75452698142,-2656.757998881898,True,3158.669696784211
B2,2025-03-05,12,2025-03-05 12:00,73,7441.319991688564,26735.249376023057,686.6236776184445,0.0,27421.873053641502,24525.33900401609,1566.9930653429615,0.0,26092.33206935905,-1329.540984282452,True,3557.734293311427
B2,2025-03-05,18,2025-03-05 18:00,37,10651.219478628853,12752.166019224185,0.7576701009241679,934.1036253766047,13687.027314701714,12924.645789844544,86.9975554111028,0.0,13011.643345255647,-675.3839694460676,True,133.90246923403248
B2,2025-03-06,6,2025-03-06 06:00,109,10794.089281459801,30599.844498641374,0.0,2998.8974520709503,33598.74195071233,30843.808433843424,403.33306547402344,2.3792381398379804e-12,31247.14149931745,-2351.6004513948756,True,1054.1989354317466
B2,2025-03-06,12,2025-03-06 12:00,73,7131.11144372992,26189.081827173453,128.28633716834844,1246.9163908250207,27564.28455516682,25692.04998714762,423.21633825095313,2.3792381398379804e-12,26115.266325398577,-1449.018229768244,True,1467.7294412325537
B2,2025-03-06,18,2025-03-06 18:00,37,10776.496250623997,12692.323811967077,0.6663833865630676,147.56594008229877,12840.556135435938,12719.571473581182,14.290214193616249,2.3792381398379804e-12,12733.8616877748,-106.69444766113702,True,21.15337443840258
B2,2025-03-07,6,2025-03-07 06:00,109,6813.740462640767,8881.557270265901,0.0,9.169522654385345,8890.726792920286,8070.331331101916,407.44687411286964,0.0,8477.778205214785,-412.94858770550127,True,1026.5108484880313
B2,2025-03-07,12,2025-03-07 12:00,73,10792.906403011135,8070.3313311019165,407.44687411286964,1.2513021099227182,8479.029507324709,8066.331156965321,408.81835098138544,0.0,8475.149507946706,-3.879999378003049,True,30.01840061775875
B2,2025-03-07,18,2025-03-07 18:00,37,10571.715173039911,4905.417725818058,0.6026471655478051,0.0,4906.020372983606,4890.315103148105,6.948664169428997,0.0,4897.263767317534,-8.756605666071664,True,16.897689341049954
B2,2025-03-08,6,2025-03-08 06:00,109,5291.726911696228,7880.986001986936,0.0,1036.7712076280584,8917.757209614994,7990.193320375805,135.76156281398332,0.0,8125.954883189788,-791.802326425206,True,355.24156547739483
B2,2025-03-08,12,2025-03-08 12:00,73,9628.176520619541,7799.828098367387,40.578951809774026,1040.3018479271802,8880.708898104342,7948.690013860213,33.852005936638996,0.0,7982.542019796852,-898.1668783074892,True,171.378084843689
B2,2025-03-08,18,2025-03-08 18:00,37,10499.417290210524,4937.295929597768,0.0,0.0,4937.295929597768,4908.159302285484,14.568313656142038,0.0,4922.727615941626,-14.568313656141981,True,29.517401795445323
B2,2025-03-09,6,2025-03-09 06:00,109,10800.0,33238.6504001292,0.0,0.0,33238.6504001292,28535.261305794083,2351.6945471675585,0.0,30886.95585296164,-2351.694547167557,True,7502.588769702893
B2,2025-03-09,12,2025-03-09 12:00,73,6826.233048490529,23819.788233496925,1747.7699582628118,10011.725865287204,35579.28405704694,24453.778100786665,1491.1518627078108,0.0,25944.929963494476,-9634.354093552465,True,2821.044294899929
B2,2025-03-09,18,2025-03-09 18:00,37,10800.0,12836.235815155662,0.0,0.0,12836.235815155662,12836.235815155658,1.936477644903789e-12,3.336253939778544e-12,12836.235815155664,1.8189894035458565e-12,False,5.4285465012071654e-12
B2,2025-03-10,6,2025-03-10 06:00,109,10800.0,31160.078262635285,0.0,8849.48804143294,40009.56630406823,32365.184909699758,621.2682985120093,4.137746145715937e-12,32986.45320821177,-7023.113095856454,True,1915.8232394012275
B2,2025-03-10,12,2025-03-10 12:00,73,6699.607601410134,26546.501228046494,74.90215614874921,645.5932086639324,27266.996592859177,26106.64571133706,249.92318313639294,4.758476279675961e-12,26356.568894473457,-910.4276983857199,True,1082.8498062205667
B2,2025-03-10,18,2025-03-10 18:00,37,10800.0,13009.780467513569,0.0,0.0,13009.780467513569,13009.780467513569,2.2867652660352177e-12,7.333130724873628e-12,13009.780467513578,9.094947017729282e-12,False,6.59383658785373e-12
B2,2025-03-11,6,2025-03-11 06:00,109,10800.0,26587.52369249498,0.0,52901.822037381906,79489.34572987689,32188.79906760022,2800.6376875526216,0.0,34989.43675515284,-44499.90897472405,True,9372.446962452414
B2,2025-03-11,12,2025-03-11 12:00,73,7106.917540385749,28034.457591845603,1544.5436881715982,0.0,29579.0012800172,25536.73341964914,295.6816020733654,0.0,25832.415021722503,-3746.5862582946975,True,3800.840968348742
B2,2025-03-11,18,2025-03-11 18:00,37,10800.0,13011.073478875916,0.0,0.0,13011.073478875916,13011.073478875916,1.8655782696441748e-12,0.0,13011.073478875918,1.8189894035458565e-12,False,5.343281372915953e-12
B2,2025-03-12,6,2025-03-12 06:00,109,10779.31755706143,33028.579538160266,0.0,0.0,33028.579538160266,27793.23395463865,2617.6727917608077,0.0,30410.906746399458,-2617.6727917608077,True,7840.093206659378
B2,2025-03-12,12,2025-03-12 12:00,73,6941.109479308852,24342.470960207454,1756.4925621733105,8285.507194494348,34384.47071687511,24974.633939662377,1440.41107244585,0.0,26415.04501210823,-7969.425704766883,True,2116.8415941997678
B2,2025-03-12,18,2025-03-12 18:00,37,10800.0,12997.428775442519,0.0,0.0,12997.428775442519,12997.428775442519,2.8975250643270554e-12,7.025209924904629e-12,12997.428775442528,9.094947017729282e-12,False,8.071765478234738e-12
B2,2025-03-13,6,2025-03-13 06:00,109,10800.0,32604.914079474453,0.0,10595.029784806278,43199.94386428073,33068.20516255219,1039.9756103787188,0.0,34108.180772930915,-9091.763091349814,True,2754.494667370848
