date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_events,solver_seconds,mip_gap
2025-04-03,6000.0,6000.0,63402.650709523805,1171.0483732142852,8710.168816071426,0.0,0.0,49758.319415133155,4694.410055391069,54452.729470524224,21,0.0,0.0
2025-04-04,6000.0,6000.0,35771.85930535714,599.8313023809526,29940.888357738095,0.0,0.0,26129.87122426869,2004.9536650943458,28134.824889363037,14,0.0,0.0
2025-04-05,6000.0,6000.0,36012.105186904766,664.0207458333334,24632.010949404757,0.0,0.0,26207.667565695,2221.31074169762,28428.978307392616,14,0.0,0.0
2025-04-06,6000.0,6000.0,63070.32597559523,775.3751761904763,9435.624885119047,0.0,0.0,49352.44530172917,3043.926107298811,52396.37140902797,18,0.0,0.0
2025-04-07,6000.0,6000.0,62740.20283392856,685.4412232142859,10182.924773809524,0.0,0.0,49090.89196868137,2185.3645802669644,51276.25654894833,15,0.0,0.0
2025-04-08,6000.0,6000.0,62707.05478095237,1348.6966005952377,9702.557764880952,0.0,0.0,49046.4308769666,5709.92076595714,54756.35164292375,20,0.0,0.0
2025-04-09,6000.0,6000.0,62770.876783333326,1589.0950892857145,5225.660855952379,0.0,0.0,49101.15255097208,5996.987430358333,55098.139981330416,16,0.0,0.0
2025-04-10,6000.0,6000.0,62756.064089285705,1266.1501494047611,9561.576338690476,0.0,0.0,49123.75078906946,5185.948218354462,54309.69900742393,19,0.0,0.0
2025-04-11,6000.0,6000.0,35179.15688035714,880.0850785714292,30742.591792261905,0.0,0.0,25582.198079321424,3049.4904236482175,28631.688502969642,11,0.0,0.0
2025-04-12,6000.0,6000.0,35431.501951190476,461.567360714286,26867.908761904764,0.0,0.0,25689.884245424764,1727.9700340770842,27417.854279501844,10,0.0,0.0
2025-04-13,6000.0,6000.0,61950.69174226189,932.7152255952382,8607.04848452381,0.0,0.0,48283.91766972761,4096.538647791073,52380.45631751869,20,0.0,0.0
2025-04-14,6000.0,6000.0,61438.41502916667,923.8142404761907,9834.197469642857,0.0,0.0,47872.77587390672,3344.7508147607164,51217.526688667436,17,0.0,0.0
2025-04-15,6000.0,6000.0,61650.51389166666,590.2065226190491,12101.29158095238,0.0,0.0,48070.33624811249,2487.4886629333396,50557.824911045835,15,0.0,0.0
2025-04-16,6000.0,6000.0,61065.37976428571,1318.744092261904,6604.531906547618,0.0,0.0,47495.782047216315,4910.144848897613,52405.92689611392,17,0.0,0.0
2025-04-17,6000.0,6000.0,60846.09099880952,682.5632285714285,8660.311877380951,0.0,0.0,47391.152520005475,3049.521346684226,50440.6738666897,18,0.0,0.0
2025-04-18,6000.0,6000.0,34599.874138095234,489.38669345238054,28735.14364821428,0.0,0.0,25018.967678650057,1522.4780307696421,26541.4457094197,9,0.0,0.0
2025-04-19,6000.0,6000.0,34560.173089285716,513.9937874999999,28289.48762678571,0.0,0.0,24923.88654982369,1611.7372234181544,26535.623773241845,12,0.0,0.0
2025-04-20,6000.0,6000.0,60443.00970297618,1095.5772440476198,9580.842063690476,0.0,0.0,46997.644980428624,4615.892121856254,51613.53710228488,18,0.0,0.0
2025-04-21,6000.0,6000.0,60164.57905654761,914.2288184523807,12561.897491666665,0.0,0.0,46690.56120174309,3101.605396766071,49792.16659850916,14,0.0,0.0
2025-04-22,6000.0,6000.0,60280.923527380946,1077.3721571428566,9205.366367857143,0.0,0.0,46869.0359974628,3771.521465286011,50640.55746274881,20,0.0,0.0
2025-04-23,6000.0,6000.0,60259.64692559524,762.4796434523811,9622.20985238095,0.0,0.0,46746.1001740013,2485.096841656845,49231.19701565815,16,0.0,0.0
2025-04-24,6000.0,6000.0,59817.87589880952,528.0316642857152,13255.800863095239,0.0,0.0,46506.33571918118,2128.8204306931602,48635.15614987434,16,0.0,0.0
2025-04-25,6000.0,6000.0,33698.72903392857,523.3324220238092,32221.703805952377,0.0,0.0,24192.89614241363,1975.8079555357128,26168.704097949343,14,0.0,0.0
2025-04-26,6000.0,6000.0,33683.61881547619,842.8023279761899,34456.227510119046,0.0,0.0,24130.488095916015,3220.5005374473185,27350.98863336333,16,0.0,0.0
2025-04-27,6000.0,6000.0,58432.55076666666,2050.474340476191,11909.553923809523,0.0,0.0,45206.82777468494,8379.874243038397,53586.702017723335,17,0.0,0.0
2025-04-28,6000.0,6000.0,58561.420823809516,2754.899185714285,4694.352692857144,0.0,0.0,45203.58416517916,12005.216855653272,57208.801020832434,19,0.0,0.0
2025-04-29,6000.0,6000.0,58846.503001190475,1290.7321958333332,12704.021480357143,0.0,0.0,45559.92915887851,5090.45932511488,50650.38848399339,14,0.0,0.0
2025-04-30,6000.0,6000.0,58922.887188690474,610.4057208333329,11276.438476190475,0.0,0.0,45491.95519991583,2314.826589631546,47806.78178954738,12,0.0,0.0
2025-05-01,6000.0,6000.0,58447.39000535714,4274.094104166666,11710.10530952381,0.0,0.0,45301.0044278747,19492.496121035707,64793.50054891041,10,0.0,0.0
2025-05-02,6000.0,6000.0,33337.39970119047,3708.287886309524,22755.367504166665,0.0,0.0,23897.126633973035,16957.037448632436,40854.16408260548,9,0.0,0.0
2025-05-03,6000.0,6000.0,33570.88650773809,2786.9603678571425,27490.675225595238,0.0,0.0,24050.22156975375,13347.573800752081,37397.79537050583,10,0.0,0.0
2025-05-04,6000.0,6000.0,58946.93023571428,3038.8481678571425,10251.111070238094,0.0,0.0,45621.92867619905,13581.949923391367,59203.87859959041,7,0.0,0.0
2025-05-05,6000.0,6000.0,58969.3111047619,4597.974374999998,8491.278679761905,0.0,0.0,45481.915213721964,21128.855097246418,66610.7703109684,10,0.0,0.0
2025-05-06,6000.0,6000.0,58752.1444547619,4429.777723809525,10311.839811904763,0.0,0.0,45466.723215209226,19541.795841198516,65008.51905640775,10,0.0,0.0
2025-05-07,6000.0,6000.0,59080.57371547619,4426.812227380952,8439.539992857142,0.0,0.0,45639.119840210595,20513.311137169345,66152.43097737993,11,0.0,0.0
2025-05-08,6000.0,6000.0,60052.42341904761,2947.2327375000004,7173.143756547618,0.0,0.0,46845.61471380452,12996.850357780657,59842.465071585175,11,0.0,0.0
2025-05-09,6000.0,6000.0,34027.93244583333,2027.614913690476,27556.16150952381,0.0,0.0,24540.662091080238,9753.387720741368,34294.049811821606,10,0.0,0.0
2025-05-10,6000.0,6000.0,33896.2749172619,2355.0247113095234,24130.254345238092,0.0,0.0,24413.66359155839,10441.63001883214,34855.29361039053,13,0.0,0.0
2025-05-11,6000.0,6000.0,59534.382894642855,3059.079514285714,7109.383325595238,0.0,0.0,46274.41491857113,13910.921144775295,60185.336063346425,11,0.0,0.0
2025-05-12,6000.0,6000.0,60130.926882738095,2173.942567261904,10373.674216666666,0.0,0.0,46666.06333010535,10327.709845723211,56993.773175828566,10,0.0,0.0
2025-05-13,6000.0,6000.0,59431.19548333333,1804.6206708333323,8106.603387500001,0.0,0.0,46099.15340893226,8895.80478892678,54994.95819785904,12,0.0,0.0
2025-05-14,6000.0,6000.0,59486.13069047619,2193.9948964285722,8665.97680357143,0.0,0.0,46036.76371803261,10238.844666225894,56275.608384258514,11,0.0,0.0
2025-05-15,6000.0,6000.0,59504.542336309525,2417.008164285715,9156.492217261904,0.0,0.0,46397.32074765303,9570.46975247917,55967.79050013221,15,0.0,0.0
2025-05-16,6000.0,6000.0,33817.683274999996,1677.276908333333,32779.453649999996,0.0,0.0,24460.911333773452,6764.38170297738,31225.29303675083,11,0.0,0.0
2025-05-17,6000.0,6000.0,33857.95462440476,2212.3943345238094,25621.549875595236,0.0,0.0,24431.36408161607,9987.525098732738,34418.88918034881,9,0.0,0.0
2025-05-18,6000.0,6000.0,58614.47442678572,2439.8979642857134,7378.204291071429,0.0,0.0,45361.585342566905,10466.983361737795,55828.5687043047,14,0.0,0.0
2025-05-19,6000.0,6000.0,58636.13756547618,1501.2835422619037,12622.204557738096,0.0,0.0,45327.67442010952,7483.116078806543,52810.79049891607,13,0.0,0.0
2025-05-20,6000.0,6000.0,58482.48877380951,2305.6222011904774,6260.716158333334,0.0,0.0,45264.43223722982,10516.410472481257,55780.84270971107,14,0.0,0.0
2025-05-21,6000.0,6000.0,58670.776355952374,2692.657316071428,10000.818388690477,0.0,0.0,45364.43209306702,11356.074338563687,56720.50643163071,11,0.0,0.0
2025-05-22,6000.0,6000.0,58974.98431845238,1176.399941071429,9334.753442857142,0.0,0.0,45854.13614025904,5054.9974790327415,50909.13361929178,19,0.0,0.0
2025-05-23,6000.0,6000.0,33950.5413297619,1055.4028065476189,28584.995252976187,0.0,0.0,24630.164636090652,4240.1651755443445,28870.329811634998,19,0.0,0.0
2025-05-24,6000.0,6000.0,34264.288474999994,1042.0663946428572,31551.853486309523,0.0,0.0,24854.12653437756,3926.494887668453,28780.62142204601,13,0.0,0.0
2025-05-25,6000.0,6000.0,59124.379707142856,1281.5994988095247,11860.969022619047,0.0,0.0,45820.98230532803,5869.4641514160785,51690.44645674411,18,0.0,0.0
2025-05-26,6000.0,6000.0,58624.812869047615,2171.7092666666667,6216.6891857142855,0.0,0.0,45396.766352635896,9753.068012256845,55149.83436489273,14,0.0,0.0
2025-05-27,6000.0,6000.0,59020.190241071425,1275.8745988095247,10905.697539880952,0.0,0.0,45788.6003591069,5215.5245889130965,51004.12494802,12,0.0,0.0
2025-05-28,6000.0,6000.0,59003.18174761905,1824.884010119048,8554.241657738094,0.0,0.0,45713.09408789291,8001.635907169943,53714.72999506286,18,0.0,0.0
2025-05-29,6000.0,6000.0,59126.467926190475,2421.672051785714,7438.016477976191,0.0,0.0,46067.48864713446,11134.376069941372,57201.864717075834,19,0.0,0.0
2025-05-30,6000.0,6000.0,34376.78168154761,1141.1791357142856,28921.727550595235,0.0,0.0,25027.087628682202,4430.337874647916,29457.425503330116,13,0.0,0.0
2025-05-31,6000.0,6000.0,34794.418998214285,1090.5224565476192,27495.759904761904,0.0,0.0,25357.096855048687,3783.039191077085,29140.136046125772,12,0.0,0.0
2025-06-01,6000.0,6000.0,60194.72609464286,11745.330492261903,715.2302869047614,0.0,0.0,46888.26688113214,49316.183838680045,96204.45071981219,8,0.0,0.0
2025-06-02,6000.0,6000.0,60233.49772202381,12383.385629166665,3976.075901190475,0.0,0.0,47032.11118562191,52035.47721139702,99067.58839701893,5,0.0,0.0
2025-06-03,6000.0,6000.0,61140.156652380945,10236.658198809524,3184.4480178571425,0.0,0.0,47834.0053490666,43631.78549219672,91465.79084126333,5,0.0,0.0
2025-06-04,6000.0,6000.0,61987.46686845238,9203.939604166666,1546.1456559523806,0.0,0.0,48553.45668592047,36585.74175778779,85139.19844370826,7,0.0,0.0
2025-06-05,6000.0,6000.0,62045.341277976186,11030.27782738095,1926.3010886904756,0.0,0.0,48794.2772572059,44917.89130312291,93712.16856032879,4,0.0,0.0
2025-06-06,6000.0,6000.0,35034.65308333333,8667.415508333333,12847.073191666666,0.0,0.0,25657.415669899583,35454.07509561875,61111.49076551833,4,0.0,0.0
2025-06-07,6000.0,6000.0,35720.740126190474,6852.21599047619,11446.44295,0.0,0.0,26148.762769268928,28111.568229530356,54260.33099879928,5,0.0,0.0
2025-06-08,6000.0,6000.0,67253.21046607142,4525.939463095238,6594.2266625,0.0,0.0,53184.91296562208,18117.969439586013,71302.8824052081,10,0.0,0.0
2025-06-09,6000.0,6000.0,66311.5932970238,7128.787758333334,2507.66832202381,0.0,0.0,52371.185862662314,29741.450819555954,82112.63668221826,8,0.0,0.0
2025-06-10,6000.0,6000.0,66586.72239285713,7107.892344642857,2076.1705041666655,0.0,0.0,52675.131310309574,28462.549003124404,81137.68031343399,10,0.0,0.0
2025-06-11,6000.0,6000.0,66979.6106470238,10279.255773809524,1174.4201041666665,0.0,0.0,52788.74327113255,44562.23268395446,97350.97595508702,4,0.0,0.0
2025-06-12,6000.0,6000.0,67552.97000952381,6721.862783333332,1822.4413595238098,0.0,0.0,53534.368504396014,28124.461500559817,81658.83000495582,12,0.0,0.0
2025-06-13,6000.0,6000.0,37639.48257738095,4525.86488154762,13820.03375892857,0.0,0.0,27818.810065147794,19325.93233939792,47144.742404545716,7,0.0,0.0
2025-06-14,6000.0,6000.0,37943.16342083333,4664.794846428572,16414.615517261904,0.0,0.0,28010.537416683153,18443.179283201785,46453.71669988494,7,0.0,0.0
