group,interval_start,interval_end,owner_date,effective_version,price_yuan_kWh,actual_load_kW,actual_pv_kW,net_kWh,q0_kWh,q_eff_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,ordinary_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan
PUBLIC_JAN,2025-01-01 10:00:00,2025-01-01 10:10:00,2025-01-01,public_January,1.3947,7099.46,4836.6375,377.13708333333335,0.0,0.0,0.0,0.0,377.13708333333335,0.0,6000.0,6000.0,0.0,0.0,2629.9654506250004
PUBLIC_JAN,2025-01-01 10:10:00,2025-01-01 10:20:00,2025-01-01,public_January,1.3761,7125.5214,5080.7024,340.8031666666666,0.0,0.0,0.0,0.0,340.8031666666666,0.0,6000.0,6000.0,0.0,0.0,2344.89618825
PUBLIC_JAN,2025-01-01 10:20:00,2025-01-01 10:30:00,2025-01-01,public_January,1.3294,7096.3104,5338.7528,292.92626666666666,0.0,0.0,0.0,0.0,292.92626666666666,0.0,6000.0,6000.0,0.0,0.0,1947.080894533333
PUBLIC_JAN,2025-01-01 10:30:00,2025-01-01 10:40:00,2025-01-01,public_January,1.3646,6986.17,5494.725,248.5741666666666,0.0,0.0,0.0,0.0,248.5741666666666,0.0,6000.0,6000.0,0.0,0.0,1696.0215391666663
PUBLIC_JAN,2025-01-01 10:40:00,2025-01-01 10:50:00,2025-01-01,public_January,1.4099,7098.9702,5437.9778,276.83206666666666,0.0,0.0,0.0,0.0,276.83206666666666,0.0,6000.0,6000.0,0.0,0.0,1951.5276539666668
PUBLIC_JAN,2025-01-01 10:50:00,2025-01-01 11:00:00,2025-01-01,public_January,1.1773,7193.993,5396.2126,299.6300666666667,0.0,0.0,0.0,0.0,299.6300666666667,0.0,6000.0,6000.0,0.0,0.0,1763.7723874333335
PUBLIC_JAN,2025-01-01 11:00:00,2025-01-01 11:10:00,2025-01-01,public_January,0.806,7135.18,5372.1,293.84666666666664,0.0,0.0,0.0,0.0,293.84666666666664,0.0,6000.0,6000.0,0.0,0.0,1184.2020666666667
PUBLIC_JAN,2025-01-01 11:10:00,2025-01-01 11:20:00,2025-01-01,public_January,0.7483,7042.947,5182.9722,309.9958,0.0,0.0,0.0,0.0,309.9958,0.0,6000.0,6000.0,0.0,0.0,1159.8492856999999
PUBLIC_JAN,2025-01-01 11:20:00,2025-01-01 11:30:00,2025-01-01,public_January,0.7981,7069.1675,5131.5011,322.94439999999986,0.0,0.0,0.0,0.0,322.94439999999986,0.0,6000.0,6000.0,0.0,0.0,1288.7096281999993
PUBLIC_JAN,2025-01-01 11:30:00,2025-01-01 11:40:00,2025-01-01,public_January,0.7929,7129.17,5294.775,305.7325000000001,0.0,0.0,0.0,0.0,305.7325000000001,0.0,6000.0,6000.0,0.0,0.0,1212.0764962500002
PUBLIC_JAN,2025-01-01 11:40:00,2025-01-01 11:50:00,2025-01-01,public_January,0.7713,6971.0393,5434.7444,256.0491500000001,0.0,0.0,0.0,0.0,256.0491500000001,0.0,6000.0,6000.0,0.0,0.0,987.4535469750004
PUBLIC_JAN,2025-01-01 11:50:00,2025-01-01 12:00:00,2025-01-01,public_January,0.726,6648.4937,5455.5011,198.8320999999999,0.0,0.0,0.0,0.0,198.8320999999999,0.0,6000.0,6000.0,0.0,0.0,721.7605229999997
PUBLIC_JAN,2025-01-01 12:00:00,2025-01-01 12:10:00,2025-01-01,public_January,0.7133,6471.29,5331.7125,189.92958333333337,0.0,0.0,0.0,0.0,189.92958333333337,0.0,6000.0,6000.0,0.0,0.0,677.3838589583336
PUBLIC_JAN,2025-01-01 12:10:00,2025-01-01 12:20:00,2025-01-01,public_January,0.8026,6681.1855,5126.6533,259.0886999999999,0.0,0.0,0.0,0.0,259.0886999999999,0.0,6000.0,6000.0,0.0,0.0,1039.7229530999996
PUBLIC_JAN,2025-01-01 12:20:00,2025-01-01 12:30:00,2025-01-01,public_January,0.8183,6585.2714,5118.4895,244.46364999999997,0.0,0.0,0.0,0.0,244.46364999999997,0.0,6000.0,6000.0,0.0,0.0,1000.2230239749998
PUBLIC_JAN,2025-01-01 12:30:00,2025-01-01 12:40:00,2025-01-01,public_January,0.7305,6283.97,5302.575,163.5658333333334,0.0,0.0,0.0,0.0,163.5658333333334,0.0,6000.0,6000.0,0.0,0.0,597.4242062500002
PUBLIC_JAN,2025-01-01 12:40:00,2025-01-01 12:50:00,2025-01-01,public_January,0.712,6547.9322,5399.7996,191.3554333333333,0.0,0.0,0.0,0.0,191.3554333333333,0.0,6000.0,6000.0,0.0,0.0,681.2253426666665
PUBLIC_JAN,2025-01-01 12:50:00,2025-01-01 13:00:00,2025-01-01,public_January,0.903,6747.6789,5377.6488,228.33835,0.0,0.0,0.0,0.0,228.33835,0.0,6000.0,6000.0,0.0,0.0,1030.9476502500002
PUBLIC_JAN,2025-01-01 13:00:00,2025-01-01 13:10:00,2025-01-01,public_January,1.1525,6682.36,5261.8125,236.7579166666666,0.0,0.0,0.0,0.0,236.7579166666666,0.0,6000.0,6000.0,0.0,0.0,1364.3174947916664
PUBLIC_JAN,2025-01-01 13:10:00,2025-01-01 13:20:00,2025-01-01,public_January,1.1607,6790.9628,5097.6164,282.22440000000006,0.0,0.0,0.0,0.0,282.22440000000006,0.0,6000.0,6000.0,0.0,0.0,1637.8893054000005
PUBLIC_JAN,2025-01-01 13:20:00,2025-01-01 13:30:00,2025-01-01,public_January,1.1437,6916.0165,5029.4534,314.42718333333323,0.0,0.0,0.0,0.0,314.42718333333323,0.0,6000.0,6000.0,0.0,0.0,1798.051847891666
PUBLIC_JAN,2025-01-01 13:30:00,2025-01-01 13:40:00,2025-01-01,public_January,1.1537,6834.78,5043.8625,298.4862499999999,0.0,0.0,0.0,0.0,298.4862499999999,0.0,6000.0,6000.0,0.0,0.0,1721.8179331249994
PUBLIC_JAN,2025-01-01 13:40:00,2025-01-01 13:50:00,2025-01-01,public_January,1.0571,6546.5252,4973.5844,262.15680000000003,0.0,0.0,0.0,0.0,262.15680000000003,0.0,6000.0,6000.0,0.0,0.0,1385.6297664
PUBLIC_JAN,2025-01-01 13:50:00,2025-01-01 14:00:00,2025-01-01,public_January,1.1423,6539.873,4769.7524,295.02009999999984,0.0,0.0,0.0,0.0,295.02009999999984,0.0,6000.0,6000.0,0.0,0.0,1685.0073011499994
PUBLIC_JAN,2025-01-01 14:00:00,2025-01-01 14:10:00,2025-01-01,public_January,1.3627,6773.97,4478.625,382.5575,0.0,0.0,0.0,0.0,382.5575,0.0,6000.0,6000.0,0.0,0.0,2606.55552625
PUBLIC_JAN,2025-01-01 14:10:00,2025-01-01 14:20:00,2025-01-01,public_January,1.363,6736.8117,4209.3909,421.23679999999996,0.0,0.0,0.0,0.0,421.23679999999996,0.0,6000.0,6000.0,0.0,0.0,2870.7287919999994
PUBLIC_JAN,2025-01-01 14:20:00,2025-01-01 14:30:00,2025-01-01,public_January,1.3215,6623.3813,4060.4316,427.1582833333333,0.0,0.0,0.0,0.0,427.1582833333333,0.0,6000.0,6000.0,0.0,0.0,2822.448357125
PUBLIC_JAN,2025-01-01 14:30:00,2025-01-01 14:40:00,2025-01-01,public_January,1.3884,6548.98,3934.425,435.75916666666654,0.0,0.0,0.0,0.0,435.75916666666654,0.0,6000.0,6000.0,0.0,0.0,3025.0401349999993
PUBLIC_JAN,2025-01-01 14:40:00,2025-01-01 14:50:00,2025-01-01,public_January,1.4736,6398.5627,3648.1229,458.4066333333334,0.0,0.0,0.0,0.0,458.4066333333334,0.0,6000.0,6000.0,0.0,0.0,3377.540074400001
PUBLIC_JAN,2025-01-01 14:50:00,2025-01-01 15:00:00,2025-01-01,public_January,1.2203,6196.5854,3431.0164,460.92816666666664,0.0,0.0,0.0,0.0,460.92816666666664,0.0,6000.0,6000.0,0.0,0.0,2812.3532089166665
PUBLIC_JAN,2025-01-01 15:00:00,2025-01-01 15:10:00,2025-01-01,public_January,0.8295,6154.69,3327.3375,471.22541666666655,0.0,0.0,0.0,0.0,471.22541666666655,0.0,6000.0,6000.0,0.0,0.0,1954.4074156249994
PUBLIC_JAN,2025-01-01 15:10:00,2025-01-01 15:20:00,2025-01-01,public_January,0.8782,6459.5818,3139.1175,553.4107166666666,0.0,0.0,0.0,0.0,553.4107166666666,0.0,6000.0,6000.0,0.0,0.0,2430.026456883333
PUBLIC_JAN,2025-01-01 15:20:00,2025-01-01 15:30:00,2025-01-01,public_January,0.974,6622.8857,2860.4253,627.0767333333333,0.0,0.0,0.0,0.0,627.0767333333333,0.0,6000.0,6000.0,0.0,0.0,3053.8636913333335
PUBLIC_JAN,2025-01-01 15:30:00,2025-01-01 15:40:00,2025-01-01,public_January,0.9257,6493.61,2505.0,664.7683333333332,0.0,0.0,0.0,0.0,664.7683333333332,0.0,6000.0,6000.0,0.0,0.0,3076.8802308333325
PUBLIC_JAN,2025-01-01 15:40:00,2025-01-01 15:50:00,2025-01-01,public_January,0.9368,6375.0516,2089.695,714.2260999999999,0.0,0.0,0.0,0.0,714.2260999999999,0.0,6000.0,6000.0,0.0,0.0,3345.4350523999997
PUBLIC_JAN,2025-01-01 15:50:00,2025-01-01 16:00:00,2025-01-01,public_January,0.9885,6354.113,1762.1562,765.3261333333332,0.0,0.0,0.0,0.0,765.3261333333332,0.0,6000.0,6000.0,0.0,0.0,3782.6244139999994
PUBLIC_JAN,2025-01-01 16:00:00,2025-01-01 16:10:00,2025-01-01,public_January,1.0236,6404.25,1525.8,813.0749999999999,0.0,0.0,0.0,0.0,813.0749999999999,0.0,6000.0,6000.0,0.0,0.0,4161.31785
PUBLIC_JAN,2025-01-01 16:10:00,2025-01-01 16:20:00,2025-01-01,public_January,1.0256,6444.972,1249.2025,865.9615833333332,0.0,0.0,0.0,0.0,865.9615833333332,0.0,6000.0,6000.0,0.0,0.0,4440.650999333333
PUBLIC_JAN,2025-01-01 16:20:00,2025-01-01 16:30:00,2025-01-01,public_January,1.0518,6399.4586,968.2219,905.2061166666665,0.0,0.0,0.0,0.0,905.2061166666665,0.0,6000.0,6000.0,0.0,0.0,4760.47896755
PUBLIC_JAN,2025-01-01 16:30:00,2025-01-01 16:40:00,2025-01-01,public_January,1.0918,6292.15,706.6125,930.9229166666665,0.0,0.0,0.0,0.0,930.9229166666665,0.0,6000.0,6000.0,0.0,0.0,5081.908202083333
PUBLIC_JAN,2025-01-01 16:40:00,2025-01-01 16:50:00,2025-01-01,public_January,1.0866,6236.9153,440.4383,966.0794999999999,0.0,0.0,0.0,0.0,966.0794999999999,0.0,6000.0,6000.0,0.0,0.0,5248.7099235
PUBLIC_JAN,2025-01-01 16:50:00,2025-01-01 17:00:00,2025-01-01,public_January,1.1196,6299.9437,180.885,1019.8431166666666,0.0,0.0,0.0,0.0,1019.8431166666666,0.0,6000.0,6000.0,0.0,0.0,5709.0817670999995
PUBLIC_JAN,2025-01-01 17:00:00,2025-01-01 17:10:00,2025-01-01,public_January,1.1821,6389.06,2.9625,1064.3495833333334,0.0,0.0,0.0,0.0,1064.3495833333334,0.0,6000.0,6000.0,0.0,0.0,6290.838212291666
PUBLIC_JAN,2025-01-01 17:10:00,2025-01-01 17:20:00,2025-01-01,public_January,1.1719,6325.1833,0.0,1054.1972166666665,0.0,0.0,0.0,0.0,1054.1972166666665,0.0,6000.0,6000.0,0.0,0.0,6177.068591058332
PUBLIC_JAN,2025-01-01 17:20:00,2025-01-01 17:30:00,2025-01-01,public_January,1.1271,6169.4734,5.9578,1027.2525999999998,0.0,0.0,0.0,0.0,1027.2525999999998,0.0,6000.0,6000.0,0.0,0.0,5789.082027299999
PUBLIC_JAN,2025-01-01 17:30:00,2025-01-01 17:40:00,2025-01-01,public_January,1.1001,6191.99,0.0,1031.9983333333332,0.0,0.0,0.0,0.0,1031.9983333333332,0.0,6000.0,6000.0,0.0,0.0,5676.5068325
PUBLIC_JAN,2025-01-01 17:40:00,2025-01-01 17:50:00,2025-01-01,public_January,1.1206,6464.5067,0.0,1077.4177833333333,0.0,0.0,0.0,0.0,1077.4177833333333,0.0,6000.0,6000.0,0.0,0.0,6036.771840016666
PUBLIC_JAN,2025-01-01 17:50:00,2025-01-01 18:00:00,2025-01-01,public_January,1.2125,5764.0309,0.4277,960.6005333333333,0.0,0.0,0.0,0.0,960.6005333333333,0.0,6000.0,6000.0,0.0,0.0,5823.640733333333
PUBLIC_JAN,2025-01-01 18:00:00,2025-01-01 18:10:00,2025-01-01,public_January,1.3246,4529.45,0.0,754.9083333333333,0.0,0.0,0.0,0.0,754.9083333333333,0.0,6000.0,6000.0,0.0,0.0,4999.757891666666
PUBLIC_JAN,2025-01-01 18:10:00,2025-01-01 18:20:00,2025-01-01,public_January,1.3543,4490.5328,0.0,748.4221333333332,0.0,0.0,0.0,0.0,748.4221333333332,0.0,6000.0,6000.0,0.0,0.0,5067.940475866667
