group,published_at,interval_start,q0_kWh,previous_kWh,previous_version,candidate_kWh,accepted
Q42,2025-02-01,2025-02-01 05:20:00,605.9423115256784,605.9423115256784,2025-02-01 00:00,605.9423115256784,True
Q42,2025-02-01,2025-02-01 05:30:00,599.4171462504426,599.4171462504426,2025-02-01 00:00,599.4171462504426,True
Q42,2025-02-01,2025-02-01 05:40:00,584.5876262533734,584.5876262533734,2025-02-01 00:00,584.5876262533734,True
Q42,2025-02-01,2025-02-01 05:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 06:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 06:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 06:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 06:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 06:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 06:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 07:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 07:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 07:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 07:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 07:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 07:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 08:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 08:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 08:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 08:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 08:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 08:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 09:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 09:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 09:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 09:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 09:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 09:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 10:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 10:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 10:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 10:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 10:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 10:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 11:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 11:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 11:20:00,515.0255776466761,515.0255776466761,2025-02-01 00:00,515.0255776466761,True
Q42,2025-02-01,2025-02-01 11:30:00,525.8419438276877,525.8419438276877,2025-02-01 00:00,525.8419438276877,True
Q42,2025-02-01,2025-02-01 11:40:00,309.193208262614,309.193208262614,2025-02-01 00:00,309.193208262614,True
Q42,2025-02-01,2025-02-01 11:50:00,514.065764989389,514.065764989389,2025-02-01 00:00,514.065764989389,True
Q42,2025-02-01,2025-02-01 12:00:00,483.89366970854394,483.89366970854394,2025-02-01 00:00,483.89366970854394,True
Q42,2025-02-01,2025-02-01 12:10:00,532.2556943555164,532.2556943555164,2025-02-01 00:00,532.2556943555164,True
Q42,2025-02-01,2025-02-01 12:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 12:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 12:40:00,545.5845265474898,545.5845265474898,2025-02-01 00:00,545.5845265474898,True
Q42,2025-02-01,2025-02-01 12:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 13:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 13:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 13:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 13:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 13:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 13:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 14:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 14:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 14:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 14:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 14:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 14:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 15:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 15:10:00,34.645192508530656,34.645192508530656,2025-02-01 00:00,34.645192508530656,True
Q42,2025-02-01,2025-02-01 15:20:00,96.63745220629364,96.63745220629364,2025-02-01 00:00,96.63745220629364,True
Q42,2025-02-01,2025-02-01 15:30:00,141.1446718845665,141.1446718845665,2025-02-01 00:00,141.1446718845665,True
Q42,2025-02-01,2025-02-01 15:40:00,174.50603454293696,174.50603454293696,2025-02-01 00:00,174.50603454293696,True
Q42,2025-02-01,2025-02-01 15:50:00,230.81144591620594,230.81144591620594,2025-02-01 00:00,230.81144591620594,True
Q42,2025-02-01,2025-02-01 16:00:00,268.95195008798123,268.95195008798123,2025-02-01 00:00,268.95195008798123,True
Q42,2025-02-01,2025-02-01 16:10:00,305.0987909118786,305.0987909118786,2025-02-01 00:00,305.0987909118786,True
Q42,2025-02-01,2025-02-01 16:20:00,359.78107855836436,359.78107855836436,2025-02-01 00:00,359.78107855836436,True
Q42,2025-02-01,2025-02-01 16:30:00,442.5963957593727,442.5963957593727,2025-02-01 00:00,442.5963957593727,True
Q42,2025-02-01,2025-02-01 16:40:00,455.09431122126625,455.09431122126625,2025-02-01 00:00,455.09431122126625,True
Q42,2025-02-01,2025-02-01 16:50:00,441.43456098017714,441.43456098017714,2025-02-01 00:00,441.43456098017714,True
Q42,2025-02-01,2025-02-01 17:00:00,424.35424819929017,424.35424819929017,2025-02-01 00:00,424.35424819929017,True
Q42,2025-02-01,2025-02-01 17:10:00,454.59409852034383,454.59409852034383,2025-02-01 00:00,454.59409852034383,True
Q42,2025-02-01,2025-02-01 17:20:00,495.2444521162637,495.2444521162637,2025-02-01 00:00,495.2444521162637,True
Q42,2025-02-01,2025-02-01 17:30:00,495.4175847878754,495.4175847878754,2025-02-01 00:00,495.4175847878754,True
Q42,2025-02-01,2025-02-01 17:40:00,486.4890705607769,486.4890705607769,2025-02-01 00:00,486.4890705607769,True
Q42,2025-02-01,2025-02-01 17:50:00,464.1306351709354,464.1306351709354,2025-02-01 00:00,464.1306351709354,True
Q42,2025-02-01,2025-02-01 18:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 18:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 18:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 18:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 18:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 18:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 19:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 19:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 19:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 19:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 19:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 19:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 20:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 20:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 20:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 20:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 20:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 20:50:00,138.32358334528237,138.32358334528237,2025-02-01 00:00,138.32358334528237,True
Q42,2025-02-01,2025-02-01 21:00:00,526.8298332698803,526.8298332698803,2025-02-01 00:00,526.8298332698803,True
Q42,2025-02-01,2025-02-01 21:10:00,513.6789792395213,513.6789792395213,2025-02-01 00:00,513.6789792395213,True
Q42,2025-02-01,2025-02-01 21:20:00,507.5446650200275,507.5446650200275,2025-02-01 00:00,507.5446650200275,True
Q42,2025-02-01,2025-02-01 21:30:00,523.595768610423,523.595768610423,2025-02-01 00:00,523.595768610423,True
Q42,2025-02-01,2025-02-01 21:40:00,517.7403094638366,517.7403094638366,2025-02-01 00:00,517.7403094638366,True
Q42,2025-02-01,2025-02-01 21:50:00,487.51413419936364,487.51413419936364,2025-02-01 00:00,487.51413419936364,True
Q42,2025-02-01,2025-02-01 22:00:00,437.29565572364766,437.29565572364766,2025-02-01 00:00,437.29565572364766,True
Q42,2025-02-01,2025-02-01 22:10:00,1255.7618188955714,1255.7618188955714,2025-02-01 00:00,1255.7618188955714,True
Q42,2025-02-01,2025-02-01 22:20:00,1284.6855527279417,1284.6855527279417,2025-02-01 00:00,1284.6855527279417,True
Q42,2025-02-01,2025-02-01 22:30:00,1291.9027762043393,1291.9027762043393,2025-02-01 00:00,1291.9027762043393,True
Q42,2025-02-01,2025-02-01 22:40:00,396.51393285017707,396.51393285017707,2025-02-01 00:00,396.51393285017707,True
Q42,2025-02-01,2025-02-01 22:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 23:00:00,438.85965583598187,438.85965583598187,2025-02-01 00:00,438.85965583598187,True
Q42,2025-02-01,2025-02-01 23:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-01 23:20:00,442.4123175615158,442.4123175615158,2025-02-01 00:00,442.4123175615158,True
Q42,2025-02-01,2025-02-01 23:30:00,450.38403711265596,450.38403711265596,2025-02-01 00:00,450.38403711265596,True
Q42,2025-02-01,2025-02-01 23:40:00,443.88511728906144,443.88511728906144,2025-02-01 00:00,443.88511728906144,True
Q42,2025-02-01,2025-02-01 23:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-01,2025-02-02 00:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
Q42,2025-02-02,2025-02-02 00:10:00,646.030145637252,646.030145637252,2025-02-02 00:00,646.030145637252,True
Q42,2025-02-02,2025-02-02 00:20:00,620.6923867323482,620.6923867323482,2025-02-02 00:00,620.6923867323482,True
Q42,2025-02-02,2025-02-02 00:30:00,1446.1953866059744,1446.1953866059744,2025-02-02 00:00,1446.1953866059744,True
Q42,2025-02-02,2025-02-02 00:40:00,1468.0816352891552,1468.0816352891552,2025-02-02 00:00,1468.0816352891552,True
Q42,2025-02-02,2025-02-02 00:50:00,1479.5366593948988,1479.5366593948988,2025-02-02 00:00,1479.5366593948988,True
Q42,2025-02-02,2025-02-02 01:00:00,648.8000555600998,648.8000555600998,2025-02-02 00:00,648.8000555600998,True
Q42,2025-02-02,2025-02-02 01:10:00,647.7940280504824,647.7940280504824,2025-02-02 00:00,647.7940280504824,True
Q42,2025-02-02,2025-02-02 01:20:00,656.7744587841505,656.7744587841505,2025-02-02 00:00,656.7744587841505,True
Q42,2025-02-02,2025-02-02 01:30:00,1514.666039735041,1514.666039735041,2025-02-02 00:00,1514.666039735041,True
Q42,2025-02-02,2025-02-02 01:40:00,652.9204624146698,652.9204624146698,2025-02-02 00:00,652.9204624146698,True
Q42,2025-02-02,2025-02-02 01:50:00,645.037768207659,645.037768207659,2025-02-02 00:00,645.037768207659,True
Q42,2025-02-02,2025-02-02 02:00:00,1497.4182822239193,1497.4182822239193,2025-02-02 00:00,1497.4182822239193,True
Q42,2025-02-02,2025-02-02 02:10:00,1504.595326120243,1504.595326120243,2025-02-02 00:00,1504.595326120243,True
Q42,2025-02-02,2025-02-02 02:20:00,698.9988595645741,698.9988595645741,2025-02-02 00:00,698.9988595645741,True
Q42,2025-02-02,2025-02-02 02:30:00,688.3005929452216,688.3005929452216,2025-02-02 00:00,688.3005929452216,True
Q42,2025-02-02,2025-02-02 02:40:00,1511.6800425862502,1511.6800425862502,2025-02-02 00:00,1511.6800425862502,True
Q42,2025-02-02,2025-02-02 02:50:00,688.4947894400023,688.4947894400023,2025-02-02 00:00,688.4947894400023,True
Q42,2025-02-02,2025-02-02 03:00:00,671.850507009739,671.850507009739,2025-02-02 00:00,671.850507009739,True
Q42,2025-02-02,2025-02-02 03:10:00,685.902574979855,685.902574979855,2025-02-02 00:00,685.902574979855,True
Q42,2025-02-02,2025-02-02 03:20:00,1524.9331887373037,1524.9331887373037,2025-02-02 00:00,1524.9331887373037,True
Q42,2025-02-02,2025-02-02 03:30:00,719.3689927732707,719.3689927732707,2025-02-02 00:00,719.3689927732707,True
Q42,2025-02-02,2025-02-02 03:40:00,685.1241354559323,685.1241354559323,2025-02-02 00:00,685.1241354559323,True
Q42,2025-02-02,2025-02-02 03:50:00,679.1517170659138,679.1517170659138,2025-02-02 00:00,679.1517170659138,True
Q42,2025-02-02,2025-02-02 04:00:00,1544.3960082673846,1544.3960082673846,2025-02-02 00:00,1544.3960082673846,True
Q42,2025-02-02,2025-02-02 04:10:00,714.1463576068576,714.1463576068576,2025-02-02 00:00,714.1463576068576,True
Q42,2025-02-02,2025-02-02 04:20:00,714.1253572353561,714.1253572353561,2025-02-02 00:00,714.1253572353561,True
Q42,2025-02-02,2025-02-02 04:30:00,721.515921182565,721.515921182565,2025-02-02 00:00,721.515921182565,True
Q42,2025-02-02,2025-02-02 04:40:00,729.6957922921052,729.6957922921052,2025-02-02 00:00,729.6957922921052,True
Q42,2025-02-02,2025-02-02 04:50:00,731.9245956144581,731.9245956144581,2025-02-02 00:00,731.9245956144581,True
Q42,2025-02-02,2025-02-02 05:00:00,709.8905772721772,709.8905772721772,2025-02-02 00:00,709.8905772721772,True
Q42,2025-02-02,2025-02-02 05:10:00,722.0559828711234,722.0559828711234,2025-02-02 00:00,722.0559828711234,True
Q42,2025-02-02,2025-02-02 05:20:00,750.3178171075266,750.3178171075266,2025-02-02 00:00,750.3178171075266,True
Q42,2025-02-02,2025-02-02 05:30:00,1562.9001996689803,1562.9001996689803,2025-02-02 00:00,1562.9001996689803,True
Q42,2025-02-02,2025-02-02 05:40:00,1551.4767390077989,1551.4767390077989,2025-02-02 00:00,1551.4767390077989,True
Q42,2025-02-02,2025-02-02 05:50:00,795.6828528629441,795.6828528629441,2025-02-02 00:00,795.6828528629441,True
Q42,2025-02-02,2025-02-02 06:00:00,923.257967567429,923.257967567429,2025-02-02 00:00,923.257967567429,True
Q42,2025-02-02,2025-02-02 06:10:00,939.1090013673104,939.1090013673104,2025-02-02 00:00,939.1090013673104,True
Q42,2025-02-02,2025-02-02 06:20:00,916.0459713135872,916.0459713135872,2025-02-02 00:00,916.0459713135872,True
Q42,2025-02-02,2025-02-02 06:30:00,710.8267722312623,710.8267722312623,2025-02-02 00:00,710.8267722312623,True
Q42,2025-02-02,2025-02-02 06:40:00,93.95624160638965,93.95624160638965,2025-02-02 00:00,93.95624160638965,True
Q42,2025-02-02,2025-02-02 06:50:00,898.352354769534,898.352354769534,2025-02-02 00:00,898.352354769534,True
Q42,2025-02-02,2025-02-02 07:00:00,876.6889280253702,876.6889280253702,2025-02-02 00:00,876.6889280253702,True
Q42,2025-02-02,2025-02-02 07:10:00,833.9475367749014,833.9475367749014,2025-02-02 00:00,833.9475367749014,True
Q42,2025-02-02,2025-02-02 07:20:00,784.4600280933985,784.4600280933985,2025-02-02 00:00,784.4600280933985,True
Q42,2025-02-02,2025-02-02 07:30:00,753.120569902516,753.120569902516,2025-02-02 00:00,753.120569902516,True
Q42,2025-02-02,2025-02-02 07:40:00,1503.7877883876504,1503.7877883876504,2025-02-02 00:00,1503.7877883876504,True
Q42,2025-02-02,2025-02-02 07:50:00,737.2167564643009,737.2167564643009,2025-02-02 00:00,737.2167564643009,True
Q42,2025-02-02,2025-02-02 08:00:00,82.8925877905715,82.8925877905715,2025-02-02 00:00,82.8925877905715,True
Q42,2025-02-02,2025-02-02 08:10:00,31.73222396682297,31.73222396682297,2025-02-02 00:00,31.73222396682297,True
Q42,2025-02-02,2025-02-02 08:20:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 08:30:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 08:40:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 08:50:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 09:00:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 09:10:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 09:20:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 09:30:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 09:40:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 09:50:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 10:00:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 10:10:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 10:20:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 10:30:00,236.29591224769274,236.29591224769274,2025-02-02 00:00,236.29591224769274,True
Q42,2025-02-02,2025-02-02 10:40:00,232.92986869951815,232.92986869951815,2025-02-02 00:00,232.92986869951815,True
Q42,2025-02-02,2025-02-02 10:50:00,207.78050449522348,207.78050449522348,2025-02-02 00:00,207.78050449522348,True
Q42,2025-02-02,2025-02-02 11:00:00,1034.0921288149361,1034.0921288149361,2025-02-02 00:00,1034.0921288149361,True
Q42,2025-02-02,2025-02-02 11:10:00,983.6842500221212,983.6842500221212,2025-02-02 00:00,983.6842500221212,True
Q42,2025-02-02,2025-02-02 11:20:00,991.7089076239449,991.7089076239449,2025-02-02 00:00,991.7089076239449,True
Q42,2025-02-02,2025-02-02 11:30:00,1027.7770501052566,1027.7770501052566,2025-02-02 00:00,1027.7770501052566,True
Q42,2025-02-02,2025-02-02 11:40:00,1019.7798497723787,1019.7798497723787,2025-02-02 00:00,1019.7798497723787,True
Q42,2025-02-02,2025-02-02 11:50:00,927.7654675458364,927.7654675458364,2025-02-02 00:00,927.7654675458364,True
Q42,2025-02-02,2025-02-02 12:00:00,925.7023704788635,925.7023704788635,2025-02-02 00:00,925.7023704788635,True
Q42,2025-02-02,2025-02-02 12:10:00,953.5446114707037,953.5446114707037,2025-02-02 00:00,953.5446114707037,True
Q42,2025-02-02,2025-02-02 12:20:00,973.0452364498581,973.0452364498581,2025-02-02 00:00,973.0452364498581,True
Q42,2025-02-02,2025-02-02 12:30:00,957.1705063247443,957.1705063247443,2025-02-02 00:00,957.1705063247443,True
Q42,2025-02-02,2025-02-02 12:40:00,961.3440811154254,961.3440811154254,2025-02-02 00:00,961.3440811154254,True
Q42,2025-02-02,2025-02-02 12:50:00,978.595321908427,978.595321908427,2025-02-02 00:00,978.595321908427,True
Q42,2025-02-02,2025-02-02 13:00:00,228.90468932355088,228.90468932355088,2025-02-02 00:00,228.90468932355088,True
Q42,2025-02-02,2025-02-02 13:10:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 13:20:00,230.24241613753583,230.24241613753583,2025-02-02 00:00,230.24241613753583,True
Q42,2025-02-02,2025-02-02 13:30:00,230.52267537454748,230.52267537454748,2025-02-02 00:00,230.52267537454748,True
Q42,2025-02-02,2025-02-02 13:40:00,224.52569076151605,224.52569076151605,2025-02-02 00:00,224.52569076151605,True
Q42,2025-02-02,2025-02-02 13:50:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 14:00:00,254.60793608398095,254.60793608398095,2025-02-02 00:00,254.60793608398095,True
Q42,2025-02-02,2025-02-02 14:10:00,300.375780985797,300.375780985797,2025-02-02 00:00,300.375780985797,True
Q42,2025-02-02,2025-02-02 14:20:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 14:30:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 14:40:00,0.0,0.0,2025-02-02 00:00,0.0,True
Q42,2025-02-02,2025-02-02 14:50:00,401.5783699676608,401.5783699676608,2025-02-02 00:00,401.5783699676608,True
Q42,2025-02-02,2025-02-02 15:00:00,1283.135036637712,1283.135036637712,2025-02-02 00:00,1283.135036637712,True
Q42,2025-02-02,2025-02-02 15:10:00,1331.6154197163455,1331.6154197163455,2025-02-02 00:00,1331.6154197163455,True
Q42,2025-02-02,2025-02-02 15:20:00,1377.3926879987343,1377.3926879987343,2025-02-02 00:00,1377.3926879987343,True
Q42,2025-02-02,2025-02-02 15:30:00,602.8965182606786,602.8965182606786,2025-02-02 00:00,602.8965182606786,True
Q42,2025-02-02,2025-02-02 15:40:00,641.1796401133715,641.1796401133715,2025-02-02 00:00,641.1796401133715,True
Q42,2025-02-02,2025-02-02 15:50:00,688.9202179280868,688.9202179280868,2025-02-02 00:00,688.9202179280868,True
Q42,2025-02-02,2025-02-02 16:00:00,729.7094059805851,729.7094059805851,2025-02-02 00:00,729.7094059805851,True
Q42,2025-02-02,2025-02-02 16:10:00,770.1950991039796,770.1950991039796,2025-02-02 00:00,770.1950991039796,True
Q42,2025-02-02,2025-02-02 16:20:00,813.9384865643199,813.9384865643199,2025-02-02 00:00,813.9384865643199,True
Q42,2025-02-02,2025-02-02 16:30:00,856.4931739138112,856.4931739138112,2025-02-02 00:00,856.4931739138112,True
Q42,2025-02-02,2025-02-02 16:40:00,911.6344554955682,911.6344554955682,2025-02-02 00:00,911.6344554955682,True
Q42,2025-02-02,2025-02-02 16:50:00,956.8975576079347,956.8975576079347,2025-02-02 00:00,956.8975576079347,True
