group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
Q43_S2,2025-02-04,6,revision,50657.90054842733,0.0,0.02335409983061254,6.864879035598885e-11,109,Q43_S2 2025-02-04 06:00
Q43_S2,2025-02-04,12,revision,34944.0641187471,0.0,0.017833299934864044,5.5044925963096605e-12,73,Q43_S2 2025-02-04 12:00
Q43_S2,2025-02-04,18,revision,12721.986214461034,0.0,0.012606000062078238,2.6016226210382837e-10,37,Q43_S2 2025-02-04 18:00
Q43_S2,2025-02-05,0,plan,62472.68067234951,0.0,0.023804200114682317,9.094947017729282e-13,144,Q43_S2 2025-02-05 00:00 plan
Q43_S2,2025-02-05,6,revision,50006.65449225277,0.0,0.031288000056520104,2.183142555622908e-12,109,Q43_S2 2025-02-05 06:00
Q43_S2,2025-02-05,12,revision,32610.104233069662,0.0,0.01890980009920895,1.0231815394945443e-12,73,Q43_S2 2025-02-05 12:00
Q43_S2,2025-02-05,18,revision,12339.035313345705,0.0,0.011367700062692165,8.86846152070575e-13,37,Q43_S2 2025-02-05 18:00
Q43_S2,2025-02-06,0,plan,66955.35485886478,0.0,0.01826229994185269,9.094947017729282e-13,144,Q43_S2 2025-02-06 00:00 plan
Q43_S2,2025-02-06,6,revision,50199.29037213022,0.0,0.02185990009456873,1.0231815394945443e-12,109,Q43_S2 2025-02-06 06:00
Q43_S2,2025-02-06,12,revision,34535.05201840433,0.0,0.01541729993186891,1.478446994459167e-10,73,Q43_S2 2025-02-06 12:00
Q43_S2,2025-02-06,18,revision,12418.920448673513,0.0,0.012540999799966812,1.2749061066112216e-10,37,Q43_S2 2025-02-06 18:00
Q43_S2,2025-02-07,0,plan,18827.079771731973,0.0,0.03788309986703098,2.7284841053187847e-12,144,Q43_S2 2025-02-07 00:00 plan
Q43_S2,2025-02-07,6,revision,9220.68446498083,0.0,0.034620000049471855,2.7284841053187847e-12,109,Q43_S2 2025-02-07 06:00
Q43_S2,2025-02-07,12,revision,8311.68011790475,0.0,0.03344839997589588,8.526512829121202e-13,73,Q43_S2 2025-02-07 12:00
Q43_S2,2025-02-07,18,revision,3621.9703491585415,0.0,0.008043300127610564,2.1032064978498966e-12,37,Q43_S2 2025-02-07 18:00
Q43_S2,2025-02-08,0,plan,15295.001817094855,0.0,0.05384740000590682,1.7621459846850485e-12,144,Q43_S2 2025-02-08 00:00 plan
Q43_S2,2025-02-08,6,revision,8023.888526131609,0.0,0.01844559982419014,1.0231815394945443e-12,109,Q43_S2 2025-02-08 06:00
Q43_S2,2025-02-08,12,revision,7303.8923943575855,0.0,0.047228300012648106,1.8318679906315083e-11,73,Q43_S2 2025-02-08 12:00
Q43_S2,2025-02-08,18,revision,3753.036924831234,0.0,0.0118605000898242,6.821210263296962e-13,37,Q43_S2 2025-02-08 18:00
Q43_S2,2025-02-09,0,plan,63917.08684739351,0.0,0.024690999882295728,1.6653345369377348e-12,144,Q43_S2 2025-02-09 00:00 plan
Q43_S2,2025-02-09,6,revision,49454.117237046295,0.0,0.03848950006067753,1.8189894035458565e-12,109,Q43_S2 2025-02-09 06:00
Q43_S2,2025-02-09,12,revision,32874.54482700118,0.0,0.02540050004608929,3.421337287553191e-10,73,Q43_S2 2025-02-09 12:00
Q43_S2,2025-02-09,18,revision,12494.496479781548,1.4558324991241738e-16,0.007933500222861767,8.339995360984176e-13,37,Q43_S2 2025-02-09 18:00
Q43_S2,2025-02-10,0,plan,58714.73579151814,0.0,0.026318500051274896,8.526512829121202e-13,144,Q43_S2 2025-02-10 00:00 plan
Q43_S2,2025-02-10,6,revision,41808.9600054113,0.0,0.021835600025951862,8.384404281969182e-13,109,Q43_S2 2025-02-10 06:00
Q43_S2,2025-02-10,12,revision,31014.886225224935,0.0,0.020470899995416403,9.094947017729282e-13,73,Q43_S2 2025-02-10 12:00
Q43_S2,2025-02-10,18,revision,12722.793482665846,0.0,0.009848400019109249,3.183231456205249e-12,37,Q43_S2 2025-02-10 18:00
Q43_S2,2025-02-11,0,plan,60093.45059299266,0.0,0.013290399918332696,7.958078640513122e-13,144,Q43_S2 2025-02-11 00:00 plan
Q43_S2,2025-02-11,6,revision,43084.17835819435,0.0,0.022724600043147802,6.846375318521799e-12,109,Q43_S2 2025-02-11 06:00
Q43_S2,2025-02-11,12,revision,32401.026820343206,0.0,0.015659899916499853,9.039065792156483e-10,73,Q43_S2 2025-02-11 12:00
Q43_S2,2025-02-11,18,revision,12695.21389486332,0.0,0.013244400033727288,1.8189894035458565e-12,37,Q43_S2 2025-02-11 18:00
Q43_S2,2025-02-12,0,plan,58910.203992351664,0.0,0.037556299939751625,7.958078640513122e-13,144,Q43_S2 2025-02-12 00:00 plan
Q43_S2,2025-02-12,6,revision,42536.00624333095,0.0,0.02755050011910498,9.094947017729282e-13,109,Q43_S2 2025-02-12 06:00
Q43_S2,2025-02-12,12,revision,31328.75501575313,0.0,0.01431980007328093,1.1102230246251565e-12,73,Q43_S2 2025-02-12 12:00
Q43_S2,2025-02-12,18,revision,13122.85929091846,0.0,0.014355899998918176,1.2678967693268153e-12,37,Q43_S2 2025-02-12 18:00
Q43_S2,2025-02-13,0,plan,54512.1464104219,0.0,0.0153137999586761,9.094947017729282e-13,144,Q43_S2 2025-02-13 00:00 plan
Q43_S2,2025-02-13,6,revision,39082.692788004184,0.0,0.01961680012755096,9.094947017729282e-13,109,Q43_S2 2025-02-13 06:00
Q43_S2,2025-02-13,12,revision,29366.892677858614,0.0,0.0160329001955688,3.182639337258782e-11,73,Q43_S2 2025-02-13 12:00
Q43_S2,2025-02-13,18,revision,12710.844546370345,0.0,0.011872600065544248,1.8189894035458565e-12,37,Q43_S2 2025-02-13 18:00
Q43_S2,2025-02-14,0,plan,15523.717327246497,0.0,0.035443699918687344,9.094947017729282e-13,144,Q43_S2 2025-02-14 00:00 plan
Q43_S2,2025-02-14,6,revision,7697.859503142348,0.0,0.03820049995556474,1.8189894035458565e-12,109,Q43_S2 2025-02-14 06:00
Q43_S2,2025-02-14,12,revision,7217.2223204841,2.520345532911125e-16,0.04611080000177026,2.7533531010703882e-12,73,Q43_S2 2025-02-14 12:00
Q43_S2,2025-02-14,18,revision,4066.2123110396406,0.0,0.011822500033304095,7.958078640513122e-13,37,Q43_S2 2025-02-14 18:00
Q43_S2,2025-02-15,0,plan,15460.677315900784,0.0,0.04268489987589419,9.663381206337363e-13,144,Q43_S2 2025-02-15 00:00 plan
Q43_S2,2025-02-15,6,revision,8071.544873775297,0.0,0.056596900103613734,1.1937117960769683e-12,109,Q43_S2 2025-02-15 06:00
Q43_S2,2025-02-15,12,revision,7154.542850923634,0.0,0.048373700119554996,2.0179413695586845e-12,73,Q43_S2 2025-02-15 12:00
Q43_S2,2025-02-15,18,revision,3978.916022895914,0.0,0.00886579998768866,7.958078640513122e-13,37,Q43_S2 2025-02-15 18:00
Q43_S2,2025-02-16,0,plan,59108.9352682661,0.0,0.013440099777653813,8.526512829121202e-13,144,Q43_S2 2025-02-16 00:00 plan
Q43_S2,2025-02-16,6,revision,42610.81899167389,0.0,0.03240290004760027,2.1760371282653068e-10,109,Q43_S2 2025-02-16 06:00
Q43_S2,2025-02-16,12,revision,30166.102204422306,0.0,0.014889599988237023,1.1102230246251565e-12,73,Q43_S2 2025-02-16 12:00
Q43_S2,2025-02-16,18,revision,14178.383448958912,0.0,0.03096570004709065,5.684341886080801e-13,37,Q43_S2 2025-02-16 18:00
Q43_S2,2025-02-17,0,plan,57927.231081253616,0.0,0.021688600070774555,9.094947017729282e-13,144,Q43_S2 2025-02-17 00:00 plan
Q43_S2,2025-02-17,6,revision,40870.198441622546,0.0,0.021384699968621135,2.7251379571744917e-11,109,Q43_S2 2025-02-17 06:00
Q43_S2,2025-02-17,12,revision,29576.633706397202,0.0,0.023842499824240804,9.094947017729282e-13,73,Q43_S2 2025-02-17 12:00
Q43_S2,2025-02-17,18,revision,12793.152582713303,0.0,0.011197900166735053,7.605027718682322e-11,37,Q43_S2 2025-02-17 18:00
Q43_S2,2025-02-18,0,plan,50735.13756327302,0.0,0.021192700136452913,9.094947017729282e-13,144,Q43_S2 2025-02-18 00:00 plan
Q43_S2,2025-02-18,6,revision,38963.22548747315,0.0,0.03310159989632666,1.8189894035458565e-12,109,Q43_S2 2025-02-18 06:00
Q43_S2,2025-02-18,12,revision,27551.710070096477,0.0,0.021520900074392557,2.6361135496699717e-12,73,Q43_S2 2025-02-18 12:00
Q43_S2,2025-02-18,18,revision,13297.043512736669,0.0,0.00996850011870265,7.958078640513122e-13,37,Q43_S2 2025-02-18 18:00
Q43_S2,2025-02-19,0,plan,50557.724244967925,0.0,0.024100800044834614,9.094947017729282e-13,144,Q43_S2 2025-02-19 00:00 plan
Q43_S2,2025-02-19,6,revision,37062.69595591757,0.0,0.022720300126820803,7.958078640513122e-13,109,Q43_S2 2025-02-19 06:00
Q43_S2,2025-02-19,12,revision,29743.82777194078,0.0,0.015117699978873134,7.389644451905042e-13,73,Q43_S2 2025-02-19 12:00
Q43_S2,2025-02-19,18,revision,12517.146918751836,0.0,0.014314300147816539,4.2394148795374353e-11,37,Q43_S2 2025-02-19 18:00
Q43_S2,2025-02-20,0,plan,54297.84269810879,1.3400085993539572e-16,0.018731400137767196,7.958078640513122e-13,144,Q43_S2 2025-02-20 00:00 plan
Q43_S2,2025-02-20,6,revision,40650.075393111336,0.0,0.023897700011730194,9.094947017729282e-13,109,Q43_S2 2025-02-20 06:00
Q43_S2,2025-02-20,12,revision,28472.22165210708,0.0,0.01499499985948205,9.094947017729282e-13,73,Q43_S2 2025-02-20 12:00
Q43_S2,2025-02-20,18,revision,12749.237804117462,0.0,0.016405400121584535,7.047695760320494e-13,37,Q43_S2 2025-02-20 18:00
Q43_S2,2025-02-21,0,plan,14335.626515067595,0.0,0.03295669984072447,1.313763912473102e-11,144,Q43_S2 2025-02-21 00:00 plan
Q43_S2,2025-02-21,6,revision,7256.3061145328975,0.0,0.02288329997099936,8.526512829121202e-13,109,Q43_S2 2025-02-21 06:00
Q43_S2,2025-02-21,12,revision,6410.689683698872,0.0,0.013500799890607595,8.141635513917816e-12,73,Q43_S2 2025-02-21 12:00
Q43_S2,2025-02-21,18,revision,3988.9224237629733,0.0,0.010754599934443831,7.958078640513122e-13,37,Q43_S2 2025-02-21 18:00
Q43_S2,2025-02-22,0,plan,14488.961725184188,0.0,0.03774100006558001,1.7684619201140271e-12,144,Q43_S2 2025-02-22 00:00 plan
Q43_S2,2025-02-22,6,revision,7701.685438099627,0.0,0.04319339990615845,9.094947017729282e-13,109,Q43_S2 2025-02-22 06:00
Q43_S2,2025-02-22,12,revision,6865.453386796223,0.0,0.028944999910891056,4.7554552888110876e-11,73,Q43_S2 2025-02-22 12:00
Q43_S2,2025-02-22,18,revision,4423.188823423002,0.0,0.009326699888333678,4.547473508864641e-13,37,Q43_S2 2025-02-22 18:00
Q43_S2,2025-02-23,0,plan,51638.68853840567,0.0,0.034603800158947706,8.526512829121202e-13,144,Q43_S2 2025-02-23 00:00 plan
Q43_S2,2025-02-23,6,revision,40342.08139672624,0.0,0.02025779988616705,8.748557434046234e-13,109,Q43_S2 2025-02-23 06:00
Q43_S2,2025-02-23,12,revision,29027.848442878854,0.0,0.014360599918290973,7.958078640513122e-13,73,Q43_S2 2025-02-23 12:00
Q43_S2,2025-02-23,18,revision,12399.686759738433,0.0,0.01746250013820827,7.958078640513122e-13,37,Q43_S2 2025-02-23 18:00
Q43_S2,2025-02-24,0,plan,50064.20103490813,0.0,0.02441990002989769,3.1271281860275245e-11,144,Q43_S2 2025-02-24 00:00 plan
Q43_S2,2025-02-24,6,revision,37009.01465385693,0.0,0.03328679990954697,2.2311041902867146e-12,109,Q43_S2 2025-02-24 06:00
Q43_S2,2025-02-24,12,revision,27855.614478610103,0.0,0.016756199998781085,1.0415239870282218e-11,73,Q43_S2 2025-02-24 12:00
Q43_S2,2025-02-24,18,revision,13212.031175875782,0.0,0.012211099965497851,1.0231815394945443e-12,37,Q43_S2 2025-02-24 18:00
Q43_S2,2025-02-25,0,plan,50660.16761392686,0.0,0.030153500149026513,6.846375318521799e-12,144,Q43_S2 2025-02-25 00:00 plan
Q43_S2,2025-02-25,6,revision,37235.452582357226,0.0,0.016648299992084503,8.384404281969182e-13,109,Q43_S2 2025-02-25 06:00
Q43_S2,2025-02-25,12,revision,26977.694949433797,0.0,0.02005230006761849,1.0658141036401503e-12,73,Q43_S2 2025-02-25 12:00
Q43_S2,2025-02-25,18,revision,12577.438414291219,0.0,0.012325200019404292,7.975102060224042e-11,37,Q43_S2 2025-02-25 18:00
Q43_S2,2025-02-26,0,plan,45922.879805686825,0.0,0.022003700025379658,8.171241461241152e-13,144,Q43_S2 2025-02-26 00:00 plan
Q43_S2,2025-02-26,6,revision,34847.656999136634,0.0,0.026214100187644362,9.62193288008469e-12,109,Q43_S2 2025-02-26 06:00
Q43_S2,2025-02-26,12,revision,29428.698973408165,0.0,0.014467700151726604,1.855010139900943e-12,73,Q43_S2 2025-02-26 12:00
Q43_S2,2025-02-26,18,revision,12829.48507554476,0.0,0.01229280000552535,5.684341886080801e-13,37,Q43_S2 2025-02-26 18:00
Q43_S2,2025-02-27,0,plan,46212.96230656132,0.0,0.020414600148797035,8.526512829121202e-13,144,Q43_S2 2025-02-27 00:00 plan
Q43_S2,2025-02-27,6,revision,33646.86620061536,0.0,0.025531299877911806,9.094947017729282e-13,109,Q43_S2 2025-02-27 06:00
Q43_S2,2025-02-27,12,revision,25850.273339982592,0.0,0.016966399969533086,8.376632720796806e-10,73,Q43_S2 2025-02-27 12:00
Q43_S2,2025-02-27,18,revision,12417.199762309763,0.0,0.01602009986527264,6.821210263296962e-13,37,Q43_S2 2025-02-27 18:00
Q43_S2,2025-02-28,0,plan,13752.874938976112,0.0,0.026005699997767806,1.3507713466272738e-11,144,Q43_S2 2025-02-28 00:00 plan
Q43_S2,2025-02-28,6,revision,6916.484544044498,3.944900169939902e-16,0.04086420009844005,1.8758328224066645e-12,109,Q43_S2 2025-02-28 06:00
Q43_S2,2025-02-28,12,revision,6840.124022148246,0.0,0.01595390005968511,4.042198674546348e-12,73,Q43_S2 2025-02-28 12:00
Q43_S2,2025-02-28,18,revision,3751.6879696864735,0.0,0.008437300100922585,4.547473508864641e-13,37,Q43_S2 2025-02-28 18:00
Q43_S2,2025-03-01,0,plan,14811.329445501706,0.0,0.02873640018515289,1.0231815394945443e-12,144,Q43_S2 2025-03-01 00:00 plan
Q43_S2,2025-03-01,6,revision,6754.106013226735,0.0,0.04618310020305216,1.1937117960769683e-12,109,Q43_S2 2025-03-01 06:00
Q43_S2,2025-03-01,12,revision,6858.295684490942,0.0,0.014809700194746256,8.526512829121202e-13,73,Q43_S2 2025-03-01 12:00
Q43_S2,2025-03-01,18,revision,4243.792196024562,0.0,0.011776699917390943,8.526512829121202e-13,37,Q43_S2 2025-03-01 18:00
Q43_S2,2025-03-02,0,plan,51140.405906666056,1.4227414673756077e-16,0.03532190015539527,1.4802973661668755e-12,144,Q43_S2 2025-03-02 00:00 plan
Q43_S2,2025-03-02,6,revision,39252.628548858185,0.0,0.0334646999835968,2.5011104298755527e-12,109,Q43_S2 2025-03-02 06:00
Q43_S2,2025-03-02,12,revision,29876.39146661813,0.0,0.016660199966281652,9.094947017729282e-13,73,Q43_S2 2025-03-02 12:00
Q43_S2,2025-03-02,18,revision,12453.654172199062,0.0,0.011456700041890144,9.094947017729282e-13,37,Q43_S2 2025-03-02 18:00
Q43_S2,2025-03-03,0,plan,53493.939150283535,0.0,0.013327999971807003,9.094947017729282e-13,144,Q43_S2 2025-03-03 00:00 plan
Q43_S2,2025-03-03,6,revision,39299.60124284388,0.0,0.019629300106316805,5.551115123125783e-12,109,Q43_S2 2025-03-03 06:00
Q43_S2,2025-03-03,12,revision,30237.446388419005,0.0,0.015064900042489171,9.094947017729282e-13,73,Q43_S2 2025-03-03 12:00
Q43_S2,2025-03-03,18,revision,12736.959192807159,0.0,0.010366300120949745,5.684341886080801e-13,37,Q43_S2 2025-03-03 18:00
Q43_S2,2025-03-04,0,plan,46733.290153110334,0.0,0.020681999856606126,9.094947017729282e-13,144,Q43_S2 2025-03-04 00:00 plan
Q43_S2,2025-03-04,6,revision,35839.68930453939,0.0,0.027383300010114908,1.6768808563938364e-12,109,Q43_S2 2025-03-04 06:00
Q43_S2,2025-03-04,12,revision,26579.54947299501,0.0,0.0262945001013577,2.0463630789890885e-12,73,Q43_S2 2025-03-04 12:00
Q43_S2,2025-03-04,18,revision,12975.093942437998,0.0,0.011373399989679456,9.094947017729282e-13,37,Q43_S2 2025-03-04 18:00
Q43_S2,2025-03-05,0,plan,48667.54162822719,0.0,0.02069149981252849,1.4802973661668755e-12,144,Q43_S2 2025-03-05 00:00 plan
Q43_S2,2025-03-05,6,revision,34931.655256081474,0.0,0.01947849988937378,9.094947017729282e-13,109,Q43_S2 2025-03-05 06:00
Q43_S2,2025-03-05,12,revision,27362.5600286925,0.0,0.016482000006362796,9.094947017729282e-13,73,Q43_S2 2025-03-05 12:00
Q43_S2,2025-03-05,18,revision,13578.94613209846,0.0,0.007826299872249365,7.958078640513122e-13,37,Q43_S2 2025-03-05 18:00
Q43_S2,2025-03-06,0,plan,45309.13788655796,0.0,0.0258930001873523,9.094947017729282e-13,144,Q43_S2 2025-03-06 00:00 plan
Q43_S2,2025-03-06,6,revision,32624.92725974749,0.0,0.037754499819129705,1.8189894035458565e-12,109,Q43_S2 2025-03-06 06:00
Q43_S2,2025-03-06,12,revision,27335.06274993564,0.0,0.01491359993815422,2.590520390792032e-12,73,Q43_S2 2025-03-06 12:00
Q43_S2,2025-03-06,18,revision,12818.445709497173,0.0,0.007799300132319331,6.821210263296962e-13,37,Q43_S2 2025-03-06 18:00
Q43_S2,2025-03-07,0,plan,13558.54763049592,0.0,0.04356159991584718,8.810729923425242e-13,144,Q43_S2 2025-03-07 00:00 plan
Q43_S2,2025-03-07,6,revision,6662.957597787037,0.0,0.032107000006362796,9.251858538542972e-13,109,Q43_S2 2025-03-07 06:00
Q43_S2,2025-03-07,12,revision,6631.79986995178,0.0,0.016999299870803952,8.526512829121202e-13,73,Q43_S2 2025-03-07 12:00
Q43_S2,2025-03-07,18,revision,3858.7418380705926,0.0,0.010018300032243133,7.958078640513122e-13,37,Q43_S2 2025-03-07 18:00
Q43_S2,2025-03-08,0,plan,12267.388874967151,0.0,0.047079899813979864,1.0231815394945443e-12,144,Q43_S2 2025-03-08 00:00 plan
Q43_S2,2025-03-08,6,revision,6644.369518468782,0.0,0.04305369989015162,9.094947017729282e-13,109,Q43_S2 2025-03-08 06:00
Q43_S2,2025-03-08,12,revision,6277.544672536235,0.0,0.013860800070688128,1.0231815394945443e-12,73,Q43_S2 2025-03-08 12:00
Q43_S2,2025-03-08,18,revision,3668.686000237613,0.0,0.010698799975216389,4.7369515717340015e-11,37,Q43_S2 2025-03-08 18:00
Q43_S2,2025-03-09,0,plan,47258.4959111563,0.0,0.017452499829232693,8.526512829121202e-13,144,Q43_S2 2025-03-09 00:00 plan
Q43_S2,2025-03-09,6,revision,31205.01714338456,0.0,0.021437800023704767,2.52760775272994e-10,109,Q43_S2 2025-03-09 06:00
Q43_S2,2025-03-09,12,revision,26657.634377149698,0.0,0.01519219996407628,9.094947017729282e-13,73,Q43_S2 2025-03-09 12:00
Q43_S2,2025-03-09,18,revision,12639.874100606723,0.0,0.01060649985447526,1.7053025658242404e-12,37,Q43_S2 2025-03-09 18:00
Q43_S2,2025-03-10,0,plan,46695.117609808185,0.0,0.021147599909454584,7.389644451905042e-13,144,Q43_S2 2025-03-10 00:00 plan
Q43_S2,2025-03-10,6,revision,34904.84133133271,0.0,0.028973599895834923,2.5011104298755527e-12,109,Q43_S2 2025-03-10 06:00
Q43_S2,2025-03-10,12,revision,27938.372395565984,0.0,0.015163599979132414,9.094947017729282e-13,73,Q43_S2 2025-03-10 12:00
Q43_S2,2025-03-10,18,revision,13222.558653560884,0.0,0.007502899970859289,2.1600499167107046e-12,37,Q43_S2 2025-03-10 18:00
Q43_S2,2025-03-11,0,plan,40511.31486308848,0.0,0.022282600170001388,9.251858538542972e-13,144,Q43_S2 2025-03-11 00:00 plan
Q43_S2,2025-03-11,6,revision,36427.04138001187,0.0,0.018350400030612946,1.4779288903810084e-12,109,Q43_S2 2025-03-11 06:00
Q43_S2,2025-03-11,12,revision,27058.199005294216,0.0,0.013646099949255586,8.526512829121202e-13,73,Q43_S2 2025-03-11 12:00
Q43_S2,2025-03-11,18,revision,12867.2123845746,0.0,0.010676200035959482,1.1368683772161603e-12,37,Q43_S2 2025-03-11 18:00
Q43_S2,2025-03-12,0,plan,46446.69280578319,0.0,0.020196600118651986,9.094947017729282e-13,144,Q43_S2 2025-03-12 00:00 plan
Q43_S2,2025-03-12,6,revision,30903.62477615655,0.0,0.03027820005081594,9.094947017729282e-13,109,Q43_S2 2025-03-12 06:00
Q43_S2,2025-03-12,12,revision,27454.292875510935,0.0,0.014540900010615587,8.526512829121202e-13,73,Q43_S2 2025-03-12 12:00
Q43_S2,2025-03-12,18,revision,12921.12374055183,0.0,0.011779099935665727,1.0231815394945443e-12,37,Q43_S2 2025-03-12 18:00
Q43_S2,2025-03-13,0,plan,47372.704347794635,0.0,0.024528099922463298,1.0231815394945443e-12,144,Q43_S2 2025-03-13 00:00 plan
Q43_S2,2025-03-13,6,revision,35170.70342561266,0.0,0.02876379992812872,9.094947017729282e-13,109,Q43_S2 2025-03-13 06:00
Q43_S2,2025-03-13,12,revision,27164.36976464645,0.0,0.017690100008621812,7.958078640513122e-13,73,Q43_S2 2025-03-13 12:00
Q43_S2,2025-03-13,18,revision,12879.673779063025,0.0,0.007865499937906861,2.2737367544323206e-12,37,Q43_S2 2025-03-13 18:00
Q43_S2,2025-03-14,0,plan,12179.240344603322,0.0,0.039287899853661656,8.526512829121202e-13,144,Q43_S2 2025-03-14 00:00 plan
Q43_S2,2025-03-14,6,revision,6724.502001649695,0.0,0.020075300009921193,8.810729923425242e-13,109,Q43_S2 2025-03-14 06:00
Q43_S2,2025-03-14,12,revision,6580.430744119172,0.0,0.01003009988926351,9.094947017729282e-13,73,Q43_S2 2025-03-14 12:00
Q43_S2,2025-03-14,18,revision,3900.0234101209526,0.0,0.007772199809551239,4.547473508864641e-13,37,Q43_S2 2025-03-14 18:00
Q43_S2,2025-03-15,0,plan,12353.270986048406,0.0,0.05445170006714761,9.094947017729282e-13,144,Q43_S2 2025-03-15 00:00 plan
Q43_S2,2025-03-15,6,revision,6785.210148689514,0.0,0.034651999827474356,9.094947017729282e-13,109,Q43_S2 2025-03-15 06:00
Q43_S2,2025-03-15,12,revision,6775.364726011106,0.0,0.014167599845677614,9.094947017729282e-13,73,Q43_S2 2025-03-15 12:00
Q43_S2,2025-03-15,18,revision,3963.290985825803,0.0,0.008023699978366494,7.958078640513122e-13,37,Q43_S2 2025-03-15 18:00
Q43_S2,2025-03-16,0,plan,44777.22162425969,0.0,0.03351649991236627,9.094947017729282e-13,144,Q43_S2 2025-03-16 00:00 plan
Q43_S2,2025-03-16,6,revision,33528.64422872869,0.0,0.02009680005721748,8.810729923425242e-13,109,Q43_S2 2025-03-16 06:00
Q43_S2,2025-03-16,12,revision,27735.92711743107,0.0,0.01583209983073175,4.993748691958899e-07,73,Q43_S2 2025-03-16 12:00
Q43_S2,2025-03-16,18,revision,12971.187524348814,0.0,0.010788399958983064,7.958078640513122e-13,37,Q43_S2 2025-03-16 18:00
Q43_S2,2025-03-17,0,plan,39947.50059239664,0.0,0.02448019990697503,9.251858538542972e-13,144,Q43_S2 2025-03-17 00:00 plan
Q43_S2,2025-03-17,6,revision,25573.66213611369,0.0,0.025099700083956122,3.467448550509289e-12,109,Q43_S2 2025-03-17 06:00
Q43_S2,2025-03-17,12,revision,25866.76860608852,0.0,0.029960599960759282,1.2789769243681803e-12,73,Q43_S2 2025-03-17 12:00
Q43_S2,2025-03-17,18,revision,12814.17250417771,0.0,0.010700900107622147,1.8189894035458565e-12,37,Q43_S2 2025-03-17 18:00
Q43_S2,2025-03-18,0,plan,47165.81149004516,0.0,0.016775300027802587,7.958078640513122e-13,144,Q43_S2 2025-03-18 00:00 plan
Q43_S2,2025-03-18,6,revision,33084.09972010949,0.0,0.019652000162750483,1.8189894035458565e-12,109,Q43_S2 2025-03-18 06:00
Q43_S2,2025-03-18,12,revision,25664.196759358285,0.0,0.015733999898657203,9.094947017729282e-13,73,Q43_S2 2025-03-18 12:00
Q43_S2,2025-03-18,18,revision,12861.095746138686,0.0,0.011241500033065677,1.8189894035458565e-12,37,Q43_S2 2025-03-18 18:00
Q43_S2,2025-03-19,0,plan,38019.62643344664,0.0,0.03231859998777509,8.526512829121202e-13,144,Q43_S2 2025-03-19 00:00 plan
Q43_S2,2025-03-19,6,revision,30705.62745337668,0.0,0.01864439994096756,9.094947017729282e-13,109,Q43_S2 2025-03-19 06:00
Q43_S2,2025-03-19,12,revision,25161.074793590695,0.0,0.026643600082024932,2.1032064978498966e-12,73,Q43_S2 2025-03-19 12:00
Q43_S2,2025-03-19,18,revision,13009.77712520257,0.0,0.007894299924373627,1.8189894035458565e-12,37,Q43_S2 2025-03-19 18:00
Q43_S2,2025-03-20,0,plan,43682.18685820572,0.0,0.027692499803379178,6.821210263296962e-13,144,Q43_S2 2025-03-20 00:00 plan
Q43_S2,2025-03-20,6,revision,28820.888515889583,0.0,0.02232589991763234,4.625929269271486e-12,109,Q43_S2 2025-03-20 06:00
Q43_S2,2025-03-20,12,revision,27189.068494899097,0.0,0.014376800041645765,3.515706244646329e-12,73,Q43_S2 2025-03-20 12:00
Q43_S2,2025-03-20,18,revision,12614.240417660218,0.0,0.008942299988120794,1.0231815394945443e-12,37,Q43_S2 2025-03-20 18:00
