strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback
T_q80_7200,2025-03-30,7713.064478703709,7859.540114074078,62426.146006995885,0.0,2940.6636294238715,21094.918977572008,16955.056299999997,37829.10220711794,0.0,37829.10220711794,0,0,0.80,0.80,28,,0.02457530004903674,0.0,False
T_q80_7200,2025-03-31,7859.540114074078,7731.92418388889,63658.805585185175,0.0,3093.358193209886,19625.85392530863,16011.796016666665,38240.5420550124,0.0,38240.5420550124,0,0,0.80,0.80,28,,0.023263500072062016,0.0,False
T_q80_7200,2025-04-01,7731.92418388889,7681.9411855555545,67266.46101069958,0.0,3219.67368065843,20436.42374670782,16598.48793333333,40322.95678353343,0.0,40322.95678353343,0,0,0.80,0.80,28,,0.02244760002940893,0.0,False
T_q80_7200,2025-04-02,7681.9411855555545,7641.862059814816,69553.23185567078,1148.8317873333365,6263.104165637857,21261.55416069959,17257.93008333333,41292.918971479434,5639.414136977349,46932.33310845678,8,1,0.80,0.80,28,,0.024598400108516216,0.0,False
T_q80_7200,2025-04-03,7641.862059814816,7456.985013703705,70480.43690720166,20.661653500004945,11185.282922427992,19045.656384773654,15593.371013166661,42184.079019086275,144.1356948160345,42328.21471390231,1,1,0.80,0.80,28,,0.025742700090631843,0.0,False
T_q80_7200,2025-04-04,7456.985013703705,7916.500311666669,30315.289737666666,0.0,20212.299352263373,17150.654564403292,13478.466428999998,15354.522849361967,0.0,15354.522849361967,0,0,0.80,0.80,28,,0.024380299961194396,0.0,False
T_q80_7200,2025-04-05,7916.500311666669,7631.2543461111145,29731.947752833334,0.0,14777.565856995887,16668.359376337445,13758.092463833334,15013.826885800434,0.0,15013.826885800434,0,0,0.80,0.80,28,,0.04174429993145168,0.0,False
T_q80_7200,2025-04-06,7631.2543461111145,7496.803709814819,67977.98650452675,0.0,10031.962288683133,19247.123799176945,15711.175849999996,40667.69454127796,0.0,40667.69454127796,0,0,0.80,0.80,28,,0.03026709984987974,0.0,False
T_q80_7200,2025-04-07,7496.803709814819,7658.631868888889,64942.451830041144,0.0,7813.3492606995915,19688.09443600822,15801.71115,38606.49255380757,0.0,38606.49255380757,0,0,0.80,0.80,28,,0.02651149989105761,0.0,False
T_q80_7200,2025-04-08,7658.631868888889,7385.097897592596,64511.20534753086,104.15124999999671,6506.309508024691,21063.337089506167,17307.483616666665,38464.23873746913,513.4415774999832,38977.68031496911,4,1,0.80,0.80,28,,0.02734460006467998,0.0,False
T_q80_7200,2025-04-09,7385.097897592596,7705.69192111111,65601.32869218106,0.0,2384.9071370370366,19966.18903847736,15884.0785,39485.382480238186,0.0,39485.382480238186,0,0,0.80,0.80,28,,0.023990799905732274,0.0,False
T_q80_7200,2025-04-10,7705.69192111111,7620.705452962962,70317.80353621399,0.0,12281.091496090532,19224.010323456794,15647.936183333333,41930.845562663,0.0,41930.845562663,0,0,0.80,0.80,28,,0.0240017999894917,0.0,False
T_q80_7200,2025-04-11,7620.705452962962,7730.072204074071,29716.968225666664,0.0,21069.72252633745,17011.397140329216,13680.80160766667,15100.08519235353,0.0,15100.08519235353,0,0,0.80,0.80,28,,0.025235299952328205,0.0,False
T_q80_7200,2025-04-12,7730.072204074071,7905.550854629631,29282.786583,0.0,16946.217848559674,16597.24946810699,13285.841283666663,14742.421986592402,0.0,14742.421986592402,0,0,0.80,0.80,28,,0.026745200157165527,0.0,False
T_q80_7200,2025-04-13,7905.550854629631,7717.93674092593,64219.17938971193,0.0,6306.424323662552,20027.627816049382,16391.231233333332,38091.43001608172,0.0,38091.43001608172,0,0,0.80,0.80,28,,0.025956699857488275,0.0,False
T_q80_7200,2025-04-14,7717.93674092593,7501.420235185186,64319.21358230452,0.0,8317.314366460902,19309.117215843617,15835.249800000001,38066.84022830892,0.0,38066.84022830892,0,0,0.80,0.80,28,,0.03166299988515675,0.0,False
T_q80_7200,2025-04-15,7501.420235185186,7802.536066666669,62969.19737222221,0.0,8877.05657078189,19377.409051440325,15424.69708333333,37200.56312350607,0.0,37200.56312350607,0,0,0.80,0.80,28,,0.026821000035852194,0.0,False
T_q80_7200,2025-04-16,7802.536066666669,7611.977263703704,60783.38129999999,0.0,1469.7644298353862,19502.778120164607,15968.753200000001,36512.44543292481,0.0,36512.44543292481,0,0,0.80,0.80,28,,0.02771619986742735,0.0,False
T_q80_7200,2025-04-17,7611.977263703704,7703.361970185185,66424.8449292181,0.0,9837.788298971198,19139.305496913574,15420.591216666668,39351.280979723495,0.0,39351.280979723495,0,0,0.80,0.80,28,,0.0541232000105083,0.0,False
T_q80_7200,2025-04-18,7703.361970185185,8078.393480000002,29254.2443435,0.0,19326.88881687243,17030.052549794236,13456.814206499996,14746.3240407193,0.0,14746.3240407193,0,0,0.80,0.80,28,,0.028851399896666408,0.0,False
T_q80_7200,2025-04-19,8078.393480000002,7930.338493518516,27989.127667999994,0.0,18046.863887037034,17320.179046296296,14162.594515333336,13971.196563779466,0.0,13971.196563779466,0,0,0.80,0.80,28,,0.03381849988363683,0.0,False
T_q80_7200,2025-04-20,7930.338493518516,7936.758531481483,62426.93097592592,0.0,6727.511747736626,19662.612161522633,15920.937816666668,37040.915283419075,0.0,37040.915283419075,0,0,0.80,0.80,28,,0.03094670013524592,0.0,False
T_q80_7200,2025-04-21,7936.758531481483,7663.88126351852,63010.81848106996,0.0,11318.704711316868,18004.17330308642,14828.969916666665,37505.85480638654,0.0,37505.85480638654,0,0,0.80,0.80,28,,0.030321700032800436,0.0,False
T_q80_7200,2025-04-22,7663.88126351852,7725.922910740743,57305.71633503497,0.0,1333.2854788065756,19808.758195061735,15989.256655500003,34288.82887145642,0.0,34288.82887145642,0,0,0.80,0.80,28,,0.05030649993568659,0.0,False
T_q80_7200,2025-04-23,7725.922910740743,7923.994366851855,62597.320254732505,0.0,7473.717347736628,18660.115156995875,14936.428966666663,36896.35398850736,0.0,36896.35398850736,0,0,0.80,0.80,28,,0.08049329998902977,0.0,False
T_q80_7200,2025-04-24,7923.994366851855,7732.411561296296,60933.21330411522,0.0,10609.117432921816,17928.49313786007,14694.503966666665,36044.549297581354,0.0,36044.549297581354,0,0,0.80,0.80,28,,0.028675900073722005,0.0,False
T_q80_7200,2025-04-25,7732.411561296296,7610.298092407409,27398.33082816667,0.0,22316.383561934155,16797.32493806584,13715.73532183333,13421.348663068318,0.0,13421.348663068318,0,0,0.80,0.80,28,,0.024782600114122033,0.0,False
T_q80_7200,2025-04-26,7610.298092407409,7391.670717777779,27299.23701683333,0.0,24226.208455555563,16839.997711111104,13837.16278316667,13242.572560702845,0.0,13242.572560702845,0,0,0.80,0.80,28,,0.054973100079223514,0.0,False
T_q80_7200,2025-04-27,7391.670717777779,7441.198109444444,55982.854693827154,0.0,3540.264547942382,20129.18057921811,16260.061616666668,33602.78433679574,0.0,33602.78433679574,0,0,0.80,0.80,28,,0.022743700072169304,0.0,False
T_q80_7200,2025-04-28,7441.198109444444,7505.056574444445,60906.51962572016,619.0516279999995,1232.39454855967,19019.667210493826,15348.457821999998,36317.121270519936,4239.802077227997,40556.923347747936,3,1,0.80,0.80,28,,0.025620599975809455,0.0,False
T_q80_7200,2025-04-29,7505.056574444445,7826.852206296296,68426.20319016666,0.0,17444.636178026754,17151.248562139914,13602.895266666666,40205.336689758595,0.0,40205.336689758595,0,0,0.80,0.80,28,,0.024040799820795655,0.0,False
T_q80_7200,2025-04-30,7826.852206296296,7459.567279074076,58480.08178662552,0.0,7128.3894300411575,18028.391356584358,14933.55343333333,35161.496988735125,0.0,35161.496988735125,0,0,0.80,0.80,28,,0.033336699940264225,0.0,False
T_q80_7200,2025-05-01,7459.567279074076,6653.918605370369,58685.28926234568,1950.4484833333322,6798.687732510296,18688.184313168716,15862.5131,34697.53923596089,12881.582261033325,47579.121496994216,7,1,0.80,0.80,28,,0.030079899821430445,0.0,False
T_q80_7200,2025-05-02,6653.918605370369,6891.692407037037,29095.389751000002,1298.500551499998,12674.837091358026,16919.666875308634,13490.9337475,14505.119777472233,7944.289514313988,22449.40929178622,8,1,0.80,0.80,28,,0.02380349999293685,0.0,False
T_q80_7200,2025-05-03,6891.692407037037,7130.900186481482,29611.641883666663,944.5526333333294,18302.99276028807,16688.121606378598,13302.091499666669,14928.307369214268,5185.906989608306,20114.214358822574,8,1,0.80,0.80,28,,0.026301899924874306,0.0,False
T_q80_7200,2025-05-04,7130.900186481482,6950.723132407406,63099.74293209876,1170.1207833333292,9430.138174691352,17195.881874074075,14090.82366666667,37274.430669963185,7404.746600199973,44679.177270163156,8,1,0.80,0.80,28,,0.025282799964770675,0.0,False
T_q80_7200,2025-05-05,6950.723132407406,6960.953433703703,60724.25242139917,1217.5758889999952,2942.680888065842,20599.649216666665,16676.508594333336,35777.781256238944,8154.7264540718015,43932.50771031075,5,2,0.80,0.80,28,,0.04778639995492995,0.0,False
T_q80_7200,2025-05-06,6960.953433703703,6735.333162222222,64857.739267078185,845.4655940000019,9363.390165432094,19330.476701646094,15860.744372666664,38366.971490271855,5205.726426994015,43572.69791726587,8,1,0.80,0.80,28,,0.052807699888944626,0.0,False
T_q80_7200,2025-05-07,6735.333162222222,7047.278229444443,62863.22711255144,1387.8038686666578,5196.671614814804,19504.01503106997,15517.501614666671,37256.16207994877,9339.585297814774,46595.747377763546,7,2,0.80,0.80,28,,0.02905580005608499,0.0,False
T_q80_7200,2025-05-08,7047.278229444443,8169.017619444445,67266.8349765432,35.999250000000075,6704.838911934156,19799.56559794239,15028.082683333334,41402.29528231704,243.22893262500048,41645.524214942045,1,1,0.80,0.80,28,,0.04083610000088811,0.0,False
T_q80_7200,2025-05-09,8169.017619444445,8690.104267962965,30584.373992499997,0.0,18239.57265329218,17770.723713374486,13925.308224166667,16450.772115968415,0.0,16450.772115968415,0,0,0.80,0.80,28,,0.09305880009196699,0.0,False
T_q80_7200,2025-05-10,8690.104267962965,8674.563270555558,30905.066742166666,0.0,15593.663561522637,16864.972605144027,13674.614707833334,16964.88510765085,0.0,16964.88510765085,0,0,0.80,0.80,28,,0.04138879990205169,0.0,False
T_q80_7200,2025-05-11,8674.563270555558,8341.076686666669,69629.80692079218,28.704700000000003,11292.234748569967,16749.13533888888,13866.937549999999,42829.09535990078,193.4910174166667,43022.58637731744,2,1,0.80,0.80,28,,0.02470559999346733,0.0,False
T_q80_7200,2025-05-12,8341.076686666669,8466.265781851855,67193.6666339506,0.0,12057.455882098762,16275.501751851847,13070.486233333333,40782.302716413804,0.0,40782.302716413804,0,0,0.80,0.80,28,,0.025884400121867657,0.0,False
T_q80_7200,2025-05-13,8466.265781851855,8368.511342222224,63683.15326773045,0.0,7202.745256995889,18100.91705123456,14749.721807166665,39166.51797106266,0.0,39166.51797106266,0,0,0.80,0.80,28,,0.026681800140067935,0.0,False
T_q80_7200,2025-05-14,8368.511342222224,8575.733471851852,65820.02356502057,0.0,9287.844287448557,17534.371460905346,14016.340966666667,40107.20396497857,0.0,40107.20396497857,0,0,0.80,0.80,28,,0.023810700047761202,0.0,False
T_q80_7200,2025-05-15,8575.733471851852,8880.337624668495,63825.62252427983,0.0,7271.822424485597,18497.884625925926,14709.142809465018,39089.39965498254,0.0,39089.39965498254,0,0,0.80,0.80,28,,0.024155799997970462,0.0,False
T_q80_7200,2025-05-16,8880.337624668495,8322.979757592593,30023.833054465016,0.0,24718.81173991769,16269.141376748972,13679.626595534979,16494.8399679402,0.0,16494.8399679402,0,0,0.80,0.80,28,,0.02442829986102879,0.0,False
T_q80_7200,2025-05-17,8322.979757592593,8375.397406666667,30007.380434833332,0.0,16199.820112551439,17429.396604115223,14070.635365166667,16202.539253537932,0.0,16202.539253537932,0,0,0.80,0.80,28,,0.023859799839556217,0.0,False
T_q80_7200,2025-05-18,8375.397406666667,8607.279101111113,67682.62486913579,0.0,10396.260469341565,17902.64618312757,14292.449883333331,41640.28191744494,0.0,41640.28191744494,0,0,0.80,0.80,28,,0.024222200037911534,0.0,False
T_q80_7200,2025-05-19,8607.279101111113,8131.5082946296325,65116.04265082304,67.00333333333344,14961.900637654317,16495.38169650206,13789.4529,39393.588683414135,451.9039816666674,39845.492665080805,1,1,0.80,0.80,28,,0.02342400001361966,0.0,False
T_q80_7200,2025-05-20,8131.5082946296325,8206.514549814814,59806.18770091152,0.0,1759.951411728389,18164.92548868313,14646.08401616667,36965.62875732941,0.0,36965.62875732941,0,0,0.80,0.80,28,,0.0325804001186043,0.0,False
T_q80_7200,2025-05-21,8206.514549814814,8287.012246666669,66818.07241563787,0.0,12299.8233872428,16227.293778395057,13071.660033333332,40689.90951909083,0.0,40689.90951909083,0,0,0.80,0.80,28,,0.02252950007095933,0.0,False
T_q80_7200,2025-05-22,8287.012246666669,8534.402307037035,62557.999692798345,2.57000000000005,8221.031888271606,17369.768071193415,13846.861083333331,38621.235198459566,17.333365000000338,38638.568563459565,1,1,0.80,0.80,28,,0.02525410009548068,0.0,False
T_q80_7200,2025-05-23,8534.402307037035,8890.623968703707,29914.501357,0.0,19779.085979629628,17862.45788703704,14147.991392999997,16335.461336160335,0.0,16335.461336160335,0,0,0.80,0.80,28,,0.023275299929082394,0.0,False
T_q80_7200,2025-05-24,8890.623968703707,8981.777770925928,30037.332761499998,0.0,22910.714038888895,17316.20482777777,13944.087488500001,16506.55536252733,0.0,16506.55536252733,0,0,0.80,0.80,28,,0.029650300042703748,0.0,False
T_q80_7200,2025-05-25,8981.777770925928,8309.05147851852,61110.51558477366,0.0,10216.471710905358,15549.933440534971,13200.899749999997,37371.38762262957,0.0,37371.38762262957,0,0,0.80,0.80,28,,0.02496840013191104,0.0,False
