strategy_id,predictor_id,alpha,terminal_mode,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,solved,solver_seconds,mip_gap,milp_fallback,mip_node_count,mip_dual_bound_yuan,objective_bound_gap_yuan,nominal_terminal_kWh,nominal_terminal_target_kWh,nominal_terminal_lower_kWh,nominal_terminal_upper_kWh,nominal_terminal_violation_kWh,nominal_terminal_error_kWh
T_free,P1,0.8,free,2025-02-26,1388.7002197511836,1469.403390823494,74839.52579067618,234.79463427747055,1997.5152583552936,22049.075154210295,17787.11802094525,4181.253962192726,45889.33056869291,1637.9273687196346,47527.25793741254,1,1,True,0.021407100139185786,0.0,False,1,45889.33056869291,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-02-27,1469.403390823494,1740.8468802113564,75930.72234591478,125.26552588079156,4469.21462896053,23083.631065189285,18453.442022354247,4358.745553447179,46633.88498274169,617.3120351063287,47251.19701784802,3,1,True,0.02472749981097877,0.0,False,1,46633.8849827417,-7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-02-28,1740.8468802113564,1732.8664206094838,34123.01949770875,0.0,7597.007802479026,17055.79241511273,13822.374269882996,3241.398604831606,17765.888935453204,0.0,17765.888935453204,0,0,True,0.023425100138410926,0.0,False,1,17765.888935453204,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-01,1732.8664206094838,1647.2459881878376,33717.73611653106,0.0,7050.525657525735,16239.489025534065,13231.044499862075,3094.064958093638,17553.69342038351,0.0,17553.69342038351,0,0,True,0.06977710011415184,0.0,False,1,17553.693420383515,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-02,1647.2459881878376,1200.0,73912.42964592195,2740.3261893632803,691.9329782848505,21079.14305106726,17476.627260733538,4049.7617785215643,45363.77219953746,17733.87175013435,63097.64394967181,15,2,True,0.021843899972736835,0.0,False,1,45363.77219953745,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-03,1200.0,1264.4888764248672,78919.87899038906,216.19595580553317,2562.7244264393894,23674.546829681574,19118.342943259697,4491.715009997014,48741.910689790326,892.4273100643388,49634.337999854666,11,2,True,0.016220099991187453,0.0,False,1,48741.91068979032,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-04,1264.4888764248672,1314.2814305225536,78946.11140682234,0.0,5582.187065797228,21682.38478423089,17517.9183765391,4114.6738535941,48780.67243380082,0.0,48780.67243380082,0,0,True,0.01622659992426634,0.0,False,1,48780.67243380083,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-05,1314.2814305225536,1501.4596033760215,78050.50608128699,3.286666666666747,7929.578936690431,20133.060205412876,16139.318410816311,3806.563621743101,48175.06970674673,14.952690000000366,48190.02239674673,1,1,True,0.02735749981366098,0.0,False,1,48175.06970674674,-7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-06,1501.4596033760215,1489.0239915850414,75277.68718503887,0.0,5384.349357162696,20862.50392186693,16909.820227324097,3965.119306333816,46279.995550908,0.0,46279.995550908,0,0,True,0.03244619979523122,0.0,False,1,46279.995550907995,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-07,1489.0239915850414,1860.2533850248503,32934.79129381348,0.0,8674.877311300408,15808.010500441635,12470.382051261897,2966.39905573993,17206.18142291541,0.0,17206.18142291541,0,0,True,0.025162399979308248,0.0,False,1,17206.18142291541,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-08,1860.2533850248503,1773.907410665515,31201.106535135095,9.407320377388213,9243.887934003826,15690.514640870499,12787.028236028505,2989.832379201329,16447.23425999687,54.64242041205944,16501.87668040893,1,1,True,0.0457649000454694,0.0,False,1,16447.23425999687,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-09,1773.907410665515,1582.5711635844407,74643.19309038568,0.0,7604.662180700552,20406.360431884706,16701.354572199576,3896.3421067662025,45853.99931944095,0.0,45853.99931944095,0,0,True,0.03411100013181567,0.0,False,1,45853.99931944095,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-10,1582.5711635844407,1658.388640768951,73058.30902178802,0.0,770.7996704682121,21985.274588704015,17739.836687384195,4169.620424135313,44731.26916594211,0.0,44731.26916594211,0,0,True,0.021082099992781878,0.0,False,1,44731.26916594211,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-11,1658.388640768951,2081.619335212804,77382.3950303494,0.0,9418.17615984051,19181.012871102328,15155.712800593421,3602.069376065058,47484.24987240298,0.0,47484.24987240298,0,0,True,0.02191640017554164,0.0,False,1,47484.24987240299,-7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-12,2081.619335212804,1520.0841489830195,71695.26934550694,0.0,6035.003274378738,19632.173975798312,16407.44258800344,3786.2665740246584,43842.81199985159,0.0,43842.81199985159,0,0,True,0.019227399956434965,0.0,False,1,43842.81199985159,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-13,1520.0841489830195,1490.6656341009723,71539.89892149853,807.5275339925653,772.8133524246219,21344.58815680864,17315.59307040884,4058.413601281847,43647.26901047258,5500.404562119614,49147.67357259219,4,2,True,0.028212500037625432,0.0,False,1,43647.26901047258,7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-14,1490.6656341009723,2162.769986894054,32120.312531566437,0.0,12495.21620025082,15740.9285814132,12145.25823343092,2923.5659951892007,16871.888195493848,0.0,16871.888195493848,0,0,True,0.02908669994212687,0.0,False,1,16871.88819549385,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-15,2162.769986894054,1512.058356933599,30493.483305967,0.0,7333.435824589988,14850.330517586433,12614.408186209424,2886.6339613374694,16041.321893830605,0.0,16041.321893830605,0,0,True,0.03907570010051131,0.0,False,1,16041.321893830605,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-16,1512.058356933599,1891.9810310793466,73329.70860356651,1.6400000000001,5795.860794126542,20223.739312502465,16039.298436395828,3804.518201960895,44712.69960072176,7.461180000000455,44720.16078072176,1,1,True,0.02511350018903613,0.0,False,1,44712.69960072176,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-17,1891.9810310793466,2019.251651244732,70559.51799834438,0.0,8934.713416104505,19221.7346881984,15455.061539291855,3639.4025287411578,42836.73923452792,0.0,42836.73923452792,0,0,True,0.018450399860739708,0.0,False,1,42836.73923452792,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-18,2019.251651244732,1817.8586456122894,68042.0999272305,573.109479385263,3613.6036190384066,21352.111189367886,17476.463768457186,4077.0404265431434,41215.81620283184,2824.9025537027983,44040.71875653464,6,1,True,0.019689399981871247,0.0,False,1,41215.81620283184,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-19,1817.8586456122894,2081.9032433013303,68644.22791918844,0.0,4851.260625658972,21525.561608470227,17198.064764940747,4063.45224584044,41680.480797394055,0.0,41680.480797394055,0,0,True,0.02391889994032681,0.0,False,1,41680.480797394055,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-20,2081.9032433013303,1742.5677748691849,69295.11777478058,0.0,3503.5979362235544,20462.94707094362,16880.389049053272,3921.8934903225045,42210.16306588559,0.0,42210.16306588559,0,0,True,0.019849699921905994,0.0,False,1,42210.16306588559,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-21,1742.5677748691849,1682.3377127332665,30202.474297057473,0.0,15387.230675089246,14926.24295380994,12144.463848508378,2842.009167437481,15699.376837382046,0.0,15699.376837382046,0,0,True,0.0454500000923872,0.0,False,1,15699.376837382044,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-22,1682.3377127332665,2217.514530532895,30238.695375870622,0.0,11045.321705241966,14897.446322503474,11585.27238520815,2776.9971194956984,15777.621848262179,0.0,15777.621848262179,0,0,True,0.053034800104796886,0.0,False,1,15777.621848262179,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-23,2217.514530532895,1653.4928984425915,64296.045370954525,0.0,2055.9650326767073,20936.73521311808,17466.37499150692,4034.381853701467,39052.50103365531,0.0,39052.50103365531,0,0,True,0.020260600140318274,0.0,False,1,39052.50103365531,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-24,1653.4928984425915,1645.7884523506063,64826.01934088982,0.0,2820.107981495393,21128.14882917834,17120.734553117243,4015.1187221530845,39321.232058693655,0.0,39321.232058693655,0,0,True,0.03361469996161759,0.0,False,1,39321.232058693655,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-25,1645.7884523506063,1559.1991674478547,67031.03085115092,0.0,2097.8473272998845,21373.627176825587,17390.5683696412,4069.6480920871377,40448.363766929644,0.0,40448.363766929644,0,0,True,0.021650400012731552,0.0,False,1,40448.363766929644,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-26,1559.1991674478547,1807.7232733985477,66559.76251797818,0.0,6866.532770707709,20405.279922358848,16304.605041755043,3852.1507746531124,40258.305124038474,0.0,40258.305124038474,0,0,True,0.033908799989148974,0.0,False,1,40258.305124038474,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-27,1807.7232733985477,1743.9395285503322,65849.99239009916,0.0,3291.4579126240587,20520.79183072892,16679.246753253818,3905.3288223233176,39881.64659990843,0.0,39881.64659990843,0,0,True,0.019479000009596348,0.0,False,1,39881.64659990843,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-28,1743.9395285503322,2145.3042219666295,29427.576905664417,0.0,15435.183034282705,14785.709898107265,11615.19679339222,2769.148411298752,15157.618185648775,0.0,15157.618185648775,0,0,True,0.054408600088208914,1.2000496260474978e-16,False,1,15157.618185648773,1.8189894035458565e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-29,2145.3042219666295,1769.5070795167621,28172.982222427887,0.0,18170.755064856312,13859.133697069074,11564.115722830833,2670.8151166881116,14583.641068621746,0.0,14583.641068621746,0,0,True,0.026733999839052558,0.0,False,1,14583.641068621746,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-30,1769.5070795167621,1934.5265490786,61864.84973106615,0.0,2312.8111399557556,21357.37562370915,17150.95673259876,4041.3994215485563,37359.814371579574,0.0,37359.814371579574,0,0,True,0.033174300100654364,0.0,False,1,37359.81437157957,7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-03-31,1934.5265490786,1882.7747401821903,61926.914939264825,0.0,1255.8265214087082,19822.502960681843,16102.804026159058,3771.450743419192,37481.31462049,0.0,37481.31462049,0,0,True,0.022147600073367357,0.0,False,1,37481.314620490004,-7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-01,1882.7747401821903,1626.5295790983264,62308.44770432286,1323.4715348702252,76.842379982706,18825.50519746942,15479.279854925704,3602.470503627577,37550.70542739883,9089.021793568654,46639.727220967485,3,1,True,0.025493400171399117,0.0,False,1,37550.70542739883,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-02,1626.5295790983264,1880.6717533661815,66096.34723705653,1703.7476559153781,3043.5343002394748,21539.459136270292,17218.233943537867,4067.083018464571,39512.27332743381,8520.875886923695,48033.1492143575,10,1,True,0.03037890000268817,0.0,False,1,39512.27332743382,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-03,1880.6717533661815,1870.8752140496472,68288.91549662936,0.0,8584.637765971685,20260.864996715205,16420.117532724198,3850.544003307543,40870.423130490046,0.0,40870.423130490046,0,0,True,0.02081650006584823,0.0,False,1,40870.423130490046,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-04,1870.8752140496472,2069.2437107938827,28816.894176287657,0.0,19543.80154870202,14019.782792188564,11177.492414602928,2643.9218808414043,14766.498384521172,0.0,14766.498384521172,0,0,True,0.023487299913540483,0.0,False,1,14766.498384521172,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-05,2069.2437107938827,1697.7052115655138,28275.340766854824,0.0,14031.495676350929,13337.44608671629,11137.71597954573,2571.2686063989327,14412.965859772885,0.0,14412.965859772885,0,0,True,0.019826300209388137,0.0,False,1,14412.965859772885,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-06,1697.7052115655138,1677.0396039846257,65212.93847054314,0.0,6961.400048307111,20316.111591537694,16474.64943596833,3862.1277631502517,38889.45626168365,0.0,38889.45626168365,0,0,True,0.025461200159043074,0.0,False,1,38889.45626168365,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-07,1677.0396039846257,1821.1310750772502,63671.709825845006,0.0,6556.668765144922,19698.102386228416,15825.78060886166,3728.230306274138,37915.56554737054,0.0,37915.56554737054,0,0,True,0.02216759999282658,0.0,False,1,37915.56554737054,-7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-08,1821.1310750772502,1394.5547919122625,63785.035972412246,6.492439929173088,5868.2084052009795,20810.763396432994,17240.63700595922,3996.7026736387697,38027.06419393465,45.29126094591146,38072.35545488056,1,1,True,0.021217300090938807,0.0,False,1,38027.06419393465,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-09,1394.5547919122625,1465.8001509110798,63664.24243041034,246.8434857440323,707.7192304916201,21078.604452090316,17009.548783094222,3997.8103099972795,37967.24136134172,1714.6294012764465,39681.87076261817,2,1,True,0.03992670006118715,0.0,False,1,37967.24136134172,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-10,1465.8001509110798,1910.2516041375625,65114.92182100248,0.0,6249.428840354838,21078.151435493695,16673.296354846058,3960.4036274211544,38830.36495093473,0.0,38830.36495093473,0,0,True,0.020778399892151356,0.0,False,1,38830.36495093474,-7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-11,1910.2516041375625,1752.5810774363845,27812.15038781295,0.0,20090.220954569133,13406.224950569534,11000.945683992384,2562.94979327833,14032.576098608482,0.0,14032.576098608482,0,0,True,0.020440200110897422,0.0,False,1,14032.576098608484,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-12,1752.5810774363845,2044.4503829166379,28415.491463398266,0.0,16634.452532562365,13122.084241598284,10366.205860762384,2464.0090753556497,14366.702970075203,0.0,14366.702970075203,0,0,True,0.04554680013097823,0.0,False,1,14366.702970075203,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-13,2044.4503829166379,1837.3286361636979,62759.08326990462,0.0,4857.945321552309,20058.889668929634,16434.110203910648,3831.901211771925,37427.08109621012,0.0,37427.08109621012,0,0,True,0.02031839988194406,0.0,False,1,37427.08109621012,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-14,1837.3286361636979,1687.034914546597,62887.46827983321,0.0,6727.872263922337,19825.413501927735,16193.84928601686,3781.8579375279814,37396.94120326594,0.0,37396.94120326594,0,0,True,0.024251400027424097,0.0,False,1,37396.94120326594,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-15,1687.034914546597,1895.461478876378,62190.41429566265,0.0,8257.547928683685,18978.17697762547,15184.739443979826,3585.010969315861,36943.81392659522,0.0,36943.81392659522,0,0,True,0.03369170008227229,0.0,False,1,36943.81392659523,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-16,1895.461478876378,1734.297903577169,62063.93787705298,0.0,2729.8919830654345,19471.058746088584,15916.604802101034,3715.617519286752,36961.708656582676,0.0,36961.708656582676,0,0,True,0.024729400174692273,0.0,False,1,36961.708656582676,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-17,1734.297903577169,2025.3939922567483,61974.67690002121,0.0,5091.974933252464,19749.332299774363,15734.97268300561,3723.263528089172,36990.488124099575,0.0,36990.488124099575,0,0,True,0.04809619998559356,0.0,False,1,36990.48812409958,-7.275957614183426e-12,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-18,2025.3939922567483,2302.6746393912013,27160.665811285435,0.0,18065.78482268212,13111.63801499462,10370.874209724636,2463.483158135533,13609.72064193549,0.0,13609.72064193549,0,0,True,0.06633729999884963,0.0,False,1,13609.72064193549,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-19,2302.6746393912013,2120.188101705256,27014.608019828214,0.0,18009.71077753484,12549.767769530088,10329.549777236718,2402.7045299793112,13614.924205480746,0.0,13614.924205480746,0,0,True,0.02688969997689128,0.0,False,1,13614.924205480746,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-20,2120.188101705256,2026.7837783291384,61317.22908719532,0.0,5700.077566418235,19702.47646569612,16043.069828252363,3752.8109608198747,36399.28040547206,0.0,36399.28040547206,0,0,True,0.03463479992933571,0.0,False,1,36399.28040547206,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-21,2026.7837783291384,1583.9772537086978,61533.53237456622,0.0,9979.717304609178,18081.213467274243,15044.308780650535,3479.7112112441514,36488.679672865066,0.0,36488.679672865066,0,0,True,0.020650099962949753,0.0,False,1,36488.679672865066,0.0,1200.0,,1200.0,10800.0,0.0,0.0
T_free,P1,0.8,free,2025-04-22,1583.9772537086978,1792.8887815064666,58399.227803771995,0.0,2387.024267259032,19322.388656991097,15463.114437144799,3650.362692048533,34897.63664208245,0.0,34897.63664208245,0,0,True,0.030659700045362115,0.0,False,1,34897.636642082456,0.0,1200.0,,1200.0,10800.0,0.0,0.0
