group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
B2,2025-02-15,6,revision,8923.108145103562,0.0,0.02728649997152388,1.3642420526593924e-12,109,B2 2025-02-15 06:00
B2,2025-02-15,12,revision,9005.705191777859,0.0,0.014680600026622415,9.094947017729282e-13,73,B2 2025-02-15 12:00
B2,2025-02-15,18,revision,4922.998149609854,0.0,0.00821410003118217,9.094947017729282e-13,37,B2 2025-02-15 18:00
B2,2025-02-16,0,plan,55054.05663869324,0.0,0.012609499972313643,9.094947017729282e-13,144,B2 2025-02-16 00:00 plan
B2,2025-02-16,6,revision,38068.44393982457,0.0,0.022086799843236804,9.094947017729282e-13,109,B2 2025-02-16 06:00
B2,2025-02-16,12,revision,28695.026562835257,0.0,0.014163099927827716,9.094947017729282e-13,73,B2 2025-02-16 12:00
B2,2025-02-16,18,revision,13442.499649913303,0.0,0.007616200018674135,1.8189894035458565e-12,37,B2 2025-02-16 18:00
B2,2025-02-17,0,plan,54240.04090426146,0.0,0.03449920006096363,1.1368683772161603e-12,144,B2 2025-02-17 00:00 plan
B2,2025-02-17,6,revision,37413.066394671325,0.0,0.024605100043118,9.094947017729282e-13,109,B2 2025-02-17 06:00
B2,2025-02-17,12,revision,27787.67474413446,0.0,0.015165300108492374,8.171241461241152e-13,73,B2 2025-02-17 12:00
B2,2025-02-17,18,revision,12620.388903031317,0.0,0.012628699885681272,2.5011104298755527e-12,37,B2 2025-02-17 18:00
B2,2025-02-18,0,plan,48792.219285522086,0.0,0.01959180017001927,2.4014396298099394e-12,144,B2 2025-02-18 00:00 plan
B2,2025-02-18,6,revision,34960.59294629664,0.0,0.030383399920538068,1.6200374375330284e-12,109,B2 2025-02-18 06:00
B2,2025-02-18,12,revision,26373.858679630142,0.0,0.015844800043851137,1.1842378929335004e-11,73,B2 2025-02-18 12:00
B2,2025-02-18,18,revision,13104.82287641513,0.0,0.012483299942687154,5.684341886080801e-13,37,B2 2025-02-18 18:00
B2,2025-02-19,0,plan,48470.26555316979,0.0,0.021978700067847967,9.663381206337363e-13,144,B2 2025-02-19 00:00 plan
B2,2025-02-19,6,revision,34124.326605831266,0.0,0.019874899880960584,9.094947017729282e-13,109,B2 2025-02-19 06:00
B2,2025-02-19,12,revision,27954.701077095146,0.0,0.012634299928322434,9.094947017729282e-13,73,B2 2025-02-19 12:00
B2,2025-02-19,18,revision,12685.12893860909,0.0,0.008325899951159954,1.8189894035458565e-12,37,B2 2025-02-19 18:00
B2,2025-02-20,0,plan,51119.630277925935,0.0,0.014924600021913648,1.0231815394945443e-12,144,B2 2025-02-20 00:00 plan
B2,2025-02-20,6,revision,36775.04098291366,0.0,0.023715399904176593,1.0231815394945443e-12,109,B2 2025-02-20 06:00
B2,2025-02-20,12,revision,26971.70592018697,0.0,0.014736199984326959,1.0231815394945443e-12,73,B2 2025-02-20 12:00
B2,2025-02-20,18,revision,12938.672616548256,0.0,0.00819480000063777,1.0231815394945443e-12,37,B2 2025-02-20 18:00
B2,2025-02-21,0,plan,18213.76334205815,0.0,0.04474920011125505,1.0231815394945443e-12,144,B2 2025-02-21 00:00 plan
B2,2025-02-21,6,revision,8171.7990045533525,0.0,0.04026549984700978,6.002665031701326e-11,109,B2 2025-02-21 06:00
B2,2025-02-21,12,revision,8295.588216844057,0.0,0.013852400006726384,9.094947017729282e-13,73,B2 2025-02-21 12:00
B2,2025-02-21,18,revision,4966.086200538552,0.0,0.007814999902620912,7.958078640513122e-13,37,B2 2025-02-21 18:00
B2,2025-02-22,0,plan,18290.79218281996,0.0,0.028972200118005276,8.881784197001252e-12,144,B2 2025-02-22 00:00 plan
B2,2025-02-22,6,revision,8955.985159663087,0.0,0.04141080006957054,1.5347723092418164e-12,109,B2 2025-02-22 06:00
B2,2025-02-22,12,revision,8553.460020548862,0.0,0.04340580012649298,1.3642420526593924e-12,73,B2 2025-02-22 12:00
B2,2025-02-22,18,revision,5122.957838696467,0.0,0.007984300144016743,6.821210263296962e-13,37,B2 2025-02-22 18:00
B2,2025-02-23,0,plan,49436.57451348189,0.0,0.03491570008918643,2.220446049250313e-12,144,B2 2025-02-23 00:00 plan
B2,2025-02-23,6,revision,35564.67309919395,0.0,0.023558299988508224,1.2505552149377763e-12,109,B2 2025-02-23 06:00
B2,2025-02-23,12,revision,27092.642403079204,0.0,0.014771400019526482,2.7755575615628914e-12,73,B2 2025-02-23 12:00
B2,2025-02-23,18,revision,12549.667549496657,0.0,0.012380399974063039,6.821210263296962e-13,37,B2 2025-02-23 18:00
B2,2025-02-24,0,plan,48138.83499734425,0.0,0.023606899892911315,9.094947017729282e-13,144,B2 2025-02-24 00:00 plan
B2,2025-02-24,6,revision,34161.49157207518,0.0,0.02981760003603995,2.1369572777985013e-12,109,B2 2025-02-24 06:00
B2,2025-02-24,12,revision,26408.385612617414,0.0,0.015341399936005473,1.2505552149377763e-12,73,B2 2025-02-24 12:00
B2,2025-02-24,18,revision,12922.514815426268,0.0,0.00804960005916655,9.094947017729282e-13,37,B2 2025-02-24 18:00
B2,2025-02-25,0,plan,49361.73663196795,0.0,0.023392700124531984,8.526512829121202e-13,144,B2 2025-02-25 00:00 plan
B2,2025-02-25,6,revision,34425.051382933445,0.0,0.02173230005428195,7.958078640513122e-13,109,B2 2025-02-25 06:00
B2,2025-02-25,12,revision,26141.537441002507,0.0,0.014093999983742833,2.220446049250313e-12,73,B2 2025-02-25 12:00
B2,2025-02-25,18,revision,12739.49287213633,0.0,0.007351900218054652,1.8189894035458565e-12,37,B2 2025-02-25 18:00
B2,2025-02-26,0,plan,44373.450738987165,0.0,0.03223840007558465,3.3306690738754696e-12,144,B2 2025-02-26 00:00 plan
B2,2025-02-26,6,revision,31256.76342407595,0.0,0.021503300173208117,6.47630097698008e-12,109,B2 2025-02-26 06:00
B2,2025-02-26,12,revision,27267.4635178685,0.0,0.013914000010117888,1.1102230246251565e-12,73,B2 2025-02-26 12:00
B2,2025-02-26,18,revision,12833.094435554282,0.0,0.008527799975126982,5.684341886080801e-13,37,B2 2025-02-26 18:00
B2,2025-02-27,0,plan,45678.94631986654,0.0,0.03055599983781576,2.4054832200211726e-12,144,B2 2025-02-27 00:00 plan
B2,2025-02-27,6,revision,32041.885871912855,0.0,0.01967539987526834,9.251858538542972e-13,109,B2 2025-02-27 06:00
B2,2025-02-27,12,revision,25710.967003333106,0.0,0.014378299936652184,8.753830993413203e-13,73,B2 2025-02-27 12:00
B2,2025-02-27,18,revision,12789.021120046065,0.0,0.008315500104799867,4.547473508864641e-13,37,B2 2025-02-27 18:00
B2,2025-02-28,0,plan,17792.60168346682,0.0,0.03890380007214844,2.756629772928339e-12,144,B2 2025-02-28 00:00 plan
B2,2025-02-28,6,revision,8140.507467245655,0.0,0.030865299981087446,8.29404053092813e-12,109,B2 2025-02-28 06:00
B2,2025-02-28,12,revision,8267.121523372824,0.0,0.01681459997780621,1.8189894035458565e-12,73,B2 2025-02-28 12:00
B2,2025-02-28,18,revision,4871.327445653992,0.0,0.010142099810764194,9.094947017729282e-13,37,B2 2025-02-28 18:00
B2,2025-03-01,0,plan,19707.500828831708,0.0,0.03298500017262995,2.1316282072803006e-12,144,B2 2025-03-01 00:00 plan
B2,2025-03-01,6,revision,8613.88778767727,0.0,0.03551740013062954,2.735219458334844e-09,109,B2 2025-03-01 06:00
B2,2025-03-01,12,revision,8605.978448297376,0.0,0.026993900071829557,1.9326762412674725e-12,73,B2 2025-03-01 12:00
B2,2025-03-01,18,revision,4904.488536808749,0.0,0.032618600176647305,7.958078640513122e-13,37,B2 2025-03-01 18:00
B2,2025-03-02,0,plan,48944.29861189719,0.0,0.027417999925091863,2.0463630789890885e-12,144,B2 2025-03-02 00:00 plan
B2,2025-03-02,6,revision,36642.25003444685,0.0,0.021897500148043036,9.094947017729282e-13,109,B2 2025-03-02 06:00
B2,2025-03-02,12,revision,28197.771150806144,0.0,0.012763400096446276,2.627527824946204e-10,73,B2 2025-03-02 12:00
B2,2025-03-02,18,revision,12281.130576659716,0.0,0.012705799890682101,6.821210263296962e-13,37,B2 2025-03-02 18:00
B2,2025-03-03,0,plan,51249.24401552278,0.0,0.011427999939769506,9.094947017729282e-13,144,B2 2025-03-03 00:00 plan
B2,2025-03-03,6,revision,36658.61018577335,0.0,0.01881929999217391,9.094947017729282e-13,109,B2 2025-03-03 06:00
B2,2025-03-03,12,revision,28249.894265998293,0.0,0.012235800037160516,9.094947017729282e-13,73,B2 2025-03-03 12:00
B2,2025-03-03,18,revision,12486.54429107828,0.0,0.012648100033402443,9.094947017729282e-13,37,B2 2025-03-03 18:00
B2,2025-03-04,0,plan,45425.19553122814,0.0,0.025792700005695224,7.389644451905042e-13,144,B2 2025-03-04 00:00 plan
B2,2025-03-04,6,revision,33240.18008129269,0.0,0.0278288999106735,1.8189894035458565e-12,109,B2 2025-03-04 06:00
B2,2025-03-04,12,revision,25330.063235798985,0.0,0.020164099987596273,1.3642420526593924e-12,73,B2 2025-03-04 12:00
B2,2025-03-04,18,revision,12761.625855864124,0.0,0.008143400074914098,5.684341886080801e-13,37,B2 2025-03-04 18:00
B2,2025-03-05,0,plan,48053.94708353696,0.0,0.024337499868124723,1.0231815394945443e-12,144,B2 2025-03-05 00:00 plan
B2,2025-03-05,6,revision,33367.202459400614,0.0,0.025215100031346083,1.0231815394945443e-12,109,B2 2025-03-05 06:00
B2,2025-03-05,12,revision,26172.31510479324,0.0,0.02411490003578365,1.0231815394945443e-12,73,B2 2025-03-05 12:00
B2,2025-03-05,18,revision,13178.808727343323,0.0,0.008693299954757094,1.0231815394945443e-12,37,B2 2025-03-05 18:00
B2,2025-03-06,0,plan,44510.27743706967,0.0,0.03432600013911724,9.094947017729282e-13,144,B2 2025-03-06 00:00 plan
B2,2025-03-06,6,revision,31167.031114104106,0.0,0.021231999853625894,9.094947017729282e-13,109,B2 2025-03-06 06:00
B2,2025-03-06,12,revision,26172.043350644286,0.0,0.01546680019237101,1.4802973661668755e-11,73,B2 2025-03-06 12:00
B2,2025-03-06,18,revision,12779.036429337373,0.0,0.00920489989221096,9.094947017729282e-13,37,B2 2025-03-06 18:00
B2,2025-03-07,0,plan,17940.50593775072,0.0,0.03105310001410544,5.4215891035861815e-11,144,B2 2025-03-07 00:00 plan
B2,2025-03-07,6,revision,8497.785187429563,0.0,0.051277599995955825,2.3305801732931286e-12,109,B2 2025-03-07 06:00
B2,2025-03-07,12,revision,8485.18740675447,0.0,0.011088400147855282,2.0463630789890885e-12,73,B2 2025-03-07 12:00
B2,2025-03-07,18,revision,4898.704418541945,0.0,0.009193900041282177,7.958078640513122e-13,37,B2 2025-03-07 18:00
B2,2025-03-08,0,plan,16170.530282844189,1.1248792536356574e-16,0.045055000111460686,2.7853275241795927e-12,144,B2 2025-03-08 00:00 plan
B2,2025-03-08,6,revision,8111.519397776527,0.0,0.029909600038081408,3.3621923721210007e-12,109,B2 2025-03-08 06:00
B2,2025-03-08,12,revision,7972.920853837871,0.0,0.01445170002989471,9.094947017729282e-13,73,B2 2025-03-08 12:00
B2,2025-03-08,18,revision,4924.292323871854,0.0,0.007911500055342913,6.821210263296962e-13,37,B2 2025-03-08 18:00
B2,2025-03-09,0,plan,47062.47909915469,0.0,0.021014399826526642,7.389644451905042e-13,144,B2 2025-03-09 00:00 plan
B2,2025-03-09,6,revision,30803.674413923574,0.0,0.020094000035896897,2.1600499167107046e-12,109,B2 2025-03-09 06:00
B2,2025-03-09,12,revision,26015.99990880194,0.0,0.014255800051614642,9.094947017729282e-13,73,B2 2025-03-09 12:00
B2,2025-03-09,18,revision,12836.344610988695,0.0,0.008112400071695447,1.8189894035458565e-12,37,B2 2025-03-09 18:00
B2,2025-03-10,0,plan,45052.28434029288,0.0,0.02123020007275045,8.242295734817162e-13,144,B2 2025-03-10 00:00 plan
B2,2025-03-10,6,revision,32435.898018488464,0.0,0.022992600221186876,6.759407848259495e-10,109,B2 2025-03-10 06:00
B2,2025-03-10,12,revision,26397.211119722055,0.0,0.013186000054702163,9.094947017729282e-13,73,B2 2025-03-10 12:00
B2,2025-03-10,18,revision,13009.909721219818,0.0,0.007605099817737937,1.9326762412674725e-12,37,B2 2025-03-10 18:00
B2,2025-03-11,0,plan,40411.804224078354,0.0,0.03566819988191128,6.782528221870034e-12,144,B2 2025-03-11 00:00 plan
B2,2025-03-11,6,revision,34288.56893241208,0.0,0.020504600135609508,4.440892098500626e-12,109,B2 2025-03-11 06:00
B2,2025-03-11,12,revision,25724.899680934355,0.0,0.02299129986204207,1.8189894035458565e-12,73,B2 2025-03-11 12:00
B2,2025-03-11,18,revision,13011.214347523473,0.0,0.011298400117084384,1.8189894035458565e-12,37,B2 2025-03-11 18:00
B2,2025-03-12,0,plan,46325.88420975508,0.0,0.024779499974101782,9.094947017729282e-13,144,B2 2025-03-12 00:00 plan
B2,2025-03-12,6,revision,30147.22314586541,0.0,0.01951709995046258,8.242295734817162e-13,109,B2 2025-03-12 06:00
B2,2025-03-12,12,revision,26424.278468861314,0.0,0.014309299876913428,9.094947017729282e-13,73,B2 2025-03-12 12:00
B2,2025-03-12,18,revision,12997.571247754184,0.0,0.008471400011330843,1.2505552149377763e-12,37,B2 2025-03-12 18:00
B2,2025-03-13,0,plan,46134.6697248907,0.0,0.025443999795243144,9.094947017729282e-13,144,B2 2025-03-13 00:00 plan
B2,2025-03-13,6,revision,33501.7384007774,0.0,0.02856220002286136,1.3642420526593924e-12,109,B2 2025-03-13 06:00
B2,2025-03-13,12,revision,26280.930149286407,0.0,0.015034900046885014,8.100187187665142e-13,73,B2 2025-03-13 12:00
B2,2025-03-13,18,revision,12925.022291173835,0.0,0.009507300099357963,1.8189894035458565e-12,37,B2 2025-03-13 18:00
B2,2025-03-14,0,plan,16590.67674763917,0.0,0.02848830004222691,5.551115123125783e-12,144,B2 2025-03-14 00:00 plan
B2,2025-03-14,6,revision,8481.251389590794,0.0,0.057802699971944094,1.7053025658242404e-12,109,B2 2025-03-14 06:00
B2,2025-03-14,12,revision,8255.670773706486,4.40664230298321e-16,0.010052199941128492,9.094947017729282e-13,73,B2 2025-03-14 12:00
B2,2025-03-14,18,revision,5007.32828987854,0.0,0.0073801998514682055,1.0231815394945443e-12,37,B2 2025-03-14 18:00
B2,2025-03-15,0,plan,16005.840889252268,0.0,0.04395289998501539,1.2631870857957336e-12,144,B2 2025-03-15 00:00 plan
B2,2025-03-15,6,revision,8537.240652816257,0.0,0.025395100004971027,1.0231815394945443e-12,109,B2 2025-03-15 06:00
B2,2025-03-15,12,revision,8289.433806348026,0.0,0.009930799948051572,1.0231815394945443e-12,73,B2 2025-03-15 12:00
B2,2025-03-15,18,revision,4997.003267805675,0.0,0.007862000027671456,1.0231815394945443e-12,37,B2 2025-03-15 18:00
B2,2025-03-16,0,plan,44446.70920054378,0.0,0.022771499818190932,9.094947017729282e-13,144,B2 2025-03-16 00:00 plan
B2,2025-03-16,6,revision,32295.257190030658,0.0,0.022581900004297495,8.526512829121202e-13,109,B2 2025-03-16 06:00
B2,2025-03-16,12,revision,26595.434408611247,0.0,0.014546300051733851,1.2505552149377763e-12,73,B2 2025-03-16 12:00
B2,2025-03-16,18,revision,13009.50065376685,0.0,0.007675499888136983,9.094947017729282e-13,37,B2 2025-03-16 18:00
B2,2025-03-17,0,plan,40706.349580673574,0.0,0.021027599927037954,8.970602038971265e-13,144,B2 2025-03-17 00:00 plan
B2,2025-03-17,6,revision,25537.994886602308,0.0,0.024675399996340275,1.5347723092418164e-12,109,B2 2025-03-17 06:00
B2,2025-03-17,12,revision,25389.685100007202,0.0,0.01553030009381473,9.094947017729282e-13,73,B2 2025-03-17 12:00
B2,2025-03-17,18,revision,13045.175224768476,0.0,0.007811300223693252,6.821210263296962e-13,37,B2 2025-03-17 18:00
B2,2025-03-18,0,plan,47187.63743224639,0.0,0.013866000110283494,9.094947017729282e-13,144,B2 2025-03-18 00:00 plan
B2,2025-03-18,6,revision,32416.655091891673,0.0,0.018584900069981813,2.2737367544323206e-12,109,B2 2025-03-18 06:00
B2,2025-03-18,12,revision,25162.860274636732,0.0,0.014088999945670366,3.3306690738754696e-12,73,B2 2025-03-18 12:00
B2,2025-03-18,18,revision,12879.08905993984,0.0,0.007506599882617593,1.5158245029548803e-12,37,B2 2025-03-18 18:00
B2,2025-03-19,0,plan,38841.41926557246,0.0,0.024717899970710278,3.700743415417189e-12,144,B2 2025-03-19 00:00 plan
B2,2025-03-19,6,revision,30341.246438269132,0.0,0.0200547999702394,1.4988010832439613e-11,109,B2 2025-03-19 06:00
B2,2025-03-19,12,revision,24357.220778246206,0.0,0.020355500048026443,3.1456319031046105e-12,73,B2 2025-03-19 12:00
B2,2025-03-19,18,revision,13070.310409010124,0.0,0.007912399945780635,2.5011104298755527e-12,37,B2 2025-03-19 18:00
B2,2025-03-20,0,plan,43781.416650917265,0.0,0.02030980004929006,1.4802973661668755e-12,144,B2 2025-03-20 00:00 plan
B2,2025-03-20,6,revision,28506.405135037752,0.0,0.020881300093606114,8.526512829121202e-13,109,B2 2025-03-20 06:00
B2,2025-03-20,12,revision,26806.26003946838,0.0,0.013860199833288789,9.094947017729282e-13,73,B2 2025-03-20 12:00
B2,2025-03-20,18,revision,12988.564183063358,0.0,0.0076096998527646065,9.094947017729282e-13,37,B2 2025-03-20 18:00
B2,2025-03-21,0,plan,15575.768322314978,0.0,0.06214309995993972,8.526512829121202e-13,144,B2 2025-03-21 00:00 plan
B2,2025-03-21,6,revision,7226.659176926265,0.0,0.018282700097188354,8.526512829121202e-13,109,B2 2025-03-21 06:00
B2,2025-03-21,12,revision,7430.543622912815,0.0,0.009706799872219563,9.094947017729282e-13,73,B2 2025-03-21 12:00
B2,2025-03-21,18,revision,4907.4161545900715,0.0,0.007989100180566311,5.684341886080801e-13,37,B2 2025-03-21 18:00
B2,2025-03-22,0,plan,16639.291230805575,0.0,0.035788699984550476,8.952838470577262e-13,144,B2 2025-03-22 00:00 plan
B2,2025-03-22,6,revision,8194.758760203698,0.0,0.018558999989181757,9.094947017729282e-13,109,B2 2025-03-22 06:00
B2,2025-03-22,12,revision,8152.28906595111,0.0,0.009564399952068925,1.8189894035458565e-12,73,B2 2025-03-22 12:00
B2,2025-03-22,18,revision,5103.9607789084075,0.0,0.007060999982059002,1.1368683772161603e-12,37,B2 2025-03-22 18:00
B2,2025-03-23,0,plan,44410.75357546931,1.6383323921353967e-16,0.02490760013461113,5.3660779523549235e-12,144,B2 2025-03-23 00:00 plan
B2,2025-03-23,6,revision,29808.72178794742,0.0,0.020642200019210577,4.3069531393483527e-10,109,B2 2025-03-23 06:00
B2,2025-03-23,12,revision,24370.66881161563,0.0,0.014564000070095062,2.220446049250313e-12,73,B2 2025-03-23 12:00
B2,2025-03-23,18,revision,12890.94441678019,0.0,0.008065399946644902,2.2737367544323206e-12,37,B2 2025-03-23 18:00
B2,2025-03-24,0,plan,41841.60999404779,0.0,0.03225490008480847,9.39988827515966e-11,144,B2 2025-03-24 00:00 plan
B2,2025-03-24,6,revision,28677.171420899027,0.0,0.01889530010521412,6.087722918361275e-11,109,B2 2025-03-24 06:00
B2,2025-03-24,12,revision,24667.279652781184,0.0,0.014278999995440245,9.094947017729282e-13,73,B2 2025-03-24 12:00
B2,2025-03-24,18,revision,13060.178569087655,0.0,0.007583200000226498,2.6147972675971687e-12,37,B2 2025-03-24 18:00
B2,2025-03-25,0,plan,46325.00320359828,0.0,0.01718500000424683,9.094947017729282e-13,144,B2 2025-03-25 00:00 plan
B2,2025-03-25,6,revision,29524.0091183879,0.0,0.019171599997207522,8.810729923425242e-13,109,B2 2025-03-25 06:00
B2,2025-03-25,12,revision,25186.517455673682,0.0,0.014532699948176742,7.389644451905042e-13,73,B2 2025-03-25 12:00
B2,2025-03-25,18,revision,12877.847639932055,0.0,0.00800070003606379,1.8189894035458565e-12,37,B2 2025-03-25 18:00
B2,2025-03-26,0,plan,40117.35295154018,0.0,0.03509149979799986,1.0231815394945443e-12,144,B2 2025-03-26 00:00 plan
B2,2025-03-26,6,revision,27139.115378693587,0.0,0.026225099805742502,1.7263968032921184e-10,109,B2 2025-03-26 06:00
B2,2025-03-26,12,revision,23782.704847839654,0.0,0.0142236000392586,1.7341683644644945e-09,73,B2 2025-03-26 12:00
