date,interval,start_slot,end_slot,emergency_kWh
2025-04-10,20:30-21:10,123,127,298.2237824523791
2025-04-10,21:30-21:50,129,131,47.86362604166652
2025-04-13,20:30-21:20,123,128,240.7483344285705
2025-04-14,20:30-20:50,123,125,125.91542013095125
2025-04-14,21:40-21:50,130,131,2.331418750000193
2025-04-15,20:30-21:10,123,127,87.0509464285717
2025-04-15,21:40-21:50,130,131,26.52592816666686
2025-04-16,20:10-20:40,121,124,1586.4493583530282
2025-04-16,20:50-21:20,125,128,60.64562570833334
2025-04-16,21:30-21:50,129,131,17.87124583333309
2025-04-17,20:30-20:40,123,124,136.59550025595263
2025-04-17,21:20-21:30,128,129,1.4789854999999754
2025-04-21,20:30-20:50,123,125,75.068226214285
2025-04-21,21:00-21:40,126,130,52.74227500000022
2025-04-22,21:30-21:50,129,131,51.84859849353732
2025-04-24,21:20-21:50,128,131,40.341037184526314
2025-04-25,21:40-21:50,130,131,9.904506791663868
2025-04-26,21:30-21:50,129,131,162.40296976785572
2025-04-27,20:20-20:40,122,124,1012.4201027619079
2025-04-28,09:10-09:50,55,59,333.4769819642815
2025-04-28,19:00-21:10,114,127,6637.3461853392855
2025-04-28,21:40-21:50,130,131,2.6114735833330087
2025-04-29,20:20-20:40,122,124,952.8757582202342
2025-04-30,20:50-21:30,125,129,95.83097499999903
2025-05-01,20:10-21:50,121,131,2319.495956601185
2025-05-02,06:40-07:30,40,45,353.21412352380895
2025-05-02,20:20-21:50,122,131,2511.172184523807
2025-05-03,07:00-07:20,42,44,74.48638855357099
2025-05-03,20:30-21:50,123,131,1939.3640345952308
2025-05-04,18:40-18:50,112,113,5.9969500000000835
2025-05-04,20:20-21:50,122,131,1879.5952047619048
2025-05-05,20:00-21:50,120,131,3318.3621056369016
2025-05-06,09:10-09:50,55,59,173.58925740475902
2025-05-06,20:20-21:50,122,131,1943.050866827376
2025-05-07,20:00-21:50,120,131,3663.117723357148
2025-05-08,20:00-21:50,120,131,3097.44668757143
2025-05-09,07:00-07:30,42,45,124.87047672619187
2025-05-09,20:30-21:50,123,131,1454.8548249999985
2025-05-10,20:30-21:50,123,131,1490.5360205059542
2025-05-11,19:10-19:30,115,117,41.18071666666674
2025-05-11,20:10-21:50,121,131,2645.8118565059485
2025-05-12,20:20-22:00,122,132,1692.8421577380927
2025-05-13,20:20-21:50,122,131,1162.1240600714264
2025-05-14,20:20-22:00,122,132,1438.9063904761922
2025-05-15,20:20-22:00,122,132,1393.624104572823
2025-05-16,20:40-22:00,124,132,854.8598190476193
2025-05-17,20:20-22:00,122,132,1399.8095059523769
2025-05-17,23:20-24:00,140,144,100.46633351146163
2025-05-18,20:10-23:20,121,140,2226.42800706547
2025-05-18,23:50-24:00,143,144,3.118507333333196
2025-05-19,20:10-20:50,121,125,644.6804692321418
2025-05-19,21:10-21:40,127,130,168.34800954166667
2025-05-19,21:50-22:40,131,136,106.55367008333333
2025-05-19,23:10-24:00,139,144,132.08878237500005
2025-05-20,20:00-21:00,120,126,2961.1643905059586
2025-05-20,21:30-22:20,129,134,223.30566166666648
2025-05-20,22:30-24:00,135,144,242.0807291666666
2025-05-21,20:10-21:50,121,131,1972.0912585952392
2025-05-21,22:20-23:50,134,143,366.8156201666667
2025-05-22,20:20-20:40,122,124,547.1635937976217
2025-05-22,20:50-21:10,125,127,15.574639041666547
2025-05-23,06:20-07:00,38,42,149.64874676785615
2025-05-23,20:40-21:10,124,127,401.7855315476153
2025-05-24,06:20-06:50,38,41,112.14002171428514
2025-05-24,20:40-21:40,124,130,282.69766250000237
2025-05-24,23:40-23:50,142,143,24.20210612499998
2025-05-25,20:30-21:10,123,127,543.2815233273859
2025-05-25,21:30-21:50,129,131,79.21010541666678
2025-05-25,22:30-23:00,135,138,64.60183141666661
2025-05-26,19:40-20:50,118,125,4034.1370827321434
2025-05-26,21:10-21:50,127,131,134.17948749999985
2025-05-27,20:30-20:50,123,125,330.6525672619038
2025-05-27,21:00-21:40,126,130,66.13447916666686
2025-05-27,22:50-23:10,137,139,11.900564249999181
2025-05-27,23:30-24:00,141,144,82.84549145833333
2025-05-28,20:20-20:50,122,125,1524.9790203392913
2025-05-28,21:40-22:20,130,134,52.947840291666324
2025-05-28,22:30-22:50,135,137,27.821633333333445
2025-05-28,23:20-23:30,140,141,13.081470791666742
2025-05-29,19:10-19:20,115,116,17.817433333333383
2025-05-29,19:50-20:40,119,124,3230.974844624999
2025-05-30,20:40-20:50,124,125,461.6501738095246
2025-05-31,06:20-07:20,38,44,462.79804185714283
2025-05-31,20:40-20:50,124,125,6.383507142858662
2025-06-01,09:10-11:40,55,70,2076.6131201851845
2025-06-01,11:50-12:00,71,72,20.337860833333373
2025-06-01,14:40-22:00,88,132,13843.531626464284
2025-06-01,23:00-24:00,138,144,604.6641878333338
2025-06-02,08:20-09:30,50,57,1487.0428251369049
2025-06-02,17:40-24:00,106,144,12317.7626176131
2025-06-03,08:30-10:20,51,62,1865.3155524226113
2025-06-03,18:50-24:00,113,144,10279.593507827385
2025-06-04,08:30-10:00,51,60,776.349488595237
2025-06-04,18:50-24:00,113,144,10982.00032619503
2025-06-05,08:10-10:00,49,60,2051.2406643154745
2025-06-05,18:50-24:00,113,144,10660.250443701647
2025-06-06,01:30-02:20,9,14,368.7136472857138
2025-06-06,02:40-04:20,16,26,267.5681705833332
2025-06-06,04:30-05:30,27,33,90.98159880952373
2025-06-06,06:00-07:40,36,46,1385.3218238392856
2025-06-06,19:30-24:00,117,144,6497.407227380955
2025-06-07,01:50-03:50,11,23,392.4976057559521
2025-06-07,04:00-04:50,24,29,66.36246249999971
2025-06-07,05:00-05:30,30,33,30.75761845238095
2025-06-07,05:50-07:40,35,46,1399.9200077202381
2025-06-07,19:50-24:00,119,144,4856.253950595238
2025-06-08,18:50-20:10,113,121,512.8222166666673
2025-06-08,20:20-24:00,122,144,2669.2896184523825
2025-06-09,08:30-09:40,51,58,640.6495422202391
2025-06-09,18:50-24:00,113,144,5937.76499038866
2025-06-10,09:00-09:50,54,59,765.6874931845244
2025-06-10,18:50-24:00,113,144,5653.694365988093
2025-06-11,08:40-10:50,52,65,3044.1197316726193
2025-06-11,18:50-24:00,113,144,7245.336394244053
2025-06-12,09:10-09:40,55,58,165.36901437500006
2025-06-12,18:50-24:00,113,144,5945.071592
2025-06-13,06:20-07:40,38,46,910.3511911130964
2025-06-13,20:00-24:00,120,144,3496.869932142855
2025-06-14,06:20-07:30,38,45,695.9568399583331
2025-06-14,20:00-21:20,120,128,2444.9734291666646
2025-06-14,21:30-24:00,129,144,1089.4507916666666
2025-06-15,18:50-19:00,113,114,6.748749999999973
2025-06-15,19:20-20:10,116,121,159.55643750000013
2025-06-15,20:20-20:40,122,124,1628.7689308035688
2025-06-15,21:10-24:00,127,144,847.7177375892852
2025-06-16,09:00-10:20,54,62,899.1917410952399
2025-06-16,18:50-22:00,113,132,3125.378196011902
2025-06-16,22:30-23:20,135,140,232.8554187083335
2025-06-16,23:30-24:00,141,144,52.65128333333337
2025-06-17,18:50-19:00,113,114,22.213928571428482
2025-06-17,19:10-24:00,115,144,5411.5033219642955
2025-06-18,18:50-19:30,113,117,92.06975000000023
2025-06-18,19:40-20:10,118,121,123.06538154761881
2025-06-18,20:20-20:40,122,124,1361.5621523809561
2025-06-18,21:10-24:00,127,144,704.4343120773815
2025-06-19,18:50-20:10,113,121,379.0616601190477
2025-06-19,20:20-22:00,122,132,1337.1113394702347
2025-06-19,22:10-23:30,133,141,264.880152375
2025-06-19,23:50-24:00,143,144,92.72954745833317
2025-06-20,20:20-22:00,122,132,1279.886822601189
2025-06-20,22:20-24:00,134,144,568.1963827499999
2025-06-21,06:10-07:20,37,44,662.0407848690477
2025-06-21,20:30-20:40,123,124,519.1210321428562
2025-06-21,21:30-23:40,129,142,555.3622514345236
2025-06-22,18:50-20:00,113,120,145.5697833333337
2025-06-22,20:30-20:50,123,125,479.6097783630902
2025-06-22,21:00-21:20,126,128,22.454783333333488
2025-06-22,21:40-21:50,130,131,9.209308333333478
2025-06-22,22:40-23:20,136,140,63.55037437500048
2025-06-22,23:30-24:00,141,144,97.61415833333349
2025-06-23,19:10-20:10,115,121,145.01829345238093
2025-06-23,20:20-22:50,122,137,1245.5719761726145
2025-06-23,23:00-23:30,138,141,74.05264166666684
2025-06-23,23:50-24:00,143,144,9.098166833333426
2025-06-24,08:50-10:50,53,65,2958.6195049345247
2025-06-24,18:50-21:30,113,129,5187.839913577382
2025-06-24,22:10-22:20,133,134,11.665078875000017
2025-06-24,22:40-23:00,136,138,37.585425000000306
2025-06-24,23:10-23:30,139,141,93.59382883333299
2025-06-24,23:50-24:00,143,144,14.515169583333318
2025-06-25,10:20-10:50,62,65,278.11750980952183
2025-06-25,18:50-19:30,113,117,41.500346428571106
2025-06-25,19:50-21:10,119,127,2058.7196148749954
2025-06-25,21:30-22:20,129,134,232.34307174999995
2025-06-25,22:40-23:00,136,138,59.8554890416666
2025-06-25,23:30-23:50,141,143,29.178206499999966
2025-06-26,09:40-10:30,58,63,343.64742857142807
2025-06-26,18:50-19:20,113,116,101.95700773809517
2025-06-26,19:30-19:50,117,119,101.79807976190477
2025-06-26,20:20-20:40,122,124,37.94372575595423
2025-06-26,21:10-23:20,127,140,440.0838782500007
2025-06-26,23:30-24:00,141,144,59.79173333333331
2025-06-27,06:50-07:20,41,44,157.5219487142864
2025-06-27,20:30-20:50,123,125,221.14883214285487
2025-06-27,21:30-21:50,129,131,41.47519004166661
2025-06-27,22:30-22:50,135,137,26.31123708333306
2025-06-27,23:00-23:20,138,140,70.25765833333324
2025-06-27,23:40-24:00,142,144,36.11540416666652
2025-06-28,07:30-07:50,45,47,14.422055184523103
2025-06-28,20:30-20:40,123,124,178.81847802381134
2025-06-28,20:50-21:20,125,128,133.65639842857135
2025-06-28,21:30-22:20,129,134,162.1357333333333
2025-06-28,23:20-23:40,140,142,67.4526440833334
2025-06-28,23:50-24:00,143,144,21.550476583333374
2025-06-29,09:40-10:10,58,61,104.35281192857475
2025-06-29,19:00-19:10,114,115,6.758337499999925
2025-06-29,19:50-20:00,119,120,0.7070833333333439
2025-06-30,10:10-10:40,61,64,264.8160690476184
2025-06-30,18:50-19:00,113,114,43.67232142857142
2025-06-30,19:30-19:40,117,118,40.038933333333375
2025-06-30,20:30-20:40,123,124,7.583983333333208
2025-07-01,08:10-10:10,49,61,2919.45697865476
2025-07-01,18:50-22:00,113,132,4045.57077670238
2025-07-01,22:30-24:00,135,144,811.9579863749989
2025-07-02,08:00-09:50,48,59,1600.5099243154732
2025-07-02,18:50-20:10,113,121,986.9144184523808
2025-07-02,20:20-24:00,122,144,3746.205577380955
2025-07-03,07:50-10:30,47,63,3649.0216125059524
2025-07-03,18:50-24:00,113,144,8268.802829214284
2025-07-04,01:10-05:30,7,33,2568.1819151547625
2025-07-04,05:50-07:20,35,44,1497.6293947619045
2025-07-04,20:00-24:00,120,144,4966.013823809524
2025-07-05,01:20-05:30,8,33,2293.9299731488095
2025-07-05,05:50-07:30,35,45,1580.3763622083331
2025-07-05,19:50-24:00,119,144,5403.625517261902
2025-07-06,07:40-09:40,46,58,3006.075603773811
2025-07-06,09:50-10:10,59,61,195.78462166666665
2025-07-06,18:50-24:00,113,144,11715.182121601189
2025-07-07,08:00-09:20,48,56,1910.5745108154752
2025-07-07,18:50-24:00,113,144,7355.33579072024
2025-07-08,08:00-10:20,48,62,2538.815595124999
2025-07-08,18:50-23:20,113,140,7507.154997529764
2025-07-08,23:30-24:00,141,144,211.98771666666704
2025-07-09,08:00-09:20,48,56,1653.268909345238
2025-07-09,18:50-24:00,113,144,6901.264983303569
2025-07-10,08:20-09:50,50,59,1368.4779089583315
2025-07-10,18:50-24:00,113,144,5982.385314654763
2025-07-11,01:40-05:30,10,33,1868.8632598273812
2025-07-11,05:50-07:40,35,46,1907.5204302380955
2025-07-11,20:10-24:00,121,144,3590.7384482142843
2025-07-12,01:50-05:30,11,33,1374.1939987499995
2025-07-12,05:50-07:40,35,46,1573.4824656071426
2025-07-12,20:00-24:00,120,144,4222.428984523806
2025-07-13,08:30-09:30,51,57,777.8776808035718
2025-07-13,18:50-24:00,113,144,4265.341302476192
2025-07-14,08:30-09:40,51,58,645.5217226369042
2025-07-14,18:50-24:00,113,144,6734.674867619052
2025-07-15,18:50-22:10,113,133,4401.420479184519
2025-07-15,22:40-23:10,136,139,100.3314159999999
2025-07-15,23:20-24:00,140,144,92.09477349999963
2025-07-16,18:50-20:40,113,124,4220.896410434523
2025-07-16,20:50-22:40,125,136,513.966097208334
2025-07-16,22:50-24:00,137,144,323.439592083333
2025-07-17,08:50-09:40,53,58,708.9767029523787
2025-07-17,19:00-21:50,114,131,4383.07336269643
2025-07-17,22:00-23:50,132,143,764.1106374999997
2025-07-18,04:10-04:40,25,28,87.86488619642823
2025-07-18,04:50-05:30,29,33,89.70360002380946
2025-07-18,05:50-07:40,35,46,1337.6952813273806
2025-07-18,20:20-20:40,122,124,1360.8111598273795
2025-07-18,21:00-21:20,126,128,116.28629701190464
2025-07-18,21:30-23:50,129,143,815.8604875000005
2025-07-19,03:40-05:30,22,33,529.4575903750001
2025-07-19,06:00-07:10,36,43,849.6878199523806
2025-07-19,20:10-22:50,121,137,2522.138001785718
2025-07-19,23:00-24:00,138,144,425.12614999999994
2025-07-20,18:50-24:00,113,144,5611.559930565474
2025-07-21,08:50-09:40,53,58,555.9679052083314
2025-07-21,18:50-22:00,113,132,5695.615430529762
2025-07-21,22:40-24:00,136,144,357.41409479166697
2025-07-22,19:10-20:50,115,125,2713.2794557142875
2025-07-22,21:50-22:40,131,136,173.60327483333307
2025-07-22,22:50-23:50,137,143,160.72426741666652
2025-07-23,18:50-19:50,113,119,250.78303154761886
2025-07-23,20:00-21:20,120,128,2871.832763494054
2025-07-23,21:40-22:30,130,135,78.59991145833348
2025-07-23,22:50-23:00,137,138,1.6186447083335214
2025-07-23,23:30-24:00,141,144,132.45645933333336
2025-07-24,19:20-20:40,116,124,2042.2417552321444
2025-07-24,21:50-22:30,131,135,98.26542650000006
2025-07-24,23:10-23:30,139,141,48.667950375000146
2025-07-25,06:20-07:10,38,43,488.64849320238017
2025-07-25,07:30-07:50,45,47,46.83441316666663
2025-07-25,20:30-20:40,123,124,444.5837690476211
2025-07-25,21:20-22:00,128,132,142.25098829166694
2025-07-25,23:10-24:00,139,144,88.12362245833324
2025-07-26,06:10-07:10,37,43,784.1466581666665
2025-07-26,20:30-21:40,123,130,547.796640708332
2025-07-26,22:40-22:50,136,137,47.69594241666668
2025-07-26,23:00-23:20,138,140,80.21384166666667
2025-07-27,08:30-09:30,51,57,1358.936012869043
2025-07-27,18:50-19:00,113,114,23.215833333333308
2025-07-27,19:20-19:50,116,119,67.98607142857168
2025-07-27,20:20-20:40,122,124,1573.8760280357221
2025-07-27,21:20-21:50,128,131,16.331789958333182
2025-07-27,22:50-23:30,137,141,146.39414933333316
2025-07-27,23:50-24:00,143,144,18.510101916666734
2025-07-28,09:00-10:30,54,63,769.0247711845218
2025-07-28,19:10-19:20,115,116,15.845098214285827
2025-07-28,19:30-22:10,117,133,4986.17047108333
2025-07-28,23:10-23:40,139,142,161.51897954166688
2025-07-29,18:50-19:30,113,117,80.74014523809524
2025-07-29,20:20-20:50,122,125,908.9460646785701
2025-07-30,09:20-10:00,56,60,126.67428899999855
2025-07-30,19:40-19:50,118,119,3.553184523809591
2025-07-31,19:10-19:20,115,116,4.86264047619045
2025-07-31,19:30-20:10,117,121,31.69947321428583
2025-07-31,20:30-20:50,123,125,119.73860322736562
2025-08-03,18:50-19:00,113,114,5.8587500000001
2025-08-03,19:10-20:00,115,120,158.9248077380953
2025-08-05,19:40-19:50,118,119,0.12597083333344017
2025-08-06,20:30-20:40,123,124,745.5428106369061
2025-08-06,21:00-21:50,126,131,82.40696612499974
2025-08-07,19:30-19:40,117,118,6.5132761904761765
2025-08-07,20:00-20:10,120,121,28.948238095238025
2025-08-10,20:20-20:40,122,124,9.97248273809521
2025-08-11,18:50-19:00,113,114,4.483333333333462
2025-08-11,19:10-19:40,115,118,66.25883333333343
2025-08-11,20:00-20:10,120,121,25.006272023809515
2025-08-12,19:00-19:50,114,119,46.620460119047834
2025-08-12,20:20-20:40,122,124,1581.665900351185
2025-08-12,20:50-21:00,125,126,16.563351458333727
2025-08-13,19:10-19:30,115,117,50.91108750000001
2025-08-13,20:30-20:40,123,124,30.378776190476174
2025-08-14,18:50-19:10,113,115,56.83397142857132
2025-08-14,20:30-21:20,123,128,616.2770596369002
2025-08-17,19:00-19:40,114,118,115.42671249999978
2025-08-17,20:20-20:30,122,123,7.586666666666588
2025-08-18,19:00-19:20,114,116,74.97372023809521
2025-08-18,19:50-20:00,119,120,30.41958333333332
2025-08-18,20:20-20:40,122,124,75.65020000000004
2025-08-19,19:20-19:50,116,119,109.40174880952407
2025-08-19,20:00-20:10,120,121,26.296245833333273
2025-08-20,08:30-09:30,51,57,1083.485533333332
2025-08-20,19:10-19:30,115,117,41.194019047619236
2025-08-20,19:40-20:40,118,124,3684.352749416669
2025-08-20,20:50-21:00,125,126,43.014769958333225
2025-08-21,19:10-19:20,115,116,4.468227380952271
2025-08-21,19:30-19:50,117,119,4.063111904761968
2025-08-21,20:20-20:30,122,123,19.796249999999986
2025-08-21,20:50-21:00,125,126,3.0756761904753134
2025-08-22,20:30-21:20,123,128,502.8065047499972
2025-08-24,20:30-20:40,123,124,399.313636678572
2025-08-24,20:50-21:00,125,126,4.435038458333247
2025-08-24,21:20-21:30,128,129,30.816588333333765
2025-08-25,19:10-19:40,115,118,58.49094880952373
2025-08-25,19:50-20:40,119,124,3210.355661488091
2025-08-26,19:40-20:00,118,120,12.227763095237833
2025-08-26,20:30-20:50,123,125,94.3678948630942
2025-08-26,21:20-21:30,128,129,0.300795750000157
2025-08-27,18:50-19:00,113,114,22.923333333333403
2025-08-27,19:10-19:40,115,118,42.32053630952373
2025-08-27,19:50-20:00,119,120,14.864583333333371
2025-08-27,20:30-20:40,123,124,539.3846751666742
2025-08-28,11:00-11:10,66,67,11.321058446425837
2025-08-28,18:50-19:00,113,114,40.08999999999992
2025-08-28,19:50-20:40,119,124,2817.227176392858
2025-08-31,20:00-20:10,120,121,23.66110833333323
2025-08-31,20:30-20:40,123,124,10.356275000000096
2025-09-10,08:30-09:40,51,58,968.5033833333323
2025-09-17,05:50-06:00,35,36,7.629166666666833
2025-09-17,08:50-09:40,53,58,452.6854499999983
2025-09-17,09:50-10:00,59,60,1.8205906666667175
2025-09-18,09:00-09:30,54,57,233.68099999999788
2025-09-22,19:40-20:00,118,120,15.893430357142961
2025-09-23,09:00-09:50,54,59,188.8390970238067
2025-09-23,20:20-20:40,122,124,404.1650390773831
2025-09-23,20:50-21:10,125,127,11.72395404166691
2025-09-24,08:30-09:40,51,58,879.7308259702354
2025-09-25,18:50-19:00,113,114,15.37166666666667
2025-09-27,07:20-07:40,44,46,93.92107355356937
2025-09-28,08:40-09:50,52,59,895.3026958333318
2025-09-28,19:20-19:30,116,117,5.868333333333339
2025-09-29,06:00-06:10,36,37,20.39463333333333
2025-09-29,08:40-09:50,52,59,647.8531494583339
2025-09-29,20:30-20:50,123,125,479.9791096428597
2025-09-30,08:30-09:40,51,58,1255.8458580892873
2025-09-30,10:00-10:10,60,61,3.8029134999998853
2025-09-30,20:00-20:50,120,125,1748.402555125002
2025-09-30,21:00-21:20,126,128,18.544337500000097
2025-10-04,07:00-07:40,42,46,526.0562751726138
2025-10-06,09:20-09:30,56,57,27.38856469642992
2025-10-07,08:30-09:40,51,58,1019.7796023809482
2025-10-08,08:20-09:20,50,56,829.8739491666672
2025-10-09,08:30-09:20,51,56,564.0131828154783
2025-10-10,07:10-07:40,43,46,344.4105099345271
2025-10-11,07:10-07:50,43,47,316.89721283333193
2025-10-12,06:00-06:10,36,37,20.929933333333338
2025-10-12,08:50-09:20,53,56,295.06630516071056
2025-10-13,09:20-09:30,56,57,22.97649904761539
2025-10-14,08:30-09:40,51,58,1240.3669765000047
2025-10-14,20:30-20:40,123,124,473.9179133571408
2025-10-15,08:40-09:30,52,57,707.9811552916651
2025-10-15,20:00-20:40,120,124,2312.290609389991
2025-10-16,08:30-09:40,51,58,1090.9523861785744
2025-10-16,20:00-20:40,120,124,2668.343762975819
2025-10-17,07:40-07:50,46,47,12.026976982140411
2025-10-19,08:40-09:40,52,58,735.6536122261833
2025-10-19,20:10-20:40,121,124,1624.2978779226173
2025-10-20,08:40-10:10,52,61,1625.8853660714267
2025-10-20,20:30-20:40,123,124,195.69248838690248
2025-10-21,08:40-10:10,52,61,1296.400938690475
2025-10-21,20:20-20:40,122,124,1313.689987839286
2025-10-22,08:40-10:20,52,62,2047.1571887202358
2025-10-23,09:00-09:40,54,58,710.4092237202359
2025-10-24,07:20-08:10,44,49,531.834073214284
2025-10-24,20:40-21:20,124,128,214.48562576785105
2025-10-27,06:00-06:10,36,37,19.744933333333393
2025-10-27,20:30-20:40,123,124,675.366573654759
2025-10-28,09:00-09:40,54,58,448.5292863095239
2025-10-28,20:30-20:40,123,124,526.6486950773785
2025-10-29,09:00-10:30,54,63,1491.7779321011883
2025-10-29,19:50-21:30,119,129,3167.3488164702367
2025-10-30,06:00-06:10,36,37,3.641833333333352
2025-10-30,09:20-09:40,56,58,56.919740476189084
2025-10-30,20:30-21:00,123,126,363.8947031190459
2025-10-30,21:20-21:40,128,130,33.75332637499982
2025-10-31,07:30-08:20,45,50,265.8016457916645
2025-10-31,20:40-21:40,124,130,501.87465369642996
2025-11-01,07:40-08:10,46,49,132.23346635714216
2025-11-01,20:40-21:00,124,126,38.77723834523408
2025-11-01,21:30-21:50,129,131,12.35936909523642
2025-11-02,09:00-10:10,54,61,1055.620326815474
2025-11-02,20:20-21:00,122,126,1146.1420244761935
2025-11-03,09:40-10:20,58,62,354.94368964285684
2025-11-03,20:10-20:50,121,125,1467.2588840892868
2025-11-04,05:50-06:10,35,37,33.59955000000002
2025-11-04,10:00-10:20,60,62,53.81519925595393
2025-11-04,20:30-20:40,123,124,486.3997316666664
2025-11-04,21:00-21:20,126,128,56.093957375000016
2025-11-05,06:30-06:40,39,40,3.2276833333334025
2025-11-05,09:10-10:10,55,61,851.150483035707
2025-11-05,20:30-20:40,123,124,598.9968015118952
2025-11-05,20:50-21:00,125,126,18.68933075000002
2025-11-06,08:50-10:40,53,64,2205.5758128988136
2025-11-06,20:30-21:50,123,131,853.0484748630922
2025-11-07,07:30-08:30,45,51,819.9656242559462
2025-11-07,20:40-20:50,124,125,176.12258809523752
2025-11-08,07:50-08:10,47,49,70.11991437500103
2025-11-08,21:30-21:40,129,130,58.52723768452063
2025-11-09,09:40-10:20,58,62,304.36863038690024
2025-11-09,20:10-21:20,121,128,1892.6926184523825
2025-11-10,09:10-10:50,55,65,1065.7417505535664
2025-11-10,20:00-21:00,120,126,2814.470835737442
2025-11-10,21:30-21:50,129,131,28.597770083333238
2025-11-11,06:20-06:30,38,39,2.0516666666667334
2025-11-11,09:30-10:20,57,62,546.5358307797615
2025-11-11,20:20-20:40,122,124,1045.4414106845245
2025-11-11,21:30-21:50,129,131,10.080281374999888
2025-11-12,06:20-06:30,38,39,11.773333333333426
2025-11-12,09:40-10:40,58,64,514.8268649583309
2025-11-12,20:20-20:40,122,124,791.2226460357189
2025-11-13,06:00-06:10,36,37,2.010533333333342
2025-11-13,20:10-20:40,121,124,1765.308405452378
2025-11-14,08:10-08:20,49,50,35.69514218452527
2025-11-14,20:40-20:50,124,125,401.09378285119004
2025-11-15,07:40-08:30,46,51,589.1412103630952
2025-11-15,20:40-20:50,124,125,57.55595002380869
2025-11-15,21:30-21:50,129,131,115.05935176190675
2025-11-16,09:40-10:50,58,65,1053.4821430476143
2025-11-16,20:20-20:50,122,125,1310.9032506130907
