date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_events,solver_seconds,mip_gap
2025-02-04,10800.0,10800.0,89120.19220606261,0.0,3324.9660235376277,24212.432802763076,19612.0705702381,56010.315392392746,0.0,56010.315392392746,0,0.02767469990067184,0.0
2025-02-05,10800.0,10800.0,88854.32604505436,0.0,3603.4393464359196,23697.156396237508,19194.69668095238,55890.057329488234,0.0,55890.057329488234,0,0.028997099958360195,0.0
2025-02-06,10800.0,10800.0,89386.14629278365,19.758592857142617,4773.834061191953,22952.70319885361,18591.68959107143,56329.08989254671,115.37335499642717,56444.46324754314,1,0.02989689982496202,0.0
2025-02-07,10800.0,10800.0,42820.05226344062,0.0,7273.271373530279,19690.006438124634,15948.90521488095,22103.95652828278,0.0,22103.95652828278,0,0.03485050005838275,0.0
2025-02-08,10800.0,10800.0,41561.74919474574,0.0,6431.96915340976,18697.98591931217,15145.36859464286,21536.063796762675,0.0,21536.063796762675,0,0.03978160000406206,0.0
2025-02-09,10800.0,10800.0,87291.95823410494,0.0,3245.141095568787,23638.9535361552,19147.55236428571,54770.62367566716,0.0,54770.62367566716,0,0.025677100056782365,0.0
2025-02-10,10800.0,10800.0,87751.52654451792,0.0,9547.412686735737,20407.769865520284,16530.29359107143,55058.58139718775,0.0,55058.58139718775,0,0.03189859981648624,0.0
2025-02-11,10800.0,10800.0,86843.77260978101,0.0,7459.158308421511,21915.87983171664,17751.862663690477,54341.510210399094,0.0,54341.510210399094,0,0.029376900056377053,0.0
2025-02-12,10800.0,10800.0,86002.96192884332,0.0,6575.443687029688,21898.853202527924,17738.071094047616,53777.803078254,0.0,53777.803078254,0,0.03097549988888204,0.0
2025-02-13,10800.0,10800.0,85393.82877924749,0.0,10323.125957782182,19690.651604203416,15949.427799404764,53395.3958745786,0.0,53395.3958745786,0,0.05810720007866621,0.0
2025-02-14,10800.0,10800.0,38614.55618035714,0.0,5000.291645855376,20065.59325176367,16253.130533928572,19946.016364430594,0.0,19946.016364430594,0,0.03320559998974204,0.0
2025-02-15,10800.0,10800.0,37952.79341428571,0.0,4808.0888277483855,20340.070981775425,16475.457495238097,19618.731981655474,0.0,19618.731981655474,0,0.04617829993367195,0.0
2025-02-16,10800.0,10800.0,82040.95703333334,22.20920535714049,2368.013312735154,22725.125399764842,18407.351573809523,50966.437692619824,125.26138782141189,51091.699080441234,2,0.027720600133761764,0.0
2025-02-17,10800.0,10800.0,81602.17345933334,62.57081547618907,6638.256475286588,20224.340172927696,16381.715540071433,50600.21250649262,436.4940087618949,51036.70651525451,1,0.02348769991658628,0.0
2025-02-18,10800.0,10800.0,80967.36021470831,31.32976785714402,4854.4830268298,21330.6272231702,17277.80805076786,50073.17196109369,218.55646057143667,50291.72842166513,1,0.022972399834543467,0.0
2025-02-19,10800.0,10714.37869125,80588.96614498808,139.7011964285714,3586.3154091122856,22842.545930768665,18579.52138179762,49785.30778728128,798.5851871440474,50583.892974425326,2,0.024380099959671497,1.461466833803973e-16
2025-02-20,10714.37869125,10787.026817453703,80290.42423342857,0.0,5122.1041838844785,21630.54211909171,17455.355802880953,49583.25917136941,0.0,49583.25917136941,0,0.024989500176161528,0.0
2025-02-21,10787.026817453703,10800.0,36767.279788446576,0.0,7297.001497861553,20517.581015579068,16607.56475832738,18900.425002293778,0.0,18900.425002293778,0,0.03468140005134046,0.0
2025-02-22,10800.0,10799.399242222222,36116.63342440476,46.838791071425476,4361.606482980602,20829.702795590827,16872.59994642857,18527.5522236428,286.3255298196239,18813.877753462424,1,0.03050680016167462,0.0
2025-02-23,10799.399242222222,10741.90445597222,78276.70559079217,122.64266365476242,2628.4638694371006,22583.031627902703,18344.00092622619,48155.083518576546,720.681782181176,48875.76530075772,4,0.048238799907267094,0.0
2025-02-24,10741.90445597222,10736.050236249997,77678.99508744855,43.716112535714956,5513.246118643441,21114.211907495595,17107.78044282143,47670.77468340796,212.90008409570646,47883.67476750367,2,0.025106400018557906,0.0
2025-02-25,10736.050236249997,10640.535111249997,77333.15827860082,111.10124166666394,7869.0505258891835,20209.733544973547,16455.847783928573,47438.06864590352,520.3484765398641,47958.41712244339,4,0.025927499867975712,0.0
2025-02-26,10640.535111249997,10646.468397592591,76388.63400169017,77.95611264880995,3572.5561902042873,21441.29438470018,17362.108493898813,46785.42002212876,539.6976187755984,47325.11764090436,1,0.025567299919202924,0.0
2025-02-27,10646.468397592591,10687.09497884259,75923.5796787772,99.28599610713852,4655.420275852441,23022.617241615226,18611.756042583336,46459.778165774784,592.2723519096902,47052.050517684474,2,0.026028400054201484,0.0
2025-02-28,10687.09497884259,10629.796711342591,35210.947862200104,21.239916726186685,8061.100119878019,20684.53973578041,16806.045626732142,17983.775490851316,82.45335673105672,18066.22884758237,1,0.048032599966973066,0.0
2025-03-01,10629.796711342591,10591.321490092592,34565.018674378676,87.09397011309403,7242.762432642563,19922.168303373015,16171.584024857142,17636.761794283928,408.04515939144653,18044.80695367538,2,0.036285400157794356,0.0
2025-03-02,10591.321490092592,10534.829813842593,73788.39664703116,3788.9456763749986,1349.4810731187522,20633.666801293355,16764.11261767262,44980.16366213905,25369.734389425175,70349.89805156423,1,0.02654849993996322,0.0
2025-03-03,10534.829813842593,10469.005670092592,74412.00642269987,3054.828919166663,1290.4436848765451,22202.561858061432,18043.316834404766,45346.08757360337,19014.874663946484,64360.96223754986,2,0.023950600065290928,0.0
2025-03-04,10469.005670092592,10330.037540092591,75311.48338829365,108.87627083333416,2016.1737529173952,22788.417315138162,18583.689342261903,45988.292630952965,538.9736876875061,46527.26631864047,1,0.02491310006007552,0.0
2025-03-05,10330.037540092591,10310.715253425926,76450.01984980158,109.21749345238118,6472.627928916811,20913.30239826573,16957.16500059524,46737.22736915584,747.4991343363113,47484.72650349216,1,0.026471899822354317,0.0
2025-03-06,10310.715253425926,10242.393185925925,76222.87550892856,99.44284211904778,6570.138952888005,20384.29013461199,16572.764869785715,46637.776416024426,577.8790243808107,47215.65544040524,1,0.022773199947550893,0.0
2025-03-07,10242.393185925925,10182.644090357142,34094.93340413198,0.0,9644.20505106555,18853.77371444738,15325.330894714281,17375.0101733494,0.0,17375.0101733494,0,0.036718100076541305,0.0
2025-03-08,10182.644090357142,10159.629767526456,33603.52322165476,0.0,10868.634284972075,19434.01216086126,15762.262740845235,17175.068415625694,0.0,17175.068415625694,0,0.03350679995492101,0.0
2025-03-09,10159.629767526456,10128.132280026457,75157.01545983928,139.66956586905104,8083.526334567388,20568.32305205761,16688.689410916668,45819.69864283131,775.4064201821247,46595.10506301344,2,0.02398549998179078,0.0
2025-03-10,10128.132280026457,10059.054295026455,73685.87197579365,142.38576803571283,1677.5106725969945,21951.82004069665,17843.144419464283,44772.005040481454,922.8216599337998,45694.82670041526,2,0.02407460007816553,0.0
2025-03-11,10059.054295026455,10016.02068521164,73314.44793721341,236.51956469642784,5771.269378159909,20418.471434648738,16577.692110898806,44464.62185273442,1514.870839019282,45979.4926917537,2,0.02383630000986159,0.0
2025-03-12,10016.02068521164,9895.971866600528,72671.52500825984,194.00942683333164,6742.165117159022,19978.308270267487,16290.473635666667,44069.36402215494,1353.4097615893215,45422.77378374427,1,0.02878960012458265,0.0
2025-03-13,9895.971866600528,9792.666693776453,71636.94508270135,747.0946697559577,877.7811975088139,21334.816809597294,17374.17627131547,43431.499581477496,5170.662898430061,48602.162479907565,1,0.02674470003694296,0.0
2025-03-14,9792.666693776453,9821.238463042328,32456.09938753535,0.0,12737.440459501762,19281.675538741914,15592.442594041662,16455.419465299165,0.0,16455.419465299165,0,0.05801759986206889,0.0
2025-03-15,9821.238463042328,9638.63608475529,32107.150294777184,242.33334464285804,7873.6546204659035,19558.136891644615,16006.433022690477,16320.842829348881,1269.5821907202417,17590.425020069124,1,0.029096100013703108,0.0
2025-03-16,9638.63608475529,9699.760203320107,70520.37295517343,1.6400000000001,3156.6334388888954,20838.530927594056,16824.198344642857,42566.63445369874,7.461180000000455,42574.09563369874,1,0.024488599970936775,0.0
2025-03-17,9699.760203320107,9802.545988736776,70358.0790991255,25.014782636901895,8790.032437059084,19170.646339447376,15435.716328077382,42388.85859600575,123.27134715877742,42512.12994316453,2,0.027566100005060434,0.0
2025-03-18,9802.545988736776,9767.14691979498,69049.87107888007,0.0,3801.5480362213484,21864.33598968253,17741.971313690476,41493.002146086495,0.0,41493.002146086495,0,0.02410219982266426,0.0
2025-03-19,9767.14691979498,9913.649967387573,68933.10251637272,0.0,5274.486934332752,21375.223101087588,17182.077969047616,41464.56915505999,0.0,41464.56915505999,0,0.02458470012061298,0.0
2025-03-20,9913.649967387573,9849.888331137572,68262.96117188418,372.0166884107115,2458.4578609641358,21183.913975205767,17216.355792541668,41122.65721087516,2579.2291721259553,43701.88638300112,2,0.024921400006860495,0.0
2025-03-21,9849.888331137572,9713.123370119054,31205.33987526396,161.6818963749999,15757.861906143442,19467.283230239573,15891.587881410722,15725.423616782058,856.8894601838116,16582.313076965867,2,0.02913259994238615,0.0
2025-03-22,9713.123370119054,9847.962261468261,31023.40961464418,0.0,11286.690866468254,19653.494803306883,15797.975788464288,15690.708164686503,0.0,15690.708164686503,0,0.025613599922508,0.0
2025-03-23,9847.962261468261,9819.204888320113,65568.76080388742,126.69572083333355,2930.9699029100484,21161.30600514403,17166.5395,39416.77480759089,787.884674604168,40204.65948219506,1,0.025906499940901995,0.0
2025-03-24,9819.204888320113,9733.923162209001,64814.61024009406,118.06317582738393,2986.3637950249763,21181.92679506908,17234.11425750595,38939.01617083863,823.6087145718303,39762.624885410456,1,0.02496189996600151,0.0
2025-03-25,9733.923162209001,9629.801820959,64818.49229850822,411.8358932202371,290.2988057098746,21492.704613036454,17502.799943684524,38892.360372812305,2821.421369857374,41713.78174266968,2,0.025336999911814928,0.0
2025-03-26,9629.801820959,9522.365290449741,64819.33751507936,49.31852678571306,5513.930801087595,20309.806587206054,16547.63621309524,38877.234860244615,344.0460428571343,39221.280903101746,1,0.0263305997941643,0.0
2025-03-27,9522.365290449741,9429.794069199741,64109.475940388016,184.2582220297598,1652.585947802773,21091.96270389476,17167.803889279763,38524.15743789131,1063.4051487863128,39587.56258667762,2,0.029493399895727634,0.0
2025-03-28,9429.794069199741,9339.229770542333,29869.126855878672,3.6724815476192987,15403.385079122567,19626.53347594064,15978.999984303577,14937.344133021732,18.125532678275047,14955.46966570001,1,0.029906799783930182,0.0
2025-03-29,9339.229770542333,9296.345588134925,29730.57425711449,100.57374532737734,18467.155612896826,19449.363001991478,15792.57979577977,14896.548435654982,523.5082796671502,15420.056715322133,2,0.042162599973380566,0.0
2025-03-30,9296.345588134925,9297.1690507672,61550.00163167255,0.0,2139.8200169127076,21388.530517846266,17323.968603086425,36915.772254287935,0.0,36915.772254287935,0,0.11357889999635518,0.0
2025-03-31,9297.1690507672,9359.624682294976,60963.95799618606,520.68069370833,687.0465473896928,19947.329425244057,16101.126766072684,36542.589665670355,3620.0027440568097,40162.59240972716,2,0.0943100000731647,0.0
2025-04-01,9359.624682294976,9356.806100396827,60847.00125415196,2882.8679867321457,115.69759583333314,17936.088695223392,14530.768566839284,36358.8899611948,19503.459456739634,55862.349417934434,2,0.029389100149273872,0.0
2025-04-02,9356.806100396827,9322.520769146828,60806.98313219429,3466.116679273814,131.06892916666686,19671.327791718104,15964.632309416662,36288.36915100942,20154.82737219693,56443.19652320635,3,0.04519210010766983,0.0
2025-04-03,9322.520769146828,9278.48840423942,61553.75093446502,558.765887315478,2164.043148478835,21708.2765002719,17623.3330936369,36703.50388812667,2873.2353086084822,39576.73919673515,2,0.03604010003618896,0.0
2025-04-04,9278.48840423942,9338.22791436508,28837.31796847435,0.0,18590.554064432687,19801.03207857143,15985.070424529767,14362.768203997468,0.0,14362.768203997468,0,0.027013299986720085,0.0
2025-04-05,9338.22791436508,9266.16080436508,29090.175524381833,68.9040130059505,13455.331717585246,19602.595976153727,15942.963139684525,14471.57190395289,336.0860112242021,14807.657915177093,1,0.0662595999892801,0.0
2025-04-06,9266.16080436508,9276.587975615079,61060.600763947674,121.64471941666582,2694.6942061287455,21411.002928652262,17333.52791808333,36255.77138551053,747.1664540009531,37002.93783951149,3,0.07883449993096292,0.0
2025-04-07,9276.587975615079,9292.59180291667,60686.2406223251,0.0,3561.436571391833,20356.21748962375,16474.13272202381,36029.69999934624,0.0,36029.69999934624,0,0.07145119993947446,0.0
2025-04-08,9292.59180291667,9131.326678796298,60324.64810399764,543.450761136902,2586.0870601892716,21441.87789466817,17513.059706389555,35817.784276727645,3449.3659939327,39267.150270660335,3,0.03170639998279512,0.0
2025-04-09,9131.326678796298,9029.5706312963,59613.74171615225,3030.2505329290843,68.07556666666653,18595.716360515868,15154.11069476786,35469.9735215064,20535.12803188329,56005.10155338969,1,0.044930800097063184,0.0
2025-04-10,9029.5706312963,9025.05994064815,59595.20142184009,346.08740849404563,1432.991686133146,21324.836135706948,17277.17689150595,35578.570321909676,2236.981366987275,37815.55168889696,2,0.029954199912026525,0.0
2025-04-11,9025.05994064815,8901.32158771164,28191.113978938414,0.0,19311.94664208553,19336.219409626698,15773.702239440481,13893.827270462098,0.0,13893.827270462098,0,0.02589259995147586,0.0
2025-04-12,8901.32158771164,8983.444530575398,28417.33650859626,0.0,15774.047144753085,18653.77981718842,15035.651003345238,14025.802113133397,0.0,14025.802113133397,0,0.02841900009661913,0.0
2025-04-13,8983.444530575398,9020.106889140214,58577.54064549529,240.7483344285705,580.8276527998289,20674.245900433565,16713.143056642857,34869.73839904128,1466.0766318403746,36335.815030881655,1,0.04485720000229776,0.0
2025-04-14,9020.106889140214,8972.573303955029,58078.22121502792,128.24683888095143,1801.7845570767197,20628.589071046445,16751.937374214285,34539.29478684164,882.9603839585167,35422.25517080015,2,0.04947219998575747,0.0
2025-04-15,8972.573303955029,9014.012461455028,58301.59823374485,113.57687459523856,4570.554014725906,19304.72115016239,15599.52888988154,34714.21281157616,607.9392404995496,35322.15205207571,2,0.050855400040745735,0.0
2025-04-16,9014.012461455028,8887.313771130954,57651.103784021965,1664.9662298946946,90.08713809523829,18739.051300595238,15292.660374773806,34314.30931674556,11217.958316587037,45532.267633332594,3,0.04673669999465346,0.0
2025-04-17,8887.313771130954,8949.230332380954,57291.39320475447,138.0744857559526,619.0975335097037,20454.225799345968,16512.197992345238,34138.09206970326,959.8199963457754,35097.912066049044,2,0.0626723999157548,0.0
2025-04-18,8949.230332380954,9147.556235879636,27595.822763820106,0.0,17382.362653990294,19372.892701829813,15513.549775333333,13470.913472114706,0.0,13470.913472114706,0,0.04766559996642172,0.0
2025-04-19,9147.556235879636,9231.090002989422,27597.9905168603,0.0,17037.83537510288,19475.239480834807,15699.763589077385,13453.184398245807,0.0,13453.184398245807,0,0.025844499934464693,0.0
2025-04-20,9231.090002989422,9345.797415740744,56800.46464928593,0.0,723.0284658877192,21139.234887308925,17019.54358724405,33705.96890966739,0.0,33705.96890966739,0,0.04326399997808039,0.0
2025-04-21,9345.797415740744,9241.162983379632,56281.33631688713,127.81050121428522,4217.405688455323,19836.85123914609,16162.020492833333,33324.600958120354,760.4479882500196,34085.048946370385,2,0.04278640006668866,0.0
2025-04-22,9241.162983379632,9112.766438611114,55928.71980138153,51.84859849353732,81.07131071428569,20326.97190939888,16580.404136904755,33361.29780559221,236.29421148152005,33597.59201707372,1,0.05227690003812313,0.0
2025-04-23,9112.766438611114,9181.913319391537,56228.22302718254,0.0,969.9205231995815,19979.755761125816,16121.369973809522,33389.80175453689,0.0,33389.80175453689,0,0.05827779998071492,0.0
2025-04-24,9181.913319391537,9162.306860271166,55502.8259254409,40.341037184526314,4772.872777072304,19462.280519797176,15782.093034244048,33020.92044108732,194.89738873851473,33215.81782982584,1,0.041108799865469337,0.0
2025-04-25,9162.306860271166,9070.851035271167,26739.660482208037,9.904506791663868,21209.111769290124,19065.293748471486,15525.198178761908,12843.466507974688,38.44929536523914,12881.915803339927,1,0.05913379997946322,0.0
2025-04-26,9070.851035271167,8978.307819021169,26705.242922922327,162.40296976785572,23246.80810261611,19125.963428240746,15575.319271500004,12824.963939300698,788.750643833002,13613.7145831337,1,0.05250019999220967,0.0
2025-04-27,8978.307819021169,8873.994543835985,52583.46031283068,1012.4201027619079,1264.9628283068698,20270.149219047624,16512.702815095236,31330.832339225602,6992.607037686021,38323.43937691163,1,0.05676380009390414,0.0
2025-04-28,8873.994543835985,8826.465351984132,52290.19484870664,6973.434640886899,126.07721408729844,13465.059113190777,10949.474154351195,31242.028941463264,46386.351824565616,77628.38076602887,3,0.04207329987548292,0.0
2025-04-29,8826.465351984132,8941.434261984132,53604.36529063785,952.8757582202342,3545.0557859567894,18292.102774919163,14713.131228684528,32000.559430186717,6595.019670174703,38595.57910036142,1,0.043767099967226386,0.0
2025-04-30,8941.434261984132,8868.167573419316,53234.794501491764,95.83097499999903,1612.8862411449247,18562.23590379923,15101.351101785713,31845.41948256742,442.2889131874955,32287.70839575492,1,0.035194499883800745,0.0
2025-05-01,8868.167573419316,8110.037629160057,52552.072147251616,2319.4959566011853,818.0566706275686,19602.36622662405,16560.233593398814,31584.63637892067,14967.969632125856,46552.606011046526,1,0.04215689981356263,0.0
2025-05-02,8110.037629160057,7493.120192261908,26156.18542290204,2864.3863080476162,11858.967683333332,18034.261355217524,15162.97739093453,12574.753686380782,16332.22140546065,28906.975091841432,2,0.02397400001063943,0.0
2025-05-03,7493.120192261908,7095.07558374339,26259.43410388228,2013.8504231488018,16420.567933333332,17598.868901917995,14613.323958220244,12693.135995719631,11062.667454063667,23755.8034497833,2,0.029585900017991662,0.0
2025-05-04,7095.07558374339,6469.973192539685,54506.89225351263,1885.592154761905,1841.06288454586,17786.033381466776,14969.27919107143,32368.138639978184,11814.441626679167,44182.58026665735,2,0.03789520007558167,0.0
2025-05-05,6469.973192539685,5902.562428366896,54937.378340233685,3318.362105636902,20.80336369047609,19313.68405229277,16154.753770112655,32529.791943290904,21761.99187581073,54291.783819101634,1,0.04475909983739257,0.0
2025-05-06,5902.562428366896,5140.74496230208,54013.64258140799,2116.640124232135,107.778011309524,20200.3055111699,17047.88318350596,32195.726854311375,13201.248209387664,45396.975063699036,2,0.05361499986611307,0.0
2025-05-07,5140.74496230208,4570.640640635414,54690.3852542034,3663.117723357148,177.76563333333297,19057.817282774835,15949.925888547616,32376.452935611123,24021.926290341733,56398.37922595286,1,0.03322550002485514,0.0
2025-05-08,4570.640640635414,4053.9771515150424,55671.35464653144,3097.4466875714297,28.922957142857285,17780.858511412403,14867.49253445238,33370.90204187014,20276.68119206595,53647.58323393609,1,0.039249499794095755,0.0
2025-05-09,4053.9771515150424,4030.5292439687464,25990.4387333754,1579.7253017261903,16406.186511155203,14135.235740726586,11470.644066780202,12791.175349143698,8758.005344242498,21549.180693386195,2,0.02239340008236468,0.0
2025-05-10,4030.5292439687464,3513.378612950228,25853.83109098864,1490.5360205059542,13059.887145289531,13836.159214675741,11672.724531804011,12695.50810101881,8345.73890918287,21041.24701020168,1,0.028757099993526936,0.0
2025-05-11,3513.378612950228,2980.634839015044,55893.39631762933,2686.9925731726153,86.59382559523817,18364.13357060553,15354.417588732145,33108.771274134364,17762.750772000272,50871.52204613463,2,0.04599250014871359,0.0
2025-05-12,2980.634839015044,2777.1691353576366,56967.359755892714,1692.8421577380923,3712.6928386978275,16839.120920480596,13822.807078880953,33687.82097172481,10838.685367918732,44526.50633964354,1,0.048982299864292145,0.0
2025-05-13,2777.1691353576366,2566.970777024303,56140.66853227513,1162.1240600714264,692.7265718401054,19315.956717577887,15835.103463738096,33292.70000062707,7413.024499178817,40705.724499805874,1,0.04434959986247122,0.0
2025-05-14,2566.970777024303,2179.1358123946725,56669.65724007201,1438.906390476192,1848.365305915644,18921.584260346848,15675.534719047617,33519.94898606946,9088.445211764592,42608.39419783406,1,0.041235199896618724,0.0
2025-05-15,2179.1358123946725,1986.6416111446727,56691.96533394327,1393.624104572823,1825.7469306216913,19305.415819400354,15810.63159483929,33883.868146363035,8752.489619349739,42636.357765712775,1,0.03942540008574724,0.0
2025-05-16,1986.6416111446727,1482.4310332280056,25526.28226471928,854.8598190476193,21777.111421039095,12327.966576418283,10439.442447023808,12667.661922808687,4269.320641399407,16936.982564208098,1,0.03794349986128509,0.0
2025-05-17,1482.4310332280056,1200.0,25559.039635199882,1500.2758394638386,14500.596445502646,12442.673030173428,10332.753084345684,12675.221690231543,8802.13304830112,21477.35473853266,2,0.0229203999042511,0.0
2025-05-18,1200.0,1200.0,54928.09716920929,2229.546514398803,24.555254166666828,18194.317523375958,14737.397193934528,32944.00203076565,13431.578333325648,46375.58036409129,2,0.034988499945029616,0.0
2025-05-19,1200.0,1200.0,55054.2923571502,1051.6709312321418,5093.478434832458,18406.67528184156,14909.406978291667,32919.392863609784,5770.941108481692,38690.33397209148,4,0.03112239995971322,0.0
