date,issue_time,history_latest_end,slot,start_time,interval,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,price_yuan_kWh,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
2025-01-01,2025-01-01,,32,2025-01-01 05:20:00,05:20-05:30,4456.59,0.0,,,0.4301,0.0,0.0,0.0,742.765,0.0,6000.0,6000.0,6000.0,0.0,1597.3161324999999
2025-01-01,2025-01-01,,33,2025-01-01 05:30:00,05:30-05:40,4148.637,0.0299,,,0.3713,0.0,0.0,0.0,691.4345166666665,0.0,6000.0,6000.0,6000.0,0.0,1283.6481801916664
2025-01-01,2025-01-01,,34,2025-01-01 05:40:00,05:40-05:50,4498.1333,0.0,,,0.5708,0.0,0.0,0.0,749.6888833333334,0.0,6000.0,6000.0,6000.0,0.0,2139.612073033333
2025-01-01,2025-01-01,,35,2025-01-01 05:50:00,05:50-06:00,5369.38,0.0,,,0.9099,0.0,0.0,0.0,894.8966666666666,0.0,6000.0,6000.0,6000.0,0.0,4071.3323850000006
2025-01-01,2025-01-01,,36,2025-01-01 06:00:00,06:00-06:10,5440.8991,0.4169,,,0.9368,0.0,0.0,0.0,906.7470333333332,0.0,6000.0,6000.0,6000.0,0.0,4247.203104133333
2025-01-01,2025-01-01,,37,2025-01-01 06:10:00,06:10-06:20,5316.893,0.0,,,0.8758,0.0,0.0,0.0,886.1488333333333,0.0,6000.0,6000.0,6000.0,0.0,3880.4457411666667
2025-01-01,2025-01-01,,38,2025-01-01 06:20:00,06:20-06:30,5399.82,0.0,,,0.8759,0.0,0.0,0.0,899.9699999999999,0.0,6000.0,6000.0,6000.0,0.0,3941.4186149999996
2025-01-01,2025-01-01,,39,2025-01-01 06:30:00,06:30-06:40,5447.4007,5.8062,,,0.8601,0.0,0.0,0.0,906.9324166666667,0.0,6000.0,6000.0,6000.0,0.0,3900.262857875
2025-01-01,2025-01-01,,40,2025-01-01 06:40:00,06:40-06:50,5444.401,0.0,,,0.8442,0.0,0.0,0.0,907.4001666666666,0.0,6000.0,6000.0,6000.0,0.0,3830.136103499999
2025-01-01,2025-01-01,,41,2025-01-01 06:50:00,06:50-07:00,5433.63,3.075,,,0.8334,0.0,0.0,0.0,905.0925,0.0,6000.0,6000.0,6000.0,0.0,3771.5204475
2025-01-01,2025-01-01,,42,2025-01-01 07:00:00,07:00-07:10,5449.2818,175.7953,,,0.8092,0.0,0.0,0.0,878.9144166666666,0.0,6000.0,6000.0,6000.0,0.0,3556.0877298333335
2025-01-01,2025-01-01,,43,2025-01-01 07:10:00,07:10-07:20,5510.0042,421.496,,,0.7972,0.0,0.0,0.0,848.0847,0.0,6000.0,6000.0,6000.0,0.0,3380.4656142
2025-01-01,2025-01-01,,44,2025-01-01 07:20:00,07:20-07:30,5476.0,677.1,,,0.7644,0.0,0.0,0.0,799.8166666666666,0.0,6000.0,6000.0,6000.0,0.0,3056.8992999999996
2025-01-01,2025-01-01,,45,2025-01-01 07:30:00,07:30-07:40,5329.4215,950.8112,,,0.6899,0.0,0.0,0.0,729.7683833333333,0.0,6000.0,6000.0,6000.0,0.0,2517.3360383083327
2025-01-01,2025-01-01,,46,2025-01-01 07:40:00,07:40-07:50,6084.1163,1255.5705,,,0.86,0.0,0.0,0.0,804.7576333333333,0.0,6000.0,6000.0,6000.0,0.0,3460.4578233333327
2025-01-01,2025-01-01,,47,2025-01-01 07:50:00,07:50-08:00,7316.0,1592.2875,,,1.1617,0.0,0.0,0.0,953.9520833333332,0.0,6000.0,6000.0,6000.0,0.0,5541.030676041666
2025-01-01,2025-01-01,,48,2025-01-01 08:00:00,08:00-08:10,7469.4947,1937.5212,,,1.1683,0.0,0.0,0.0,921.9955833333333,0.0,6000.0,6000.0,6000.0,0.0,5385.837200041667
2025-01-01,2025-01-01,,49,2025-01-01 08:10:00,08:10-08:20,7225.691,2225.1261,,,1.0956,0.0,0.0,0.0,833.4274833333332,0.0,6000.0,6000.0,6000.0,0.0,4565.515753699999
2025-01-01,2025-01-01,,50,2025-01-01 08:20:00,08:20-08:30,7216.13,2490.1125,,,1.0849,0.0,0.0,0.0,787.6695833333333,0.0,6000.0,6000.0,6000.0,0.0,4272.713654791666
2025-01-01,2025-01-01,,51,2025-01-01 08:30:00,08:30-08:40,7361.7004,2826.3146,,,1.061,0.0,0.0,0.0,755.8976333333333,0.0,6000.0,6000.0,6000.0,0.0,4010.0369448333327
2025-01-01,2025-01-01,,52,2025-01-01 08:40:00,08:40-08:50,7275.513,3122.1315,,,1.043,0.0,0.0,0.0,692.2302499999998,0.0,6000.0,6000.0,6000.0,0.0,3609.9807537499987
2025-01-01,2025-01-01,,53,2025-01-01 08:50:00,08:50-09:00,7077.29,3350.9625,,,1.036,0.0,0.0,0.0,621.0545833333333,0.0,6000.0,6000.0,6000.0,0.0,3217.062741666667
2025-01-01,2025-01-01,,54,2025-01-01 09:00:00,09:00-09:10,7221.8762,3601.7977,,,1.0147,0.0,0.0,0.0,603.3464166666665,0.0,6000.0,6000.0,6000.0,0.0,3061.078044958332
2025-01-01,2025-01-01,,55,2025-01-01 09:10:00,09:10-09:20,7229.5513,3875.6352,,,0.9922,0.0,0.0,0.0,558.9860166666666,0.0,6000.0,6000.0,6000.0,0.0,2773.129628683333
2025-01-01,2025-01-01,,56,2025-01-01 09:20:00,09:20-09:30,7099.33,4149.825,,,0.97,0.0,0.0,0.0,491.58416666666665,0.0,6000.0,6000.0,6000.0,0.0,2384.183208333333
2025-01-01,2025-01-01,,57,2025-01-01 09:30:00,09:30-09:40,7297.1521,4403.4802,,,0.9422,0.0,0.0,0.0,482.27865,0.0,6000.0,6000.0,6000.0,0.0,2272.0147201500004
2025-01-01,2025-01-01,,58,2025-01-01 09:40:00,09:40-09:50,7313.1756,4624.7505,,,0.9569,0.0,0.0,0.0,448.0708499999999,0.0,6000.0,6000.0,6000.0,0.0,2143.7949818249995
2025-01-01,2025-01-01,,59,2025-01-01 09:50:00,09:50-10:00,7099.46,4836.6375,,,0.9977,0.0,0.0,0.0,377.13708333333335,0.0,6000.0,6000.0,6000.0,0.0,1881.3483402083334
2025-01-01,2025-01-01,,60,2025-01-01 10:00:00,10:00-10:10,7125.5214,5080.7024,,,0.9919,0.0,0.0,0.0,340.8031666666666,0.0,6000.0,6000.0,6000.0,0.0,1690.213305083333
2025-01-01,2025-01-01,,61,2025-01-01 10:10:00,10:10-10:20,7096.3104,5338.7528,,,0.9588,0.0,0.0,0.0,292.92626666666666,0.0,6000.0,6000.0,6000.0,0.0,1404.2885224
2025-01-01,2025-01-01,,62,2025-01-01 10:20:00,10:20-10:30,6986.17,5494.725,,,0.9549,0.0,0.0,0.0,248.5741666666666,0.0,6000.0,6000.0,6000.0,0.0,1186.8173587499996
2025-01-01,2025-01-01,,63,2025-01-01 10:30:00,10:30-10:40,7098.9702,5437.9778,,,0.9839,0.0,0.0,0.0,276.83206666666666,0.0,6000.0,6000.0,6000.0,0.0,1361.8753519666666
2025-01-01,2025-01-01,,64,2025-01-01 10:40:00,10:40-10:50,7193.993,5396.2126,,,0.799,0.0,0.0,0.0,299.6300666666667,0.0,6000.0,6000.0,6000.0,0.0,1197.0221163333335
2025-01-01,2025-01-01,,65,2025-01-01 10:50:00,10:50-11:00,7135.18,5372.1,,,0.5025,0.0,0.0,0.0,293.84666666666664,0.0,6000.0,6000.0,6000.0,0.0,738.2897499999998
2025-01-01,2025-01-01,,66,2025-01-01 11:00:00,11:00-11:10,7042.947,5182.9722,,,0.4662,0.0,0.0,0.0,309.9958,0.0,6000.0,6000.0,6000.0,0.0,722.6002097999999
2025-01-01,2025-01-01,,67,2025-01-01 11:10:00,11:10-11:20,7069.1675,5131.5011,,,0.5007,0.0,0.0,0.0,322.94439999999986,0.0,6000.0,6000.0,6000.0,0.0,808.4913053999996
2025-01-01,2025-01-01,,68,2025-01-01 11:20:00,11:20-11:30,7129.17,5294.775,,,0.4827,0.0,0.0,0.0,305.7325000000001,0.0,6000.0,6000.0,6000.0,0.0,737.8853887500002
2025-01-01,2025-01-01,,69,2025-01-01 11:30:00,11:30-11:40,6971.0393,5434.7444,,,0.4785,0.0,0.0,0.0,256.0491500000001,0.0,6000.0,6000.0,6000.0,0.0,612.5975913750002
2025-01-01,2025-01-01,,70,2025-01-01 11:40:00,11:40-11:50,6648.4937,5455.5011,,,0.4662,0.0,0.0,0.0,198.8320999999999,0.0,6000.0,6000.0,6000.0,0.0,463.4776250999998
2025-01-01,2025-01-01,,71,2025-01-01 11:50:00,11:50-12:00,6471.29,5331.7125,,,0.4432,0.0,0.0,0.0,189.92958333333337,0.0,6000.0,6000.0,6000.0,0.0,420.8839566666667
2025-01-01,2025-01-01,,72,2025-01-01 12:00:00,12:00-12:10,6681.1855,5126.6533,,,0.4411,0.0,0.0,0.0,259.0886999999999,0.0,6000.0,6000.0,6000.0,0.0,571.4201278499997
2025-01-01,2025-01-01,,73,2025-01-01 12:10:00,12:10-12:20,6585.2714,5118.4895,,,0.4551,0.0,0.0,0.0,244.46364999999997,0.0,6000.0,6000.0,6000.0,0.0,556.2770355749999
2025-01-01,2025-01-01,,74,2025-01-01 12:20:00,12:20-12:30,6283.97,5302.575,,,0.4463,0.0,0.0,0.0,163.5658333333334,0.0,6000.0,6000.0,6000.0,0.0,364.99715708333343
2025-01-01,2025-01-01,,75,2025-01-01 12:30:00,12:30-12:40,6547.9322,5399.7996,,,0.4113,0.0,0.0,0.0,191.3554333333333,0.0,6000.0,6000.0,6000.0,0.0,393.52244864999994
2025-01-01,2025-01-01,,76,2025-01-01 12:40:00,12:40-12:50,6747.6789,5377.6488,,,0.5682,0.0,0.0,0.0,228.33835,0.0,6000.0,6000.0,6000.0,0.0,648.70925235
2025-01-01,2025-01-01,,77,2025-01-01 12:50:00,12:50-13:00,6682.36,5261.8125,,,0.8279,0.0,0.0,0.0,236.7579166666666,0.0,6000.0,6000.0,6000.0,0.0,980.0593960416663
2025-01-01,2025-01-01,,78,2025-01-01 13:00:00,13:00-13:10,6790.9628,5097.6164,,,0.8636,0.0,0.0,0.0,282.22440000000006,0.0,6000.0,6000.0,6000.0,0.0,1218.6449592000004
2025-01-01,2025-01-01,,79,2025-01-01 13:10:00,13:10-13:20,6916.0165,5029.4534,,,0.8416,0.0,0.0,0.0,314.42718333333323,0.0,6000.0,6000.0,6000.0,0.0,1323.1095874666662
2025-01-01,2025-01-01,,80,2025-01-01 13:20:00,13:20-13:30,6834.78,5043.8625,,,0.8618,0.0,0.0,0.0,298.4862499999999,0.0,6000.0,6000.0,6000.0,0.0,1286.1772512499997
2025-01-01,2025-01-01,,81,2025-01-01 13:30:00,13:30-13:40,6546.5252,4973.5844,,,0.8623,0.0,0.0,0.0,262.15680000000003,0.0,6000.0,6000.0,6000.0,0.0,1130.2890432
2025-01-01,2025-01-01,,82,2025-01-01 13:40:00,13:40-13:50,6539.873,4769.7524,,,0.9026,0.0,0.0,0.0,295.02009999999984,0.0,6000.0,6000.0,6000.0,0.0,1331.4257112999992
2025-01-01,2025-01-01,,83,2025-01-01 13:50:00,13:50-14:00,6773.97,4478.625,,,0.9754,0.0,0.0,0.0,382.5575,0.0,6000.0,6000.0,6000.0,0.0,1865.7329275
2025-01-01,2025-01-01,,84,2025-01-01 14:00:00,14:00-14:10,6736.8117,4209.3909,,,1.0002,0.0,0.0,0.0,421.23679999999996,0.0,6000.0,6000.0,6000.0,0.0,2106.6052367999996
2025-01-01,2025-01-01,,85,2025-01-01 14:10:00,14:10-14:20,6623.3813,4060.4316,,,0.9978,0.0,0.0,0.0,427.1582833333333,0.0,6000.0,6000.0,6000.0,0.0,2131.09267555
2025-01-01,2025-01-01,,86,2025-01-01 14:20:00,14:20-14:30,6548.98,3934.425,,,1.0271,0.0,0.0,0.0,435.75916666666654,0.0,6000.0,6000.0,6000.0,0.0,2237.8412004166657
2025-01-01,2025-01-01,,87,2025-01-01 14:30:00,14:30-14:40,6398.5627,3648.1229,,,1.0906,0.0,0.0,0.0,458.4066333333334,0.0,6000.0,6000.0,6000.0,0.0,2499.691371566667
2025-01-01,2025-01-01,,88,2025-01-01 14:40:00,14:40-14:50,6196.5854,3431.0164,,,0.9376,0.0,0.0,0.0,460.92816666666664,0.0,6000.0,6000.0,6000.0,0.0,2160.8312453333333
2025-01-01,2025-01-01,,89,2025-01-01 14:50:00,14:50-15:00,6154.69,3327.3375,,,0.6694,0.0,0.0,0.0,471.22541666666655,0.0,6000.0,6000.0,6000.0,0.0,1577.191469583333
2025-01-01,2025-01-01,,90,2025-01-01 15:00:00,15:00-15:10,6459.5818,3139.1175,,,0.66,0.0,0.0,0.0,553.4107166666666,0.0,6000.0,6000.0,6000.0,0.0,1826.255365
2025-01-01,2025-01-01,,91,2025-01-01 15:10:00,15:10-15:20,6622.8857,2860.4253,,,0.7217,0.0,0.0,0.0,627.0767333333333,0.0,6000.0,6000.0,6000.0,0.0,2262.806392233333
2025-01-01,2025-01-01,,92,2025-01-01 15:20:00,15:20-15:30,6493.61,2505.0,,,0.7308,0.0,0.0,0.0,664.7683333333332,0.0,6000.0,6000.0,6000.0,0.0,2429.0634899999995
2025-01-01,2025-01-01,,93,2025-01-01 15:30:00,15:30-15:40,6375.0516,2089.695,,,0.7534,0.0,0.0,0.0,714.2260999999999,0.0,6000.0,6000.0,6000.0,0.0,2690.4897186999992
2025-01-01,2025-01-01,,94,2025-01-01 15:40:00,15:40-15:50,6354.113,1762.1562,,,0.7823,0.0,0.0,0.0,765.3261333333332,0.0,6000.0,6000.0,6000.0,0.0,2993.573170533333
2025-01-01,2025-01-01,,95,2025-01-01 15:50:00,15:50-16:00,6404.25,1525.8,,,0.8055,0.0,0.0,0.0,813.0749999999999,0.0,6000.0,6000.0,6000.0,0.0,3274.6595624999995
2025-01-01,2025-01-01,,96,2025-01-01 16:00:00,16:00-16:10,6444.972,1249.2025,,,0.8271,0.0,0.0,0.0,865.9615833333332,0.0,6000.0,6000.0,6000.0,0.0,3581.184127875
2025-01-01,2025-01-01,,97,2025-01-01 16:10:00,16:10-16:20,6399.4586,968.2219,,,0.8519,0.0,0.0,0.0,905.2061166666665,0.0,6000.0,6000.0,6000.0,0.0,3855.725453941666
2025-01-01,2025-01-01,,98,2025-01-01 16:20:00,16:20-16:30,6292.15,706.6125,,,0.8791,0.0,0.0,0.0,930.9229166666665,0.0,6000.0,6000.0,6000.0,0.0,4091.871680208333
2025-01-01,2025-01-01,,99,2025-01-01 16:30:00,16:30-16:40,6236.9153,440.4383,,,0.9024,0.0,0.0,0.0,966.0794999999999,0.0,6000.0,6000.0,6000.0,0.0,4358.950704
2025-01-01,2025-01-01,,100,2025-01-01 16:40:00,16:40-16:50,6299.9437,180.885,,,0.9163,0.0,0.0,0.0,1019.8431166666666,0.0,6000.0,6000.0,6000.0,0.0,4672.411239008333
2025-01-01,2025-01-01,,101,2025-01-01 16:50:00,16:50-17:00,6389.06,2.9625,,,0.9264,0.0,0.0,0.0,1064.3495833333334,0.0,6000.0,6000.0,6000.0,0.0,4930.0672700000005
2025-01-01,2025-01-01,,102,2025-01-01 17:00:00,17:00-17:10,6325.1833,0.0,,,0.9462,0.0,0.0,0.0,1054.1972166666665,0.0,6000.0,6000.0,6000.0,0.0,4987.4070320499995
2025-01-01,2025-01-01,,103,2025-01-01 17:10:00,17:10-17:20,6169.4734,5.9578,,,0.9742,0.0,0.0,0.0,1027.2525999999998,0.0,6000.0,6000.0,6000.0,0.0,5003.747414599999
2025-01-01,2025-01-01,,104,2025-01-01 17:20:00,17:20-17:30,6191.99,0.0,,,0.9862,0.0,0.0,0.0,1031.9983333333332,0.0,6000.0,6000.0,6000.0,0.0,5088.783781666666
2025-01-01,2025-01-01,,105,2025-01-01 17:30:00,17:30-17:40,6464.5067,0.0,,,0.976,0.0,0.0,0.0,1077.4177833333333,0.0,6000.0,6000.0,6000.0,0.0,5257.798782666667
2025-01-01,2025-01-01,,106,2025-01-01 17:40:00,17:40-17:50,5764.0309,0.4277,,,1.0742,0.0,0.0,0.0,960.6005333333333,0.0,6000.0,6000.0,6000.0,0.0,5159.385464533333
2025-01-01,2025-01-01,,107,2025-01-01 17:50:00,17:50-18:00,4529.45,0.0,,,1.2313,0.0,0.0,0.0,754.9083333333333,0.0,6000.0,6000.0,6000.0,0.0,4647.593154166667
2025-01-01,2025-01-01,,108,2025-01-01 18:00:00,18:00-18:10,4490.5328,0.0,,,1.2561,0.0,0.0,0.0,748.4221333333332,0.0,6000.0,6000.0,6000.0,0.0,4700.4652084
2025-01-01,2025-01-01,,109,2025-01-01 18:10:00,18:10-18:20,4644.0206,0.0307,,,1.2447,0.0,0.0,0.0,773.9983166666666,0.0,6000.0,6000.0,6000.0,0.0,4816.978523774999
2025-01-01,2025-01-01,,110,2025-01-01 18:20:00,18:20-18:30,4469.21,0.0,,,1.2545,0.0,0.0,0.0,744.8683333333333,0.0,6000.0,6000.0,6000.0,0.0,4672.186620833333
2025-01-01,2025-01-01,,111,2025-01-01 18:30:00,18:30-18:40,4470.465,0.0,,,1.2522,0.0,0.0,0.0,745.0775,0.0,6000.0,6000.0,6000.0,0.0,4664.9302275
2025-01-01,2025-01-01,,112,2025-01-01 18:40:00,18:40-18:50,4510.8756,0.0022,,,1.2881,0.0,0.0,0.0,751.8122333333333,0.0,6000.0,6000.0,6000.0,0.0,4842.046688783333
2025-01-01,2025-01-01,,113,2025-01-01 18:50:00,18:50-19:00,4486.17,0.0,,,1.3466,0.0,0.0,0.0,747.6949999999999,0.0,6000.0,6000.0,6000.0,0.0,5034.2304349999995
2025-01-01,2025-01-01,,114,2025-01-01 19:00:00,19:00-19:10,4471.7293,0.0,,,1.3523,0.0,0.0,0.0,745.2882166666666,0.0,6000.0,6000.0,6000.0,0.0,5039.266276991667
2025-01-01,2025-01-01,,115,2025-01-01 19:10:00,19:10-19:20,4439.8235,0.0,,,1.3445,0.0,0.0,0.0,739.9705833333334,0.0,6000.0,6000.0,6000.0,0.0,4974.452246458333
2025-01-01,2025-01-01,,116,2025-01-01 19:20:00,19:20-19:30,4387.19,0.0,,,1.3483,0.0,0.0,0.0,731.1983333333333,0.0,6000.0,6000.0,6000.0,0.0,4929.373564166666
2025-01-01,2025-01-01,,117,2025-01-01 19:30:00,19:30-19:40,4347.9765,0.0,,,1.349,0.0,0.0,0.0,724.66275,0.0,6000.0,6000.0,6000.0,0.0,4887.85024875
2025-01-01,2025-01-01,,118,2025-01-01 19:40:00,19:40-19:50,4300.6345,0.0,,,1.3473,0.0,0.0,0.0,716.7724166666667,0.0,6000.0,6000.0,6000.0,0.0,4828.537384875
2025-01-01,2025-01-01,,119,2025-01-01 19:50:00,19:50-20:00,4315.99,0.0,,,1.3482,0.0,0.0,0.0,719.3316666666666,0.0,6000.0,6000.0,6000.0,0.0,4849.014765
2025-01-01,2025-01-01,,120,2025-01-01 20:00:00,20:00-20:10,4483.2744,0.0,,,1.3513,0.0,0.0,0.0,747.2124,0.0,6000.0,6000.0,6000.0,0.0,5048.5405806
2025-01-01,2025-01-01,,121,2025-01-01 20:10:00,20:10-20:20,4551.706,0.0,,,1.34,0.0,0.0,0.0,758.6176666666667,0.0,6000.0,6000.0,6000.0,0.0,5082.7383666666665
2025-01-01,2025-01-01,,122,2025-01-01 20:20:00,20:20-20:30,4499.8,0.0,,,1.3489,0.0,0.0,0.0,749.9666666666667,0.0,6000.0,6000.0,6000.0,0.0,5058.150183333333
2025-01-01,2025-01-01,,123,2025-01-01 20:30:00,20:30-20:40,4535.0935,0.0,,,1.3952,0.0,0.0,0.0,755.8489166666666,0.0,6000.0,6000.0,6000.0,0.0,5272.802042666666
2025-01-01,2025-01-01,,124,2025-01-01 20:40:00,20:40-20:50,4528.916,0.0,,,1.2226,0.0,0.0,0.0,754.8193333333334,0.0,6000.0,6000.0,6000.0,0.0,4614.210584666666
2025-01-01,2025-01-01,,125,2025-01-01 20:50:00,20:50-21:00,4483.51,0.0,,,0.9332,0.0,0.0,0.0,747.2516666666667,0.0,6000.0,6000.0,6000.0,0.0,3486.6762766666666
2025-01-01,2025-01-01,,126,2025-01-01 21:00:00,21:00-21:10,4548.2302,0.0,,,0.9068,0.0,0.0,0.0,758.0383666666667,0.0,6000.0,6000.0,6000.0,0.0,3436.945954466667
2025-01-01,2025-01-01,,127,2025-01-01 21:10:00,21:10-21:20,4595.6841,0.0,,,0.9371,0.0,0.0,0.0,765.94735,0.0,6000.0,6000.0,6000.0,0.0,3588.846308425
2025-01-01,2025-01-01,,128,2025-01-01 21:20:00,21:20-21:30,4620.9,0.0,,,0.9371,0.0,0.0,0.0,770.1499999999999,0.0,6000.0,6000.0,6000.0,0.0,3608.5378249999994
