strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
A1_load_arima,2025-03-20,6748.153767041709,6427.077354769028,68756.9420593812,0.0,2965.018075984667,20378.583883027848,16795.621716297977,3904.038579002561,42019.78192984058,0.0,42019.78192984058,0,0,0.80,0.80,28,,0.023809900041669607,0.0,False,0.0
A1_load_arima,2025-03-21,6427.077354769028,6462.110579207139,31454.906097731135,0.0,16337.124536008905,16067.300752954005,12982.98370789844,3049.2838206174497,16495.74506231862,0.0,16495.74506231862,0,0,0.80,0.80,28,,0.0317138999234885,0.0,False,0.0
A1_load_arima,2025-03-22,6462.110579207139,7188.773113991973,31619.35024026689,0.0,12019.94869336738,16127.39753820964,12409.195724643465,2991.53927878135,16446.607839749497,0.0,16446.607839749497,0,0,0.80,0.80,28,,0.06677180016413331,0.0,False,0.0
A1_load_arima,2025-03-23,7188.773113991973,6368.880821488976,71218.46317146128,15.239623740678553,9630.547262574422,18796.51831165036,15963.082895689486,3653.3277084638685,43271.29781075404,106.31161521497359,43377.609425969014,1,1,0.80,0.80,28,,0.03874189988709986,0.0,False,0.0
A1_load_arima,2025-03-24,6368.880821488976,6146.938259781131,68778.48121601838,0.0,7188.746510635028,19952.557513616237,16361.31989156621,3813.1801837578705,41406.54090415686,0.0,41406.54090415686,0,0,0.80,0.80,28,,0.03163790004327893,0.0,False,0.0
A1_load_arima,2025-03-25,6146.938259781131,6209.853719275112,68320.22570407427,0.0,3220.530517381544,21541.82398148146,17392.2535114554,4086.6550105320803,41209.310275314165,0.0,41209.310275314165,0,0,0.80,0.80,28,,0.05320099997334182,0.0,False,0.0
A1_load_arima,2025-03-26,6209.853719275112,6384.960651165954,70810.92605714794,0.0,11395.59976165209,19290.395737512797,15467.624308683611,3647.6644969383483,42669.16455621254,0.0,42669.16455621254,0,0,0.80,0.80,28,,0.031554599991068244,0.0,False,0.0
A1_load_arima,2025-03-27,6384.960651165954,6463.932847773879,65830.44728064263,0.0,3124.845904025985,20618.615787734267,16630.00381111762,3909.6397800087184,39750.678201903705,0.0,39750.678201903705,0,0,0.80,0.80,28,,0.024024999933317304,0.0,False,0.0
A1_load_arima,2025-03-28,6463.932847773879,6808.341608807285,31135.269734634097,0.0,16961.895451680663,16008.029638719481,12656.536122432712,3007.0847552533614,16145.590328348297,0.0,16145.590328348297,0,0,0.80,0.80,28,,0.023041200125589967,0.0,False,0.0
A1_load_arima,2025-03-29,6808.341608807285,6643.353206039147,30461.319267779363,0.0,19974.211009817172,15412.571774316755,12632.6726996879,2944.8874773969983,15580.660244049963,0.0,15580.660244049963,0,0,0.80,0.80,28,,0.03709949995391071,0.0,False,0.0
A1_load_arima,2025-03-30,6643.353206039147,6709.4449138977,62902.4220019669,0.0,3552.224136144877,20763.661203943848,16759.083038121822,3938.4864579634773,38150.114495628375,0.0,38150.114495628375,0,0,0.80,0.80,28,,0.024010600056499243,0.0,False,0.0
A1_load_arima,2025-03-31,6709.4449138977,6641.998186270965,64190.26986620431,0.0,3601.286371067597,19464.71614035501,15827.12212855162,3705.0407394301265,38588.69200665782,0.0,38588.69200665782,0,0,0.80,0.80,28,,0.022703299997374415,0.0,False,0.0
A1_load_arima,2025-04-01,6641.998186270965,6594.901740113103,67760.06145656123,0.0,3735.221665308918,20307.237242777515,16491.248968191867,3863.084720743515,40638.81527237885,0.0,40638.81527237885,0,0,0.80,0.80,28,,0.026894700014963746,0.0,False,0.0
A1_load_arima,2025-04-02,6594.901740113103,6483.722010701239,69978.07138100112,930.6198005422674,6562.802510502971,21108.500144795195,17197.946873754783,4021.733000452274,41611.43124593827,4536.0078775568545,46147.439123495125,7,1,0.80,0.80,28,,0.027574999956414104,0.0,False,0.0
A1_load_arima,2025-04-03,6483.722010701239,6371.2582992961425,70989.36984160941,0.0,11636.391403849662,18898.239533461405,15408.791362368323,3601.911882498177,42546.02524185704,0.0,42546.02524185704,0,0,0.80,0.80,28,,0.024185100104659796,0.0,False,0.0
A1_load_arima,2025-04-04,6371.2582992961425,6827.782106268518,30291.002801357306,0.0,20461.294649181447,15726.497241582763,12327.5913394069,2942.382095203488,15395.75130308642,0.0,15395.75130308642,0,0,0.80,0.80,28,,0.02670129993930459,0.0,False,0.0
A1_load_arima,2025-04-05,6827.782106268518,6481.3727661718285,29717.55509930213,0.0,15087.82532850934,15249.385229192012,12663.770441732553,2932.0241275561525,15061.548877352096,0.0,15061.548877352096,0,0,0.80,0.80,28,,0.035177400102838874,0.0,False,0.0
A1_load_arima,2025-04-06,6481.3727661718285,6360.800123202867,68344.12105157434,0.0,10398.925703762887,19177.023472720266,15641.904391575481,3655.691724113748,40924.72489801683,0.0,40924.72489801683,0,0,0.80,0.80,28,,0.020747800124809146,0.0,False,0.0
A1_load_arima,2025-04-07,6360.800123202867,6526.761146154342,65251.27223921051,0.0,8147.944103571315,19532.862798155482,15672.253945849616,3694.6478293543946,38821.64038431441,0.0,38821.64038431441,0,0,0.80,0.80,28,,0.02708230004645884,0.0,False,0.0
A1_load_arima,2025-04-08,6526.761146154342,6255.829517557064,64801.281407108516,104.15124999999671,6800.887353603293,21027.316592505853,17275.964905667293,4022.2833154358414,38638.51891746383,513.4415774999832,39151.96049496381,4,1,0.80,0.80,28,,0.02520459983497858,0.0,False,0.0
A1_load_arima,2025-04-09,6255.829517557064,6555.104093374502,65805.92554388307,0.0,2628.5723856356244,19861.55275444781,15818.510612867034,3743.767565763341,39633.578264146396,0.0,39633.578264146396,0,0,0.80,0.80,28,,0.024844700004905462,0.0,False,0.0
A1_load_arima,2025-04-10,6555.104093374502,6581.597155086575,70595.19728230275,0.0,12438.644208517635,19326.69167496981,15630.776501184686,3669.422112073058,42118.50901814079,0.0,42118.50901814079,0,0,0.80,0.80,28,,0.033612499944865704,0.0,False,0.0
A1_load_arima,2025-04-11,6581.597155086575,6568.544617492823,29502.154853389497,0.0,21212.588915277396,15708.752922525318,12735.837151079882,2985.9683090391854,15052.438788900756,0.0,15052.438788900756,0,0,0.80,0.80,28,,0.025289599783718586,0.0,False,0.0
A1_load_arima,2025-04-12,6568.544617492823,6816.256523031263,29145.366946237744,0.0,16957.959316638568,15470.033497971446,12307.786418372274,2914.5351740607307,14718.623688359947,0.0,14718.623688359947,0,0,0.80,0.80,28,,0.023470799904316664,0.0,False,0.0
A1_load_arima,2025-04-13,6816.256523031263,6655.006391958345,64314.29930743695,0.0,6378.740435080571,20022.76582625618,16363.565437233132,3820.4505200959675,38169.97868505237,0.0,38169.97868505237,0,0,0.80,0.80,28,,0.02692499989643693,0.0,False,0.0
A1_load_arima,2025-04-14,6655.006391958345,6348.123760998648,64246.03136322989,0.0,8357.41098573758,19140.962870294912,15780.374292802606,3667.4712084520042,38054.69052789196,0.0,38054.69052789196,0,0,0.80,0.80,28,,0.02443670015782118,0.0,False,0.0
A1_load_arima,2025-04-15,6348.123760998648,6700.640214866408,62985.908920865506,0.0,8838.596703289664,19424.30829348174,15416.42490923923,3655.3669303747556,37223.958226219256,0.0,37223.958226219256,0,0,0.80,0.80,28,,0.027708400040864944,0.0,False,0.0
A1_load_arima,2025-04-16,6700.640214866408,6458.035154667151,60720.341935895296,0.0,1469.119669712974,19420.92037032452,15949.290054142193,3714.235376381585,36493.83741199824,0.0,36493.83741199824,0,0,0.80,0.80,28,,0.022777399979531765,0.0,False,0.0
A1_load_arima,2025-04-17,6458.035154667151,6564.784668881938,66414.85898754801,0.0,9811.363120328466,19153.047128559127,15417.893611339587,3628.4040030047563,39356.58116710093,0.0,39356.58116710093,0,0,0.80,0.80,28,,0.02263729996047914,0.0,False,0.0
A1_load_arima,2025-04-18,6564.784668881938,6970.881812962965,28945.632314672926,0.0,19213.687546296296,15854.42187037037,12476.594285327074,2971.7304409622684,14630.429558600816,0.0,14630.429558600816,0,0,0.80,0.80,28,,0.02579739992506802,0.0,False,0.0
A1_load_arima,2025-04-19,6970.881812962965,6796.616133888887,27652.557701666665,0.0,17961.907479423862,16120.053070576134,13214.082098333334,3080.2366513168736,13841.894197229663,0.0,13841.894197229663,0,0,0.80,0.80,28,,0.029854699969291687,0.0,False,0.0
A1_load_arima,2025-04-20,6796.616133888887,6771.534457592594,62353.29206995884,0.0,6685.647166460907,19644.597520164607,15934.697500000002,3734.981696460906,37013.597134983764,0.0,37013.597134983764,0,0,0.80,0.80,28,,0.033771099988371134,0.0,False,0.0
A1_load_arima,2025-04-21,6771.534457592594,6532.727661111114,62972.18179650205,0.0,11242.211716666661,18042.03059650206,14828.9709,3451.8664929835395,37493.48783847198,0.0,37493.48783847198,0,0,0.80,0.80,28,,0.025235099950805306,0.0,False,0.0
A1_load_arima,2025-04-22,6532.727661111114,6549.696775185187,57229.22628770987,0.0,1310.7657578189237,19738.205318724285,15972.674105499998,3748.562099150207,34260.35310551152,0.0,34260.35310551152,0,0,0.80,0.80,28,,0.03454510006122291,0.0,False,0.0
A1_load_arima,2025-04-23,6549.696775185187,6803.639878518518,62570.912416460895,0.0,7385.230546502058,18722.191369958837,14936.426216666667,3531.822049958848,36889.26625524876,0.0,36889.26625524876,0,0,0.80,0.80,28,,0.02620960003696382,0.0,False,0.0
A1_load_arima,2025-04-24,6803.639878518518,6565.0985946296305,60844.72792448559,0.0,10572.80926625514,17876.311124897118,14694.499166666663,3420.3532421193418,36010.8945384313,0.0,36010.8945384313,0,0,0.80,0.80,28,,0.02181189996190369,0.0,False,0.0
A1_load_arima,2025-04-25,6565.0985946296305,6453.811638703706,27115.586698166662,0.0,22242.519412345675,15646.673137654321,12773.963501833332,2983.9965917469135,13315.719662347015,0.0,13315.719662347015,0,0,0.80,0.80,28,,0.022041500080376863,0.0,False,0.0
A1_load_arima,2025-04-26,6453.811638703706,6203.7719609259275,27006.745641833328,0.0,24195.78024423869,15609.51302242798,12868.74125816667,2990.8114420390953,13132.760155585649,0.0,13132.760155585649,0,0,0.80,0.80,28,,0.04561839997768402,0.0,False,0.0
A1_load_arima,2025-04-27,6203.7719609259275,6292.495536851851,55969.40963477365,0.0,3486.626430864193,20155.056853909467,16245.744833333334,3820.5884446502064,33601.15070533277,0.0,33601.15070533277,0,0,0.80,0.80,28,,0.05277479998767376,0.0,False,0.0
A1_load_arima,2025-04-28,6292.495536851851,6373.918829444445,60849.51738415638,619.0553946666665,1155.8795985596728,19039.1836855967,15348.457821999998,3609.3025710041156,36296.995692395285,4239.828353494666,40536.82404588995,3,1,0.80,0.80,28,,0.03150859987363219,0.0,False,0.0
A1_load_arima,2025-04-29,6373.918829444445,6696.449788888889,68349.6906235,0.0,17365.22029469342,17163.046045473246,13611.789433333335,3228.7256526954734,40176.868492475325,0.0,40176.868492475325,0,0,0.80,0.80,28,,0.026361400028690696,0.0,False,0.0
A1_load_arima,2025-04-30,6696.449788888889,6300.830655370373,58402.75970596708,0.0,7082.5511300411545,17996.901909259257,14933.547766666663,3458.973276111111,35132.644289872405,0.0,35132.644289872405,0,0,0.80,0.80,28,,0.03390330006368458,0.0,False,0.0
A1_load_arima,2025-05-01,6300.830655370373,5444.985368333332,58639.4523164609,1950.4451166666663,6798.695772222229,18684.65062757201,15904.827766666665,3635.6681479423864,34682.18184053512,12881.559554549996,47563.74139508512,7,1,0.80,0.80,28,,0.03382250014692545,0.0,False,0.0
A1_load_arima,2025-05-02,5444.985368333332,5691.285598148148,28850.106431,1298.4911014999977,12663.297240534983,15649.000009465015,12454.019800833334,2948.6799788168723,14417.7184881395,7944.223591113985,22361.942079253487,8,1,0.80,0.80,28,,0.023552600061520934,0.0,False,0.0
A1_load_arima,2025-05-03,5691.285598148148,5937.482411481482,29358.674828333336,944.5528833333289,18288.480469135804,15399.991897530861,12252.416305000002,2901.3787791975315,14837.280561769168,5185.908733608302,20023.18929537747,8,1,0.80,0.80,28,,0.03620370011776686,0.0,False,0.0
A1_load_arima,2025-05-04,5937.482411481482,5753.570762407407,63092.4303654321,1170.1207166666625,9428.994720987652,17181.10269444444,14082.21366666667,3282.8006768518526,37275.84644311798,7404.746135133304,44680.592578251286,8,1,0.80,0.80,28,,0.02379869995638728,0.0,False,0.0
A1_load_arima,2025-05-05,5753.570762407407,5949.314757940077,61465.23680202966,675.0782636039215,2910.687335447099,20933.954390563602,16780.333460377115,3957.8769346538184,36575.22731809315,4709.345966900957,41284.57328499411,1,1,0.80,0.80,28,,0.02856410015374422,0.0,False,0.0
A1_load_arima,2025-05-06,5949.314757940077,5687.874735553723,65622.9267672863,254.74531049479887,9560.079031655663,19383.19315582368,15935.682476364893,3708.950701845135,39199.28089780759,1393.0377365527193,40592.31863436031,6,2,0.80,0.80,28,,0.03138700011186302,0.0,False,0.0
A1_load_arima,2025-05-07,5687.874735553723,6146.685503016342,63882.07444958154,682.0900906961509,5340.616308660602,19698.80311000387,15543.100828386781,3696.891514154475,38272.53280777631,4758.260472696349,43030.79328047266,1,1,0.80,0.80,28,,0.026860299985855818,0.0,False,0.0
A1_load_arima,2025-05-08,6146.685503016342,7861.093004654361,68733.40469959239,35.999250000000075,7619.231651870598,19898.384980250426,14574.725082528632,3609.25239608378,42993.848961688964,243.22893262500048,43237.07789431397,1,1,0.80,0.80,28,,0.031147100031375885,0.0,False,0.0
A1_load_arima,2025-05-09,7861.093004654361,7547.965015561277,29453.831838274848,0.0,18084.3731999164,16588.884097590668,13718.811309232216,3183.200777451536,15933.963671382873,0.0,15933.963671382873,0,0,0.80,0.80,28,,0.037103099981322885,0.0,False,0.0
A1_load_arima,2025-05-10,7547.965015561277,7524.366105425656,30444.507479078642,0.0,15359.959660939814,15709.166073302938,12745.66353849744,2987.1014449411214,16764.838856337858,0.0,16764.838856337858,0,0,0.80,0.80,28,,0.05615849979221821,0.0,False,0.0
A1_load_arima,2025-05-11,7524.366105425656,7044.465890749567,69539.0093407319,41.18071666666674,11336.557220427268,16797.1786676129,14037.624913974936,3239.4539683140615,42726.031033141924,277.36103945833383,43003.392072600254,2,1,0.80,0.80,28,,0.026651500025764108,0.0,False,0.0
A1_load_arima,2025-05-12,7044.465890749567,7276.067701753076,67370.26710754706,0.0,12122.033490496804,16361.0355463882,13043.99716267129,3085.436572713408,40917.47230237328,0.0,40917.47230237328,0,0,0.80,0.80,28,,0.04428590019233525,0.0,False,0.0
A1_load_arima,2025-05-13,7276.067701753076,7104.25175233735,63386.311632983154,0.0,6955.756587174517,18189.35070324281,14888.008424100835,3473.1582285577083,38997.805264426905,0.0,38997.805264426905,0,0,0.80,0.80,28,,0.03857860015705228,0.0,False,0.0
A1_load_arima,2025-05-14,7104.25175233735,7364.53082148749,65719.531697139,0.0,9129.572464730842,17587.154141261562,14011.343692186741,3315.5313799246837,40061.9636886869,0.0,40061.9636886869,0,0,0.80,0.80,28,,0.03060570009984076,0.0,False,0.0
