企业代号,信誉评级,F1,F2,F3,F4,F7,F8,F9,F10
E33,B,0.2674824892791714,0.18711121214037646,-0.516676705400488,-0.31855022865968474,0.16705336426914152,0.2534948741845294,0.21467006981816172,-0.20883759241004454
E34,B,0.4676174967943355,-0.013114648799748708,-0.3900094531505525,0.2879890709660115,0.16587267215244694,0.7128712871287128,0.5175418897922858,0.3783937679780782
E35,B,-0.22477991822841237,-0.08838466949599526,-0.21008398527980363,0.4030856627426916,0.20478325859491778,0.6428571428571429,0.47707519801557596,0.5979941713291463
E36,D,0.07887840575765852,-0.22162844268014367,-0.03272116866104427,0.002570377789272574,0.14853300733496333,0.14350355526826114,0.14603993399512194,0.4834770420826636
E37,B,-0.13569346084897946,0.05769476220870918,-0.312310916693996,0.2411647440830498,0.3220064724919094,0.20502749410840534,0.2699300295141826,0.38108279619113394
E38,B,-0.14907297989249166,-0.14657032479427626,-0.16054278331910213,-0.22901689716077464,0.24217961654894046,0.7643312101910829,0.5669449556808656,0.4887304871912145
E39,C,-0.4317008842717763,-0.23747725430977262,0.05851608456246162,-0.04767810307121759,0.5212765957446809,1.0,0.7974112142650001,2.1356412205399598
E40,C,0.23114817222604814,-0.48126706102043504,0.14826907991511235,0.4540958787275704,0.19949174078780177,0.08154020385050963,0.1523905500458118,1.817096081491156
E41,C,-0.012722955449633425,-0.3527947650631481,-0.008384991704778858,0.174174637471325,0.21790457452041317,0.7164404223227753,0.5295135892188976,1.2605194653504963
E42,A,-0.44436656266955193,-0.25549835948534305,0.10142632862718223,-0.21761400902404732,0.9148936170212766,0.382262996941896,0.7011259976984431,3.325224420557311
E43,B,-0.5413909097280606,-0.297618525981243,0.5356400056047886,0.1496299284539448,0.6282051282051282,0.9020408163265307,0.7772770797541426,5.0
E44,C,0.11242707139139632,-0.18015850219079618,0.06980718554073878,-0.08002592011454081,0.1971153846153846,0.8386036960985627,0.6091431005774594,0.6404462285191321
E45,B,-0.3664923468819362,-0.14556626450020027,-0.21062986579155105,0.47088368264838965,0.46,0.38769230769230767,0.4253853108910714,2.6588132973969323
E46,C,0.1151897416818044,-0.11603711985406719,-0.1864277804624948,0.6455889812163288,0.2775157232704403,0.21971252566735114,0.2502884042434268,-0.14077180436542977
E47,C,0.5504922321590257,-0.10912494175238131,-0.18283737939565695,0.02549691186401037,0.16247848537005163,0.054576463899943146,0.1211978725472685,-0.20275491307260368
E48,A,-0.1496187957688351,-0.17429513955486264,-0.04515577999562615,0.04256265323309371,0.23967611336032388,0.25196850393700787,0.24589913205597613,1.2786334594807276
E49,C,0.24195609771991772,-0.2840517654988458,-0.2956419954338436,0.46102423058938874,0.17482710926694328,0.30994152046783624,0.2516229960124371,0.0982881139386977
E50,C,-0.5657013058123823,-0.31107651883958287,0.5057322893716493,0.2817818844549749,0.3756345177664975,0.8771929824561403,0.6747476637262139,1.6642963641022974
E51,B,-0.24537559359730785,-0.17398142700580788,-0.17262908079433933,0.09716745482243627,0.5562913907284768,0.2335195530726257,0.4266095949846075,0.8296453280743095
E52,D,-0.19355931034574872,-0.14688758956474496,-0.31158672783758984,-0.5760217883157679,0.24,0.8311345646437994,0.6117126222931966,3.888087932268694
E53,C,-0.20100084218287598,-0.06844571272759808,-0.3804025843489864,-0.05060688758941973,0.7174603174603175,0.28193832599118945,0.5450864733200476,0.5582782219520848
E54,A,0.5534509052164546,-0.37814188530888737,0.20987422799931105,-0.75554707176516,0.1332116788321168,0.061696658097686374,0.10380710235261806,0.1322778329450841
E55,C,-0.24165013091777685,-0.4187214286148422,0.9331369214018549,0.39412599480003185,0.16889428918590524,0.5101694915254237,0.3799988098684794,0.1398501866341463
E56,C,-0.18136849574701827,-0.13220051053704163,-0.25928047538414234,0.37368970922751704,0.32972522897585343,0.5555555555555556,0.4568154451919402,0.925062407935459
E57,B,-0.359204333285322,-0.033913287241811106,-0.17175132047295624,-0.05005120864148402,0.4307692307692308,0.4315068493150685,0.4311381977877465,0.9049817549840742
E58,B,-0.05379987320519683,-0.24407933996486897,-0.1911245541263323,-0.28201274478988325,0.20414201183431951,0.6701030927835051,0.4953342891188648,0.7704223428509527
E59,A,-0.08489928025768922,-0.1638400890906844,-0.10932806041156089,-0.13035720777288753,0.3697632058287796,0.18566775244299674,0.29257250612626806,0.3111974395366962
E60,B,-0.18295926322050796,-0.2447802497615162,-0.30791015560560275,-0.5232015156327282,0.4163568773234201,0.6705653021442495,0.5581267211549354,3.0101749431184457
E61,B,-0.34171022498658515,-0.35225268775559165,0.4763011601251736,0.2282758436432989,0.419811320754717,0.552710843373494,0.4907804098659903,-0.12542823819033996
E62,B,-0.5274273043656806,-0.3566927555135139,0.3794673774112852,0.5090447301793842,0.24150943396226415,0.4840182648401826,0.38249214854142716,-0.1071611963255373
E63,B,-0.042540297050091845,-0.12216231716525135,-0.2010030065646728,0.6282963977162656,0.4564526382708201,0.600297176820208,0.533247462011168,-0.6979984982750158
E64,A,-0.19963735188715417,-0.2997448447680148,-0.10688815264998805,-0.5063084188470666,0.3125,0.2829090909090909,0.29807197429396837,0.07612887101663643
E65,B,-0.34303147786818,-0.30002278006364835,-0.08363348409567326,0.14893929012745047,0.737649063032368,0.488659793814433,0.6256654594443002,0.44293546314303306
E66,B,-0.28852643906445424,-0.3139454019253127,-0.1034373128299197,0.028277629175596956,0.7608318890814558,0.19440353460972018,0.5552737602804626,5.0
E67,B,-0.3270613331858327,-0.3236173849556656,-0.1375923921588674,0.060553115324186925,0.26275115919629055,0.4418604651162791,0.36350986389076767,1.5008190267351242
E68,C,-0.38706878127081445,-0.2519311106852699,-0.28861601255867386,-0.4969693815037193,1.0,0.9041095890410958,0.9532612834359894,5.0
E69,C,-0.6751144224832649,-0.42640701454477736,1.0051333051915765,0.47611909538665725,1.0,0.889267461669506,0.9462548859541298,5.0
E70,B,-0.0074878710343496725,-0.3532258420796713,-0.1750997119886101,-0.09153801021106416,0.7085839256424276,0.5397923875432526,0.6298678438087145,-0.14097206995166423
E71,B,-0.17332780692485897,-0.3322449155132893,-0.13320155793963814,0.3472849766527566,0.2200158856235107,0.144,0.18593411457650494,0.3441065968969441
E72,C,-0.21082480544451296,-0.2413815585237515,-0.3543363589556943,-1.3032661656125573,0.3076923076923077,0.625,0.49259494324090347,5.0
E73,C,-0.41032233150739444,-0.3348718917792525,-0.003394271660905614,0.34095764033830755,0.3910891089108911,0.5,0.44886005119007577,-0.270326244102401
E74,B,-0.4740629699278243,-0.3404388618915359,0.25350150711895925,0.05858241750114387,0.6842105263157895,0.5423423423423424,0.6173650705290623,2.7227174701092953
E75,C,1.1529684966086993,-0.5086763081629009,0.5458978488016706,-2.3009690076934564,0.5887681159420289,0.02980935875216638,0.4168551860173637,-0.21978793748213615
E76,B,-0.38314563513660227,-0.31472902500380473,-0.1219467819864045,0.07909168687537363,0.26285714285714284,0.33877551020408164,0.30320185014694107,0.2756381072649048
E77,C,-0.5549482758771063,-0.33988403546390034,0.19635229358648948,0.5033527403146456,0.6481481481481481,1.0,0.8426434661076634,-0.18275477481298125
E78,C,-0.38576583505290135,-0.24685653612746364,-0.2360735701557335,-0.16076202541711418,0.5576923076923077,0.5410447761194029,0.5494315971189072,-0.583644923958732
E79,B,-0.398564923131639,-0.2697060658977499,-0.2659322818206307,-0.0730578373815176,0.38961038961038963,0.5116279069767442,0.45473034365971426,0.29588767845183944
E80,C,-0.4230795015991353,-0.30629526008628233,-0.20460303270406283,0.30651741942818533,0.41265822784810124,0.25,0.3411647791102823,4.345331153522328
E81,A,-0.3364267357402874,-0.31114193075384866,-0.06536468798818677,-0.028035111693888035,0.2985781990521327,0.23728813559322035,0.26967999577510515,0.10225351021575098
E82,D,-0.4283454374738526,-0.32713465357044597,-0.02898668864618077,0.3599287231982527,0.43492063492063493,0.9795918367346939,0.7578773401009623,0.2536811180184414
E83,B,0.47532322869365345,-0.39124482021267487,-0.41394626093566445,0.9063711143248404,0.2823529411764706,0.14022662889518414,0.22292004266363213,-0.2039550118395697
E84,A,-0.35902252819648994,-0.28382963729102684,-0.057428208803618264,-0.36203309045891235,0.5740740740740741,0.4397590361445783,0.5113457990415164,0.07416463564747758
E85,B,-0.3125463330089381,-0.28881231470382646,-0.24314085127225968,-0.41196586111098626,0.5109170305676856,0.6723549488054608,0.5971169857353311,1.4693265880102235
E86,C,-0.7045316411790545,-0.3806746950019998,0.5926370700213744,0.9522878317915228,0.43478260869565216,0.7272727272727273,0.5991500382453911,0.032195588533467046
E87,C,-0.40901801791654135,-0.30102736274859715,-0.2106980074825141,0.2046361190772722,0.3403693931398417,0.6756756756756757,0.5349714676906447,0.6842919126842226
E88,A,-0.37845720130472316,-0.3105085723757075,-0.09339177401026741,-0.08008720478448463,0.7990654205607477,0.2375,0.5894538982549545,0.5159911599349944
E89,A,-0.4260154103489694,-0.28434484896849904,-0.21655025166509617,0.07795567304892599,0.7692307692307693,0.45930232558139533,0.6335118793739543,0.14201595127079486
E90,C,-0.2783862098360914,-0.26103612989099884,-0.15672825435232765,-1.087656614502672,0.4028776978417266,0.5823754789272031,0.5007352783027869,0.6437008434877743
E91,A,-0.43578910290136685,-0.302464530316002,-0.11520462491389188,0.1137171069241875,0.5141242937853108,0.2713178294573643,0.41105787551250006,0.14766262712501976
E92,C,-0.49658915094410055,-0.32594489313074204,-0.0389012348833009,0.3949838155672841,0.2300469483568075,0.6923076923076923,0.5158544074042025,5.0
E93,B,-0.5089260339018937,-0.34456949045512764,0.10640086482658999,0.39831965040278,0.38028169014084506,0.3310810810810811,0.3565310968949238,0.6409001400073717
E94,C,-0.6482815051391649,-0.3756164087979564,0.5642850153513419,0.3894140034174606,0.75,0.3877551020408163,0.5970150832092451,0.6875731984106591
E95,B,-0.30559358329398234,-0.3029440862438868,-0.1423953733086186,-0.25580459433704766,1.0,0.08214676889375684,0.7094885804717664,-0.027815621550941916
E96,C,-0.43053739138695435,-0.2711416728692875,-0.26604528726619037,-0.10979420039468892,0.7272727272727273,1.0,0.8743356391668793,5.0
E97,B,-0.5196141129417242,-0.3335971494087435,0.09394442780551486,0.330746931542906,1.0,0.2689393939393939,0.7322323393611103,5.0
E98,B,-0.5614717199454796,-0.345612254985681,0.33788097510795606,0.10903008460851688,0.39215686274509803,0.7320261437908496,0.5872177109860445,0.5861957743852826
E99,D,-0.39419103580045817,-0.3326290229160856,-0.031386418152194305,0.6279152261985613,0.8022727272727272,1.0,0.9065433053433299,5.0
E100,D,-1.0505974242831384,-0.5267870396885026,1.601925725284358,1.9902538687811486,0.5344827586206896,0.6464646464646465,0.5931223981571775,0.05438678295204513
E101,D,-0.1009054808853968,-0.13512670547955888,-0.7088093632439474,-2.849685183448797,0.8125,1.0,0.9110862335695782,5.0
E102,D,-0.32104742924348106,-0.3461772527037567,-0.08824933572081595,0.23139160001643092,0.2863013698630137,0.3107344632768362,0.2987677869628699,0.3567451059711353
E103,D,-0.45587604875198035,-0.30740201261684724,-0.08834031107404472,0.07950009108203185,0.32558139534883723,0.359375,0.34289476200599495,5.0
E104,C,-0.6842529981936073,-0.37174963293653535,0.543708618994714,0.44107424875936074,1.0,0.5714285714285714,0.8144110179279557,5.0
E105,C,-0.6650174421260404,-0.3789199483605923,0.417401701407395,0.8563328708467968,0.8333333333333334,0.19672131147540983,0.6054517812481229,-0.17839946399371914
E106,B,-0.5111787652375296,-0.32567982662656425,0.1227378857065962,0.032328329157472906,0.3611111111111111,0.1568627450980392,0.2783946437771331,0.4517456317859737
E107,D,-0.18302163207014202,-0.16811706997653314,-0.6007258545423727,-2.220696869334993,0.5555555555555556,0.8888888888888888,0.7412035591181296,5.0
E108,D,-0.561510370490777,-0.36785134543530396,0.18701189801879495,0.7167931903008757,0.3302752293577982,0.45454545454545453,0.3972991929108843,5.0
E109,D,-0.27214495051844506,-0.20508324531107627,-0.48301745439938487,-1.5131751796559803,0.6,0.3939393939393939,0.5075373119768324,5.0
E110,C,-0.24521134492479205,-0.20396104296744813,-0.49775658718828775,-1.6313581182326002,1.0,0.4578313253012048,0.7776919449329077,1.349250866004963
E111,D,-0.6154530562514423,-0.4213110704968931,0.8143805652867689,0.46616307261373957,0.20863309352517986,0.612,0.4572044223943413,1.684877424421545
E112,D,-0.5303068769921836,-0.3256839896767368,0.14482196486364357,0.18142168889214513,0.5283018867924528,1.0,0.7997196019819902,-0.6802678906996042
E113,D,-0.3500274817197701,-0.2597213194525455,-0.3431750585930472,-0.586155365067996,0.3557692307692308,0.9787234042553191,0.7363665010031524,5.0
E114,D,-0.40535035247599754,-0.2817220019902087,-0.19390606162827065,-0.3578654756628532,0.5131578947368421,0.3333333333333333,0.4326904991110037,-0.4184900481179904
E115,D,-0.2694318597690737,-0.19693313309815663,-0.5068882813231541,-1.635795552110538,1.0,0.8333333333333334,0.9204467514322718,5.0
E116,D,-0.4233439050263639,-0.2807876227158573,-0.2560955195127932,-0.18525586018947798,0.5,0.2765957446808511,0.40404529818793494,-0.09863390085417556
E117,D,-0.13516802123215832,-0.14122375930431372,-0.6801248214608563,-2.684103217422113,1.0,1.0,1.0,0.21148904258010642
E118,D,-0.4510883508987086,-0.30120406963785934,-0.12465752140201215,-0.0029573767442957603,0.7586206896551724,0.08333333333333333,0.5396525712054626,-0.24675622855535823
E119,D,-0.45411598109392215,-0.3264747946305368,-0.13922907673726487,0.3590819665478284,0.7619047619047619,0.3333333333333333,0.5880518588204032,0.9565157893615905
E120,D,-0.17583668490984503,-0.16882909511101607,-0.6138441485137628,-2.2602559667086695,0.5833333333333334,0.20689655172413793,0.4376550930202439,0.27318638323841493
E121,D,-0.3783984049617805,-0.27991372843691076,-0.22091416669097258,-0.3605774695667273,0.74,0.21505376344086022,0.5449073871632121,-0.597806069580611
E122,D,-0.6905649091595071,-0.39486336931848237,0.7002349291407973,0.47444250771623897,0.4375,0.1694915254237288,0.3317631890298127,-0.5255631795827775
E123,D,-0.10163953530608633,-0.13790039997134124,-0.7078276004451798,-2.849827952382572,1.0,0.6923076923076923,0.8600261451922268,2.361143119848965
