企业代号,信誉评级,F1,F2,F3,F4,F7,F8,F9,F10,新标签
E41,C,-1.0360823062054676,-2.231087319477684,-0.4137247477349452,-0.0140629847970928,0.2179045745204131,0.7164404223227753,0.5295135892188976,1.2605194653504963,D*
E42,A,-3.404774533088436,-3.0066304283531657,-0.8025264019870519,-0.684567195291984,0.9148936170212766,0.382262996941896,0.7011259976984431,3.325224420557311,B*
E43,B,-3.130137956420715,-2.8705327349249563,0.1912921600465624,-0.2853621565993044,0.6282051282051282,0.9020408163265308,0.7772770797541426,5.0,B*
E44,C,0.1997055302423009,-0.7991139678192908,0.1664097538215642,-0.1164173070654977,0.1971153846153846,0.8386036960985627,0.6091431005774594,0.6404462285191321,D*
E45,B,-2.68604315278438,-2.001509197572118,-1.2857048160243756,0.194810465148603,0.46,0.3876923076923076,0.4253853108910714,2.6588132973969323,D*
E46,C,0.4497931828230333,-0.2324865586465635,-0.3423321788019186,0.7373402832198258,0.2775157232704403,0.2197125256673511,0.2502884042434268,-0.1407718043654297,C*
E47,C,2.68022506301366,0.7584631013182961,0.3346053813899456,0.3036358097624666,0.1624784853700516,0.0545764638999431,0.1211978725472685,-0.2027549130726036,C*
E48,A,-1.4707124900375297,-1.6043692880190552,-0.5642644752966948,-0.1578167805379796,0.2396761133603238,0.2519685039370078,0.2458991320559761,1.2786334594807276,C*
E49,C,0.3974692942925684,-1.171007456302647,-0.6289812721042417,0.4911540236767365,0.1748271092669432,0.3099415204678362,0.2516229960124371,0.0982881139386977,C*
E50,C,-3.280423786054376,-2.9861277719693664,0.0729127280961209,-0.1588074217756112,0.3756345177664975,0.8771929824561403,0.6747476637262139,1.6642963641022974,D*
E51,B,-2.226069763002388,-1.9999242181125576,-1.0596924732789257,-0.1740722368506068,0.5562913907284768,0.2335195530726257,0.4266095949846075,0.8296453280743095,C*
E52,D,-2.5147066288457784,-2.220836981414221,-1.402000771946453,-0.9299619442607115,0.24,0.8311345646437994,0.6117126222931966,3.888087932268694,B*
E53,C,-2.094782919679669,-1.5013939649939758,-1.4398315356057063,-0.2833553259726746,0.7174603174603175,0.2819383259911894,0.5450864733200476,0.5582782219520848,C*
E54,A,2.045200598685574,-0.99945165523484,0.980948739224261,-0.7137268166595722,0.1332116788321168,0.0616966580976863,0.103807102352618,0.1322778329450841,C*
E55,C,-0.8554499888830628,-2.1672933071567666,1.6601705973375918,0.1802558800474895,0.1688942891859052,0.5101694915254237,0.3799988098684794,0.1398501866341463,C*
E56,C,-1.682070106949744,-1.4701380136013378,-1.0974504439932555,0.2045023216824463,0.3297252289758534,0.5555555555555556,0.4568154451919402,0.925062407935459,D*
E57,B,-2.5837733538478416,-1.5202020225590396,-1.1154656127434222,-0.3384839398858915,0.4307692307692308,0.4315068493150685,0.4311381977877465,0.9049817549840742,C*
E58,B,-1.5685977873192256,-2.122905088305501,-0.9110909084246313,-0.5351191019745525,0.2041420118343195,0.6701030927835051,0.4953342891188648,0.7704223428509527,D*
E59,A,-1.2744610214556087,-1.5156989334105735,-0.6363973677127728,-0.3198664529280657,0.3697632058287796,0.1856677524429967,0.292572506126268,0.3111974395366962,C*
E60,B,-2.7041886248930065,-2.7881084481722223,-1.476073334670613,-0.9184885234219964,0.4163568773234201,0.6705653021442495,0.5581267211549354,3.0101749431184457,B*
E61,B,-2.1455022378037825,-2.6442107574990734,0.3238480409992436,-0.1020055092938442,0.419811320754717,0.552710843373494,0.4907804098659903,-0.1254282381903399,D*
E62,B,-3.253606138908084,-3.1732807546492268,-0.2183588851283447,0.0882665115888906,0.2415094339622641,0.4840182648401826,0.3824921485414271,-0.1071611963255373,C*
E63,B,-0.5514488074644969,-0.772644655014727,-0.6596348456837885,0.6075635409566341,0.4564526382708201,0.600297176820208,0.533247462011168,-0.6979984982750158,D*
E64,A,-2.615090414326789,-2.960453086755103,-1.027919674479697,-0.9150758006052182,0.3125,0.2829090909090909,0.2980719742939683,0.0761288710166364,C*
E65,B,-3.004811854378636,-2.980492953451493,-1.122788584160749,-0.2403013201860222,0.737649063032368,0.488659793814433,0.6256654594443002,0.442935463143033,D*
E66,B,-2.832915147868839,-3.000212407648136,-1.1142683477061908,-0.3563765901290682,0.7608318890814558,0.1944035346097201,0.5552737602804626,5.0,B*
E67,B,-3.130274127972984,-3.197707629730859,-1.2774943429859609,-0.3543438112030455,0.2627511591962905,0.4418604651162791,0.3635098638907676,1.5008190267351242,C*
E68,C,-3.900319529210448,-3.4108601544670343,-1.777600502505642,-1.0239750391092497,1.0,0.9041095890410958,0.9532612834359894,5.0,B*
E69,C,-3.3028208008815803,-3.391129368322737,1.1143770623462437,-0.0044155296356425,1.0,0.889267461669506,0.9462548859541298,5.0,B*
E70,B,-1.4657671335414162,-2.560771003453314,-0.8852746072982031,-0.3440936408376306,0.7085839256424276,0.5397923875432526,0.6298678438087145,-0.1409720699516642,D*
E71,B,-2.0371305884708955,-2.6174710579975424,-0.9742747704616056,0.0778328884224134,0.2200158856235107,0.144,0.1859341145765049,0.3441065968969441,C*
E72,C,-3.4546708637051635,-3.362015573733275,-1.748701076379088,-1.8534113057865336,0.3076923076923077,0.625,0.4925949432409034,5.0,B*
E73,C,-3.249781263775165,-3.2058011950885685,-1.036846649226046,-0.0698442737712716,0.3910891089108911,0.5,0.4488600511900757,-0.270326244102401,C*
E74,B,-3.3965296723300518,-3.313842231388377,-0.5054685640632679,-0.410766138978062,0.6842105263157895,0.5423423423423424,0.6173650705290623,2.7227174701092958,B*
E75,C,4.8056863823290135,-0.5814912225019759,2.54612498453349,-2.1577036130402587,0.5887681159420289,0.0298093587521663,0.4168551860173637,-0.2197879374821361,C*
E76,B,-3.401194614376473,-3.280274011960372,-1.3191644942961047,-0.3622768760155699,0.2628571428571428,0.3387755102040816,0.303201850146941,0.2756381072649048,C*
E77,C,-3.6846547371371945,-3.354470575325022,-0.7352770933848944,0.0487094903819059,0.6481481481481481,1.0,0.8426434661076634,-0.1827547748129812,D*
E78,C,-3.5659165250878737,-3.117051658254665,-1.584412155066823,-0.619836922500814,0.5576923076923077,0.5410447761194029,0.5494315971189072,-0.583644923958732,D*
E79,B,-3.704561268743511,-3.2850973610417684,-1.6994625324411297,-0.5432138348543013,0.3896103896103896,0.5116279069767442,0.4547303436597142,0.2958876784518394,D*
E80,C,-3.60670989719352,-3.3034915558918674,-1.567526781641145,-0.1287833368838196,0.4126582278481012,0.25,0.3411647791102823,4.345331153522328,B*
E81,A,-3.08405739454472,-3.1168093840391347,-1.099079694817262,-0.4470242231469472,0.2985781990521327,0.2372881355932203,0.2696799957751051,0.1022535102157509,C*
E82,D,-3.3658788448095405,-3.227143352176246,-1.124629237305715,-0.0584199271305885,0.4349206349206349,0.979591836734694,0.7578773401009623,0.2536811180184414,D*
E83,B,1.5673519106552782,-1.0333152570708222,-0.605159914213099,1.086609254624615,0.2823529411764706,0.1402266288951841,0.2229200426636321,-0.2039550118395697,C*
E84,A,-3.3441910014440337,-3.1960227874033054,-1.131095928651065,-0.835345501522287,0.5740740740740741,0.4397590361445783,0.5113457990415164,0.0741646356474775,D*
E85,B,-3.4302630586361644,-3.325064839936952,-1.5588365622717388,-0.8910786947444392,0.5109170305676856,0.6723549488054608,0.5971169857353311,1.4693265880102235,D*
E86,C,-3.7323446485315888,-3.361753850724144,0.0802352056417969,0.504480907508511,0.4347826086956521,0.7272727272727273,0.5991500382453911,0.032195588533467,D*
E87,C,-3.584059625155344,-3.2940248480953738,-1.567618824890875,-0.2363787073153365,0.3403693931398417,0.6756756756756757,0.5349714676906447,0.6842919126842226,D*
E88,A,-3.416547749449118,-3.3009729025034167,-1.2518288109736695,-0.5390096849456985,0.7990654205607477,0.2375,0.5894538982549545,0.5159911599349944,C*
E89,A,-3.7294251315221,-3.318291397421608,-1.6107174519962415,-0.3866801304281826,0.7692307692307693,0.4593023255813953,0.6335118793739543,0.1420159512707948,D*
E90,C,-3.439651521642857,-3.3449521245632745,-1.3303917560636611,-1.6307539174158237,0.4028776978417266,0.5823754789272031,0.5007352783027869,0.6437008434877743,D*
E91,A,-3.645918200183652,-3.331046377247725,-1.3727516344230286,-0.3483350446144234,0.5141242937853108,0.2713178294573643,0.4110578755125,0.1476626271250197,C*
E92,C,-3.7656595031733087,-3.4148765158018355,-1.2615159236735,-0.0630411743265584,0.2300469483568075,0.6923076923076923,0.5158544074042025,5.0,B*
E93,B,-3.645373830816141,-3.408763970651821,-0.9157419824814323,-0.0586816533125137,0.380281690140845,0.3310810810810811,0.3565310968949238,0.6409001400073717,C*
E94,C,-3.799026886619143,-3.523775473080955,0.0305081910593193,-0.1175691961409209,0.75,0.3877551020408163,0.5970150832092451,0.6875731984106591,D*
E95,B,-3.1560544214325112,-3.191308422037224,-1.273238981007752,-0.6986244643967531,1.0,0.0821467688937568,0.7094885804717664,-0.0278156215509419,C*
E96,C,-3.925153538573057,-3.412295951996428,-1.7609053655428866,-0.6081161140760893,0.7272727272727273,1.0,0.8743356391668793,5.0,B*
E97,B,-3.742350507084172,-3.423544272188476,-0.9640605944830992,-0.1399570061633087,1.0,0.2689393939393939,0.7322323393611103,5.0,B*
E98,B,-3.759297409695311,-3.4862454159935368,-0.4288572606606154,-0.4010655351428122,0.392156862745098,0.7320261437908496,0.5872177109860445,0.5861957743852826,D*
E99,D,-3.004873392368229,-3.004595947769728,-1.0427098597971194,0.2739435759992331,0.8022727272727272,1.0,0.90654330534333,5.0,B*
E100,D,-3.84071919417754,-3.611265928002788,2.155582009147531,1.5400725989240254,0.5344827586206896,0.6464646464646465,0.5931223981571775,0.0543867829520451,D*
E101,D,-4.100323239044482,-3.65091328786979,-2.595504832487839,-3.574582961280045,0.8125,1.0,0.9110862335695782,5.0,B*
E102,D,-2.9651186819766893,-3.170008230772469,-1.1378699758045263,-0.1572461692846646,0.2863013698630137,0.3107344632768362,0.2987677869628699,0.3567451059711353,C*
E103,D,-3.757986067786935,-3.413671339938842,-1.3455852137118427,-0.400887203466638,0.3255813953488372,0.359375,0.3428947620059949,5.0,B*
E104,C,-4.004353091802251,-3.5992541172447923,-0.074462349587953,-0.0813539559625853,1.0,0.5714285714285714,0.8144110179279557,5.0,B*
E105,C,-3.852396484282892,-3.483546335936153,-0.3301720009756955,0.3957236236966516,0.8333333333333334,0.1967213114754098,0.6054517812481229,-0.1783994639937191,C*
E106,B,-3.815485242995482,-3.4909494642439527,-0.904339443234008,-0.4748495627781344,0.3611111111111111,0.1568627450980392,0.2783946437771331,0.4517456317859737,C*
E107,D,-4.093090111042274,-3.619766755837378,-2.399720591832019,-2.898002202114105,0.5555555555555556,0.8888888888888888,0.7412035591181296,5.0,B*
E108,D,-3.68333448867171,-3.439855006472208,-0.773765258924993,0.2762398486834068,0.3302752293577982,0.4545454545454545,0.3972991929108843,5.0,B*
E109,D,-4.071654224067898,-3.5783618826990056,-2.1841015369809917,-2.135243462776905,0.6,0.3939393939393939,0.5075373119768324,5.0,B*
E110,C,-4.009721126977447,-3.576333257474096,-2.192063813589078,-2.257031102004228,1.0,0.4578313253012048,0.7776919449329077,1.349250866004963,D*
E111,D,-3.261732870263579,-3.397250584112204,0.7123395128802668,0.0005662737474231,0.2086330935251798,0.612,0.4572044223943413,1.684877424421545,D*
E112,D,-3.7943005515144046,-3.435844697668189,-0.8580679452496671,-0.3101163381349629,0.5283018867924528,1.0,0.7997196019819902,-0.6802678906996042,D*
E113,D,-3.8533884593537047,-3.463470311511535,-1.880424078584408,-1.1158151109046195,0.3557692307692308,0.9787234042553192,0.7363665010031524,5.0,B*
E114,D,-3.8461521101599496,-3.471213164112245,-1.5709184000241982,-0.8781604834772634,0.5131578947368421,0.3333333333333333,0.4326904991110037,-0.4184900481179904,C*
E115,D,-4.152466504530412,-3.6163714636960607,-2.250515549024908,-2.275268843942224,1.0,0.8333333333333334,0.9204467514322718,5.0,B*
E116,D,-3.943727539434709,-3.486645330640896,-1.743032695351736,-0.6959811571093115,0.5,0.2765957446808511,0.4040452981879349,-0.0986339008541755,C*
E117,D,-4.166133076679361,-3.663688319109639,-2.5620551815899613,-3.403249147041224,1.0,1.0,1.0,0.2114890425801064,D*
E118,D,-3.826991822898968,-3.4482597670285435,-1.4383812854000824,-0.495403499914864,0.7586206896551724,0.0833333333333333,0.5396525712054626,-0.2467562285553582,C*
E119,D,-3.70733562445183,-3.4236616384271072,-1.4617392206846356,-0.0908668890628892,0.7619047619047619,0.3333333333333333,0.5880518588204032,0.9565157893615904,D*
E120,D,-4.1005876120898055,-3.6407579681758224,-2.4285305224238103,-2.9417196790427917,0.5833333333333334,0.2068965517241379,0.4376550930202439,0.2731863832384149,C*
E121,D,-3.726879248583783,-3.4101951193353512,-1.595210863653887,-0.8661388378367963,0.74,0.2150537634408602,0.5449073871632121,-0.597806069580611,C*
E122,D,-3.822440698545501,-3.573892308396919,0.3105499347297699,-0.0390363153820988,0.4375,0.1694915254237288,0.3317631890298127,-0.5255631795827775,C*
E123,D,-4.111481746790147,-3.6700847225878457,-2.5972524681062894,-3.5767387362057863,1.0,0.6923076923076923,0.8600261451922268,2.361143119848965,D*
