企业代号,F1,F2,F3,F4,F7,F8,F9,F10
E150,1.7103399661677536,1.8145701200188553,-0.9614330198732512,1.136802075282933,0.16809707013909442,0.2629310344827586,0.2206687040378871,0.8107257566998454
E151,-2.314825037053233,-1.2767456989880532,-0.7380975469035818,-0.22295924942936246,0.4968789013732834,0.7905405405405406,0.6602435114668115,1.5466982107413876
E152,-0.7167478877928523,-1.0562017423010985,0.7734201090696506,-0.021710462347747192,0.4725877192982456,0.9042622950819672,0.7214670646462055,0.3796080051205247
E153,-0.3078067532548836,2.917264048838881,0.6291259339503003,-2.2901890813955084,0.39436619718309857,0.9830985915492958,0.7490018485247109,-0.4769309009681564
E154,3.66505476095444,4.003492557460729,-0.7914786110203101,2.738010812875725,0.3757418397626113,0.38169526781071245,0.37873025203783456,2.396639147306974
E155,-0.7089612544074935,1.3372533870172745,-1.1181552124927634,1.1084236837687684,0.4412470023980815,0.3610341643582641,0.4031405368845724,1.1253907397270262
E156,-0.9741078674356286,0.08602598121753167,1.460182285208358,-0.3041571310426896,0.24877250409165302,0.3918918918918919,0.32822782767662906,-0.23749971306721834
E157,0.13584655508143373,0.30240088280447797,0.427605368431365,0.8664088390582193,0.22215067611075337,0.5935935935935935,0.4481653027911806,1.6054786935616565
E158,0.19131330234856236,0.5655817528686669,-0.9455412684931266,0.0022214647817002968,0.27427597955706984,0.6602434077079108,0.5055436036504392,2.7555644714616965
E159,2.1713939417809427,1.0740984283852981,-0.9033201263750872,1.1197975671358673,0.10888129803586678,0.15810276679841898,0.13574170680246087,-0.024888994370006357
E160,9.736181539384958,10.10791802809085,1.328629599298817,1.3470381351038625,0.2383667883211679,0.6405093278057448,0.4832550696995922,0.1665530355374838
E161,-1.6946409300340348,0.110052735707293,-0.020646996082775256,-1.2407313759682133,0.14112903225806453,0.45674740484429066,0.33803520199684245,-0.15933520232518247
E162,11.503904933750706,6.968073055363441,0.8120006733790179,4.4544849063415946,0.18199363118787995,0.3561643835616438,0.28282039345739884,2.4537768917563456
E163,2.4392691217817455,3.619238565294724,-0.4647969308887068,0.5610556887024063,0.3843524496771743,0.8205128205128205,0.6406902895310451,-0.07722332708218167
E164,4.221154841551758,2.7741242376958404,0.337947051922317,0.8944519541615392,0.28731521220791606,0.22215532811559302,0.256810261648777,0.28105810519077984
E165,6.11025340889496,3.4815536921806842,1.3982433208640868,1.443996966507366,0.17479768786127167,0.2022256331542594,0.1890098388792071,-0.1569454401159318
E166,-1.0281768841608807,-1.4799212508473591,3.714890367456012,0.131133948010534,0.19298245614035087,0.7786259541984732,0.5672303786511462,4.04968811827959
E167,12.396068360450666,7.69842529715907,1.8020554582350026,3.210343241013424,0.16895039736914222,0.12110865635669814,0.146989019004339,-0.0031682521583089596
E168,-2.777311167587844,-2.1241989828253627,-0.6754807731832797,-0.3900182946952666,0.9891540130151844,0.8963855421686747,0.9439101391745595,1.0601187070926963
E169,4.7617755771029,2.212998322609356,0.1420339425159269,1.432585418999322,0.25596421471172964,0.2516778523489933,0.2538300815269874,0.46992673294006204
E170,0.25768536133130227,-0.4893904058979457,0.7197935628425228,1.1870403890674026,0.17819548872180452,0.6256281407035176,0.45998054450212517,3.837152663694049
E171,6.602605953955677,2.2056077727621934,3.318878290715015,-0.9531485851288987,0.1955278211128445,0.12946190729888118,0.16581844630589299,0.3222668087994239
E172,-1.0131493828796911,-0.231334984506679,-0.91037481681681,-0.10241736880415273,0.39490445859872614,0.48625294579732914,0.4429398710421841,1.559719212242757
E173,2.113187421232632,3.898533962801591,-0.5932823987277017,1.4525141024508732,0.31851851851851853,0.15793682526989206,0.25139419982923655,0.027197485587079594
E174,1.3678860559747632,2.40851227408608,-1.050801702518917,0.948699964336829,0.3901625677365569,0.2514011208967174,0.3281991414148651,0.04814715558546574
E175,7.2555630081534055,3.840123955773355,1.397929060652478,1.489097691883108,0.3572825024437928,0.08641370869033048,0.2599212530768849,0.18228750027820761
E176,2.1579687296824686,-0.20137030873568257,1.348807291747342,-0.40492014465924964,0.1740476927841437,0.36917397323488693,0.2886018207474761,0.22338803302413152
E177,1.993583598937773,2.2525200353625876,-0.8224203418981413,0.7670426849245324,0.19923857868020303,0.34329896907216495,0.28066901628120505,-0.10851620113790739
E178,-0.3909442400462983,1.6998997110386156,-0.9069891697538818,0.9070151663749569,0.5941176470588235,0.13530465949820789,0.43086142170577235,0.8324538836206642
E179,0.17493631825071232,-0.4099420690461937,-0.5508276502962235,0.13764698966400304,0.2696470588235294,0.28074534161490683,0.27525214183603613,0.5685737824677937
E180,3.0986246549482295,1.5958001438731946,-0.1960249738033613,1.2346917374184139,0.2114861186717474,0.09194312796208531,0.16306427746488933,0.35940264331569927
E181,2.5444111591452963,2.3170368866234785,-0.7114843505876141,1.6338960475043989,0.18044619422572178,0.5913430935709739,0.43717701410563464,0.3168436329011768
E182,-0.6123932024351815,1.2248696157824068,-1.5325572465112047,0.9891902687607849,0.31763527054108215,0.35714285714285715,0.3379668515549045,0.335394160799428
E183,-0.49768846992676163,-0.9729325035169593,-0.5501050149804525,-0.15039685460010693,0.17111567419575632,0.8988326848249028,0.6469856139300978,0.7148769759588371
E184,-0.8276934455452818,-0.8934618924320284,-0.730288814557024,0.6566913740022278,0.17786561264822134,0.5829528158295282,0.430969930300423,0.7142200123420188
E185,0.4676868070585244,-0.7014997554081547,1.8153738585824524,-0.8135533095533493,0.5441176470588235,0.10001825150574922,0.3911953888244963,0.33217609638327483
E186,-1.4511598013347968,-1.817227816135573,-0.15444720763736636,-0.2582996692341468,0.282103134479272,0.9408014571948998,0.6945104608078546,1.019326925724063
E187,4.642924441415094,4.430069246824029,-1.1977243155489288,1.0075325530130192,0.0007731958762886598,0.19318181818181818,0.13660126776113055,5.0
E188,1.7228326961012679,2.140360430680998,-0.8577925468009362,1.0831794128481722,0.16087465833658726,0.1566265060240964,0.15876479156952586,0.1236115149020609
E189,0.01889055841738584,-0.7298121365912411,-0.7280229818375202,0.5799461858974836,0.21957671957671956,0.45709828393135726,0.3585754989908437,1.692115477506248
E190,-2.1714703468000676,-1.0176459054447196,0.5031509956470905,-0.9207307047632388,0.265625,0.5835411471321695,0.4533634915943984,-0.1327455704032584
E191,3.3569957561389634,7.187160159236734,-0.7360151113204546,1.783799340392294,0.3760330578512397,0.8359456635318704,0.6481535361990602,-0.5034448311694626
E192,-3.026725872032772,-1.9523204240221077,-0.7964851256725217,-0.7823260595389192,0.3783783783783784,0.7674418604651163,0.6050360346369504,2.1226387491263967
E193,9.993850940707725,3.483119626636259,6.294629299231665,-2.118167578338613,0.13304455445544555,0.05623471882640587,0.10213519734090923,-0.33523250841498414
E194,11.402695299890794,2.3717228979925893,6.672750425691249,-1.4305367799170738,0.14435966178593523,0.16915083894046504,0.1572445837941847,0.30488395958633385
E195,5.4333538630399705,3.763359847637295,1.9127053404039602,1.1531740910275237,0.1506849315068493,0.17438748198476425,0.16296769995341154,-0.19627362868354178
E196,1.6825657683158413,0.8587270537129014,1.0224739718280271,0.2255372515795677,0.25757575757575757,0.1914247130317353,0.22692365638029857,0.043535942244121384
E197,7.982209809451697,6.1805798566790955,1.440687677452485,1.2490480356332276,0.1588569672760793,0.11785135448020376,0.13986507391942415,0.4000068338348326
E198,-0.6049875658543098,0.5229868507745163,-0.3462042725425514,0.8774844972211088,0.21272885789014823,0.4758961681087763,0.368599192755399,0.5932161368150202
E199,-2.885929086658756,-2.6359775172864808,2.7849994112300274,1.1181079702226306,0.4166666666666667,1.0,0.7660323462854265,5.0
E200,-1.0230564400714124,-0.1722270012516252,-1.1599472500597612,0.6254490781756141,0.3376413570274637,0.2805872756933116,0.3104278541435527,0.9960028846714883
E201,-1.1550564345718641,-0.5519861725082986,-0.8582697398893356,-0.2193030544638099,0.22083333333333333,0.2104391052195526,0.21569883879696367,2.2731574969099957
E202,-1.938146510776372,-1.3649917235777103,-0.33168410221903993,-0.3400233110324425,0.24752475247524752,0.9963833634719711,0.7259642932306143,0.09047918344009787
E203,-1.5092301009471079,-1.4653422797008673,-1.095995795231392,-0.2552940257768989,0.1300745650372825,0.7237048665620094,0.519936595343689,0.6955264108380449
E204,6.170635477815157,3.4961184034441612,0.46840683708970193,0.8992900142306208,0.15583668775158138,0.14226190476190476,0.1492037579886464,-0.11970533163816732
E205,-1.9782679396535932,-0.651032278791444,-0.4888620720863604,-0.12464249000255091,0.6622516556291391,0.36507936507936506,0.534724320650505,-0.12444254170382554
E206,1.5345702856305765,1.2446778400620744,-0.934412934622741,0.9039971775326852,0.1818428920902419,0.40498442367601245,0.3139101948200594,0.8283394300057892
E207,1.8886249567502422,1.3877715370110801,-0.3198388034564906,0.9136349678257977,0.5283520378027171,0.8950617283950617,0.7349460434235424,-0.21488917933071097
E208,0.04922077377496551,1.7821654199407881,-1.192894190305184,0.6846166955702452,0.6547131147540983,0.22568093385214008,0.48968415664353854,-0.024258365504200328
E209,6.043219101986097,1.0286293671768965,0.3909429727133103,0.7963740642494587,0.22799043062200958,0.09966101694915254,0.1759431083540197,0.7156287008665863
E210,-2.4659059365593197,-2.256477706161089,-0.8795424668147972,-0.46678277169555166,0.2963636363636364,0.998324958123953,0.7363708735996659,4.324211021113766
E211,-1.1351268330011404,-1.5803861170871445,-0.4087463380705269,-0.7716492978745798,0.3444976076555024,0.24511002444987776,0.29896281187313595,0.852387810617001
E212,-1.2349635358045887,-1.4292891199483986,0.18470132315031346,-1.335546073196144,0.427536231884058,0.33967876264128494,0.3861145499480261,0.22494958095810513
E213,0.952327942095412,0.34410375051973546,-0.41411222769988176,0.5302848815387665,0.14507299270072993,0.16062992125984252,0.15304924830767586,0.006964410905652821
E214,-0.7477119951276058,-0.330748100449782,-0.7785134076769046,-0.7584636634061142,0.2733423545331529,0.22811059907834103,0.2517444023147362,0.1327784543714961
E215,-2.487326349556918,-2.1812038138190872,-0.8007197696772377,-1.0610691727758015,0.4090909090909091,0.7635054021608644,0.6124932126275563,5.0
E216,1.0071892445014883,-0.19964981361670914,-0.6235672008756313,0.40140570036304,0.33149492017416543,0.6098191214470284,0.49079947177218003,0.7970949428147784
E217,2.376867120841919,2.7695682911630577,-2.369794387231346,-3.064829132010395,0.014018691588785047,0.3311081441922563,0.23433856582336324,-0.5093499035853225
E218,-1.1564474013499688,-0.7119483106109653,-1.685299708681428,-0.5223841989840262,0.26902173913043476,0.41810344827586204,0.35155596253294447,5.0
E219,2.5609037223988422,0.0749110840071975,-0.2572649629221474,1.0925092401466976,0.2839506172839506,0.32423756019261635,0.3047605195030986,0.7561623159313464
E220,4.623464339638754,1.1051180908194596,0.1037513891171106,1.4908903021749835,0.14651397777029304,0.686969930609098,0.49668603324592425,0.13005769784912785
E221,0.6122615143859005,-1.1805017008673153,-0.6671322320575296,0.5755314875198193,0.20338228749443701,0.22478386167146974,0.21435034328688196,0.36744882005673685
E222,7.183770368663572,2.3482629541245443,0.754159988434663,1.2927834553066255,0.14844425237683664,0.2863372093023256,0.22806215544754654,0.5000616501777787
E223,0.3197704146170154,-0.5131631608185822,-0.8194178113857452,0.8037472750508032,0.12233231707317073,0.553875236294896,0.4010878788876682,5.0
E224,-0.00802260718154063,3.197936359598842,-1.3058681473508065,1.7161654429479858,0.33992094861660077,0.5270629991126885,0.4434758484641929,-0.3077841348745088
E225,10.350431444901337,3.0103860174142167,3.9574391497811594,-0.26253842018021806,0.19621421975992612,0.12871956717763752,0.16593484716959683,0.10450755119044397
E226,-0.8111824756699219,-0.46483877994558304,-0.5775359167372066,1.0475749662229799,0.18529130850047756,0.7093862815884476,0.518440818952223,1.0485429173978762
E227,1.0799053979373694,0.1372717591116035,-0.9390866471177426,0.7768725230221127,0.22127804214819852,0.25067385444743934,0.23643323924574977,0.5950472385729997
E228,1.1794994953039422,-0.12133468646618446,0.7443705550076651,0.32776421841898107,0.14764855997083484,0.20068027210884354,0.17617132126873075,0.2511492115114067
E229,-0.12794048875924627,0.49424327178080874,-1.3358013857086335,0.5768396752438306,0.2405922270203578,0.7679814385150812,0.5690694639524725,0.024860488820010636
E230,-2.721419941897514,-2.487321824357522,-0.03984314393622547,-0.8499002397232885,0.6666666666666666,0.31952662721893493,0.5227531491757619,0.051918543570818
E231,-2.313289896027542,-1.6271981416585024,-1.609760903517249,-0.0443252343717319,0.3381294964028777,0.8946078431372549,0.6762598425680602,5.0
E232,-1.2721696520641823,-1.4416710715317047,0.5826646904886362,1.3419449167969635,0.47946859903381644,0.9491525423728814,0.7519244264393713,5.0
E233,-3.1478132213207606,-3.0475979685914427,-1.3107206654876822,-0.29890632639665216,0.2792297111416781,1.0,0.7341557163110102,5.0
E234,-2.378805953171022,-2.350391934873371,-0.8375051738458449,-0.2777514133639077,0.2441860465116279,0.13410596026490065,0.19699141337828663,3.7154653339254367
E235,-1.992275828101243,-1.795940342624761,-0.9148705394266203,-0.4296469469136483,0.2647058823529412,0.28402366863905326,0.27453474142577644,0.43035753831507145
E236,-2.0408597177164154,-1.7769269542682913,-0.6266526853696031,-1.63005385908403,0.3235294117647059,0.6491754122938531,0.5128840006296311,0.15570918130285816
E237,1.2392192788862504,-1.260402658116176,1.0666576861650785,1.7006085398007895,0.37222509034589574,0.8169491525423729,0.6348060474360304,5.0
E238,11.165436715680805,2.163024231071243,6.867847563618467,-1.1716973135733775,0.23724031803026416,0.07778881165177094,0.17654187565177784,-0.05698237743094847
E239,-2.4727920630184936,-1.5191931288474352,-1.2390384176780826,-0.10097235040593847,0.44063324538258575,0.367816091954023,0.4058610195847344,5.0
E240,0.30324959160921405,2.364366190338678,-1.4559598870675805,-0.887525377980343,0.00267379679144385,0.9274193548387096,0.6557872402382995,5.0
E241,-2.368511494987677,-2.1810664270277145,-0.8354348604626981,-0.6821406627838966,0.24824355971896955,0.756926952141058,0.5632775851298795,0.02140159342946788
E242,-1.686591953856922,-1.5040491154275484,-2.3850564033275408,-2.9786214140422937,0.005847953216374269,0.5399239543726235,0.3818062827286841,1.0629308959093013
E243,-2.5179810039005988,-2.4968375794155024,-0.9597630588687104,-0.37307508556909236,0.48206599713055953,0.6019690576652602,0.5453230106899405,0.29708927165077037
E244,-1.4251887292461043,-1.5330468662815402,-0.736931835262569,-0.34456414001086383,0.4439617723718506,0.7052238805970149,0.5892549435905767,0.02064061601657191
E245,-3.1870993833764762,-2.9740276949805917,-0.18945141872164453,-0.3153431825360676,0.49056603773584906,0.5184135977337111,0.5046819274033203,0.7969843963568041
E246,-1.215980359160984,-2.1684730378723267,-0.48554097582605493,-0.28551188620761075,0.17982456140350878,0.47285886610373945,0.3577236224635427,0.15589553044563198
E247,-2.357019932320006,-2.3268983379484434,-1.1613054380075112,-0.04773096274164657,0.2598091198303287,0.9415041782729805,0.6906268516545278,1.0502801725733748
E248,-1.6963944253017407,-2.1580341793097597,-1.0106679900615116,-0.0319090889756065,0.3309066843150232,0.3037037037037037,0.3175965785140872,1.0720660342782102
E249,-2.0080132082644733,-1.2311156000938521,-1.3640595637918171,-0.33688429410661824,0.4534075104311544,1.0,0.776394993065829,-0.358112122525201
E250,-1.8950926703012925,-2.022343349602087,-0.10368202923130247,-0.5715277439647833,0.3462414578587699,0.2480719794344473,0.30118337779556426,0.07480407373621878
E251,-1.2006361759227522,-2.2409909994342283,-0.48630380311048416,0.142585993678318,0.17089910775566233,0.4095238095238095,0.313780381476101,5.0
E252,-1.8016431739136458,-1.3139247514084154,-1.0094549811372722,0.20480454712138463,0.24217118997912318,0.5526802218114603,0.42667453218903834,-0.05146616113861782
E253,-1.8364429172099368,-1.9944349090448539,-1.2533719867511488,-0.2189296755163053,0.20937752627324172,0.1837270341207349,0.1969702662524267,0.7484821149048606
E254,-3.032868539445472,-2.608052080851121,-1.0878428993410951,-0.5676627910822486,0.5316455696202531,0.7342799188640974,0.6410202847585671,-0.03856748426687988
E255,-1.6144493408286071,-1.848268211853014,-0.21154153275261386,0.14616120912985145,0.24691358024691357,0.8622848200312989,0.6342323812951994,-0.0017340149023451629
E256,-2.556884243295475,-2.250114803528712,-0.6910471599656608,-0.08507174265187956,0.26071428571428573,0.1381936887921654,0.20864974766039865,-0.014747022817697714
E257,-2.719407676187289,-2.179631308375619,-0.85794056106206,-0.24752352477719966,0.19886363636363635,0.4155124653739612,0.3257279192431284,0.0772651448401735
E258,1.3688171503453024,-0.8013804101769892,1.0168548866167713,0.07466164794349611,0.23468507333908542,0.2256513026052104,0.23021250402139337,-0.5357170039359033
E259,0.4368537945381277,-1.443520945600474,-0.46051245789744183,0.08909582467872483,0.10641754670999187,0.11124694376528117,0.10885902981583322,0.07372088766215854
E260,-0.4516900844570196,-1.5431080564210142,-0.3668233743615264,-0.3624231514415718,0.1597069597069597,0.1977329974811083,0.1797284775316706,1.1001545305562768
E261,-0.517067461324688,-1.9927901797467187,-0.3031522640242622,-0.5514074907032155,0.18326118326118326,0.25775193798449614,0.2236299653725463,0.9958921067131059
E262,-2.656953259506925,-2.1774790538717457,-1.0057078122689125,-0.10072691041681722,0.3434650455927052,0.36127167630057805,0.35248082333726233,0.06597192241184238
E263,-2.435197978553756,-2.28503289686488,-0.6763577649736281,-0.5652164393377568,0.30443548387096775,0.6633064516129032,0.516069962597636,0.2995500742272519
E264,1.0800763232853994,0.09289415620474663,-1.6768338263681157,-1.9732209391737359,0.0018633540372670807,0.9267139479905437,0.6552870414896392,0.2538904630399652
E265,-0.8606366000032806,-1.5405376480526287,-0.8159488097711858,0.1974953372314564,0.19901719901719903,0.3094736842105263,0.26017475542747026,1.2156143974011266
E266,-2.9987466244763867,-2.73780190145816,-0.6230190754234263,-0.35140312239720034,0.23728813559322035,0.8574380165289256,0.629088869509851,-0.16743871148682268
E267,-3.4390815552513234,-3.098107276841358,-1.0221125055875588,-0.505736547610939,0.5104166666666666,0.6475770925110133,0.5830442797747563,5.0
E268,-3.366114240249252,-2.9054678310389703,-0.5308072482539177,-0.18882042666451548,0.5319148936170213,0.7555555555555555,0.6533749503854854,-0.15982074046920153
E269,-3.3124921952538324,-2.769135982074236,-0.4555355623191244,-0.43749814129370884,0.3411764705882353,0.7668161434977578,0.5934679359543441,-0.46884421243838215
E270,-2.497560476886259,-2.45588436554375,-0.836673666558564,-0.6381850948944753,0.47950089126559714,0.6457831325301204,0.5687516852655986,0.4921824771437826
E271,-0.4562662035381725,-0.5272141704526554,-0.9074635735202154,-0.07430332269370814,0.1160188457008245,0.31597845601436264,0.238015500779857,0.09528424404883637
E272,-1.8273969018057121,-2.6211833119860932,-0.039635544004372796,0.15712870512207192,0.1890547263681592,0.373109243697479,0.295763585735841,0.4703140584032113
E273,3.7792238852020614,-0.3317750155863179,2.5253982643096475,-0.5354824868176287,0.2238033635187581,0.013298533432761621,0.15853201019631913,-0.13136224180269415
E274,-3.7468191217402684,-3.297355192332498,-1.2259987378593633,-0.8730561444331838,0.5,0.525974025974026,0.5131513792241649,5.0
E275,-2.585439382113362,-2.7010292459710428,0.06681622755708906,-0.5494523150860331,0.30606860158311344,0.3287981859410431,0.3176367705045839,0.07676870125180019
E276,-2.7520034807884866,-2.9083686398327675,-1.1502706330595094,-0.30565105843486146,0.3384615384615385,0.4669811320754717,0.40781588415131687,0.571428233611492
E277,-3.0472350192014366,-2.5285655730624077,-1.3705823442951512,-0.230855972290065,0.23053892215568864,0.7638376383763837,0.5641791082755182,0.12482134289432688
E278,-3.0767528959732107,-2.604192481371247,-1.3564875915824808,-0.17735655910738599,0.21728395061728395,0.39915966386554624,0.3213570852284964,0.9113550533048814
E279,-2.4814906543973736,-2.3077742657225127,-0.08833609502739842,0.4651208362825417,0.3198707592891761,0.9866920152091255,0.7334433977907495,1.2402927308033125
E280,-2.679026560854298,-2.4228515788276273,-1.2580783053710214,-0.23649510411204394,0.27927927927927926,0.14285714285714285,0.22181645464218808,0.26179444403875934
E281,-2.0789777479655687,-2.1936493785699023,-1.4182774993858396,-0.13460989215263636,0.22693032015065914,0.45611015490533563,0.36023176123951783,0.5826869114963764
E282,2.430299130746386,-1.4108239705724472,-0.01532092767287787,-2.6163055463432734,0.4025157232704403,0.30099594245665806,0.35539939846269963,-0.009664590385048164
E283,-2.8423300324754504,-2.362241775472481,-1.54579578059667,-0.10433758284705434,0.2561576354679803,0.5451505016722408,0.42591419539740777,0.2204671122163167
E284,-2.164587144781609,-2.4056384117015694,-1.2123604726340051,-0.21053991771591002,0.2542533081285444,0.39914163090128757,0.33463322176141463,0.384781648976662
E285,-1.8021673672350782,-1.7279893881566637,-1.0985546246248865,-0.6864195027290328,0.19689119170984457,0.3900709219858156,0.3089672033985056,0.18594378451574645
E286,-2.9766916509263597,-2.552888636502032,-1.4580865846059117,-0.9421695313744123,0.24918032786885247,0.46511627906976744,0.37311123599573803,5.0
E287,-2.6342405553865214,-2.2814047638688195,-1.5157752264343323,-0.6207978910665221,0.17965367965367965,0.4563106796116505,0.346767127147855,0.20429838469697675
E288,-2.63913914335671,-2.2798593469816413,-1.3996867986152803,-0.5539377650329766,0.2542955326460481,0.5097402597402597,0.40280351930178365,0.3632071270424574
E289,0.16056456797871108,-2.052433490885533,-0.1560439483100435,-0.0723445178111311,0.6011994002998501,0.19416319237641452,0.44673261812559645,-0.11840103800591872
E290,-1.626967463408832,-2.367803596698528,-0.4784093572779525,-0.5909835244531338,0.21125143513203215,0.2613333333333333,0.2376155297496928,0.24958397448726186
E291,-2.8251503206346986,-2.5003301141684986,-1.0327837269130935,-0.20804142079975319,0.3460559796437659,0.8148148148148148,0.6259704160297463,5.0
E292,-2.499802539960511,-2.681899963579507,-0.9714023257386041,-0.36226210947844045,0.2656716417910448,0.683371298405467,0.5184485281762902,2.0628944778135887
E293,-3.6337221738794527,-2.9524198770214687,-1.7581926054651569,-0.6062117407110762,0.3898305084745763,1.0,0.7589360399063767,2.2023247740200356
E294,-2.4818050462086534,-2.514695049679528,-1.1173362787622831,-0.4551888876902542,0.25144175317185696,0.3342618384401114,0.29576505192086183,-0.18419686608679334
E295,-2.5249996771593244,-2.3920135807066574,-1.4502327969568927,-0.42252106502542375,0.32786885245901637,0.2549800796812749,0.2936944206544121,0.4592185182120459
E296,-1.2002805645977717,-2.408675763148784,-0.1907749218169914,0.29734689151814053,0.23121761658031087,0.6547619047619048,0.4910064857741277,5.0
E297,-3.47149643044524,-2.763658540790172,-1.7579404409268111,-0.7295542986075598,0.78,1.0,0.8967719888578144,5.0
E298,0.5785958560606075,-1.91972014062146,0.26186782001121245,-1.3412862798891332,0.30803080308030806,0.6029150373266975,0.4787428944020749,0.38765803178814906
E299,-2.1914355408627153,-1.9233141926899993,-1.1392489225964966,-0.03274537662394089,0.41216216216216217,0.44954128440366975,0.4312568922936128,0.1993966503565498
E300,-2.701662113658973,-2.4624726442190346,-1.3100006991336888,-0.10027422941228119,0.19066147859922178,0.508130081300813,0.3837629339477775,5.0
E301,-1.1176387962070973,-2.587070402574054,-0.8792276903435146,0.09089589042408756,0.15120501815780785,0.2903930131004367,0.23150708366446737,0.5203055296285417
E302,-2.4368293707750923,-2.83318450613313,-1.1453806281047716,-0.32826597811480557,0.2534031413612565,0.3875432525951557,0.3274163440359885,0.940618102374901
E303,-2.935987766034553,-2.9815620100495446,-1.3123169698849277,-0.5146133068530444,0.6565656565656566,0.33055555555555555,0.5197814140050285,0.1956451673200282
E304,-2.140837464246963,-2.2769497473223197,-1.3425729010680383,-0.40268599505182556,0.34761120263591433,0.15257531584062195,0.26843320882656474,0.9264773512303651
E305,-2.3064502879887616,-1.6338809443114959,-1.1718352010119737,-0.4145971638453889,0.1711864406779661,0.8802228412256268,0.634072964132404,-0.28486453695314085
E306,-2.320273074300212,-2.8224732307717595,-1.0191846935055702,-0.2613600489157434,0.2685851318944844,0.2486910994764398,0.25882932217349147,0.4473727395775902
E307,-3.404245238421353,-3.1728480037583524,-1.5873597170292977,-0.4241078744073827,0.3405639913232104,0.7478260869565218,0.5810454752077066,5.0
