企业代号,信誉评级,F1,F2,F3,F4,F7,F8,F9,F10
E71,B,-2.0371305884708955,-2.6174710579975424,-0.9742747704616056,0.07783288842241344,0.2200158856235107,0.144,0.18593411457650494,0.3441065968969441
E72,C,-3.4546708637051635,-3.362015573733275,-1.748701076379088,-1.8534113057865338,0.3076923076923077,0.625,0.49259494324090347,5.0
E73,C,-3.249781263775165,-3.2058011950885685,-1.036846649226046,-0.06984427377127166,0.3910891089108911,0.5,0.44886005119007577,-0.270326244102401
E74,B,-3.3965296723300513,-3.3138422313883775,-0.5054685640632679,-0.410766138978062,0.6842105263157895,0.5423423423423424,0.6173650705290623,2.7227174701092953
E75,C,4.8056863823290135,-0.5814912225019759,2.54612498453349,-2.1577036130402587,0.5887681159420289,0.02980935875216638,0.4168551860173637,-0.21978793748213615
E76,B,-3.4011946143764735,-3.2802740119603717,-1.3191644942961047,-0.36227687601556996,0.26285714285714284,0.33877551020408164,0.30320185014694107,0.2756381072649048
E77,C,-3.6846547371371945,-3.354470575325022,-0.7352770933848944,0.04870949038190595,0.6481481481481481,1.0,0.8426434661076634,-0.18275477481298125
E78,C,-3.5659165250878737,-3.1170516582546655,-1.584412155066823,-0.619836922500814,0.5576923076923077,0.5410447761194029,0.5494315971189072,-0.583644923958732
E79,B,-3.704561268743511,-3.2850973610417684,-1.6994625324411297,-0.5432138348543013,0.38961038961038963,0.5116279069767442,0.45473034365971426,0.29588767845183944
E80,C,-3.6067098971935203,-3.3034915558918674,-1.5675267816411447,-0.12878333688381965,0.41265822784810124,0.25,0.3411647791102823,4.345331153522328
E81,A,-3.0840573945447196,-3.1168093840391347,-1.099079694817262,-0.44702422314694723,0.2985781990521327,0.23728813559322035,0.26967999577510515,0.10225351021575098
E82,D,-3.3658788448095405,-3.227143352176246,-1.124629237305715,-0.05841992713058857,0.43492063492063493,0.9795918367346939,0.7578773401009623,0.2536811180184414
E83,B,1.5673519106552782,-1.0333152570708222,-0.605159914213099,1.086609254624615,0.2823529411764706,0.14022662889518414,0.22292004266363213,-0.2039550118395697
E84,A,-3.3441910014440337,-3.1960227874033054,-1.1310959286510647,-0.835345501522287,0.5740740740740741,0.4397590361445783,0.5113457990415164,0.07416463564747758
E85,B,-3.4302630586361644,-3.325064839936952,-1.5588365622717388,-0.8910786947444392,0.5109170305676856,0.6723549488054608,0.5971169857353311,1.4693265880102235
E86,C,-3.7323446485315888,-3.3617538507241442,0.0802352056417969,0.504480907508511,0.43478260869565216,0.7272727272727273,0.5991500382453911,0.032195588533467046
E87,C,-3.5840596251553434,-3.2940248480953738,-1.567618824890875,-0.23637870731533658,0.3403693931398417,0.6756756756756757,0.5349714676906447,0.6842919126842226
E88,A,-3.416547749449118,-3.3009729025034167,-1.2518288109736697,-0.5390096849456985,0.7990654205607477,0.2375,0.5894538982549545,0.5159911599349944
E89,A,-3.7294251315221003,-3.318291397421608,-1.6107174519962415,-0.38668013042818267,0.7692307692307693,0.45930232558139533,0.6335118793739543,0.14201595127079486
E90,C,-3.439651521642857,-3.3449521245632745,-1.3303917560636611,-1.6307539174158237,0.4028776978417266,0.5823754789272031,0.5007352783027869,0.6437008434877743
E91,A,-3.645918200183652,-3.331046377247725,-1.3727516344230286,-0.34833504461442344,0.5141242937853108,0.2713178294573643,0.41105787551250006,0.14766262712501976
E92,C,-3.7656595031733087,-3.4148765158018355,-1.2615159236735,-0.0630411743265584,0.2300469483568075,0.6923076923076923,0.5158544074042025,5.0
E93,B,-3.6453738308161405,-3.408763970651821,-0.9157419824814323,-0.058681653312513744,0.38028169014084506,0.3310810810810811,0.3565310968949238,0.6409001400073717
E94,C,-3.799026886619143,-3.523775473080955,0.030508191059319303,-0.11756919614092093,0.75,0.3877551020408163,0.5970150832092451,0.6875731984106591
E95,B,-3.1560544214325112,-3.191308422037224,-1.273238981007752,-0.6986244643967531,1.0,0.08214676889375684,0.7094885804717664,-0.027815621550941916
E96,C,-3.925153538573057,-3.4122959519964278,-1.7609053655428866,-0.6081161140760893,0.7272727272727273,1.0,0.8743356391668793,5.0
E97,B,-3.742350507084172,-3.423544272188476,-0.9640605944830991,-0.1399570061633087,1.0,0.2689393939393939,0.7322323393611103,5.0
E98,B,-3.759297409695311,-3.4862454159935368,-0.42885726066061547,-0.40106553514281224,0.39215686274509803,0.7320261437908496,0.5872177109860445,0.5861957743852826
E99,D,-3.004873392368229,-3.0045959477697277,-1.0427098597971194,0.2739435759992331,0.8022727272727272,1.0,0.9065433053433299,5.0
E100,D,-3.84071919417754,-3.611265928002788,2.155582009147531,1.5400725989240254,0.5344827586206896,0.6464646464646465,0.5931223981571775,0.05438678295204513
E101,D,-4.100323239044482,-3.65091328786979,-2.595504832487839,-3.574582961280045,0.8125,1.0,0.9110862335695782,5.0
E102,D,-2.9651186819766893,-3.170008230772469,-1.1378699758045265,-0.1572461692846646,0.2863013698630137,0.3107344632768362,0.2987677869628699,0.3567451059711353
E103,D,-3.7579860677869346,-3.413671339938842,-1.3455852137118427,-0.400887203466638,0.32558139534883723,0.359375,0.34289476200599495,5.0
E104,C,-4.004353091802251,-3.5992541172447923,-0.07446234958795309,-0.08135395596258535,1.0,0.5714285714285714,0.8144110179279557,5.0
E105,C,-3.8523964842828917,-3.483546335936153,-0.3301720009756955,0.39572362369665165,0.8333333333333334,0.19672131147540983,0.6054517812481229,-0.17839946399371914
E106,B,-3.8154852429954826,-3.4909494642439527,-0.904339443234008,-0.47484956277813445,0.3611111111111111,0.1568627450980392,0.2783946437771331,0.4517456317859737
E107,D,-4.093090111042274,-3.619766755837378,-2.399720591832019,-2.898002202114105,0.5555555555555556,0.8888888888888888,0.7412035591181296,5.0
E108,D,-3.68333448867171,-3.4398550064722078,-0.773765258924993,0.2762398486834068,0.3302752293577982,0.45454545454545453,0.3972991929108843,5.0
E109,D,-4.071654224067898,-3.5783618826990056,-2.1841015369809913,-2.1352434627769052,0.6,0.3939393939393939,0.5075373119768324,5.0
E110,C,-4.009721126977447,-3.576333257474096,-2.192063813589078,-2.2570311020042277,1.0,0.4578313253012048,0.7776919449329077,1.349250866004963
E111,D,-3.261732870263579,-3.3972505841122036,0.7123395128802668,0.0005662737474231676,0.20863309352517986,0.612,0.4572044223943413,1.684877424421545
E112,D,-3.7943005515144046,-3.435844697668189,-0.8580679452496671,-0.3101163381349629,0.5283018867924528,1.0,0.7997196019819902,-0.6802678906996042
E113,D,-3.8533884593537047,-3.463470311511535,-1.880424078584408,-1.1158151109046197,0.3557692307692308,0.9787234042553191,0.7363665010031524,5.0
E114,D,-3.8461521101599496,-3.4712131641122452,-1.5709184000241982,-0.8781604834772634,0.5131578947368421,0.3333333333333333,0.4326904991110037,-0.4184900481179904
E115,D,-4.152466504530412,-3.6163714636960607,-2.2505155490249074,-2.2752688439422237,1.0,0.8333333333333334,0.9204467514322718,5.0
E116,D,-3.9437275394347093,-3.4866453306408958,-1.743032695351736,-0.6959811571093115,0.5,0.2765957446808511,0.40404529818793494,-0.09863390085417556
E117,D,-4.166133076679361,-3.6636883191096388,-2.5620551815899613,-3.403249147041224,1.0,1.0,1.0,0.21148904258010642
E118,D,-3.826991822898968,-3.4482597670285435,-1.4383812854000824,-0.495403499914864,0.7586206896551724,0.08333333333333333,0.5396525712054626,-0.24675622855535823
E119,D,-3.70733562445183,-3.4236616384271072,-1.4617392206846356,-0.0908668890628892,0.7619047619047619,0.3333333333333333,0.5880518588204032,0.9565157893615905
E120,D,-4.1005876120898055,-3.6407579681758224,-2.4285305224238103,-2.9417196790427913,0.5833333333333334,0.20689655172413793,0.4376550930202439,0.27318638323841493
E121,D,-3.726879248583783,-3.4101951193353512,-1.595210863653887,-0.8661388378367963,0.74,0.21505376344086022,0.5449073871632121,-0.597806069580611
E122,D,-3.822440698545501,-3.573892308396919,0.31054993472976994,-0.03903631538209888,0.4375,0.1694915254237288,0.3317631890298127,-0.5255631795827775
E123,D,-4.111481746790147,-3.6700847225878457,-2.5972524681062894,-3.5767387362057863,1.0,0.6923076923076923,0.8600261451922268,2.361143119848965
