group,date,update_hour,segment_index,interval_start,q_nominal_kWh,state_nominal_kWh
B2,2025-02-01,0,34,2025-02-01 05:50:00,312.68135353257446,10800.0
B2,2025-02-01,0,35,2025-02-01 06:00:00,0.0,10522.169364396037
B2,2025-02-01,0,36,2025-02-01 06:10:00,0.0,9915.014245976923
B2,2025-02-01,0,37,2025-02-01 06:20:00,0.0,9276.453955100202
B2,2025-02-01,0,38,2025-02-01 06:30:00,0.0,8644.209893294013
B2,2025-02-01,0,39,2025-02-01 06:40:00,0.0,8030.802672975373
B2,2025-02-01,0,40,2025-02-01 06:50:00,0.0,7418.186271676012
B2,2025-02-01,0,41,2025-02-01 07:00:00,0.0,6763.670662108948
B2,2025-02-01,0,42,2025-02-01 07:10:00,0.0,6084.893595396676
B2,2025-02-01,0,43,2025-02-01 07:20:00,0.0,5438.677613752987
B2,2025-02-01,0,44,2025-02-01 07:30:00,0.0,4850.243194198416
B2,2025-02-01,0,45,2025-02-01 07:40:00,0.0,4323.747926691179
B2,2025-02-01,0,46,2025-02-01 07:50:00,0.0,3833.6149588336475
B2,2025-02-01,0,47,2025-02-01 08:00:00,0.0,3418.8865774997394
B2,2025-02-01,0,48,2025-02-01 08:10:00,0.0,3081.4697452496134
B2,2025-02-01,0,49,2025-02-01 08:20:00,0.0,2796.292744036173
B2,2025-02-01,0,50,2025-02-01 08:30:00,0.0,2564.592791451188
B2,2025-02-01,0,51,2025-02-01 08:40:00,0.0,2379.506015002648
B2,2025-02-01,0,52,2025-02-01 08:50:00,0.0,2239.778637200593
B2,2025-02-01,0,53,2025-02-01 09:00:00,0.0,2102.2998394985984
B2,2025-02-01,0,54,2025-02-01 09:10:00,0.0,1970.9327831733945
B2,2025-02-01,0,55,2025-02-01 09:20:00,0.0,1880.364805306247
B2,2025-02-01,0,56,2025-02-01 09:30:00,0.0,1884.7678944530567
B2,2025-02-01,0,57,2025-02-01 09:40:00,0.0,1926.2915367351886
B2,2025-02-01,0,58,2025-02-01 09:50:00,0.0,2019.2135332492967
B2,2025-02-01,0,59,2025-02-01 10:00:00,0.0,2165.412367802861
B2,2025-02-01,0,60,2025-02-01 10:10:00,0.0,2353.223524417412
B2,2025-02-01,0,61,2025-02-01 10:20:00,0.0,2583.6302748517987
B2,2025-02-01,0,62,2025-02-01 10:30:00,0.0,2862.6478087847777
B2,2025-02-01,0,63,2025-02-01 10:40:00,0.0,3191.647880953805
B2,2025-02-01,0,64,2025-02-01 10:50:00,0.0,3519.89653726537
B2,2025-02-01,0,65,2025-02-01 11:00:00,0.0,3861.0449177106043
B2,2025-02-01,0,66,2025-02-01 11:10:00,0.0,4225.392225469574
B2,2025-02-01,0,67,2025-02-01 11:20:00,0.0,4599.355806352128
B2,2025-02-01,0,68,2025-02-01 11:30:00,0.0,4953.803530610237
B2,2025-02-01,0,69,2025-02-01 11:40:00,0.0,5306.120478430317
B2,2025-02-01,0,70,2025-02-01 11:50:00,0.0,5625.485339186369
B2,2025-02-01,0,71,2025-02-01 12:00:00,456.418378740216,5952.386198812308
B2,2025-02-01,0,72,2025-02-01 12:10:00,490.38248126859787,6702.386198812308
B2,2025-02-01,0,73,2025-02-01 12:20:00,528.077709640419,7452.386198812308
B2,2025-02-01,0,74,2025-02-01 12:30:00,556.1210902168395,8202.386198812308
B2,2025-02-01,0,75,2025-02-01 12:40:00,565.5134844768872,8952.386198812308
B2,2025-02-01,0,76,2025-02-01 12:50:00,0.0,9702.386198812308
B2,2025-02-01,0,77,2025-02-01 13:00:00,0.0,9918.949255527894
B2,2025-02-01,0,78,2025-02-01 13:10:00,0.0,10112.983203160826
B2,2025-02-01,0,79,2025-02-01 13:20:00,0.0,10297.131924865995
B2,2025-02-01,0,80,2025-02-01 13:30:00,0.0,10469.112008275804
B2,2025-02-01,0,81,2025-02-01 13:40:00,0.0,10604.3639095052
B2,2025-02-01,0,82,2025-02-01 13:50:00,0.0,10695.924570420137
B2,2025-02-01,0,83,2025-02-01 14:00:00,0.0,10751.49811059981
B2,2025-02-01,0,84,2025-02-01 14:10:00,0.0,10774.513759649555
B2,2025-02-01,0,85,2025-02-01 14:20:00,0.0,10800.0
B2,2025-02-01,0,86,2025-02-01 14:30:00,0.0,10798.381492905433
B2,2025-02-01,0,87,2025-02-01 14:40:00,0.0,10760.57281039848
B2,2025-02-01,0,88,2025-02-01 14:50:00,0.0,10695.865064468278
B2,2025-02-01,0,89,2025-02-01 15:00:00,166.2016824172913,10581.58490444349
B2,2025-02-01,0,90,2025-02-01 15:10:00,444.68431032214517,10581.58490444349
B2,2025-02-01,0,91,2025-02-01 15:20:00,254.39228987886133,10800.0
B2,2025-02-01,0,92,2025-02-01 15:30:00,308.3993316338592,10800.0
B2,2025-02-01,0,93,2025-02-01 15:40:00,345.0043042580554,10800.0
B2,2025-02-01,0,94,2025-02-01 15:50:00,388.2812061592278,10800.0
B2,2025-02-01,0,95,2025-02-01 16:00:00,410.4077691461219,10800.0
B2,2025-02-01,0,96,2025-02-01 16:10:00,424.8236060696537,10800.0
B2,2025-02-01,0,97,2025-02-01 16:20:00,455.5252006836622,10800.0
B2,2025-02-01,0,98,2025-02-01 16:30:00,509.1352476484319,10800.0
B2,2025-02-01,0,99,2025-02-01 16:40:00,504.2666001127852,10800.0
B2,2025-02-01,0,100,2025-02-01 16:50:00,464.6376373040909,10800.0
B2,2025-02-01,0,101,2025-02-01 17:00:00,437.41867240826946,10800.0
B2,2025-02-01,0,102,2025-02-01 17:10:00,450.25904386027554,10800.0
B2,2025-02-01,0,103,2025-02-01 17:20:00,482.5163832491793,10800.0
B2,2025-02-01,0,104,2025-02-01 17:30:00,488.09965299785995,10800.0
B2,2025-02-01,0,105,2025-02-01 17:40:00,479.54925820260615,10800.0
B2,2025-02-01,0,106,2025-02-01 17:50:00,455.49473767245564,10800.0
B2,2025-02-01,0,107,2025-02-01 18:00:00,0.0,10800.0
B2,2025-02-01,0,108,2025-02-01 18:10:00,0.0,10263.643230277245
B2,2025-02-01,0,109,2025-02-01 18:20:00,0.0,9727.15043773529
B2,2025-02-01,0,110,2025-02-01 18:30:00,0.0,9182.364624497666
B2,2025-02-01,0,111,2025-02-01 18:40:00,0.0,8661.07349643505
B2,2025-02-01,0,112,2025-02-01 18:50:00,0.0,8137.287941522083
B2,2025-02-01,0,113,2025-02-01 19:00:00,0.0,7598.61962364957
B2,2025-02-01,0,114,2025-02-01 19:10:00,0.0,7052.522827313567
B2,2025-02-01,0,115,2025-02-01 19:20:00,0.0,6541.414483509936
B2,2025-02-01,0,116,2025-02-01 19:30:00,0.0,6034.562499508051
B2,2025-02-01,0,117,2025-02-01 19:40:00,0.0,5519.77263044195
B2,2025-02-01,0,118,2025-02-01 19:50:00,0.0,4989.119722513518
B2,2025-02-01,0,119,2025-02-01 20:00:00,0.0,4457.071525384377
B2,2025-02-01,0,120,2025-02-01 20:10:00,0.0,3905.5378810283373
B2,2025-02-01,0,121,2025-02-01 20:20:00,0.0,3355.148116904501
B2,2025-02-01,0,122,2025-02-01 20:30:00,0.0,2814.2033817140027
B2,2025-02-01,0,123,2025-02-01 20:40:00,0.0,2271.1912154552115
B2,2025-02-01,0,124,2025-02-01 20:50:00,25.86496971132152,1726.1779982170447
B2,2025-02-01,0,125,2025-02-01 21:00:00,520.0909112253277,1200.0
B2,2025-02-01,0,126,2025-02-01 21:10:00,508.0092125728545,1200.0
B2,2025-02-01,0,127,2025-02-01 21:20:00,502.02403168669406,1200.0
B2,2025-02-01,0,128,2025-02-01 21:30:00,518.6636882305274,1200.0
B2,2025-02-01,0,129,2025-02-01 21:40:00,511.2628316255887,1200.0
B2,2025-02-01,0,130,2025-02-01 21:50:00,481.09090086603044,1200.0
B2,2025-02-01,0,131,2025-02-01 22:00:00,429.77698436858975,1200.0
B2,2025-02-01,0,132,2025-02-01 22:10:00,415.1948022289047,1200.0
B2,2025-02-01,0,133,2025-02-01 22:20:00,446.0069337639993,1200.0
B2,2025-02-01,0,134,2025-02-01 22:30:00,455.16777620433925,1200.0
B2,2025-02-01,0,135,2025-02-01 22:40:00,430.61586041692976,1200.0
B2,2025-02-01,0,136,2025-02-01 22:50:00,423.96509980086955,1200.0
B2,2025-02-01,0,137,2025-02-01 23:00:00,430.22798916931526,1200.0
B2,2025-02-01,0,138,2025-02-01 23:10:00,426.7783739591978,1200.0
B2,2025-02-01,0,139,2025-02-01 23:20:00,441.52038106370594,1200.0
B2,2025-02-01,0,140,2025-02-01 23:30:00,434.9257037793227,1200.0
B2,2025-02-01,0,141,2025-02-01 23:40:00,438.84876728906147,1200.0
B2,2025-02-01,0,142,2025-02-01 23:50:00,492.6310458695757,1200.0
B2,2025-02-01,0,143,2025-02-02 00:00:00,619.1078638173968,1200.0
B2,2025-02-01,6,0,2025-02-01 06:00:00,0.0,10557.222429851008
B2,2025-02-01,6,1,2025-02-01 06:10:00,0.0,9631.296503925083
B2,2025-02-01,6,2,2025-02-01 06:20:00,0.0,8817.136935523977
B2,2025-02-01,6,3,2025-02-01 06:30:00,0.0,7891.211009598051
B2,2025-02-01,6,4,2025-02-01 06:40:00,0.0,7277.3185575936795
B2,2025-02-01,6,5,2025-02-01 06:50:00,0.0,6661.42072392634
B2,2025-02-01,6,6,2025-02-01 07:00:00,0.0,6006.0117196282345
B2,2025-02-01,6,7,2025-02-01 07:10:00,0.0,5327.972048322157
B2,2025-02-01,6,8,2025-02-01 07:20:00,0.0,4691.853203913918
B2,2025-02-01,6,9,2025-02-01 07:30:00,0.0,4106.2913497253085
B2,2025-02-01,6,10,2025-02-01 07:40:00,0.0,3577.0781142115748
B2,2025-02-01,6,11,2025-02-01 07:50:00,0.0,3098.4867334722285
B2,2025-02-01,6,12,2025-02-01 08:00:00,0.0,2694.1233182033798
B2,2025-02-01,6,13,2025-02-01 08:10:00,0.0,2360.5190349501677
B2,2025-02-01,6,14,2025-02-01 08:20:00,0.0,2080.3966820502196
B2,2025-02-01,6,15,2025-02-01 08:30:00,0.0,1867.6533649829448
B2,2025-02-01,6,16,2025-02-01 08:40:00,0.0,1706.4618380902384
B2,2025-02-01,6,17,2025-02-01 08:50:00,0.0,1592.6971520269224
B2,2025-02-01,6,18,2025-02-01 09:00:00,0.0,1499.8069073101367
B2,2025-02-01,6,19,2025-02-01 09:10:00,0.0,1399.6481062330713
B2,2025-02-01,6,20,2025-02-01 09:20:00,0.0,1337.5946090160433
B2,2025-02-01,6,21,2025-02-01 09:30:00,0.0,1337.5946090160433
B2,2025-02-01,6,22,2025-02-01 09:40:00,0.0,1337.5946090160426
B2,2025-02-01,6,23,2025-02-01 09:50:00,0.0,1461.3035619965
B2,2025-02-01,6,24,2025-02-01 10:00:00,0.0,1634.4532278201548
B2,2025-02-01,6,25,2025-02-01 10:10:00,0.0,1843.1957807713652
B2,2025-02-01,6,26,2025-02-01 10:20:00,0.0,2097.56459570969
B2,2025-02-01,6,27,2025-02-01 10:30:00,0.0,2384.3695822468353
B2,2025-02-01,6,28,2025-02-01 10:40:00,0.0,2690.8731045101085
B2,2025-02-01,6,29,2025-02-01 10:50:00,0.0,2690.8731045101085
B2,2025-02-01,6,30,2025-02-01 11:00:00,0.0,3031.9366187202236
B2,2025-02-01,6,31,2025-02-01 11:10:00,0.0,3402.4009298841897
B2,2025-02-01,6,32,2025-02-01 11:20:00,0.0,3782.5538537239354
B2,2025-02-01,6,33,2025-02-01 11:30:00,0.0,4194.192190303474
B2,2025-02-01,6,34,2025-02-01 11:40:00,0.0,4590.897999377016
B2,2025-02-01,6,35,2025-02-01 11:50:00,0.0,4975.055434545468
B2,2025-02-01,6,36,2025-02-01 12:00:00,0.0,5367.537450716602
B2,2025-02-01,6,37,2025-02-01 12:10:00,0.0,5796.741592276002
B2,2025-02-01,6,38,2025-02-01 12:20:00,0.0,6220.3603899467635
B2,2025-02-01,6,39,2025-02-01 12:30:00,0.0,6635.111342318997
B2,2025-02-01,6,40,2025-02-01 12:40:00,0.0,7049.417970275741
B2,2025-02-01,6,41,2025-02-01 12:50:00,0.0,7481.6301193121935
B2,2025-02-01,6,42,2025-02-01 13:00:00,0.0,7916.155074257569
B2,2025-02-01,6,43,2025-02-01 13:10:00,0.0,8321.08155233693
B2,2025-02-01,6,44,2025-02-01 13:20:00,0.0,8702.84924422067
B2,2025-02-01,6,45,2025-02-01 13:30:00,0.0,9065.346511015221
B2,2025-02-01,6,46,2025-02-01 13:40:00,0.0,9408.34535590533
B2,2025-02-01,6,47,2025-02-01 13:50:00,0.0,9716.740860296457
B2,2025-02-01,6,48,2025-02-01 14:00:00,0.0,10011.382137261844
B2,2025-02-01,6,49,2025-02-01 14:10:00,0.0,10255.018507340312
B2,2025-02-01,6,50,2025-02-01 14:20:00,0.0,10431.392712584267
B2,2025-02-01,6,51,2025-02-01 14:30:00,0.0,10585.52778841505
B2,2025-02-01,6,52,2025-02-01 14:40:00,0.0,10727.218152757036
B2,2025-02-01,6,53,2025-02-01 14:50:00,0.0,10800.0
B2,2025-02-01,6,54,2025-02-01 15:00:00,8.914040022541997,10800.0
B2,2025-02-01,6,55,2025-02-01 15:10:00,55.09197815720722,10800.0
B2,2025-02-01,6,56,2025-02-01 15:20:00,98.8562686028409,10800.0
B2,2025-02-01,6,57,2025-02-01 15:30:00,141.9440221398119,10800.0
B2,2025-02-01,6,58,2025-02-01 15:40:00,167.92563934154208,10800.0
B2,2025-02-01,6,59,2025-02-01 15:50:00,227.65040679197426,10800.0
B2,2025-02-01,6,60,2025-02-01 16:00:00,270.25399332766966,10800.0
B2,2025-02-01,6,61,2025-02-01 16:10:00,291.0161981692205,10800.0
B2,2025-02-01,6,62,2025-02-01 16:20:00,357.65951785648434,10800.0
B2,2025-02-01,6,63,2025-02-01 16:30:00,431.514844994662,10800.0
B2,2025-02-01,6,64,2025-02-01 16:40:00,445.1415309659599,10800.0
B2,2025-02-01,6,65,2025-02-01 16:50:00,427.8133876666188,10800.0
B2,2025-02-01,6,66,2025-02-01 17:00:00,418.24179785469784,10800.0
B2,2025-02-01,6,67,2025-02-01 17:10:00,440.11820461176364,10800.0
B2,2025-02-01,6,68,2025-02-01 17:20:00,471.604342725847,10800.0
B2,2025-02-01,6,69,2025-02-01 17:30:00,475.7996517776219,10800.0
B2,2025-02-01,6,70,2025-02-01 17:40:00,475.54679725834217,10800.0
B2,2025-02-01,6,71,2025-02-01 17:50:00,453.70351669893944,10800.0
B2,2025-02-01,6,72,2025-02-01 18:00:00,0.0,10800.0
B2,2025-02-01,6,73,2025-02-01 18:10:00,0.0,10263.643230277245
B2,2025-02-01,6,74,2025-02-01 18:20:00,0.0,9727.15043773529
B2,2025-02-01,6,75,2025-02-01 18:30:00,0.0,9182.364624497666
B2,2025-02-01,6,76,2025-02-01 18:40:00,0.0,8661.07349643505
B2,2025-02-01,6,77,2025-02-01 18:50:00,0.0,8137.287941522083
B2,2025-02-01,6,78,2025-02-01 19:00:00,0.0,7598.61962364957
B2,2025-02-01,6,79,2025-02-01 19:10:00,0.0,7052.522827313567
B2,2025-02-01,6,80,2025-02-01 19:20:00,0.0,6541.414483509936
B2,2025-02-01,6,81,2025-02-01 19:30:00,0.0,6034.562499508051
B2,2025-02-01,6,82,2025-02-01 19:40:00,0.0,5519.77263044195
B2,2025-02-01,6,83,2025-02-01 19:50:00,0.0,4989.119722513518
B2,2025-02-01,6,84,2025-02-01 20:00:00,0.0,4457.071525384377
B2,2025-02-01,6,85,2025-02-01 20:10:00,0.0,3905.537881028338
B2,2025-02-01,6,86,2025-02-01 20:20:00,0.0,3355.148116904502
B2,2025-02-01,6,87,2025-02-01 20:30:00,0.0,2814.203381714003
B2,2025-02-01,6,88,2025-02-01 20:40:00,0.0,2271.191215455212
B2,2025-02-01,6,89,2025-02-01 20:50:00,25.864969711321123,1726.1779982170451
B2,2025-02-01,6,90,2025-02-01 21:00:00,520.0909112253277,1200.0
B2,2025-02-01,6,91,2025-02-01 21:10:00,508.0092125728545,1200.0
B2,2025-02-01,6,92,2025-02-01 21:20:00,502.02403168669406,1200.0
B2,2025-02-01,6,93,2025-02-01 21:30:00,518.6636882305274,1200.0
B2,2025-02-01,6,94,2025-02-01 21:40:00,511.2628316255887,1200.0
B2,2025-02-01,6,95,2025-02-01 21:50:00,481.09090086603044,1200.0
B2,2025-02-01,6,96,2025-02-01 22:00:00,429.77698436858975,1200.0
B2,2025-02-01,6,97,2025-02-01 22:10:00,415.1948022289047,1200.0
B2,2025-02-01,6,98,2025-02-01 22:20:00,446.0069337639993,1200.0
B2,2025-02-01,6,99,2025-02-01 22:30:00,455.16777620433925,1200.0
B2,2025-02-01,6,100,2025-02-01 22:40:00,430.61586041692976,1200.0
B2,2025-02-01,6,101,2025-02-01 22:50:00,423.96509980086955,1200.0
B2,2025-02-01,6,102,2025-02-01 23:00:00,430.22798916931526,1200.0
B2,2025-02-01,6,103,2025-02-01 23:10:00,426.7783739591978,1200.0
B2,2025-02-01,6,104,2025-02-01 23:20:00,441.52038106370594,1200.0
B2,2025-02-01,6,105,2025-02-01 23:30:00,434.9257037793227,1200.0
B2,2025-02-01,6,106,2025-02-01 23:40:00,438.84876728906147,1200.0
B2,2025-02-01,6,107,2025-02-01 23:50:00,492.6310458695757,1200.0
B2,2025-02-01,6,108,2025-02-02 00:00:00,617.8978638173969,1200.0
B2,2025-02-01,12,0,2025-02-01 12:00:00,0.0,7056.991118184343
B2,2025-02-01,12,1,2025-02-01 12:10:00,0.0,7480.929029141064
B2,2025-02-01,12,2,2025-02-01 12:20:00,0.0,7752.690286280619
B2,2025-02-01,12,3,2025-02-01 12:30:00,0.0,8122.267098879044
B2,2025-02-01,12,4,2025-02-01 12:40:00,0.0,8489.003246389246
B2,2025-02-01,12,5,2025-02-01 12:50:00,0.0,8489.003246389246
B2,2025-02-01,12,6,2025-02-01 13:00:00,0.0,8823.630684542642
B2,2025-02-01,12,7,2025-02-01 13:10:00,0.0,9129.086190821408
B2,2025-02-01,12,8,2025-02-01 13:20:00,0.0,9431.913931685489
B2,2025-02-01,12,9,2025-02-01 13:30:00,0.0,9722.430969991132
B2,2025-02-01,12,10,2025-02-01 13:40:00,0.0,9977.372451845527
B2,2025-02-01,12,11,2025-02-01 13:50:00,0.0,10199.73150332594
B2,2025-02-01,12,12,2025-02-01 14:00:00,0.0,10392.165303327041
B2,2025-02-01,12,13,2025-02-01 14:10:00,0.0,10561.240538965643
B2,2025-02-01,12,14,2025-02-01 14:20:00,0.0,10707.065790638171
B2,2025-02-01,12,15,2025-02-01 14:30:00,0.0,10707.065790638171
B2,2025-02-01,12,16,2025-02-01 14:40:00,0.0,10800.0
B2,2025-02-01,12,17,2025-02-01 14:50:00,0.0,10800.0
B2,2025-02-01,12,18,2025-02-01 15:00:00,17.547685061945913,10800.0
B2,2025-02-01,12,19,2025-02-01 15:10:00,69.32513161289504,10800.0
B2,2025-02-01,12,20,2025-02-01 15:20:00,132.60036592682917,10800.0
B2,2025-02-01,12,21,2025-02-01 15:30:00,176.00764391064513,10800.0
B2,2025-02-01,12,22,2025-02-01 15:40:00,220.17824390052488,10800.0
B2,2025-02-01,12,23,2025-02-01 15:50:00,252.36548544076493,10800.0
B2,2025-02-01,12,24,2025-02-01 16:00:00,296.0702083574315,10800.0
B2,2025-02-01,12,25,2025-02-01 16:10:00,321.0524981596814,10800.0
B2,2025-02-01,12,26,2025-02-01 16:20:00,385.13238325457917,10800.0
B2,2025-02-01,12,27,2025-02-01 16:30:00,453.96735664148736,10800.0
B2,2025-02-01,12,28,2025-02-01 16:40:00,464.3591855418528,10800.0
B2,2025-02-01,12,29,2025-02-01 16:50:00,441.4494511448444,10800.0
B2,2025-02-01,12,30,2025-02-01 17:00:00,428.24292441719797,10800.0
B2,2025-02-01,12,31,2025-02-01 17:10:00,442.9099659381977,10800.0
B2,2025-02-01,12,32,2025-02-01 17:20:00,475.2341939863587,10800.0
B2,2025-02-01,12,33,2025-02-01 17:30:00,480.10242186690766,10800.0
B2,2025-02-01,12,34,2025-02-01 17:40:00,477.36042446342867,10800.0
B2,2025-02-01,12,35,2025-02-01 17:50:00,454.50518418150205,10800.0
B2,2025-02-01,12,36,2025-02-01 18:00:00,0.0,10800.0
B2,2025-02-01,12,37,2025-02-01 18:10:00,0.0,10263.643230277245
B2,2025-02-01,12,38,2025-02-01 18:20:00,0.0,9727.15043773529
B2,2025-02-01,12,39,2025-02-01 18:30:00,0.0,9182.364624497666
B2,2025-02-01,12,40,2025-02-01 18:40:00,0.0,8661.07349643505
B2,2025-02-01,12,41,2025-02-01 18:50:00,0.0,8137.287941522083
B2,2025-02-01,12,42,2025-02-01 19:00:00,0.0,7598.61962364957
B2,2025-02-01,12,43,2025-02-01 19:10:00,0.0,7052.522827313567
B2,2025-02-01,12,44,2025-02-01 19:20:00,0.0,6541.414483509936
B2,2025-02-01,12,45,2025-02-01 19:30:00,0.0,6034.562499508051
B2,2025-02-01,12,46,2025-02-01 19:40:00,0.0,5519.77263044195
B2,2025-02-01,12,47,2025-02-01 19:50:00,0.0,4989.119722513518
B2,2025-02-01,12,48,2025-02-01 20:00:00,0.0,4457.071525384377
B2,2025-02-01,12,49,2025-02-01 20:10:00,0.0,3905.5378810283373
B2,2025-02-01,12,50,2025-02-01 20:20:00,0.0,3355.148116904501
B2,2025-02-01,12,51,2025-02-01 20:30:00,0.0,2814.2033817140027
B2,2025-02-01,12,52,2025-02-01 20:40:00,0.0,2271.1912154552115
B2,2025-02-01,12,53,2025-02-01 20:50:00,25.86496971132152,1726.1779982170447
B2,2025-02-01,12,54,2025-02-01 21:00:00,520.0909112253277,1200.0
B2,2025-02-01,12,55,2025-02-01 21:10:00,508.0092125728545,1200.0
B2,2025-02-01,12,56,2025-02-01 21:20:00,502.02403168669406,1200.0
B2,2025-02-01,12,57,2025-02-01 21:30:00,518.6636882305274,1200.0
B2,2025-02-01,12,58,2025-02-01 21:40:00,511.2628316255887,1200.0
B2,2025-02-01,12,59,2025-02-01 21:50:00,481.09090086603044,1200.0
B2,2025-02-01,12,60,2025-02-01 22:00:00,429.77698436858975,1200.0
B2,2025-02-01,12,61,2025-02-01 22:10:00,415.1948022289047,1200.0
B2,2025-02-01,12,62,2025-02-01 22:20:00,446.0069337639993,1200.0
B2,2025-02-01,12,63,2025-02-01 22:30:00,455.16777620433925,1200.0
B2,2025-02-01,12,64,2025-02-01 22:40:00,430.61586041692976,1200.0
B2,2025-02-01,12,65,2025-02-01 22:50:00,423.96509980086955,1200.0
B2,2025-02-01,12,66,2025-02-01 23:00:00,430.22798916931526,1200.0
B2,2025-02-01,12,67,2025-02-01 23:10:00,426.7783739591978,1200.0
B2,2025-02-01,12,68,2025-02-01 23:20:00,441.52038106370594,1200.0
B2,2025-02-01,12,69,2025-02-01 23:30:00,434.9257037793227,1200.0
B2,2025-02-01,12,70,2025-02-01 23:40:00,438.84876728906147,1200.0
B2,2025-02-01,12,71,2025-02-01 23:50:00,492.6310458695757,1200.0
B2,2025-02-01,12,72,2025-02-02 00:00:00,617.8978638173969,1200.0
B2,2025-02-01,18,0,2025-02-01 18:00:00,0.0,10800.0
B2,2025-02-01,18,1,2025-02-01 18:10:00,0.0,10263.643230277243
B2,2025-02-01,18,2,2025-02-01 18:20:00,0.0,9727.150437735289
B2,2025-02-01,18,3,2025-02-01 18:30:00,0.0,9182.364624497664
B2,2025-02-01,18,4,2025-02-01 18:40:00,0.0,8661.073496435049
B2,2025-02-01,18,5,2025-02-01 18:50:00,0.0,8137.287941522081
B2,2025-02-01,18,6,2025-02-01 19:00:00,0.0,7598.619623649568
B2,2025-02-01,18,7,2025-02-01 19:10:00,0.0,7052.522827313565
B2,2025-02-01,18,8,2025-02-01 19:20:00,0.0,6541.414483509934
B2,2025-02-01,18,9,2025-02-01 19:30:00,0.0,6034.562499508049
B2,2025-02-01,18,10,2025-02-01 19:40:00,0.0,5519.772630441948
B2,2025-02-01,18,11,2025-02-01 19:50:00,0.0,4989.1197225135165
B2,2025-02-01,18,12,2025-02-01 20:00:00,0.0,4457.0715253843755
B2,2025-02-01,18,13,2025-02-01 20:10:00,0.0,3905.5378810283355
B2,2025-02-01,18,14,2025-02-01 20:20:00,0.0,3355.148116904499
B2,2025-02-01,18,15,2025-02-01 20:30:00,0.0,2814.203381714001
B2,2025-02-01,18,16,2025-02-01 20:40:00,0.0,2271.1912154552097
B2,2025-02-01,18,17,2025-02-01 20:50:00,25.864969711323056,1726.1779982170428
B2,2025-02-01,18,18,2025-02-01 21:00:00,520.0909112253277,1200.0
B2,2025-02-01,18,19,2025-02-01 21:10:00,508.0092125728545,1200.0
B2,2025-02-01,18,20,2025-02-01 21:20:00,502.02403168669406,1200.0
B2,2025-02-01,18,21,2025-02-01 21:30:00,518.6636882305274,1200.0
B2,2025-02-01,18,22,2025-02-01 21:40:00,511.2628316255888,1200.0
B2,2025-02-01,18,23,2025-02-01 21:50:00,481.09090086603044,1200.0
