strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback
S_adaptive_W14,2025-02-28,10800.0,10800.0,35471.82768333334,0.0,8190.7625425926035,20991.95574074073,17003.484149999997,18151.581050263336,0.0,18151.581050263336,0,0,0.65,adaptive,14,,0.051765600219368935,2.0042214488191565e-16,False
S_adaptive_W14,2025-03-01,10800.0,10800.0,35380.25615,0.0,7910.532607818933,20057.6716255144,16246.714016666669,18188.293651638334,0.0,18188.293651638334,0,0,0.65,adaptive,14,,0.027963999891653657,0.0,False
S_adaptive_W14,2025-03-02,10800.0,10798.967009999998,79659.23670349999,1150.6218071666626,4535.226048353909,20617.132034979422,16700.806639333336,49391.76850534565,7796.300225945057,57188.06873129071,6,2,0.65,adaptive,14,,0.02515520015731454,0.0,False
S_adaptive_W14,2025-03-03,10798.967009999998,10800.0,82526.5897084362,0.0,6114.003898353898,23128.997293415647,18733.558116666667,51087.757824496846,0.0,51087.757824496846,0,0,0.65,adaptive,14,,0.06122069992125034,0.0,False
S_adaptive_W14,2025-03-04,10800.0,10800.0,82608.93109958847,0.0,9644.783696707818,19814.155102880657,16049.465633333333,51433.627010872995,0.0,51433.627010872995,0,0,0.65,adaptive,14,,0.018710399977862835,0.0,False
S_adaptive_W14,2025-03-05,10800.0,10800.0,78985.09729566667,3.813283333329764,9108.79955082305,19734.94216584362,15985.303154333335,48612.6926343682,26.601464533308434,48639.294098901504,1,1,0.65,adaptive,14,,0.02490679989568889,0.0,False
S_adaptive_W14,2025-03-06,10800.0,10783.087641481481,75075.98391666665,59.983110833330784,5178.4379921810705,21221.558024485592,17204.683122500002,46160.939731654995,418.44218117331553,46579.381912828314,1,1,0.65,adaptive,14,,0.025668499991297722,0.0,False
S_adaptive_W14,2025-03-07,10783.087641481481,10800.0,33946.16814653498,0.0,9203.390220609053,20027.743525925925,16207.251133333331,17522.599100809945,0.0,17522.599100809945,0,0,0.65,adaptive,14,,0.08399689989164472,2.0761639218941865e-16,False
S_adaptive_W14,2025-03-08,10800.0,10800.0,32490.453599999993,566.3747796666705,9975.569483744857,21147.996732921813,17129.877353666663,16913.141597794995,2191.908068876349,19105.049666671344,5,1,0.65,adaptive,14,,0.02765000006183982,0.0,False
S_adaptive_W14,2025-03-09,10800.0,10800.0,69943.16588209875,260.7265153333304,2626.3706870370374,22336.82452839506,18092.827868,42631.937415028515,1257.795123601986,43889.7325386305,4,1,0.65,adaptive,14,,0.02399010001681745,0.0,False
S_adaptive_W14,2025-03-10,10800.0,10800.0,68951.20304814815,3169.5283134999986,346.2876625514402,19644.06446893004,15911.692219833334,42040.596861345366,19693.84637923391,61734.443240579276,11,2,0.65,adaptive,14,,0.029915899969637394,1.7306979818056234e-16,False
S_adaptive_W14,2025-03-11,10800.0,10800.0,78516.42420516667,0.0,10860.663050411527,19562.328182921803,15845.485828166664,47756.27325900051,0.0,47756.27325900051,0,0,0.80,adaptive,14,,0.023852899903431535,0.0,False
S_adaptive_W14,2025-03-12,10800.0,10800.0,74647.3042865,0.0,8274.053409053497,20724.822074279837,16787.105880166666,45544.175578929964,0.0,45544.175578929964,0,0,0.80,adaptive,14,,0.025532200001180172,0.0,False
S_adaptive_W14,2025-03-13,10800.0,10800.0,71603.62538518518,1288.2599145000024,1202.7815294238662,21807.819755761324,17664.334002166663,43487.16264094479,6909.495073269685,50396.65771421448,8,2,0.80,adaptive,14,,0.02545229997485876,0.0,False
S_adaptive_W14,2025-03-14,10800.0,10800.0,32504.045100000003,118.43481766666409,12565.790274485596,21196.1245255144,17168.86086566667,16939.204643955,440.1499128803234,17379.354556835322,3,1,0.80,adaptive,14,,0.05680170003324747,0.0,False
S_adaptive_W14,2025-03-15,10800.0,10800.0,33157.78685,0.0,8228.103248971196,21081.886584362135,17076.328133333333,17166.922378621668,0.0,17166.922378621668,0,0,0.80,adaptive,14,,0.0455163000151515,0.0,False
S_adaptive_W14,2025-03-16,10800.0,10800.0,76702.6874167963,1.6400000000001,9581.540345473255,19851.263884156375,16079.52374616667,46515.20623056094,7.461180000000455,46522.66741056094,1,1,0.80,adaptive,14,,0.02469120011664927,0.0,False
S_adaptive_W14,2025-03-17,10800.0,10800.0,73710.78724483334,0.0,12256.306048742801,18928.15664609053,15331.806883333335,44722.53866155585,0.0,44722.53866155585,0,0,0.80,adaptive,14,,0.023918300168588758,0.0,False
S_adaptive_W14,2025-03-18,10800.0,10800.0,67592.3771403292,1334.4806583333316,3703.913221399175,21563.085318930036,17466.099108333336,40642.983304172274,6767.4973763999915,47410.48068057226,8,1,0.80,adaptive,14,,0.03463110001757741,0.0,False
S_adaptive_W14,2025-03-19,10800.0,10800.0,72977.83963930042,0.0,9699.484988271613,20067.811584362134,16254.927383333332,44294.00645799698,0.0,44294.00645799698,0,0,0.80,adaptive,14,,0.024131299927830696,0.0,False
S_adaptive_W14,2025-03-20,10800.0,10800.0,71357.2790281893,0.0,5306.378007201643,20220.732654320986,16378.79345,43487.81649144935,0.0,43487.81649144935,0,0,0.80,adaptive,14,,0.024099500151351094,0.0,False
S_adaptive_W14,2025-03-21,10800.0,10800.0,32795.61938333334,0.0,16868.43109197531,20493.283024691358,16599.55925,17036.991786748335,0.0,17036.991786748335,0,0,0.80,adaptive,14,,0.04483429994434118,0.0,False
S_adaptive_W14,2025-03-22,10800.0,10800.0,33034.60826666666,0.0,13379.410373456785,19863.148209876545,16089.150050000004,17011.145683268333,0.0,17011.145683268333,0,0,0.80,adaptive,14,,0.04013530001975596,0.0,False
S_adaptive_W14,2025-03-23,10800.0,10800.0,73653.51316604938,0.0,11151.934969958846,19641.358312757202,15909.500233333332,44549.94403579749,0.0,44549.94403579749,0,0,0.80,adaptive,14,,0.02414150000549853,0.0,False
S_adaptive_W14,2025-03-24,10800.0,10800.0,70196.67763045267,0.0,8465.092758890922,19647.8304643601,15914.742676131686,42266.34185588098,0.0,42266.34185588098,0,0,0.80,adaptive,14,,0.024281499907374382,0.0,False
S_adaptive_W14,2025-03-25,10800.0,10800.0,69034.34254197532,0.0,4038.1182923868355,21295.260699588478,17249.161166666665,41693.29894879704,0.0,41693.29894879704,0,0,0.80,adaptive,14,,0.022803900064900517,0.0,False
S_adaptive_W14,2025-03-26,10800.0,10800.0,72441.71666131687,0.0,13284.681337860085,18760.423456790122,15195.942999999997,43767.25704298426,0.0,43767.25704298426,0,0,0.80,adaptive,14,,0.02842729981057346,1.6624202899070498e-16,False
S_adaptive_W14,2025-03-27,10800.0,10800.0,67665.83686069958,0.0,5116.922370576138,20168.02679012345,16336.101699999996,40816.3279406684,0.0,40816.3279406684,0,0,0.80,adaptive,14,,0.02764629991725087,0.0,False
S_adaptive_W14,2025-03-28,10800.0,10800.0,31338.95821666666,0.0,16557.544290123456,20839.648209876545,16880.11505,15938.677045866662,0.0,15938.677045866662,0,0,0.65,adaptive,14,,0.031279100105166435,0.0,False
S_adaptive_W14,2025-03-29,10800.0,10800.0,30959.727433333333,0.0,19332.220934567915,20633.143765432087,16712.846449999997,15504.498479541668,0.0,15504.498479541668,0,0,0.65,adaptive,14,,0.032649700064212084,0.0,False
S_adaptive_W14,2025-03-30,10800.0,10800.0,60165.416048,0.0,692.349858847736,21723.402574485594,17595.95608533333,36509.714308458526,0.0,36509.714308458526,0,0,0.65,adaptive,14,,0.02973730000667274,0.0,False
S_adaptive_W14,2025-03-31,10800.0,10800.0,61746.15495991563,225.43209399999643,1135.661955967071,20444.924287448564,16560.38867283334,36996.53399307692,1567.3953189889755,38563.92931206589,2,2,0.65,adaptive,14,,0.02400029986165464,0.0,False
S_adaptive_W14,2025-04-01,10800.0,10800.0,65548.94497818929,0.0,1346.5960814814746,21018.407263374487,17024.909883333334,39260.38122145226,0.0,39260.38122145226,0,0,0.65,adaptive,14,,0.023875399958342314,0.0,False
S_adaptive_W14,2025-04-02,10800.0,10800.0,67316.76925904526,1607.0760295000018,4399.210649588479,21522.627573456783,17433.328334499995,39897.08450030961,8016.733355167508,47913.81785547712,10,1,0.65,adaptive,14,,0.022316700080409646,0.0,False
S_adaptive_W14,2025-04-03,10800.0,10800.0,68384.73883148149,398.2963896666667,9263.328458436215,19243.034189711932,15586.857693666667,40827.6835269643,2778.515614314667,43606.199141278965,1,1,0.65,adaptive,14,,0.024839000077918172,0.0,False
S_adaptive_W14,2025-04-04,10800.0,10800.0,30369.518466666665,0.0,19992.99359382716,20766.96117283951,16821.238550000002,15166.200282518334,0.0,15166.200282518334,0,0,0.65,adaptive,14,,0.034865699941292405,0.0,False
S_adaptive_W14,2025-04-05,10800.0,10800.0,30124.41055,0.0,14121.59210473252,20835.281378600812,16876.577916666665,14969.868828828334,0.0,14969.868828828334,0,0,0.65,adaptive,14,,0.024547599954530597,0.0,False
S_adaptive_W14,2025-04-06,10800.0,10800.0,65297.655674343616,27.48028049999975,6981.287503703703,20704.06412880658,16770.291944333334,38844.00456525252,117.4106140148321,38961.41517926735,3,2,0.65,adaptive,14,,0.026252100011333823,0.0,False
S_adaptive_W14,2025-04-07,10800.0,10800.0,61873.225731275714,0.0,4820.069744032926,20054.930020576125,16244.493316666667,36857.15689140697,0.0,36857.15689140697,0,0,0.65,adaptive,14,,0.02957709995098412,0.0,False
S_adaptive_W14,2025-04-08,10800.0,10761.96891,61610.0165010288,298.72031849998973,3519.960827572011,21420.05450679013,17384.472131500006,36828.74653471124,1806.084825298934,38634.83136001017,7,3,0.65,adaptive,14,,0.0246095999609679,1.9756191287492794e-16,False
S_adaptive_W14,2025-04-09,10761.96891,10716.28053,62227.44388436214,1420.361580333336,943.8450269547278,19004.04717407408,15434.397752999997,37391.492849559014,9737.483678066517,47128.976527625535,4,1,0.65,adaptive,14,,0.026638199808076024,0.0,False
S_adaptive_W14,2025-04-10,10716.28053,10661.35902,67457.9888134753,205.34077616666173,9324.153939094645,20673.511102880657,16794.973352333334,39884.53877944664,1360.2752426609666,41244.8140221076,3,2,0.65,adaptive,14,,0.026445399969816208,0.0,False
S_adaptive_W14,2025-04-11,10661.35902,10800.0,29741.25386533333,0.0,20338.871139300412,20847.13514403292,16761.40258466667,14839.925533819067,0.0,14839.925533819067,0,0,0.65,adaptive,14,,0.032322100130841136,0.0,False
S_adaptive_W14,2025-04-12,10800.0,10800.0,29624.4373,0.0,16765.60661934156,20177.21121399177,16343.54108333333,14681.439858266667,0.0,14681.439858266667,0,0,0.65,adaptive,14,,0.02570760017260909,2.4779441541241463e-16,False
S_adaptive_W14,2025-04-13,10800.0,10800.0,62529.39416687243,33.27479433333232,4367.441749999998,20625.624883539094,16706.756155666666,37031.310362518394,154.88686153232877,37186.197224050724,2,1,0.65,adaptive,14,,0.027098200051113963,0.0,False
S_adaptive_W14,2025-04-14,10800.0,10800.0,62327.487221604926,76.86838333333264,6013.149790123449,20332.494814814818,16469.3208,36791.29275837426,526.6110900833286,37317.90384845759,2,1,0.65,adaptive,14,,0.029589899815618992,0.0,False
S_adaptive_W14,2025-04-15,10800.0,10800.0,59626.326906584356,337.86151013169473,6151.890933127572,19330.887632921807,15658.01898266666,35381.52497962197,2356.9218946787023,37738.44687430067,1,1,0.65,adaptive,14,,0.03088380000554025,0.0,False
S_adaptive_W14,2025-04-16,10800.0,10766.84148,58085.12631934156,1691.2207720000051,456.78724032922145,18788.47667901234,15248.508777999992,34934.99930508284,11484.745446288201,46419.74475137104,5,2,0.65,adaptive,14,,0.04020390007644892,0.0,False
S_adaptive_W14,2025-04-17,10766.84148,10800.0,67948.86013060082,0.0,11463.123698765434,18881.849546502057,15264.455464666666,40318.840236220945,0.0,40318.840236220945,0,0,0.80,adaptive,14,,0.02718019997701049,0.0,False
S_adaptive_W14,2025-04-18,10800.0,10800.0,29433.628600000004,0.0,19155.22733436215,20654.126748971183,16729.842666666664,14608.732781163333,0.0,14608.732781163333,0,0,0.65,adaptive,14,,0.036411500070244074,0.0,False
S_adaptive_W14,2025-04-19,10800.0,10800.0,28448.44361666667,0.0,17665.987686213986,21040.929897119346,17043.153216666666,13938.289641115001,0.0,13938.289641115001,0,0,0.65,adaptive,14,,0.042983500054106116,0.0,False
S_adaptive_W14,2025-04-20,10800.0,10800.0,59585.38198868312,0.0,3730.9310578189293,20508.97919753086,16612.27315,35316.3796573671,0.0,35316.3796573671,0,0,0.65,adaptive,14,,0.026639899937435985,0.0,False
S_adaptive_W14,2025-04-21,10800.0,10800.0,60328.40118950617,0.0,8235.456386831274,18821.23378600823,15245.199366666668,35920.55420222209,0.0,35920.55420222209,0,0,0.65,adaptive,14,,0.025605299975723028,0.0,False
S_adaptive_W14,2025-04-22,10800.0,10689.541556666667,54507.511052833324,1295.2528236666653,173.19354999999985,18821.334783333332,15344.693773500003,32799.22477505605,8900.094022811492,41699.31879786754,2,1,0.65,adaptive,14,,0.031710200011730194,0.0,False
S_adaptive_W14,2025-04-23,10689.541556666667,10800.0,64130.81389444444,0.0,9097.472846707824,18600.061747736625,14966.637416666663,37737.41298693833,0.0,37737.41298693833,0,0,0.80,adaptive,14,,0.029791499953716993,0.0,False
S_adaptive_W14,2025-04-24,10800.0,10800.0,58007.22892827365,0.0,7378.714910905352,18623.19640720164,15084.789089833333,34379.42580148375,0.0,34379.42580148375,0,0,0.65,adaptive,14,,0.026243200059980154,0.0,False
S_adaptive_W14,2025-04-25,10800.0,10800.0,27640.061599999994,0.0,21716.999205555556,20645.81444444444,16723.1097,13324.579871839998,0.0,13324.579871839998,0,0,0.65,adaptive,14,,0.028709099860861897,0.0,False
S_adaptive_W14,2025-04-26,10800.0,10702.624784999998,27366.845983333333,208.28467633333418,23607.9975590535,20971.458740946502,17074.519273666665,13082.879588271666,1007.0006487348375,14089.880237006504,2,1,0.65,adaptive,14,,0.027014199877157807,0.0,False
S_adaptive_W14,2025-04-27,10702.624784999998,10732.613434999997,53270.799394117275,478.16948316666287,979.056319958843,21944.482047325106,17748.040673333337,32063.13345057676,2943.1064624156434,35006.2399129924,4,2,0.65,adaptive,14,,0.04132509999908507,0.0,False
S_adaptive_W14,2025-04-28,10732.613434999997,10800.0,61197.15622777777,633.0851176666657,1552.163213991771,18923.48898045267,15267.378165666667,36587.483602270004,4331.967962209327,40919.45156447933,3,1,0.80,adaptive,14,,0.0253645998891443,0.0,False
S_adaptive_W14,2025-04-29,10800.0,10800.0,69511.28579166048,0.0,18902.34513271605,16714.352327777775,13538.625385500003,40861.387915682964,0.0,40861.387915682964,0,0,0.80,adaptive,14,,0.026483700145035982,0.0,False
S_adaptive_W14,2025-04-30,10800.0,10800.0,60081.39521111111,0.0,8323.638660493838,18425.800617283938,14924.8985,35915.143504202904,0.0,35915.143504202904,0,0,0.80,adaptive,14,,0.03912289999425411,0.0,False
S_adaptive_W14,2025-05-01,10800.0,10297.525324444441,59429.02330020575,1880.0673000000002,7149.387780452679,18950.269619753082,15801.945599999997,35120.17812038092,12460.168146908332,47580.34626728926,7,1,0.80,adaptive,14,,0.037493100157007575,0.0,False
S_adaptive_W14,2025-05-02,10297.525324444441,10037.891179444441,29581.22756293827,1201.4660751666652,12906.984000617284,20100.31728765431,16514.9277335,14748.65080036597,7322.025264487658,22070.67606485363,7,2,0.80,adaptive,14,,0.027753100031986833,0.0,False
S_adaptive_W14,2025-05-03,10037.891179444441,9984.37927944444,30559.126393438273,800.1439499999971,18828.92139403292,19533.357944238676,15870.18064483333,15513.497967376055,4315.6696782666495,19829.167645642705,6,2,0.80,adaptive,14,,0.051316999830305576,0.0,False
S_adaptive_W14,2025-05-04,9984.37927944444,9854.965223703699,65475.32515246913,733.1741908333313,11312.388769135807,17252.188899999997,14090.74565916667,38906.31227858105,4515.127371703319,43421.43965028437,8,1,0.80,adaptive,14,,0.03178920014761388,0.0,False
S_adaptive_W14,2025-05-05,9854.965223703699,9942.047803518515,63207.82617962963,450.90617916666923,4572.543875720165,20693.722953909462,16683.54127083333,37594.458983712946,3145.5215058666845,40739.98048957963,1,1,0.80,adaptive,14,,0.04296260001137853,0.0,False
S_adaptive_W14,2025-05-06,9942.047803518515,9667.680834629626,67706.92557848353,0.0,11555.52095379219,18569.750158024683,15288.427899999999,40749.07403619863,0.0,40749.07403619863,0,0,0.80,adaptive,14,,0.05327209993265569,0.0,False
S_adaptive_W14,2025-05-07,9667.680834629626,9846.416244629627,64732.0853228395,461.8541004999946,6344.711014609053,19055.37152489712,15273.98906616667,39031.809560633905,3221.8942050879627,42253.70376572187,1,1,0.80,adaptive,14,,0.026977499946951866,0.0,False
S_adaptive_W14,2025-05-08,9846.416244629627,10800.0,73417.00424743416,35.999250000000075,13227.392410288072,18636.175301646086,14237.076614499998,45569.807198667586,243.22893262500048,45813.03613129259,1,1,0.90,adaptive,14,,0.03133229981176555,0.0,False
S_adaptive_W14,2025-05-09,10800.0,10800.0,34902.68828333334,0.0,22899.018652263374,18443.598847736626,14939.315066666664,19314.210491078335,0.0,19314.210491078335,0,0,0.90,adaptive,14,,0.042385500157251954,1.8835762449478205e-16,False
S_adaptive_W14,2025-05-10,10800.0,10800.0,35790.078916666665,0.0,20315.18512407407,17651.83425925926,14297.98575,20081.395742531666,0.0,20081.395742531666,0,0,0.90,adaptive,14,,0.028950999956578016,0.0,False
S_adaptive_W14,2025-05-11,10800.0,10800.0,74328.26889609052,22.75666666666666,15745.430431481489,16429.03183127571,13307.515783333334,46032.624515168,153.4140683333333,46186.03858350133,1,1,0.80,adaptive,14,,0.027768000029027462,0.0,False
S_adaptive_W14,2025-05-12,10800.0,10800.0,71342.15318209876,0.0,16479.137216666662,15430.635432098767,12498.814699999999,43588.15494909744,0.0,43588.15494909744,0,0,0.80,adaptive,14,,0.028550300048664212,0.0,False
S_adaptive_W14,2025-05-13,10800.0,10800.0,66668.58850056583,0.0,10138.831592181066,17897.600745884778,14497.05660416667,41304.89663148512,0.0,41304.89663148512,0,0,0.80,adaptive,14,,0.040131600107997656,0.0,False
S_adaptive_W14,2025-05-14,10800.0,10800.0,69328.41893045267,0.0,13116.384173868313,16830.97880658436,13633.092833333332,42540.041176409504,0.0,42540.041176409504,0,0,0.80,adaptive,14,,0.022693200036883354,0.0,False
S_adaptive_W14,2025-05-15,10800.0,10800.0,67832.19643271605,0.0,11742.153788642489,17499.917688106485,14174.933327366254,41755.35617940148,0.0,41755.35617940148,0,0,0.80,adaptive,14,,0.026644800091162324,0.0,False
S_adaptive_W14,2025-05-16,10800.0,10800.0,31537.0886,0.0,25177.875718724277,19177.40183127572,15533.695483333333,17083.376909169998,0.0,17083.376909169998,0,0,0.65,adaptive,14,,0.023969200206920505,0.0,False
S_adaptive_W14,2025-05-17,10800.0,10800.0,30735.31581666667,0.0,16341.678599588484,20762.30596707818,16817.467833333332,16292.781132181666,0.0,16292.781132181666,0,0,0.65,adaptive,14,,0.02780720009468496,0.0,False
S_adaptive_W14,2025-05-18,10800.0,10800.0,64712.566660905344,0.0,7636.815632510286,17892.54172839506,14492.958799999997,39783.48351387658,0.0,39783.48351387658,0,0,0.65,adaptive,14,,0.02473130007274449,0.0,False
S_adaptive_W14,2025-05-19,10800.0,10800.0,62543.76587407407,67.00333333333344,11784.566123045266,17426.244917695472,14115.258383333334,37649.89030528,451.9039816666674,38101.79428694667,1,1,0.65,adaptive,14,,0.03874059999361634,0.0,False
S_adaptive_W14,2025-05-20,10800.0,10800.0,55980.66322083333,2425.7804125,599.2143069958844,17262.286893004115,13982.452383333333,34533.3250890925,16509.44756168125,51042.772650773746,5,1,0.65,adaptive,14,,0.03173670009709895,0.0,False
S_adaptive_W14,2025-05-21,10800.0,10800.0,63006.07502160493,0.0,8411.10159979424,17012.411255144034,13780.053116666666,37991.57502321932,0.0,37991.57502321932,0,0,0.65,adaptive,14,,0.026844500098377466,0.0,False
S_adaptive_W14,2025-05-22,10800.0,10800.0,58361.82797530863,111.4275109999993,4163.094386831277,18387.001488477363,14893.471205666667,35618.688214834256,776.723361735995,36395.41157657025,2,1,0.65,adaptive,14,,0.028506299946457148,0.0,False
S_adaptive_W14,2025-05-23,10800.0,10800.0,29652.117216666666,0.0,19194.473049794244,21245.764650205754,17209.069366666663,15359.204242843334,0.0,15359.204242843334,0,0,0.65,adaptive,14,,0.02712629991583526,0.0,False
S_adaptive_W14,2025-05-24,10800.0,10800.0,29946.7232,0.0,22327.870001234576,20338.69376543209,16474.341949999998,15511.474011023334,0.0,15511.474011023334,0,0,0.65,adaptive,14,,0.0277731001842767,0.0,False
S_adaptive_W14,2025-05-25,10800.0,10800.0,57218.77207407408,445.9893628333291,5758.115542592593,17692.81953148148,14331.183820500004,34502.64417112352,2870.5836832253044,37373.22785434882,3,1,0.65,adaptive,14,,0.024866400053724647,0.0,False
