group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
B2,2025-02-23,6,revision,36920.922947495244,0.0,0.02355460007674992,8.748557434046234e-13,109,B2 2025-02-23 06:00
B2,2025-02-23,12,revision,26950.09416046422,0.0,0.014025199925526977,7.958078640513122e-13,73,B2 2025-02-23 12:00
B2,2025-02-23,18,revision,12517.985886454977,0.0,0.018124100053682923,7.958078640513122e-13,37,B2 2025-02-23 18:00
B2,2025-02-24,0,plan,47119.42576692682,0.0,0.025895100086927414,3.1271281860275245e-11,144,B2 2025-02-24 00:00 plan
B2,2025-02-24,6,revision,34331.602143501674,0.0,0.02927110018208623,2.2311041902867146e-12,109,B2 2025-02-24 06:00
B2,2025-02-24,12,revision,26190.149411637227,0.0,0.01639750017784536,1.1102230246251565e-11,73,B2 2025-02-24 12:00
B2,2025-02-24,18,revision,13187.56755742179,0.0,0.008763199904933572,5.684341886080801e-13,37,B2 2025-02-24 18:00
B2,2025-02-25,0,plan,48216.35425560654,0.0,0.023691799957305193,9.094947017729282e-13,144,B2 2025-02-25 00:00 plan
B2,2025-02-25,6,revision,35168.23784539815,0.0,0.027554600033909082,9.094947017729282e-13,109,B2 2025-02-25 06:00
B2,2025-02-25,12,revision,25799.9282008833,0.0,0.01462500006891787,9.094947017729282e-13,73,B2 2025-02-25 12:00
B2,2025-02-25,18,revision,12571.25653324938,0.0,0.010957800084725022,2.367840518779278e-10,37,B2 2025-02-25 18:00
B2,2025-02-26,0,plan,43424.79521751155,0.0,0.025542499963194132,8.171241461241152e-13,144,B2 2025-02-26 00:00 plan
B2,2025-02-26,6,revision,32432.97352725726,0.0,0.017809699987992644,2.7015426932545477e-11,109,B2 2025-02-26 06:00
B2,2025-02-26,12,revision,27563.89724877987,0.0,0.014196299947798252,9.094947017729282e-13,73,B2 2025-02-26 12:00
B2,2025-02-26,18,revision,12981.726257546496,0.0,0.011382999829947948,7.958078640513122e-13,37,B2 2025-02-26 18:00
B2,2025-02-27,0,plan,44617.87909810923,0.0,0.024349400075152516,8.526512829121202e-13,144,B2 2025-02-27 00:00 plan
B2,2025-02-27,6,revision,32329.302002428412,0.0,0.024002999998629093,9.251858538542972e-12,109,B2 2025-02-27 06:00
B2,2025-02-27,12,revision,25094.964646266257,0.0,0.017634399933740497,8.376632720796806e-10,73,B2 2025-02-27 12:00
B2,2025-02-27,18,revision,12746.008492125733,0.0,0.013723500072956085,4.2169971218678864e-10,37,B2 2025-02-27 18:00
B2,2025-02-28,0,plan,17505.37043226586,0.0,0.03714949986897409,5.030179287198546e-12,144,B2 2025-02-28 00:00 plan
B2,2025-02-28,6,revision,8751.539262982784,2.078479395321699e-16,0.03168269991874695,2.3021584638627246e-12,109,B2 2025-02-28 06:00
B2,2025-02-28,12,revision,8791.540014117852,0.0,0.015498399967327714,5.244020893776167e-12,73,B2 2025-02-28 12:00
B2,2025-02-28,18,revision,4727.132318915122,0.0,0.011243200162425637,5.551115123125783e-11,37,B2 2025-02-28 18:00
B2,2025-03-01,0,plan,19046.640861385564,0.0,0.03240599995478988,1.1084466677857563e-12,144,B2 2025-03-01 00:00 plan
B2,2025-03-01,6,revision,8129.957143165408,0.0,0.019739799899980426,9.094947017729282e-13,109,B2 2025-03-01 06:00
B2,2025-03-01,12,revision,8335.026989300522,0.0,0.013179099885746837,8.526512829121202e-13,73,B2 2025-03-01 12:00
B2,2025-03-01,18,revision,5160.975800769359,0.0,0.01567550003528595,8.526512829121202e-13,37,B2 2025-03-01 18:00
B2,2025-03-02,0,plan,47898.68282457446,0.0,0.041303500067442656,9.663381206337363e-13,144,B2 2025-03-02 00:00 plan
B2,2025-03-02,6,revision,35907.91709344195,0.0,0.03256409987807274,2.5011104298755527e-12,109,B2 2025-03-02 06:00
B2,2025-03-02,12,revision,27729.7028978099,0.0,0.012424300191923976,9.094947017729282e-13,73,B2 2025-03-02 12:00
B2,2025-03-02,18,revision,12744.500914913871,0.0,0.008316999999806285,5.684341886080801e-13,37,B2 2025-03-02 18:00
B2,2025-03-03,0,plan,50181.47405799813,0.0,0.013206900097429752,9.094947017729282e-13,144,B2 2025-03-03 00:00 plan
B2,2025-03-03,6,revision,36000.64727252444,0.0,0.022001999896019697,5.551115123125783e-12,109,B2 2025-03-03 06:00
B2,2025-03-03,12,revision,28250.874521773712,0.0,0.02380159986205399,7.958078640513122e-13,73,B2 2025-03-03 12:00
B2,2025-03-03,18,revision,12814.451287005293,0.0,0.015625800006091595,7.958078640513122e-13,37,B2 2025-03-03 18:00
B2,2025-03-04,0,plan,44440.51279548265,0.0,0.024023599922657013,9.094947017729282e-13,144,B2 2025-03-04 00:00 plan
B2,2025-03-04,6,revision,33257.84823102028,0.0,0.031930399825796485,1.6768808563938364e-12,109,B2 2025-03-04 06:00
B2,2025-03-04,12,revision,25335.680019968833,0.0,0.023203000193461776,1.5916157281026244e-12,73,B2 2025-03-04 12:00
B2,2025-03-04,18,revision,13043.622621228069,0.0,0.011690299957990646,6.821210263296962e-13,37,B2 2025-03-04 18:00
B2,2025-03-05,0,plan,46981.33681379803,0.0,0.02141919988207519,7.105427357601002e-13,144,B2 2025-03-05 00:00 plan
B2,2025-03-05,6,revision,33011.54484496541,0.0,0.019034399883821607,9.094947017729282e-13,109,B2 2025-03-05 06:00
B2,2025-03-05,12,revision,26076.423081877114,0.0,0.014872999861836433,8.981704269217516e-13,73,B2 2025-03-05 12:00
B2,2025-03-05,18,revision,13620.285206247574,0.0,0.011117999907582998,5.684341886080801e-13,37,B2 2025-03-05 18:00
B2,2025-03-06,0,plan,43562.88421181767,0.0,0.026357099879533052,9.094947017729282e-13,144,B2 2025-03-06 00:00 plan
B2,2025-03-06,6,revision,30923.54269730754,0.0,0.034738400019705296,1.8189894035458565e-12,109,B2 2025-03-06 06:00
B2,2025-03-06,12,revision,26111.19637956099,0.0,0.014733799966052175,4.9960036108132044e-12,73,B2 2025-03-06 12:00
B2,2025-03-06,18,revision,13018.28590220275,0.0,0.008042899891734123,9.094947017729282e-13,37,B2 2025-03-06 18:00
B2,2025-03-07,0,plan,17449.68799248049,0.0,0.035168400034308434,8.810729923425242e-13,144,B2 2025-03-07 00:00 plan
B2,2025-03-07,6,revision,8615.948431891351,0.0,0.04470350011251867,9.094947017729282e-13,109,B2 2025-03-07 06:00
B2,2025-03-07,12,revision,8578.471158533499,0.0,0.013981199823319912,8.526512829121202e-13,73,B2 2025-03-07 12:00
B2,2025-03-07,18,revision,4944.448153775906,0.0,0.010909900069236755,7.958078640513122e-13,37,B2 2025-03-07 18:00
B2,2025-03-08,0,plan,15796.10324505059,0.0,0.046393599826842546,1.0231815394945443e-12,144,B2 2025-03-08 00:00 plan
B2,2025-03-08,6,revision,8463.709058339346,0.0,0.05511999991722405,4.2214313166202566e-12,109,B2 2025-03-08 06:00
B2,2025-03-08,12,revision,8019.984078013347,0.0,0.014101199805736542,9.094947017729282e-13,73,B2 2025-03-08 12:00
B2,2025-03-08,18,revision,4872.421032838146,0.0,0.01212280010804534,7.958078640513122e-13,37,B2 2025-03-08 18:00
B2,2025-03-09,0,plan,46161.06187642183,0.0,0.013646299950778484,8.526512829121202e-13,144,B2 2025-03-09 00:00 plan
B2,2025-03-09,6,revision,30304.614666545473,0.0,0.020551699912175536,2.52760775272994e-10,109,B2 2025-03-09 06:00
B2,2025-03-09,12,revision,26061.3048845928,0.0,0.014020300004631281,7.958078640513122e-13,73,B2 2025-03-09 12:00
B2,2025-03-09,18,revision,12859.968044854022,0.0,0.011511499993503094,1.1368683772161603e-12,37,B2 2025-03-09 18:00
B2,2025-03-10,0,plan,44105.151168097764,0.0,0.028205399867147207,9.094947017729282e-13,144,B2 2025-03-10 00:00 plan
B2,2025-03-10,6,revision,32353.896440150136,0.0,0.024586600018665195,4.070817756958908e-12,109,B2 2025-03-10 06:00
B2,2025-03-10,12,revision,26356.98774810405,0.0,0.014088100055232644,1.4617936490897897e-11,73,B2 2025-03-10 12:00
B2,2025-03-10,18,revision,13211.141404065072,0.0,0.011829299852252007,7.958078640513122e-13,37,B2 2025-03-10 18:00
B2,2025-03-11,0,plan,39521.63590472338,0.0,0.022942099953070283,9.251858538542972e-13,144,B2 2025-03-11 00:00 plan
B2,2025-03-11,6,revision,34337.68979003734,0.0,0.023180900141596794,1.4779288903810084e-12,109,B2 2025-03-11 06:00
B2,2025-03-11,12,revision,26087.97844322465,0.0,0.014828099869191647,9.094947017729282e-13,73,B2 2025-03-11 12:00
B2,2025-03-11,18,revision,13047.722113650874,0.0,0.011009500129148364,8.084088953808077e-13,37,B2 2025-03-11 18:00
B2,2025-03-12,0,plan,45354.591109447894,0.0,0.024098799796774983,2.8310687127941492e-11,144,B2 2025-03-12 00:00 plan
B2,2025-03-12,6,revision,29742.350989252962,0.0,0.019574400037527084,4.440892098500626e-12,109,B2 2025-03-12 06:00
B2,2025-03-12,12,revision,26424.968814779193,0.0,0.014169000089168549,8.526512829121202e-13,73,B2 2025-03-12 12:00
B2,2025-03-12,18,revision,12997.868559272374,0.0,0.014944599941372871,8.30002733209767e-13,37,B2 2025-03-12 18:00
B2,2025-03-13,0,plan,45230.12964408441,0.0,0.03164170007221401,1.0231815394945443e-12,144,B2 2025-03-13 00:00 plan
B2,2025-03-13,6,revision,33203.94996044297,0.0,0.022155500017106533,2.4054832200211726e-12,109,B2 2025-03-13 06:00
B2,2025-03-13,12,revision,26320.496766867094,0.0,0.019909000024199486,7.460698725481052e-13,73,B2 2025-03-13 12:00
B2,2025-03-13,18,revision,13048.555894128842,0.0,0.008156399941071868,5.684341886080801e-13,37,B2 2025-03-13 18:00
B2,2025-03-14,0,plan,16219.164164809084,0.0,0.02193430019542575,8.526512829121202e-13,144,B2 2025-03-14 00:00 plan
B2,2025-03-14,6,revision,8732.331072352625,0.0,0.018878099974244833,8.952838470577262e-13,109,B2 2025-03-14 06:00
B2,2025-03-14,12,revision,8544.98999956405,0.0,0.010194799862802029,1.8189894035458565e-12,73,B2 2025-03-14 12:00
B2,2025-03-14,18,revision,5013.04409489337,0.0,0.00824499991722405,4.547473508864641e-13,37,B2 2025-03-14 18:00
B2,2025-03-15,0,plan,15674.026604974933,0.0,0.044561800081282854,3.745981302927248e-11,144,B2 2025-03-15 00:00 plan
B2,2025-03-15,6,revision,8707.597310813346,0.0,0.026404700009152293,9.094947017729282e-13,109,B2 2025-03-15 06:00
B2,2025-03-15,12,revision,8665.294355716032,0.0,0.010669699870049953,9.094947017729282e-13,73,B2 2025-03-15 12:00
B2,2025-03-15,18,revision,4941.754505519423,0.0,0.01111749978736043,7.958078640513122e-13,37,B2 2025-03-15 18:00
B2,2025-03-16,0,plan,43615.48143904463,0.0,0.023784699849784374,9.094947017729282e-13,144,B2 2025-03-16 00:00 plan
B2,2025-03-16,6,revision,32029.689255195477,0.0,0.020095100160688162,8.810729923425242e-13,109,B2 2025-03-16 06:00
B2,2025-03-16,12,revision,26508.28528116714,0.0,0.015268299961462617,4.993748691958899e-07,73,B2 2025-03-16 12:00
B2,2025-03-16,18,revision,12979.5375866924,0.0,0.014776899944990873,9.094947017729282e-13,37,B2 2025-03-16 18:00
B2,2025-03-17,0,plan,39943.40242807337,0.0,0.02332179993391037,1.1102230246251565e-12,144,B2 2025-03-17 00:00 plan
B2,2025-03-17,6,revision,25258.24548365275,0.0,0.018644799944013357,9.094947017729282e-13,109,B2 2025-03-17 06:00
B2,2025-03-17,12,revision,25516.586735246925,0.0,0.0304173999466002,2.3874235921539366e-12,73,B2 2025-03-17 12:00
B2,2025-03-17,18,revision,12978.451156713898,0.0,0.013146499870344996,3.410605131648481e-13,37,B2 2025-03-17 18:00
B2,2025-03-18,0,plan,46307.06353377245,0.0,0.013822899898514152,5.684341886080801e-13,144,B2 2025-03-18 00:00 plan
B2,2025-03-18,6,revision,32103.147154099457,0.0,0.018869400024414062,1.8189894035458565e-12,109,B2 2025-03-18 06:00
B2,2025-03-18,12,revision,25079.219850646463,0.0,0.015499799977988005,9.094947017729282e-13,73,B2 2025-03-18 12:00
B2,2025-03-18,18,revision,12858.114891409006,0.0,0.011348399799317122,7.958078640513122e-13,37,B2 2025-03-18 18:00
B2,2025-03-19,0,plan,37987.108209413505,0.0,0.022443499881774187,1.0177044392397269e-11,144,B2 2025-03-19 00:00 plan
B2,2025-03-19,6,revision,30301.550778041987,0.0,0.01980780018493533,9.094947017729282e-13,109,B2 2025-03-19 06:00
B2,2025-03-19,12,revision,24488.811156509022,0.0,0.027951700147241354,1.865174681370263e-12,73,B2 2025-03-19 12:00
B2,2025-03-19,18,revision,13106.750665888168,0.0,0.00821570004336536,2.7284841053187847e-12,37,B2 2025-03-19 18:00
B2,2025-03-20,0,plan,42746.28771027656,0.0,0.021399500081315637,9.094947017729282e-13,144,B2 2025-03-20 00:00 plan
B2,2025-03-20,6,revision,28202.650329834254,0.0,0.0223087000194937,4.625929269271486e-12,109,B2 2025-03-20 06:00
B2,2025-03-20,12,revision,26624.04390402392,0.0,0.019760899944230914,7.958078640513122e-13,73,B2 2025-03-20 12:00
B2,2025-03-20,18,revision,12796.687911657777,0.0,0.0105339998845011,6.821210263296962e-13,37,B2 2025-03-20 18:00
B2,2025-03-21,0,plan,15324.71923635369,0.0,0.04762069997377694,3.2842864230689076e-12,144,B2 2025-03-21 00:00 plan
B2,2025-03-21,6,revision,7332.243289305626,0.0,0.020810100017115474,1.295260195396016e-12,109,B2 2025-03-21 06:00
B2,2025-03-21,12,revision,7145.329282045779,0.0,0.016370199853554368,9.094947017729282e-13,73,B2 2025-03-21 12:00
B2,2025-03-21,18,revision,4846.550064630751,0.0,0.007842299994081259,4.547473508864641e-13,37,B2 2025-03-21 18:00
B2,2025-03-22,0,plan,16377.12933552874,0.0,0.03147200006060302,7.958078640513122e-13,144,B2 2025-03-22 00:00 plan
B2,2025-03-22,6,revision,8180.605181343631,0.0,0.019564000191166997,4.718447854656915e-11,109,B2 2025-03-22 06:00
B2,2025-03-22,12,revision,8109.212429142457,0.0,0.014252900145947933,9.094947017729282e-13,73,B2 2025-03-22 12:00
B2,2025-03-22,18,revision,5028.0247831293245,0.0,0.010618299944326282,6.661338147750939e-11,37,B2 2025-03-22 18:00
B2,2025-03-23,0,plan,43245.93889598986,0.0,0.02815810008905828,9.094947017729282e-13,144,B2 2025-03-23 00:00 plan
B2,2025-03-23,6,revision,29318.14897180479,0.0,0.02365069999359548,8.289665250534503e-11,109,B2 2025-03-23 06:00
B2,2025-03-23,12,revision,24028.682413141254,0.0,0.015370100038126111,9.094947017729282e-13,73,B2 2025-03-23 12:00
B2,2025-03-23,18,revision,12921.691330826954,0.0,0.007663000142201781,6.821210263296962e-13,37,B2 2025-03-23 18:00
B2,2025-03-24,0,plan,40665.076516139656,0.0,0.028176499996334314,2.220446049250313e-12,144,B2 2025-03-24 00:00 plan
B2,2025-03-24,6,revision,28477.84647451071,0.0,0.04159060004167259,2.896155317341716e-12,109,B2 2025-03-24 06:00
B2,2025-03-24,12,revision,24324.950935152996,0.0,0.026537799974903464,2.271155910673616e-11,73,B2 2025-03-24 12:00
B2,2025-03-24,18,revision,12939.851140512275,0.0,0.010816199937835336,6.821210263296962e-13,37,B2 2025-03-24 18:00
B2,2025-03-25,0,plan,45108.424095332666,0.0,0.015056600095704198,8.668621376273222e-13,144,B2 2025-03-25 00:00 plan
B2,2025-03-25,6,revision,28902.661229641133,0.0,0.022664800053462386,6.102525892022944e-10,109,B2 2025-03-25 06:00
B2,2025-03-25,12,revision,24812.12836017143,0.0,0.016610300168395042,8.810729923425242e-13,73,B2 2025-03-25 12:00
B2,2025-03-25,18,revision,12731.95703137785,0.0,0.011424700031057,7.958078640513122e-13,37,B2 2025-03-25 18:00
B2,2025-03-26,0,plan,39151.144311895485,0.0,0.02706320001743734,2.016905161402368e-11,144,B2 2025-03-26 00:00 plan
B2,2025-03-26,6,revision,27169.427908756905,0.0,0.032944099977612495,1.4210854715202004e-12,109,B2 2025-03-26 06:00
B2,2025-03-26,12,revision,23539.094943428114,0.0,0.02924420009367168,1.5916157281026244e-12,73,B2 2025-03-26 12:00
B2,2025-03-26,18,revision,12775.379894616915,0.0,0.014551399974152446,5.684341886080801e-13,37,B2 2025-03-26 18:00
