strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
C2_pv_original,2025-02-12,42,0.04254890000447631,0.0,1,53307.55494184414,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,0.0
C2_pv_original,2025-02-13,43,0.024974399944767356,0.0,1,52718.83531036951,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.6629367034256575e-15,0.0,0.0
C2_pv_original,2025-02-14,44,0.04078830010257661,1.8916241323785923e-16,1,19232.03846272142,3.637978807091713e-12,False,28,,2.2737367544323206e-13,1.1937117960769683e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-02-15,45,0.061053100042045116,0.0,1,19197.972228770086,0.0,False,28,,2.2737367544323206e-13,1.3926637620897964e-12,0.0,0.0,0.0,0.0,5.551115123125766e-16,0.0,0.0
C2_pv_original,2025-02-16,46,0.032677700044587255,0.0,1,50866.25615923889,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-02-17,47,0.014978900086134672,0.0,1,50443.9943417052,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-02-18,48,0.026394099928438663,0.0,1,49948.74533584695,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,4.440892098500626e-16,3.700743415417188e-13
C2_pv_original,2025-02-19,49,0.028570400085300207,0.0,1,49448.819228902605,0.0,False,28,,1.1368683772161603e-13,8.633094239485217e-13,0.0,0.0,0.0,0.0,2.886579864025407e-15,8.881784197001252e-16,7.401486830834376e-13
C2_pv_original,2025-02-20,50,0.025183300022035837,0.0,1,49270.16622891839,0.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,0.0,0.0
C2_pv_original,2025-02-21,51,0.027592600090429187,0.0,1,18611.064970103424,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,8.881784197001252e-15,2.6645352591003757e-15,2.220446049250313e-12
C2_pv_original,2025-02-22,52,0.028744899900630116,0.0,1,18502.282891718238,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,8.881784197001252e-15,8.881784197001252e-15,7.401486830834376e-12
C2_pv_original,2025-02-23,53,0.029608000069856644,0.0,1,48676.19930001547,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.662137425588298e-15,0.0,0.0
C2_pv_original,2025-02-24,54,0.02307310001924634,0.0,1,48041.91942169874,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-02-25,55,0.021553699858486652,0.0,1,47751.73453284838,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-02-26,56,0.04446670017205179,0.0,1,47130.485468916915,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-02-27,57,0.033973499899730086,0.0,1,46520.7968394273,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-14,1.3322676295501878e-14,1.1102230246251564e-11
C2_pv_original,2025-02-28,58,0.027204600162804127,0.0,1,17847.448148493306,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,4.107825191113079e-15,1.1102230246251565e-15,9.25185853854297e-13
C2_pv_original,2025-03-01,59,0.05866519990377128,0.0,1,17966.10572191142,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.6417721235572236e-16,0.0,0.0
C2_pv_original,2025-03-02,60,0.029478899901732802,0.0,1,46719.93901038392,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.2212453270876722e-14,1.2212453270876722e-14,1.0177044392397267e-11
C2_pv_original,2025-03-03,61,0.025227800011634827,0.0,1,48261.154426122506,7.275957614183426e-12,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0
C2_pv_original,2025-03-04,62,0.02636019978672266,0.0,1,50698.47574445647,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0
C2_pv_original,2025-03-05,63,0.023726100102066994,0.0,1,49370.19226446256,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,7.771561172376096e-16,0.0,0.0
C2_pv_original,2025-03-06,64,0.03374919993802905,0.0,1,47746.768208897956,0.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
C2_pv_original,2025-03-07,65,0.05265199998393655,0.0,1,17560.301805707022,0.0,False,28,,2.2737367544323206e-13,1.6484591469634324e-12,0.0,4.547473508864641e-13,5.689451990756385e-13,0.0,2.0426145890054218e-15,2.0426145890054218e-15,1.1969039898528912e-12
C2_pv_original,2025-03-08,66,0.028555399971082807,0.0,1,16858.025769892858,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.6629367034256575e-15,0.0,0.0
C2_pv_original,2025-03-09,67,0.03133809985592961,0.0,1,44826.239815956906,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.45103618026322e-15,2.220446049250313e-16,1.850371707708594e-13
C2_pv_original,2025-03-10,68,0.024796399986371398,0.0,1,43898.762538429764,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.0412723315168565e-14,1.0412723315168565e-14,8.677269429307137e-12
C2_pv_original,2025-03-11,69,0.03314809990115464,0.0,1,45490.990981103314,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,7.283063041541027e-13,0.0,0.0,0.0,0.0,7.771561172376096e-15,7.771561172376096e-15,6.476300976980079e-12
C2_pv_original,2025-03-12,70,0.027616200037300587,0.0,1,44346.62201062133,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.219646771412954e-15,2.3869795029440866e-15,1.9891495857867385e-12
C2_pv_original,2025-03-13,71,0.026325299870222807,0.0,1,42858.03924565821,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,0.0,0.0
C2_pv_original,2025-03-14,72,0.04375039995647967,0.0,1,16383.938809578945,0.0,False,28,,5.684341886080802e-14,9.663381206337363e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-03-15,73,0.09449769998900592,0.0,1,16049.9858531209,0.0,False,28,,2.2737367544323206e-13,1.5347723092418164e-12,0.0,0.0,0.0,0.0,5.551115123125766e-16,0.0,0.0
C2_pv_original,2025-03-16,74,0.04636629996821284,0.0,1,44261.916431303536,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.547918011776346e-15,9.547918011776346e-15,7.956598343146954e-12
C2_pv_original,2025-03-17,75,0.023043499793857336,0.0,1,43486.03211023949,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,2.098321516541546e-14,0.0,0.0
C2_pv_original,2025-03-18,76,0.024000100092962384,0.0,1,41590.07825072498,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.884981308350689e-15,4.884981308350689e-15,4.070817756958907e-12
C2_pv_original,2025-03-19,77,0.02230529999360442,0.0,1,42797.397047254715,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.329070518200751e-15,5.329070518200751e-15,4.440892098500626e-12
C2_pv_original,2025-03-20,78,0.026474099839106202,0.0,1,42417.54010789878,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,3.1086244689504383e-15,3.1086244689504383e-15,2.5905203907920318e-12
C2_pv_original,2025-03-21,79,0.08531769993714988,0.0,1,16011.108579291906,0.0,False,28,,2.2737367544323206e-13,1.0800249583553523e-12,0.0,0.0,2.8421709430404007e-12,8.374663728110777e-13,0.0,0.0,8.374663728110777e-13
C2_pv_original,2025-03-22,80,0.037104399874806404,0.0,1,16207.298149398463,0.0,False,28,,5.684341886080802e-14,2.0179413695586845e-12,0.0,0.0,2.8421709430404007e-12,0.0,5.440092820663267e-15,4.218847493575595e-15,3.5157062446463288e-12
C2_pv_original,2025-03-23,81,0.02508779987692833,0.0,1,40952.907922613624,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.217248937900877e-15,6.76179013239489e-16,1.8015218946250828e-12
C2_pv_original,2025-03-24,82,0.02579189999960363,0.0,1,40853.76362456198,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.882583474838611e-15,0.0,0.0
C2_pv_original,2025-03-25,83,0.022528499830514193,0.0,1,40201.97510084223,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,2.9605947323337505e-12
C2_pv_original,2025-03-26,84,0.02719060005620122,0.0,1,40775.15218245621,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,2.2105774001425337e-12,0.0,2.652692880171041e-15,2.652692880171041e-15,9.25185853854297e-13
C2_pv_original,2025-03-27,85,0.021958400029689074,0.0,1,40109.30994996297,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,3.3306690738754696e-15,2.775557561562891e-12
C2_pv_original,2025-03-28,86,0.09566530003212392,1.1546699836063638e-16,1,15753.327178945394,1.8189894035458565e-12,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,5.551115123125766e-16,0.0,8.589672183410989e-12
C2_pv_original,2025-03-29,87,0.02407190017402172,0.0,1,15244.987309828755,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,2.220446049250313e-15,1.850371707708594e-12
C2_pv_original,2025-03-30,88,0.02497059991583228,0.0,1,38430.54469440266,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.884981308350689e-15,4.884981308350689e-15,4.070817756958907e-12
C2_pv_original,2025-03-31,89,0.024341499898582697,0.0,1,37717.975695141075,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.659739592076221e-15,8.659739592076221e-15,7.216449660063517e-12
C2_pv_original,2025-04-01,90,0.027296500047668815,0.0,1,38834.83544016837,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,4.218847493575595e-15,3.5157062446463288e-12
C2_pv_original,2025-04-02,91,0.025878399843350053,0.0,1,39139.61341272567,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,7.673861546209082e-13,0.0,0.0,1.619075244245023e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-04-03,92,0.023352100048214197,0.0,1,40128.95213259179,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.1094237467877974e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-04-04,93,0.04361069994047284,0.0,1,14837.319150794681,0.0,False,28,,2.2737367544323206e-13,1.1559797720162543e-12,0.0,0.0,3.9267369898152645e-13,5.881806922687621e-13,4.6629367034256575e-15,4.712084387778318e-16,0.0
C2_pv_original,2025-04-05,94,0.0761481998488307,0.0,1,14897.250660403493,0.0,False,28,,3.410605131648481e-13,1.2505552149377763e-12,0.0,2.2737367544323206e-13,0.0,0.0,1.9984014443252818e-15,0.0,2.021099337273174e-12
C2_pv_original,2025-04-06,95,0.02384210005402565,0.0,1,39361.91594551557,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-04-07,96,0.023213600041344762,0.0,1,38342.890747554775,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-04-08,97,0.027007299941033125,0.0,1,38361.11936278238,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,3.3306690738754696e-15,2.775557561562891e-12
C2_pv_original,2025-04-09,98,0.04352040006779134,0.0,1,38359.19699711384,7.275957614183426e-12,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,1.619075244245023e-12,0.0,2.886579864025407e-14,1.0658141036401503e-14,8.881784197001252e-12
C2_pv_original,2025-04-10,99,0.044223699951544404,0.0,1,39265.25781512463,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.619075244245023e-12,0.0,1.1412005845941897e-14,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-04-11,100,0.028484199894592166,0.0,1,14272.059045277976,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,5.153620819612622e-16,0.0,0.0
C2_pv_original,2025-04-12,101,0.05382670019753277,0.0,1,14708.424764408559,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,2.2737367544323206e-13,2.2737367544323206e-13,0.0,5.5289106626332796e-14,2.4114603311280397e-16,0.0
C2_pv_original,2025-04-13,102,0.022488499991595745,0.0,1,37299.952105611876,0.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,0.0,4.218847493575595e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-04-14,103,0.03086960013024509,0.0,1,36894.534200053706,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,6.8833827526759706e-15,5.736152293896642e-12
C2_pv_original,2025-04-15,104,0.02886470011435449,0.0,1,37325.770879725525,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,5.921189464667501e-12
C2_pv_original,2025-04-16,105,0.022447799798101187,0.0,1,36487.559972271934,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.273559366969477e-15,0.0,0.0
C2_pv_original,2025-04-17,106,0.025613399920985103,0.0,1,37224.351052042504,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.1094237467877974e-15,0.0,0.0
C2_pv_original,2025-04-18,107,0.059777299873530865,0.0,1,14168.335771435803,0.0,False,28,,2.2737367544323206e-13,1.5659459149054205e-12,0.0,0.0,1.7399399054504672e-12,0.0,2.087927886540561e-15,2.087927886540561e-15,0.0
C2_pv_original,2025-04-19,108,0.05054319999180734,0.0,1,13924.113794629286,0.0,False,28,,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-04-20,109,0.04271599999628961,0.0,1,36284.81180464548,0.0,False,28,,1.1368683772161603e-13,1.4068746168049984e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-04-21,110,0.030171999940648675,0.0,1,36489.94104858469,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.619075244245023e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-04-22,111,0.024178599938750267,0.0,1,35027.86900668162,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.885780586188048e-15,0.0,0.0
C2_pv_original,2025-04-23,112,0.024997300002723932,0.0,1,36263.09195030623,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.176836406102666e-14,2.220446049250313e-16,1.850371707708594e-13
C2_pv_original,2025-04-24,113,0.03895399998873472,0.0,1,35350.92827685617,0.0,False,28,,1.1368683772161603e-13,1.2221335055073723e-12,0.0,0.0,0.0,0.0,1.5987211554602254e-14,1.5987211554602254e-14,1.3322676295501877e-11
C2_pv_original,2025-04-25,114,0.028796799946576357,0.0,1,13010.804422413843,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,2.55351295663786e-15,0.0,0.0
C2_pv_original,2025-04-26,115,0.083783800015226,1.362990864261749e-16,1,13345.572969273673,1.8189894035458565e-12,False,28,,2.2737367544323206e-13,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-04-27,116,0.03426540014334023,0.0,1,33171.17087305887,0.0,False,28,,1.1368683772161603e-13,1.0516032489249483e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-04-28,117,0.04018160002306104,0.0,1,34468.59633048703,0.0,False,28,,1.1368683772161603e-13,1.8474111129762605e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-04-29,118,0.02645969996228814,0.0,1,35106.974292769104,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
C2_pv_original,2025-04-30,119,0.038266299990937114,0.0,1,33959.93301531841,0.0,False,28,,1.1368683772161603e-13,2.8421709430404007e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-05-01,120,0.03601879999041557,0.0,1,34437.93130685987,0.0,False,28,,1.1368683772161603e-13,2.9842794901924208e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-05-02,121,0.03199840011075139,0.0,1,14025.109807103647,0.0,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,1.1368683772161603e-12,1.1776407118515542e-12,0.0,1.5731246727895987e-15,1.5731246727895987e-15,1.2952601953960159e-12
C2_pv_original,2025-05-03,122,0.024939500028267503,0.0,1,14259.455651712546,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,1.4552344073688507e-15,1.2126953394740421e-12
C2_pv_original,2025-05-04,123,0.041528600035235286,0.0,1,35672.36044470293,0.0,False,28,,1.1368683772161603e-13,1.4495071809506044e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-05-05,124,0.02527009998448193,0.0,1,36388.28118233177,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,0.0,0.0
C2_pv_original,2025-05-06,125,0.03839259990490973,0.0,1,36502.96529865866,0.0,False,28,,1.1368683772161603e-13,1.9895196601282805e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-05-07,126,0.031732800183817744,0.0,1,36878.16679572989,0.0,False,28,,1.1368683772161603e-13,3.1299407510232413e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_pv_original,2025-05-08,127,0.02436939999461174,0.0,1,40208.85780696569,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.325873406851315e-15,9.325873406851315e-15,7.771561172376096e-12
C2_pv_original,2025-05-09,128,0.02193049993366003,0.0,1,16805.75109825998,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.440892098500626e-15,0.0,0.0
C2_pv_original,2025-05-10,129,0.03944749990478158,0.0,1,16553.18488124392,0.0,False,28,,2.2737367544323206e-13,1.2505552149377763e-12,0.0,0.0,1.010549668636587e-12,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
C2_pv_original,2025-05-11,130,0.0247768999543041,0.0,1,39900.23193680617,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.1086244689504383e-15,3.1086244689504383e-15,2.5905203907920318e-12
C2_pv_original,2025-05-12,131,0.025840000016614795,0.0,1,39970.00823302385,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-15,4.440892098500626e-16,3.700743415417188e-13
C2_pv_original,2025-05-13,132,0.02704349998384714,0.0,1,39959.12855062696,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-05-14,133,0.02360940002836287,0.0,1,40665.57816152459,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.438494264988549e-15,4.440892098500626e-16,3.700743415417188e-13
C2_pv_original,2025-05-15,134,0.027817499823868275,0.0,1,39688.604020020925,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-05-16,135,0.02406180021353066,0.0,1,15914.101549045597,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
C2_pv_original,2025-05-17,136,0.05950589990243316,0.0,1,15967.770523178311,0.0,False,28,,2.2737367544323206e-13,8.810729923425242e-13,0.0,0.0,3.296918293926865e-12,0.0,4.884981308350689e-15,4.884981308350689e-15,4.070817756958907e-12
C2_pv_original,2025-05-18,137,0.022100399946793914,0.0,1,39834.91542036472,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
C2_pv_original,2025-05-19,138,0.02957760007120669,0.0,1,38311.96006534691,0.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,9.868649107779232e-13,0.0,3.774758283725532e-15,1.3322676295501878e-15,1.1102230246251565e-12
C2_pv_original,2025-05-20,139,0.03462019981816411,0.0,1,38183.38985381346,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
C2_pv_original,2025-05-21,140,0.026869799941778183,0.0,1,39303.65973726536,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,2.220446049250313e-15,1.850371707708594e-12
C2_pv_original,2025-05-22,141,0.027400099905207753,0.0,1,37702.91832724013,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.993605777301127e-15,7.993605777301127e-15,6.6613381477509384e-12
C2_pv_original,2025-05-23,142,0.023407300002872944,0.0,1,15818.48241516143,0.0,False,28,,5.684341886080802e-14,9.094947017729282e-13,0.0,0.0,1.2505552149377763e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
C2_pv_original,2025-05-24,143,0.02501119999215007,0.0,1,16087.55225166934,0.0,False,28,,5.684341886080802e-14,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.7163504349730455e-16,0.0,0.0
C2_pv_original,2025-05-25,144,0.02575909998267889,0.0,1,37600.139643504175,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.9976021664879227e-15,1.1102230246251565e-15,9.25185853854297e-13
C2_pv_original,2025-05-26,145,0.03426880016922951,0.0,1,37533.19012458517,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,6.439293542825908e-15,6.439293542825908e-15,5.366077952354923e-12
