strategy_id,time_version,mode,date,day_index,plan_source,terminal_target,terminal_lower_kWh,terminal_upper_kWh,s143_kWh,s144_kWh,estimated_00_10_kWh,nominal_first_emergency_kWh,elapsed_seconds,mip_gap,objective_gap_yuan,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_first_state_error_kWh,check_terminal_target_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_gate_violation_kWh
N_fixed6000,start_time_v1,fixed6000,2025-01-31,30,naive,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5558.297987407406,0.0,0.03481459990143776,0.0,0.0,1.1368683772161603e-13,3.865352482534945e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-01,31,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5552.09784488618,0.0,0.03528109984472394,0.0,0.0,1.1368683772161603e-13,1.7621459846850485e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-02,32,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6591.938418106105,0.0,0.0134336999617517,0.0,0.0,1.1368683772161603e-13,7.389644451905042e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-03,33,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6466.781527717834,0.0,0.02791810012422502,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.4416913763379853e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-04,34,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6217.178513729082,0.0,0.041054399916902184,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,4.773959005888173e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-05,35,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5747.690792769141,0.0,0.02256350009702146,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,2.55351295663786e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-06,36,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5734.832396375585,0.0,0.02146079996600747,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-07,37,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5842.756205162102,0.0,0.051819900050759315,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.9968028886505635e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-08,38,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6016.313810586384,0.0,0.040921400068327785,0.0,0.0,5.684341886080802e-14,1.9895196601282805e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-09,39,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5935.226665720107,0.0,0.023883699905127287,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.4424906541753444e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-10,40,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5925.863353621284,0.0,0.013546499889343977,1.3058948785354585e-16,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-11,41,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5837.022982752367,0.0,0.012550199870020151,1.3295526852746733e-16,7.275957614183426e-12,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-12,42,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5796.005503618363,0.0,0.024714100174605846,0.0,-7.275957614183426e-12,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,1.619075244245023e-12,0.0,3.9968028886505635e-15,3.3306690738754692e-12
N_fixed6000,start_time_v1,fixed6000,2025-02-13,43,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5715.745400449154,0.0,0.03521950007416308,0.0,-7.275957614183426e-12,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,4.7406523151494184e-14,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-14,44,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6005.906267965381,0.0,0.03213150007650256,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,3.3476033522483404e-14,4.547473508864641e-13
N_fixed6000,start_time_v1,fixed6000,2025-02-15,45,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6111.452178501257,0.0,0.023774700006470084,0.0,0.0,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,0.0,1.554312234475219e-14,1.4802973661668753e-12
N_fixed6000,start_time_v1,fixed6000,2025-02-16,46,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5312.2612473754825,0.0,0.021794000174850225,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-17,47,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5382.122544351851,0.0,0.03098820010200143,0.0,0.0,1.1368683772161603e-13,8.384404281969182e-13,0.0,0.0,0.0,0.0,0.0,4.3298697960381105e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-18,48,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5364.652515942103,0.0,0.021050099981948733,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-19,49,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5822.23864751986,0.0,0.02307620015926659,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.1094237467877974e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-20,50,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5270.509608390255,0.0,0.020489499904215336,0.0,7.275957614183426e-12,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-21,51,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6007.908875496953,0.0,0.04616009979508817,0.0,0.0,1.1368683772161603e-13,1.4779288903810084e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-22,52,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5960.484111721153,0.0,0.030297799967229366,0.0,0.0,1.1368683772161603e-13,8.881784197001252e-13,0.0,0.0,0.0,2.0872192862952915e-12,0.0,5.10702591327572e-15,3.5157062446463288e-12
N_fixed6000,start_time_v1,fixed6000,2025-02-23,53,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5537.593071201469,0.0,0.04627689998596907,0.0,0.0,1.1368683772161603e-13,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-24,54,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5374.542230828332,0.0,0.03395300009287894,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-25,55,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5473.885399294442,0.0,0.028220900101587176,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-02-26,56,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5575.486732325724,0.0,0.02210110006853938,0.0,0.0,1.1368683772161603e-13,8.628653347386717e-13,0.0,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.6653345369377346e-12
N_fixed6000,start_time_v1,fixed6000,2025-02-27,57,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5630.259980683401,0.0,0.027582000009715557,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0105496686365861e-15,1.850371707708594e-13
N_fixed6000,start_time_v1,fixed6000,2025-02-28,58,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5870.072887968181,0.0,0.07498320005834103,0.0,0.0,1.1368683772161603e-13,1.0800249583553523e-12,0.0,0.0,0.0,2.7284841053187847e-12,0.0,1.0649376117786032e-15,8.874480098155026e-13
N_fixed6000,start_time_v1,fixed6000,2025-03-01,59,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5978.630141695473,0.0,0.05262949992902577,0.0,0.0,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,4.547473508864641e-13,1.2505552149377763e-12,0.0,2.020605904817785e-14,1.6838382540148206e-11
N_fixed6000,start_time_v1,fixed6000,2025-03-02,60,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5722.273035748743,0.0,0.02191719994880259,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.1094237467877974e-15,1.6653345369377346e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-03,61,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5187.818208928092,0.0,0.014164300169795752,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-04,62,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5301.816007583937,0.0,0.02584540005773306,0.0,-7.275957614183426e-12,1.1368683772161603e-13,8.659739592076221e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-05,63,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5422.665194483139,0.0,0.04389249999076128,0.0,0.0,1.1368683772161603e-13,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-06,64,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5616.204012923752,0.0,0.025886399904266,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-07,65,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5847.33912974102,0.0,0.037133000092580914,0.0,0.0,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,0.0,1.2656542480726785e-14,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-08,66,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6134.000679693748,0.0,0.03095250017940998,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,6.59383658785373e-12,9.038103598868474e-12,0.0,2.485168328982627e-14,1.905882858939852e-11
N_fixed6000,start_time_v1,fixed6000,2025-03-09,67,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5780.401594609104,0.0,0.021828300086781383,0.0,0.0,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-10,68,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5637.930779641771,0.0,0.019700299948453903,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.1086244689504383e-15,2.5905203907920318e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-11,69,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5764.752591825699,0.0,0.024887100094929338,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,6.167905692362e-13,0.0,1.9984014443252818e-15,1.6653345369377346e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-12,70,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6039.54309160356,0.0,0.03303220006637275,0.0,7.275957614183426e-12,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,5.440092820663267e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-13,71,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5673.0371346409065,0.0,0.020470099989324808,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.886579864025407e-14,2.4054832200211724e-11
N_fixed6000,start_time_v1,fixed6000,2025-03-14,72,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5695.384416766862,0.0,0.06539809983223677,0.0,0.0,1.1368683772161603e-13,1.0516032489249483e-12,0.0,0.0,0.0,0.0,0.0,8.770761894538737e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-15,73,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6294.396451807775,0.0,0.05674100015312433,0.0,0.0,1.7053025658242404e-13,2.3163693185779266e-12,0.0,0.0,0.0,0.0,0.0,5.10702591327572e-15,4.255854927729766e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-16,74,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5650.789670927633,0.0,0.023024800000712276,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.2952601953960159e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-17,75,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6005.663171989478,0.0,0.027044299989938736,0.0,7.275957614183426e-12,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,0.0,2.5461741070067523e-15,2.12181175583896e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-18,76,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5940.025041362468,0.0,0.02584540005773306,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,5.0737192225369654e-14,3.700743415417188e-13
N_fixed6000,start_time_v1,fixed6000,2025-03-19,77,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5910.673048651221,0.0,0.027234300039708614,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-15,5.551115123125782e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-20,78,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6016.867021774729,0.0,0.023848900105804205,0.0,0.0,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-21,79,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5782.541273264222,0.0,0.02345550013706088,0.0,0.0,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,0.0,4.291348732411008e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-22,80,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5896.587742657291,0.0,0.04894090001471341,0.0,0.0,1.1368683772161603e-13,1.0194080007244757e-11,0.0,0.0,5.002220859751105e-12,1.7390053575424806e-11,0.0,2.567921116609436e-14,1.9984014443252814e-11
N_fixed6000,start_time_v1,fixed6000,2025-03-23,81,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6312.031013390374,0.0,0.02837549988180399,0.0,-7.275957614183426e-12,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.850371707708594e-13
N_fixed6000,start_time_v1,fixed6000,2025-03-24,82,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5656.554829099469,0.0,0.024788999930024147,0.0,-7.275957614183426e-12,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.1086244689504383e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-25,83,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5536.315336599892,0.0,0.03552619996480644,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-26,84,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5640.106561358447,0.0,0.028447400080040097,0.0,7.275957614183426e-12,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.0316490059097586e-15,7.401486830834376e-13
N_fixed6000,start_time_v1,fixed6000,2025-03-27,85,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5809.502673396151,0.0,0.02191290003247559,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-15,5.551115123125782e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-28,86,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5951.62013206542,0.0,0.050822199787944555,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-29,87,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,6316.21993648184,0.0,0.02519510011188686,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,1.619075244245023e-12,0.0,1.9984014443252818e-15,1.6653345369377346e-12
N_fixed6000,start_time_v1,fixed6000,2025-03-30,88,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5972.121187221048,0.0,0.023604299873113632,0.0,0.0,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-15,0.0
N_fixed6000,start_time_v1,fixed6000,2025-03-31,89,issued,6000.0,6000.0,6000.0,6000.0,5074.074074074074,5935.6515340362375,0.0,0.0229825999122113,0.0,0.0,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1.619075244245023e-12,0.0,6.994405055138486e-15,1.6653345369377346e-12
